dates,satname,nzd0225-0000,nzd0225-0001,nzd0225-0002,nzd0225-0003,nzd0225-0004,nzd0225-0005,nzd0225-0006,nzd0225-0007,nzd0225-0008,nzd0225-0009,nzd0225-0010,nzd0225-0011,nzd0225-0012,nzd0225-0013,nzd0225-0018,nzd0225-0019,nzd0225-0020,nzd0225-0021,nzd0225-0022,nzd0225-0023,nzd0225-0024,nzd0225-0025,nzd0225-0014,nzd0225-0015,nzd0225-0016,nzd0225-0017
2001-09-09 21:54:36.880000,L7,326.52,309.27,305.76,278.32,241.91,251.24,223.13,240.68,285.96,284.28,302.52,294.63,227.37,242.58,462.45,,,,,,277.59,301.95,193.39,,475.29,465.17
2001-09-25 21:54:28.694000,L7,304.53,296.43,306.24,255.09,228.63,267.67,261.49,234.19,272.19,293.94,309.49,294.96,225.83,224.35,,,,,,,496.52,491.82,192.29,474.04,,
2001-12-30 21:54:37.254000,L7,263.41,262.21,264.60,248.54,208.26,225.13,,,228.45,249.95,278.32,204.23,199.74,203.02,,,,,,,301.49,311.25,,354.69,349.37,337.75
2002-02-16 21:54:54.191000,L7,361.89,365.21,372.02,279.80,312.38,247.96,263.25,224.64,286.30,319.73,306.39,292.29,307.26,267.51,303.77,245.20,321.38,,,250.24,314.38,324.92,258.15,268.21,296.00,311.49
2002-03-20 21:54:48.224000,L7,416.30,317.01,296.65,276.78,228.21,247.94,214.17,251.86,269.15,293.43,297.63,297.47,226.30,226.82,469.46,465.50,,,,,501.90,484.98,230.35,,522.43,493.22
2002-10-14 21:53:43.769000,L7,347.76,317.68,309.05,266.93,236.22,275.42,253.23,260.93,299.49,311.15,319.56,315.67,313.91,248.65,273.65,242.76,282.26,,,,291.86,458.26,252.94,244.89,305.62,345.88
2002-12-01 21:54:16.937000,L7,299.97,290.82,298.19,221.25,223.88,267.45,214.85,272.83,281.66,299.88,308.51,299.11,263.52,241.42,261.98,239.23,,416.48,401.26,425.98,377.55,348.58,244.69,229.90,288.87,282.17
2003-01-18 21:54:30.278000,L7,355.70,356.96,307.86,301.61,486.11,443.38,430.75,393.59,299.78,285.80,297.25,341.73,327.52,332.67,309.70,255.89,386.31,371.63,368.70,291.16,300.65,343.84,316.58,322.76,369.25,332.13
2003-04-24 21:54:46.433000,L7,263.76,264.90,256.77,180.36,196.69,207.41,,,,,,,,,,,,,,,234.01,264.49,,,,
2003-07-21 21:42:33.857000,L5,261.53,270.00,275.89,197.07,198.71,220.71,191.35,204.52,233.25,236.90,270.05,174.65,194.02,204.84,,,,,,,,248.93,,,,
2003-10-25 21:44:04.226000,L5,290.20,292.29,303.04,219.41,250.53,279.87,233.43,245.05,278.47,290.98,299.93,226.42,216.53,231.40,263.27,231.82,,,,,282.90,302.36,179.83,,,179.84
2004-02-14 21:44:57.678000,L5,337.33,330.65,309.05,220.68,251.40,290.28,279.03,284.02,320.26,320.12,341.71,303.95,234.14,246.42,277.52,268.55,266.95,,,,306.65,321.03,244.07,,,191.71
2004-04-02 21:45:18.969000,L5,278.47,282.34,303.40,217.11,252.23,250.91,239.41,243.49,278.86,280.92,303.40,225.59,218.68,223.06,,,,,,,291.86,297.87,,,,
2004-04-18 21:45:49.558000,L5,262.16,267.34,277.59,197.44,212.20,222.00,192.03,202.64,230.35,242.80,261.55,192.57,195.85,204.45,,,,,,,264.62,290.68,,,,
2004-05-04 21:46:16.049000,L5,,,,,,,,,,,,,,,,,,,,,,254.58,,,,
2004-07-07 21:48:09.180000,L5,261.33,261.89,270.94,190.38,200.47,206.17,193.33,,236.30,252.21,205.23,173.98,191.54,191.03,,,,,,,,,,,,
2004-07-23 21:48:33.165000,L5,259.52,260.81,266.94,194.68,212.13,211.02,203.17,210.68,235.50,242.91,204.52,175.79,189.15,199.69,,,,,,,,251.59,,,,
2004-09-25 21:50:07.312000,L5,257.67,262.98,259.69,196.70,205.90,223.96,194.67,203.87,237.76,237.86,259.27,174.35,188.78,192.21,,,,,,,232.68,278.67,,,,
2004-10-27 21:50:47.740000,L5,268.04,267.68,282.68,208.01,236.04,249.90,218.29,223.60,250.26,267.09,291.23,205.71,202.32,214.10,,,,,,,261.32,296.64,,,,
2005-01-15 21:52:09.437000,L5,256.30,263.05,272.16,187.63,204.88,217.04,,,,,,,,,,,,,,,235.35,282.88,,,,
2005-02-16 21:52:37.927000,L5,356.31,273.28,279.92,208.00,242.00,257.15,218.58,235.74,261.94,285.43,295.27,233.95,217.97,241.87,,,,,,,285.34,305.22,184.75,,,
2005-03-04 21:52:52.217000,L5,349.11,348.70,316.27,305.38,256.26,339.40,342.34,313.69,316.48,308.03,318.66,297.39,258.25,244.84,289.21,288.53,295.88,,,,312.97,320.40,253.20,266.14,300.16,312.06
2005-04-21 21:53:10.893000,L5,352.60,344.64,328.17,277.41,308.25,354.73,343.87,333.66,330.80,334.76,326.31,303.59,300.62,254.01,295.03,293.50,291.63,,,311.35,311.22,313.25,248.90,281.79,334.33,315.36
2005-10-30 21:54:03.531000,L5,289.85,285.20,301.78,217.33,252.59,288.82,246.25,246.25,294.49,298.31,308.10,258.55,223.08,227.02,278.67,250.98,304.71,,,,294.78,307.19,182.17,225.18,283.23,225.40
2005-11-15 21:54:26.309000,L5,302.02,289.34,286.25,210.51,254.02,268.88,227.33,244.60,283.99,294.04,299.96,257.07,221.33,222.68,281.07,283.11,290.84,195.07,,276.99,323.90,345.35,226.65,245.09,292.20,284.67
2006-02-03 21:56:19.035000,L5,312.24,304.29,305.79,214.19,249.43,285.87,236.46,313.51,319.53,304.17,307.21,274.94,230.96,235.83,283.35,248.04,284.86,,,,300.17,310.49,183.60,258.31,293.35,298.74
2006-02-19 21:56:39.909000,L5,323.54,305.59,312.28,222.80,254.00,344.85,341.76,325.50,325.17,314.26,318.43,297.14,257.42,239.78,281.76,285.17,300.36,,,223.23,310.83,323.11,221.52,263.50,297.48,309.91
2006-06-27 21:58:48.654000,L5,327.36,297.70,297.35,209.06,251.29,325.20,282.91,300.71,298.88,290.31,305.75,237.77,230.62,235.71,,,,,,,290.79,288.79,223.05,239.91,303.61,308.33
2009-11-26 21:56:28.873000,L5,252.98,244.72,243.55,175.28,218.14,271.22,220.44,219.50,239.50,265.10,270.50,202.17,197.96,205.90,,,,,,,245.73,272.16,,,,
2009-12-12 21:56:37.955000,L5,318.80,287.69,287.39,217.77,251.38,299.27,290.67,266.91,295.05,309.58,306.14,268.57,235.10,235.33,280.65,275.59,303.55,319.23,309.41,313.46,308.18,313.42,238.16,264.77,300.46,307.83
2010-01-13 21:56:49.389000,L5,309.18,276.10,278.73,203.28,246.86,297.45,266.61,253.08,278.99,292.48,296.22,271.04,237.33,234.71,255.90,228.10,,,,,260.47,292.72,203.68,232.80,291.51,231.57
2010-01-29 21:56:53.427000,L5,323.98,287.27,291.51,221.25,253.94,301.21,301.39,293.93,309.34,313.45,315.21,296.22,257.05,252.14,286.83,290.80,300.92,319.17,315.96,313.02,306.59,318.54,261.79,265.60,318.99,315.21
2010-10-28 21:55:51.312000,L5,307.15,286.10,277.41,208.55,252.47,304.53,278.68,252.57,286.01,296.07,297.54,283.79,243.92,242.04,285.28,288.90,304.24,315.42,309.75,306.85,307.00,315.74,242.47,265.16,297.74,307.50
2010-12-31 21:55:56.533000,L5,,,,,,,,,,293.47,296.27,274.74,236.06,238.16,260.10,229.98,288.54,305.56,303.59,295.72,286.88,307.57,221.44,251.44,288.88,260.71
2011-01-16 21:55:58.174000,L5,327.57,289.18,289.92,221.40,254.86,300.04,275.80,257.26,298.95,303.33,303.34,291.33,249.65,252.22,279.18,299.10,309.87,319.21,310.55,315.07,302.95,315.20,253.97,281.36,311.92,317.15
2011-02-17 21:56:00.979000,L5,359.35,324.82,342.53,262.40,316.15,348.27,319.52,326.00,337.37,340.15,332.18,297.09,255.16,255.16,315.24,321.69,330.29,339.97,327.72,335.18,328.78,356.13,296.33,326.32,317.52,312.36
2013-04-11 22:08:15.067000,L8,281.64,253.25,241.53,170.50,213.10,235.63,,215.32,255.12,258.18,278.22,262.00,230.14,233.20,,,,,,,,,187.04,,,
2013-04-27 22:07:47.557000,L8,,,,,,,,,,,,,,,,,,,,,246.40,255.53,,,,
2013-09-02 22:08:04.598000,L8,323.05,289.12,297.52,214.55,226.20,285.47,291.53,274.74,292.69,316.10,314.81,312.89,281.26,270.16,300.57,286.60,308.81,330.42,329.18,319.27,314.68,309.49,261.35,278.91,332.37,327.05
2013-11-05 22:07:46.855000,L8,368.14,357.78,275.23,281.70,229.94,286.22,301.10,273.09,360.20,365.51,353.97,339.26,346.55,379.25,390.25,360.76,315.22,372.35,374.15,379.27,374.25,345.30,381.15,374.20,382.57,372.38
2013-11-21 22:07:37.752000,L8,302.27,266.13,266.95,201.64,227.96,290.01,285.83,265.46,297.65,304.19,302.01,295.83,261.34,254.57,284.29,286.75,339.04,337.24,335.17,322.16,337.55,331.32,256.12,269.28,297.06,327.19
2014-01-24 22:07:09.509000,L8,334.79,304.91,293.34,290.80,276.86,291.84,302.99,284.55,302.17,319.29,314.26,309.53,505.81,514.36,298.67,293.84,313.79,337.38,330.89,314.68,319.96,324.44,498.07,495.18,487.02,320.90
2014-02-09 22:06:57.254000,L8,307.86,270.31,278.24,266.10,228.23,289.93,299.91,288.91,303.80,545.81,515.88,496.06,265.65,259.96,281.48,287.32,301.76,308.77,311.98,309.02,303.53,311.17,261.84,276.70,299.52,307.57
2014-02-25 22:06:44.447000,L8,,,,,207.78,240.58,210.46,213.75,213.19,252.47,274.29,257.62,229.80,218.10,238.96,,,,,267.94,270.43,294.00,200.71,215.33,270.17,249.28
2014-03-29 22:06:15.961000,L8,312.44,274.98,299.20,266.81,229.19,290.80,292.02,274.33,291.53,305.45,306.80,296.86,277.89,260.08,279.87,243.82,299.15,304.36,308.90,308.08,308.03,306.52,259.72,271.95,298.32,306.23
2014-04-30 22:05:46.536000,L8,,,,,,,,,,,,,,,,,,,,,258.49,277.73,,,,
2014-11-08 22:06:16.124000,L8,298.47,257.39,252.45,186.60,226.85,283.22,287.75,265.24,286.90,355.79,359.30,341.95,348.56,345.39,328.49,332.98,326.76,323.96,328.59,353.71,355.51,337.39,324.70,347.83,340.59,345.19
2015-02-12 22:05:51.250000,L8,337.01,326.40,309.29,295.77,268.47,276.40,430.16,385.69,312.90,317.83,315.49,338.42,333.11,324.98,472.93,453.54,322.90,324.25,322.85,318.67,319.04,328.83,335.18,335.11,462.21,452.46
2015-02-28 22:05:48.437000,L8,336.04,319.02,294.49,282.64,229.15,286.21,296.64,271.89,318.07,322.34,315.42,310.79,295.13,324.55,315.08,297.84,317.46,323.79,330.48,325.42,329.76,454.99,314.88,299.66,326.15,330.06
2015-04-01 22:05:25.791000,L8,,,,,,,,199.21,202.27,243.62,223.03,,,,,,,,,,268.51,289.95,,,,
2015-05-19 22:05:04.672000,L8,,,,,188.32,215.99,201.69,205.97,205.66,246.89,219.52,190.02,211.91,201.90,,,,,274.60,256.39,269.90,258.08,200.19,200.07,266.18,249.61
2015-06-04 22:05:12.611000,L8,,,,,185.83,212.99,200.39,205.65,220.72,245.51,260.53,,,,,,,,268.49,260.52,265.09,242.39,,,,
2015-07-22 22:05:37.569000,L8,,,,,,204.41,198.94,203.62,201.18,246.46,254.51,,,,,,,,,,231.81,229.96,,,,
2015-09-24 22:06:01.750000,L8,300.90,279.54,240.24,199.92,227.16,273.37,269.17,259.70,288.61,296.93,307.47,300.35,285.10,261.21,294.60,292.36,312.13,322.75,327.94,319.76,311.32,312.78,285.40,272.15,305.89,326.42
2015-10-26 22:06:07.756000,L8,286.57,249.27,236.41,215.46,218.65,264.55,264.64,243.84,276.60,282.95,239.87,215.24,257.17,263.02,254.23,282.64,286.53,339.13,344.63,347.15,340.05,325.59,246.33,294.72,301.36,308.28
2015-12-29 22:06:09.164000,L8,308.09,282.89,282.93,276.77,225.32,279.40,297.35,274.19,298.45,300.77,299.34,296.19,275.03,269.07,302.92,303.24,315.02,316.12,321.52,318.84,312.05,315.04,289.48,279.91,323.20,326.05
2016-03-02 22:05:55.525000,L8,298.83,299.02,302.35,194.07,223.30,286.26,303.71,293.32,314.62,308.81,304.68,296.97,376.97,295.76,277.38,281.03,311.92,323.46,315.60,316.77,308.53,311.28,267.14,265.98,310.19,315.99
2016-09-10 22:06:15.488000,L8,288.40,252.48,238.26,201.26,222.93,270.29,267.50,256.57,288.86,301.37,301.08,295.85,289.62,261.08,301.42,297.60,310.13,315.69,316.65,316.16,310.79,309.39,279.92,278.64,298.51,313.30
2017-01-16 22:06:11.085000,L8,,,265.06,227.21,227.85,265.79,282.54,274.47,277.13,293.19,297.62,294.48,264.42,270.17,296.04,348.21,349.79,341.52,322.00,313.11,303.75,305.08,267.14,232.49,295.13,305.07
2017-03-05 22:05:50.977000,L8,344.74,527.54,506.59,368.73,305.19,273.03,376.03,331.78,327.64,327.98,308.33,315.00,299.08,282.75,301.28,306.04,311.47,308.14,315.10,316.92,311.50,311.18,285.69,290.53,300.61,312.41
2017-06-25 22:05:47.638000,L8,304.69,273.04,249.04,528.11,473.35,439.08,374.60,311.90,330.42,332.22,324.41,325.84,334.16,344.29,318.95,310.25,309.94,314.75,332.65,327.68,322.19,307.45,352.63,345.18,343.04,333.24
2017-08-12 22:06:04.307000,L8,,,,,181.28,216.52,204.42,208.90,200.81,244.26,253.44,193.98,218.50,202.15,,,,,,,,,205.32,212.51,257.13,212.48
2017-12-02 22:06:10.894000,L8,310.96,276.90,284.03,284.20,229.31,287.38,314.83,302.44,326.76,326.40,321.08,313.65,316.95,312.43,328.12,311.29,322.61,315.19,323.81,334.77,335.40,320.02,301.98,304.66,317.59,316.67
2018-01-19 22:06:02.658000,L8,,,,,188.39,218.43,206.79,203.31,211.98,248.95,266.39,243.06,225.19,221.92,242.26,,,,,,277.83,283.24,210.53,223.35,269.67,245.97
2018-03-08 22:05:39.901000,L8,333.11,334.89,301.25,292.33,279.65,295.29,314.38,345.62,329.84,324.37,319.99,326.81,324.47,320.21,418.65,412.82,347.44,414.55,408.37,427.39,414.04,466.86,321.20,330.63,338.61,335.52
2018-04-25 22:05:14.903000,L8,328.27,330.97,297.67,298.30,269.84,287.16,303.34,287.49,307.95,319.73,309.51,305.86,296.25,285.52,303.79,294.79,315.99,308.95,309.99,311.59,310.37,303.07,295.12,295.22,325.82,328.67
2018-06-28 22:05:04.262000,L8,,,,,175.96,215.41,194.69,201.13,200.44,239.83,224.65,,,,,,,,,,,,,,,
2018-08-31 22:05:35.273000,L8,291.27,268.08,238.31,180.31,225.71,283.51,282.92,262.43,292.98,285.53,,,,,,,,,316.51,310.54,305.22,290.13,,,,
2018-09-16 22:05:39.825000,L8,,,,,206.44,240.49,239.90,226.93,246.50,264.76,274.44,263.22,233.18,235.88,262.87,,,,,,,,230.39,243.37,273.02,258.08
2018-10-02 22:05:47.245000,L8,,,,,216.03,255.60,260.37,243.97,274.76,289.96,282.08,273.83,256.14,255.01,219.54,,,,,,263.75,288.06,259.68,275.18,274.09,300.93
2018-10-18 22:05:53.709000,L8,304.58,266.74,251.26,187.71,230.41,282.23,292.81,277.47,303.86,313.27,307.97,297.86,278.11,271.69,308.67,299.68,319.43,313.30,323.64,319.37,317.96,318.35,287.04,291.00,316.12,308.45
2018-11-03 22:05:57.421000,L8,326.32,290.63,260.57,215.67,233.48,282.39,299.93,283.74,300.69,306.29,307.58,299.86,290.92,284.39,307.44,310.89,325.96,319.47,325.04,322.94,319.54,325.67,290.71,291.97,304.57,323.19
2019-01-06 22:05:53.844000,L8,286.90,276.59,255.02,199.03,225.27,271.09,293.02,272.26,292.80,298.51,298.43,285.35,273.08,269.95,313.08,307.13,327.53,303.57,343.28,348.50,310.37,309.07,277.99,283.87,293.62,305.99
2019-01-22 22:05:50.255000,L8,297.75,276.63,253.60,216.14,224.94,282.79,293.24,277.82,294.76,302.42,297.86,372.28,369.88,355.98,294.71,339.73,335.96,337.39,333.81,335.90,333.91,343.55,348.58,341.85,347.36,342.01
2019-02-07 22:05:47.667000,L8,326.30,279.50,255.42,213.34,224.54,284.12,298.75,282.80,299.95,314.83,305.58,297.20,286.15,269.20,311.49,299.71,319.43,310.12,319.71,320.14,311.25,310.08,290.13,284.09,298.02,304.31
2019-04-12 22:05:30.743000,L8,337.30,330.95,343.06,343.05,273.64,288.65,304.51,290.42,551.18,519.77,457.80,302.69,468.51,447.51,437.39,449.17,309.42,305.12,324.18,312.50,434.27,423.15,475.19,464.02,431.61,439.34
2019-08-18 22:06:11.235000,L8,278.79,260.33,232.26,178.93,218.53,265.93,263.58,252.20,282.68,295.56,289.51,281.65,266.49,269.65,298.20,307.59,323.10,325.06,318.53,328.81,327.90,304.15,265.88,276.34,289.49,318.90
2019-11-06 22:06:24.678000,L8,310.19,267.12,272.74,186.51,224.53,269.86,274.30,271.18,288.23,307.60,298.30,290.97,280.37,275.61,326.55,303.31,331.29,312.11,319.41,320.35,318.55,314.82,287.11,286.15,299.75,309.98
2019-11-22 22:06:21.092000,L8,307.38,274.68,280.35,191.45,225.70,271.01,282.91,272.24,290.98,312.57,302.11,293.26,285.04,285.33,409.39,409.48,383.55,311.00,359.06,336.32,325.81,323.49,291.67,285.79,299.19,315.13
2019-12-08 22:06:20.730000,L8,291.25,289.27,285.90,218.97,226.09,283.74,297.40,283.58,297.79,442.14,422.31,399.44,293.16,341.12,306.91,351.19,352.19,326.00,329.47,328.59,335.97,325.16,331.95,315.55,317.26,321.78
2020-01-25 22:06:09.569000,L8,321.10,313.15,295.49,190.36,228.91,286.86,295.51,278.39,291.92,309.34,300.24,291.28,286.51,272.85,303.46,341.14,324.13,319.29,321.29,321.14,330.07,321.57,317.45,321.14,310.26,321.10
2020-02-10 22:06:04.888000,L8,332.60,326.51,310.81,300.07,536.89,540.48,502.06,436.89,294.46,315.62,390.74,361.39,353.51,330.86,321.14,334.08,326.20,323.39,333.60,337.73,331.78,325.65,303.24,308.15,304.40,312.79
2020-03-13 22:05:54.202000,L8,343.24,340.61,314.39,314.56,282.51,294.19,307.66,289.35,295.13,322.86,452.27,430.40,411.55,391.61,298.91,298.72,311.60,311.98,315.36,316.23,312.11,314.29,367.37,308.46,294.48,310.30
2020-05-16 22:05:27.607000,L8,267.20,224.40,180.73,,191.49,226.38,205.94,214.20,208.13,251.86,261.74,252.23,240.58,245.86,257.48,190.53,292.49,,298.44,306.05,300.37,284.30,249.31,243.88,272.68,264.61
2020-07-19 22:05:55.897000,L8,,,,,,,,,,,,186.44,228.29,202.08,,,,,284.59,285.82,283.89,247.78,237.02,233.43,263.71,246.80
2020-08-04 22:05:59.720000,L8,286.85,250.10,229.77,171.45,220.15,492.84,437.02,407.30,287.15,296.03,286.86,369.51,338.28,329.05,304.37,314.25,316.89,336.03,325.79,338.00,334.65,317.35,329.55,306.78,334.55,328.36
2020-08-20 22:06:05.973000,L8,,,,,,,,,,,,203.16,221.87,206.43,,,,,272.00,283.55,277.07,250.85,226.61,224.27,259.51,240.72
2020-10-07 22:06:21.789000,L8,295.95,279.90,263.83,175.04,222.82,277.03,285.35,265.80,290.96,309.42,295.74,289.49,289.77,285.59,312.13,304.67,310.74,311.65,323.92,321.42,320.39,314.43,295.60,289.79,303.11,317.93
2021-01-11 22:06:14.248000,L8,,,,,,,,,213.76,266.54,268.97,257.30,246.68,242.61,271.28,267.83,283.02,,,,,,255.43,248.85,272.06,255.88
2021-02-12 22:06:07.348000,L8,,,,,169.13,223.00,258.90,217.54,259.04,259.30,261.67,,,,,,,,,,,,,,,
2021-03-16 22:05:51.916000,L8,323.76,325.27,300.96,279.39,261.08,285.63,290.94,261.06,289.57,303.06,284.69,282.70,265.55,268.52,267.66,268.24,300.11,293.67,310.88,317.52,360.78,339.77,269.90,261.49,284.03,290.28
2021-04-01 22:05:48.357000,L8,330.89,335.66,300.33,253.44,268.54,292.98,303.95,282.38,298.61,322.28,322.44,307.21,302.29,295.51,299.02,302.24,307.95,318.37,312.22,316.38,325.12,309.16,301.31,291.63,307.75,328.40
2021-05-03 22:05:32.764000,L8,329.73,339.07,301.41,301.01,270.00,294.87,303.47,289.28,296.66,318.42,312.57,298.08,298.39,299.55,295.96,304.34,311.94,321.90,319.67,319.93,323.27,305.54,300.21,291.63,334.01,329.28
2021-09-24 22:06:20.847000,L8,289.33,275.32,244.10,181.42,225.60,270.28,274.96,240.18,268.39,294.11,286.91,274.41,270.32,270.58,293.54,294.32,464.03,358.63,315.88,284.66,282.02,285.84,276.74,266.03,284.80,292.70
2022-01-22 22:06:18.213000,L9,394.36,395.77,321.01,307.82,285.36,305.96,321.84,302.62,307.14,321.69,324.61,335.08,333.15,325.48,318.93,309.95,319.38,317.64,327.23,324.11,320.21,322.42,313.33,310.73,312.16,327.51
2022-01-30 22:06:10.369000,L8,,,,,187.15,206.32,243.09,210.90,202.70,247.36,246.69,249.35,245.84,239.53,268.37,253.81,,,,,,,250.70,243.92,267.55,260.28
2022-02-15 22:06:06.152000,L8,286.48,259.30,253.01,173.48,209.98,279.57,265.34,222.40,284.30,296.44,280.70,271.15,283.13,271.90,299.80,277.63,309.97,310.14,311.64,312.30,533.46,545.17,280.08,269.80,283.76,293.45
2022-02-23 22:06:08.091000,L9,389.76,394.51,363.79,304.97,295.23,297.17,319.99,292.74,299.67,314.87,314.82,291.19,301.74,304.64,302.37,302.44,317.76,317.40,313.89,322.19,325.96,318.58,318.81,307.16,309.01,318.37
2022-03-27 22:05:58.509000,L9,355.63,342.93,350.68,336.80,284.53,304.67,315.06,289.86,296.69,321.73,321.43,527.71,529.52,500.60,301.06,305.35,310.66,314.21,312.77,316.14,326.15,310.46,316.55,308.10,308.83,316.86
2022-05-06 22:05:53.688000,L8,383.22,392.67,373.73,341.01,289.30,291.30,321.53,293.28,295.64,320.99,323.30,307.93,306.46,301.74,295.03,305.06,311.69,314.14,315.06,320.67,325.22,311.09,305.80,297.97,299.99,326.70
2022-06-07 22:06:07.543000,L8,,,,,,,,,,,,,,,,,,,274.11,274.35,275.40,258.06,,,,
2022-08-02 22:06:07.308000,L9,286.69,271.74,240.64,170.51,226.68,278.14,268.27,248.80,283.83,293.27,280.97,276.58,279.72,283.10,288.82,270.39,303.41,309.53,309.17,312.82,321.24,309.10,280.06,262.53,284.84,302.81
2022-08-10 22:06:32.253000,L8,289.88,263.96,287.20,170.13,222.84,282.33,267.10,241.77,278.21,293.02,277.30,273.87,268.68,271.42,285.85,265.01,300.47,311.15,305.57,311.93,309.23,305.34,279.90,258.40,283.72,314.29
2022-08-26 22:06:34.331000,L8,283.98,277.85,237.26,173.06,226.90,273.00,279.07,249.03,283.68,299.50,287.65,283.75,366.87,355.98,296.47,300.63,308.43,316.29,314.04,315.83,313.71,306.81,347.03,343.80,298.52,313.39
2022-09-03 22:06:16.060000,L9,,,,,,,,,,,,182.26,241.27,240.81,266.50,249.46,287.56,,292.69,295.33,292.59,283.32,249.68,234.90,261.52,254.58
2022-10-21 22:06:29.540000,L9,324.79,324.65,300.73,174.54,227.46,290.68,293.52,255.83,295.57,309.17,294.03,283.09,289.74,287.98,308.71,295.74,313.12,312.91,312.19,311.50,308.61,307.72,283.04,282.07,299.05,310.93
2022-11-30 22:06:35.920000,L8,,,,,,,,,183.75,179.13,250.51,272.74,284.06,274.03,296.94,297.67,311.12,307.68,315.69,309.85,312.72,315.08,277.57,274.13,295.24,303.91
2022-12-24 22:06:26.081000,L9,323.64,304.25,295.38,214.60,244.14,287.00,293.39,266.37,293.36,314.12,296.00,289.49,290.01,295.68,304.90,303.33,321.87,317.76,322.81,315.85,319.51,320.65,294.85,281.90,309.42,319.68
2023-03-06 22:06:02.229000,L8,326.81,294.87,291.73,174.34,223.06,282.31,295.61,252.84,286.83,306.69,297.93,285.70,288.27,294.24,289.43,291.25,308.72,310.38,312.15,311.99,317.72,310.95,292.07,273.13,300.51,309.53
2023-03-14 22:06:11.235000,L9,337.72,385.03,389.29,306.26,284.69,297.47,319.46,293.87,301.14,348.72,324.31,316.00,317.65,317.32,301.58,303.47,315.56,327.07,326.86,326.11,332.50,323.06,306.88,294.92,311.52,317.77
2023-03-22 22:05:52.850000,L8,429.11,447.91,444.57,430.83,432.13,426.06,408.15,335.08,373.18,351.75,345.61,344.91,359.15,373.66,347.47,340.73,357.99,333.88,374.50,370.78,353.87,350.06,369.14,367.94,355.78,360.37
2023-03-30 22:05:59.281000,L9,384.58,397.03,371.18,304.72,284.93,297.52,319.03,294.98,323.90,326.34,326.22,313.77,310.25,311.72,296.99,307.37,313.56,318.71,324.56,326.09,331.27,318.55,308.16,296.90,312.13,321.74
2023-04-07 22:05:40.262000,L8,330.51,331.84,302.09,269.03,265.26,293.10,304.84,287.99,296.74,320.25,307.15,290.54,294.47,296.57,294.31,289.18,308.41,314.62,312.01,315.91,315.49,309.72,295.84,286.00,304.11,311.81
2023-06-10 22:05:27.865000,L8,,,,,170.00,215.88,240.86,209.14,205.02,253.56,246.35,191.67,221.81,230.51,193.90,181.86,274.51,,266.03,268.61,277.02,,235.32,229.42,250.54,250.62
2023-06-18 22:05:21.666000,L9,,,,,169.48,215.35,202.36,202.57,195.25,247.34,223.88,180.90,213.66,185.91,,,,,264.43,259.59,267.64,,225.40,216.78,244.25,240.14
