dates,satname,nzd0214-0000,nzd0214-0001,nzd0214-0002,nzd0214-0003,nzd0214-0004,nzd0214-0005,nzd0214-0006,nzd0214-0007,nzd0214-0008,nzd0214-0009,nzd0214-0010,nzd0214-0011,nzd0214-0012,nzd0214-0013
2002-06-24 21:54:28.353000,L7,337.50,335.63,332.88,286.95,294.42,,,,273.74,330.66,336.93,333.86,320.65,344.80
2002-07-19 21:48:09.583000,L7,,338.52,349.39,315.76,332.05,328.01,336.11,335.50,345.84,339.30,318.75,197.04,225.21,314.94
2002-08-20 21:47:58.545000,L7,351.71,346.69,350.42,320.58,329.89,335.83,334.00,335.94,344.09,344.49,321.62,325.91,319.25,318.64
2002-08-27 21:54:00.253000,L7,347.86,340.53,347.49,313.12,321.62,326.92,330.95,329.26,336.92,331.29,311.15,304.59,293.74,315.49
2002-10-07 21:47:33.100000,L7,363.25,353.30,383.00,342.35,345.88,339.57,333.61,331.48,330.54,324.81,302.32,295.37,274.66,310.34
2002-10-14 21:53:43.769000,L7,374.79,361.49,366.42,355.46,361.72,367.06,358.40,361.30,372.29,364.24,349.33,338.57,333.59,341.15
2002-10-23 21:47:39.211000,L7,385.26,416.38,442.71,391.74,374.41,367.56,376.06,370.90,373.47,367.59,362.95,353.97,361.61,359.00
2002-12-01 21:54:16.937000,L7,402.66,392.26,387.29,369.97,380.73,370.38,365.79,364.63,376.06,368.91,357.07,350.00,351.39,354.70
2002-12-26 21:48:11.926000,L7,491.96,476.51,452.74,386.13,391.70,423.74,459.13,464.26,479.39,407.69,408.07,415.23,429.90,461.21
2003-01-11 21:48:14.464000,L7,416.73,420.88,421.65,366.80,358.02,351.60,361.42,362.93,362.79,359.15,343.64,328.31,328.67,331.54
2003-01-18 21:54:30.278000,L7,396.51,390.91,392.84,383.16,362.94,362.96,369.87,366.73,372.16,368.02,364.39,351.52,356.84,363.62
2003-01-27 21:48:21.149000,L7,401.78,385.63,388.72,352.23,375.13,358.25,366.58,362.31,370.27,362.92,350.02,338.64,333.51,324.88
2003-03-16 21:48:34.204000,L7,391.91,372.58,374.03,350.83,355.29,362.51,370.22,369.89,378.46,369.44,359.68,349.52,341.55,351.57
2003-03-23 21:54:40.711000,L7,348.47,338.23,343.61,311.72,317.05,323.17,324.82,328.21,331.86,323.63,300.15,205.09,187.34,247.29
2003-04-08 21:54:47.577000,L7,,,291.29,233.98,254.26,274.78,278.57,286.56,291.46,278.26,223.42,,,
2003-04-17 21:48:36.047000,L7,333.16,342.77,343.84,306.42,313.64,322.84,326.92,327.16,326.30,317.99,296.74,225.90,226.64,290.63
2003-04-24 21:54:46.433000,L7,327.75,315.96,310.19,266.15,279.73,309.54,332.97,338.65,362.33,348.53,334.10,323.28,317.28,329.85
2003-05-03 21:48:37.175000,L7,334.50,338.33,340.84,303.45,312.59,318.88,328.83,322.84,326.49,320.14,292.99,187.45,181.24,284.99
2003-05-10 21:54:46.466000,L7,373.84,372.30,368.37,340.51,361.99,369.19,362.23,359.60,362.11,365.77,354.06,340.34,337.59,343.24
2003-07-21 21:42:33.857000,L5,332.47,337.36,335.80,306.73,325.24,329.77,333.71,334.03,337.61,327.52,274.90,173.03,,306.02
2003-08-15 21:36:48.503000,L5,331.56,330.79,337.33,307.43,322.35,326.18,324.50,329.14,334.89,325.60,306.20,,,
2003-10-18 21:37:48.406000,L5,347.18,349.98,347.47,314.30,330.89,333.19,334.58,333.36,336.44,328.01,309.42,308.45,309.41,312.23
2003-10-25 21:44:04.226000,L5,334.39,332.13,346.12,312.12,325.16,326.95,331.00,324.61,332.79,325.51,257.83,,,255.74
2003-11-19 21:38:14.402000,L5,350.50,343.34,334.16,303.89,319.31,321.04,325.36,322.83,332.82,324.50,306.74,,,
2004-01-22 21:38:40.402000,L5,335.93,336.33,331.93,287.67,302.49,316.51,283.45,229.38,,,,,,
2004-02-14 21:44:57.678000,L5,336.69,332.14,333.64,300.57,313.60,321.44,324.69,322.87,331.84,324.36,293.20,,,
2004-03-01 21:45:02.553000,L5,333.12,331.10,333.11,296.23,310.04,322.18,325.17,322.40,326.49,319.68,294.18,,,300.13
2004-03-17 21:45:08.368000,L5,338.59,340.77,341.96,309.83,321.73,323.54,323.39,326.58,325.12,325.10,281.52,,,
2004-04-02 21:45:18.969000,L5,322.98,324.67,328.81,300.37,314.49,321.15,322.59,319.72,324.69,314.34,261.45,,,
2004-04-18 21:45:49.558000,L5,338.01,331.31,336.74,300.37,316.00,324.91,327.32,326.17,337.16,330.23,306.90,,,301.03
2004-05-20 21:46:44.438000,L5,339.73,337.68,340.08,303.22,318.24,332.29,330.98,334.18,340.18,329.90,311.18,170.66,,317.94
2004-06-30 21:41:46.478000,L5,338.06,338.15,339.82,294.05,307.47,327.73,325.60,335.57,337.85,335.43,296.18,174.14,,312.81
2004-07-07 21:48:09.180000,L5,330.97,334.98,332.69,300.83,313.07,327.72,327.37,337.28,336.15,326.94,305.60,,,
2004-07-23 21:48:33.165000,L5,342.90,341.17,338.23,301.62,316.27,327.95,328.42,325.87,337.05,324.93,292.03,169.08,,288.93
2004-08-08 21:48:50.888000,L5,339.93,339.05,338.39,298.72,312.83,325.71,324.91,329.49,336.19,320.87,302.15,,,
2004-08-24 21:49:18.016000,L5,338.83,337.97,334.53,299.13,312.35,324.62,324.39,320.23,327.99,323.88,300.77,,,
2004-09-02 21:43:21.489000,L5,337.25,336.94,337.29,304.91,320.32,325.90,329.09,328.28,332.31,321.89,276.59,,,
2004-09-25 21:50:07.312000,L5,343.16,343.34,341.73,308.65,328.41,330.16,332.28,326.31,334.70,323.72,293.04,,,
2004-10-20 21:44:28.706000,L5,343.11,344.87,345.66,310.93,324.98,329.25,332.32,327.09,331.92,323.65,293.70,301.42,300.43,303.78
2004-10-27 21:50:47.740000,L5,335.06,334.30,335.68,309.20,322.82,324.27,327.11,323.31,331.85,321.07,254.64,,,
2004-12-07 21:45:24.093000,L5,339.68,337.70,335.01,303.33,316.61,328.05,330.31,326.34,325.29,319.46,277.07,,,
2004-12-23 21:45:40.703000,L5,328.23,325.67,327.63,290.06,304.02,311.63,317.40,315.93,319.68,305.06,270.84,,,
2005-01-15 21:52:09.437000,L5,351.37,349.69,349.71,317.20,325.67,323.54,320.43,321.61,327.55,323.02,246.99,,,
2005-01-24 21:46:06.161000,L5,334.81,334.03,334.41,307.93,320.68,322.75,324.39,322.76,325.91,317.28,253.25,,,
2005-02-09 21:46:19.482000,L5,333.83,329.02,327.31,288.46,304.80,321.32,321.05,322.13,318.81,309.50,268.93,,,
2005-02-16 21:52:37.927000,L5,340.11,338.23,336.73,299.58,312.58,316.15,322.41,312.75,316.38,309.91,231.18,,,
2005-02-25 21:46:35.721000,L5,336.58,337.06,336.70,303.00,316.01,317.22,320.09,317.78,323.86,314.33,254.28,,,
2005-03-04 21:52:52.217000,L5,338.89,340.14,340.63,304.85,317.73,320.00,321.07,315.06,324.48,313.63,259.10,,,
2005-03-13 21:46:47.612000,L5,340.06,339.33,339.38,303.71,317.00,317.14,321.82,312.77,326.58,316.35,255.95,,,
2005-04-21 21:53:10.893000,L5,340.05,331.99,334.90,299.16,311.37,318.45,324.22,326.56,323.60,319.85,291.06,,,
2005-04-30 21:47:03.060000,L5,340.63,334.47,344.24,309.54,323.43,331.75,334.83,338.38,337.25,334.20,307.57,,,
2005-06-01 21:47:18.718000,L5,345.25,342.09,339.34,276.10,288.87,301.51,292.31,308.87,324.30,,,,,
2005-06-08 21:53:33.007000,L5,341.21,341.04,344.27,303.47,314.20,326.96,329.43,331.85,336.95,324.70,295.89,175.33,187.86,
2005-09-21 21:47:59.005000,L5,330.79,310.69,,,164.84,162.38,,,,272.47,326.07,316.04,320.04,311.65
2005-10-30 21:54:03.531000,L5,326.60,323.04,339.83,300.69,314.31,321.15,323.73,322.33,326.05,312.42,252.39,,,
2005-11-08 21:48:04.756000,L5,336.93,338.49,339.55,308.02,339.09,328.84,327.88,327.35,334.69,321.15,260.42,,,
2005-11-24 21:48:28.120000,L5,336.57,336.02,336.77,298.69,314.39,322.41,323.40,324.89,324.49,322.15,291.26,,,
2006-01-27 21:49:58.544000,L5,339.24,338.53,336.97,306.55,323.01,328.25,330.64,328.59,338.49,324.98,267.60,,,
2006-02-03 21:56:19.035000,L5,341.53,336.64,337.79,302.77,315.29,325.39,329.22,328.21,332.79,324.22,284.45,,,
2006-02-19 21:56:39.909000,L5,338.65,336.03,339.47,302.39,313.98,320.91,324.05,322.84,323.31,319.42,268.60,,,
2006-02-28 21:50:40.410000,L5,341.71,340.71,342.08,306.04,319.66,324.45,330.63,326.00,333.69,324.95,274.78,,,
2006-04-08 21:57:36.601000,L5,341.86,335.73,334.61,302.95,314.43,320.68,327.77,325.31,330.17,321.48,288.25,,,
2006-06-27 21:58:48.654000,L5,342.26,339.12,339.57,300.79,317.03,329.36,322.47,325.30,335.01,326.48,281.20,176.62,,
2006-07-06 21:52:45.642000,L5,335.58,336.57,323.27,285.73,298.70,323.52,321.49,319.01,330.31,315.96,256.20,,,
2006-08-23 21:53:23.469000,L5,338.11,334.98,327.43,301.62,315.46,325.67,328.24,323.96,330.71,319.79,275.41,,,
2006-10-10 21:53:56.892000,L5,345.43,343.58,334.89,300.40,316.65,329.83,331.93,327.21,334.70,326.60,297.10,,,
2006-12-13 21:54:55.384000,L5,246.98,407.89,410.64,371.80,358.69,350.69,338.16,320.73,311.54,289.16,,,,323.98
2007-01-30 21:54:48.635000,L5,341.85,336.85,344.10,311.23,325.98,326.60,333.20,325.38,335.46,326.16,257.16,,,
2007-02-15 21:54:49.756000,L5,347.72,343.02,341.98,309.45,324.33,326.94,331.14,326.16,334.58,325.62,262.86,,,
2008-02-25 21:56:25.254000,L5,335.88,335.59,334.96,303.70,317.02,320.04,319.00,307.55,317.26,318.18,257.57,,,
2009-11-26 21:56:28.873000,L5,365.62,360.29,366.39,341.79,344.49,341.65,346.39,342.98,347.14,347.33,331.98,337.88,336.86,338.91
2010-01-13 21:56:49.389000,L5,339.04,336.49,333.87,300.59,314.15,320.26,317.32,310.91,316.52,315.03,251.35,,,
2010-10-28 21:55:51.312000,L5,345.89,335.98,337.42,304.72,318.77,324.56,327.81,323.01,328.94,320.66,261.30,,,
2011-01-09 21:49:46.887000,L5,344.28,336.01,336.85,303.70,315.33,319.80,324.15,321.38,325.63,319.80,264.39,,,
2011-01-16 21:55:58.174000,L5,353.11,344.94,344.48,310.90,320.71,316.80,320.40,316.32,321.59,321.36,265.98,,,
2011-01-25 21:49:47.233000,L5,349.21,338.62,340.57,308.54,321.37,325.76,329.70,324.75,329.75,320.81,280.46,,,
2011-02-17 21:56:00.979000,L5,348.51,337.87,347.26,314.71,324.98,327.86,333.26,332.11,335.74,329.52,275.86,,,
2011-10-24 21:47:48.042000,L5,342.33,338.32,341.48,305.52,317.13,325.36,328.17,326.14,325.28,321.07,278.58,,,
2013-04-11 22:08:15.067000,L8,351.53,338.59,341.78,306.81,323.61,323.64,330.72,321.99,325.86,304.67,242.40,,,
2013-04-27 22:07:47.557000,L8,361.57,356.99,363.71,330.68,350.35,349.23,351.85,350.68,351.50,345.97,308.59,310.70,320.24,318.25
2013-05-13 22:07:59.284000,L8,365.42,357.38,362.25,334.69,348.74,352.75,354.11,351.35,350.02,345.93,319.91,323.63,320.02,324.04
2013-05-29 22:08:05.425000,L8,347.93,338.67,343.08,304.13,325.01,330.02,335.29,332.78,335.35,326.36,279.87,,,
2013-06-23 22:01:46.719000,L8,352.49,341.02,345.34,308.74,324.54,332.64,337.04,336.96,343.92,332.38,286.37,,,
2013-06-30 22:08:00.117000,L8,353.82,343.40,351.41,307.35,327.87,338.54,338.68,338.51,341.83,330.51,275.95,,,
2013-08-17 22:08:03.120000,L8,353.03,350.21,351.17,317.66,361.20,341.09,339.83,337.66,351.95,332.34,275.46,,,
2013-09-02 22:08:04.598000,L8,351.05,348.02,350.95,315.03,331.54,334.11,338.25,335.73,332.38,325.50,271.11,,,
2013-11-05 22:07:46.855000,L8,345.01,343.57,289.32,280.57,299.58,323.71,332.33,327.82,328.92,320.06,240.97,,,
2013-11-14 22:01:33.487000,L8,353.50,346.21,350.23,318.98,349.82,335.03,335.86,334.82,332.91,326.75,254.87,,,
2013-11-21 22:07:37.752000,L8,343.72,338.51,340.82,307.35,319.53,323.85,331.65,327.81,325.64,320.44,258.46,,,
2013-12-16 22:01:21.990000,L8,347.03,338.87,341.64,308.31,321.60,323.84,330.22,324.63,324.66,319.97,240.99,,,
2014-01-01 22:01:14.509000,L8,345.16,338.10,342.04,304.57,316.83,322.94,330.01,324.87,326.15,321.47,252.53,,,
2014-01-17 22:00:59.983000,L8,339.99,337.86,339.17,305.28,320.60,316.12,330.18,325.98,324.87,317.60,250.41,,,
2014-01-24 22:07:09.509000,L8,358.04,346.49,350.38,315.51,327.12,335.44,339.71,336.38,332.51,328.33,261.54,,,
2014-02-02 22:00:53.662000,L8,345.44,338.08,340.22,304.28,318.34,318.83,331.48,327.46,332.72,318.07,253.59,,,
2014-02-09 22:06:57.254000,L8,351.76,345.59,350.68,330.67,342.12,332.79,337.49,336.84,334.66,325.87,252.71,,,
2014-02-25 22:06:44.447000,L8,370.95,394.36,364.59,343.38,347.39,348.68,349.72,346.10,349.01,463.60,393.34,362.62,384.10,371.01
2014-03-06 22:00:25.321000,L8,339.85,339.98,340.93,307.00,319.48,324.51,333.16,327.77,323.97,319.67,245.70,,,
2014-03-22 22:00:13.558000,L8,344.91,341.49,342.43,308.26,319.01,326.53,333.49,329.12,324.85,319.69,242.19,,,
2014-03-29 22:06:15.961000,L8,350.46,340.65,343.77,309.98,324.03,328.20,334.77,331.28,329.40,323.20,262.58,,,
2014-04-30 22:05:46.536000,L8,345.48,343.69,349.67,312.29,324.46,333.36,337.58,337.05,335.59,325.55,276.16,,,
2014-05-09 21:59:27.549000,L8,350.51,342.02,346.85,303.19,322.69,329.86,337.03,336.89,332.55,327.24,262.24,,,
2014-07-12 21:59:43.196000,L8,343.15,336.90,340.52,299.90,313.15,312.55,318.55,326.87,321.62,321.09,267.35,,,
2014-08-13 21:59:54.812000,L8,338.30,342.46,341.72,304.25,319.95,327.74,336.12,335.77,327.28,317.43,264.37,,,
2014-09-14 21:59:59.788000,L8,346.53,339.12,342.02,304.97,318.93,325.76,332.42,327.66,324.29,320.61,263.87,,,
2014-11-08 22:06:16.124000,L8,343.22,342.81,344.58,310.07,320.82,327.36,333.91,328.51,327.75,322.08,268.21,,,
2015-01-04 21:59:53.956000,L8,344.70,339.59,340.04,308.18,318.13,319.53,329.17,321.63,323.56,321.62,250.36,,,
2015-02-12 22:05:51.250000,L8,367.39,354.49,353.25,321.51,330.01,336.56,345.79,343.90,348.78,324.98,,,313.67,325.96
2015-02-28 22:05:48.437000,L8,351.75,343.78,342.89,305.91,317.48,318.09,333.09,319.82,322.10,322.13,258.04,,,
2015-03-09 21:59:30.556000,L8,340.61,339.75,339.48,303.61,311.66,320.86,331.38,322.60,321.81,318.96,258.95,,,
2015-05-12 21:58:53.078000,L8,346.07,344.42,348.33,304.59,314.22,327.36,337.19,335.04,330.72,325.72,257.94,,,
2015-05-19 22:05:04.672000,L8,344.22,341.29,344.54,307.08,313.80,325.58,335.56,331.63,327.33,324.25,276.26,,,
2015-05-28 21:58:55.699000,L8,347.19,344.26,345.57,306.16,316.05,328.66,337.64,335.15,329.61,328.82,275.26,,,
2015-06-04 22:05:12.611000,L8,346.52,338.39,345.05,302.87,313.63,325.65,334.42,329.50,327.28,322.91,281.11,,,
2015-06-29 21:59:14.515000,L8,356.74,361.55,359.54,324.12,336.90,347.23,356.84,356.13,341.95,356.77,322.04,325.58,,
2015-07-06 22:05:30.173000,L8,342.73,336.33,338.59,298.52,312.72,320.95,331.30,333.96,331.95,319.66,257.75,,,
2015-07-22 22:05:37.569000,L8,349.12,340.24,343.37,302.81,320.38,327.59,335.55,331.68,330.01,326.44,283.87,,,
2015-08-07 22:05:40.232000,L8,,227.49,320.30,275.32,289.23,307.91,222.24,247.87,224.84,183.81,,,,
2015-08-16 21:59:34.814000,L8,345.77,339.16,344.63,305.12,322.69,328.47,336.23,332.17,326.77,320.03,270.19,,,
2015-08-23 22:05:48.569000,L8,348.99,345.38,345.47,299.35,313.39,308.26,283.44,288.80,325.77,315.09,244.33,,,
2015-09-01 21:59:39.995000,L8,341.42,342.19,340.13,303.21,321.44,325.70,333.81,329.13,324.55,315.57,254.09,,,
2015-09-24 22:06:01.750000,L8,348.33,345.69,345.81,314.40,333.10,333.42,336.51,330.77,329.26,321.64,255.82,,,
2015-10-03 21:59:52.450000,L8,339.62,333.31,309.00,293.16,311.25,322.34,328.31,321.64,319.32,226.38,,,,
2015-10-26 22:06:07.756000,L8,353.89,343.42,348.20,312.42,330.63,331.22,337.50,328.07,328.31,326.10,261.34,,,
2015-12-29 22:06:09.164000,L8,340.10,338.66,339.64,301.39,312.23,321.78,330.91,320.49,320.37,317.83,250.05,,,
2016-01-23 21:59:56.211000,L8,348.24,341.66,345.80,305.25,317.23,322.56,328.05,310.41,321.14,322.22,266.54,188.87,208.33,268.21
2016-02-24 21:59:45.021000,L8,262.89,337.45,341.49,301.16,311.70,322.33,331.83,328.03,320.74,319.05,255.36,,,
2016-03-02 22:05:55.525000,L8,348.19,346.29,348.91,307.77,322.76,327.30,336.56,333.89,329.01,324.69,249.59,,,
2016-03-11 21:59:42.538000,L8,339.47,340.89,349.68,306.30,318.04,325.56,332.46,333.15,328.87,322.24,251.68,,,
2016-03-27 21:59:33.248000,L8,256.25,316.19,325.54,295.31,307.81,315.36,320.51,308.82,314.07,275.65,209.24,,,
2016-04-19 22:05:34.992000,L8,331.55,334.76,331.77,290.03,297.14,224.20,225.66,242.21,318.45,311.55,232.08,,,
2016-05-14 21:59:24.184000,L8,351.16,342.91,350.96,309.44,324.22,331.24,337.90,336.61,329.71,325.87,275.82,,,
2016-05-21 22:05:38.418000,L8,346.64,344.04,349.56,310.08,324.24,328.47,335.59,335.12,330.71,323.50,273.65,,,
2016-06-15 21:59:33.099000,L8,350.60,349.88,349.07,311.23,327.73,337.96,341.54,342.85,336.73,331.39,277.69,182.90,197.36,198.58
2016-07-01 21:59:42.515000,L8,353.06,343.00,348.03,303.93,323.12,334.03,339.10,340.99,337.41,329.84,279.20,,,
2016-07-17 21:59:49.332000,L8,359.41,359.22,358.11,324.71,338.30,347.32,352.66,352.26,351.93,343.10,330.28,332.93,326.32,331.28
2016-07-24 22:06:01.938000,L8,343.82,338.29,341.16,303.79,321.07,330.50,335.89,331.61,329.60,320.89,278.88,,,
2016-08-18 21:59:57.052000,L8,346.86,341.35,340.41,306.03,321.08,329.20,335.22,334.45,330.07,323.57,274.93,,,
2016-09-10 22:06:15.488000,L8,351.34,344.63,346.37,309.56,323.28,333.61,337.67,333.58,328.74,324.44,270.98,,,
2016-10-12 22:06:21.213000,L8,365.22,358.43,383.28,344.81,343.88,317.55,306.85,341.11,354.90,341.07,329.24,334.47,326.86,332.97
2016-10-21 22:00:12.043000,L8,,338.91,341.91,302.43,314.75,322.62,333.12,328.21,328.75,325.51,256.41,,,
2016-10-28 22:06:23.178000,L8,342.14,337.41,335.17,298.37,308.52,316.94,319.95,328.38,,,,,,
2016-11-22 22:00:11.776000,L8,351.97,344.91,349.25,312.61,332.46,337.77,339.08,337.34,344.55,367.72,292.71,186.10,271.70,300.56
2016-12-15 22:06:18.115000,L8,348.01,341.30,342.37,303.03,313.31,319.00,334.75,333.67,323.49,321.63,261.21,,,
2016-12-24 22:00:05.447000,L8,,340.55,335.45,269.27,283.06,289.32,333.71,335.12,324.49,320.23,244.69,,,
2017-01-16 22:06:11.085000,L8,339.65,339.25,339.15,300.41,311.01,311.72,329.02,318.95,324.73,319.54,252.55,,,
2017-01-25 21:59:56.835000,L8,361.95,351.53,354.98,318.58,326.87,345.48,341.49,343.59,339.12,332.16,320.05,320.43,312.55,321.71
2017-02-10 21:59:48.586000,L8,346.52,333.53,338.81,292.84,305.89,300.88,303.39,277.72,323.32,318.40,242.89,,,
2017-03-05 22:05:50.977000,L8,353.96,366.92,361.55,346.93,359.95,342.99,344.91,353.36,378.85,356.61,280.00,188.10,,
2017-03-14 21:59:34.845000,L8,341.58,340.53,344.07,304.32,316.80,324.09,334.24,329.33,332.53,323.14,249.77,,,
2017-03-30 21:59:26.304000,L8,335.81,343.60,347.19,307.17,318.98,324.89,336.55,332.74,335.52,321.44,267.01,,,
2017-04-06 22:05:33.966000,L8,327.87,252.22,235.13,238.35,191.26,369.68,351.04,360.57,374.89,376.69,533.79,,,
2017-04-15 21:59:18.187000,L8,344.23,340.95,345.26,307.46,321.31,330.11,337.71,333.23,333.07,325.61,262.00,,,
2017-05-01 21:59:07.812000,L8,346.08,336.69,343.03,303.75,318.60,327.94,334.98,331.07,327.64,321.83,269.66,,,
2017-05-08 22:05:23.284000,L8,349.53,346.48,348.29,310.48,324.45,333.31,338.41,332.85,329.21,323.33,263.73,,,
2017-05-24 22:05:34.407000,L8,352.63,343.90,344.73,309.32,322.82,332.70,337.85,333.79,333.12,327.99,279.04,,,
2017-06-25 22:05:47.638000,L8,342.61,337.87,336.33,300.17,317.87,329.66,335.83,328.84,325.02,315.08,259.00,,,
2017-07-11 22:05:50.423000,L8,345.05,339.13,340.69,297.88,318.86,329.72,335.54,330.23,331.48,319.23,276.11,,,
2017-08-05 21:59:51.079000,L8,348.74,346.35,343.58,306.98,327.84,335.01,340.94,338.15,337.34,325.26,274.57,,,
2017-08-12 22:06:04.307000,L8,345.45,338.56,338.08,304.13,319.23,328.22,335.57,330.12,326.99,320.62,280.70,,,
2017-08-21 21:59:55.958000,L8,351.77,341.69,339.43,307.02,322.67,331.80,336.63,332.05,331.66,326.20,291.41,,,
2017-09-22 22:00:01.938000,L8,345.80,338.38,338.88,301.53,320.05,328.68,335.55,330.25,324.92,320.24,266.51,,,
2017-11-16 22:06:16.377000,L8,348.99,345.82,345.03,308.96,325.04,328.07,332.68,327.58,326.85,322.36,252.82,,,
