dates,satname,nzd0176-0000,nzd0176-0001,nzd0176-0002,nzd0176-0003,nzd0176-0004,nzd0176-0005,nzd0176-0006,nzd0176-0007,nzd0176-0008,nzd0176-0009,nzd0176-0010,nzd0176-0011,nzd0176-0012,nzd0176-0013,nzd0176-0014,nzd0176-0015,nzd0176-0016,nzd0176-0017,nzd0176-0018,nzd0176-0019,nzd0176-0020,nzd0176-0021,nzd0176-0022,nzd0176-0023,nzd0176-0024,nzd0176-0025,nzd0176-0026,nzd0176-0027,nzd0176-0028,nzd0176-0029,nzd0176-0030,nzd0176-0031,nzd0176-0032,nzd0176-0033,nzd0176-0034,nzd0176-0035,nzd0176-0036,nzd0176-0037,nzd0176-0038,nzd0176-0039,nzd0176-0040,nzd0176-0041
2001-03-01 21:56:21.596000,L7,,,,363.27,353.43,336.68,,324.72,343.84,345.47,304.17,314.00,293.55,253.49,206.09,181.44,235.95,237.67,231.54,231.09,242.62,252.55,210.97,225.45,259.25,274.22,316.92,312.84,,175.45,212.06,224.47,257.16,288.22,328.14,275.27,258.52,187.87,,,,
2001-06-05 21:55:16.607000,L7,342.07,353.25,349.36,339.04,353.79,343.11,289.08,332.29,353.67,,349.42,311.82,286.80,263.89,311.78,241.78,224.96,233.50,231.27,226.33,248.06,247.31,203.04,,270.96,298.23,327.04,349.88,334.59,300.16,222.07,226.33,281.02,323.10,327.06,301.53,301.86,285.48,286.88,,,
2001-06-05 21:55:40.577000,L7,340.72,352.57,181.92,341.28,352.99,341.60,287.72,303.68,351.92,,346.46,284.32,241.12,261.88,334.69,338.65,,231.36,230.14,225.38,244.57,246.14,201.60,,288.28,295.96,325.27,347.60,330.85,250.55,220.45,224.53,254.44,322.36,325.35,300.49,300.60,279.62,226.79,,,
2001-06-21 21:55:05.323000,L7,315.75,350.92,352.00,345.93,346.42,343.79,290.82,,,345.40,310.13,317.01,281.63,275.54,323.81,326.53,,178.91,236.81,223.85,243.36,248.24,216.74,226.00,273.16,294.53,319.80,319.66,318.43,306.25,276.85,228.19,310.40,325.88,330.99,299.22,299.27,182.36,281.64,,256.37,274.01
2001-06-21 21:55:29.297000,L7,353.72,353.97,355.99,350.07,350.41,347.04,255.30,340.25,358.89,348.79,337.24,319.94,288.47,279.46,355.47,222.62,230.04,281.59,310.87,318.06,245.75,250.70,219.25,231.38,295.43,298.54,322.62,322.32,324.40,308.38,317.53,267.09,317.23,326.03,332.83,302.50,301.75,287.89,315.07,,258.58,275.22
2001-08-08 21:55:01.113000,L7,260.65,259.68,179.04,353.47,351.40,319.63,234.44,323.80,355.66,347.61,349.95,343.15,342.96,285.22,312.61,360.43,347.32,341.54,252.01,324.25,312.08,281.49,216.40,256.91,303.04,318.66,360.76,359.67,358.46,356.15,355.01,346.86,317.44,326.07,332.52,304.47,299.27,,322.79,300.57,276.44,281.87
2001-09-09 21:54:12.928000,L7,350.28,351.70,352.64,349.57,356.58,342.32,290.61,328.74,349.48,344.20,350.27,339.04,292.33,294.05,280.99,261.21,356.47,201.26,229.16,221.89,239.61,244.82,,200.58,264.57,,,301.29,263.00,306.89,294.64,308.38,305.48,319.26,330.67,305.04,311.24,284.26,314.43,295.91,278.84,235.41
2001-09-09 21:54:36.880000,L7,343.37,345.90,344.84,343.15,348.51,333.64,189.50,322.39,343.55,338.01,342.38,329.34,289.56,284.90,279.50,260.50,225.35,207.67,227.97,218.14,235.70,235.83,,216.35,264.69,,,270.72,300.04,300.32,287.89,304.11,302.84,313.65,328.11,300.89,313.14,281.24,291.67,296.28,280.37,
2001-10-11 21:53:46.024000,L7,362.10,357.75,359.37,359.19,363.96,349.32,306.31,302.35,355.59,357.44,366.49,342.58,349.89,296.69,290.29,267.03,298.15,304.44,308.93,309.62,309.41,243.28,220.57,240.16,282.29,292.08,307.84,309.53,306.10,307.63,303.46,310.93,305.16,322.90,331.24,308.59,317.29,287.53,272.74,,,
2001-10-11 21:54:09.862000,L7,362.76,357.41,359.47,359.94,364.82,350.07,309.69,338.41,356.55,358.66,366.52,347.33,356.15,342.15,364.72,363.75,360.60,359.07,357.63,364.84,363.44,363.38,351.43,243.00,286.39,227.58,252.13,262.17,311.75,308.44,309.28,313.04,309.02,324.25,335.20,313.71,322.66,291.59,316.20,245.40,286.95,272.83
2002-01-15 21:54:23.534000,L7,356.11,354.71,355.92,355.38,358.12,331.31,281.40,331.56,351.95,353.09,366.49,350.97,359.47,356.85,361.83,364.61,456.19,355.99,347.77,352.27,331.41,340.48,540.30,483.61,465.84,297.51,318.49,319.89,362.18,354.98,339.38,319.05,321.16,327.52,381.80,357.66,335.48,314.39,311.94,303.42,293.02,275.94
2002-01-31 21:54:26.647000,L7,349.41,349.19,348.34,343.27,347.60,323.57,271.17,317.04,339.01,339.84,352.52,342.90,353.85,312.04,316.14,325.45,344.62,343.39,319.03,313.31,321.00,259.01,339.63,203.18,221.43,245.66,249.68,254.35,263.24,300.23,291.07,329.03,308.37,320.17,334.79,311.00,336.38,329.08,284.72,262.09,288.61,271.89
2002-01-31 21:54:50.570000,L7,345.02,347.50,345.22,341.07,344.25,320.61,265.79,315.78,335.82,337.00,350.46,341.73,349.97,346.86,350.24,351.42,343.99,342.51,318.70,313.30,320.87,292.24,339.11,233.94,220.72,245.72,249.91,255.10,262.93,298.32,289.80,328.73,308.09,319.18,335.61,312.26,336.86,329.54,282.52,261.18,289.67,272.14
2002-02-16 21:54:54.191000,L7,355.72,348.91,349.71,351.09,349.65,328.79,292.89,306.46,331.39,338.45,350.22,351.08,352.30,209.45,385.83,410.13,400.73,417.45,462.92,339.88,348.85,379.86,300.47,243.35,384.50,395.91,363.68,344.28,270.76,340.19,515.91,208.04,,,407.69,435.11,451.29,424.59,510.79,522.88,418.54,462.47
2002-03-20 21:54:24.081000,L7,357.68,354.01,354.59,355.75,358.48,333.94,302.27,322.23,347.07,346.80,357.70,288.88,267.83,227.82,,,,,,,,,,,265.70,282.00,307.85,314.17,302.31,300.11,290.38,252.67,,,,274.34,289.67,,,,256.84,219.49
2002-03-20 21:54:48.224000,L7,357.93,353.98,354.41,356.50,358.40,333.47,303.73,325.43,349.02,350.98,330.12,292.83,272.08,228.93,,,,,222.50,212.64,285.51,150.74,,,271.73,285.64,311.21,316.16,308.57,221.51,240.67,256.68,243.45,315.64,323.78,288.86,292.03,291.13,276.12,172.74,261.50,
2002-04-05 21:54:25.270000,L7,,428.36,393.42,430.96,372.94,343.43,375.53,341.35,286.26,347.80,339.56,362.14,374.85,305.40,356.31,348.82,313.53,349.70,306.95,312.40,250.34,217.41,,,,,,,301.12,333.02,368.21,375.38,328.00,308.46,321.54,301.12,192.64,204.17,286.04,303.77,279.47,
2002-08-27 21:53:36.267000,L7,356.12,261.53,351.85,349.99,346.37,332.52,275.95,326.70,343.77,350.70,358.62,357.18,367.94,359.83,369.38,334.58,341.29,368.40,348.66,221.50,237.77,245.33,204.26,242.48,276.69,285.28,305.49,307.78,290.19,309.01,303.85,308.91,306.94,322.56,329.49,302.79,300.95,297.65,283.54,294.79,265.51,268.49
2002-08-27 21:54:00.253000,L7,351.29,349.45,350.28,347.91,345.55,328.06,272.00,327.72,340.23,350.19,354.60,355.59,364.81,360.33,369.34,362.92,357.01,369.28,349.24,222.81,238.22,246.36,202.47,250.26,281.16,287.87,307.25,307.87,298.87,309.91,305.59,286.26,310.50,323.28,332.52,305.74,306.20,302.60,291.96,297.64,285.35,273.78
2002-10-14 21:53:19.813000,L7,354.80,355.64,355.91,351.08,356.81,336.59,293.44,331.39,351.90,352.15,366.28,358.10,322.97,357.75,347.26,340.21,293.94,197.36,225.95,216.96,232.78,236.06,212.49,238.57,287.59,280.31,307.66,302.51,259.75,301.98,296.49,303.92,307.69,315.08,324.48,302.40,309.70,292.42,289.37,218.18,265.56,
2002-10-14 21:53:43.769000,L7,357.12,357.19,358.14,354.05,358.56,338.75,297.98,332.04,353.29,353.82,367.74,358.87,357.65,358.01,367.40,338.61,348.53,218.72,302.33,304.84,292.83,237.75,213.51,242.85,288.99,286.99,370.18,370.16,368.69,371.55,297.66,304.68,307.52,315.09,325.41,306.69,312.79,303.22,297.27,300.30,281.89,272.78
2002-10-30 21:53:25.867000,L7,354.20,355.14,354.56,352.33,361.32,344.07,324.41,330.55,350.64,298.88,285.82,314.66,291.91,293.69,203.65,266.98,300.06,196.16,224.95,216.54,231.28,226.76,209.96,236.04,281.83,287.16,305.52,280.47,262.69,298.55,287.12,295.52,305.56,317.43,327.17,298.57,295.34,272.59,274.00,181.37,,
2002-12-01 21:53:52.985000,L7,190.21,192.39,241.14,334.75,336.30,315.09,270.47,333.10,200.63,370.56,375.39,331.14,341.47,291.60,,,,341.96,322.63,312.06,,,216.42,227.87,286.22,289.30,311.68,309.54,253.30,302.66,290.28,255.27,309.60,321.32,333.01,299.05,306.67,266.15,275.30,189.74,187.12,269.94
2002-12-01 21:54:16.937000,L7,342.69,347.51,271.22,346.22,350.45,330.97,298.84,356.10,394.41,394.31,392.14,357.85,358.70,351.14,364.29,369.81,364.19,368.38,346.48,330.70,354.44,307.57,231.19,246.59,304.68,307.70,349.06,355.05,333.28,321.03,320.46,336.35,322.32,332.98,353.93,324.88,331.17,326.48,287.45,306.10,287.67,288.91
2003-01-18 21:54:06.301000,L7,353.75,354.65,352.58,241.76,274.96,334.67,278.23,330.84,351.33,347.66,359.92,350.51,360.21,355.45,353.56,357.55,300.03,260.42,263.42,234.14,255.69,256.73,215.51,234.68,268.67,,,170.63,213.07,177.34,213.83,206.93,267.23,315.18,324.47,298.93,280.43,,289.73,251.33,283.48,245.18
2003-01-18 21:54:30.278000,L7,357.09,356.37,355.26,353.56,353.79,336.79,287.33,331.03,351.74,348.50,359.95,351.69,359.47,353.50,312.34,358.41,351.56,346.49,342.16,302.16,300.33,257.45,215.44,261.70,271.45,278.06,310.31,206.32,246.08,196.17,289.41,305.29,272.98,314.30,324.21,299.74,312.08,290.31,292.12,251.27,283.52,265.10
2003-03-23 21:54:16.760000,L7,,347.51,198.07,283.11,276.78,328.37,233.13,327.19,337.95,345.83,321.94,353.72,341.31,273.99,208.49,261.94,299.11,229.02,280.44,271.89,255.00,248.17,211.55,225.12,270.49,277.66,,220.28,213.49,181.66,220.86,259.14,272.48,288.85,327.44,300.09,300.57,292.26,287.94,,,
2003-03-23 21:54:40.711000,L7,,348.05,348.44,346.48,349.23,328.87,234.40,326.22,338.55,344.48,321.64,354.31,341.55,268.77,210.20,258.18,298.95,225.24,280.58,267.14,255.38,247.68,211.39,222.91,268.47,276.17,,175.70,211.90,182.62,219.42,258.20,272.23,314.10,327.00,300.14,300.55,290.71,286.10,,,
2003-07-21 21:42:09.884000,L5,318.05,338.19,324.57,341.56,328.37,301.07,,,,,,311.13,330.04,244.77,332.11,324.76,307.07,318.93,311.18,307.11,296.27,228.96,,,266.59,283.58,325.50,333.84,325.97,327.36,321.48,,,,324.60,300.49,265.76,302.51,253.70,,,
2003-07-21 21:42:33.857000,L5,311.20,336.10,322.83,333.47,287.14,298.50,,,,,,303.23,324.51,237.20,326.50,319.34,298.87,314.66,304.29,302.62,213.54,214.41,,,193.59,275.29,322.93,331.96,322.75,325.11,,,,,322.16,291.07,263.80,299.32,248.21,,,
2003-08-06 21:42:27.230000,L5,316.30,331.67,330.77,331.48,288.42,205.80,,305.15,314.57,303.94,306.88,315.04,320.66,247.26,333.72,322.01,314.12,317.44,300.51,286.61,,,,,267.31,280.10,321.34,330.30,325.76,327.66,,,,,313.87,292.77,259.88,295.25,245.71,,,
2003-08-06 21:42:51.203000,L5,318.34,332.58,333.23,333.78,290.78,272.43,,306.21,316.73,306.56,309.41,318.23,323.61,249.94,335.78,324.25,316.57,319.42,302.15,290.21,276.87,181.96,,,269.75,282.86,322.22,330.92,326.74,328.82,317.46,,,,315.16,292.44,261.10,297.33,246.98,,,
2003-10-25 21:43:40.253000,L5,423.58,415.30,409.75,411.93,415.21,399.64,420.97,390.38,396.99,394.34,400.01,394.22,415.28,427.62,412.97,408.95,410.56,403.57,391.50,388.56,392.18,394.48,385.89,368.78,403.84,418.86,424.48,416.67,419.27,423.49,415.47,402.20,408.71,401.67,404.79,392.61,383.34,367.41,361.05,365.17,366.65,357.32
2003-10-25 21:44:04.226000,L5,425.40,416.72,410.59,412.31,415.13,401.08,421.43,392.25,395.20,393.52,397.67,394.36,412.64,425.27,409.88,410.17,410.43,403.38,390.22,386.24,388.48,394.19,384.97,367.70,403.01,419.14,424.71,414.78,418.21,424.49,415.19,401.35,406.52,397.52,402.24,390.01,379.92,364.51,360.16,363.07,365.07,354.93
2004-02-14 21:44:33.705000,L5,346.09,349.42,341.30,338.13,250.19,,,285.46,337.35,318.91,336.31,354.04,348.98,342.15,328.30,317.10,323.14,321.89,309.86,306.21,319.89,315.41,246.31,221.77,285.26,303.86,329.13,329.55,314.17,,,248.65,301.26,329.73,334.09,326.70,297.15,312.14,268.10,222.18,,
2004-02-14 21:44:57.678000,L5,340.75,347.27,337.31,334.22,246.18,,,282.40,330.36,314.06,331.84,352.04,346.83,341.02,326.09,315.41,321.37,321.39,306.32,303.00,316.93,313.98,239.29,222.84,284.82,303.60,327.26,328.82,311.60,,,,292.07,329.08,333.42,324.22,294.52,310.96,266.73,209.73,,
2004-03-01 21:44:38.581000,L5,,,,,,,,,,,,,,,,,,,197.99,211.50,255.22,182.74,,,,,312.66,331.52,328.70,319.50,324.46,312.17,305.12,322.39,329.13,319.96,302.18,317.73,277.84,283.93,283.53,
2004-03-01 21:45:02.553000,L5,,,,,,,,,,,,,,,,,,,212.45,230.29,261.05,245.90,,,262.99,280.88,322.44,335.69,333.14,326.60,332.06,322.01,313.53,326.96,333.60,326.20,310.63,323.42,287.93,293.42,290.39,277.55
2004-03-17 21:45:08.368000,L5,288.29,328.16,282.79,,,,,,,312.13,320.72,343.67,339.93,332.26,324.96,323.67,330.09,330.79,323.36,320.27,321.87,312.14,244.62,209.80,275.22,291.34,323.82,335.85,332.26,332.42,331.29,250.89,308.09,321.92,324.59,315.79,278.76,303.51,257.33,230.25,257.75,
2004-04-02 21:44:54.996000,L5,346.12,351.36,335.00,313.13,287.33,300.44,233.87,315.98,333.62,317.83,321.69,333.48,340.73,332.73,336.87,300.18,318.62,322.85,307.35,303.93,303.62,312.79,246.98,,277.21,296.00,318.02,217.60,314.32,294.19,253.96,206.49,203.33,315.95,316.48,309.50,280.07,305.53,266.31,186.18,,
2004-04-02 21:45:18.969000,L5,348.67,352.12,336.88,322.94,290.37,304.77,234.86,318.78,335.71,319.48,323.50,337.12,345.17,336.10,339.65,301.43,322.15,324.00,310.98,306.71,309.15,313.84,248.09,,280.19,300.28,319.05,334.33,316.42,312.63,261.79,209.55,207.43,319.03,318.95,311.45,281.39,307.97,268.83,192.93,,
2004-04-18 21:45:25.586000,L5,341.66,342.32,336.33,319.92,292.19,306.55,193.47,325.37,345.50,322.03,336.56,339.92,337.11,328.33,327.18,319.06,323.89,323.80,309.86,300.95,315.08,314.53,247.42,,272.41,292.50,321.03,326.43,322.74,302.71,254.34,248.04,212.85,326.28,324.26,309.10,277.49,302.81,265.48,172.51,,
2004-04-18 21:45:49.558000,L5,345.47,346.71,340.85,327.93,302.66,310.60,200.45,330.87,349.44,332.33,344.46,344.75,340.55,336.81,330.28,324.37,327.48,326.17,321.72,309.84,321.81,321.24,252.37,,275.31,298.85,324.73,331.66,325.58,322.26,285.98,263.51,221.38,329.00,328.50,315.14,280.78,306.64,267.59,240.70,265.08,
2004-05-04 21:45:52.076000,L5,322.72,,,,,,,,,,,,,328.93,345.44,340.86,335.71,340.58,323.23,329.83,322.92,324.15,262.54,216.03,290.90,307.97,333.79,329.19,262.10,182.49,,278.87,315.47,330.67,336.10,322.78,298.85,316.32,283.98,284.35,281.21,
2004-05-04 21:46:16.049000,L5,,,,,,,,,,,,,,,248.74,334.76,332.41,336.99,315.99,323.78,315.33,318.75,179.21,199.60,282.46,302.43,326.63,322.11,221.74,174.01,,271.92,293.93,326.97,331.33,317.51,285.80,311.53,277.76,228.94,276.29,
2004-05-20 21:46:20.465000,L5,330.54,342.68,337.56,334.84,282.20,302.19,,317.45,327.80,328.45,303.81,206.76,326.10,238.69,232.23,306.16,313.67,317.35,283.40,234.54,295.42,294.30,,,264.27,287.26,321.21,330.95,330.96,172.08,236.40,209.04,219.42,318.35,321.57,300.69,241.67,244.79,254.40,,,
2004-05-20 21:46:44.438000,L5,330.61,344.13,337.61,335.56,281.74,300.80,,316.98,327.61,327.73,302.79,204.96,304.79,237.28,237.15,309.60,312.49,316.12,299.66,232.94,286.27,238.68,,,262.34,285.26,321.20,330.42,330.49,324.20,,207.24,214.31,317.45,319.46,302.22,240.23,297.73,254.47,,,
2004-07-07 21:47:45.207000,L5,355.66,358.82,361.33,359.58,358.64,334.11,302.79,341.65,360.77,357.79,360.36,356.79,360.86,357.43,352.98,343.47,342.78,338.42,343.53,351.24,359.08,351.66,337.79,264.53,333.01,337.17,330.59,362.72,361.46,361.99,360.53,349.90,339.02,347.05,351.69,346.11,334.84,330.28,324.50,297.23,296.17,189.50
2004-07-07 21:48:09.180000,L5,357.06,360.78,360.72,360.79,359.86,334.30,301.29,345.37,361.27,361.06,359.68,361.92,362.08,360.34,354.98,345.97,343.39,341.75,344.76,352.87,360.04,351.52,309.35,264.99,334.79,323.88,317.12,363.81,364.10,363.04,359.53,352.37,342.45,351.04,353.02,348.43,332.28,331.60,326.11,298.35,296.21,179.66
2004-07-23 21:48:09.192000,L5,339.72,346.23,217.84,338.33,295.35,308.66,156.59,330.35,346.19,332.72,327.86,336.79,344.38,315.29,339.49,320.00,322.50,325.43,314.16,321.24,316.61,318.11,192.00,,,,225.27,332.73,335.22,334.06,332.45,204.49,228.00,325.23,329.32,313.82,205.14,,,,,
2004-07-23 21:48:33.165000,L5,173.92,337.71,269.15,215.23,281.80,299.08,,325.28,339.73,325.62,297.41,330.97,339.55,241.98,332.44,310.44,263.51,319.09,304.81,296.94,306.14,227.22,,,,,319.95,329.35,328.64,326.57,,197.33,208.32,320.22,323.96,303.88,199.45,,,,,
2004-09-25 21:49:43.196000,L5,375.71,379.18,377.83,378.46,379.88,351.08,319.50,348.82,374.82,364.64,378.88,372.17,378.26,374.05,371.39,361.22,365.62,361.97,354.87,351.57,357.03,355.40,301.48,238.60,322.51,338.87,361.96,366.24,366.74,368.57,362.77,355.71,353.40,351.86,362.13,350.90,339.35,339.15,328.21,310.05,318.46,301.68
2004-09-25 21:50:07.312000,L5,375.92,379.18,377.60,377.95,379.88,351.08,319.50,347.58,375.08,364.01,380.58,372.20,378.26,374.05,371.39,361.23,365.62,361.97,355.95,352.76,358.19,357.43,301.48,238.60,322.51,338.87,362.79,366.75,367.85,368.75,363.72,355.93,354.78,352.34,362.13,350.90,339.17,340.20,328.10,310.05,318.67,301.67
2005-01-15 21:51:45.464000,L5,339.61,339.71,331.72,340.45,337.43,319.20,209.16,341.50,354.19,346.16,319.00,334.66,335.37,332.00,323.32,320.80,343.22,341.68,327.38,329.62,328.33,321.26,232.19,210.58,278.93,293.06,318.82,324.48,317.01,334.39,335.39,334.16,314.67,336.73,338.88,328.55,192.45,,,,,
2005-01-15 21:52:09.437000,L5,343.56,344.59,337.37,346.57,343.92,322.83,227.13,344.52,359.51,351.77,329.80,343.46,340.54,337.75,329.56,325.73,348.35,345.98,333.56,333.67,336.05,326.32,239.12,214.12,285.29,297.64,321.53,329.75,320.82,339.59,339.05,342.11,323.07,340.11,344.31,336.38,197.44,,211.96,264.81,264.11,198.63
2005-02-16 21:52:13.954000,L5,355.77,363.26,359.55,355.24,353.55,332.02,310.03,335.41,353.50,336.52,327.38,354.26,357.80,348.05,348.62,352.34,355.40,351.02,345.14,348.53,342.35,340.68,273.24,228.66,293.25,301.75,328.45,332.35,342.55,340.51,343.02,341.32,327.23,328.77,292.64,213.71,,,,,,
2005-02-16 21:52:37.927000,L5,355.95,363.44,358.98,354.55,353.40,331.25,315.03,336.75,354.65,337.12,335.23,355.46,357.82,348.27,349.77,354.96,356.42,352.46,346.61,350.47,345.11,342.54,276.35,231.72,296.46,303.57,329.92,333.30,344.78,341.99,344.26,343.76,332.36,332.70,298.29,221.59,,,,,,
2005-03-04 21:52:28.245000,L5,367.31,373.15,363.34,360.88,363.85,341.97,305.77,345.79,364.18,361.89,364.53,363.51,365.17,350.15,352.26,344.93,342.19,342.47,348.16,346.27,349.43,350.86,292.18,235.80,300.36,317.25,341.33,344.51,347.32,340.02,343.75,349.07,344.14,345.44,349.46,332.13,295.89,306.01,287.99,283.24,297.51,285.72
2005-03-04 21:52:52.217000,L5,355.33,360.40,350.28,343.24,345.94,324.63,280.78,337.90,350.52,348.06,337.41,354.10,349.62,341.07,342.87,333.92,328.51,330.18,328.36,324.26,326.71,306.79,270.80,222.81,288.38,304.91,326.40,334.25,335.30,328.45,334.69,328.43,321.57,329.19,337.03,318.56,211.58,,,,,
2005-04-21 21:52:46.920000,L5,340.79,350.93,342.95,337.63,342.86,315.63,249.71,315.96,342.52,334.16,328.69,330.75,335.66,316.78,332.50,318.12,324.93,322.38,311.62,305.15,313.34,305.72,244.27,199.31,278.31,298.84,320.34,329.55,319.45,324.42,331.08,256.32,272.78,320.90,328.78,320.51,203.90,,,,,
