dates,satname,nzd0003-0000,nzd0003-0001,nzd0003-0002,nzd0003-0027,nzd0003-0028,nzd0003-0029,nzd0003-0003,nzd0003-0004,nzd0003-0005,nzd0003-0006,nzd0003-0007,nzd0003-0031,nzd0003-0008,nzd0003-0009,nzd0003-0010,nzd0003-0013,nzd0003-0014,nzd0003-0015,nzd0003-0016,nzd0003-0017,nzd0003-0030,nzd0003-0018,nzd0003-0011,nzd0003-0012,nzd0003-0019,nzd0003-0023,nzd0003-0024,nzd0003-0025,nzd0003-0021,nzd0003-0022,nzd0003-0026,nzd0003-0020
2006-05-08 22:09:38.251000,L5,316.07,276.08,268.99,,,,209.07,215.91,174.71,313.30,298.02,,320.26,152.91,,,,,,,,,,,,,,,,,,
2006-06-25 22:10:20.606000,L5,322.53,281.15,275.45,,,,208.07,219.11,274.83,315.33,294.44,,318.69,151.06,,,,,,,,,,,,,,,,,,
2006-08-12 22:10:59.603000,L5,304.51,273.06,263.92,,,,214.40,209.62,,,,306.54,,,,,,,,,249.42,,,,,,,,,,,
2006-08-28 22:11:11.674000,L5,305.24,273.01,265.83,,,,205.68,206.75,174.54,311.27,297.14,,319.85,,,,,,,,,,,,,,,,,,,
2008-11-21 22:01:05.982000,L5,318.56,283.40,275.84,,,,231.08,216.79,273.67,309.08,295.31,,315.99,,,,,,,,,,,,,,,,,,,
2009-01-24 22:02:55.057000,L5,291.01,254.88,244.87,,,,171.63,186.18,,279.47,273.55,,287.03,,,,,,,,,,,,,,,,,,,
2010-01-27 22:08:26.527000,L5,309.61,270.78,256.86,,,,211.81,202.68,273.79,295.41,283.55,,305.87,,,,,,,,,,,,,,,,,,,
2010-02-12 22:08:30.110000,L5,309.05,272.02,261.34,,,,201.43,200.67,222.31,294.44,277.74,,300.89,,,,,,,,,,,,,,,,,,,
2010-11-27 22:07:24.215000,L5,310.60,280.03,268.68,,,,202.24,194.51,257.24,293.33,279.32,,306.77,154.19,,,,,,,,,,,,,,,,,,
2011-02-15 22:07:34.670000,L5,311.99,273.50,265.50,,,,211.86,208.64,258.15,308.24,295.40,,315.63,156.18,,,,,,,,,,,,,,,,,,
2011-09-11 22:06:09.236000,L5,318.91,280.62,272.08,,,211.92,214.07,200.35,251.73,294.34,288.30,313.81,303.37,,,,,,,,261.28,,,,,,,,,,,
2013-04-25 22:19:21.025000,L8,273.12,273.32,236.28,,,,186.67,164.76,221.89,388.32,396.74,296.20,398.67,398.63,388.85,,,,,,306.62,,,,,,,,,,,
2013-05-11 22:19:31.249000,L8,255.98,224.81,,,,,,,,,,284.99,,,,,,,,,201.58,,,,,,,,,,,
2013-06-28 22:19:33.252000,L8,258.71,238.54,225.45,,,,,,,,,290.52,,,,,,,,,215.70,,,,,,,,,,,
2013-07-14 22:19:34.707000,L8,286.01,273.00,247.01,,197.51,249.26,199.25,165.15,232.99,210.14,247.26,308.75,281.82,,,,,,,,313.06,,,,,,,,,,,
2013-08-31 22:19:38.558000,L8,252.36,227.47,,,,,,,,,,276.51,,,,,,,,,,,,,,,,,,,,
2013-10-02 22:19:28.820000,L8,275.33,282.71,250.30,,191.37,246.51,215.13,167.63,,,,298.69,,,,,,,,,259.51,,,,,,,,,,,
2013-11-03 22:19:20.378000,L8,287.37,281.25,250.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-05 22:19:13.005000,L8,277.20,285.59,244.24,,,,225.20,162.68,221.90,179.41,237.36,297.04,264.35,,,,,359.47,361.14,353.42,254.25,356.87,,,,,,,,,,
2014-01-06 22:18:54.881000,L8,280.80,266.02,246.11,,190.78,242.36,212.55,165.74,,,,296.85,,,,395.33,,,,,256.51,,398.26,392.76,,,,,,,,
2014-02-23 22:18:20.398000,L8,274.06,254.13,236.87,371.46,379.76,379.97,198.51,164.69,375.79,396.62,398.75,293.30,409.90,399.59,402.74,395.83,387.18,395.85,383.49,382.80,249.21,374.73,396.81,390.08,386.16,,,,,,,
2014-03-11 22:18:08.266000,L8,275.67,256.08,,,,,,,225.36,406.70,410.07,295.27,407.54,416.47,,,,,,,260.02,,,,,,,,,,,
2014-03-27 22:17:50.001000,L8,,,,,,,,,,,,275.68,,,,,,,,,,,,,,,,,,,,
2014-04-12 22:17:37.464000,L8,380.59,263.22,237.71,,189.96,246.60,194.51,160.81,385.39,397.44,238.27,301.30,275.43,409.36,404.13,383.82,368.48,391.02,378.76,374.43,255.51,375.27,398.24,383.31,,,,,,,,
2014-04-28 22:17:22.576000,L8,275.66,262.20,240.60,,189.67,240.87,197.54,163.64,219.17,203.23,244.89,299.42,273.95,,,,,,,,250.97,,,,,,,,,,,
2014-05-14 22:17:08.923000,L8,271.82,257.25,241.17,,191.69,246.92,,383.49,393.54,394.58,397.96,301.33,412.12,405.53,399.31,,,,,,255.07,,,,,,,,,,,
2014-05-30 22:17:11.184000,L8,270.81,265.11,241.80,,192.11,250.76,196.99,161.26,355.59,361.76,369.04,303.93,296.22,,,,,,,,314.78,,,,,,,,,,,
2014-07-01 22:17:22.417000,L8,259.68,237.65,,,,,,,,,,292.57,,,,,,,,,214.34,,,,,,,,,,,
2015-02-10 22:17:27.012000,L8,253.83,,,,,,,,,,,275.67,,,,,,,,,,,,,,,,,,,,
2015-02-26 22:17:23.009000,L8,270.13,254.12,234.01,,,,,,,,233.81,295.60,273.67,,,,,,,,247.34,,,,,,,,,,,
2015-06-02 22:16:44.532000,L8,273.66,266.87,241.91,,190.46,316.70,199.84,167.84,253.69,207.89,246.95,297.30,289.36,,,,,,,,297.54,,,,,,,,,,,
2015-07-04 22:17:02.361000,L8,265.52,263.97,237.68,,193.40,245.33,201.51,169.83,260.99,205.14,243.50,296.40,286.30,,,,,,,,308.53,,,,,,,,,,,
2015-07-20 22:17:10.706000,L8,266.98,263.29,240.32,,193.84,247.97,198.74,168.43,257.94,203.25,242.82,301.07,288.14,,,,,,,,313.50,,,,,,,,,,,
2015-08-05 22:17:13.094000,L8,255.00,230.82,,,,,,,,,,283.78,,,,,,,,,,,,,,,,,,,,
2015-10-08 22:17:36.852000,L8,276.59,268.21,246.80,,,,225.57,176.11,260.68,208.09,247.97,,287.43,422.92,425.41,,,,,,,,417.87,403.68,,,,,,,,
2015-10-24 22:17:40.820000,L8,277.98,271.24,245.62,,186.69,394.32,226.34,174.96,236.28,201.70,247.41,378.43,279.87,,,,,,,,389.66,,,,,,,,,,,
2015-12-11 22:17:42.627000,L8,368.09,401.01,395.50,,192.53,241.59,376.88,171.02,256.04,392.57,407.18,295.06,417.89,409.54,,,,,,,259.14,,,,,,,,,,,
2015-12-27 22:17:43.409000,L8,374.35,263.79,241.25,,191.97,240.33,218.02,166.20,259.72,197.83,239.44,297.46,285.87,,,,,,,,259.60,,,,,,,,,,,
2016-01-12 22:17:40.472000,L8,269.79,259.83,235.29,,188.48,238.23,225.69,168.23,242.27,198.93,237.64,295.12,274.23,,,,,,,,256.61,,,,,,,,,,,
2016-04-01 22:17:14.685000,L8,272.69,252.18,186.19,,,,187.27,174.33,,,,282.10,,,,,,,,,243.95,,,,,,,,,,,
2016-05-03 22:17:13.318000,L8,389.23,265.64,238.71,,,,207.52,174.59,258.48,212.80,239.14,,251.14,,,,,,,,,,,,,,,,,,,
2016-05-19 22:17:11.230000,L8,276.33,272.32,246.36,,191.47,249.07,209.96,177.75,265.33,248.89,259.21,299.18,296.71,,,,,,,,315.11,,,,,,,,,,,
2016-07-22 22:17:35.206000,L8,270.20,263.55,241.52,,191.88,247.00,200.52,165.89,,,,299.55,,,,,,,,,311.22,,,,,,,,,,,
2016-08-07 22:17:37.552000,L8,274.69,266.93,242.54,,192.76,318.79,202.87,170.24,258.41,215.06,249.24,297.32,295.14,,,,,,,,291.85,,,,,,,,,,,
2016-09-24 22:17:49.840000,L8,,,,,,,,,,,,278.24,,,,,,,,,,,,,,,,,,,,
2016-10-10 22:17:54.274000,L8,272.41,260.00,238.36,,189.91,242.74,209.16,171.00,246.46,205.03,243.29,295.04,284.92,,,,,,,,306.75,,,,,,,,,,,
2017-03-03 22:17:25.727000,L8,272.38,258.30,237.02,,189.92,242.40,209.82,172.27,261.78,205.18,237.87,297.00,291.56,,,,,,,,311.37,,,,,,,,,,,
2017-06-07 22:17:15.240000,L8,271.89,262.65,240.41,,192.11,323.23,199.33,397.44,394.20,398.62,408.26,307.53,421.51,423.58,415.47,400.74,395.21,,,,292.95,,407.97,402.31,,,,,,,,
2017-08-10 22:17:37.375000,L8,275.48,250.32,239.43,,191.54,247.72,208.43,179.62,,,,310.40,,,,,,,,,314.30,,,,,,,,,,,
2017-09-11 22:17:42.311000,L8,285.41,382.35,290.72,,,,244.17,196.53,263.16,240.43,251.10,,296.45,183.87,,,,,,,,,,,,,,,,,,
2017-10-29 22:17:53.844000,L8,277.44,346.04,284.85,,189.30,240.43,419.10,420.15,260.95,209.57,245.08,302.75,292.93,,,,,,,,314.82,,,,,,,,,,,
2017-11-30 22:17:44.511000,L8,336.03,261.83,270.10,,,,236.36,169.39,244.10,222.40,246.93,267.31,294.63,,,,,,,,312.14,,,,,,,,,,,
2018-02-02 22:17:27.894000,L8,308.60,290.71,272.86,,,,223.95,175.53,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-18 22:17:22.771000,L8,270.01,215.48,229.78,,,,213.53,177.34,,,,287.98,,,,,,,,,,,,,,,,,,,,
2018-04-07 22:16:59.037000,L8,,,,,,,,,,,,288.15,,,,,,,,,212.53,,,,,,,,,,,
2018-05-25 22:16:28.178000,L8,282.45,272.77,245.09,,192.42,248.39,213.07,175.39,161.85,251.08,262.36,306.50,301.17,,,,,,,,314.85,,,,,,,,,,,
2018-06-26 22:16:36.823000,L8,278.22,270.62,244.83,,192.29,247.74,214.74,175.23,,,,305.72,,,,,,,,,313.55,,,,,,,,,,,
2018-08-29 22:17:08.269000,L8,278.42,268.35,276.68,,191.86,247.56,220.42,170.13,,,,307.39,,,,,,,,,314.14,,,,,505.11,509.60,503.90,,,,
2018-12-03 22:17:30.217000,L8,286.90,266.74,282.10,,192.01,247.64,225.32,175.79,,,,306.20,,,,,,,,,317.96,,,,,,,,,,,
2019-01-04 22:17:27.803000,L8,279.45,265.70,415.99,,191.15,249.60,410.07,408.05,262.60,228.70,244.84,305.36,297.20,,,,,,,,318.84,,,,,,,,,,,
2019-01-20 22:17:24.544000,L8,281.88,258.63,234.36,,168.32,254.20,220.43,169.34,309.42,319.75,247.23,302.96,296.21,,,,,,,,313.55,,,,,,,,,,,
2019-02-05 22:17:21.574000,L8,278.44,263.11,236.93,,188.45,245.90,211.66,171.71,262.30,213.01,243.23,302.84,,,,,,,,,311.48,,,,,,,,,,,
2019-03-25 22:17:09.739000,L8,277.52,262.31,241.58,,183.34,242.59,211.73,172.80,263.27,215.53,169.41,302.11,,,,,,,,,315.85,,,,,,,,,,,
2019-04-26 22:16:59.330000,L8,275.93,258.28,240.14,,182.47,237.77,193.68,172.82,258.13,217.63,248.69,298.74,,,,,,,,,301.71,,,,,,,,,,,
2019-05-12 22:17:08.680000,L8,290.00,276.21,287.22,401.79,409.45,397.50,224.13,182.96,428.52,434.82,438.63,308.66,448.95,442.04,432.13,419.27,420.61,418.11,412.81,411.40,322.15,406.22,221.16,268.87,,389.75,415.32,399.88,311.00,309.36,397.06,
2019-05-28 22:17:17.913000,L8,286.07,275.58,285.02,,196.70,253.14,216.36,180.43,,,,309.67,,439.53,423.16,,,,,,319.64,,422.42,,,,,,,,,
2019-06-29 22:17:29.720000,L8,,,,,,,,,,,,295.11,,,,,,,,,247.49,,,,,,,,,,,
2019-08-16 22:17:44.396000,L8,279.39,274.19,251.69,,187.26,246.66,215.02,176.19,376.81,400.17,407.90,331.45,414.33,410.04,403.16,,,,,,315.71,,229.15,273.28,,,,,,,,
2019-11-04 22:17:58.697000,L8,282.56,275.32,273.86,,194.57,250.92,215.44,170.59,412.12,388.67,424.26,302.98,428.26,424.86,423.24,409.72,,401.04,396.72,400.20,313.97,,414.66,413.05,,,,,,,,
2019-12-22 22:17:51.823000,L8,283.20,272.93,273.67,,,247.57,216.05,170.93,,,,298.83,,,,,,,,,312.96,,,,,,,,,,,
2020-01-23 22:17:43.927000,L8,284.12,273.61,282.52,,191.98,253.68,219.02,173.15,268.40,247.47,249.37,304.62,,,,,,,,,318.94,,,,,,,,,,,
2020-02-08 22:17:38.924000,L8,395.77,373.88,397.59,,191.09,246.13,394.09,399.48,265.47,221.71,244.41,300.54,409.36,409.58,403.77,,,,,,283.78,,392.04,,,,,,,,,
2020-02-24 22:17:35.189000,L8,378.44,342.48,273.87,,192.27,246.93,219.76,171.00,267.09,239.53,244.00,302.20,300.64,218.09,382.53,,,,,,313.83,,381.83,,,,,,,,,
2020-03-11 22:17:28.877000,L8,279.23,271.06,284.08,,193.82,253.40,220.23,174.66,267.63,249.98,249.53,301.52,302.95,218.61,,,,,,,290.45,,,,,,,,,,,
2020-03-27 22:17:20.128000,L8,277.02,266.56,380.95,,192.46,248.85,383.02,385.24,266.10,244.82,247.30,298.69,409.54,401.00,395.01,,,,,,311.33,,398.51,383.78,,,,,,,,
2020-09-03 22:17:46.393000,L8,280.53,272.89,251.13,,205.66,256.14,215.01,173.36,267.07,268.78,255.18,298.01,302.13,219.40,,,,,,,310.94,,,,,,,,,,,
2020-09-19 22:17:52.015000,L8,281.28,271.16,252.44,,200.08,251.84,214.29,173.34,,,,299.48,,,,,,,,,312.36,,,,,,,,,,,
2021-01-09 22:17:48.906000,L8,283.23,271.03,407.59,401.40,193.15,407.62,434.58,437.99,265.80,244.61,255.85,411.58,301.37,221.33,196.09,417.20,412.69,425.16,419.88,412.14,387.86,410.98,413.94,422.03,408.36,387.99,427.10,421.74,420.50,419.17,416.97,409.27
2021-01-25 22:17:44.203000,L8,410.95,411.22,429.46,,196.36,251.35,429.25,431.18,430.36,433.84,444.38,304.56,449.74,436.41,427.35,418.37,416.32,414.28,415.51,408.77,315.40,406.01,420.47,419.94,408.37,404.87,,,412.03,412.17,,416.99
2021-03-30 22:17:22.624000,L8,255.62,231.10,209.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-15 22:17:16.883000,L8,279.70,270.46,265.05,,194.02,248.17,219.87,184.56,,,,304.67,,,,,,,,,323.60,,,,,,,,,,,
2021-05-01 22:17:07.841000,L8,279.00,272.56,262.52,,192.00,320.01,216.86,182.07,404.39,402.43,,303.02,,,,,,,,,319.62,,,,,,,,,,,
2021-05-17 22:17:12.707000,L8,275.10,266.59,252.97,,,,201.99,175.97,258.19,232.46,247.43,290.96,,,,,,,,,204.87,,,,,,,,,,,
2021-06-18 22:17:27.030000,L8,,,,,,206.16,,,,213.29,239.93,295.50,,,,,,,,,260.57,,,,,,,,,,,
2021-07-04 22:17:29.944000,L8,277.82,270.05,245.22,,213.91,249.49,195.21,173.18,,,,310.35,,,,,,,,,320.53,,,,,,,,,,,
2021-11-09 22:17:58.951000,L8,280.71,267.12,242.61,,196.76,248.89,188.87,,266.73,242.04,248.54,300.77,299.10,220.04,196.10,,,,,,315.04,,227.78,268.47,,,,,,,,
2021-11-25 22:17:57.047000,L8,280.67,263.69,240.85,,192.76,248.71,184.67,,264.30,235.26,247.41,299.94,295.23,216.68,194.09,,,,,,313.28,,223.49,266.03,,,,,,,,
2022-01-04 22:17:52.138000,L9,281.11,262.27,240.39,,193.52,246.20,185.30,169.75,266.18,234.48,246.13,301.16,296.96,219.81,196.37,,,,,,314.29,,231.20,266.37,,,,,,,,
2022-01-12 22:17:49.562000,L8,279.53,260.77,237.05,,190.22,246.52,181.96,167.44,263.99,396.61,400.95,294.70,394.23,218.22,,,,,,,312.30,,,,,,,,,,,
2022-02-21 22:17:43.336000,L9,277.53,260.20,236.94,,193.87,240.90,183.61,,267.56,243.48,248.91,302.00,297.00,215.60,,,,,,,313.01,,,,,,,,,,,
2022-03-09 22:17:37.608000,L9,275.60,260.19,233.63,,190.79,244.67,175.26,166.10,263.95,244.82,247.30,296.87,295.36,151.97,,,,,,,315.41,,,,,,,,,,,
2022-05-12 22:17:13.223000,L9,,,,,,,,,,,,282.73,,,,,,,,,201.96,,,,,,,,,,,
2022-06-05 22:17:39.656000,L8,279.09,273.94,241.22,272.36,305.43,320.36,180.75,167.09,272.44,279.12,262.79,304.82,318.83,224.12,195.65,,,,,,318.28,,181.42,273.63,,,,,313.98,269.38,,
2022-06-13 22:17:12.050000,L9,,,,,,,,,,,,195.56,,,,,,,,,,,,,,,,,,,,
2022-06-21 22:17:48.970000,L8,273.89,263.40,236.14,,212.30,317.83,177.48,163.44,266.76,249.27,262.28,301.78,301.70,218.56,178.56,,,,,,316.05,,,,,,,,,,,
2022-07-15 22:17:24.696000,L9,276.95,267.86,239.75,,216.41,249.73,180.97,168.37,267.53,270.44,263.18,300.09,306.06,221.94,192.00,,,,,,314.39,,181.62,271.09,,,,,,,,
2022-07-31 22:17:39.593000,L9,277.06,266.40,235.44,,202.73,254.87,175.95,167.14,269.16,249.63,257.85,302.60,302.37,224.33,185.32,,,,,,318.90,,222.92,268.69,,,,,,,,
2022-08-08 22:18:05.196000,L8,293.89,268.97,213.54,,200.81,250.15,,,268.98,249.55,253.20,306.87,299.81,222.57,196.28,,,,,,316.90,,226.24,270.40,,,,,,,,
2022-09-09 22:18:11.619000,L8,278.63,267.83,237.55,,210.32,253.87,184.77,168.44,266.79,249.17,261.66,304.01,299.79,222.70,198.31,,,,,,315.49,,230.38,271.38,,,,,,,,
2022-11-04 22:18:00.514000,L9,277.38,264.33,233.28,,200.41,248.96,,,265.69,242.73,249.70,295.31,298.24,221.55,199.07,,,,,,313.49,,230.67,266.74,,,,,,,,
2022-11-12 22:18:10.437000,L8,283.28,263.14,260.18,,199.25,250.30,,,257.59,209.97,241.01,296.94,231.72,211.44,189.19,,,,,,312.55,,223.01,268.84,,,,,,,,
2022-12-22 22:17:59.519000,L9,279.01,260.08,230.15,,199.75,246.48,,,266.45,242.69,250.22,303.88,298.50,220.28,183.54,,,,,,313.86,,228.42,264.60,,,,,,,,
2023-01-15 22:17:53.980000,L8,304.83,258.43,230.31,,190.77,242.55,170.19,169.98,260.91,244.21,255.83,298.60,296.22,218.19,191.02,,,,,,310.50,,220.92,262.65,,,,,,,,
2023-01-31 22:17:58.841000,L8,293.07,,,,,,,,,,246.60,286.73,299.23,219.30,197.47,,,,,,,,217.66,266.60,,,,,,,,
2023-02-16 22:17:50.035000,L8,287.70,262.21,225.80,,194.20,248.54,,,263.51,244.76,251.22,292.30,297.51,204.00,,,,,,,312.31,,,,,,,,,,,
2023-03-04 22:17:37.574000,L8,275.07,252.12,,,190.45,242.88,,,259.80,240.57,249.23,295.37,297.02,207.90,,,,,,,309.94,,,,,,,,,,,
2023-03-28 22:17:33.498000,L9,279.34,257.40,229.13,,191.87,247.32,,,264.68,243.89,255.30,291.26,298.84,,,,,,,,318.21,,,,,,,,,,,
2023-04-13 22:17:27.047000,L9,282.60,264.97,234.85,,194.81,250.14,194.31,171.38,268.10,272.23,257.53,300.04,303.30,218.38,195.85,,,,,,321.35,,224.53,267.65,,,,,,,,
2023-05-15 22:17:12.111000,L9,280.36,260.25,224.63,,193.76,249.44,168.55,,267.92,275.65,263.53,296.98,304.21,219.24,183.89,,,,,,293.79,,220.12,273.99,,,,,,,,
2023-05-31 22:17:04.101000,L9,283.51,279.29,301.53,186.49,223.70,257.38,202.11,170.60,,283.20,269.61,304.34,295.66,219.51,200.21,,,,,,324.00,,229.78,280.59,,,,,,,,
2023-07-02 22:17:05.775000,L9,280.33,264.48,234.19,187.17,220.68,259.96,169.80,174.57,158.70,281.42,266.52,306.06,311.34,222.97,201.31,,,,,,321.42,,224.46,279.37,,,,,,,,
2023-07-18 22:17:12.131000,L9,279.28,262.81,232.62,,222.82,257.22,166.45,,269.20,276.31,262.19,298.45,306.94,222.12,196.72,,,,,,318.15,,224.27,274.13,,,,,,,,
2023-09-20 22:17:40.026000,L9,303.48,259.74,228.36,,,,,,160.50,275.11,262.09,300.70,303.53,220.34,182.48,,,,,,319.22,,256.96,,,,,,,,,
2023-10-14 22:17:45.774000,L8,319.09,262.41,239.28,,217.17,258.84,179.96,173.70,267.73,281.83,263.56,303.14,304.32,223.44,209.98,,,,,,321.78,,232.76,276.69,,,,,,,,
2023-10-22 22:17:50.479000,L9,278.17,256.45,226.07,,203.31,247.97,,,264.84,247.07,255.43,294.18,298.82,217.19,207.57,,,,,,317.57,,229.94,185.05,,,,,,,,
2023-11-15 22:17:47.856000,L8,,,,,,,,,,,,283.35,,,,,,,,,219.27,,,,,,,,,,,
2023-12-09 22:17:50.740000,L9,,,,,,251.88,,,258.58,247.79,252.58,297.15,298.66,219.11,207.22,,,,,,316.13,,232.39,261.84,,,,,,,,
2023-12-17 22:17:48.418000,L8,275.75,255.97,222.26,,200.92,251.91,,,263.36,242.25,239.69,298.56,291.13,,207.80,,,,,,323.98,,279.01,267.32,,,,,,,,
2024-01-10 22:17:52.010000,L9,276.14,252.05,220.06,,192.58,243.18,,,264.00,241.70,245.45,298.78,295.87,,199.12,,,,,,317.11,,178.51,263.48,,,,,,,,
2024-02-11 22:17:53.113000,L9,270.92,250.39,171.59,,195.25,242.31,,,265.32,237.43,242.45,295.37,295.22,,,,,,,,314.74,,,,,,,,,,,
2024-02-19 22:17:39.652000,L8,272.23,249.09,217.87,,194.12,243.73,,411.69,265.80,237.85,243.05,296.65,297.48,,,,,,,,321.55,,,,,,,,,,,
2024-04-07 22:17:11.830000,L8,275.27,251.20,185.69,,193.58,244.91,,,266.21,245.65,251.70,294.51,298.83,211.58,,,,,,,314.61,,,,,533.99,,,534.05,536.30,,539.00
2024-04-15 22:17:28.257000,L9,280.22,254.99,226.75,,192.90,251.61,,,166.42,273.24,256.66,293.71,302.55,,,,,,546.98,509.94,323.28,524.54,216.51,266.40,515.27,,,,,,,519.82
2024-04-23 22:17:03.194000,L8,266.80,249.30,221.50,,193.57,249.03,,,267.60,238.44,249.55,291.19,296.09,219.10,,,,,,,321.33,,214.49,261.47,,,,,,,,
2024-05-01 22:17:11.831000,L9,283.22,258.72,225.99,,190.28,239.45,,,272.59,283.26,263.88,296.33,315.89,225.26,197.74,,,,,,306.54,,227.17,268.55,,,,,,,,
2024-05-09 22:16:51.826000,L8,,,,,,,,,,,,194.73,,,,,,,,,203.72,,,,,,,,,,,
2024-06-26 22:16:52.651000,L8,272.07,253.92,215.23,,223.27,249.56,,,270.87,243.97,256.01,303.41,303.24,216.62,182.03,,,,,,319.77,,225.82,266.06,,,,,,,,
2024-07-12 22:17:00.992000,L8,274.59,256.42,220.25,189.12,224.14,253.98,,,270.91,278.85,257.52,301.02,313.70,217.77,196.47,,,,,,318.18,,220.23,269.85,,,,,,,,
2024-08-05 22:17:06.640000,L9,278.64,259.47,223.92,,194.45,252.17,,,271.53,278.10,257.36,302.38,303.74,220.18,201.43,,,,,,317.98,,225.67,191.73,,,,,,,,
2024-08-21 22:17:19.711000,L9,,,,,,,,,,,,281.17,,,,,,,,,,,,,,,,,,,,
2024-08-29 22:17:21.978000,L8,264.00,238.59,,,216.05,258.56,,,269.27,285.88,265.01,299.61,312.32,225.22,208.36,,,,,,315.52,,227.42,278.29,,,,,,,,
2024-09-22 22:17:21.161000,L9,278.71,257.84,225.70,,212.96,259.94,,,269.53,269.21,260.35,299.83,309.02,226.08,213.89,,,,,,322.66,,233.32,272.60,,,,,,,,
2024-11-01 22:17:31.195000,L8,278.46,252.57,223.05,,194.03,252.09,,,160.47,269.12,254.71,296.26,301.20,221.55,210.80,,,,,,315.97,,226.07,269.87,,,,,,,,
2024-11-09 22:17:39.946000,L9,276.54,253.62,219.94,,178.15,246.26,,409.78,415.90,413.18,422.43,299.02,383.69,220.39,208.64,215.20,,,,,311.18,,351.99,291.55,,,,,,,,
2024-11-17 22:17:38.841000,L8,278.98,256.50,218.70,,192.83,240.64,,,265.83,246.60,249.16,298.50,298.82,218.37,209.10,210.26,,,,,310.92,,232.47,267.37,,,,,,,,
2024-11-25 22:17:51.900000,L9,278.57,252.97,221.21,,200.69,254.08,,406.48,267.05,247.76,253.14,298.40,303.13,224.88,213.84,213.32,,,,,318.54,,235.94,270.23,,,,,,,,
2024-12-03 22:17:45.212000,L8,281.81,257.25,221.37,,,,,,267.68,249.01,252.72,,299.69,218.99,209.14,,,,,,,,236.15,255.84,,,,,,,,
