dates,satname,nzd0453-0000,nzd0453-0001,nzd0453-0002,nzd0453-0003,nzd0453-0004,nzd0453-0005,nzd0453-0006,nzd0453-0007,nzd0453-0008,nzd0453-0009,nzd0453-0010,nzd0453-0011,nzd0453-0012,nzd0453-0013,nzd0453-0014,nzd0453-0015,nzd0453-0016,nzd0453-0017,nzd0453-0018,nzd0453-0019,nzd0453-0020,nzd0453-0021,nzd0453-0022,nzd0453-0023,nzd0453-0024,nzd0453-0025,nzd0453-0026,nzd0453-0027
2020-09-10 22:26:47.619000,L8,,237.64,233.37,219.48,248.64,227.47,245.22,231.78,216.44,203.35,178.12,248.22,240.00,198.03,,,,,,,265.84,261.26,211.76,226.42,235.41,259.07,285.59,303.47
2021-02-01 22:26:41.943000,L8,,,,,236.90,237.48,231.41,224.60,209.98,203.11,198.54,257.73,240.74,199.29,169.04,227.32,276.26,257.43,258.57,185.63,318.31,260.44,221.41,244.59,250.71,291.32,432.24,346.44
2021-02-17 22:26:38.002000,L8,,,,,,,,,206.01,202.23,248.00,256.22,241.90,199.61,169.12,224.09,272.32,257.05,258.88,183.98,265.75,261.48,325.50,322.07,325.83,316.05,334.87,357.16
2021-04-06 22:26:18.961000,L8,,,,,,,,,,,,,,309.78,324.80,311.90,315.46,,,,332.35,301.06,516.21,162.61,212.57,260.63,282.10,304.27
2021-09-13 22:26:51.192000,L8,,,,,,,,367.60,330.54,327.23,310.90,305.79,,,,,,,,,262.69,263.10,282.81,246.95,285.09,254.12,276.81,306.97
2021-09-29 22:26:55.309000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,250.61,252.80,206.77
2022-01-19 22:26:46.095000,L8,,,,,,,,,213.73,321.20,333.89,321.64,336.82,198.49,164.53,222.33,269.55,256.64,258.29,184.56,266.09,264.97,216.06,236.84,269.28,282.01,291.12,345.59
2022-01-27 22:26:50.891000,L9,,,,,,,,,,,,,,,,,,,,,257.82,259.57,210.54,226.17,232.09,293.76,306.49,320.95
2022-02-20 22:26:35.978000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,260.81,278.82,301.83
2022-03-16 22:26:35.026000,L9,,,,,,,,,,,,230.64,236.16,195.05,,,,,,,264.90,261.60,211.53,213.19,214.10,255.51,290.72,302.51
2022-03-24 22:26:23.011000,L8,,,,,,,,,,,176.73,256.28,243.63,194.50,,,,,,,264.57,261.88,211.57,,212.46,327.84,352.20,377.50
2022-04-01 22:26:31.033000,L9,,,,,,,,,,,308.11,310.31,321.41,317.29,,,,,,,262.77,258.65,204.08,,213.83,257.27,289.45,302.42
2022-04-25 22:26:21.162000,L8,,,,,,,,,,,,,,,,,,,,,,,,,200.15,233.91,245.16,282.19
2022-08-07 22:26:42.757000,L9,,230.34,220.38,219.73,220.44,,,239.46,218.95,207.00,262.83,264.77,274.32,264.61,,,,,,,272.83,265.65,205.02,201.86,221.15,261.76,293.15,305.08
2022-09-08 22:26:47.494000,L9,,,227.75,230.73,224.51,224.25,,241.15,219.20,205.77,312.60,283.91,313.24,314.11,156.97,228.23,154.04,309.66,316.59,185.23,173.55,260.59,213.16,210.10,217.62,257.55,289.33,309.42
2022-09-16 22:27:12.650000,L8,,,,,,,,,213.81,203.27,192.75,259.05,244.04,202.67,,,,,,,266.67,260.05,215.33,213.99,222.16,261.13,285.45,308.06
2022-10-02 22:27:11.816000,L8,,,,213.55,222.48,218.85,229.39,238.32,222.38,205.23,226.97,261.37,246.09,197.59,167.82,224.36,274.26,263.97,263.74,183.68,269.01,267.05,276.25,221.60,264.39,275.09,287.62,388.69
2022-12-21 22:26:57.346000,L8,260.66,232.13,227.71,222.70,224.53,223.26,232.25,239.49,223.28,215.67,257.89,263.42,276.85,202.10,166.36,227.09,270.53,261.11,259.00,188.47,267.53,267.48,222.92,237.99,229.49,285.14,294.62,330.80
2022-12-29 22:27:00.747000,L9,,,,,,,,,,,195.51,257.19,240.30,195.53,160.20,219.66,,,,,178.01,264.38,216.81,233.87,231.12,276.46,306.67,338.89
2023-01-14 22:26:57.595000,L9,,,,,,,223.13,234.50,216.34,206.79,259.33,260.86,246.87,198.38,162.82,223.76,270.55,257.55,258.70,184.94,435.14,265.17,218.33,236.48,230.89,277.94,311.73,342.73
2023-01-22 22:26:55.025000,L8,,,,,,,,,,,,,,,,,,,,,,172.64,192.96,206.18,205.43,243.85,270.29,298.61
2023-02-15 22:27:01.255000,L9,,,,,,,,,,,,,,,,,,,,,,,,,194.07,230.75,241.05,287.88
2023-02-23 22:26:38.944000,L8,,,,,,224.27,226.76,230.90,213.09,196.63,227.65,259.60,217.53,197.00,,,,,,,263.94,261.92,215.30,227.41,257.24,255.97,283.00,326.74
2023-03-03 22:26:48.484000,L9,,,,,,323.65,324.03,317.96,310.33,200.12,187.64,253.71,238.59,195.90,,,,,,,263.75,258.54,212.60,215.01,222.96,298.19,287.93,306.98
2023-03-27 22:26:23.428000,L8,,,,,,208.31,230.96,229.49,217.56,199.29,261.69,257.30,242.53,196.85,,,,,,,265.77,264.73,213.39,,216.13,257.42,286.23,305.32
2023-05-06 22:26:13.368000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,194.91,249.90
2023-07-25 22:26:10.029000,L9,,,,,,,,,,,230.08,262.29,242.02,198.27,,,,,,,,,,,207.67,245.40,273.62,296.47
2023-08-26 22:26:28.446000,L9,,,,,,,,,303.40,297.87,300.80,299.85,211.03,194.61,,,295.29,260.69,253.43,179.23,,,,,212.29,254.39,280.74,305.34
2023-09-03 22:26:33.108000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,184.66,213.25,255.98
2023-10-21 22:26:44.047000,L8,,,,,,,215.57,209.54,211.35,169.30,272.60,298.16,319.92,198.15,160.70,222.88,152.22,,,,267.68,259.93,218.13,224.05,244.35,282.32,318.57,344.36
2023-10-29 22:26:45.187000,L9,,,,,,,,216.50,211.75,202.66,248.02,257.70,274.28,197.73,156.98,222.38,,,,,266.70,261.32,215.10,227.63,233.85,282.12,305.77,308.49
2023-11-06 22:26:44.582000,L8,,,,,,,192.53,211.01,213.25,202.78,172.09,296.75,319.88,196.54,,,,,,,269.61,260.96,219.07,230.76,227.48,286.32,305.86,338.99
2023-11-30 22:26:52.584000,L9,,,,,,,,,,,,,,,,,,,,,265.32,260.84,213.47,228.46,222.33,277.58,311.03,338.79
2024-02-10 22:26:40.325000,L8,,298.02,318.78,306.49,300.06,290.85,301.89,293.31,290.78,288.44,294.46,296.07,289.50,309.85,299.46,,307.13,304.85,314.57,324.55,323.19,311.70,300.65,282.60,259.69,279.89,288.80,305.89
2024-03-05 22:26:45.388000,L9,,,,,,,,,,,,,,,,,,,,,,,,184.12,205.86,214.66,245.05,280.42
2024-03-21 22:26:42.391000,L9,,,,,,,,,,,,299.98,287.88,309.01,,,,,,,264.07,310.19,302.31,278.79,213.08,257.88,285.82,309.53
2024-03-29 22:26:10.417000,L8,,,,,,,,,,,,,,,,,,,,,191.16,256.41,200.57,,208.55,248.69,268.28,303.47
2024-04-06 22:26:33.586000,L9,,,,,,,,,,,,,,,,,,,,,254.59,252.44,192.44,,204.54,252.02,284.01,298.67
2024-09-13 22:26:24.477000,L9,,,,,,,,,,,,,,,,,,,,,,,,,181.64,234.90,232.60,290.04
2024-10-15 22:26:36.938000,L9,,,,,,,,,,,,,,,,,,,,,,,,,248.47,274.98,274.77,302.65
2024-12-10 22:26:33.760000,L8,,,,,,,,,,,247.17,254.63,240.97,201.73,,,,,,,263.91,260.77,291.91,272.61,281.04,287.46,298.64,340.03
2024-12-18 22:26:43.901000,L9,,,,,,,,,,,,,,,,,,,,,,170.79,195.79,203.87,210.19,252.66,246.95,307.35
2024-12-26 22:26:37.080000,L8,,,,,,217.80,216.92,232.13,223.44,206.83,250.25,255.14,272.73,199.25,,225.32,273.98,262.33,258.51,186.02,266.44,261.49,221.39,235.86,225.30,283.53,305.07,332.94
2025-01-03 22:26:39.216000,L9,,,,,,,,,206.35,203.58,250.44,256.67,270.11,198.60,,224.90,272.63,260.45,259.06,185.31,265.06,265.48,218.89,234.62,227.68,285.08,305.59,328.08
2025-01-11 22:26:40.025000,L8,,,,,,,,230.18,203.02,207.10,193.82,246.84,194.08,196.90,,,,,,,294.42,262.44,217.78,235.10,231.11,284.99,298.46,345.23
2025-01-19 22:26:46.960000,L9,,,,,,,,,,,215.71,252.88,265.79,198.57,,220.98,273.69,255.67,256.78,184.21,265.52,261.60,219.18,234.38,231.07,304.91,297.51,304.79
2025-02-20 22:26:44.231000,L9,,,256.46,254.68,247.73,243.80,238.88,308.47,318.42,330.40,296.59,321.81,282.63,282.73,281.99,242.45,292.07,285.21,460.85,212.61,278.81,267.83,251.46,238.82,262.19,524.79,372.05,372.33
2025-03-08 22:26:38.421000,L9,,,,,,,,,,205.21,250.33,258.27,272.08,196.90,,226.03,271.55,255.48,256.67,183.66,265.94,261.20,213.96,215.73,217.51,253.84,279.93,305.75
2025-03-24 22:26:27.066000,L9,,,,,241.68,235.94,235.01,,,,216.84,261.85,263.88,194.02,154.90,,,,,,266.69,259.22,215.36,216.25,220.53,274.35,285.97,304.17
