dates,satname,nzd0401-0000,nzd0401-0001,nzd0401-0002,nzd0401-0003,nzd0401-0004,nzd0401-0006,nzd0401-0007,nzd0401-0008,nzd0401-0009,nzd0401-0005
2004-10-27 21:52:23.346000,L5,377.59,392.39,387.32,375.50,404.76,368.09,375.75,385.92,391.37,369.97
2005-01-15 21:53:45.186000,L5,344.18,327.20,346.55,346.48,366.67,321.62,352.83,369.26,372.88,326.85
2005-03-04 21:54:27.824000,L5,339.77,340.87,355.43,348.76,295.08,329.52,348.47,359.56,357.24,331.64
2005-04-05 21:54:42.889000,L5,321.85,306.29,341.69,334.03,267.05,307.03,333.69,352.07,349.25,314.80
2005-04-21 21:54:46.500000,L5,301.35,293.60,334.22,321.94,256.40,297.91,307.57,349.52,345.74,294.84
2005-06-08 21:55:08.756000,L5,235.36,319.55,345.84,331.23,266.17,292.91,321.61,354.60,343.22,308.35
2005-06-24 21:55:13.674000,L5,219.83,295.55,332.87,311.42,256.18,209.73,,345.93,265.25,270.13
2005-07-10 21:55:19.319000,L5,267.17,313.43,336.68,328.08,265.71,257.38,306.40,353.58,339.05,293.31
2005-08-27 21:55:43.837000,L5,242.28,294.01,335.35,319.94,263.56,186.55,247.51,334.94,323.60,283.28
2005-09-28 21:55:44.137000,L5,350.77,343.97,360.21,351.67,352.17,338.39,356.19,365.49,369.41,337.27
2006-02-19 21:58:15.515000,L5,351.53,357.65,372.27,366.10,351.20,348.51,362.04,366.95,373.29,349.84
2006-06-27 22:00:24.118000,L5,222.62,247.84,338.08,326.03,270.46,294.13,,352.93,335.91,306.02
2006-11-02 22:01:56.430000,L5,331.12,334.15,350.92,343.78,293.99,329.97,364.25,366.76,370.48,340.20
2007-01-05 22:02:28.201000,L5,347.58,345.13,360.12,339.46,291.30,327.06,356.21,359.83,363.60,332.51
2007-01-21 22:02:33.422000,L5,347.83,349.97,366.03,352.56,348.50,326.08,350.30,357.97,362.33,346.04
2008-02-25 21:58:00.859000,L5,332.67,336.99,353.16,343.25,293.79,320.34,354.45,358.99,354.71,334.81
2010-01-13 21:58:24.995000,L5,326.55,323.74,354.74,338.10,294.46,330.42,359.01,364.50,369.11,337.39
2010-01-29 21:58:29.033000,L5,382.01,391.95,389.46,391.08,406.87,388.55,378.26,380.97,385.52,364.70
2011-02-17 21:57:36.728000,L5,291.91,262.04,330.19,277.77,230.76,294.75,332.87,336.95,335.52,300.17
2011-09-13 21:56:09.668000,L5,278.82,295.65,334.02,310.29,263.10,284.97,313.87,340.68,339.67,300.00
2013-05-29 22:09:41.256000,L8,268.08,316.17,323.68,316.77,283.35,305.32,320.12,341.73,315.43,309.99
2013-06-30 22:09:35.948000,L8,264.14,321.10,329.32,324.41,276.58,309.46,210.03,355.12,336.55,306.93
2013-07-16 22:09:36.403000,L8,222.67,250.46,314.97,284.59,242.81,,314.63,338.96,275.07,288.75
2013-09-02 22:09:40.433000,L8,350.55,379.06,391.42,361.58,342.92,346.74,339.71,357.72,346.44,339.44
2014-01-24 22:08:45.323000,L8,284.81,328.10,339.77,324.70,335.92,318.26,337.39,340.18,341.19,328.92
2014-03-13 22:08:09.214000,L8,281.49,307.00,359.97,320.93,301.02,275.64,331.04,347.60,339.34,313.74
2014-04-30 22:07:22.351000,L8,273.08,302.02,320.67,313.92,275.09,152.87,321.76,341.42,334.29,304.29
2014-06-01 22:07:14.657000,L8,231.87,265.30,248.59,,,,247.42,331.27,214.76,
2014-07-03 22:07:25.958000,L8,266.07,316.99,327.91,327.17,286.11,309.22,333.07,341.07,335.91,302.08
2014-08-04 22:07:38.344000,L8,271.40,300.44,328.08,313.05,274.26,293.94,323.10,344.87,336.65,307.14
2014-11-08 22:07:51.967000,L8,283.12,363.82,346.61,327.00,345.97,321.99,343.05,351.62,347.51,332.51
2014-12-26 22:07:42.898000,L8,282.39,311.09,332.79,317.23,337.38,315.52,340.48,340.75,343.63,319.67
2015-02-12 22:07:27.072000,L8,273.87,267.91,321.01,308.34,319.51,302.19,332.41,330.88,335.35,311.68
2015-02-28 22:07:24.273000,L8,273.71,268.35,324.49,316.88,269.65,305.12,332.66,341.54,338.86,303.48
2015-04-01 22:07:01.610000,L8,355.41,325.47,370.67,325.27,335.01,334.56,336.39,357.02,351.44,335.27
2015-06-20 22:06:56.810000,L8,232.79,299.14,323.55,305.39,270.98,,320.68,354.16,282.45,306.44
2015-07-22 22:07:13.408000,L8,224.48,260.60,317.42,309.58,274.77,,313.20,343.48,282.09,294.03
2015-08-23 22:07:24.416000,L8,226.36,259.48,311.86,238.01,226.58,180.95,315.20,326.19,,286.72
2015-09-08 22:07:30.411000,L8,266.45,270.42,316.07,313.18,270.95,294.37,328.37,341.72,324.21,297.23
2015-09-24 22:07:37.598000,L8,258.74,263.76,315.62,304.07,206.75,253.18,285.26,323.32,,
2015-10-10 22:07:38.780000,L8,279.29,318.55,375.62,359.87,341.67,324.38,350.74,369.95,350.59,346.02
2015-11-27 22:07:47.119000,L8,281.93,309.00,354.70,315.20,335.24,312.97,343.68,355.18,355.74,318.91
2015-12-13 22:07:45.395000,L8,277.65,309.31,336.16,361.86,291.03,319.27,344.83,358.75,356.27,320.60
2016-02-15 22:07:33.404000,L8,219.33,226.91,244.74,246.51,203.28,251.85,302.09,307.84,,278.18
2016-03-02 22:07:31.352000,L8,361.76,369.02,372.46,351.83,342.83,358.98,344.80,353.14,354.81,343.31
2016-03-18 22:07:25.821000,L8,276.28,320.59,377.25,319.33,333.44,320.05,336.30,354.56,343.51,328.89
2016-04-19 22:07:10.819000,L8,260.36,265.65,315.73,285.11,258.79,174.15,322.54,334.50,289.55,291.16
2016-06-06 22:07:18.940000,L8,370.73,317.47,382.22,348.71,301.50,355.06,334.80,361.93,342.55,334.43
2016-07-08 22:07:32.591000,L8,269.53,324.78,365.93,348.84,292.33,310.70,337.06,342.83,336.20,308.43
2016-07-24 22:07:37.782000,L8,355.41,305.22,362.62,319.03,291.63,317.44,328.98,349.69,336.29,309.37
2016-08-09 22:07:39.758000,L8,230.26,262.57,313.77,308.93,275.28,,315.14,337.63,286.01,294.40
2016-09-10 22:07:51.328000,L8,265.67,271.21,316.34,312.16,275.37,290.90,326.37,345.74,335.58,306.33
2016-10-12 22:07:57.049000,L8,359.90,330.39,366.29,330.35,345.83,327.88,335.98,354.03,347.29,328.53
2016-12-15 22:07:53.950000,L8,269.75,271.59,323.07,303.91,244.13,282.52,331.68,350.95,331.55,303.60
2016-12-31 22:07:51.584000,L8,360.09,359.96,358.46,327.89,341.97,322.34,345.56,343.98,348.50,333.85
2017-01-16 22:07:46.911000,L8,276.92,316.37,339.16,324.26,337.46,311.51,341.00,354.74,340.55,320.47
2017-04-06 22:07:09.788000,L8,343.97,342.97,354.04,345.83,335.78,327.50,339.38,346.88,340.64,339.50
2017-04-22 22:07:00.199000,L8,262.57,266.51,315.93,312.63,270.03,168.26,321.52,338.57,323.73,287.05
2017-05-24 22:07:10.251000,L8,262.53,303.31,325.86,313.62,276.36,290.12,316.51,348.45,290.92,303.86
2017-06-25 22:07:23.481000,L8,360.34,339.62,367.93,349.74,302.62,349.69,340.17,362.65,342.71,335.03
2017-08-28 22:07:43.849000,L8,261.00,267.98,314.52,312.04,244.16,192.80,325.41,335.00,292.59,287.63
2017-10-31 22:07:55.807000,L8,366.53,366.50,368.49,357.23,345.16,359.03,344.17,357.44,361.64,336.81
2017-12-02 22:07:46.733000,L8,276.85,281.94,328.00,308.40,267.39,296.38,334.44,358.18,338.72,306.95
2018-01-19 22:07:38.489000,L8,261.95,240.52,304.73,249.31,208.71,259.35,320.43,316.29,,284.47
2018-04-25 22:06:50.725000,L8,271.44,294.21,318.24,311.56,288.45,291.96,321.77,338.45,330.15,292.09
2018-05-27 22:06:28.609000,L8,220.48,254.67,318.69,298.09,242.68,,306.36,336.45,264.34,283.96
2018-06-28 22:06:40.110000,L8,277.33,328.50,362.36,350.28,284.40,313.92,343.94,361.04,340.59,313.19
2018-08-31 22:07:11.120000,L8,268.34,268.37,313.38,309.39,257.30,184.77,323.70,326.87,285.14,288.75
2018-10-18 22:07:29.549000,L8,352.10,362.33,368.81,344.46,345.28,341.90,341.66,338.80,346.08,346.35
2018-12-21 22:07:30.529000,L8,295.07,327.38,334.72,320.64,339.79,312.05,336.53,347.56,344.34,318.12
2019-01-22 22:07:26.086000,L8,283.82,356.14,340.15,324.24,336.44,313.36,353.42,353.18,338.85,327.57
2019-02-07 22:07:23.498000,L8,353.69,352.64,358.53,334.58,340.77,336.37,343.23,353.61,342.96,336.54
2019-03-11 22:07:14.802000,L8,398.62,407.02,412.89,381.12,401.36,395.84,406.00,417.68,401.90,386.22
2019-05-30 22:07:21.058000,L8,258.16,312.92,327.81,327.72,278.49,284.30,173.97,355.31,293.51,303.03
2019-06-15 22:07:27.730000,L8,224.17,273.90,318.43,302.80,258.02,,316.64,342.97,268.52,294.38
2019-07-01 22:07:32.340000,L8,257.71,299.98,320.87,305.45,273.53,,315.15,351.71,283.58,291.44
2019-07-17 22:07:34.929000,L8,279.03,323.68,328.33,318.81,335.58,333.71,242.90,331.18,328.65,349.28
2019-08-02 22:07:41.830000,L8,270.85,310.40,324.08,316.84,289.40,290.08,327.34,349.29,339.22,311.83
2019-08-18 22:07:47.079000,L8,269.86,301.82,321.35,316.77,286.29,292.41,326.23,348.11,338.52,297.87
2019-10-05 22:08:00.157000,L8,283.40,343.98,332.19,325.12,338.46,319.24,341.46,350.20,341.03,322.39
2019-12-08 22:07:56.574000,L8,280.66,305.04,328.95,317.89,333.67,310.86,340.25,347.47,342.80,316.17
2020-01-09 22:07:49.551000,L8,282.61,304.71,326.51,323.55,322.38,312.11,332.08,332.09,305.50,318.81
2020-02-10 22:07:40.719000,L8,274.61,272.57,321.63,309.33,268.39,297.82,331.19,346.12,330.22,313.02
2020-03-13 22:07:30.028000,L8,271.45,264.72,318.55,316.89,272.73,280.89,333.91,350.93,333.33,293.70
2020-05-16 22:07:03.451000,L8,267.66,304.78,326.08,313.82,291.37,281.17,322.59,354.44,333.48,307.78
2020-06-01 22:07:08.444000,L8,270.06,331.87,346.28,332.04,283.40,307.01,340.30,355.09,338.34,319.14
2020-09-21 22:07:54.687000,L8,269.86,269.90,317.19,307.57,261.36,245.80,323.59,336.64,327.81,295.98
2021-02-12 22:07:43.180000,L8,283.05,316.44,335.55,324.37,336.20,314.90,346.31,353.77,337.65,329.01
2021-03-16 22:07:27.743000,L8,351.55,341.37,367.83,348.89,335.77,325.55,336.08,354.64,341.58,333.99
2021-04-17 22:07:18.077000,L8,272.14,265.59,323.22,316.48,307.81,300.44,327.58,343.43,298.76,302.30
2021-05-03 22:07:08.587000,L8,257.59,257.77,314.49,307.18,252.79,289.05,324.18,336.03,283.88,287.68
2021-05-19 22:07:16.079000,L8,234.35,264.72,319.69,284.54,279.74,290.46,315.59,339.52,285.25,289.72
2021-07-22 22:07:36.760000,L8,270.36,307.23,327.56,316.83,290.18,309.29,323.90,351.84,336.89,325.76
2021-08-23 22:07:49.080000,L8,230.74,259.11,316.96,267.76,244.06,165.36,314.70,340.97,269.13,289.15
2021-09-24 22:07:56.691000,L8,279.56,326.52,361.43,323.83,335.85,318.39,334.35,339.75,338.66,313.42
2021-12-21 22:07:55.088000,L9,277.81,280.38,327.63,308.76,321.52,298.80,332.92,336.25,339.24,312.64
2021-12-29 22:07:53.106000,L8,284.50,307.32,328.66,317.33,335.79,310.63,335.75,341.23,341.24,317.90
2022-01-30 22:07:46.196000,L8,275.30,269.74,322.88,305.01,314.58,292.37,330.11,339.26,331.22,297.82
2022-03-11 22:07:39.629000,L9,358.89,352.88,357.12,349.59,340.35,332.08,337.10,353.13,343.05,327.11
2022-04-28 22:07:22.893000,L9,362.86,359.80,363.32,353.69,345.83,344.48,342.48,365.35,357.53,342.89
2022-05-06 22:07:29.527000,L8,271.69,264.69,313.25,306.48,281.16,293.21,309.34,334.83,290.09,296.92
2022-05-22 22:07:34.435000,L8,265.31,303.53,321.98,311.22,275.66,,317.72,339.29,284.81,308.07
2022-06-07 22:07:43.386000,L8,226.84,265.83,315.36,301.42,261.86,,304.35,336.46,264.08,286.45
2022-07-01 22:07:30.281000,L9,231.83,266.08,241.90,,,,,,,
2022-07-17 22:07:29.165000,L9,255.12,286.46,321.87,311.69,257.31,242.48,311.41,341.68,264.56,293.08
2022-08-02 22:07:43.151000,L9,274.49,310.23,328.97,322.65,284.77,294.77,326.87,354.96,342.69,309.67
2022-08-26 22:08:10.171000,L8,276.53,304.68,323.72,315.13,293.04,292.86,324.77,343.95,336.33,302.84
2022-09-03 22:07:51.912000,L9,354.36,345.39,370.53,358.34,346.18,345.83,348.09,359.98,360.44,346.52
2022-10-21 22:08:05.375000,L9,282.41,314.81,329.00,323.28,339.51,309.82,331.20,358.06,355.36,310.49
2022-10-29 22:08:16.390000,L8,287.13,335.69,338.90,345.89,338.59,319.05,334.01,348.55,345.54,330.49
2022-11-14 22:08:11.017000,L8,285.02,325.28,342.33,325.98,339.57,315.45,333.97,343.84,344.89,311.70
2022-11-22 22:08:05.589000,L9,279.75,270.39,322.69,271.74,319.56,292.90,320.21,331.29,335.27,300.70
2022-12-24 22:08:01.921000,L9,276.42,270.25,321.20,266.37,241.27,292.54,321.59,329.50,333.62,295.85
2023-01-01 22:08:03.014000,L8,302.94,336.31,367.39,346.72,339.63,319.97,338.82,356.99,341.88,338.46
2023-01-25 22:08:01.087000,L9,274.14,270.10,318.14,302.46,244.36,286.27,316.34,335.18,327.22,294.64
2023-02-18 22:07:49.813000,L8,365.16,370.93,367.78,356.37,348.91,347.00,351.19,362.70,361.86,337.14
2023-03-06 22:07:38.056000,L8,290.13,341.70,368.85,358.45,336.10,324.03,335.32,353.99,346.26,332.06
2023-03-14 22:07:47.070000,L9,273.27,266.42,317.19,306.98,246.55,291.14,318.41,333.60,334.52,294.89
2023-03-22 22:07:28.676000,L8,256.69,243.45,302.91,256.44,226.66,206.54,303.40,318.42,234.14,276.96
2023-04-15 22:07:28.766000,L9,268.78,270.29,319.25,315.15,256.42,292.95,320.57,340.22,325.72,291.07
2023-04-23 22:07:09.009000,L8,269.17,296.00,315.35,311.28,270.14,160.97,315.91,337.65,284.56,291.11
2023-05-01 22:07:20.041000,L9,260.20,265.39,315.97,305.13,241.16,,312.07,332.55,277.94,283.48
2023-06-10 22:07:03.713000,L8,220.77,263.17,314.12,300.34,261.99,,246.57,336.66,273.76,283.58
2023-07-04 22:07:09.507000,L9,266.85,314.47,364.26,319.17,282.71,289.00,328.65,349.71,299.42,313.51
2023-07-28 22:07:26.814000,L8,220.15,262.55,317.83,303.24,255.59,,289.12,342.27,271.82,289.79
2023-08-05 22:07:22.990000,L9,226.86,265.67,320.22,315.26,271.31,,314.01,338.94,284.90,294.41
2023-08-13 22:07:31.903000,L8,267.01,288.26,323.15,311.56,287.66,289.39,320.56,350.52,329.40,296.50
2023-08-21 22:07:27.968000,L9,230.05,259.03,316.48,308.86,240.13,,314.06,339.10,275.94,286.78
2023-08-29 22:07:37.978000,L8,230.35,259.75,313.33,306.74,246.92,180.17,309.32,336.00,282.50,286.09
2023-09-06 22:07:38.576000,L9,236.24,255.73,308.46,251.33,226.31,231.05,302.08,319.96,,279.98
2023-09-30 22:07:45.506000,L8,206.62,262.06,317.20,308.55,247.81,259.26,309.51,333.25,273.07,292.49
2023-10-08 22:07:46.156000,L9,284.72,360.64,365.40,360.43,339.60,321.66,334.30,346.95,344.93,331.81
2023-10-24 22:07:51.936000,L9,365.56,361.93,369.73,357.48,383.61,350.44,343.16,356.87,377.65,343.13
2023-11-17 22:07:51.092000,L8,529.59,527.86,529.23,464.60,389.29,339.65,399.08,368.92,434.49,329.07
2023-11-25 22:07:56.439000,L9,282.95,328.23,339.69,330.35,340.83,312.43,332.91,349.60,345.96,321.01
2024-01-12 22:07:54.756000,L9,276.24,270.92,330.66,318.03,314.77,305.78,327.66,340.69,339.23,304.44
2024-02-13 22:07:53.770000,L9,279.31,268.84,326.47,323.90,334.81,312.28,327.03,337.84,339.06,315.22
2024-02-21 22:07:41.296000,L8,282.49,327.00,367.52,327.26,336.02,319.52,329.13,350.58,351.90,331.93
2024-02-29 22:07:47.311000,L9,277.06,269.55,324.35,320.26,302.74,309.76,328.35,338.43,335.76,311.05
2024-04-17 22:07:27.643000,L9,273.07,268.87,329.12,315.48,296.43,297.64,321.73,339.53,334.93,306.90
2024-04-25 22:07:04.127000,L8,232.56,246.53,313.82,307.81,244.12,295.73,322.13,330.55,281.82,283.99
2024-05-03 22:07:13.830000,L9,271.51,292.72,322.61,312.73,287.09,280.84,319.97,339.48,322.08,304.91
2024-05-11 22:06:51.721000,L8,265.79,304.94,327.50,324.70,297.19,311.59,328.92,343.95,335.70,330.98
2024-05-27 22:06:40.812000,L8,222.79,257.53,315.25,,,,,332.07,266.59,
2024-06-04 22:06:59.762000,L9,263.07,259.13,315.93,255.19,268.57,,306.24,339.96,262.10,290.11
2024-06-20 22:06:42.803000,L9,224.31,271.75,325.13,309.06,276.49,,319.69,352.87,278.92,306.22
2024-07-06 22:06:56.889000,L9,256.39,318.73,362.18,324.33,294.37,297.01,324.09,349.97,294.23,325.26
2024-08-23 22:07:23.350000,L9,260.40,266.09,317.74,309.20,258.37,295.96,316.89,339.77,320.40,292.96
2024-08-31 22:07:27.249000,L8,228.34,250.38,311.36,287.71,246.01,184.27,310.64,332.44,284.07,287.84
2024-09-24 22:07:25.318000,L9,282.31,328.79,353.92,325.64,338.74,316.26,331.28,345.06,343.77,331.28
2024-10-10 22:07:34.230000,L9,344.99,340.91,358.47,347.58,344.80,324.14,335.30,348.12,354.44,329.65
2024-10-18 22:07:42.636000,L8,274.57,268.78,323.86,318.02,326.45,298.65,320.20,353.36,352.38,296.39
2024-10-26 22:07:48.055000,L9,272.10,266.97,320.71,316.64,253.09,296.82,316.66,334.49,285.04,298.44
2024-11-03 22:07:36.412000,L8,281.95,312.60,329.83,326.68,339.55,313.94,328.20,352.46,339.07,341.13
2024-11-11 22:07:39.523000,L9,282.23,315.25,341.13,335.34,341.20,311.58,330.03,352.27,343.20,319.79
2024-12-21 22:07:40.724000,L8,,251.70,319.74,295.01,249.55,295.50,321.14,336.52,327.41,303.63
2025-01-22 22:07:37.432000,L8,284.37,332.24,346.92,334.13,342.26,318.47,340.79,339.04,347.16,332.77
2025-02-07 22:07:41.096000,L8,274.03,267.90,322.60,314.90,323.60,299.54,325.57,335.75,331.97,297.60
2025-02-23 22:07:31.324000,L8,274.73,269.98,323.95,316.41,321.12,304.84,323.71,337.79,338.24,308.03
2025-03-19 22:07:30.686000,L9,304.09,330.66,331.57,330.36,336.06,316.91,341.98,,,291.96
2025-04-12 22:07:12.262000,L8,262.22,260.80,312.92,306.52,251.43,288.98,312.04,332.60,284.78,288.42
2025-05-06 22:07:18.415000,L9,271.26,323.50,328.30,322.69,300.53,273.77,329.47,356.97,336.27,306.34
