dates,satname,nzd0006-0000,nzd0006-0001,nzd0006-0002,nzd0006-0011,nzd0006-0012,nzd0006-0013
2003-10-23 21:55:36.755000,L5,,,,203.38,180.72,192.64
2004-05-18 21:58:14.785000,L5,312.42,223.33,175.83,,,
2004-08-06 22:00:22.463000,L5,309.85,228.03,182.03,205.68,182.69,198.55
2005-09-26 22:05:42.687000,L5,308.35,223.74,183.82,196.53,178.03,195.92
2006-05-08 22:09:38.251000,L5,323.43,231.36,181.74,210.74,180.08,195.64
2006-06-25 22:10:20.606000,L5,312.45,239.54,180.46,,,
2006-09-13 22:11:23.474000,L5,,,,213.62,178.03,192.64
2010-11-27 22:07:24.215000,L5,,,,179.56,179.07,198.20
2013-04-25 22:19:21.025000,L8,236.23,,,,212.77,212.37
2013-08-31 22:19:38.558000,L8,240.25,175.10,,,,212.28
2013-10-02 22:19:28.820000,L8,240.70,,,,213.29,214.97
2013-10-18 22:19:25.762000,L8,236.67,,,,,
2013-12-05 22:19:13.005000,L8,,,,,,211.13
2014-02-23 22:18:20.398000,L8,232.49,,,,,
2014-03-27 22:17:50.001000,L8,219.31,,,,,
2014-04-28 22:17:22.576000,L8,232.91,,,,,188.02
2014-05-14 22:17:08.923000,L8,233.55,,,,,187.23
2014-07-01 22:17:22.417000,L8,239.30,176.64,,,,195.62
2015-02-26 22:17:23.009000,L8,232.96,,,,,193.59
2015-07-04 22:17:02.361000,L8,240.30,,,,212.98,210.79
2015-07-20 22:17:10.706000,L8,236.42,,,,,207.37
2015-10-24 22:17:40.820000,L8,233.08,,,,,179.48
2015-12-11 22:17:42.627000,L8,,,,,213.32,207.85
2015-12-27 22:17:43.409000,L8,,,,,196.21,205.01
2016-01-12 22:17:40.472000,L8,232.62,,,,,192.16
2016-08-07 22:17:37.552000,L8,238.97,,,,208.19,209.21
2016-10-10 22:17:54.274000,L8,242.04,,,,,199.48
2017-03-03 22:17:25.727000,L8,238.01,,,,,213.44
2017-06-07 22:17:15.240000,L8,242.60,175.32,,,,213.23
2017-07-09 22:17:23.906000,L8,243.59,,,,206.15,214.19
2017-08-10 22:17:37.375000,L8,244.10,178.14,,,,
2017-09-27 22:17:48.664000,L8,239.12,,,,,
2018-11-01 22:17:30.804000,L8,446.58,174.99,,,210.45,213.70
2018-11-17 22:17:31.986000,L8,243.79,177.09,,,,189.18
2019-01-04 22:17:27.803000,L8,242.64,175.56,,,,191.38
2019-01-20 22:17:24.544000,L8,241.66,,,,,
2019-03-25 22:17:09.739000,L8,227.06,,,,,
2019-04-26 22:16:59.330000,L8,241.62,179.69,,,226.53,214.35
2019-05-12 22:17:08.680000,L8,245.09,183.15,,,220.87,212.74
2019-05-28 22:17:17.913000,L8,238.56,178.35,,,,
2019-11-20 22:17:54.950000,L8,240.40,177.20,,,,
2019-12-22 22:17:51.823000,L8,242.41,,,,,188.44
2020-02-08 22:17:38.924000,L8,238.90,,,,,
2020-03-11 22:17:28.877000,L8,236.45,175.34,,,,
2020-03-27 22:17:20.128000,L8,240.56,175.48,,,,190.66
2020-09-19 22:17:52.015000,L8,,,,,199.90,212.32
2021-01-09 22:17:48.906000,L8,,,,,,213.54
2021-01-25 22:17:44.203000,L8,,,,,219.53,216.13
2021-04-15 22:17:16.883000,L8,245.08,177.26,,,220.92,222.94
2021-05-01 22:17:07.841000,L8,,,,,209.18,216.27
2021-05-17 22:17:12.707000,L8,252.17,182.15,,188.42,214.02,218.30
2022-06-05 22:17:39.656000,L8,245.82,178.59,,,,
2022-06-13 22:17:12.050000,L9,254.42,181.58,,,,192.56
2022-07-31 22:17:39.593000,L9,,,,,,198.50
2022-08-08 22:18:05.196000,L8,,,,,,192.21
2022-09-09 22:18:11.619000,L8,256.22,179.50,,,,188.14
2022-11-04 22:18:00.514000,L9,388.70,,,,,175.58
2022-12-22 22:17:59.519000,L9,,,,,,188.96
2023-05-15 22:17:12.111000,L9,,,,,,188.71
2023-05-23 22:16:53.942000,L8,279.75,184.93,,,,190.60
2023-07-02 22:17:05.775000,L9,272.38,187.42,,,,190.31
2023-07-18 22:17:12.131000,L9,260.19,183.97,,,,187.43
2023-09-12 22:17:38.225000,L8,,,,,,186.80
2023-10-14 22:17:45.774000,L8,264.25,186.39,,,,
2023-10-22 22:17:50.479000,L9,,,,,,181.58
2024-08-29 22:17:21.978000,L8,429.33,417.17,,,,183.63
2024-11-01 22:17:31.195000,L8,,,,,,178.78
2024-11-25 22:17:51.900000,L9,427.42,422.65,,,,180.28
2025-01-12 22:17:45.559000,L9,,,,,,181.62
2025-01-28 22:17:42.532000,L9,,,,,,180.66
2025-02-21 22:17:31.397000,L8,259.57,180.00,,,,180.86
2025-03-01 22:17:39.455000,L9,,,,,,180.61
2025-03-25 22:17:16.100000,L8,257.08,177.62,,,,
