dates,satname,nzd0238-0000,nzd0238-0001,nzd0238-0002,nzd0238-0003,nzd0238-0004,nzd0238-0005,nzd0238-0006,nzd0238-0007,nzd0238-0008,nzd0238-0009,nzd0238-0010,nzd0238-0011,nzd0238-0012,nzd0238-0013,nzd0238-0014,nzd0238-0015,nzd0238-0016,nzd0238-0017,nzd0238-0018,nzd0238-0019,nzd0238-0020,nzd0238-0021,nzd0238-0022,nzd0238-0023,nzd0238-0024,nzd0238-0025,nzd0238-0026,nzd0238-0027,nzd0238-0028,nzd0238-0029,nzd0238-0030,nzd0238-0031,nzd0238-0032,nzd0238-0033,nzd0238-0034,nzd0238-0035,nzd0238-0036,nzd0238-0037,nzd0238-0038,nzd0238-0039,nzd0238-0040,nzd0238-0041,nzd0238-0042,nzd0238-0043,nzd0238-0044,nzd0238-0045,nzd0238-0046,nzd0238-0047,nzd0238-0048,nzd0238-0049,nzd0238-0050,nzd0238-0051,nzd0238-0052,nzd0238-0053,nzd0238-0054,nzd0238-0055,nzd0238-0056,nzd0238-0057,nzd0238-0058,nzd0238-0059
2014-03-06 22:00:25.321000,L8,337.71,333.82,285.92,281.54,290.36,290.60,290.52,296.85,304.89,306.30,307.86,315.58,320.38,329.94,328.84,327.18,324.91,322.64,319.60,318.58,318.67,320.33,317.04,321.96,324.73,328.32,325.17,329.60,330.18,332.71,333.26,332.13,327.68,328.76,325.38,323.82,319.63,313.79,316.25,312.32,309.60,236.47,298.71,289.26,293.41,299.84,319.97,302.63,301.04,300.60,311.69,310.14,312.98,298.04,287.80,292.08,287.12,339.68,341.75,334.38
2014-03-22 22:00:13.558000,L8,322.78,328.86,271.13,268.05,270.02,260.33,277.68,284.78,285.53,284.37,294.53,298.95,300.18,314.93,305.75,300.84,293.43,303.97,295.48,299.33,299.98,295.93,292.36,289.35,299.20,294.79,301.66,299.97,,207.15,314.95,253.86,233.63,,,,,212.99,277.44,270.27,286.71,214.72,285.60,275.37,269.34,281.29,289.64,271.16,279.88,286.25,292.65,264.11,,,,,,,,
2014-03-31 21:53:53.631000,L8,341.63,345.95,303.36,300.95,306.11,307.90,307.64,313.70,314.39,319.54,326.13,333.51,337.84,345.59,342.09,336.63,336.65,333.56,334.63,332.38,336.34,334.97,336.39,337.28,338.66,341.20,340.05,343.96,344.20,345.25,348.99,344.06,341.28,340.66,341.47,343.32,341.05,337.78,336.01,328.88,322.37,243.43,306.78,299.36,308.22,312.60,331.08,317.12,314.97,309.57,322.01,321.50,321.45,303.20,299.21,308.74,293.88,362.94,359.19,361.92
2014-04-23 21:59:43.011000,L8,337.71,339.32,299.33,288.45,296.60,300.41,300.51,305.70,312.17,307.12,320.96,325.64,331.92,334.45,333.68,333.74,332.41,329.22,328.70,328.84,330.16,329.80,325.54,331.55,332.54,334.97,332.21,335.10,336.26,338.67,341.08,341.03,338.57,336.60,331.75,335.78,333.04,327.51,325.47,321.33,317.51,246.92,302.54,293.96,288.00,301.41,323.18,307.75,310.11,298.24,314.30,312.37,311.53,298.28,286.09,279.69,280.64,298.22,344.61,336.07
2014-05-02 21:53:22.380000,L8,369.21,343.22,363.47,343.81,346.07,345.73,315.41,355.45,362.90,347.41,365.32,364.56,377.45,384.49,387.98,380.95,375.57,369.45,374.32,379.07,370.61,366.25,368.15,373.68,373.27,372.50,384.59,377.29,378.04,358.98,363.18,383.87,379.74,363.81,370.87,357.31,370.08,360.59,362.60,358.50,352.64,351.51,345.99,343.39,347.93,340.79,372.55,357.45,342.46,326.32,330.97,339.69,337.25,312.54,324.91,330.68,335.35,347.08,352.59,339.00
2014-05-02 21:53:46.331000,L8,368.97,343.33,363.80,344.07,346.36,346.19,316.34,356.49,363.00,347.42,365.29,364.68,377.77,384.88,388.17,384.00,375.41,369.57,374.89,379.33,370.78,366.48,368.59,374.21,373.44,372.83,384.78,377.31,378.72,361.34,364.24,384.28,379.92,365.69,370.32,357.96,370.31,361.32,363.65,359.31,353.08,352.00,346.63,344.10,348.66,340.99,373.01,357.75,342.88,326.90,331.73,340.64,338.13,313.34,325.10,331.18,336.33,347.38,353.00,339.65
2014-05-09 21:59:27.549000,L8,301.95,305.67,261.86,243.42,244.69,248.45,220.23,216.93,208.82,224.26,228.24,228.87,238.26,240.62,244.74,246.29,252.80,239.19,232.59,207.56,209.11,,,217.48,225.38,243.43,236.75,239.91,234.80,246.86,282.84,287.55,288.60,295.11,292.38,293.02,292.55,289.63,298.80,285.76,291.54,218.84,,,,,288.46,261.41,258.75,272.26,285.96,,283.62,254.38,267.20,254.51,261.69,240.17,,
2014-05-18 21:53:11.680000,L8,366.01,366.95,322.14,321.63,323.97,325.37,327.46,333.10,340.73,342.09,346.30,350.86,358.36,368.84,364.22,362.74,358.22,354.86,351.25,350.85,352.50,351.69,350.84,354.83,355.72,356.84,355.00,360.03,362.43,366.07,366.56,366.28,364.82,359.99,358.97,357.82,352.29,351.22,347.49,343.80,330.21,343.31,328.04,325.53,325.74,338.00,353.69,335.34,328.30,327.04,333.47,334.89,329.42,316.28,310.65,315.55,320.28,357.29,355.96,311.73
2014-05-18 21:53:35.635000,L8,366.92,368.80,326.26,323.18,327.23,328.48,328.94,334.44,342.44,345.03,348.05,352.43,359.88,369.78,366.27,364.57,359.72,357.09,352.53,352.56,354.28,353.07,352.46,355.79,357.27,358.36,356.71,361.83,363.90,367.75,367.71,367.88,365.94,361.40,360.68,359.13,353.98,352.17,349.74,347.10,331.66,344.63,329.72,328.28,328.60,339.65,355.88,339.12,329.60,328.79,334.40,336.11,330.33,317.72,312.75,317.05,324.03,357.35,355.99,355.73
2014-05-25 21:59:22.796000,L8,312.19,304.60,263.21,247.91,252.99,266.62,207.96,281.15,228.48,170.08,,210.15,170.82,200.10,242.48,271.20,301.56,301.17,294.69,298.29,304.35,302.35,301.92,301.97,311.63,309.13,313.65,315.54,315.08,317.89,322.70,300.28,299.26,264.09,266.30,301.56,298.63,,302.65,294.65,296.96,,,,,,,,,,,,231.61,234.51,269.48,265.32,269.60,261.67,,
2014-06-03 21:53:18.440000,L8,386.55,386.35,383.87,389.92,390.28,392.75,397.99,401.24,398.06,407.84,418.32,388.73,409.70,411.08,403.19,428.47,387.77,397.56,403.72,403.76,392.58,397.25,396.94,391.10,388.24,393.39,396.97,397.57,400.58,402.59,404.70,402.01,397.68,395.12,389.07,395.18,403.95,383.32,387.04,395.37,374.77,364.52,361.08,363.19,364.76,376.59,387.74,381.95,372.66,368.17,370.75,378.28,362.81,360.61,357.49,355.72,357.94,366.66,360.83,362.20
2014-06-19 21:53:23.387000,L8,348.54,354.23,310.92,293.16,301.62,303.99,305.17,308.47,312.19,317.37,325.55,331.65,339.56,345.32,338.75,338.91,334.91,333.04,332.09,332.23,334.23,334.49,334.54,336.98,339.72,342.10,342.11,344.68,346.27,347.14,349.29,347.34,344.68,342.22,341.62,340.07,337.31,334.06,331.78,326.98,320.16,257.30,301.97,297.33,299.61,308.79,325.11,309.73,298.57,299.01,320.58,323.02,320.19,304.39,298.17,302.67,282.04,306.74,331.88,196.06
2014-06-19 21:53:47.342000,L8,348.68,354.94,311.59,293.61,301.96,304.31,305.50,309.10,312.88,317.47,325.94,332.00,340.15,346.06,338.93,339.44,335.09,333.45,332.24,332.56,334.63,334.86,334.90,337.22,339.91,342.71,342.31,345.20,346.47,347.51,349.63,347.68,345.36,342.96,342.31,340.68,337.83,334.54,332.20,327.56,320.67,258.70,302.42,298.08,299.92,309.10,325.37,309.85,298.12,298.92,320.96,322.88,320.14,304.21,297.72,302.54,281.62,306.19,331.27,195.30
2014-07-21 21:53:33.067000,L8,346.74,355.66,303.48,285.87,299.28,302.05,302.02,304.13,309.17,314.87,322.37,328.60,336.32,339.64,337.77,334.43,333.20,331.19,330.11,329.77,332.99,332.37,333.80,335.59,338.60,339.90,340.23,342.35,344.25,344.82,347.38,344.17,342.06,339.16,337.12,336.71,333.91,332.19,330.47,324.32,319.62,251.55,294.10,295.53,298.61,303.12,323.52,304.43,302.76,298.30,319.17,315.67,315.26,292.80,287.29,294.07,291.64,300.49,334.15,316.96
2014-07-21 21:53:57.022000,L8,346.49,355.30,303.24,285.38,298.70,301.37,301.72,303.41,308.84,314.38,321.85,328.14,335.92,339.34,337.56,333.95,332.88,330.61,329.90,329.34,332.73,332.04,333.45,335.30,338.20,339.56,339.87,342.05,343.82,344.35,347.08,343.75,342.04,338.80,337.01,336.12,333.82,331.64,330.01,323.93,319.32,251.92,293.46,295.35,298.20,302.33,322.77,303.86,300.64,297.09,318.20,315.14,314.04,291.25,286.86,289.10,291.02,299.52,333.41,191.68
2014-07-28 21:59:47.112000,L8,318.72,318.05,272.40,254.24,259.64,261.83,276.30,282.67,284.64,286.04,294.33,302.71,309.20,319.17,313.58,307.56,305.48,302.56,299.21,300.54,305.31,305.35,304.90,304.59,311.09,306.71,311.14,310.71,306.70,307.45,307.56,304.02,296.20,292.57,281.32,283.05,270.50,230.91,216.76,228.52,251.00,179.38,,,,,,,,,,,201.90,237.72,259.12,241.76,260.28,,,
2014-08-13 21:59:54.812000,L8,335.73,328.88,283.28,268.40,268.23,273.69,283.67,291.12,297.29,295.74,302.04,310.74,317.59,326.77,323.90,320.16,317.77,313.73,309.76,310.71,317.92,315.28,314.64,322.22,321.01,324.00,325.56,324.20,328.40,332.67,333.02,331.22,329.34,327.42,322.74,322.54,318.35,318.21,314.55,360.51,341.38,233.13,281.61,287.01,282.20,285.90,305.94,284.90,279.09,281.67,292.30,288.83,304.22,268.31,282.94,276.66,280.20,294.78,299.28,211.30
2014-09-07 21:53:48.789000,L8,338.86,344.04,294.80,293.91,297.74,303.46,302.35,307.73,315.08,315.97,324.34,329.11,334.88,341.45,337.47,337.69,334.81,332.48,332.12,333.32,334.16,333.68,336.24,337.46,338.65,339.57,341.09,344.27,345.64,346.07,348.16,345.67,344.43,340.13,335.91,337.21,336.30,332.61,329.71,324.51,320.05,236.76,292.33,293.29,296.29,311.80,323.29,312.91,308.45,296.19,311.36,318.83,316.39,308.61,296.12,300.02,288.31,349.38,352.63,350.49
2014-09-07 21:54:12.743000,L8,338.10,343.38,292.60,293.07,297.30,302.84,301.67,307.38,314.40,315.58,324.07,328.79,334.22,341.01,337.11,337.41,334.57,332.15,332.12,332.86,334.06,333.26,335.99,337.30,338.09,339.27,340.75,343.88,345.50,345.52,347.80,345.38,343.88,340.02,335.37,337.01,336.13,331.99,329.48,324.43,319.69,236.08,291.68,293.16,296.18,311.47,323.10,312.65,308.32,295.83,311.27,318.97,316.38,308.57,296.51,300.04,288.77,349.49,353.11,351.23
2014-09-14 21:59:59.788000,L8,334.79,334.43,290.80,290.84,297.22,299.91,302.85,309.98,313.06,313.06,320.30,330.63,329.70,335.80,334.90,335.16,332.73,332.90,328.01,327.70,335.02,333.19,333.90,332.24,334.81,332.55,337.40,337.14,342.23,343.73,345.63,342.11,339.06,336.86,332.20,331.63,331.10,327.85,322.87,319.16,312.75,222.70,288.67,291.55,287.64,296.11,313.12,304.38,301.66,282.26,306.97,305.36,313.50,301.75,271.89,264.18,275.56,289.19,330.56,265.10
2014-09-23 21:53:45.463000,L8,334.86,336.57,295.24,291.55,296.86,301.45,305.07,312.21,314.41,316.99,326.14,331.70,337.76,342.59,338.15,334.70,335.76,333.08,331.35,332.23,333.86,334.56,333.92,334.92,338.66,335.05,337.92,339.79,345.00,346.56,347.96,344.80,341.38,339.98,335.51,334.49,335.48,332.79,327.65,323.41,318.41,239.54,293.51,293.52,294.57,301.09,320.40,308.11,307.02,299.80,317.52,319.59,323.34,306.77,293.32,275.36,300.89,328.68,338.59,296.06
2014-09-23 21:54:09.418000,L8,335.19,335.97,294.95,291.59,297.15,301.40,305.47,312.17,314.52,317.13,326.08,332.00,337.73,342.46,338.28,334.71,335.78,333.11,331.46,332.48,333.73,334.73,334.08,334.86,338.66,335.03,338.01,339.92,345.04,346.69,348.03,344.78,341.53,339.92,336.00,334.42,335.77,332.63,327.83,323.59,318.30,239.46,293.85,293.73,294.36,301.41,320.61,308.52,307.33,300.42,317.83,320.31,324.02,307.03,294.27,276.23,301.70,330.48,339.46,297.25
2014-11-26 21:53:52.081000,L8,320.24,311.39,275.90,277.82,289.36,293.74,290.76,300.12,303.56,307.81,314.33,316.96,321.11,330.23,330.24,328.34,327.04,324.70,320.90,322.14,321.38,322.30,321.42,322.87,329.36,321.49,329.64,332.87,337.36,338.08,340.17,335.80,332.66,330.84,327.80,327.42,324.09,320.01,320.15,315.99,303.17,235.52,291.70,287.82,289.79,303.48,319.98,305.91,307.68,299.10,316.24,314.57,317.58,302.75,294.98,290.94,296.98,323.41,356.46,291.79
2014-12-03 22:00:01.875000,L8,333.65,317.15,279.20,281.55,291.04,293.81,292.40,301.81,307.89,308.76,318.50,314.46,322.43,331.64,331.94,331.02,329.32,327.01,324.67,322.98,324.99,325.30,325.72,325.22,333.46,329.45,330.89,337.33,340.31,340.67,342.88,339.49,335.51,334.86,329.80,330.60,327.13,323.56,323.59,318.35,305.76,233.26,297.88,289.95,293.11,307.19,320.87,309.84,308.55,306.86,318.60,325.58,317.42,310.44,302.63,299.80,298.60,355.24,356.68,359.64
2015-01-13 21:53:42.692000,L8,330.44,316.88,277.39,280.10,290.22,290.65,290.82,298.13,305.11,304.60,314.26,313.75,321.69,330.06,330.57,329.41,328.39,323.88,323.50,319.43,322.76,321.95,323.12,326.61,331.76,335.42,331.80,338.18,339.79,341.32,343.86,340.71,338.34,335.69,333.36,331.49,328.28,324.58,327.70,319.49,307.49,243.79,299.29,292.15,296.42,306.41,325.48,309.83,314.61,308.00,325.45,325.26,318.96,309.91,303.57,304.76,301.81,363.63,361.50,358.13
2015-01-29 21:53:37.750000,L8,333.17,331.01,281.99,279.84,290.15,293.18,290.28,297.89,302.93,304.95,311.51,317.27,320.31,330.78,329.98,329.88,327.71,324.44,320.55,321.06,320.50,372.26,368.84,350.89,372.19,376.95,329.53,334.67,336.00,336.85,339.57,335.47,331.30,331.73,326.95,327.22,322.03,316.98,318.72,314.44,304.49,236.64,299.55,289.73,290.44,305.63,320.40,305.96,306.53,303.68,315.21,316.58,314.27,306.12,300.24,299.34,292.87,342.41,355.34,355.64
2015-02-14 21:53:28.679000,L8,338.53,351.04,291.25,289.80,297.89,300.69,300.55,307.48,311.24,316.29,324.43,327.52,331.81,334.78,337.98,334.60,334.09,331.69,330.55,330.65,330.47,332.08,332.20,334.47,337.51,338.21,337.61,341.90,342.64,344.28,346.85,343.25,340.18,340.10,336.42,336.29,333.03,329.79,330.62,325.15,310.83,272.81,306.17,296.08,302.50,310.59,329.78,314.79,315.63,311.66,326.66,330.08,323.96,314.08,313.62,309.17,307.24,364.10,360.00,365.64
2015-03-09 21:59:30.556000,L8,317.52,313.31,269.60,267.81,275.87,275.09,280.71,288.64,291.78,295.31,301.37,308.08,314.80,326.24,324.96,327.55,326.03,321.42,321.33,317.51,318.77,321.03,313.68,318.30,322.15,319.29,320.97,328.20,336.35,333.96,329.43,320.16,330.35,316.86,338.23,318.34,319.51,323.50,311.72,304.41,303.25,316.25,301.67,288.30,291.94,295.76,307.55,315.24,312.88,297.34,304.33,305.51,307.80,297.39,293.73,279.73,288.55,303.40,321.51,284.96
2015-05-05 21:52:48.765000,L8,,,,,,,292.06,258.47,231.36,224.21,259.50,173.80,,276.47,218.98,276.12,255.53,309.15,300.54,319.29,267.44,269.30,273.28,290.31,296.19,304.42,312.10,305.30,310.50,313.70,311.36,307.62,306.96,311.43,318.17,310.87,298.35,301.28,305.42,276.59,273.11,213.96,228.99,281.36,267.70,264.68,266.86,232.27,253.40,243.82,206.96,209.36,246.57,249.02,262.86,174.38,264.95,267.62,,453.86
2015-05-12 21:58:53.078000,L8,346.23,339.70,329.06,349.15,272.19,274.82,280.89,277.70,285.11,302.85,296.70,298.81,305.39,387.04,386.95,391.33,387.35,296.61,296.47,299.28,301.58,301.51,303.93,308.52,312.31,314.20,324.61,320.31,323.02,324.44,325.05,323.97,326.05,322.72,328.36,322.78,318.49,312.41,313.39,298.67,297.91,242.99,363.40,363.97,357.62,363.56,369.37,359.18,354.77,350.13,355.84,299.16,301.18,262.35,287.09,282.57,283.93,321.15,331.88,328.88
2015-05-21 21:52:43.676000,L8,329.68,331.22,308.65,272.87,275.15,277.12,281.25,277.41,287.88,301.22,298.69,353.33,378.13,389.59,377.02,348.06,381.17,352.39,295.21,295.15,297.71,298.75,300.43,305.81,311.30,312.52,317.50,316.06,318.66,320.05,323.72,319.91,321.05,318.59,325.86,318.91,315.96,308.38,311.95,294.92,297.12,231.49,280.38,289.28,275.67,278.05,298.66,278.12,276.89,284.63,291.21,295.46,300.97,273.23,286.06,274.01,289.86,328.11,323.21,204.08
2015-05-28 21:58:55.699000,L8,340.59,348.10,303.12,278.54,277.13,278.11,286.95,287.83,295.99,299.06,301.65,306.67,315.70,319.75,317.62,312.81,309.26,305.64,302.24,303.76,306.13,305.22,305.93,312.87,317.67,317.89,325.95,325.21,326.85,330.70,333.02,331.78,327.87,326.21,331.51,325.35,321.27,317.45,317.93,301.62,300.88,236.96,286.82,293.95,282.42,285.94,303.52,281.60,276.21,290.56,297.85,307.03,308.82,274.44,302.42,337.10,290.87,328.56,338.53,204.58
2015-06-06 21:52:52.670000,L8,338.44,342.43,315.05,323.65,329.57,283.97,285.24,287.45,295.99,300.85,301.45,305.45,313.83,319.72,317.48,309.48,307.35,302.08,300.80,302.15,306.55,302.07,305.29,310.35,317.74,315.97,323.43,319.60,325.84,328.98,332.98,327.72,327.22,323.84,329.41,322.93,320.79,312.18,316.13,300.05,296.81,233.18,282.96,293.28,280.09,280.98,300.47,282.70,277.55,286.42,294.86,301.57,306.21,270.86,289.95,271.27,288.81,324.63,237.94,193.99
2015-06-06 21:53:16.624000,L8,338.82,343.05,315.83,325.37,330.16,285.26,285.86,288.51,296.80,302.57,302.25,305.91,314.85,320.60,319.24,310.67,308.17,303.43,301.80,303.37,307.49,303.12,306.37,311.03,319.17,316.45,324.90,320.79,327.39,330.35,334.15,328.78,328.17,324.54,330.33,323.40,321.61,312.85,317.38,301.02,298.54,233.53,283.87,294.07,280.75,282.02,301.31,284.07,278.71,287.21,296.36,303.05,307.59,271.69,291.79,272.22,289.87,325.48,329.85,194.91
2015-07-08 21:53:09.931000,L8,336.87,345.83,293.35,274.43,273.36,276.76,284.50,284.01,290.58,303.77,300.39,303.34,309.87,315.96,313.26,306.39,306.24,298.86,296.30,299.36,305.16,301.21,303.50,308.54,314.17,313.42,319.02,317.80,320.66,326.93,327.46,324.83,325.53,322.12,327.23,320.47,319.12,313.03,313.33,302.35,294.12,237.53,282.82,284.64,271.69,277.66,294.92,280.99,265.38,280.73,293.74,296.63,298.76,267.83,287.15,267.97,278.80,315.88,240.18,194.10
2015-08-16 21:59:34.814000,L8,332.35,334.03,281.22,262.55,262.39,272.68,269.73,241.24,217.18,236.73,225.41,224.47,206.70,230.52,237.65,233.99,241.24,239.04,207.22,199.52,218.73,231.94,247.27,261.12,291.63,291.99,307.60,308.28,317.78,324.54,324.49,322.66,331.65,375.37,389.01,398.52,364.86,371.57,316.85,295.87,287.59,221.77,278.99,272.71,290.18,325.25,318.47,272.57,298.31,377.39,342.42,330.42,275.16,282.92,278.16,361.88,281.47,346.08,306.46,258.72
2015-08-25 21:53:27.637000,L8,336.68,341.52,289.90,273.78,271.04,277.22,286.38,287.51,294.21,297.53,303.67,304.09,313.50,317.28,323.14,311.20,311.40,302.10,302.42,303.35,305.98,306.55,309.28,313.34,314.72,315.56,323.90,319.22,330.20,332.06,330.60,330.96,331.83,327.69,327.37,324.21,321.99,317.20,317.88,299.39,298.79,233.11,283.74,285.18,277.56,280.69,297.68,278.05,272.70,285.39,296.60,294.93,306.73,279.57,288.27,286.47,287.24,339.10,339.48,341.27
2015-08-25 21:53:51.592000,L8,337.28,342.17,290.62,274.40,271.67,277.48,286.98,287.87,295.37,297.99,304.30,304.68,313.77,318.19,323.47,312.55,312.41,302.65,303.10,303.64,306.38,306.88,309.59,313.83,314.96,316.23,324.60,320.63,330.92,333.18,331.71,331.48,332.19,328.11,327.76,324.51,322.46,317.62,318.55,299.96,299.42,233.59,284.29,285.80,277.93,281.49,298.11,278.85,273.18,285.60,297.00,295.16,306.96,279.75,288.49,286.81,287.10,338.78,339.19,341.11
2015-09-01 21:59:39.995000,L8,324.88,317.88,313.86,261.04,263.11,271.86,279.65,275.84,287.57,295.53,298.02,297.77,305.93,311.73,375.25,347.65,368.39,359.10,376.57,362.78,354.93,368.31,356.16,376.31,349.55,308.72,314.50,311.67,319.21,324.87,322.80,374.38,365.48,367.01,327.41,317.76,369.58,365.67,367.83,370.15,357.68,231.31,263.18,280.67,270.28,273.88,292.68,276.95,272.80,281.76,293.51,293.05,293.80,269.73,277.83,264.15,286.55,298.19,309.81,273.77
2015-09-26 21:53:40.659000,L8,,484.27,515.00,521.33,544.78,324.73,297.13,298.92,318.67,328.75,335.25,306.33,314.63,329.59,330.21,323.05,329.23,313.27,311.44,311.15,308.63,309.60,309.94,308.09,312.89,309.67,317.82,321.82,332.86,332.04,335.04,331.72,329.73,325.29,326.37,323.00,319.83,314.85,315.81,300.61,298.56,272.07,283.04,287.27,274.84,279.23,300.01,281.98,274.87,286.82,303.07,298.55,311.89,290.71,285.47,277.04,291.74,362.50,359.37,360.10
2015-10-03 21:59:52.450000,L8,325.11,324.16,278.60,262.86,264.43,275.53,284.49,284.85,295.07,295.14,301.32,303.24,311.70,315.42,319.06,314.49,308.84,304.22,302.10,306.73,308.61,309.93,308.90,310.53,313.20,311.40,318.33,320.75,331.49,333.89,339.18,333.00,330.86,327.53,328.36,322.71,321.50,313.76,317.34,301.76,298.62,246.85,284.43,288.08,275.46,281.62,301.22,284.37,275.80,288.52,301.40,298.40,300.23,268.65,272.39,282.39,352.08,351.41,367.05,349.79
2015-10-19 21:59:54.006000,L8,325.79,325.08,273.51,261.55,266.25,275.56,283.51,283.62,293.35,297.82,301.50,299.95,308.57,312.90,316.29,316.62,307.70,305.56,303.30,308.44,309.40,311.66,309.59,310.36,313.27,311.71,321.08,325.52,332.40,335.54,338.63,333.58,329.88,326.30,326.46,322.67,319.10,312.25,316.38,304.29,296.67,268.81,284.85,286.99,274.03,285.22,305.09,284.78,275.74,290.42,297.83,299.73,305.91,292.48,284.52,279.81,288.91,338.79,350.87,292.93
2015-11-13 21:53:46.761000,L8,324.40,339.72,274.11,274.45,270.14,279.60,285.80,290.00,300.52,304.94,308.28,306.66,313.30,319.22,322.96,322.42,319.04,311.70,308.45,312.32,312.37,316.82,313.50,315.16,316.81,317.08,319.65,331.82,337.02,339.57,342.83,336.55,331.33,330.32,328.11,324.13,320.96,315.03,320.68,306.50,298.39,273.73,289.32,291.38,276.15,289.54,308.29,294.09,292.74,301.27,305.32,317.88,310.31,305.01,293.82,296.73,307.46,372.49,370.51,372.11
2015-11-13 21:54:10.716000,L8,324.26,339.30,274.10,274.11,270.16,279.62,285.64,290.01,300.31,304.43,308.24,306.49,313.33,319.03,322.92,322.47,318.63,311.61,308.48,312.07,312.36,316.35,313.54,314.94,316.63,317.12,319.28,331.86,336.94,339.42,342.83,336.31,331.11,330.32,327.91,324.12,320.79,315.01,320.71,306.35,298.27,273.59,289.15,291.36,276.07,289.68,308.35,294.21,292.63,301.22,305.16,317.95,310.21,305.07,293.76,296.71,307.73,372.63,370.73,372.76
2015-11-29 21:54:13.512000,L8,318.81,316.50,267.80,261.64,262.35,278.93,279.34,281.39,289.64,295.13,301.77,300.42,307.20,317.28,314.06,308.20,300.62,300.38,300.21,309.55,307.88,309.79,309.41,306.25,313.10,309.43,316.97,327.92,368.14,370.92,378.53,340.56,335.61,323.68,321.21,315.29,313.64,307.50,312.17,302.04,296.56,241.01,281.85,284.62,269.71,288.06,304.52,286.73,287.29,287.21,297.01,300.93,298.03,290.70,279.94,299.50,378.79,217.96,342.65,294.54
2015-12-15 21:54:12.402000,L8,289.57,295.37,250.48,244.41,260.50,270.19,274.88,277.25,288.30,292.01,297.19,295.51,306.20,308.49,312.82,314.67,306.28,306.99,303.64,308.64,309.49,311.00,309.38,310.99,316.22,318.47,320.60,325.15,334.96,336.75,336.84,333.23,329.05,326.69,327.17,326.16,331.01,315.76,325.18,319.85,306.93,277.58,298.51,299.66,302.67,302.74,308.22,293.55,319.03,300.61,310.31,326.82,294.58,276.34,288.26,264.09,296.71,313.86,351.06,355.49
2016-01-16 21:53:45.577000,L8,322.43,317.37,313.39,324.90,262.75,277.47,278.36,279.35,285.49,290.02,299.40,301.06,306.76,315.90,317.54,315.07,308.92,307.47,306.08,308.03,308.87,311.05,308.48,308.80,314.71,312.79,316.60,322.43,331.56,329.57,332.27,328.36,325.23,323.84,323.44,316.47,312.56,308.31,315.20,306.06,294.87,277.22,285.47,283.75,272.05,285.78,309.67,291.70,287.20,291.48,305.94,303.83,312.34,298.98,291.56,279.32,297.29,346.39,361.09,366.13
2016-01-16 21:54:09.540000,L8,323.73,318.76,314.65,325.84,265.10,280.17,280.43,281.97,288.53,292.02,301.39,303.05,308.80,317.92,320.28,318.03,312.18,309.24,308.61,309.48,310.78,313.03,310.48,310.64,316.60,314.69,318.60,325.55,333.49,332.33,335.66,330.51,328.03,326.16,325.96,318.95,315.11,310.62,318.01,309.44,297.83,278.26,287.34,285.58,274.42,288.05,312.31,294.75,291.24,293.16,307.86,306.49,314.44,300.99,294.15,285.65,298.91,349.21,362.01,366.70
2016-01-23 21:59:56.211000,L8,326.21,324.00,268.06,261.59,261.08,275.60,278.00,284.50,289.66,290.14,299.38,300.85,309.55,318.06,318.90,315.48,310.22,307.48,305.93,306.97,309.37,311.03,308.69,309.28,313.73,312.34,315.80,321.20,329.20,329.25,332.95,327.50,322.27,324.77,320.47,314.84,311.30,306.13,311.34,304.48,295.91,236.87,283.86,281.01,271.60,288.07,302.93,286.20,281.23,289.31,299.30,305.83,303.29,291.11,288.34,278.03,293.89,331.77,339.90,292.97
2016-02-24 21:59:45.021000,L8,327.69,328.78,273.17,267.06,266.24,281.32,282.83,286.90,304.17,301.03,306.73,304.13,314.55,323.98,323.81,324.28,317.33,312.66,309.88,312.42,311.22,321.47,313.79,312.89,320.12,311.60,322.32,327.99,331.31,334.82,337.30,332.88,327.23,326.19,323.92,320.45,315.13,310.17,315.52,309.79,303.36,239.53,278.72,281.36,273.19,283.64,306.52,288.05,279.12,284.73,300.98,300.27,304.42,283.97,281.40,278.01,285.59,327.92,337.30,284.46
2016-03-04 21:53:33.647000,L8,331.87,322.29,272.59,273.61,268.99,279.78,283.06,289.59,299.27,301.49,308.02,306.21,314.57,324.43,325.34,324.55,318.53,315.29,310.44,316.57,313.87,320.89,313.27,314.69,320.82,313.66,324.03,328.87,335.13,334.79,339.36,335.01,329.79,329.42,326.89,322.56,318.64,313.64,319.07,313.41,305.62,270.48,285.93,283.53,273.95,285.45,308.86,294.90,289.04,289.64,304.59,306.07,307.47,289.18,287.36,283.63,296.06,354.17,356.64,355.89
2016-03-04 21:53:57.602000,L8,342.81,331.85,279.33,280.15,277.87,286.01,287.71,294.29,305.67,308.56,314.30,310.93,318.23,330.36,330.67,330.95,326.13,323.09,318.75,322.25,321.37,328.03,319.72,322.49,329.16,317.80,330.72,334.52,339.73,339.79,345.14,341.89,335.19,334.63,331.71,328.05,323.01,318.91,325.18,320.72,310.79,276.77,292.39,288.60,279.20,290.46,316.72,300.21,297.70,292.87,311.52,312.28,312.95,301.46,293.34,297.32,304.16,358.14,358.52,356.61
