dates,satname,nzd0233-0000,nzd0233-0001,nzd0233-0002,nzd0233-0003,nzd0233-0004,nzd0233-0005,nzd0233-0006,nzd0233-0007,nzd0233-0008,nzd0233-0009,nzd0233-0010,nzd0233-0011,nzd0233-0012,nzd0233-0013,nzd0233-0014,nzd0233-0015,nzd0233-0016,nzd0233-0017,nzd0233-0018,nzd0233-0019,nzd0233-0020,nzd0233-0021,nzd0233-0022,nzd0233-0023,nzd0233-0024
2002-09-14 21:41:31.043000,L7,332.63,331.54,319.85,318.14,323.66,304.56,316.20,319.01,339.94,316.68,307.41,313.77,314.95,316.65,325.07,312.35,375.03,300.69,312.95,360.25,310.45,296.53,283.07,333.21,461.00
2002-10-23 21:47:39.211000,L7,,,,,,,,,,,,,,,,248.51,237.88,231.55,,,,,167.91,239.38,288.05
2002-11-08 21:47:44.401000,L7,272.02,224.10,293.72,291.19,256.63,246.42,,,,,,221.51,269.32,267.16,262.86,200.21,246.83,231.72,233.62,204.23,237.32,242.86,244.51,252.30,294.44
2003-02-21 21:42:20.469000,L7,,,,,,,,249.05,251.34,267.14,260.61,253.70,,,,,,,,,,,,210.58,267.09
2003-04-26 21:42:25.606000,L7,297.88,289.14,295.62,299.42,295.26,286.61,293.04,295.11,294.02,,186.91,251.13,274.67,276.32,265.41,262.63,253.22,242.93,229.72,250.62,231.93,248.42,,,
2003-05-28 21:42:22.600000,L7,395.53,392.80,388.30,408.59,379.83,370.38,365.26,367.73,386.93,368.24,368.15,358.38,374.01,362.47,365.88,366.68,359.08,354.26,348.85,346.72,346.46,359.85,344.19,335.59,293.50
2003-07-23 21:30:14.355000,L5,347.88,331.11,320.34,314.72,320.50,321.13,317.71,312.04,303.06,313.53,300.29,308.26,303.48,302.64,302.45,299.07,296.86,289.64,276.33,272.60,273.00,282.25,286.84,214.64,
2003-07-30 21:36:33.470000,L5,365.88,443.06,456.21,400.46,421.28,457.73,457.92,306.81,305.39,313.87,312.74,378.30,356.58,418.65,491.47,,,423.48,283.65,285.23,275.54,277.05,269.79,264.73,280.27
2003-08-15 21:36:48.503000,L5,310.58,300.49,293.05,281.95,174.50,,,,248.99,267.98,265.68,270.30,269.06,272.28,268.38,267.78,245.24,203.24,,216.84,224.47,237.94,242.99,205.35,245.49
2003-08-24 21:30:48.871000,L5,325.01,313.43,303.05,301.26,296.65,299.26,301.64,292.55,283.69,292.26,286.54,284.25,283.06,282.91,278.15,272.99,269.49,265.68,253.12,255.81,254.21,267.01,253.77,234.55,283.32
2003-10-18 21:37:48.406000,L5,,,,,,,,,,,,,256.32,209.62,212.96,202.45,,,,,,,203.78,228.86,276.78
2003-11-19 21:38:14.402000,L5,329.57,319.95,327.55,326.57,326.51,321.69,323.68,319.95,316.28,317.21,304.50,298.17,305.13,299.51,303.39,295.24,299.87,298.45,306.16,308.72,310.77,312.83,321.15,316.38,318.80
2003-11-28 21:32:10.197000,L5,349.60,345.20,349.04,344.15,344.18,332.89,336.89,332.33,325.41,334.11,329.53,339.32,335.97,323.15,332.19,326.31,324.20,308.94,309.52,304.87,319.12,331.44,332.99,328.64,342.18
2003-12-30 21:32:24.694000,L5,351.71,341.38,338.90,338.07,339.97,339.00,339.13,325.46,322.44,318.82,316.00,320.17,318.96,322.95,326.52,327.69,324.53,316.78,313.11,311.53,314.56,325.15,318.82,316.28,337.83
2004-01-15 21:32:26.348000,L5,,,,,,,,209.65,222.72,258.14,264.51,262.96,265.97,264.22,252.96,255.12,248.98,245.61,236.81,241.92,,,,,
2004-01-22 21:38:40.402000,L5,390.32,363.06,359.55,362.87,358.48,350.20,345.96,333.13,336.75,324.57,333.05,324.71,316.70,323.68,339.94,338.91,333.28,326.49,316.08,322.84,319.25,305.74,322.39,307.28,327.30
2004-04-04 21:33:01.582000,L5,,,,,233.77,239.73,253.58,248.81,249.34,,256.69,254.01,252.77,245.80,242.10,241.00,234.10,231.89,214.08,225.61,218.60,222.79,214.28,203.72,246.29
2004-06-07 21:34:54.755000,L5,334.30,324.40,306.29,301.49,302.65,305.75,306.13,298.38,294.61,299.00,295.54,295.80,294.47,287.92,287.16,287.79,284.09,278.51,267.38,273.17,267.03,277.55,261.61,213.82,
2004-06-23 21:35:22.995000,L5,357.49,349.96,336.32,323.22,333.82,337.89,329.57,326.03,324.55,325.54,323.60,322.63,331.82,329.54,325.72,331.15,326.45,316.93,319.11,308.38,309.14,315.11,317.43,362.25,289.33
2004-06-30 21:41:46.478000,L5,340.77,327.80,319.67,305.05,313.48,309.16,311.86,300.94,294.52,303.63,302.13,298.28,299.98,289.36,296.46,293.97,296.55,286.41,284.39,286.48,283.66,293.67,264.16,206.28,
2004-07-25 21:36:14.167000,L5,360.36,349.63,341.26,335.69,336.96,340.36,343.66,341.34,336.76,325.72,333.00,334.00,333.26,336.57,319.95,338.93,337.43,325.24,319.52,319.36,318.23,320.07,335.80,292.90,276.02
2004-08-26 21:36:59.731000,L5,357.08,342.99,332.51,335.62,339.29,346.61,333.83,332.51,329.10,326.42,331.48,326.84,328.95,322.57,326.78,339.14,338.13,324.51,317.97,314.51,314.59,313.52,317.37,319.74,325.07
2004-09-18 21:43:46.845000,L5,359.49,348.54,341.38,348.08,340.17,338.53,341.33,344.86,333.43,333.89,333.21,337.35,331.14,334.79,343.76,345.86,343.19,335.39,323.03,327.13,323.88,325.46,326.21,324.51,335.71
2004-10-20 21:44:28.706000,L5,349.34,328.70,320.35,325.76,323.51,321.29,317.94,316.92,316.77,317.64,321.59,319.77,318.74,319.36,318.71,325.59,327.40,309.06,303.14,305.81,309.35,320.40,318.55,331.40,337.36
2004-12-07 21:45:24.093000,L5,358.95,348.49,341.72,335.93,316.86,313.04,312.44,309.53,311.05,310.48,309.30,313.90,336.34,335.20,331.63,332.22,337.22,332.85,328.70,309.71,298.99,311.88,313.26,321.30,334.97
2004-12-23 21:45:40.703000,L5,373.38,352.37,359.29,346.43,355.21,339.35,332.73,329.15,342.10,350.38,327.23,315.35,350.69,389.27,375.66,356.50,348.61,343.96,333.04,336.73,318.13,329.17,326.92,319.22,322.67
2005-01-24 21:46:06.161000,L5,249.18,259.78,229.76,236.74,236.77,235.45,240.74,230.97,230.70,242.84,237.65,234.68,242.39,247.65,243.92,247.19,240.54,237.59,224.50,223.90,204.83,195.53,208.20,209.36,253.68
2005-02-18 21:40:18.476000,L5,321.72,312.39,305.77,303.01,301.27,300.66,303.06,295.31,291.87,291.58,291.77,295.90,295.28,293.61,286.97,282.94,282.47,281.69,275.98,280.07,273.65,286.43,287.36,289.97,303.91
2005-04-30 21:47:03.060000,L5,,,,,,,,,,253.20,261.63,250.36,266.69,253.50,253.92,245.27,236.31,240.11,226.17,226.58,227.65,228.29,185.19,,
2005-05-09 21:40:56.205000,L5,345.00,330.15,319.63,316.82,316.70,313.75,314.54,305.72,307.47,308.37,302.51,305.81,303.65,300.57,299.46,300.98,289.84,290.45,273.44,274.86,273.38,291.16,288.86,251.11,197.63
2005-06-01 21:47:18.718000,L5,323.75,311.51,302.19,292.61,289.94,297.02,296.66,290.15,284.27,287.83,286.69,285.86,283.48,287.34,278.76,278.12,271.60,266.56,258.77,257.26,253.97,264.95,257.27,209.41,
2005-06-10 21:41:12.271000,L5,353.96,338.89,328.15,323.91,322.69,321.11,320.62,316.44,314.49,318.34,318.04,318.07,317.10,323.65,326.34,328.68,319.58,314.88,314.70,313.31,311.28,315.45,295.15,232.48,
2005-06-26 21:41:16.724000,L5,333.71,319.80,305.29,305.36,302.21,301.24,303.35,297.17,292.30,300.55,298.75,296.57,298.32,295.72,297.84,290.51,288.90,277.07,266.30,273.98,269.88,279.24,259.22,209.73,
2005-07-12 21:41:23.560000,L5,327.08,314.95,299.59,295.77,294.55,294.64,299.27,290.38,285.58,290.57,289.86,287.54,286.26,274.45,277.24,271.25,271.45,261.82,256.68,262.54,262.28,264.84,257.66,205.89,
2005-07-19 21:47:39.248000,L5,344.50,332.62,314.79,318.72,311.61,314.04,318.03,312.11,299.20,300.29,295.05,300.76,294.97,294.55,298.11,296.81,297.49,286.06,288.73,289.11,300.64,294.20,283.76,230.86,
2005-08-13 21:41:41.670000,L5,329.51,310.36,295.43,293.28,292.12,293.87,295.46,287.00,283.40,287.72,289.84,289.57,288.77,285.00,280.96,275.59,268.96,269.23,262.12,257.23,257.89,266.87,265.45,229.15,273.11
2005-08-29 21:41:46.875000,L5,327.70,314.25,294.24,297.89,298.56,303.11,307.15,299.01,290.59,298.27,295.23,289.70,284.33,281.38,284.55,273.04,272.65,267.26,259.58,264.02,258.39,271.94,270.50,250.41,286.89
2005-11-08 21:48:04.756000,L5,336.25,321.15,311.00,308.79,309.86,307.53,309.86,306.49,304.19,308.84,306.69,315.61,315.17,311.05,310.38,310.90,293.79,288.00,283.47,292.31,283.45,302.75,306.03,312.41,326.41
2005-11-24 21:48:28.120000,L5,340.07,325.93,315.82,319.06,312.58,302.71,303.63,297.87,293.92,298.41,289.75,301.09,297.85,307.41,308.36,312.97,311.63,307.83,306.37,305.92,291.66,300.23,290.97,302.69,309.53
2006-01-27 21:49:58.544000,L5,258.01,213.09,216.39,236.34,246.90,258.78,265.34,246.64,244.55,254.24,256.05,258.87,257.35,246.35,199.39,194.30,226.57,233.13,,229.19,224.16,225.53,226.20,231.97,
2006-02-12 21:50:20.287000,L5,350.46,328.96,326.86,326.32,326.11,320.97,316.50,315.13,316.68,316.94,319.90,319.09,319.30,316.79,320.37,318.91,323.44,311.35,308.50,308.90,308.28,316.62,312.41,316.20,314.14
2006-02-28 21:50:40.410000,L5,251.25,259.67,232.75,245.07,246.24,237.89,260.23,240.30,240.45,250.57,245.94,245.04,245.53,246.14,238.94,239.14,232.25,230.25,215.23,223.25,215.36,218.73,214.43,205.99,259.05
2006-06-13 21:46:13.914000,L5,335.49,320.33,310.13,306.01,303.78,305.65,306.53,302.74,297.00,304.81,301.63,308.02,305.46,300.99,299.54,293.03,290.79,283.95,272.73,280.15,272.73,282.89,265.77,209.32,
2006-07-22 21:52:58.572000,L5,342.37,329.12,314.73,302.31,306.29,303.78,306.03,300.73,292.49,301.26,303.47,304.14,300.26,299.17,302.93,295.72,298.64,290.57,285.80,283.09,271.38,286.20,281.74,229.35,
2006-08-23 21:53:23.469000,L5,324.84,312.43,295.46,288.13,286.22,289.45,292.95,279.03,278.46,285.31,283.91,286.43,288.89,289.94,288.32,281.70,280.31,271.54,269.99,255.80,252.54,262.28,258.00,249.74,287.62
2006-09-01 21:47:19.401000,L5,341.27,327.61,313.22,319.93,312.55,309.09,309.89,297.15,289.61,297.84,308.47,329.00,310.58,302.94,310.17,308.72,390.46,373.16,385.88,300.03,290.45,315.55,292.48,305.09,337.97
2006-09-17 21:47:31.164000,L5,376.72,354.80,340.50,337.16,337.07,335.17,334.63,338.50,337.51,340.01,339.10,344.30,352.58,353.74,353.93,350.56,352.75,346.45,329.21,327.34,328.52,334.61,327.59,322.79,337.12
2006-10-03 21:47:41.787000,L5,,,,244.18,245.58,252.19,255.60,251.14,238.58,,,244.61,257.55,240.24,257.65,257.16,255.45,239.24,237.56,228.16,,,,,
2006-10-10 21:53:56.892000,L5,341.48,335.53,326.16,330.08,330.78,336.16,332.58,329.75,323.91,327.36,324.83,319.65,319.21,318.91,319.57,319.81,321.75,316.37,313.94,317.80,314.73,326.73,318.47,325.07,316.82
2006-11-27 21:54:23.315000,L5,360.92,355.37,347.61,354.92,359.26,357.78,364.34,350.53,343.72,341.46,335.17,342.90,337.47,347.81,351.91,361.20,369.12,355.43,348.30,354.05,357.57,365.96,359.50,339.90,351.85
2006-12-06 21:48:41.029000,L5,371.50,366.26,359.68,356.69,358.52,360.45,357.89,356.95,362.37,353.66,344.96,350.99,352.28,347.60,344.52,352.48,369.78,354.27,353.89,356.60,354.91,370.48,366.71,371.48,371.04
2006-12-13 21:54:55.384000,L5,345.30,343.88,332.39,332.84,316.39,353.48,340.64,332.84,342.78,339.78,334.70,323.57,349.48,338.76,338.26,338.95,345.94,344.15,329.21,337.79,335.81,340.59,339.43,333.37,339.30
2007-01-30 21:54:48.635000,L5,364.44,343.99,337.23,335.48,334.40,333.06,332.62,332.52,330.90,334.92,328.38,330.97,342.82,342.26,342.79,345.29,339.66,335.99,339.23,328.01,321.38,328.36,324.10,322.54,344.86
2007-02-08 21:48:38.839000,L5,347.09,331.45,326.79,334.04,327.52,331.96,330.49,328.59,326.41,325.71,331.86,334.91,325.53,350.08,320.43,326.03,320.91,313.01,306.75,318.96,315.44,329.74,324.48,319.55,323.78
2007-02-15 21:54:49.756000,L5,351.25,341.54,335.85,336.40,333.84,338.02,329.52,333.08,331.34,334.67,330.25,335.44,335.24,331.09,333.95,347.49,322.16,314.29,310.35,311.68,308.21,313.12,310.37,315.97,328.35
2011-01-09 21:49:46.887000,L5,,182.80,210.01,251.92,250.49,265.00,259.78,274.37,272.65,275.09,276.35,280.44,278.80,275.29,275.76,279.08,273.18,265.29,249.39,252.82,247.96,264.80,263.94,279.88,307.92
2011-01-25 21:49:47.233000,L5,271.05,267.76,255.18,246.04,249.75,253.98,263.36,252.89,248.70,259.08,255.37,256.09,265.00,257.56,241.46,246.47,235.61,236.72,210.53,213.06,207.88,,,,
2011-03-07 21:43:36.874000,L5,347.20,345.24,340.08,338.29,334.01,345.19,333.36,329.36,329.93,325.93,332.81,332.85,326.87,324.34,332.83,336.78,326.89,321.61,313.31,306.91,295.13,302.09,303.83,304.26,310.58
2011-10-24 21:47:48.042000,L5,281.23,270.61,265.31,254.74,258.81,258.42,260.85,250.71,239.63,248.96,243.01,235.40,236.09,241.24,245.81,237.75,241.49,234.45,233.28,220.94,,,,,
2013-05-31 21:55:43.729000,L8,303.32,306.88,290.77,291.81,293.83,293.31,290.66,290.60,289.33,297.20,290.44,291.53,285.21,269.07,261.55,266.23,244.13,240.55,232.82,253.69,246.45,217.92,235.24,,
2013-06-23 22:01:46.719000,L8,302.82,304.78,293.67,290.31,289.89,292.47,292.62,288.93,286.54,295.04,285.02,290.17,289.03,270.94,269.80,271.92,244.27,249.35,234.55,255.92,239.61,179.04,,,
2013-07-25 22:01:49.952000,L8,301.65,304.67,294.78,292.40,293.84,291.37,292.57,291.50,290.69,297.48,290.44,294.56,288.69,274.75,271.93,276.89,247.55,250.98,238.95,253.68,240.82,210.49,240.72,,
2013-08-19 21:55:42.209000,L8,349.32,334.36,323.82,317.93,317.33,318.44,319.59,313.47,314.16,315.54,311.79,312.08,312.80,309.10,308.01,304.02,301.05,295.97,288.09,292.24,285.75,291.51,286.96,269.95,315.74
2013-09-04 21:55:42.619000,L8,,,,291.02,323.22,364.22,279.00,297.83,331.47,316.26,313.83,313.28,313.64,309.68,307.34,491.42,411.13,334.17,298.02,304.76,289.24,292.87,290.25,281.38,316.64
2013-10-06 21:55:33.702000,L8,370.09,367.10,365.20,356.94,356.49,358.81,355.05,358.73,357.72,357.49,356.67,361.05,363.16,350.83,360.18,359.79,355.46,339.57,347.11,335.45,341.57,340.77,344.85,353.84,362.01
2013-10-29 22:01:34.321000,L8,348.82,330.43,324.99,319.09,315.92,316.81,317.28,308.06,310.88,306.48,310.25,312.52,315.87,313.26,308.25,308.77,303.21,302.92,292.17,296.64,289.41,297.05,298.54,303.16,318.38
2013-11-14 22:01:33.487000,L8,,,,,,210.66,270.62,311.28,309.94,306.95,307.63,308.42,310.14,306.61,302.34,301.05,298.22,295.37,284.51,286.27,280.87,293.13,290.45,292.36,315.93
2013-12-16 22:01:21.990000,L8,,,289.43,286.63,272.08,273.37,285.60,252.04,276.88,284.86,281.20,278.39,,,,,,,,256.72,246.83,258.01,249.36,252.15,280.78
2014-01-01 22:01:14.509000,L8,,,229.53,273.48,257.87,218.49,220.09,270.90,272.30,280.11,276.58,273.14,280.81,279.37,272.02,273.25,267.40,264.20,242.41,247.46,236.09,,,,
2014-01-10 21:54:55.235000,L8,386.90,377.18,375.09,374.15,369.01,368.34,370.48,371.11,368.24,367.04,367.56,371.42,368.17,366.87,366.84,368.26,364.06,358.57,354.78,354.61,351.17,360.05,355.67,363.80,391.55
2014-01-17 22:00:59.983000,L8,358.46,349.41,346.37,347.17,345.38,342.21,344.83,345.49,344.98,343.68,343.97,344.59,344.64,341.58,344.89,344.84,345.77,336.76,333.71,331.93,332.19,336.98,337.65,343.01,367.16
2014-02-02 22:00:53.662000,L8,289.24,291.59,295.12,291.75,287.67,283.37,287.96,285.35,285.87,288.06,286.84,287.56,285.19,275.92,262.95,268.81,267.17,266.59,244.72,251.78,,252.41,259.49,260.75,301.92
2014-03-06 22:00:25.321000,L8,286.83,294.03,287.32,289.55,284.96,280.92,286.18,281.92,281.41,288.30,281.72,285.02,278.94,268.24,263.57,262.06,251.32,252.35,241.47,245.69,233.33,255.80,250.97,249.17,291.55
2014-03-31 21:53:53.631000,L8,368.77,363.20,360.87,359.14,356.53,359.22,351.30,350.69,356.16,351.05,350.61,358.35,352.14,355.03,355.13,355.81,352.62,343.39,341.81,345.31,337.80,344.54,354.17,362.43,372.26
2014-05-02 21:53:22.380000,L8,339.61,328.40,320.10,314.47,312.18,313.81,316.28,308.22,307.28,310.23,309.00,308.50,312.08,303.18,301.82,300.27,293.89,291.36,280.27,281.94,274.29,277.12,275.04,257.30,292.97
2014-05-09 21:59:27.549000,L8,344.94,332.69,324.11,319.72,317.83,318.19,323.08,314.70,311.70,316.17,314.45,314.39,316.78,310.09,309.57,306.62,302.28,296.75,290.09,292.50,288.84,292.12,287.24,262.73,283.76
2014-05-18 21:53:11.680000,L8,361.65,349.99,342.04,338.42,336.18,336.06,337.91,333.47,330.42,332.08,332.43,332.32,334.57,332.11,329.52,332.35,325.47,321.58,313.13,317.66,310.76,316.98,322.15,268.35,189.81
2014-06-03 21:53:18.440000,L8,363.04,350.97,344.81,340.03,337.70,338.41,341.81,335.69,333.22,334.41,333.77,335.33,338.07,333.34,330.74,332.34,327.31,322.59,314.70,320.08,311.39,318.12,296.75,248.47,
2014-06-19 21:53:23.387000,L8,306.35,306.34,301.35,299.48,294.60,295.52,297.62,295.65,286.70,296.49,293.14,292.72,294.25,280.78,284.29,280.41,270.21,269.78,259.80,262.70,247.08,198.73,,,
2014-07-05 21:53:29.728000,L8,,,,,,,302.54,299.31,298.55,306.48,304.29,305.69,309.12,302.06,301.36,296.84,291.56,288.82,279.70,282.88,274.37,278.85,269.81,236.11,259.47
2014-07-21 21:53:33.067000,L8,366.68,358.60,362.46,359.76,364.14,342.53,347.71,340.44,353.44,348.75,339.82,341.63,350.93,338.61,339.61,337.52,333.20,323.79,318.88,319.71,317.16,334.15,329.54,261.90,167.08
2014-08-13 21:59:54.812000,L8,347.10,321.01,318.74,317.76,324.86,314.35,316.72,306.75,308.98,309.52,307.88,314.41,316.51,311.99,305.57,301.30,285.85,283.54,281.23,286.32,278.64,287.07,283.89,253.97,295.63
2014-09-07 21:53:48.789000,L8,304.16,304.62,301.26,299.24,301.36,296.03,296.31,270.56,261.88,271.39,246.71,,,,,,,,194.32,245.94,232.70,221.48,,,
2014-09-14 21:59:59.788000,L8,301.32,303.22,302.70,296.94,298.10,290.15,296.73,293.08,291.29,296.04,295.10,289.09,291.96,284.47,287.10,283.87,277.41,265.16,257.78,267.35,257.08,263.07,264.12,251.98,295.49
2014-09-23 21:53:45.463000,L8,305.21,302.52,299.14,296.92,298.42,291.17,296.91,291.52,291.83,297.46,292.77,290.09,288.33,284.07,281.17,279.97,275.78,266.36,259.57,264.26,254.53,265.11,269.31,262.28,302.62
2014-11-26 21:53:52.081000,L8,357.10,350.13,344.91,345.91,349.70,353.42,346.94,345.31,347.69,347.17,347.85,350.79,350.23,344.47,348.79,352.13,349.46,340.40,339.20,338.14,337.43,342.73,346.43,354.20,366.84
2014-12-03 22:00:01.875000,L8,336.27,325.43,323.52,317.91,316.59,316.83,320.46,312.38,310.94,310.51,309.90,313.16,316.50,311.90,309.12,307.51,302.77,302.64,293.55,297.09,292.81,303.87,301.90,306.41,316.65
2015-01-13 21:53:42.692000,L8,332.28,323.85,320.70,314.50,312.02,317.13,319.19,310.66,310.17,307.88,305.45,308.81,312.68,310.47,304.07,303.09,271.92,277.16,344.29,,,282.22,296.22,297.88,315.72
2015-01-29 21:53:37.750000,L8,296.26,296.73,302.05,293.89,296.80,299.00,300.71,293.43,292.27,293.99,293.84,293.11,294.54,282.40,274.72,281.57,274.88,279.13,194.60,208.95,204.97,224.67,213.18,264.03,303.52
2015-02-14 21:53:28.679000,L8,343.85,334.59,329.20,325.22,321.22,325.81,327.17,319.06,318.41,316.74,315.73,321.93,322.11,318.60,317.08,315.83,314.21,312.26,304.75,307.17,304.97,313.61,316.56,312.09,322.51
2015-03-09 21:59:30.556000,L8,346.58,334.45,327.07,328.37,321.62,327.52,330.37,322.00,320.18,320.18,318.64,324.13,322.31,317.69,315.48,314.03,318.55,309.55,297.13,305.98,300.16,305.43,356.33,358.80,430.67
2015-05-12 21:58:53.078000,L8,366.70,343.24,327.29,324.25,321.34,321.96,320.59,312.39,314.52,316.49,314.43,317.59,317.29,309.94,307.51,303.80,302.67,294.54,288.54,290.76,285.79,292.07,296.77,259.34,209.79
2015-05-21 21:52:43.676000,L8,307.42,308.11,295.51,293.51,295.49,293.72,295.49,288.99,288.22,295.36,290.03,294.29,291.64,271.74,274.28,276.48,252.03,257.15,239.84,252.59,235.09,211.68,237.90,,
