dates,satname,nzd0045-0000,nzd0045-0001,nzd0045-0002,nzd0045-0003,nzd0045-0004,nzd0045-0005,nzd0045-0006,nzd0045-0007,nzd0045-0008,nzd0045-0009,nzd0045-0010,nzd0045-0011,nzd0045-0012
2003-05-08 22:06:20.773000,L7,,348.47,330.06,321.81,313.88,339.67,252.60,337.42,331.27,313.05,277.48,248.66,207.24
2003-05-24 22:06:17.162000,L7,,350.59,321.05,309.79,270.83,242.11,277.43,312.88,322.17,260.56,268.03,,
2003-07-28 21:48:04.987000,L5,,267.83,275.65,288.28,299.20,302.35,301.70,308.93,308.60,,,,
2003-08-29 21:48:38.429000,L5,354.63,357.34,344.42,341.64,347.81,352.35,354.20,356.61,360.55,344.21,342.95,343.40,339.61
2003-09-05 21:54:56.069000,L5,,311.31,321.63,328.45,331.07,329.63,324.80,316.91,310.34,,,,
2003-10-23 21:55:36.755000,L5,288.06,303.41,299.97,308.48,325.87,321.39,321.61,316.47,305.34,,,,
2003-12-26 21:56:18.593000,L5,256.57,280.38,236.68,310.08,263.59,222.98,,,,,,,
2004-06-12 21:52:47.645000,L5,335.48,301.31,312.06,320.69,322.08,331.79,331.30,331.77,332.47,313.61,242.23,213.17,215.23
2004-07-30 21:54:04.170000,L5,336.26,301.67,309.54,320.00,326.24,331.60,331.50,333.59,336.65,321.02,239.64,220.46,215.87
2004-10-18 21:55:59.918000,L5,333.44,306.83,306.77,325.63,328.38,337.88,339.74,337.87,338.20,320.61,244.22,224.31,216.14
2004-11-03 21:56:19.004000,L5,,,266.56,310.53,318.62,329.32,323.28,323.65,324.42,,240.33,212.65,209.08
2004-11-19 21:56:31.297000,L5,337.23,304.82,312.52,324.19,328.16,335.16,331.86,333.69,331.48,307.46,244.48,231.05,221.79
2005-01-13 22:03:41.143000,L5,359.49,335.25,326.88,333.88,343.28,343.17,344.88,345.80,340.78,317.90,239.21,208.98,208.86
2005-02-23 21:58:07.648000,L5,258.09,269.11,276.81,293.66,305.79,310.15,304.37,308.54,310.91,,,,
2005-03-02 22:04:24.338000,L5,383.76,342.26,342.63,349.09,349.81,349.45,338.65,341.43,321.27,292.97,233.29,206.90,193.28
2005-04-03 22:04:40.528000,L5,364.40,334.33,340.16,346.45,346.06,341.65,325.59,325.21,318.36,229.81,237.59,206.90,209.77
2005-04-12 21:58:31.220000,L5,319.90,303.40,307.97,313.88,320.69,318.44,310.29,310.50,310.42,181.70,233.62,209.75,204.02
2005-04-19 22:04:43.597000,L5,375.17,339.51,340.91,344.19,339.98,339.26,325.17,329.44,318.78,213.08,234.14,199.58,198.54
2005-06-06 22:05:05.724000,L5,,,303.34,262.81,320.65,327.88,315.47,317.27,310.50,,,,
2005-07-08 22:05:15.796000,L5,397.08,385.87,369.74,369.07,372.56,373.84,371.38,362.11,352.75,343.75,337.58,349.15,347.87
2005-07-17 21:59:11.604000,L5,,255.79,276.88,284.75,296.19,308.87,302.29,300.27,295.77,,,,
2005-08-25 22:05:41.221000,L5,,310.36,310.18,315.44,325.78,326.40,317.28,318.98,310.19,,,,
2005-09-03 21:59:32.312000,L5,,274.15,278.11,298.12,310.61,314.11,309.15,317.54,318.23,,,,
2005-09-26 22:05:42.687000,L5,,,305.20,315.17,322.00,321.32,317.68,317.51,313.14,,,,
2005-11-22 21:59:59.141000,L5,305.05,280.33,283.20,288.16,309.25,310.69,278.84,269.06,,,231.96,207.52,199.49
2006-02-10 22:01:51.332000,L5,336.74,306.63,315.13,325.51,328.81,333.58,335.10,338.42,339.49,319.82,250.10,231.10,224.15
2006-03-14 22:02:31.280000,L5,313.40,301.12,313.24,319.34,322.87,325.77,321.88,321.74,327.08,313.49,240.34,218.38,213.63
2006-06-25 22:10:20.606000,L5,375.71,332.59,335.72,339.50,336.77,340.49,331.65,330.11,321.52,,,,
2006-08-12 22:10:59.603000,L5,,313.85,315.27,316.22,321.54,322.53,318.84,317.46,311.24,,,,
2006-08-28 22:11:11.674000,L5,378.94,337.58,345.07,341.78,349.21,350.53,347.60,358.13,339.45,208.53,228.77,203.78,200.80
2006-09-13 22:11:23.474000,L5,396.40,388.05,380.18,378.29,379.16,380.03,377.40,371.51,367.13,362.43,358.74,352.64,330.20
2006-09-29 22:11:34.525000,L5,379.24,353.80,344.17,347.19,350.80,349.96,339.91,339.58,333.12,252.51,234.22,207.87,200.13
2006-10-24 22:05:38.832000,L5,,,,,,229.40,251.09,314.65,316.03,,230.77,206.03,202.58
2006-11-25 22:06:19.953000,L5,296.96,316.60,325.97,344.89,346.87,346.91,359.04,363.83,369.66,274.31,254.93,219.06,266.22
2006-12-02 22:12:34.352000,L5,364.63,367.48,390.65,361.85,375.93,373.75,371.81,368.94,367.92,278.92,262.44,219.64,249.82
2006-12-11 22:06:28.205000,L5,368.53,391.47,399.67,407.38,407.65,414.67,422.76,429.23,372.07,363.59,311.79,330.52,460.24
2007-01-03 22:12:49.248000,L5,353.53,377.33,377.33,385.65,384.06,381.55,381.87,379.04,323.06,305.95,254.92,250.33,285.81
2007-02-13 22:06:23.395000,L5,322.50,299.21,306.62,313.99,323.71,330.32,334.20,338.67,338.87,318.67,249.14,224.13,220.73
2007-09-25 22:04:24.972000,L5,331.68,303.54,309.50,323.77,327.31,332.62,334.01,337.73,333.40,316.93,245.93,227.52,222.49
2008-11-21 22:01:05.982000,L5,332.26,305.98,304.70,312.60,317.23,322.08,315.13,308.45,302.39,,,,
2009-01-01 21:56:07.642000,L5,315.61,292.31,301.18,308.38,317.70,323.94,324.30,326.74,329.54,302.60,236.13,215.87,209.20
2009-01-24 22:02:55.057000,L5,339.01,313.28,314.20,313.46,287.98,269.20,207.78,,,,,,
2009-02-02 21:56:58.438000,L5,343.02,312.43,319.38,328.78,333.36,343.50,341.52,340.21,341.72,329.30,252.90,237.41,224.43
2009-12-03 22:01:55.950000,L5,381.08,385.29,331.44,340.05,347.78,353.63,359.41,357.62,358.72,355.94,348.35,364.92,355.92
2010-02-12 22:08:30.110000,L5,380.72,339.43,331.77,338.23,343.52,344.11,330.90,325.64,322.27,217.23,234.26,199.67,
2010-10-03 22:01:28.836000,L5,,,,305.82,326.69,331.22,326.91,331.71,334.08,314.41,236.99,213.10,216.73
2010-11-27 22:07:24.215000,L5,379.97,340.45,346.19,350.55,353.08,352.97,340.74,341.01,323.35,250.58,227.03,204.60,185.27
2011-03-12 22:01:19.581000,L5,339.47,300.89,306.01,318.21,322.75,330.45,330.96,330.76,336.02,283.49,246.69,225.90,218.71
2011-03-28 22:01:14.403000,L5,,248.52,270.01,276.32,291.63,300.49,300.10,307.26,306.97,,,,
2011-08-19 22:00:12.535000,L5,,274.22,288.18,298.40,308.72,312.12,310.86,315.89,317.43,,,,
2011-09-04 22:00:03.630000,L5,341.55,301.94,309.78,322.81,326.27,334.70,331.88,332.81,334.62,317.77,244.08,228.89,210.30
2013-04-25 22:19:21.025000,L8,316.89,339.70,335.81,337.91,339.38,339.53,333.93,337.24,333.04,,,,
2013-05-11 22:19:31.249000,L8,,338.61,334.48,339.33,342.69,342.01,334.09,336.42,332.64,,,,
2013-05-20 22:13:26.604000,L8,350.91,325.35,328.74,336.53,341.20,347.70,348.66,353.21,356.75,289.12,280.16,265.02,255.05
2013-06-05 22:13:27.306000,L8,335.50,320.72,316.67,,338.61,344.99,345.20,349.21,343.52,,192.98,267.94,277.66
2013-06-28 22:19:33.252000,L8,,340.10,337.88,342.18,343.88,343.80,334.01,335.79,333.90,,,,
2013-07-07 22:13:24.262000,L8,334.48,322.02,325.55,334.10,340.72,347.71,345.84,350.04,352.36,342.60,246.60,224.85,246.10
2013-07-14 22:19:34.707000,L8,,342.22,340.95,345.55,346.59,347.41,339.77,338.61,336.26,301.73,,,
2013-09-25 22:13:17.289000,L8,361.78,349.10,344.02,351.89,356.42,367.20,366.84,367.06,370.04,362.35,362.64,380.64,372.81
2013-10-02 22:19:28.820000,L8,401.41,354.41,351.77,354.25,358.91,360.08,355.11,353.80,351.49,334.54,281.12,320.53,300.28
2013-10-27 22:13:07.896000,L8,352.53,325.74,326.94,334.10,340.96,347.83,347.74,351.66,356.13,345.66,312.62,344.06,329.51
2013-11-03 22:19:20.378000,L8,313.31,342.27,340.16,344.17,348.34,,,337.25,330.84,321.08,239.01,200.26,212.51
2013-11-12 22:13:08.247000,L8,334.85,318.77,320.47,328.12,334.73,341.57,339.16,342.84,348.88,336.97,272.48,285.54,258.34
2013-11-28 22:13:02.012000,L8,388.48,384.87,349.40,348.16,356.03,371.32,372.67,375.77,378.66,364.40,371.45,405.58,403.58
2013-12-05 22:19:13.005000,L8,318.71,332.78,326.66,272.96,276.63,270.95,313.39,282.68,,,,,
2013-12-14 22:12:57.636000,L8,373.26,352.74,342.89,344.90,352.97,361.58,360.59,365.72,367.81,357.84,365.41,391.89,409.39
2013-12-30 22:12:49.393000,L8,,282.43,321.40,307.39,299.05,271.37,197.12,,,,,,
2014-01-06 22:18:54.881000,L8,392.29,378.57,369.04,371.42,370.43,372.54,368.41,361.24,356.93,343.30,338.79,363.85,351.25
2014-01-15 22:12:33.689000,L8,373.12,340.53,338.75,342.81,351.90,359.54,361.63,363.33,369.23,356.75,360.30,384.48,383.08
2014-01-31 22:12:28.855000,L8,355.78,342.57,341.94,343.81,356.35,361.61,360.10,362.39,366.16,361.85,365.81,389.84,385.25
2014-02-07 22:18:33.391000,L8,318.52,296.15,322.76,276.09,273.71,276.12,224.29,,,,,,
2014-02-23 22:18:20.398000,L8,425.26,409.78,401.22,395.29,389.99,392.33,385.58,372.78,383.66,363.05,369.07,390.67,389.98
2014-03-04 22:11:59.077000,L8,333.91,323.53,325.43,330.53,336.96,343.44,343.02,349.04,350.34,338.63,310.27,291.58,250.55
2014-03-11 22:18:08.266000,L8,376.55,350.62,351.36,353.42,356.61,358.65,350.25,350.45,348.43,330.76,280.67,209.45,218.54
2014-03-27 22:17:50.001000,L8,375.20,350.31,351.79,352.52,355.38,356.44,350.93,350.06,348.59,331.17,271.86,201.67,221.37
2014-04-05 22:11:34.747000,L8,359.82,369.62,351.25,349.04,357.78,362.29,362.13,364.14,368.40,361.27,366.79,377.41,368.03
2014-04-12 22:17:37.464000,L8,415.05,395.21,427.54,418.47,372.60,372.20,369.94,361.44,358.20,345.90,334.18,345.50,337.97
2014-04-21 22:11:18.224000,L8,,309.40,313.15,300.46,313.49,269.71,303.77,313.09,324.20,,,,
2014-05-07 22:11:02.102000,L8,217.33,306.87,314.50,317.92,325.46,333.93,328.35,335.72,338.48,,,,
2014-05-14 22:17:08.923000,L8,417.74,405.40,402.88,397.84,393.13,384.73,383.39,372.43,364.86,359.58,346.61,371.99,364.87
2014-05-30 22:17:11.184000,L8,,342.09,341.51,341.21,346.92,344.74,338.38,338.42,332.23,,,,
2014-07-17 22:17:28.260000,L8,368.29,355.48,352.06,353.35,356.12,356.59,353.53,349.68,348.22,328.70,239.49,204.97,210.72
2014-07-26 22:11:19.207000,L8,,311.43,314.80,322.24,329.56,334.80,333.75,338.23,340.45,,,,
2014-10-14 22:11:38.746000,L8,371.67,345.45,342.05,350.47,354.53,362.24,362.55,364.57,367.15,357.53,355.13,365.38,361.79
2015-01-02 22:11:27.004000,L8,357.38,329.76,328.99,333.86,341.20,348.82,349.83,355.56,358.89,347.96,322.40,352.87,341.54
2015-01-25 22:17:32.812000,L8,373.09,350.95,345.74,347.59,350.77,352.01,344.83,344.55,342.42,320.36,237.83,203.79,215.69
2015-02-19 22:11:13.759000,L8,359.22,360.41,342.34,347.60,354.35,361.60,362.87,362.07,366.22,358.63,365.51,387.06,381.56
2015-02-26 22:17:23.009000,L8,348.56,349.99,345.45,350.45,352.35,352.01,345.88,344.43,337.41,226.96,237.62,198.98,215.30
2015-03-30 22:17:01.871000,L8,391.95,352.02,345.61,348.18,341.95,350.88,351.77,348.03,346.20,327.41,265.40,204.83,226.06
2015-04-24 22:10:44.446000,L8,332.28,317.51,321.53,323.44,328.12,343.16,344.03,346.52,347.99,337.91,252.94,217.99,245.81
2015-05-10 22:10:28.533000,L8,,301.47,311.45,288.77,283.67,325.71,328.76,333.05,333.32,,,,
2015-06-02 22:16:44.532000,L8,,326.29,280.53,307.74,288.69,333.16,335.18,332.01,332.12,,,,
2015-06-11 22:10:40.593000,L8,,,292.20,262.00,273.97,259.89,260.34,309.04,313.09,,,,
2015-06-27 22:10:46.339000,L8,,310.57,314.63,321.33,323.64,331.56,334.57,339.55,342.00,,,,
2015-07-04 22:17:02.361000,L8,,209.95,333.65,331.46,329.43,340.05,333.93,327.44,327.01,,,,
2015-07-20 22:17:10.706000,L8,,340.61,336.94,339.23,339.17,343.92,340.16,335.01,332.32,,,,
2015-07-29 22:11:01.897000,L8,,305.66,312.58,313.08,300.06,328.32,330.29,334.49,331.71,,,,
2015-10-08 22:17:36.852000,L8,397.14,348.55,344.75,349.04,347.13,350.56,352.74,347.86,327.03,,,,
2015-10-24 22:17:40.820000,L8,391.65,352.70,348.83,354.28,352.49,352.16,351.86,348.75,348.92,334.48,261.72,314.86,290.09
2015-12-11 22:17:42.627000,L8,333.98,338.64,332.17,325.80,317.83,327.86,331.45,331.73,332.02,,,,
2015-12-20 22:11:33.546000,L8,358.12,324.29,326.69,334.57,339.20,347.62,349.35,353.25,357.09,347.72,293.47,356.96,347.31
2015-12-27 22:17:43.409000,L8,397.20,400.07,395.47,371.37,368.38,368.69,375.62,363.76,358.02,345.62,355.29,368.55,364.52
2016-01-12 22:17:40.472000,L8,375.12,354.24,349.27,348.96,353.37,347.48,348.62,351.47,349.39,220.91,264.85,310.46,218.05
2016-01-21 22:11:30.113000,L8,500.04,359.37,348.15,333.61,337.42,347.75,347.77,358.20,352.66,342.20,281.24,334.28,321.10
2016-01-28 22:17:39.790000,L8,380.41,383.55,368.68,363.86,363.84,362.27,360.08,360.16,356.09,343.38,341.28,343.95,333.85
2016-03-09 22:11:16.948000,L8,352.02,363.25,346.05,345.48,356.83,358.63,356.80,360.21,372.38,357.43,361.47,370.70,366.55
2016-03-25 22:11:08.402000,L8,354.14,353.75,345.54,353.25,345.95,352.01,354.68,360.12,366.15,362.61,346.79,360.86,342.84
2016-04-10 22:11:01.721000,L8,345.78,327.45,517.10,495.29,503.54,346.49,348.91,351.19,355.89,343.12,300.25,335.58,241.24
2016-05-03 22:17:13.318000,L8,383.52,354.70,353.64,358.64,357.42,360.58,356.20,350.54,348.53,330.04,258.96,227.76,228.26
2016-05-12 22:10:56.720000,L8,315.72,306.49,297.11,327.51,329.74,338.49,333.58,341.06,340.15,,,,
2016-05-19 22:17:11.230000,L8,,340.07,338.46,340.34,340.76,343.55,336.83,333.77,332.02,,,,
2016-05-28 22:11:03.859000,L8,,301.90,308.06,318.17,321.69,324.84,319.85,332.18,325.73,,,,
2016-06-04 22:17:16.433000,L8,,339.31,335.86,338.75,338.87,341.70,332.43,328.35,322.73,,,,
2016-06-13 22:11:06.720000,L8,,309.95,315.61,320.22,324.08,331.52,329.91,336.76,335.85,,,,
2016-06-29 22:11:15.136000,L8,332.27,316.46,319.72,330.59,334.50,346.11,350.20,397.31,359.94,338.42,,,
2016-07-15 22:11:22.376000,L8,325.78,315.26,317.78,324.84,327.39,338.44,336.75,342.09,343.54,,,,
2016-08-07 22:17:37.552000,L8,,189.50,338.11,340.41,340.19,342.92,338.21,334.97,333.65,,,,
2016-08-16 22:11:29.744000,L8,378.35,356.76,350.93,359.69,360.66,365.30,365.02,371.52,372.93,366.40,374.68,388.65,383.90
2016-09-08 22:17:48.858000,L8,411.90,379.22,374.24,374.64,393.20,408.80,379.42,367.55,360.56,354.43,342.49,358.26,346.49
2016-09-24 22:17:49.840000,L8,387.38,351.55,351.94,355.21,357.67,356.97,354.25,349.14,350.23,333.81,254.26,212.99,225.49
2016-10-10 22:17:54.274000,L8,396.13,349.64,347.73,353.09,353.97,355.85,351.79,348.47,347.72,330.49,259.01,212.21,231.84
2016-10-26 22:17:56.874000,L8,,306.62,322.22,339.74,350.75,354.08,355.87,342.33,340.90,322.10,257.75,213.57,240.02
2016-11-20 22:11:45.458000,L8,363.87,332.52,335.09,341.24,349.51,357.89,358.52,358.87,362.17,358.86,352.90,370.08,360.30
2016-12-22 22:11:39.155000,L8,289.65,257.71,310.59,313.97,315.28,,,,,,,,
2017-01-30 22:17:38.957000,L8,413.47,403.26,375.24,373.10,374.27,374.17,374.67,365.33,362.77,344.98,347.28,362.66,353.98
2017-03-03 22:17:25.727000,L8,394.03,381.28,396.49,368.75,371.65,373.00,371.81,369.27,362.57,347.69,354.99,356.55,352.98
2017-03-19 22:17:15.956000,L8,322.25,338.35,334.73,333.45,267.60,326.53,317.60,329.88,288.93,,,,
2017-03-28 22:11:00.765000,L8,363.32,342.31,342.20,348.43,354.05,359.49,360.10,361.32,367.35,363.78,371.39,384.77,378.52
2017-04-13 22:10:53.080000,L8,315.51,303.52,318.92,313.22,300.94,310.95,232.02,338.49,335.84,,,,
2017-04-20 22:16:59.468000,L8,404.17,351.20,352.86,353.85,355.75,357.24,354.27,349.07,347.02,330.26,267.55,208.62,226.57
2017-05-06 22:16:55.401000,L8,,338.02,335.53,333.59,335.07,332.80,328.03,329.51,323.79,,,,
2017-06-16 22:11:07.889000,L8,367.09,345.02,340.89,342.95,349.92,353.63,357.43,358.02,363.00,352.23,350.36,361.87,347.02
2017-07-09 22:17:23.906000,L8,,344.04,342.34,346.71,347.38,345.69,340.61,338.07,335.67,,,,
2017-07-25 22:17:30.862000,L8,,337.69,335.10,336.38,340.40,338.53,329.97,329.56,329.64,,,,
2017-08-10 22:17:37.375000,L8,,338.80,335.13,338.71,340.47,339.62,336.66,333.97,336.07,,,,
2017-09-27 22:17:48.664000,L8,386.18,350.73,350.65,358.70,359.37,357.74,354.93,351.51,348.85,331.62,255.39,210.08,218.21
2018-01-10 22:11:30.163000,L8,365.06,333.85,335.40,343.84,348.91,354.58,354.79,357.51,364.10,359.45,363.80,387.11,372.73
2018-01-26 22:11:21.264000,L8,311.53,307.43,311.97,277.13,,,,198.65,263.37,,,,
2018-02-27 22:11:07.813000,L8,284.00,241.23,324.86,328.98,333.86,341.07,347.23,349.40,358.32,309.46,291.82,301.35,296.05
2018-04-07 22:16:59.037000,L8,420.05,409.29,408.06,399.40,394.21,387.11,380.30,375.98,376.04,368.89,356.97,364.73,357.20
2018-05-02 22:10:33.919000,L8,,,,302.49,334.13,339.17,339.87,343.30,344.98,333.83,242.03,214.82,233.50
2018-05-09 22:16:40.331000,L8,,341.94,339.42,344.28,343.15,343.22,337.24,334.95,332.32,,,,
2018-05-25 22:16:28.178000,L8,,341.85,338.72,341.51,343.89,343.22,333.80,333.23,330.60,,,,
2018-06-03 22:10:11.794000,L8,335.08,309.65,319.40,299.08,327.94,336.14,339.64,337.46,339.86,318.28,,,
2018-06-26 22:16:36.823000,L8,380.42,353.98,352.42,355.47,356.86,356.79,353.61,348.39,345.20,328.79,239.37,202.73,218.14
2018-08-06 22:10:46.333000,L8,,309.17,313.87,320.64,327.65,332.65,328.46,336.36,334.48,,,,
2018-08-29 22:17:08.269000,L8,385.23,361.55,362.55,361.94,364.71,366.78,360.55,357.56,352.55,338.28,317.78,329.55,316.35
2018-09-07 22:11:00.442000,L8,342.65,321.97,325.88,335.58,339.96,346.90,349.47,350.75,354.46,344.78,304.36,347.53,247.13
2018-10-09 22:11:13.339000,L8,361.47,354.90,347.55,352.57,353.69,361.06,360.34,361.20,369.01,359.02,370.04,379.66,373.17
2018-11-01 22:17:30.804000,L8,324.08,337.95,329.98,257.90,249.05,221.71,327.65,331.14,330.16,,,,
2018-11-17 22:17:31.986000,L8,378.94,356.32,353.75,356.92,356.36,357.75,352.66,349.13,348.83,335.65,277.27,328.37,314.25
2018-12-12 22:11:17.117000,L8,364.37,346.62,348.62,350.58,357.35,361.64,369.49,364.03,368.82,361.71,368.61,382.58,375.79
2018-12-19 22:17:28.292000,L8,333.56,336.09,331.76,327.85,181.96,,,,,,,,
2019-01-04 22:17:27.803000,L8,416.30,390.83,382.41,370.88,370.78,374.08,375.42,361.53,365.52,353.27,358.05,374.81,357.31
2019-01-20 22:17:24.544000,L8,385.35,352.70,345.21,350.07,352.18,351.99,344.16,344.58,343.71,329.87,274.64,263.30,217.56
2019-02-05 22:17:21.574000,L8,359.88,345.63,323.18,,,,,,,,,,211.01
2019-02-14 22:11:09.519000,L8,327.97,318.87,321.46,324.95,332.54,334.20,330.74,332.83,338.28,330.89,299.55,203.02,242.31
2019-03-02 22:11:05.349000,L8,374.89,373.90,365.75,364.45,363.49,367.55,371.44,374.95,379.61,376.07,387.88,428.20,411.89
2019-03-25 22:17:09.739000,L8,371.03,355.10,348.93,351.68,356.97,393.01,480.53,492.89,437.59,301.99,281.71,302.20,326.22
2019-04-26 22:16:59.330000,L8,372.50,355.81,352.96,354.05,354.84,355.91,352.86,352.45,349.90,336.40,280.32,328.29,316.37
2019-05-12 22:17:08.680000,L8,,340.42,336.30,338.09,339.13,333.96,329.69,332.82,331.52,,,,
