dates,satname,nzd0033-0000,nzd0033-0001,nzd0033-0002,nzd0033-0003,nzd0033-0004,nzd0033-0005,nzd0033-0006,nzd0033-0007,nzd0033-0008,nzd0033-0009,nzd0033-0010,nzd0033-0011,nzd0033-0012,nzd0033-0013,nzd0033-0014,nzd0033-0015,nzd0033-0016,nzd0033-0017,nzd0033-0018,nzd0033-0019,nzd0033-0020,nzd0033-0021,nzd0033-0022,nzd0033-0023,nzd0033-0024,nzd0033-0025,nzd0033-0026,nzd0033-0027,nzd0033-0028,nzd0033-0029,nzd0033-0030,nzd0033-0031,nzd0033-0032,nzd0033-0042,nzd0033-0043,nzd0033-0044,nzd0033-0045,nzd0033-0046,nzd0033-0047,nzd0033-0048,nzd0033-0049,nzd0033-0050,nzd0033-0051,nzd0033-0052,nzd0033-0053,nzd0033-0054,nzd0033-0055,nzd0033-0056,nzd0033-0057,nzd0033-0058,nzd0033-0059,nzd0033-0060,nzd0033-0061,nzd0033-0062,nzd0033-0063,nzd0033-0064,nzd0033-0065,nzd0033-0066,nzd0033-0067,nzd0033-0068,nzd0033-0069,nzd0033-0070,nzd0033-0071,nzd0033-0072,nzd0033-0073,nzd0033-0074,nzd0033-0075,nzd0033-0076,nzd0033-0077,nzd0033-0078,nzd0033-0079,nzd0033-0080,nzd0033-0081,nzd0033-0082,nzd0033-0083,nzd0033-0084,nzd0033-0085,nzd0033-0086,nzd0033-0087,nzd0033-0088,nzd0033-0089,nzd0033-0090,nzd0033-0091,nzd0033-0092,nzd0033-0093,nzd0033-0094,nzd0033-0095,nzd0033-0033,nzd0033-0034,nzd0033-0035,nzd0033-0036,nzd0033-0037,nzd0033-0038,nzd0033-0039,nzd0033-0040,nzd0033-0041
2008-11-21 22:01:05.982000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.59,178.45,182.81,183.79,184.33,182.02,176.62,,,178.31,184.81,183.61,186.07,187.19,182.63,185.63,186.46,181.49,,,,,,,,,,,,,,,,,,,,185.68,197.85,197.41,199.74,202.39,202.89,201.75,198.92,195.04,192.92,191.38,191.58,191.85,190.06,190.99,191.99,192.76,199.75,189.80,193.33,183.29,183.28,179.87,179.56,,178.72,181.41,179.04,183.52
2010-01-27 22:08:26.527000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.51,191.36,189.36,188.39,188.20,182.92,184.09,187.52,183.87,,,,,,,,,,,
2010-02-12 22:08:30.110000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.51,184.55,183.10,187.81,189.89,181.59,188.68,180.55,183.53,184.24,,,,,,,,,,,,,,,,,,
2010-10-10 22:07:36.102000,L5,203.74,199.82,201.87,203.97,203.60,216.52,220.11,221.32,214.00,210.57,212.12,212.47,208.65,215.92,217.24,233.59,232.80,241.64,227.41,224.29,218.62,216.42,205.74,211.51,201.41,197.34,200.48,212.35,215.95,258.10,279.34,258.82,262.33,232.50,211.03,210.31,221.25,218.25,211.18,233.45,241.54,244.05,251.15,253.51,245.94,247.62,247.78,235.22,231.96,228.28,235.53,238.82,239.99,245.53,242.00,239.66,253.58,264.12,264.05,254.09,252.88,238.08,229.49,227.02,214.94,211.29,236.52,249.49,258.06,244.57,244.98,247.70,248.99,247.45,251.24,256.09,252.37,248.66,246.57,251.86,236.72,239.38,244.95,245.51,235.45,230.14,234.16,275.40,254.81,244.23,260.87,229.08,231.73,227.12,208.38,213.11
2010-11-27 22:07:24.215000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.77,185.26,185.13,183.93,184.49,186.25,,,,,,,,,,,,,,,,,,,,,182.98,189.06,189.88,188.46,191.39,190.55,188.65,189.01,187.82,189.57,187.79,180.48,184.01,,,,,,,,,,,,,,,
2013-04-25 22:19:21.025000,L8,,,,,179.43,180.41,181.57,191.50,183.98,183.78,193.95,190.04,185.12,181.35,182.06,174.59,,178.18,184.26,184.43,185.38,188.74,191.23,189.28,185.86,187.29,189.02,190.48,187.12,186.91,189.19,197.13,198.28,200.09,196.43,195.33,195.73,191.66,202.17,194.50,196.37,201.78,199.26,198.11,245.73,260.65,259.37,250.09,179.69,,,,,,,,,,,,,251.82,226.68,211.77,215.71,235.39,248.61,262.89,200.20,195.73,193.40,191.29,199.11,199.58,192.23,193.03,194.26,201.59,201.05,200.86,203.91,201.75,201.70,198.32,204.50,200.46,191.07,198.53,195.04,191.97,186.80,187.85,192.39,194.33,196.54,194.14
2013-05-11 22:19:31.249000,L8,,,,,178.23,179.79,180.82,183.04,182.09,182.03,182.00,183.79,182.38,180.37,182.08,177.75,,176.94,181.21,182.59,184.60,184.25,187.77,188.41,185.87,186.42,185.18,186.92,187.49,189.17,188.88,189.45,192.26,193.70,191.97,191.06,189.53,189.64,191.26,192.21,192.00,197.95,199.60,197.44,199.09,198.87,195.27,195.61,188.43,186.76,182.40,184.92,183.76,180.73,186.71,188.35,185.32,185.66,187.93,189.01,192.61,194.28,198.34,195.76,181.88,,,193.10,203.57,219.24,193.11,200.39,204.27,205.51,207.96,196.18,201.33,200.34,205.28,202.10,205.08,200.98,204.20,201.73,203.86,202.02,199.08,191.56,187.79,188.60,186.87,188.36,187.21,189.80,189.13,191.73
2013-06-28 22:19:33.252000,L8,,,,,181.36,182.74,183.58,184.74,185.56,184.55,185.69,186.12,186.07,184.91,180.21,177.21,,177.69,184.63,184.73,182.96,187.09,189.30,187.21,186.82,188.17,187.86,186.58,188.80,189.61,,,,194.44,197.11,195.25,191.36,188.81,191.88,193.72,196.27,200.07,200.85,201.17,201.20,199.68,199.01,196.67,187.02,,,,,,,,,,,,,,,,,,,194.55,206.35,203.42,205.12,188.04,207.41,207.65,186.48,,,205.62,206.29,206.96,206.93,204.75,205.29,206.39,204.44,200.66,204.07,,192.75,188.66,185.82,189.96,192.32,191.92,191.29,195.59
2013-07-14 22:19:34.707000,L8,,,,,179.73,180.82,183.46,184.58,184.31,183.96,190.20,184.82,189.95,187.77,182.40,175.19,,176.51,184.29,181.53,179.03,178.10,180.49,181.83,182.51,183.85,182.48,,,,,183.92,192.43,195.41,199.33,197.92,193.16,189.61,191.48,190.64,194.06,200.75,200.48,200.28,201.18,198.52,195.92,194.57,179.55,299.48,290.68,296.25,320.17,325.56,332.50,347.03,345.19,339.04,188.01,192.72,197.24,194.12,202.41,200.41,188.29,,,194.36,201.10,208.22,203.33,190.09,203.81,185.62,185.80,204.92,191.36,206.43,203.33,201.35,201.75,199.86,202.76,200.52,201.96,204.26,198.38,193.50,192.14,188.03,185.90,186.68,192.33,193.56,192.92,196.90
2013-08-31 22:19:38.558000,L8,,,,,179.92,180.24,181.23,184.72,184.10,181.63,185.21,184.26,183.26,182.60,179.12,174.33,,176.36,182.59,184.17,184.08,186.78,188.63,186.10,186.65,185.91,188.18,186.93,183.15,185.84,188.11,191.81,191.19,194.35,196.07,194.21,191.25,189.33,190.24,193.38,195.06,199.21,200.87,200.22,198.07,197.40,196.32,193.18,182.51,179.67,178.14,183.19,185.36,179.54,183.23,186.59,182.45,180.99,187.80,188.73,190.24,192.99,198.67,196.97,182.98,,,191.58,201.54,205.56,192.19,195.01,201.72,201.75,189.59,207.37,201.32,,,200.83,203.64,203.20,204.77,206.91,202.90,200.96,202.23,193.14,193.84,186.33,183.28,185.43,187.95,191.86,191.87,193.03
2013-10-02 22:19:28.820000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.07,184.15,182.86,183.58,,,,,,,,,,,,,,,,,219.20,198.00,190.22,230.96,,,,187.71,305.73,298.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.62,180.28,183.66,188.09
