dates,satname,nzd0274-0000,nzd0274-0001,nzd0274-0002,nzd0274-0003,nzd0274-0004
1999-12-09 21:59:21.619000,L7,,224.21,192.94,220.43,188.18
1999-12-25 21:59:16.152000,L7,,,,219.60,230.98
2000-01-10 21:59:16.407000,L7,,181.21,205.43,216.26,229.33
2000-01-26 21:59:14.283000,L7,,227.11,249.44,245.74,236.08
2000-11-09 21:56:45.337000,L7,,240.55,280.55,291.72,285.68
2001-03-17 21:56:40.512000,L7,,,233.93,226.21,251.66
2001-09-25 21:54:52.649000,L7,,,268.20,260.27,279.14
2001-10-11 21:54:33.822000,L7,,229.01,235.30,254.80,249.72
2002-02-16 21:55:18.119000,L7,164.87,236.05,277.73,287.36,281.25
2002-10-14 21:54:07.948000,L7,,200.92,236.58,261.04,246.15
2002-12-01 21:54:40.891000,L7,,216.25,234.06,247.37,244.17
2003-03-07 21:55:10.647000,L7,,207.98,273.23,279.28,273.51
2003-05-26 21:55:07.877000,L7,,,267.40,267.13,265.02
2004-03-17 21:45:32.199000,L5,,239.92,270.99,278.10,273.37
2004-04-02 21:45:42.656000,L5,,200.02,259.84,272.57,267.49
2004-04-18 21:46:13.246000,L5,,175.54,268.68,281.00,272.28
2004-07-07 21:48:33.010000,L5,,,259.19,271.01,265.85
2004-07-23 21:48:56.995000,L5,,,258.40,271.13,260.09
2004-09-25 21:50:31.000000,L5,,234.18,266.89,278.41,273.94
2005-01-31 21:52:45.327000,L5,293.57,288.59,310.81,309.17,311.06
2005-03-04 21:53:16.048000,L5,,205.08,254.35,270.26,253.50
2005-04-21 21:53:34.581000,L5,,181.77,254.17,270.01,262.04
2005-09-28 21:54:32.218000,L5,,244.93,272.99,279.37,265.80
2005-10-30 21:54:27.218000,L5,,260.39,283.22,291.09,267.75
2006-02-03 21:56:42.865000,L5,,215.52,259.81,273.40,265.98
2006-06-27 21:59:12.342000,L5,,,254.25,266.14,260.46
2006-11-02 22:00:44.654000,L5,183.58,274.73,294.33,303.32,299.36
2008-02-25 21:56:48.941000,L5,,199.42,241.37,253.99,254.64
2009-11-26 21:56:52.561000,L5,,209.97,261.01,282.60,276.35
2009-12-12 21:57:01.642000,L5,,204.98,270.11,274.21,276.68
2010-01-13 21:57:13.219000,L5,,232.58,266.16,272.52,271.54
2010-01-29 21:57:17.114000,L5,222.64,272.85,286.74,304.45,307.08
2010-12-31 21:56:20.363000,L5,,251.07,276.87,286.98,284.73
2011-01-16 21:56:21.862000,L5,,215.76,262.22,273.20,268.58
2013-04-27 22:08:11.520000,L8,,249.04,277.49,294.91,283.60
2013-05-13 22:08:23.242000,L8,,,266.34,290.12,285.07
2013-08-17 22:08:27.088000,L8,,,272.35,275.92,288.25
2013-09-02 22:08:28.553000,L8,,207.70,285.20,310.47,293.04
2013-11-21 22:08:01.711000,L8,242.59,290.52,305.01,317.10,317.92
2014-01-24 22:07:33.459000,L8,,206.77,272.37,287.56,266.71
2014-02-25 22:07:08.406000,L8,172.89,261.54,270.47,317.87,293.38
2014-04-30 22:06:10.487000,L8,,,279.54,309.21,280.21
2014-06-01 22:06:02.776000,L8,,,273.82,276.65,275.94
2014-07-03 22:06:14.073000,L8,,,276.57,291.30,287.43
2014-08-20 22:06:30.681000,L8,,199.02,286.91,300.55,294.59
2014-10-23 22:06:39.356000,L8,,209.61,279.26,293.49,288.44
2014-11-08 22:06:40.082000,L8,,203.32,279.35,296.13,295.58
2015-02-12 22:06:15.200000,L8,,211.30,272.13,276.87,277.43
2015-02-28 22:06:12.396000,L8,,229.16,275.65,287.37,284.69
2015-04-01 22:05:49.742000,L8,,187.85,273.03,281.00,286.59
2015-06-04 22:05:36.569000,L8,,,290.87,302.49,301.69
2015-10-26 22:06:31.715000,L8,,265.38,181.48,181.16,182.75
2015-11-11 22:06:32.057000,L8,217.92,278.73,301.66,310.56,308.67
2016-01-30 22:06:29.534000,L8,,,260.34,283.14,261.59
2016-03-18 22:06:13.953000,L8,,,262.51,290.29,275.23
2016-06-06 22:06:07.051000,L8,,,266.88,281.97,276.05
2016-12-15 22:06:42.070000,L8,,234.05,270.85,294.36,295.95
2017-01-16 22:06:35.035000,L8,,227.78,274.13,286.92,285.98
2017-04-06 22:05:57.916000,L8,,203.01,276.24,309.25,286.97
2017-04-22 22:05:48.327000,L8,,188.81,277.43,296.02,290.32
2017-05-08 22:05:47.247000,L8,,,275.39,282.92,285.62
2017-05-24 22:05:58.366000,L8,,,275.29,294.02,286.10
2017-06-25 22:06:11.601000,L8,,205.76,287.16,268.79,282.71
2017-07-27 22:06:22.045000,L8,,,280.98,295.92,290.25
2017-08-12 22:06:28.266000,L8,,,256.14,276.08,273.33
2017-11-16 22:06:40.336000,L8,294.03,293.53,501.50,495.73,315.90
2017-12-02 22:06:34.857000,L8,,246.99,263.78,264.19,261.71
2018-05-27 22:05:16.737000,L8,,,271.94,273.45,275.83
2018-06-28 22:05:28.220000,L8,,,269.97,309.95,277.57
2018-10-18 22:06:17.672000,L8,,223.24,278.92,294.39,289.14
2018-11-19 22:06:22.186000,L8,,225.88,274.19,289.22,287.59
2018-12-21 22:06:18.644000,L8,,228.26,237.32,280.27,214.70
2019-02-07 22:06:11.622000,L8,342.00,312.94,316.49,323.09,322.13
2019-02-23 22:06:08.536000,L8,,,,184.63,278.49
2019-03-27 22:05:59.546000,L8,,219.06,276.79,288.11,285.20
2019-04-12 22:05:54.693000,L8,,221.55,275.40,294.48,284.24
2019-07-01 22:06:20.459000,L8,,,244.13,259.34,252.33
2019-08-02 22:06:29.949000,L8,,,242.65,248.38,260.94
2019-08-18 22:06:35.194000,L8,,,285.78,294.89,293.01
2019-09-19 22:06:44.224000,L8,,210.52,285.86,307.88,333.73
2019-10-21 22:06:49.847000,L8,,210.75,274.87,283.09,285.25
2019-11-06 22:06:48.641000,L8,,265.02,303.32,309.71,305.99
2019-11-22 22:06:45.051000,L8,,214.60,271.10,284.42,284.27
2019-12-08 22:06:44.689000,L8,,224.67,270.97,294.19,281.87
2020-01-25 22:06:33.527000,L8,,213.00,247.01,272.67,259.40
2020-03-13 22:06:18.160000,L8,350.28,342.44,356.76,331.49,371.69
2020-03-29 22:06:09.106000,L8,,226.52,258.37,292.01,284.59
2020-05-16 22:05:51.566000,L8,,,260.24,271.93,271.84
2020-06-01 22:05:56.563000,L8,,,272.15,280.97,282.66
2020-07-19 22:06:19.856000,L8,,,273.47,293.81,282.13
2021-02-12 22:06:31.303000,L8,,205.67,261.24,265.54,254.69
2021-03-16 22:06:15.871000,L8,,209.14,274.68,306.92,297.45
2021-04-01 22:06:12.311000,L8,,197.97,272.70,289.63,286.86
2021-05-03 22:05:56.714000,L8,,,273.33,283.95,276.37
2021-05-19 22:06:04.194000,L8,,,277.02,290.10,288.48
2022-01-06 22:06:41.911000,L9,175.07,271.56,303.47,315.62,319.30
2022-01-22 22:06:42.172000,L9,346.12,333.17,327.96,336.19,332.43
