dates,satname,nzd0422-0000,nzd0422-0001,nzd0422-0002,nzd0422-0003,nzd0422-0004,nzd0422-0005,nzd0422-0006,nzd0422-0007,nzd0422-0008,nzd0422-0009,nzd0422-0010,nzd0422-0011,nzd0422-0012,nzd0422-0013,nzd0422-0014,nzd0422-0015,nzd0422-0016,nzd0422-0017,nzd0422-0018,nzd0422-0019,nzd0422-0020,nzd0422-0021,nzd0422-0022,nzd0422-0023,nzd0422-0024,nzd0422-0025,nzd0422-0026,nzd0422-0027,nzd0422-0028,nzd0422-0029,nzd0422-0030,nzd0422-0031,nzd0422-0032,nzd0422-0033,nzd0422-0034,nzd0422-0035,nzd0422-0036,nzd0422-0037,nzd0422-0038,nzd0422-0039,nzd0422-0040,nzd0422-0041,nzd0422-0042,nzd0422-0043,nzd0422-0044,nzd0422-0045,nzd0422-0046,nzd0422-0047,nzd0422-0048,nzd0422-0049,nzd0422-0050,nzd0422-0051,nzd0422-0052,nzd0422-0053,nzd0422-0054,nzd0422-0055,nzd0422-0056,nzd0422-0057,nzd0422-0058,nzd0422-0059,nzd0422-0060,nzd0422-0061,nzd0422-0062
2016-09-08 22:20:12.615000,L8,303.44,285.21,284.34,273.75,259.73,249.87,251.56,237.79,241.09,234.69,244.74,203.29,,,,190.00,194.17,183.10,174.39,178.43,185.53,199.53,215.18,219.35,222.61,223.76,213.02,194.84,180.74,199.59,165.27,,,,,,,,,,439.91,412.03,370.51,400.22,372.57,381.36,404.92,393.25,395.98,396.19,392.07,,,,,,371.41,354.75,379.70,370.03,373.27,358.05,370.13
2017-01-14 22:20:09.164000,L8,304.60,289.30,295.62,309.91,332.30,324.10,336.71,331.77,297.76,345.81,254.80,203.32,220.47,193.02,234.38,200.38,198.70,231.63,230.55,234.40,193.14,209.79,229.58,245.40,242.63,242.41,249.07,242.70,282.14,288.20,203.24,340.17,292.92,,,,429.91,414.73,381.31,367.33,410.18,394.69,390.58,373.71,367.79,365.84,367.66,369.27,361.71,371.71,371.56,366.35,370.00,375.68,371.76,372.83,385.50,368.66,335.94,377.05,388.24,373.36,374.81
2017-02-15 22:19:55.596000,L8,287.10,281.12,278.34,257.53,253.09,241.58,239.40,219.48,232.51,223.10,227.06,199.23,220.95,187.09,225.76,191.01,189.93,182.37,165.96,174.71,180.68,202.53,214.05,221.13,223.30,222.90,213.64,191.02,175.57,184.12,,,,,,,,,,,,,,,,,,,,,,,,378.62,378.95,379.10,385.94,351.41,371.95,266.49,323.77,334.31,335.67
2017-04-20 22:19:23.200000,L8,293.75,281.38,280.08,271.87,270.58,258.33,248.72,238.43,238.76,233.41,247.17,195.60,,171.81,227.71,240.75,237.43,226.89,169.54,220.84,227.67,224.29,232.72,212.02,222.41,232.26,219.85,199.61,182.52,192.47,166.45,,,,,,,,,,,,,,,,,351.34,344.92,344.10,334.51,343.44,350.37,358.13,350.66,366.37,371.55,372.16,373.44,372.19,374.85,380.65,394.85
2017-06-07 22:19:38.989000,L8,278.09,252.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09 22:19:47.659000,L8,303.76,296.64,300.08,299.62,309.90,327.28,320.81,320.24,338.06,313.18,252.94,,,,307.78,326.60,303.73,182.42,171.11,171.06,178.63,228.43,203.72,193.63,216.12,233.85,229.24,206.67,191.69,207.77,195.23,378.32,381.29,393.56,,,,,,,,,,,,,,,,,,,,,,,,203.19,268.05,264.70,323.48,328.63,362.40
2017-11-30 22:20:08.264000,L8,276.82,261.87,265.81,257.80,258.92,253.06,245.52,231.62,239.01,229.03,238.99,189.69,,,,188.62,232.50,222.58,171.01,173.63,216.83,223.46,223.82,213.09,206.29,226.42,222.47,195.42,181.83,191.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.38,263.58,273.28,316.44,328.28,331.14
2018-01-17 22:20:01.210000,L8,297.63,283.42,376.90,415.93,414.47,339.11,332.64,336.10,339.09,346.21,349.78,353.19,323.85,348.75,344.48,344.34,328.61,391.03,380.10,348.77,373.56,307.24,288.14,278.41,306.18,277.96,311.21,330.11,332.32,323.84,270.77,394.79,361.76,331.51,327.38,321.82,342.12,353.06,358.13,364.01,376.87,360.81,348.32,339.71,340.57,539.24,508.06,352.39,341.50,476.60,488.71,257.88,365.40,354.84,345.93,363.92,356.76,366.22,367.03,368.34,374.57,377.73,358.54
2018-03-06 22:19:38.520000,L8,267.11,256.79,253.85,256.26,230.80,244.59,233.46,220.16,239.49,228.17,225.19,209.37,173.96,193.14,176.22,214.10,209.77,196.71,185.11,184.78,189.89,218.12,213.51,203.82,220.49,252.38,229.94,196.79,183.16,192.70,,,,,,,,,,,353.59,346.32,336.94,338.53,332.48,,,,,,,,347.50,307.38,313.24,350.99,362.72,369.39,371.09,375.31,381.73,374.89,368.36
2018-06-26 22:19:00.588000,L8,281.87,268.71,261.29,272.90,251.24,249.95,241.83,231.59,248.68,246.58,241.56,206.15,,,,200.54,189.85,185.59,171.37,177.28,179.38,207.42,170.65,,,191.67,211.24,219.63,312.53,295.65,215.08,316.92,318.43,319.57,323.21,,,,,350.50,363.22,357.03,368.41,359.46,368.60,372.35,363.59,,,,,,,,,,360.16,353.14,350.16,347.26,351.94,373.83,366.95
2018-08-29 22:19:32.027000,L8,260.21,241.34,246.27,230.46,212.76,222.04,205.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 22:19:54.556000,L8,269.69,257.90,258.47,252.32,253.14,243.96,242.87,223.60,243.37,228.45,237.02,212.95,,,190.95,193.41,229.33,216.76,210.67,209.76,219.66,222.83,212.61,310.94,,,,,,,,,,,,,,,,,,,,,,373.02,383.70,391.32,409.07,417.44,419.76,409.66,,,,,,224.98,262.82,272.93,318.34,330.24,332.86
2018-12-03 22:19:53.961000,L8,265.17,248.16,251.94,237.15,224.96,245.56,,,,,,,,,,,,,,,,,,,,,,,,,285.68,285.80,287.26,309.44,,,,,,,,,,,,,,,,,,,,,,,,351.08,359.97,357.01,358.38,360.91,362.13
2019-02-05 22:19:45.318000,L8,268.81,257.68,254.64,250.34,253.96,246.94,240.56,221.78,244.94,232.17,236.52,194.48,220.39,170.68,226.28,193.37,212.76,226.84,217.87,208.92,210.08,215.65,167.69,169.13,186.10,202.39,224.61,189.37,188.46,186.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.62,262.46,271.77,322.88,338.47,338.03
2019-05-12 22:19:32.441000,L8,302.63,284.22,265.23,281.13,274.52,294.30,251.13,231.88,247.89,246.72,247.58,232.69,237.50,,,196.72,337.44,338.00,320.94,317.64,314.41,309.35,172.82,,179.66,191.99,191.53,200.56,193.27,189.98,164.32,,,,,,,,,,,,,,,,,,,,,,,370.13,348.26,345.21,,191.65,264.88,330.14,341.67,355.45,342.45
2019-07-31 22:20:02.646000,L8,316.86,316.80,321.61,307.36,322.15,351.07,316.23,225.07,244.00,245.33,241.09,224.64,315.17,319.18,320.61,303.68,287.37,299.57,290.56,278.96,,242.41,255.06,255.27,256.27,258.05,259.85,,,,,,,,,,,,,,,,,,426.32,392.56,424.58,,,,,,,,,331.59,355.80,356.70,326.38,335.52,332.82,343.92,350.36
2019-09-01 22:20:11.708000,L8,277.91,265.71,259.94,268.49,250.57,249.48,239.30,226.65,245.15,236.17,239.95,227.00,347.60,340.10,,,,326.98,301.30,279.91,269.54,262.88,263.22,,,,,,,,,,,,,,,,,,,,,421.29,415.90,419.20,414.41,,,,,,,351.05,386.80,384.72,387.59,369.60,357.43,262.64,313.25,330.22,332.95
2019-09-17 22:20:17.064000,L8,276.14,269.69,259.11,260.25,252.99,269.06,241.45,227.52,246.25,236.69,240.66,234.57,229.73,209.31,229.34,233.90,188.63,176.24,202.22,280.80,274.34,278.17,257.31,253.72,247.44,288.73,280.22,282.40,287.47,163.81,,,,,,,,387.47,405.53,427.45,445.88,436.95,407.74,407.14,410.24,423.54,415.73,378.72,424.86,418.81,414.15,414.16,392.50,,,390.34,353.53,374.68,368.18,368.35,360.25,353.92,365.94
2019-12-22 22:20:15.572000,L8,274.95,265.65,261.09,246.98,253.75,250.62,335.57,344.20,350.06,353.76,364.59,357.59,221.23,196.08,224.69,198.38,191.01,180.78,170.33,201.88,200.82,202.91,202.21,198.74,196.05,197.37,207.29,207.60,,,,,,303.19,331.72,341.59,350.15,356.21,359.79,380.27,388.97,392.98,,,410.28,399.33,381.14,348.08,,,,,,,,,367.72,361.36,321.70,268.32,334.08,337.30,338.28
2020-02-08 22:20:02.656000,L8,272.74,265.51,257.59,246.05,247.63,245.63,240.42,224.19,240.35,230.70,238.62,235.74,,,,195.78,186.01,178.36,203.74,187.28,196.82,191.36,198.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.39,259.02,265.08,310.51,332.59,328.99
