dates,satname,nzd0419-0000,nzd0419-0001,nzd0419-0002,nzd0419-0003,nzd0419-0004,nzd0419-0005,nzd0419-0006,nzd0419-0007,nzd0419-0008,nzd0419-0009,nzd0419-0010,nzd0419-0011,nzd0419-0012,nzd0419-0013,nzd0419-0014,nzd0419-0015,nzd0419-0016,nzd0419-0017,nzd0419-0018,nzd0419-0019,nzd0419-0020,nzd0419-0021,nzd0419-0022,nzd0419-0023,nzd0419-0024,nzd0419-0025,nzd0419-0026,nzd0419-0027,nzd0419-0028,nzd0419-0029,nzd0419-0030,nzd0419-0031,nzd0419-0032,nzd0419-0033,nzd0419-0034,nzd0419-0035,nzd0419-0036,nzd0419-0037,nzd0419-0038,nzd0419-0039,nzd0419-0040,nzd0419-0041,nzd0419-0042
2023-01-23 22:20:20.544000,L9,5526.70,225.63,5529.41,5531.39,5533.38,318.08,5537.29,5539.97,5524.34,308.81,245.41,251.35,245.97,207.37,228.66,214.18,215.78,218.70,219.46,240.20,260.38,279.70,271.62,,,,,,,,,,,,,,,,,,,,
2023-02-08 22:20:30.253000,L9,5527.48,231.07,5529.43,5531.33,5533.49,318.42,5536.95,5539.45,227.02,315.58,253.18,253.18,256.65,276.03,277.00,292.87,289.92,276.27,269.07,285.04,306.34,298.29,304.08,,,,,,,,,,,,,,,,,,,,
2023-02-16 22:20:13.766000,L8,,239.80,5529.41,5531.31,5533.41,317.82,5537.54,5538.86,5522.34,307.80,246.70,245.40,272.08,208.38,236.53,214.58,216.91,219.44,222.48,241.65,267.40,302.86,274.55,,,,,,,,,,,,,,,,,,,,
2023-02-24 22:20:15.533000,L9,,243.76,5529.36,5531.38,5533.27,313.61,5537.06,5537.89,5521.58,310.61,245.10,248.11,246.54,208.48,231.19,214.04,216.24,218.80,217.72,239.25,256.97,273.89,272.87,,,,,,,,,,,,,,,,,,,,
2023-03-12 22:20:08.489000,L9,,211.58,5529.33,5531.10,5533.19,315.71,5537.02,5537.97,5521.36,299.53,241.46,242.47,244.36,206.49,240.05,214.05,218.95,220.23,223.72,241.09,260.33,273.18,275.38,,,,,,,,,,,,,,,,,,,,
2023-03-28 22:19:57.226000,L9,,227.74,5529.43,5535.92,5538.14,394.01,5539.68,5539.62,5522.49,319.95,245.91,246.45,247.44,212.05,248.25,215.44,218.24,220.96,220.12,295.66,301.46,315.57,276.20,190.11,194.72,175.56,176.97,163.76,,,,,,,,,,,,,,,
2023-04-05 22:19:40.549000,L8,,200.80,5529.38,5531.36,5533.40,367.66,5538.25,5539.17,5522.15,303.93,247.91,251.29,252.19,266.89,261.14,265.90,276.83,269.95,273.80,266.27,285.83,299.87,296.65,301.44,200.59,178.62,181.22,168.57,,,,,,,,,,,,,,,
2023-04-13 22:19:50.783000,L9,5529.43,376.82,5529.45,5531.59,5533.38,376.64,5538.21,5539.07,5521.78,307.31,244.41,246.79,247.83,213.59,251.02,217.73,220.05,222.45,229.64,243.03,292.38,274.57,279.94,216.94,197.03,179.89,179.57,165.92,,,,,,,,,,,,,,,
2023-05-23 22:19:17.699000,L8,5530.40,385.12,5532.34,5535.05,5535.35,360.82,5539.80,5539.06,5523.86,320.19,267.03,266.34,260.04,309.72,279.04,223.18,225.06,226.60,227.67,284.51,303.09,309.79,327.64,335.78,205.92,187.30,185.06,171.95,,,,,,,,,,,,,,,
2023-06-16 22:19:18.751000,L9,,,,,,176.21,5537.07,5537.93,5520.72,289.61,206.74,225.98,223.94,185.90,221.80,198.90,201.76,203.41,193.62,247.66,,,,,,,,,,,,,,,,,,,,,,,
2023-07-26 22:19:47.089000,L8,,363.20,5531.99,5533.38,5534.81,359.14,5538.98,5540.33,5525.90,354.50,233.27,241.46,250.28,348.91,243.61,288.57,306.15,260.88,304.64,316.61,321.73,294.94,347.69,242.03,207.96,190.07,188.57,178.52,,,,,,,,,,,,,,,
2023-08-27 22:19:59.676000,L8,5527.83,283.16,5531.19,5533.18,5534.69,362.81,284.84,319.00,348.11,348.15,246.99,235.20,240.34,347.15,256.71,297.58,299.58,304.26,379.02,375.28,393.49,409.62,286.11,247.07,204.73,186.66,185.89,172.17,282.32,300.52,291.31,300.30,299.80,300.81,,,,,,247.79,264.03,285.74,306.36
2023-09-12 22:20:01.977000,L8,,231.12,5529.28,5532.47,5534.02,337.74,247.56,266.59,273.54,331.46,265.59,248.22,241.61,5401.29,246.80,,,,,302.82,194.36,292.02,289.18,205.21,203.09,182.96,182.69,170.25,,,,,,,,,,,,249.85,264.54,233.46,268.48
2023-10-06 22:20:06.973000,L9,5527.71,298.59,5530.27,5532.11,5534.38,348.41,5537.77,5539.24,5524.28,330.53,228.18,232.23,230.18,311.15,228.54,306.20,314.34,304.39,322.89,369.11,390.67,387.72,306.72,198.14,193.94,170.57,176.84,162.59,,,277.46,273.50,260.29,289.43,308.30,,,,,,,,
2023-11-15 22:20:11.604000,L8,5528.24,323.37,5531.06,5531.54,5533.68,322.21,5537.42,5538.56,5522.55,325.34,5492.54,5487.88,5475.45,295.29,229.83,288.84,246.73,297.40,317.78,313.39,299.71,289.10,290.14,244.99,,,,,,,,,,,,,,,,,,,
2023-11-23 22:20:17.141000,L9,5527.63,337.20,5531.50,5532.78,5533.54,325.85,5537.16,5538.93,5523.03,322.85,246.89,254.80,262.12,292.20,274.57,308.61,295.76,301.35,308.10,316.07,295.94,299.56,277.79,,,,,,,,,,,,,,,,,,,,
2023-12-09 22:20:14.489000,L9,,238.00,5531.41,5533.09,5534.42,331.63,221.85,234.71,244.06,315.32,235.51,244.14,247.62,261.35,278.85,245.04,264.55,251.51,268.56,268.99,293.66,298.36,297.91,247.86,198.70,179.02,180.62,167.84,,278.79,264.84,265.49,271.55,286.61,278.66,284.42,292.63,292.58,,,,,
2023-12-17 22:20:12.171000,L8,,235.48,5529.54,5531.42,5533.28,321.17,5537.78,5539.16,5521.49,302.23,231.28,233.74,233.14,213.03,237.74,214.82,217.63,219.16,224.97,242.80,264.75,282.05,282.49,,195.17,177.25,178.51,167.39,,,,,,,,,,,,,,,
2024-01-26 22:20:14.221000,L9,,274.38,5530.83,5532.24,5533.49,332.68,241.08,239.23,248.00,307.91,235.99,240.36,247.01,214.60,266.18,243.12,244.16,260.96,269.08,303.86,296.67,297.82,290.38,238.26,197.21,177.99,181.03,168.07,,,,259.31,262.58,265.47,277.08,,,,,,,,
2024-02-19 22:20:03.384000,L8,5528.48,360.69,5531.00,5535.36,5535.51,329.96,5537.45,5538.86,5523.05,318.33,245.19,241.70,244.59,300.28,260.02,288.64,302.19,310.48,314.09,306.85,291.19,304.42,290.92,,197.69,179.79,181.28,169.77,,,,253.68,261.48,281.16,276.05,249.03,304.02,294.06,,,,,
2024-02-27 22:20:07.716000,L9,5528.67,339.08,5532.14,5533.93,5533.81,341.84,5537.28,5538.91,5523.83,318.22,234.85,235.71,431.58,274.17,452.99,288.41,288.43,291.71,312.60,319.16,290.50,289.49,286.62,243.34,194.43,175.06,178.55,166.47,,,,,,,,,,,,,,,
2024-03-22 22:19:42.401000,L8,5528.26,238.51,5529.41,5531.93,5533.46,329.88,5537.73,5538.59,5522.66,305.94,238.99,243.31,244.83,214.30,248.10,218.70,272.83,274.08,276.71,290.11,293.16,295.24,284.66,188.77,199.09,181.56,182.38,170.36,,,,,,,,,,,,,,,
2024-04-07 22:19:35.570000,L8,,190.29,5529.54,5531.41,5533.55,318.19,5536.98,5538.14,5521.54,303.19,233.72,237.98,237.94,269.53,245.98,271.78,266.37,268.00,273.59,284.91,286.20,288.34,290.65,240.13,233.39,234.72,183.68,170.77,,,,,,,,,,,,,,,
2024-07-20 22:19:26.642000,L9,,,5529.41,5531.97,5533.72,334.04,226.25,244.08,250.02,306.45,256.49,242.10,240.84,280.25,255.14,287.99,267.54,263.70,253.95,254.32,265.28,284.69,282.94,222.93,237.10,231.31,243.27,179.36,,,,,,253.67,250.18,261.31,259.82,,,,,,
2024-08-13 22:19:38.484000,L8,5528.33,253.94,5529.39,5531.31,5533.36,314.52,5536.97,5538.29,5522.29,315.28,220.52,223.19,229.70,220.07,229.32,222.12,219.96,220.83,225.48,242.01,288.59,300.73,306.97,211.49,202.78,183.16,183.46,170.13,,,,,,,,,,,,,,,
2024-11-17 22:20:02.598000,L8,,229.23,5529.49,5531.39,5533.34,316.98,5536.97,5538.12,5521.30,293.69,222.00,230.74,224.69,217.62,223.10,217.40,216.31,218.79,225.06,242.21,268.97,279.13,274.23,,196.10,180.05,179.70,164.73,,,,,,,,,,,,,,,
2025-01-04 22:20:02.767000,L8,,223.70,5529.43,5531.54,5533.32,319.80,5536.97,5538.28,5521.57,328.26,219.21,226.02,219.01,210.73,225.95,214.96,276.39,258.67,264.40,282.20,306.57,283.06,304.88,,194.17,177.28,176.09,163.30,,,,,,,,,,,,,,,
2025-01-12 22:20:09.312000,L9,,228.56,5529.42,5531.50,5533.40,319.26,5537.16,5538.05,5521.18,293.37,220.66,223.63,219.01,213.94,222.04,219.02,217.03,219.20,220.88,241.68,259.57,275.97,271.28,,,,,,,,,,,,,,,,,,,,
2025-01-20 22:20:01.302000,L8,,231.50,5529.40,5531.27,5533.35,314.48,5536.96,5538.07,5521.24,291.15,217.15,219.46,217.90,212.84,216.59,215.66,215.04,217.41,218.24,242.50,259.44,278.90,272.92,,194.84,176.49,176.18,161.39,,,,,,,,,,,,,,,
2025-02-13 22:20:10.653000,L9,,224.13,5529.40,5531.35,5533.23,317.06,5536.92,5538.05,5521.11,288.21,220.82,220.24,218.41,214.33,221.44,218.57,217.45,218.74,220.41,245.34,260.47,271.95,271.02,,196.08,181.00,178.86,164.01,,,,,,,,,,,,,,,
2025-02-21 22:19:55.138000,L8,5527.17,291.47,5530.50,5531.32,5533.18,314.23,5537.15,5538.25,5521.57,294.89,221.45,224.94,220.30,215.62,219.68,220.64,218.57,220.84,221.41,286.42,322.69,319.78,279.78,,519.06,173.86,184.81,164.21,,,,,,,,,,,,,,,
2025-03-25 22:19:39.831000,L8,,265.95,5529.41,5531.22,5533.19,319.03,5536.91,5538.20,5521.59,292.21,220.26,226.40,217.80,215.52,223.78,217.27,218.29,219.87,222.76,241.99,272.10,277.70,278.07,,199.18,185.27,182.61,167.54,,,,,,,,,,,,,,,
2025-04-10 22:19:34.602000,L8,,,5529.09,5530.14,5532.56,243.19,5536.30,5537.40,5520.49,279.82,207.38,211.21,216.66,5401.79,213.71,191.26,203.11,206.30,210.00,225.25,,,,,,,,,,,,,,,,,,,,,,,
