dates,satname,nzd0221-0000,nzd0221-0001,nzd0221-0002,nzd0221-0003,nzd0221-0004,nzd0221-0005,nzd0221-0006,nzd0221-0007,nzd0221-0008,nzd0221-0009,nzd0221-0010,nzd0221-0011,nzd0221-0012,nzd0221-0013,nzd0221-0014,nzd0221-0015,nzd0221-0016,nzd0221-0017,nzd0221-0018,nzd0221-0019,nzd0221-0020,nzd0221-0021
2005-01-15 21:52:09.437000,L5,339.29,352.44,348.51,382.19,352.81,349.81,370.40,377.89,377.75,356.78,366.77,384.47,377.01,382.21,348.76,346.82,325.20,331.73,359.33,361.96,366.61,382.65
2005-02-16 21:52:37.927000,L5,295.26,310.11,307.83,273.69,279.45,293.67,304.69,327.31,321.65,310.54,312.43,331.46,320.60,322.03,308.60,307.33,295.41,290.03,303.05,284.25,193.23,
2005-03-04 21:52:52.217000,L5,360.72,342.34,359.26,380.16,373.13,352.23,340.98,348.21,364.01,372.99,369.76,358.92,383.62,376.19,384.22,375.51,363.25,351.71,351.25,367.59,374.81,368.01
2005-04-21 21:53:10.893000,L5,,,,,,,,261.74,261.34,252.93,267.25,255.74,279.45,259.06,289.53,298.95,287.58,283.54,289.70,283.26,306.75,309.68
2005-06-08 21:53:33.007000,L5,,,,,,,,,,,,177.31,240.16,236.06,252.97,273.63,265.63,257.77,,,,
2005-10-30 21:54:03.531000,L5,346.53,346.27,351.20,344.87,323.38,323.91,312.02,322.37,320.37,320.59,328.46,349.94,343.94,351.68,348.84,349.27,338.89,326.38,312.60,328.18,331.53,332.14
2005-11-15 21:54:26.309000,L5,324.95,332.79,340.40,336.00,331.15,311.74,315.08,309.96,313.12,307.27,307.81,327.34,329.47,370.30,419.76,470.48,512.53,491.95,546.84,337.13,353.40,341.75
2006-02-03 21:56:19.035000,L5,330.54,337.71,345.14,340.36,331.33,358.16,330.56,340.90,351.82,351.55,336.48,369.06,356.53,343.56,336.39,328.99,352.85,319.36,319.23,359.26,364.78,374.70
2006-02-19 21:56:39.909000,L5,389.71,383.26,391.43,411.30,393.61,384.59,373.84,362.89,347.73,355.18,370.02,373.32,369.85,377.07,394.80,419.12,406.04,426.87,407.05,403.53,410.82,385.42
2006-06-27 21:58:48.654000,L5,313.76,287.53,270.48,195.05,311.04,295.34,304.57,281.40,289.79,306.74,305.33,280.22,316.83,308.52,314.56,323.55,304.93,324.20,312.16,312.12,330.35,305.67
2006-07-13 21:59:02.335000,L5,308.13,289.40,280.46,267.81,279.66,301.88,283.20,280.32,286.40,303.01,297.64,285.24,310.16,295.22,312.48,317.86,305.00,301.41,304.59,303.03,319.79,311.32
2008-12-25 21:50:34.359000,L5,349.35,350.96,349.98,355.29,344.18,350.61,351.60,360.01,349.30,340.27,343.35,355.23,342.10,373.18,355.59,356.38,355.43,353.36,337.93,370.74,360.15,376.40
2009-11-26 21:56:28.873000,L5,336.48,345.45,348.77,353.68,337.98,330.70,335.01,334.59,337.48,328.48,334.31,358.68,345.14,349.85,349.36,351.17,332.70,332.27,318.51,344.98,377.97,355.31
2009-12-12 21:56:37.955000,L5,,231.77,232.77,214.87,182.91,231.71,230.64,276.54,275.99,,255.75,254.24,231.04,251.63,291.72,297.87,275.80,273.52,277.59,286.00,297.72,305.72
2010-01-13 21:56:49.389000,L5,,283.74,297.39,273.85,277.47,,,,175.11,172.68,267.14,300.54,289.05,295.63,297.80,297.06,273.86,279.68,277.11,296.29,301.41,310.58
2010-01-29 21:56:53.427000,L5,334.02,337.87,334.22,337.47,335.24,342.53,333.86,324.73,323.02,320.96,323.79,335.01,331.30,341.93,346.84,340.19,337.89,335.90,418.46,385.12,391.80,363.23
2010-10-28 21:55:51.312000,L5,344.86,345.55,346.36,341.34,342.01,336.29,335.70,339.29,349.44,357.05,340.95,351.48,354.61,360.55,351.84,335.73,342.44,328.15,336.89,352.27,387.72,389.82
2010-12-31 21:55:56.533000,L5,337.05,344.15,348.97,336.91,341.13,329.96,333.62,334.80,335.47,332.78,335.06,342.46,344.09,376.53,366.45,355.32,332.41,330.21,342.30,343.11,345.27,355.15
2011-01-16 21:55:58.174000,L5,344.97,339.39,336.41,334.38,332.87,334.12,332.66,334.43,341.42,348.69,336.81,344.08,343.80,351.82,348.49,335.96,326.29,327.02,338.11,342.24,350.01,361.95
2011-02-17 21:56:00.979000,L5,340.51,351.84,348.03,348.66,352.67,342.51,341.22,342.85,331.11,341.89,347.36,348.76,360.05,366.07,357.01,352.79,342.49,339.08,346.74,342.95,349.53,357.25
2013-04-27 22:07:47.557000,L8,,256.89,230.56,224.60,241.32,260.52,225.37,280.13,260.31,251.26,274.18,259.65,278.75,274.91,297.10,285.02,276.61,272.10,279.77,286.20,308.62,332.84
2013-09-02 22:08:04.598000,L8,,264.34,280.04,253.37,270.67,185.38,269.64,281.55,269.68,249.05,272.22,284.29,289.50,278.45,300.75,293.81,283.14,285.63,290.02,288.63,304.92,317.04
2013-11-05 22:07:46.855000,L8,,262.80,291.71,276.01,279.66,289.83,289.35,298.44,294.89,276.93,272.39,289.55,280.37,292.83,293.30,295.91,279.62,276.56,296.86,305.00,306.81,317.18
2013-11-21 22:07:37.752000,L8,357.93,374.27,367.29,365.12,351.94,344.11,336.65,338.35,332.02,370.21,375.72,374.63,380.38,370.24,385.84,385.98,366.35,382.57,383.33,350.89,373.55,355.59
2014-01-24 22:07:09.509000,L8,323.16,329.98,330.49,301.66,295.54,317.71,331.13,326.24,319.65,304.73,291.60,313.31,304.67,328.35,324.82,336.11,321.26,320.93,316.52,345.22,370.10,407.93
2014-02-09 22:06:57.254000,L8,315.90,326.25,325.14,331.13,324.98,326.59,320.83,337.39,325.64,317.29,320.17,331.14,324.83,332.15,327.36,325.40,312.14,314.36,310.43,333.22,343.05,397.44
2014-02-25 22:06:44.447000,L8,315.33,325.47,326.56,338.13,323.77,329.49,327.16,332.76,320.14,320.41,318.02,338.85,320.38,331.68,393.05,396.56,383.34,307.94,316.11,360.89,384.64,370.14
2014-03-29 22:06:15.961000,L8,,260.62,259.64,314.87,312.97,300.72,316.15,324.60,324.15,326.38,322.66,206.48,200.41,239.92,274.76,288.63,252.86,269.14,259.15,295.10,334.44,336.37
2014-07-03 22:05:50.119000,L8,277.72,244.43,275.23,,,,265.56,273.67,276.09,292.96,294.25,273.96,304.02,290.17,303.06,312.31,292.34,296.26,303.51,300.25,323.09,274.72
2014-11-08 22:06:16.124000,L8,,249.27,288.06,273.32,277.96,277.73,278.44,293.05,289.14,244.58,262.76,295.68,278.70,292.46,294.98,299.10,274.71,279.31,287.74,296.55,305.30,307.78
2015-02-12 22:05:51.250000,L8,306.71,317.64,320.67,321.21,315.29,320.51,318.69,319.58,315.70,311.42,301.22,330.29,314.91,324.08,319.86,318.57,305.53,307.66,303.89,324.70,333.52,346.16
2015-02-28 22:05:48.437000,L8,287.82,325.07,323.55,322.95,358.69,355.80,333.20,323.00,322.22,319.02,301.19,323.65,323.39,333.24,325.69,324.05,309.98,307.72,309.51,326.94,339.13,346.39
2015-04-01 22:05:25.791000,L8,,251.75,234.85,254.52,343.45,355.86,362.79,318.71,301.48,308.26,302.70,319.10,347.73,369.22,353.07,361.87,370.87,370.35,376.35,382.25,371.85,352.69
2015-05-19 22:05:04.672000,L8,306.44,,,,,,,314.53,261.40,270.02,274.50,253.54,279.92,252.20,309.69,288.76,278.18,280.23,281.33,276.93,316.38,254.82
2015-06-04 22:05:12.611000,L8,314.74,322.58,325.30,333.73,,,,272.44,265.85,276.58,283.24,326.53,320.91,316.96,317.41,316.11,283.26,292.88,292.20,283.05,336.42,
2015-07-22 22:05:37.569000,L8,282.57,281.63,276.76,263.32,282.45,298.95,280.17,282.50,280.64,297.93,295.93,274.65,304.73,293.13,311.58,314.06,296.33,298.23,306.59,306.86,326.53,321.14
2015-09-24 22:06:01.750000,L8,354.50,371.06,359.38,353.88,350.44,366.78,317.44,349.78,345.26,349.51,344.12,338.04,330.88,335.54,344.25,350.73,356.46,370.15,372.02,369.03,341.79,343.01
2015-12-29 22:06:09.164000,L8,,246.46,283.85,269.45,273.52,270.02,263.94,283.57,279.16,244.21,255.61,264.09,239.51,281.66,280.14,286.65,265.31,266.08,261.94,275.64,281.25,295.68
2016-09-10 22:06:15.488000,L8,308.80,312.66,318.55,321.82,319.31,323.06,316.49,319.79,313.66,313.50,302.53,329.22,314.90,324.25,324.09,322.48,306.22,306.53,353.04,334.89,341.02,349.21
2016-10-12 22:06:21.213000,L8,268.47,307.52,309.64,311.14,308.85,316.41,314.66,335.37,354.44,346.71,,,,185.21,306.52,317.06,300.89,293.42,305.93,291.26,311.54,168.09
2016-10-28 22:06:23.178000,L8,,252.69,212.62,262.93,280.24,281.83,282.44,294.31,291.72,270.40,272.25,300.81,289.08,287.28,288.56,290.18,276.37,279.98,289.55,295.29,303.87,297.07
2017-03-05 22:05:50.977000,L8,423.15,432.51,426.32,441.91,325.04,317.71,321.27,322.25,313.07,314.86,300.84,320.29,312.32,325.28,327.67,323.97,310.09,307.20,311.54,327.46,341.74,344.42
2017-05-24 22:05:34.407000,L8,,,,,,,,249.37,252.07,264.97,269.95,245.22,264.40,244.86,280.91,286.23,270.00,285.07,278.01,270.11,297.83,
2017-06-09 22:05:42.375000,L8,,,,,,,190.60,271.37,266.07,274.96,280.12,261.87,277.53,258.83,292.98,290.39,268.31,268.58,259.01,,,
2017-06-25 22:05:47.638000,L8,,,,,,,165.81,265.15,264.63,278.11,279.75,254.74,276.79,259.85,327.05,323.85,287.83,282.69,299.64,273.83,311.47,
2017-07-11 22:05:50.423000,L8,,,,,,,,265.31,263.85,270.78,276.31,259.07,278.82,256.63,291.05,292.27,277.56,280.79,280.44,275.85,303.26,
2017-08-28 22:06:08.010000,L8,,,,,,265.28,221.99,272.86,258.86,260.33,265.90,277.80,278.00,272.46,287.19,275.36,274.08,280.43,288.62,284.68,298.69,302.37
2017-12-02 22:06:10.894000,L8,335.49,353.59,342.63,343.52,340.21,342.72,338.47,355.78,354.91,409.49,343.10,340.53,346.11,357.97,349.48,348.11,340.56,344.98,356.35,348.27,356.29,362.12
2018-03-08 22:05:39.901000,L8,281.25,296.83,308.00,331.03,312.70,319.77,316.25,319.54,301.25,319.98,329.00,342.59,352.02,345.36,356.16,357.26,359.36,314.20,327.82,324.46,360.56,375.13
2018-04-25 22:05:14.903000,L8,294.42,308.36,328.16,351.49,353.69,322.34,310.55,310.50,306.85,371.17,416.31,330.28,372.65,388.29,392.00,406.58,378.47,421.29,419.43,438.74,381.78,355.72
2018-06-28 22:05:04.262000,L8,,,,,,,,,,,242.18,181.44,244.99,229.30,255.29,269.23,257.86,225.32,,,,
2018-08-31 22:05:35.273000,L8,,,,,,,230.02,280.18,251.23,231.58,,,214.29,221.68,209.10,271.63,262.90,279.25,287.50,288.94,304.37,300.31
2018-09-16 22:05:39.825000,L8,,247.63,248.28,272.12,280.12,278.93,,226.10,256.71,261.87,280.65,297.88,302.43,304.82,308.10,306.59,282.81,277.16,274.36,282.90,293.61,296.78
2018-10-18 22:05:53.709000,L8,298.84,323.42,326.34,329.27,323.76,328.04,322.42,332.28,317.20,319.45,301.27,339.57,330.46,340.15,330.56,324.97,318.32,314.03,315.18,357.96,344.71,346.55
2018-11-03 22:05:57.421000,L8,287.81,308.50,318.30,325.15,315.07,314.42,301.27,315.90,304.23,331.06,293.66,314.92,319.78,353.46,375.00,376.77,380.19,173.74,287.75,183.08,,
2019-01-06 22:05:53.844000,L8,,294.84,335.13,297.20,293.86,288.18,286.29,304.82,295.91,277.18,282.36,323.34,302.45,309.36,305.55,311.80,282.20,320.37,294.39,309.96,336.98,338.76
2019-01-22 22:05:50.255000,L8,,245.24,236.54,240.40,248.93,261.28,208.32,284.41,256.99,223.45,262.06,245.96,231.84,285.21,285.90,296.34,260.53,288.78,270.83,283.56,293.56,298.84
2019-02-07 22:05:47.667000,L8,374.73,345.78,349.85,341.61,353.46,362.32,403.21,432.17,447.78,477.26,444.24,447.29,446.07,439.57,439.66,364.78,364.16,387.07,383.59,430.81,382.48,379.71
2019-02-23 22:05:44.581000,L8,316.83,335.19,352.17,343.99,335.42,338.74,335.82,350.29,341.76,351.31,351.86,330.93,328.76,336.11,325.89,325.58,346.18,339.46,316.21,344.30,358.59,371.56
2019-04-12 22:05:30.743000,L8,,262.61,271.78,,,269.20,240.88,284.20,259.84,256.59,275.56,239.75,271.24,289.23,295.07,290.92,262.68,277.76,288.91,292.16,306.19,308.50
2019-06-15 22:05:51.895000,L8,,,,,,,,259.68,252.13,261.23,259.53,242.01,273.01,237.42,263.46,267.95,253.83,250.22,,,,
2019-08-18 22:06:11.235000,L8,356.76,353.58,359.84,355.21,340.10,349.87,353.33,359.75,352.31,377.27,370.62,354.61,392.47,345.84,347.82,471.40,392.69,464.43,362.07,363.36,366.99,351.54
2019-10-21 22:06:25.884000,L8,327.66,351.26,356.26,356.53,354.72,358.87,337.08,341.50,355.55,338.10,336.80,347.90,348.50,388.08,383.89,357.39,349.14,340.41,345.23,353.28,348.50,363.42
2019-11-06 22:06:24.678000,L8,321.29,324.28,326.78,329.51,326.22,324.62,325.07,326.47,326.80,317.79,298.55,334.42,327.26,339.82,316.90,323.16,318.32,316.48,314.00,333.42,337.75,353.39
2019-11-22 22:06:21.092000,L8,391.09,376.43,372.91,329.70,381.84,379.88,379.27,354.98,320.96,319.19,295.18,331.70,321.62,332.97,320.10,323.23,316.51,316.47,397.75,368.26,342.17,356.01
2019-12-08 22:06:20.730000,L8,364.54,354.80,353.54,341.74,327.39,342.97,342.86,334.25,334.97,346.31,367.13,382.37,379.59,347.68,347.79,334.34,369.54,359.77,351.20,348.01,369.20,385.25
2020-01-25 22:06:09.569000,L8,,254.53,284.59,274.74,270.44,274.42,265.07,291.28,281.75,259.79,276.34,295.34,276.17,295.50,309.03,307.59,273.43,285.57,276.39,301.63,311.21,314.35
2020-02-10 22:06:04.888000,L8,,257.38,276.81,240.69,249.15,273.67,214.47,297.67,308.68,246.57,275.14,280.65,273.69,293.87,305.44,325.52,261.83,323.31,257.55,292.74,311.18,309.36
2020-03-13 22:05:54.202000,L8,380.54,399.92,321.98,322.22,328.87,357.26,344.74,363.17,370.71,318.21,319.70,328.64,312.59,326.08,324.05,372.83,383.00,369.23,376.25,385.22,354.64,344.28
2020-05-16 22:05:27.607000,L8,,,,,,,,,,,256.56,242.82,272.48,251.31,283.60,274.77,273.61,261.42,254.47,,,
2020-06-01 22:05:32.600000,L8,,,,,,,,270.28,262.09,258.76,,,,205.30,210.28,267.89,264.76,251.29,258.06,285.73,243.57,
2020-07-19 22:05:55.897000,L8,,,,,,,,,,,249.21,232.35,267.10,241.82,276.20,271.46,277.43,272.45,263.07,,,
2020-08-04 22:05:59.720000,L8,,,,,,,,235.21,248.34,245.04,263.00,245.89,275.99,270.89,282.60,279.81,272.54,267.67,259.60,,,
2020-08-20 22:06:05.973000,L8,,,,233.84,246.35,251.62,227.83,269.47,255.45,251.85,272.81,261.27,278.45,276.77,289.92,282.52,267.41,248.58,267.65,276.10,292.03,206.85
2020-10-07 22:06:21.789000,L8,359.08,346.52,355.55,359.76,365.91,337.11,349.60,348.71,374.80,315.26,307.18,345.25,361.01,325.17,323.36,320.63,312.11,388.54,401.42,386.41,370.42,369.06
2020-12-26 22:06:20.557000,L8,360.43,360.43,388.63,392.03,397.46,357.32,363.19,363.45,351.18,353.87,367.25,365.16,365.49,356.99,355.60,364.53,373.99,372.74,389.98,358.15,359.59,358.14
2021-02-12 22:06:07.348000,L8,200.94,251.11,276.36,244.67,249.18,271.21,223.23,285.96,264.19,255.76,276.38,295.13,279.16,336.36,323.37,319.54,273.48,291.26,269.53,318.07,323.11,335.62
2021-04-01 22:05:48.357000,L8,,276.24,274.97,235.61,232.18,269.34,237.64,290.12,259.68,266.48,279.72,294.60,301.57,298.56,308.99,299.98,282.32,292.59,290.18,300.25,316.25,329.66
2021-05-03 22:05:32.764000,L8,,,,,,,,277.64,257.22,257.27,277.05,244.23,280.54,284.41,300.30,289.37,277.74,288.47,292.40,284.78,311.83,326.77
2021-06-20 22:05:53.843000,L8,460.43,422.91,409.04,409.69,398.99,331.07,325.64,335.98,389.51,393.24,379.43,383.38,357.33,367.02,378.42,345.23,299.70,296.74,305.38,323.85,319.52,330.03
2021-09-24 22:06:20.847000,L8,,,,,,262.93,280.20,242.88,209.02,274.58,280.49,266.40,252.50,271.17,279.65,295.41,272.30,286.41,284.49,225.94,,
2022-01-22 22:06:18.213000,L9,,267.02,283.47,265.64,269.38,274.16,267.18,290.27,282.01,262.58,276.83,288.35,283.89,292.47,297.29,295.62,270.05,274.30,258.21,289.66,305.20,305.91
2022-02-23 22:06:08.091000,L9,322.32,323.43,322.84,332.92,323.14,324.96,319.17,327.33,315.62,317.58,320.54,336.06,327.09,333.54,329.05,324.36,315.96,310.39,311.50,344.46,351.98,353.69
2022-03-27 22:05:58.509000,L9,,263.95,222.57,,230.12,264.74,231.90,281.30,252.76,250.18,279.27,295.08,280.03,294.27,307.38,296.34,275.00,288.67,287.15,293.40,309.16,318.02
2022-05-06 22:05:53.688000,L8,313.52,301.69,293.19,287.74,282.56,285.23,279.90,301.84,287.09,377.55,399.53,413.08,420.86,416.29,418.43,420.75,423.22,420.71,430.22,319.18,340.13,342.08
2022-07-01 22:05:54.433000,L9,,,,,,,,255.43,257.12,258.06,268.94,253.89,230.49,,,,,,,,,
2022-08-02 22:06:07.308000,L9,,,,,,,,,,,265.11,250.66,271.33,247.89,282.85,275.87,257.53,253.42,261.16,264.16,289.52,
2022-08-10 22:06:32.253000,L8,313.89,340.31,284.91,341.83,340.76,332.34,328.24,321.43,293.78,281.17,283.83,282.00,329.56,299.96,339.55,313.34,280.87,283.39,351.93,289.74,308.19,358.03
2022-08-26 22:06:34.331000,L8,264.45,258.65,271.91,,,,,234.25,254.20,258.32,273.55,259.99,275.22,271.85,284.94,288.36,275.52,278.24,288.14,280.99,301.79,328.85
2022-09-03 22:06:16.060000,L9,305.83,303.42,307.84,296.83,302.58,309.54,295.83,308.72,302.43,307.28,297.01,318.41,319.84,340.26,,,,,,,,292.43
2022-10-21 22:06:29.540000,L9,377.50,373.91,369.98,374.98,376.63,329.59,375.20,340.68,328.26,329.38,332.35,343.68,342.26,351.75,360.32,369.42,380.31,374.50,386.78,373.12,361.82,358.15
2022-11-30 22:06:35.920000,L8,357.86,354.77,363.38,341.33,369.18,377.67,349.59,345.57,346.33,341.29,372.30,374.29,338.87,350.57,352.53,352.55,340.51,333.42,341.58,347.77,353.75,366.21
2022-12-24 22:06:26.081000,L9,348.99,348.92,351.68,337.95,332.16,329.70,332.66,320.60,328.07,328.46,333.65,340.57,339.97,331.70,343.60,347.92,340.69,335.26,332.58,338.00,349.22,347.24
2023-03-06 22:06:02.229000,L8,,252.93,273.89,231.64,246.23,262.58,212.61,275.26,271.70,251.22,267.57,279.96,271.26,290.19,290.60,289.16,261.38,265.11,264.82,281.00,294.55,312.62
2023-03-14 22:06:11.235000,L9,418.76,421.18,325.87,331.91,436.84,416.63,393.78,325.15,321.31,321.72,323.84,334.70,321.64,341.20,328.24,326.00,320.32,313.53,314.52,331.40,341.29,351.53
2023-03-22 22:05:52.850000,L8,,257.36,232.37,240.94,252.19,313.93,303.77,302.47,259.22,257.49,272.64,297.58,304.54,294.16,304.65,291.91,270.37,274.94,266.17,283.47,304.28,322.59
2023-03-30 22:05:59.281000,L9,321.51,320.13,320.12,327.20,321.62,326.44,324.23,323.73,308.89,318.46,303.43,330.82,326.87,326.55,326.84,323.38,318.71,309.36,312.94,324.32,345.71,350.12
2023-04-07 22:05:40.262000,L8,,,,,,,,,,,266.48,244.45,273.09,279.54,285.76,282.47,271.85,274.92,287.22,282.20,315.86,316.84
2023-04-23 22:05:33.182000,L8,,,,,,,,,,,244.75,240.59,229.72,292.81,249.87,258.02,259.71,264.86,286.08,288.25,301.84,306.93
