dates,satname,nzd0346-0000,nzd0346-0001,nzd0346-0002,nzd0346-0003,nzd0346-0004,nzd0346-0005,nzd0346-0006,nzd0346-0007,nzd0346-0008,nzd0346-0009,nzd0346-0010,nzd0346-0011
1999-08-28 21:53:59.920000,L7,307.38,187.72,269.55,280.45,311.83,321.39,333.22,328.68,314.46,274.21,,
1999-09-29 21:54:04.102000,L7,293.71,177.86,271.94,287.31,313.56,195.87,272.70,295.46,293.45,300.13,,
2000-01-19 21:53:49.771000,L7,271.19,172.64,233.50,187.07,313.28,290.82,213.59,290.24,247.49,,,
2000-05-26 21:53:00.524000,L7,218.31,168.88,,,,,310.23,,,,,
2000-07-29 21:52:14.316000,L7,220.28,180.27,278.66,289.62,319.31,287.04,330.92,174.11,316.60,281.71,,
2000-08-14 21:52:08.182000,L7,222.95,170.23,277.00,293.62,315.36,337.00,326.14,316.63,314.85,284.37,,
2000-12-04 21:51:22.024000,L7,318.01,310.93,278.05,314.79,330.68,330.50,326.03,322.26,320.75,311.46,,
2001-01-05 21:51:28.457000,L7,371.35,366.46,366.24,373.41,356.17,357.81,354.19,354.38,356.07,349.23,331.72,332.56
2001-02-06 21:51:26.449000,L7,257.62,277.26,333.90,282.12,205.93,327.98,324.48,324.00,331.12,315.10,185.08,227.30
2001-04-27 21:51:07.792000,L7,311.48,327.18,151.86,280.80,316.26,340.70,312.46,332.34,280.38,238.09,,
2001-05-13 21:50:57.045000,L7,306.95,182.17,277.43,275.58,310.06,270.54,151.08,316.05,302.10,251.69,,
2001-06-14 21:50:38.006000,L7,290.10,175.12,271.61,225.49,,329.04,328.91,321.26,307.95,289.25,,
2001-09-18 21:49:29.215000,L7,288.01,167.88,268.97,271.37,300.74,318.03,314.17,,,,,
2001-10-04 21:49:17.977000,L7,305.29,290.01,277.23,292.62,317.98,190.37,260.95,279.15,252.11,300.42,,
2002-02-25 21:49:59.822000,L7,417.21,347.83,351.02,365.39,354.11,364.04,475.60,515.12,500.18,501.92,321.94,
2002-07-19 21:49:21.346000,L7,208.70,,,,,,,,,,,
2002-08-20 21:49:10.402000,L7,286.45,169.44,262.66,261.95,159.00,203.96,320.42,179.40,210.16,228.17,,
