dates,satname,nzd0012-0000,nzd0012-0001,nzd0012-0002,nzd0012-0003,nzd0012-0004,nzd0012-0005,nzd0012-0006,nzd0012-0007,nzd0012-0008,nzd0012-0009,nzd0012-0010,nzd0012-0011,nzd0012-0012,nzd0012-0013,nzd0012-0014,nzd0012-0015,nzd0012-0016,nzd0012-0017,nzd0012-0018,nzd0012-0019,nzd0012-0020,nzd0012-0021,nzd0012-0022,nzd0012-0023,nzd0012-0024,nzd0012-0025
2000-10-06 22:07:59.689000,L7,414.88,340.65,399.73,400.11,328.64,315.09,332.55,328.60,343.85,344.61,347.62,339.98,316.10,224.48,253.32,308.76,331.24,337.89,343.57,344.95,341.84,343.77,313.31,247.84,,
2000-10-22 22:07:50.487000,L7,428.94,386.06,422.20,409.63,389.18,389.66,404.72,408.59,496.54,334.82,332.90,337.12,307.17,197.70,213.18,254.96,232.49,280.29,378.64,444.32,,,508.87,317.45,228.91,248.54
2000-11-07 22:07:53.532000,L7,,,480.57,471.50,383.84,396.05,416.20,401.66,397.34,393.36,393.14,397.87,395.99,399.47,351.07,397.13,408.68,398.35,399.62,405.26,397.20,397.97,400.49,417.63,401.47,383.10
2001-02-27 22:07:54.461000,L7,319.87,338.09,354.60,331.22,321.83,313.89,327.37,283.13,299.66,333.37,344.39,337.31,304.59,210.44,246.18,302.48,323.72,314.37,339.36,341.59,338.59,341.45,308.98,237.47,,
2001-06-03 22:07:16.736000,L7,308.56,338.18,382.34,246.58,198.80,252.85,333.51,336.84,341.74,340.60,347.85,340.86,316.76,222.94,267.07,315.42,421.33,388.91,409.54,411.85,392.00,344.21,331.29,349.32,301.11,235.29
2001-06-19 22:07:05.722000,L7,323.76,340.99,348.92,322.10,326.41,317.70,332.96,337.98,342.90,341.29,346.95,340.77,316.22,213.51,251.75,315.26,338.17,340.03,343.11,345.08,341.90,343.61,333.92,350.10,245.59,236.20
2001-11-26 22:06:09.518000,L7,437.01,422.62,399.79,,402.80,409.41,396.61,401.08,409.56,409.72,409.82,404.49,401.38,410.70,413.48,389.38,398.01,342.78,385.26,386.36,385.45,559.36,523.61,465.14,487.00,481.86
2001-12-12 22:06:14.960000,L7,429.41,408.10,545.97,498.05,449.98,464.93,475.89,342.21,436.05,455.15,354.47,346.98,316.74,347.91,285.74,316.69,344.31,343.06,345.65,344.67,347.55,348.67,325.14,336.60,302.06,263.99
2001-12-28 22:06:14.106000,L7,,,,479.21,386.02,389.79,375.43,388.64,390.77,395.89,393.82,392.36,383.95,369.00,369.83,379.84,389.65,545.50,470.56,530.02,445.55,431.94,501.13,444.62,531.29,443.47
2002-02-14 22:06:29.522000,L7,,,,375.18,383.29,380.93,374.25,370.50,378.04,404.27,397.24,494.27,483.04,485.23,498.62,469.97,480.18,469.33,458.95,502.26,484.08,463.70,434.41,449.69,425.01,391.54
2002-03-18 22:06:22.131000,L7,403.71,404.78,389.52,396.38,394.71,387.49,491.48,447.68,393.47,262.15,,,,,,,,,,,238.77,235.12,240.98,327.03,336.07,570.30
2002-06-22 22:06:03.573000,L7,423.85,,,362.24,341.56,326.09,335.74,338.45,336.07,,,,,215.27,275.46,316.57,335.23,405.40,352.09,316.62,344.60,344.53,183.01,219.71,277.61,268.55
2002-07-08 22:06:00.488000,L7,310.32,345.90,244.09,224.34,,,,,263.36,326.72,349.97,340.76,322.26,216.95,269.11,315.84,332.70,342.55,343.18,335.84,379.29,352.63,294.43,312.02,296.38,293.71
2002-07-24 22:05:50.655000,L7,413.93,335.41,372.96,313.59,306.45,254.06,332.80,337.05,335.90,341.56,346.02,339.30,318.28,193.87,250.21,310.89,328.80,329.85,333.11,334.01,333.24,335.68,326.80,335.12,300.71,287.50
2002-08-09 22:05:46.029000,L7,368.72,381.26,382.13,337.14,387.07,388.03,393.97,346.00,335.38,396.11,310.50,,,,269.25,311.40,326.96,375.85,336.37,335.27,331.84,336.42,323.25,339.27,298.58,287.79
2002-10-28 22:05:22.323000,L7,524.48,420.28,413.75,409.70,546.11,322.13,489.58,468.56,467.89,,381.45,415.45,439.24,243.39,462.02,454.82,446.35,342.38,473.85,540.27,495.42,435.94,418.73,520.61,540.85,252.60
2002-11-13 22:05:30.425000,L7,472.54,453.03,452.80,455.24,470.88,485.64,430.31,470.92,454.62,449.70,453.19,447.99,446.26,453.98,551.92,,427.28,405.49,388.36,398.36,393.48,404.92,415.62,430.44,427.68,388.08
2002-12-31 22:05:56.221000,L7,429.61,415.39,504.72,418.33,436.05,434.03,425.52,423.06,531.90,513.51,521.69,528.75,512.08,516.21,275.70,317.84,338.45,337.15,340.85,340.79,344.56,340.35,526.63,491.06,491.23,495.38
2003-01-16 22:06:02.914000,L7,,,509.15,338.38,279.50,180.74,,508.05,518.60,514.55,493.07,502.61,522.01,517.67,375.38,380.64,333.73,334.50,339.47,341.15,344.59,344.45,330.93,301.82,300.60,287.46
2003-04-06 22:06:21.012000,L7,397.18,550.32,482.05,387.94,393.86,388.34,415.17,406.07,513.67,496.29,485.87,521.44,523.39,474.06,468.24,469.17,511.74,506.17,347.34,340.26,273.08,288.39,332.51,335.54,306.78,280.18
2003-05-08 22:06:20.773000,L7,518.92,504.88,432.80,494.10,525.06,312.98,330.56,329.71,335.38,339.08,342.45,334.52,312.42,239.65,268.03,311.21,326.07,329.68,343.57,340.64,339.26,341.27,330.24,334.04,222.71,224.74
2003-05-24 22:06:17.162000,L7,,,,,,387.09,382.16,385.16,388.17,385.14,386.09,385.95,374.77,405.20,399.25,383.20,379.86,371.27,381.73,385.13,376.93,376.06,381.53,388.91,379.25,425.95
2003-10-23 21:55:36.755000,L5,373.08,356.93,377.66,376.17,378.63,335.45,343.03,349.05,356.01,342.63,345.82,343.33,324.97,256.07,260.39,300.35,329.13,336.86,340.15,344.18,349.83,347.87,342.41,320.20,319.84,222.44
2004-05-18 21:58:14.785000,L5,372.53,356.67,367.31,360.87,363.76,317.67,327.09,336.22,339.68,341.24,343.46,345.11,334.99,275.20,268.24,301.43,331.95,342.70,340.14,340.17,345.66,337.34,335.45,324.93,310.61,213.39
2004-08-22 22:00:48.706000,L5,257.93,246.83,254.77,320.63,321.82,281.60,274.38,264.79,285.72,301.37,314.00,307.19,291.07,215.30,215.12,264.45,287.21,,,,289.20,275.82,287.22,,,
2005-01-13 22:03:41.143000,L5,369.19,355.15,370.40,363.59,364.33,324.34,330.82,328.70,339.58,340.18,342.90,338.45,324.75,263.31,263.48,299.70,328.62,342.10,344.87,347.56,350.77,341.85,340.39,319.88,212.23,217.82
2005-02-14 22:04:09.465000,L5,357.76,351.28,363.75,357.86,358.26,310.72,324.76,332.62,347.39,349.89,353.78,351.68,339.60,287.03,266.60,301.84,329.38,341.44,337.18,338.27,344.73,337.43,333.16,323.56,218.86,215.29
2005-03-02 22:04:24.338000,L5,,,,311.55,340.91,300.39,323.59,323.73,332.87,345.16,346.42,344.56,330.61,260.20,251.68,298.24,326.00,328.11,331.65,337.59,337.01,334.95,326.15,302.03,,
2005-04-03 22:04:40.528000,L5,378.38,365.07,382.65,377.44,373.46,328.26,349.89,355.59,359.33,352.78,354.03,353.60,334.51,286.64,279.73,315.39,345.55,348.51,348.53,351.83,359.57,349.53,348.66,336.83,336.25,231.09
2005-04-19 22:04:43.597000,L5,369.45,354.04,369.02,362.30,362.79,314.99,325.10,328.68,336.14,339.12,341.36,342.61,325.33,262.81,261.65,297.80,325.97,336.63,335.97,339.98,342.99,335.37,333.77,321.83,310.34,215.97
2005-06-06 22:05:05.724000,L5,372.22,353.04,365.36,364.14,365.48,320.65,327.03,330.51,339.44,337.19,344.30,342.80,327.34,267.98,261.61,295.69,325.80,329.92,333.33,337.81,339.51,333.69,328.77,320.68,311.51,
2005-08-25 22:05:41.221000,L5,345.40,200.03,198.26,,255.93,299.54,307.06,289.75,,,,,,,,,,,,,,,,,,
2005-09-26 22:05:42.687000,L5,364.19,349.99,368.64,365.31,384.91,427.71,347.37,347.50,349.76,347.95,352.82,353.75,336.76,268.67,265.47,292.47,323.56,334.54,337.33,334.43,337.83,332.84,332.11,316.31,214.67,221.64
2005-11-13 22:05:57.059000,L5,328.76,323.51,335.56,327.38,321.07,217.96,,,,,,,,,,,,,220.80,318.28,322.31,315.89,302.15,246.02,,
2006-02-17 22:08:11.136000,L5,364.89,351.14,366.05,360.11,360.05,318.67,328.81,335.08,344.36,344.74,347.62,346.46,330.94,267.26,263.67,303.39,329.01,339.13,338.91,340.69,343.33,337.94,335.24,321.32,210.60,211.02
2006-04-06 22:09:08.139000,L5,308.29,316.37,323.32,324.39,321.01,285.31,290.54,277.17,294.95,311.27,292.85,266.42,277.57,219.40,,247.29,253.74,249.55,,,,,,,,
2006-05-08 22:09:38.251000,L5,278.61,305.43,270.41,288.53,301.80,270.10,273.73,264.24,279.80,285.00,284.86,287.81,279.14,,,,,,,,,,,,,
2006-06-25 22:10:20.606000,L5,371.65,359.03,369.86,364.09,366.59,321.67,334.09,340.94,343.09,343.12,348.98,353.20,340.30,283.48,272.99,301.69,334.23,343.08,346.87,345.34,350.31,339.04,341.47,328.10,319.21,218.86
2006-07-11 22:10:34.443000,L5,,,,,,,270.85,272.32,280.20,307.99,293.05,297.31,273.10,,,,,,277.37,286.94,,,,,,
2006-08-12 22:10:59.603000,L5,368.39,360.33,373.70,365.96,371.67,333.12,342.02,348.14,352.41,351.55,352.99,356.62,341.03,286.33,274.64,312.50,337.90,345.42,347.90,350.48,351.21,347.05,343.81,333.46,295.49,217.27
2006-08-28 22:11:11.674000,L5,337.49,326.18,341.28,334.74,332.69,,,,,,,,,,,,199.58,279.45,280.11,247.64,,,,,,
2006-09-13 22:11:23.474000,L5,367.36,351.10,372.90,366.81,369.58,325.17,336.26,343.93,291.88,180.63,,,,,,,,216.98,256.78,286.10,344.08,339.75,335.99,318.59,316.58,230.33
2006-12-02 22:12:34.352000,L5,306.32,324.92,335.59,328.01,316.93,304.17,300.41,307.46,311.23,323.74,318.54,316.85,293.81,233.52,258.87,291.83,313.06,313.09,322.51,320.99,312.53,308.89,301.34,306.93,207.38,207.50
2007-01-03 22:12:49.248000,L5,,,,301.84,270.02,274.63,283.52,286.43,288.16,290.41,291.92,281.54,222.10,196.71,241.27,267.35,282.90,,,,,,,,,
2007-01-19 22:12:30.924000,L5,366.59,336.84,338.15,334.59,345.28,297.54,312.13,317.16,330.33,338.11,342.97,337.11,328.30,265.65,256.64,302.88,325.61,351.86,348.57,341.07,345.61,335.85,338.75,279.37,,
2007-09-16 22:10:40.887000,L5,364.24,355.42,368.15,363.26,365.11,332.84,349.09,354.71,359.40,360.49,363.51,361.05,347.75,305.90,280.40,309.38,336.64,343.45,347.46,348.10,348.12,341.99,335.65,326.44,307.88,218.37
2007-10-02 22:10:31.289000,L5,366.08,356.17,369.78,362.35,363.26,322.09,335.91,344.11,345.90,349.67,358.55,353.82,339.67,289.32,274.20,302.74,334.15,346.05,345.89,346.58,347.77,337.95,331.14,322.80,231.57,226.07
2008-11-21 22:01:05.982000,L5,373.47,360.09,378.54,370.47,370.62,322.75,337.36,346.15,346.52,346.21,348.41,347.88,333.08,272.99,269.94,303.61,332.21,340.68,343.28,344.69,346.65,343.65,338.68,323.02,219.90,218.03
2009-01-24 22:02:55.057000,L5,367.40,357.41,371.86,367.67,365.29,320.69,333.80,338.66,344.96,346.61,340.23,341.47,325.35,263.12,263.14,300.75,328.97,334.06,335.75,337.90,341.69,335.92,338.50,321.49,220.33,217.57
2010-01-27 22:08:26.527000,L5,368.66,354.61,373.82,370.97,371.47,321.94,327.81,331.10,340.03,344.10,346.16,344.59,332.04,268.84,256.37,302.04,328.33,335.47,340.21,342.35,345.94,340.28,332.43,318.44,222.30,217.83
2010-02-12 22:08:30.110000,L5,365.16,351.46,370.65,361.35,360.42,311.20,319.03,328.84,335.43,344.34,346.77,345.28,332.63,267.08,255.62,302.81,328.59,334.36,335.69,339.74,340.57,336.74,325.98,313.95,220.97,215.04
2010-11-27 22:07:24.215000,L5,362.91,354.97,370.59,360.92,363.78,327.68,339.17,343.26,347.01,351.01,354.27,353.28,341.13,265.31,263.80,302.44,332.91,335.64,344.13,341.50,344.03,338.95,336.62,322.39,222.58,219.32
2011-01-14 22:07:31.728000,L5,365.93,357.28,374.54,364.58,364.78,320.87,332.02,338.23,341.17,347.27,348.94,347.01,333.34,268.86,267.70,304.60,336.60,340.25,346.95,347.69,349.78,341.83,339.64,323.74,225.28,221.45
2011-09-11 22:06:09.236000,L5,374.86,365.02,376.59,370.78,371.07,330.34,338.57,349.91,351.25,354.96,357.16,356.07,335.63,273.36,273.23,304.97,334.59,343.76,346.08,348.04,347.78,339.05,338.38,326.43,226.72,217.99
2013-04-25 22:19:21.025000,L8,332.32,355.16,360.10,345.76,337.04,327.84,337.46,341.26,345.64,345.15,349.87,343.71,314.75,240.44,288.22,327.41,343.17,345.91,352.59,339.20,295.56,300.36,275.64,242.05,266.42,360.90
2013-05-11 22:19:31.249000,L8,335.29,361.83,368.21,349.19,337.41,325.12,338.02,342.92,345.02,347.43,352.23,345.61,313.12,243.60,293.57,335.54,351.23,348.31,349.46,347.19,347.92,345.68,336.67,350.50,322.41,
2013-06-28 22:19:33.252000,L8,338.76,363.63,370.65,355.10,345.24,324.46,337.44,345.01,343.78,347.73,349.48,344.61,313.56,250.38,289.68,324.17,345.74,348.22,348.01,348.09,348.07,348.02,334.59,349.90,326.76,234.85
2013-07-14 22:19:34.707000,L8,339.18,367.76,381.46,358.01,349.35,326.94,339.12,346.36,348.05,348.66,354.39,347.02,319.31,259.27,297.83,335.56,350.25,349.34,355.25,350.48,352.52,348.36,336.60,350.48,328.42,251.59
2013-08-31 22:19:38.558000,L8,338.08,360.46,380.11,356.97,345.27,325.27,338.04,342.21,344.60,348.48,351.16,344.52,318.25,259.02,292.06,321.00,341.80,345.20,346.34,347.23,345.96,344.14,332.90,344.19,241.17,245.40
2013-10-18 22:19:25.762000,L8,426.23,425.50,370.56,420.95,417.72,412.05,396.51,374.80,412.49,411.73,410.61,412.71,413.38,411.68,411.77,411.86,413.17,406.05,405.33,398.47,393.02,387.25,388.78,404.12,392.91,387.30
2014-02-07 22:18:33.391000,L8,335.37,357.82,371.93,351.78,336.64,324.74,335.24,341.01,340.78,344.16,347.90,342.25,313.43,244.48,286.79,326.20,346.29,344.23,346.75,343.27,349.16,343.23,328.47,343.33,,
2014-02-23 22:18:20.398000,L8,332.25,354.42,364.49,345.99,333.25,325.11,335.01,342.38,342.22,345.45,348.29,342.66,310.69,242.01,288.97,319.44,341.03,344.88,345.72,347.80,347.44,345.21,330.54,347.35,,
2014-03-27 22:17:50.001000,L8,337.46,363.47,405.95,352.52,343.56,418.91,440.54,348.29,344.86,347.45,349.44,343.90,310.60,267.00,299.20,324.38,435.59,349.12,355.05,357.78,417.40,342.94,337.31,346.37,234.03,275.49
2014-04-12 22:17:37.464000,L8,332.93,357.37,361.89,346.75,334.98,323.53,336.20,343.41,345.54,346.20,351.56,343.90,313.17,252.22,294.05,324.08,346.81,344.33,347.71,344.51,346.36,343.92,329.63,346.00,231.76,232.82
2014-05-14 22:17:08.923000,L8,335.45,360.20,369.34,346.74,334.50,324.76,337.14,341.17,342.09,344.83,348.96,343.77,310.75,249.32,289.52,329.94,345.94,344.77,347.51,345.65,346.28,343.33,333.38,345.53,307.22,
2014-05-30 22:17:11.184000,L8,321.91,341.11,344.48,315.76,312.61,301.70,316.65,308.13,332.55,332.49,334.97,327.63,302.72,224.78,255.07,304.37,314.94,316.38,336.73,332.36,334.12,331.55,300.30,,,
2014-07-01 22:17:22.417000,L8,328.52,346.62,354.87,339.80,330.22,315.87,329.85,331.94,335.19,341.39,340.25,334.18,304.58,236.73,273.75,305.86,317.68,337.60,339.00,337.54,339.92,338.32,317.58,241.92,,
2014-07-17 22:17:28.260000,L8,338.89,364.26,365.37,356.03,348.23,324.12,339.91,343.60,348.01,347.93,352.55,345.21,313.78,245.36,291.04,323.99,345.82,345.58,347.98,345.75,348.99,345.52,335.19,346.19,320.54,239.10
2014-09-19 22:17:42.798000,L8,277.41,,,,318.43,296.99,288.15,272.86,278.59,312.57,317.34,316.33,295.91,220.65,246.15,289.81,303.98,304.05,322.26,320.74,324.36,321.12,269.90,,,
2015-01-25 22:17:32.812000,L8,337.17,361.00,364.87,351.16,339.40,328.19,337.54,343.51,345.07,347.30,352.26,344.95,315.21,244.03,288.78,320.00,348.38,345.60,349.12,347.17,348.71,344.23,329.16,347.41,,
2015-02-10 22:17:27.012000,L8,333.85,354.63,362.76,345.81,332.57,333.18,330.01,339.32,335.94,344.90,348.77,342.50,308.66,306.66,286.25,319.22,341.90,345.60,345.80,334.42,310.62,285.71,237.61,,,
2015-02-26 22:17:23.009000,L8,334.95,359.89,375.43,349.87,336.74,328.32,337.65,342.12,343.18,345.53,349.67,343.66,312.30,302.80,285.79,328.09,346.17,344.56,346.50,344.85,348.26,345.65,334.47,347.75,,
2015-06-02 22:16:44.532000,L8,252.22,253.91,257.19,338.96,331.12,313.08,328.09,313.54,330.63,335.04,287.97,328.21,302.97,240.98,244.39,280.13,300.44,279.24,267.25,194.47,,,,,,
2015-07-20 22:17:10.706000,L8,335.92,359.49,365.58,349.08,338.19,324.05,336.41,343.98,341.21,346.91,349.24,344.06,312.02,306.36,291.87,324.60,342.43,345.55,346.34,344.46,345.28,344.38,329.21,209.95,321.03,232.53
2015-08-05 22:17:13.094000,L8,321.28,339.87,339.87,212.63,324.40,304.10,303.49,284.15,308.01,331.50,336.24,326.01,299.99,234.19,255.49,301.16,311.74,314.68,332.40,331.15,336.64,331.15,297.77,,,
2015-10-24 22:17:40.820000,L8,322.48,342.54,346.80,332.58,319.16,310.96,311.41,308.60,331.03,331.37,333.67,328.13,,,,,,,,,,,,,,
2015-12-11 22:17:42.627000,L8,332.43,351.85,363.40,345.97,332.35,325.23,334.23,342.33,340.48,343.91,343.88,348.72,308.20,298.37,289.21,318.70,347.39,340.69,345.04,345.47,344.48,344.99,323.69,344.41,,
2015-12-27 22:17:43.409000,L8,333.71,354.67,362.60,346.99,334.71,330.14,338.24,342.97,345.63,345.74,352.20,343.83,311.10,292.32,295.17,328.34,347.50,343.92,348.04,344.97,348.51,344.85,328.59,345.45,,
2016-01-12 22:17:40.472000,L8,335.91,359.09,365.07,354.58,336.74,330.04,336.81,342.13,343.83,350.89,350.87,346.28,311.72,304.68,297.80,335.80,348.33,349.22,348.46,349.09,350.14,347.79,333.36,349.03,,
2016-04-01 22:17:14.685000,L8,319.97,358.08,364.99,346.48,333.03,324.86,336.82,341.69,341.09,343.63,346.95,311.92,265.16,203.86,274.13,335.72,346.85,342.96,347.07,346.41,344.40,345.09,318.82,345.15,311.33,
2016-05-03 22:17:13.318000,L8,334.58,356.93,365.99,350.43,333.78,326.54,337.24,341.21,342.16,344.03,348.71,343.00,311.37,316.47,294.80,321.55,346.46,342.89,345.57,345.32,346.35,343.63,322.60,343.67,256.77,250.95
2016-08-07 22:17:37.552000,L8,,,,,301.84,302.70,167.26,232.95,318.47,334.36,334.36,317.23,279.89,,178.02,293.40,296.37,314.60,330.72,331.99,331.58,324.42,171.54,,,
2016-09-08 22:17:48.858000,L8,336.04,359.18,369.20,351.63,334.97,327.15,337.11,344.93,347.81,353.16,352.05,345.78,315.63,263.67,291.81,319.81,347.83,346.11,347.68,346.78,346.99,347.40,326.49,345.76,310.31,
2016-10-10 22:17:54.274000,L8,333.14,354.61,365.72,347.48,333.12,329.99,338.23,342.24,341.03,345.33,351.00,344.35,312.34,253.31,289.74,321.32,344.10,344.10,346.71,341.17,347.21,345.89,321.79,345.15,,
2016-10-26 22:17:56.874000,L8,335.26,357.28,369.28,350.44,334.96,327.46,340.13,347.41,298.24,259.06,342.16,340.88,309.25,290.02,291.66,320.37,347.37,344.90,347.74,345.60,347.72,345.73,325.06,346.32,237.29,238.38
2017-01-30 22:17:38.957000,L8,334.81,359.11,368.08,349.23,335.11,328.43,336.63,343.22,340.69,346.16,350.36,344.59,311.40,241.09,291.59,317.97,348.14,345.68,347.40,346.08,346.97,346.12,321.30,346.45,,
2017-03-03 22:17:25.727000,L8,321.30,173.24,329.63,332.29,318.99,301.61,291.50,284.34,297.09,312.16,315.15,312.54,283.48,,233.04,291.59,305.34,307.98,330.14,321.93,330.76,325.96,283.27,,,
2017-04-20 22:16:59.468000,L8,340.76,357.14,379.99,355.88,344.83,324.82,337.51,343.63,342.69,347.92,350.99,345.03,314.73,328.44,330.21,321.40,348.99,347.11,348.17,346.74,345.92,343.27,326.30,343.80,313.18,
2017-06-07 22:17:15.240000,L8,337.34,360.26,371.31,350.09,343.19,329.68,338.77,345.57,345.25,347.83,350.80,344.39,310.67,325.58,289.63,321.80,342.50,346.67,347.38,347.08,348.82,347.75,328.52,346.56,322.26,
2017-07-09 22:17:23.906000,L8,339.42,362.64,378.68,355.98,342.13,328.25,341.43,340.63,341.80,350.18,351.40,346.12,313.99,264.97,292.13,329.54,346.82,348.72,349.87,349.00,351.55,347.81,329.59,347.51,319.60,243.42
2017-07-25 22:17:30.862000,L8,347.04,362.49,374.18,356.22,345.80,329.77,339.85,343.74,345.71,347.21,351.61,344.89,314.62,269.61,292.44,327.16,345.54,345.74,350.11,347.74,349.96,347.36,329.45,345.82,316.27,244.93
2017-09-27 22:17:48.664000,L8,269.46,343.65,357.77,344.83,324.83,301.28,279.40,262.45,243.30,308.68,297.41,303.36,,,215.64,282.05,282.77,300.10,,,,,,,,
2017-10-29 22:17:53.844000,L8,334.78,355.70,365.68,349.69,337.09,330.55,339.34,344.29,346.79,345.71,351.77,344.27,312.14,269.77,288.17,317.99,343.65,344.22,347.68,346.47,349.52,347.67,323.63,347.48,232.91,240.33
2017-11-30 22:17:44.511000,L8,333.87,358.04,365.35,350.19,336.83,341.92,233.59,350.47,333.63,350.30,420.31,341.72,309.25,229.24,226.63,239.78,342.61,243.29,350.70,348.91,356.98,345.53,320.49,354.18,231.43,240.61
2017-12-16 22:17:46.727000,L8,338.15,372.88,372.47,358.36,344.83,334.35,410.94,344.93,338.28,353.51,358.51,349.33,315.22,307.53,293.27,330.84,351.80,351.68,350.75,352.19,350.88,351.03,327.04,248.08,300.06,245.90
2018-02-02 22:17:27.894000,L8,308.13,329.42,270.85,338.89,326.34,308.22,299.72,296.19,323.68,328.58,249.68,,,,,,,,,324.46,303.43,241.24,292.78,,,
2018-02-18 22:17:22.771000,L8,335.81,358.06,366.62,354.49,337.71,331.05,338.76,343.25,344.08,347.87,350.00,345.07,312.71,302.44,288.46,326.22,347.72,347.26,349.94,347.56,349.60,344.88,320.45,345.78,225.59,237.59
2018-04-07 22:16:59.037000,L8,334.16,361.32,365.60,351.37,339.69,331.92,341.59,344.49,346.38,347.81,352.07,344.74,312.29,273.56,285.55,320.38,347.77,345.77,348.23,347.39,347.63,347.55,324.34,341.84,319.76,
2018-05-09 22:16:40.331000,L8,334.17,360.43,371.96,348.79,337.44,331.05,337.19,343.65,346.85,347.00,350.74,343.93,310.37,298.82,285.04,318.02,345.95,345.19,348.15,348.23,349.96,348.64,324.53,348.33,317.70,
2018-05-25 22:16:28.178000,L8,337.39,360.54,377.51,352.64,345.44,330.36,338.39,345.51,347.33,347.97,350.46,343.90,311.82,270.54,289.00,319.09,346.76,345.46,348.43,348.35,351.69,348.95,326.93,348.35,320.73,242.88
2018-06-10 22:16:26.226000,L8,338.20,358.56,373.09,350.54,345.99,324.26,335.25,337.49,332.15,325.84,340.35,303.99,305.43,255.29,184.64,,,,262.37,287.52,344.89,344.38,322.12,344.52,302.58,236.44
2018-06-26 22:16:36.823000,L8,337.50,361.12,379.66,352.09,346.37,328.53,337.20,344.82,345.21,348.63,350.99,343.72,310.36,272.48,287.71,315.74,348.79,346.75,347.97,348.32,349.53,349.35,323.13,347.82,318.61,
2018-07-28 22:16:51.607000,L8,335.29,365.58,376.17,351.88,348.31,331.57,338.34,341.92,342.37,354.08,356.71,347.17,311.98,290.82,417.74,349.80,346.30,346.54,347.33,355.50,354.65,350.90,326.68,351.48,325.25,245.68
2018-08-29 22:17:08.269000,L8,326.32,348.17,354.40,340.11,329.42,317.58,320.07,315.43,331.80,335.51,339.61,329.19,299.25,224.21,245.64,291.26,302.41,304.76,302.24,,,,,,,
2018-11-17 22:17:31.986000,L8,334.91,357.74,370.02,348.14,339.12,334.18,339.86,346.89,346.23,352.04,354.11,345.26,310.22,271.07,286.97,313.17,348.19,347.85,350.15,348.93,350.90,349.12,320.47,350.52,,
2018-12-03 22:17:30.217000,L8,,363.78,381.72,355.96,346.05,331.38,339.65,347.87,346.16,351.92,351.93,345.56,311.23,275.54,286.00,318.11,346.86,348.07,349.33,352.58,349.69,346.37,193.32,193.69,235.02,287.61
2018-12-19 22:17:28.292000,L8,304.19,,,,,316.02,305.91,301.76,328.11,333.49,335.03,329.41,299.86,231.25,261.14,298.25,317.03,325.54,335.25,333.97,340.10,334.73,299.81,239.30,,
