dates,satname,nzd0326-0000,nzd0326-0001,nzd0326-0002,nzd0326-0003,nzd0326-0004,nzd0326-0005,nzd0326-0006,nzd0326-0007,nzd0326-0008,nzd0326-0009,nzd0326-0010,nzd0326-0011,nzd0326-0012
2000-07-29 21:51:50.349000,L7,,487.50,488.94,465.38,288.29,228.99,477.41,474.17,483.30,292.83,275.46,328.37,338.44
2000-08-07 21:45:32.940000,L7,,193.97,253.93,216.18,277.73,222.64,298.53,306.14,317.90,290.45,255.11,323.54,321.67
2000-08-14 21:51:44.223000,L7,,304.09,298.68,271.99,298.19,288.03,323.59,330.03,331.12,297.70,295.14,330.10,340.15
2000-10-26 21:45:10.779000,L7,347.63,334.83,322.97,326.88,326.06,319.35,318.15,319.84,330.93,446.35,504.88,477.07,518.02
2000-12-04 21:50:58.069000,L7,322.62,324.19,328.74,308.57,321.55,304.86,307.58,337.53,330.07,324.18,329.47,323.62,333.82
2001-01-05 21:51:04.492000,L7,338.04,327.66,314.96,328.95,335.01,338.86,346.23,342.14,336.75,343.44,345.81,336.11,338.87
2001-01-14 21:44:57.122000,L7,287.69,301.74,285.97,293.40,303.24,280.07,298.30,298.87,297.80,280.32,303.86,292.67,272.47
2001-02-06 21:51:02.555000,L7,313.40,318.94,311.89,315.90,315.06,318.00,328.19,333.81,329.13,297.13,320.55,328.34,344.05
2001-04-04 21:44:30.925000,L7,,306.09,299.29,291.93,289.99,295.90,325.07,331.27,338.51,297.95,310.11,320.86,337.28
2001-05-13 21:50:33.259000,L7,,,,,,183.60,280.29,290.23,308.91,268.55,205.51,296.21,313.89
2001-05-22 21:44:42.575000,L7,,,,,,,289.71,294.42,303.78,182.96,279.01,294.67,292.70
2001-09-11 21:43:02.212000,L7,258.79,308.55,281.21,294.92,302.30,291.22,319.73,313.53,322.46,300.95,311.96,330.46,333.90
2001-09-18 21:49:05.242000,L7,322.08,324.72,313.51,311.86,328.59,323.52,342.55,338.83,432.17,452.11,348.38,337.98,338.41
2002-01-17 21:43:16.786000,L7,339.26,322.79,318.35,324.96,329.28,323.83,328.48,332.35,338.16,337.78,340.62,332.39,331.39
2002-01-17 21:43:40.748000,L7,430.11,363.40,353.04,368.46,362.18,359.87,374.74,368.51,377.44,380.90,376.16,372.51,364.32
2002-02-18 21:43:18.247000,L7,243.14,298.25,280.61,288.37,291.70,290.60,312.11,302.13,300.29,291.35,302.61,318.01,314.94
2002-02-25 21:49:35.857000,L7,322.57,455.02,473.80,496.56,311.84,309.94,476.98,515.68,502.98,514.18,337.11,330.34,344.22
2002-03-06 21:43:23.680000,L7,307.51,319.90,316.11,305.84,311.60,310.32,315.50,323.89,328.02,311.39,314.11,333.70,335.08
2002-03-06 21:43:47.645000,L7,313.92,323.10,317.05,307.29,312.94,314.17,315.81,326.72,332.46,313.68,326.08,336.46,337.01
2002-03-22 21:43:16.355000,L7,285.56,318.17,315.97,304.54,311.46,305.91,327.53,335.20,343.92,305.57,322.78,333.98,332.79
2002-04-07 21:43:17.050000,L7,257.00,311.49,295.06,296.82,305.64,295.52,317.71,320.23,322.64,299.72,305.41,325.55,344.15
2002-06-10 21:43:00.814000,L7,,182.01,361.72,356.10,156.54,368.32,476.75,365.61,449.33,465.48,454.96,427.16,342.71
2002-07-19 21:48:57.399000,L7,,,,,,171.84,264.30,274.44,307.75,268.95,211.00,302.21,305.95
2002-08-20 21:48:46.449000,L7,,228.60,262.29,280.36,274.76,221.90,296.90,298.39,309.91,283.74,264.91,303.06,305.89
2002-09-05 21:48:38.182000,L7,289.72,304.85,290.32,290.26,292.40,290.83,310.57,319.67,308.42,283.66,305.25,324.15,290.38
2002-09-14 21:42:19.037000,L7,308.97,309.98,297.22,301.99,309.07,305.62,318.04,317.71,324.37,303.05,308.96,314.68,324.97
2002-09-14 21:42:42.988000,L7,258.54,302.82,284.87,292.11,297.46,284.37,306.44,314.80,314.74,293.41,293.53,309.06,295.72
2002-09-30 21:42:11.676000,L7,300.67,312.85,293.96,304.30,306.23,306.69,413.20,314.38,312.60,302.58,313.10,327.51,329.70
2002-10-16 21:42:12.654000,L7,338.34,435.82,439.96,517.66,529.61,520.14,509.14,489.16,435.72,328.56,347.57,334.41,345.96
2002-10-16 21:42:36.617000,L7,318.01,426.52,433.86,511.30,524.10,514.22,487.52,339.56,334.13,314.72,327.80,329.94,345.79
2002-10-23 21:48:27.128000,L7,339.61,335.01,320.95,355.45,402.80,408.77,378.91,344.54,342.58,353.95,340.15,358.21,346.98
2002-12-10 21:48:53.163000,L7,524.38,359.46,352.24,365.74,374.95,360.45,376.58,397.92,392.71,385.01,416.71,409.66,360.62
2002-12-26 21:48:59.976000,L7,331.15,328.86,313.78,315.73,316.78,315.54,324.43,323.67,324.73,338.96,345.22,397.80,
2003-01-11 21:49:02.380000,L7,251.69,300.05,287.18,285.50,281.33,274.17,285.20,293.05,237.27,279.32,295.55,,
2003-01-20 21:42:57.343000,L7,274.33,312.00,286.43,294.47,284.10,271.04,321.55,318.93,328.06,233.42,310.48,296.30,284.23
2003-01-27 21:49:09.075000,L7,320.35,320.42,315.60,323.22,334.16,332.84,326.36,331.55,332.27,333.91,340.35,181.35,185.56
2003-02-05 21:43:05.844000,L7,350.85,329.34,318.48,330.53,353.66,354.92,326.33,334.77,328.27,335.80,339.32,360.54,362.52
2003-03-16 21:49:22.109000,L7,313.58,323.80,317.56,330.15,330.66,329.88,338.74,334.78,336.65,321.85,356.20,347.17,346.77
2003-03-25 21:43:05.785000,L7,266.09,427.16,458.01,434.72,442.17,296.82,326.19,324.57,324.86,306.12,317.20,324.17,292.86
2003-05-03 21:49:25.094000,L7,,305.86,307.21,282.85,321.93,280.41,337.76,373.23,374.18,299.88,292.95,343.07,329.57
2003-07-23 21:31:26.274000,L5,,169.64,283.64,268.80,292.87,253.94,313.44,317.87,326.14,301.84,304.40,323.68,323.56
2003-07-30 21:37:21.273000,L5,,216.29,282.91,272.14,284.36,223.60,305.66,309.92,317.77,299.51,304.95,319.01,321.63
2003-08-15 21:37:36.307000,L5,,293.26,287.39,276.06,289.85,256.07,298.50,305.26,310.00,294.92,293.78,320.82,318.85
2003-10-18 21:38:36.209000,L5,356.74,337.14,325.53,318.92,321.93,320.98,340.19,342.94,343.60,336.40,349.89,350.86,345.83
2003-11-28 21:32:58.000000,L5,353.63,336.63,327.03,327.46,326.80,323.63,346.10,349.66,349.61,354.75,354.10,352.81,349.70
2003-11-28 21:33:21.973000,L5,349.43,334.91,324.13,325.40,327.63,321.48,341.05,348.87,350.59,351.00,357.80,352.70,351.84
2003-12-14 21:33:02.337000,L5,471.61,341.28,335.13,331.91,338.92,340.28,353.24,355.87,364.19,361.51,365.63,356.99,353.04
2003-12-14 21:33:26.453000,L5,361.91,344.84,339.55,340.52,346.68,349.16,362.15,363.82,374.49,373.37,371.54,366.50,359.74
2003-12-30 21:33:12.497000,L5,356.05,338.13,328.93,332.90,332.57,328.20,331.34,336.48,341.80,333.51,342.84,340.68,343.03
2003-12-30 21:33:36.470000,L5,352.66,336.82,328.04,331.59,331.66,327.89,332.50,338.20,343.42,334.42,347.16,342.86,345.22
2004-02-23 21:39:37.913000,L5,499.19,361.04,351.25,366.22,376.74,401.29,416.11,421.09,392.84,434.34,420.11,409.05,396.61
2004-03-19 21:33:35.101000,L5,256.53,296.74,284.27,290.82,292.60,271.20,294.89,301.74,297.08,290.50,286.94,300.36,305.59
2004-03-19 21:33:59.073000,L5,363.28,351.35,337.50,336.26,341.88,348.47,362.18,355.80,352.62,356.57,363.47,356.33,350.22
2004-04-20 21:34:19.103000,L5,,278.25,269.61,274.72,286.62,195.92,294.88,301.57,304.26,286.89,262.85,303.26,305.20
2004-04-20 21:34:43.076000,L5,234.70,296.45,288.52,291.16,297.27,274.58,308.41,311.29,315.59,297.17,284.50,316.27,317.38
2004-06-07 21:35:42.701000,L5,,,,,,169.93,292.59,298.99,307.21,284.00,232.31,303.04,307.70
2004-06-23 21:36:10.798000,L5,,,,,,152.41,293.63,283.59,305.76,283.16,209.08,305.50,311.23
2004-06-23 21:36:34.771000,L5,,161.21,274.33,258.51,292.62,231.64,318.24,316.52,326.90,304.30,305.89,327.86,330.82
2004-08-26 21:38:11.507000,L5,,190.14,251.88,267.89,171.99,207.36,300.83,303.55,305.04,,,,
2004-09-18 21:44:34.791000,L5,198.73,279.41,277.20,289.95,296.51,280.65,305.18,312.28,313.76,299.66,301.28,306.16,302.14
2004-10-20 21:45:16.509000,L5,524.95,354.93,349.43,350.89,361.84,366.59,385.31,415.03,408.33,391.72,386.60,383.89,387.39
2004-11-14 21:39:30.641000,L5,308.08,304.70,293.02,302.26,306.03,297.96,315.61,316.89,311.41,296.34,292.26,276.01,218.29
2004-11-30 21:39:51.941000,L5,264.22,274.88,263.43,288.54,294.01,283.54,303.83,310.50,307.03,294.10,295.59,291.01,294.99
2004-11-30 21:40:15.914000,L5,203.01,265.90,256.96,287.57,293.75,273.32,303.85,311.21,305.94,291.11,291.83,289.97,297.03
2004-12-16 21:40:11.018000,L5,234.22,285.95,266.94,285.27,292.59,283.65,301.99,307.31,304.90,282.24,301.35,290.96,297.27
2004-12-16 21:40:34.991000,L5,384.84,378.05,393.14,361.33,365.25,389.43,403.77,394.44,392.14,396.36,393.90,406.79,366.81
2005-01-17 21:40:37.592000,L5,448.63,343.49,334.44,338.40,342.51,348.07,354.36,355.19,351.64,358.30,366.77,357.81,356.70
2005-01-17 21:41:01.708000,L5,455.66,343.30,334.11,339.03,343.72,348.65,354.04,355.03,355.10,357.60,368.28,361.40,358.95
2005-02-09 21:47:07.285000,L5,373.37,353.61,348.64,367.58,364.47,378.21,384.77,381.47,376.09,370.42,366.89,352.38,357.65
2005-02-18 21:41:06.279000,L5,363.32,340.75,331.61,333.31,338.69,334.04,347.98,357.34,352.90,342.52,359.50,355.87,352.59
2005-02-18 21:41:30.252000,L5,366.65,342.59,335.82,338.33,346.22,343.54,358.46,362.63,358.79,350.93,368.24,363.93,357.98
2005-05-09 21:41:44.008000,L5,,194.10,267.51,215.63,263.85,190.59,291.53,299.50,300.42,281.98,211.62,297.46,292.11
2005-05-09 21:42:07.981000,L5,,237.56,270.52,218.13,272.92,191.95,292.08,301.04,301.73,280.58,218.77,297.35,295.27
2005-05-25 21:41:52.011000,L5,,161.02,271.38,224.46,278.48,183.23,297.30,302.86,315.29,287.69,246.90,311.02,313.38
2005-05-25 21:42:16.127000,L5,,,,,,175.01,290.65,296.13,310.58,280.21,218.54,306.46,310.06
2005-06-01 21:48:06.521000,L5,,,,,,178.49,283.57,287.58,299.27,278.31,213.45,301.66,303.06
2005-06-10 21:42:00.075000,L5,,,,,,165.57,299.85,300.88,311.46,287.81,220.06,313.29,314.25
2005-06-10 21:42:24.190000,L5,,,,,,,286.52,292.26,307.31,284.33,211.17,307.21,308.27
2005-06-26 21:42:04.528000,L5,,177.57,285.56,287.66,304.16,308.03,326.56,326.93,337.53,314.08,340.18,341.22,332.99
2005-06-26 21:42:28.501000,L5,,181.53,290.71,292.24,307.44,311.12,329.07,329.94,340.73,320.61,344.53,342.64,335.50
2005-07-12 21:42:11.363000,L5,,,,,,181.39,292.42,298.96,310.82,283.41,238.06,310.42,308.05
2005-07-12 21:42:35.336000,L5,,156.62,259.39,229.72,283.34,192.27,302.00,308.61,316.30,291.50,246.12,314.68,314.14
2005-07-28 21:42:21.805000,L5,,,,,,163.13,278.89,287.02,301.27,274.41,213.55,297.36,215.31
2005-07-28 21:42:45.778000,L5,,,,,,186.94,294.08,298.67,310.06,288.02,234.32,308.24,224.68
2005-08-13 21:42:29.474000,L5,,272.19,283.00,280.18,293.83,226.00,306.48,310.00,314.85,290.79,282.73,312.96,228.19
2005-08-13 21:42:53.446000,L5,,261.92,283.03,273.67,294.79,218.87,306.09,309.61,315.75,291.53,282.16,313.76,229.47
2005-08-20 21:48:42.854000,L5,179.08,277.45,285.46,289.28,294.55,263.44,302.09,306.09,307.34,291.97,290.49,307.87,223.27
2005-08-29 21:42:34.821000,L5,263.28,284.19,281.53,290.34,297.54,274.64,311.40,313.81,315.83,294.67,293.54,309.86,225.05
2005-08-29 21:42:58.794000,L5,265.64,287.43,281.26,291.18,297.91,276.13,312.32,315.15,316.64,294.42,297.98,311.55,226.63
2005-09-30 21:42:58.225000,L5,358.87,339.96,328.13,332.19,334.18,337.48,350.86,358.09,345.92,335.86,351.86,350.42,361.05
2005-11-17 21:42:55.245000,L5,281.71,300.95,278.89,296.90,300.50,280.73,282.85,299.86,294.83,158.93,251.90,290.56,210.39
2005-11-17 21:43:19.361000,L5,301.65,316.23,294.59,307.76,314.85,302.03,300.68,310.98,310.23,212.93,261.19,299.33,226.14
2006-01-20 21:44:25.094000,L5,288.64,299.51,269.13,296.69,291.88,284.32,305.09,311.60,315.43,291.66,312.83,300.19,207.42
2006-01-20 21:44:49.210000,L5,289.49,301.17,271.36,298.77,293.74,285.19,308.44,313.69,317.78,294.23,315.23,303.04,208.07
2006-01-27 21:50:46.347000,L5,300.91,301.85,274.02,299.27,296.80,292.25,308.22,315.67,321.05,298.67,318.63,303.15,213.83
2006-02-05 21:45:11.980000,L5,163.36,190.64,230.80,278.57,266.60,235.22,292.99,304.97,309.59,284.43,308.01,297.16,211.65
2006-02-21 21:45:08.534000,L5,302.81,309.33,288.83,298.30,295.92,285.99,310.31,315.86,315.37,296.78,311.63,311.38,219.41
2006-02-21 21:45:32.507000,L5,298.65,308.04,286.28,297.47,295.39,284.07,309.03,315.03,315.17,295.69,310.14,310.42,218.23
2006-03-09 21:45:28.526000,L5,316.86,314.24,302.29,305.27,307.48,298.28,319.23,324.57,324.18,307.38,321.65,318.85,334.43
2006-03-09 21:45:52.499000,L5,315.19,316.24,302.10,306.77,308.57,298.66,320.07,326.61,324.81,308.29,322.88,319.96,334.46
2006-04-26 21:46:20.696000,L5,,299.47,273.72,278.81,280.35,215.90,296.08,303.34,303.31,288.54,272.48,301.90,226.52
2006-04-26 21:46:44.812000,L5,229.48,310.12,288.27,295.80,292.65,270.82,306.44,310.69,314.40,299.01,294.08,313.60,233.43
2006-06-13 21:47:01.718000,L5,,,,,,167.02,292.20,299.44,310.54,284.37,218.58,304.36,229.81
2006-06-13 21:47:25.691000,L5,,152.87,270.20,235.10,281.39,194.18,310.09,313.60,321.55,298.77,259.84,321.52,326.72
2006-07-22 21:53:46.375000,L5,,184.98,265.92,242.65,278.39,193.31,297.28,304.84,312.27,294.07,244.98,301.44,227.08
2006-08-23 21:54:11.272000,L5,167.02,277.03,272.23,275.61,289.32,231.00,308.60,314.72,309.51,286.04,266.85,301.97,226.12
2006-09-01 21:48:31.320000,L5,,177.07,239.54,259.90,280.13,201.27,296.54,305.66,309.31,284.82,262.59,300.64,214.87
2006-09-17 21:48:42.941000,L5,346.92,329.26,317.73,324.80,327.61,326.38,340.94,348.45,345.69,337.31,349.52,346.62,353.12
2006-11-20 21:49:20.699000,L5,356.08,334.51,322.58,324.80,334.12,328.92,344.75,355.65,347.24,341.78,347.37,346.59,355.42
2006-12-06 21:49:29.117000,L5,485.22,354.20,340.05,341.90,367.92,365.22,373.72,374.98,371.82,368.68,380.34,364.68,377.95
2006-12-29 21:55:50.726000,L5,,194.20,246.70,282.85,283.02,278.45,283.38,296.03,295.28,280.28,262.37,268.15,199.92
2007-02-08 21:49:50.615000,L5,243.29,304.45,252.28,296.15,287.54,277.33,296.09,306.51,312.38,282.76,310.22,295.03,199.56
2008-01-10 21:45:41.606000,L5,282.71,312.77,290.18,302.00,302.09,300.94,304.48,319.52,319.33,298.68,304.66,303.79,297.69
2011-01-25 21:50:35.036000,L5,304.18,293.50,250.11,297.97,294.20,293.59,307.68,316.89,319.11,293.25,312.55,305.25,304.43
2011-10-24 21:48:35.845000,L5,304.13,296.16,261.66,294.50,297.11,288.01,308.08,317.76,313.71,297.48,310.21,313.62,318.70
2013-05-15 21:56:27.145000,L8,,,,,,,208.43,282.65,285.89,252.19,202.70,279.54,202.75
2013-05-31 21:56:31.642000,L8,,,,,,205.67,284.57,290.94,297.98,271.76,206.47,295.61,211.65
2013-05-31 21:56:55.601000,L8,,,,,,207.26,285.13,290.82,297.53,198.29,206.99,296.14,210.93
2013-06-07 22:02:40.903000,L8,,,,,,196.78,283.72,288.20,293.74,271.68,208.49,294.62,209.96
2013-06-16 21:56:25.784000,L8,,260.22,263.89,277.70,290.30,278.79,296.99,300.37,306.18,294.46,296.84,306.43,300.44
2013-06-23 22:02:34.637000,L8,,,,,,186.42,217.94,283.98,293.58,266.39,,,
2013-07-18 21:56:26.327000,L8,,,,,,183.14,284.98,288.72,297.05,271.44,206.43,293.93,207.18
2013-07-18 21:56:50.290000,L8,,,,,,182.24,286.02,289.08,297.01,271.97,206.19,294.24,207.46
2013-07-25 22:02:37.865000,L8,,,,,,253.22,296.66,294.23,300.42,279.99,259.67,298.29,211.69
2013-10-06 21:56:21.607000,L8,256.88,246.10,225.21,263.62,261.63,268.17,286.23,290.65,285.93,275.78,290.45,294.13,191.40
2013-10-06 21:56:45.562000,L8,269.03,268.83,231.21,278.21,277.05,270.03,290.37,293.16,290.19,281.40,294.39,297.83,194.70
2013-10-29 22:02:22.230000,L8,307.33,292.60,270.35,291.45,288.78,286.26,301.95,301.33,300.25,289.75,305.98,306.09,306.61
2013-11-14 22:02:21.400000,L8,304.17,292.09,268.63,292.53,287.86,287.21,300.62,300.23,298.66,288.29,304.58,305.87,303.93
2013-11-23 21:56:03.944000,L8,298.85,289.87,260.22,288.70,283.60,280.56,295.46,297.22,296.41,287.13,302.76,304.46,294.78
2013-11-23 21:56:27.903000,L8,487.65,362.63,348.36,356.33,353.55,392.83,408.90,385.84,387.08,368.19,397.72,373.56,375.43
2013-11-30 22:02:16.559000,L8,303.80,293.41,268.59,293.13,289.75,285.02,300.27,299.94,298.60,289.67,305.52,306.18,300.55
2013-12-09 21:56:28.323000,L8,276.65,279.68,233.46,273.23,268.73,266.87,289.91,292.86,288.56,281.41,298.12,298.71,292.37
2014-02-11 21:55:20.778000,L8,354.24,333.33,320.16,328.95,335.48,333.31,339.27,348.81,340.53,349.43,358.72,355.20,346.69
2014-02-11 21:55:44.728000,L8,219.93,275.73,224.51,267.50,249.66,259.26,284.89,286.90,285.80,275.66,294.71,291.19,189.11
2014-03-06 22:01:13.234000,L8,236.61,280.90,227.66,276.79,256.14,269.45,288.17,288.11,282.49,275.43,288.74,284.46,190.72
2014-03-31 21:55:05.499000,L8,271.37,285.51,231.47,271.10,262.78,268.44,287.39,291.85,292.30,279.10,293.47,295.56,289.06
2014-05-02 21:54:10.285000,L8,170.28,284.74,244.36,248.59,,258.48,292.85,294.09,295.33,280.87,266.81,298.28,213.23
2014-05-02 21:54:34.240000,L8,177.45,287.21,245.62,251.43,271.18,268.48,291.10,293.70,294.56,281.10,277.76,298.97,268.39
2014-05-09 22:00:15.454000,L8,,,,,,,255.85,275.91,282.56,276.93,259.02,294.99,207.66
2014-05-18 21:53:59.589000,L8,,,,,,252.56,293.89,293.61,297.30,281.23,262.86,297.81,287.70
2014-05-18 21:54:23.552000,L8,,,,,,207.93,290.07,291.52,294.74,278.09,253.52,295.50,211.82
2014-06-19 21:54:11.305000,L8,,,,,,,208.01,251.73,225.15,262.74,198.67,283.64,205.02
2014-06-19 21:54:35.268000,L8,,,,,,213.13,292.44,292.38,300.21,280.20,244.58,299.34,291.23
2014-07-05 21:54:17.655000,L8,,,,,,,205.72,264.77,289.91,258.58,200.33,286.22,204.37
2014-07-05 21:54:41.613000,L8,,,,,,192.93,292.85,291.81,296.95,278.96,231.58,299.92,264.14
2014-08-13 22:00:42.730000,L8,180.78,285.99,245.46,255.27,275.58,270.54,294.79,292.30,294.83,283.46,292.05,301.09,289.14
2014-09-07 21:54:36.706000,L8,261.14,285.75,247.40,269.61,278.40,272.54,292.31,295.77,296.75,284.58,296.11,301.89,291.46
2014-09-07 21:55:00.661000,L8,336.27,319.70,298.25,324.58,324.82,333.91,353.41,344.64,345.38,356.01,375.58,386.89,372.33
2014-09-23 21:54:33.372000,L8,254.63,241.73,232.06,266.95,231.37,268.31,289.08,292.73,290.03,278.19,291.57,297.43,270.68
2014-09-23 21:54:57.339000,L8,258.59,245.23,234.47,276.45,228.10,270.73,289.33,293.05,290.81,278.46,292.48,298.07,284.16
2014-10-25 21:54:40.727000,L8,319.64,300.18,287.22,305.02,310.06,302.86,329.38,326.07,309.67,298.36,327.31,355.35,305.61
2014-10-25 21:55:04.686000,L8,320.17,300.55,286.89,304.98,310.09,301.85,329.01,326.55,309.51,297.83,326.85,354.72,305.00
2014-11-01 22:00:50.529000,L8,295.87,299.28,258.98,287.55,283.06,281.48,298.68,298.55,296.13,287.43,302.94,306.38,294.54
2014-11-17 22:00:50.637000,L8,300.27,298.26,261.46,290.75,283.88,284.49,300.10,298.81,298.07,288.41,303.67,307.41,301.87
2015-01-04 22:00:41.874000,L8,288.83,285.12,248.52,285.12,275.88,276.70,296.13,295.47,297.30,287.32,305.10,303.59,299.90
2015-03-09 22:00:18.465000,L8,286.24,287.48,236.18,281.60,268.90,276.53,290.40,295.42,301.04,285.63,304.22,301.41,295.00
2015-04-03 21:53:50.839000,L8,171.71,269.33,232.27,247.09,154.08,273.52,289.03,294.92,297.82,284.73,298.08,300.14,291.47
2015-04-03 21:54:14.789000,L8,158.40,284.16,237.48,280.41,266.64,274.22,288.72,294.36,297.43,283.71,298.23,300.33,291.39
2015-04-19 21:53:50.674000,L8,,,,,,,283.22,288.95,294.32,277.33,291.85,291.42,202.44
2015-04-19 21:54:14.629000,L8,,,,,,,283.90,289.87,295.55,278.26,293.21,293.13,203.26
2015-05-12 21:59:40.983000,L8,,286.30,238.94,251.05,,270.78,287.96,293.20,297.99,281.71,289.95,298.23,289.35
2015-05-21 21:53:31.594000,L8,,,,,,208.40,278.57,292.94,297.58,274.13,240.33,290.01,204.34
2015-05-21 21:53:55.557000,L8,,252.52,251.03,253.41,270.07,278.63,300.68,302.53,306.36,287.96,297.11,307.23,296.11
2015-05-28 21:59:43.617000,L8,,,,,,216.39,289.46,292.44,299.24,279.94,265.44,301.23,260.29
2015-06-06 21:53:40.583000,L8,,,,,,186.95,287.05,290.47,302.28,274.23,,,
2015-06-06 21:54:04.546000,L8,,,,,,188.95,287.69,292.28,302.56,275.31,206.08,294.07,212.88
2015-06-13 21:59:55.847000,L8,,,,,,213.92,287.08,286.83,297.61,275.50,258.22,296.16,282.05
2015-06-29 22:00:02.432000,L8,,,,,,193.95,283.81,286.80,297.69,272.61,249.19,298.75,209.92
2015-07-24 21:54:04.364000,L8,,,,,,,,,,,264.96,283.43,187.13
2015-07-24 21:54:28.327000,L8,,,,,,,,,,,206.50,280.75,183.44
2015-08-16 22:00:22.731000,L8,,246.07,241.35,252.31,,268.81,290.06,294.73,298.49,281.02,290.50,297.57,290.03
2015-08-25 21:54:15.555000,L8,171.73,247.81,240.09,250.05,,259.67,293.26,294.99,297.48,280.62,285.49,295.97,273.80
2015-08-25 21:54:39.518000,L8,172.88,250.73,242.19,251.85,,262.24,293.73,295.58,297.99,281.44,287.12,296.68,286.42
2015-10-19 22:00:41.924000,L8,317.57,296.32,273.65,286.27,283.11,285.40,294.69,304.78,301.31,284.30,301.71,306.29,296.74
2015-12-06 22:00:46.946000,L8,238.67,272.80,221.06,268.88,254.27,264.93,283.34,286.03,283.75,270.80,289.02,285.85,284.08
2015-12-31 21:54:58.788000,L8,287.50,284.36,232.82,279.02,267.13,274.52,291.15,294.69,295.62,283.76,300.92,299.24,292.41
2016-01-16 21:54:33.494000,L8,287.40,285.59,253.36,279.67,269.69,273.57,292.23,295.93,292.54,282.49,301.41,298.69,291.29
2016-01-23 22:00:44.120000,L8,358.96,336.77,326.54,334.19,326.66,330.62,342.61,336.37,341.01,343.59,357.05,347.22,350.62
2016-02-01 21:54:31.283000,L8,324.47,304.02,314.22,295.99,300.39,309.10,327.78,325.84,324.17,330.07,328.72,329.45,332.77
2016-02-01 21:54:55.246000,L8,330.39,308.11,315.22,296.69,301.05,311.39,331.94,326.79,325.06,332.80,329.35,331.17,332.92
2016-02-24 22:00:32.934000,L8,302.75,291.20,271.40,284.70,275.12,278.17,293.72,295.84,301.20,290.03,304.17,304.02,303.48
2016-03-04 21:54:21.556000,L8,304.67,289.96,257.30,284.37,274.46,278.57,293.74,297.06,302.51,289.06,303.22,303.32,297.84
2016-03-04 21:54:45.519000,L8,304.81,289.87,257.27,284.27,274.31,278.42,293.65,297.02,302.40,288.53,303.12,303.13,297.63
2016-03-20 21:54:39.082000,L8,303.56,291.94,256.84,285.20,275.93,276.85,295.62,297.58,306.64,289.09,301.98,303.97,304.86
2016-03-27 22:00:21.157000,L8,154.21,286.92,233.08,269.07,236.46,266.42,285.83,287.63,292.76,280.98,295.15,293.00,283.12
2016-04-05 21:54:06.527000,L8,309.81,302.24,438.72,463.09,472.76,282.93,301.84,303.37,313.81,297.18,304.86,314.83,317.79
2016-04-05 21:54:30.482000,L8,172.99,286.83,230.99,272.98,209.36,271.90,288.99,292.22,296.29,281.64,294.75,296.53,288.69
2016-04-21 21:54:00.236000,L8,,287.18,237.46,253.99,,268.56,290.60,293.30,296.59,283.03,288.42,297.35,288.68
2016-04-21 21:54:24.190000,L8,,287.67,238.40,265.37,,263.48,289.67,293.04,296.09,283.25,290.40,297.75,289.32
2016-04-28 22:00:13.508000,L8,,287.98,238.08,265.16,,268.99,286.15,291.24,295.37,281.51,295.33,296.94,290.11
2016-05-07 21:54:03.416000,L8,,,,,,,283.66,291.11,294.83,279.97,288.26,295.11,204.08
2016-05-07 21:54:27.379000,L8,,,,,,,238.11,290.41,294.45,279.34,287.66,294.40,202.07
2016-06-08 21:54:33.646000,L8,,,,,,193.12,291.68,292.77,302.14,281.98,288.66,299.37,293.97
