dates,satname,nzd0463-0000,nzd0463-0001,nzd0463-0002,nzd0463-0003,nzd0463-0004,nzd0463-0005,nzd0463-0006,nzd0463-0007,nzd0463-0008,nzd0463-0009,nzd0463-0010,nzd0463-0011,nzd0463-0012,nzd0463-0013,nzd0463-0014,nzd0463-0015,nzd0463-0016,nzd0463-0017,nzd0463-0018,nzd0463-0019,nzd0463-0020,nzd0463-0021,nzd0463-0022,nzd0463-0023,nzd0463-0024,nzd0463-0025,nzd0463-0026,nzd0463-0027,nzd0463-0028,nzd0463-0029,nzd0463-0030,nzd0463-0031,nzd0463-0032,nzd0463-0033,nzd0463-0034,nzd0463-0035,nzd0463-0036,nzd0463-0037,nzd0463-0038,nzd0463-0039,nzd0463-0040,nzd0463-0041,nzd0463-0042,nzd0463-0043,nzd0463-0044,nzd0463-0045,nzd0463-0046,nzd0463-0047,nzd0463-0048,nzd0463-0049,nzd0463-0050,nzd0463-0051,nzd0463-0052,nzd0463-0053,nzd0463-0054,nzd0463-0055,nzd0463-0056,nzd0463-0057,nzd0463-0058,nzd0463-0059,nzd0463-0060,nzd0463-0061,nzd0463-0062,nzd0463-0063,nzd0463-0064,nzd0463-0065,nzd0463-0066,nzd0463-0067,nzd0463-0068,nzd0463-0069,nzd0463-0070,nzd0463-0071,nzd0463-0072,nzd0463-0073,nzd0463-0074,nzd0463-0075,nzd0463-0076,nzd0463-0077,nzd0463-0078,nzd0463-0079,nzd0463-0080,nzd0463-0081,nzd0463-0082,nzd0463-0083,nzd0463-0084,nzd0463-0085,nzd0463-0086,nzd0463-0087,nzd0463-0088,nzd0463-0092,nzd0463-0093,nzd0463-0094,nzd0463-0095,nzd0463-0096,nzd0463-0097,nzd0463-0098,nzd0463-0099,nzd0463-0100,nzd0463-0101,nzd0463-0102,nzd0463-0103,nzd0463-0104,nzd0463-0105,nzd0463-0106,nzd0463-0107,nzd0463-0108,nzd0463-0109,nzd0463-0110,nzd0463-0111,nzd0463-0112,nzd0463-0113,nzd0463-0114,nzd0463-0115,nzd0463-0116,nzd0463-0117,nzd0463-0118,nzd0463-0119,nzd0463-0120,nzd0463-0121,nzd0463-0122,nzd0463-0123,nzd0463-0124,nzd0463-0125,nzd0463-0126,nzd0463-0127,nzd0463-0128,nzd0463-0129,nzd0463-0130,nzd0463-0131,nzd0463-0132,nzd0463-0133,nzd0463-0089,nzd0463-0090,nzd0463-0091
2000-08-12 22:05:17.927000,L7,321.17,207.05,402.03,414.17,354.10,339.91,346.47,320.51,322.30,323.18,357.55,335.19,208.94,423.88,425.24,443.19,245.05,296.16,288.61,303.46,304.84,296.91,295.67,307.76,342.38,331.06,341.98,373.48,331.52,327.22,327.56,321.62,313.74,297.43,215.52,190.14,420.47,419.76,418.07,421.87,412.42,425.22,424.52,415.20,410.33,413.58,422.10,432.39,424.15,422.69,420.74,424.28,428.09,427.96,413.94,415.47,408.10,407.60,409.39,367.53,355.56,347.80,359.15,357.77,374.03,372.84,374.10,371.29,378.44,378.35,377.77,375.60,373.77,383.12,375.65,371.33,363.57,373.39,374.09,375.16,361.80,354.59,369.71,366.07,375.07,371.52,361.22,309.23,,377.91,333.39,371.92,285.69,379.89,371.54,217.31,218.28,352.18,225.52,204.17,315.77,358.42,330.64,216.83,,163.10,299.46,317.36,316.67,320.77,305.05,348.64,354.49,371.85,372.54,368.65,367.88,367.68,372.43,364.89,360.75,336.96,337.80,339.95,343.41,367.48,372.35,369.35,372.96,367.82,360.91,,252.56,371.13
2000-12-18 22:04:37.758000,L7,387.10,382.33,403.61,404.57,406.84,403.82,390.70,406.05,413.69,417.53,425.12,424.83,421.45,421.23,433.25,418.61,428.66,418.47,410.31,407.85,412.58,405.75,399.87,403.36,403.59,419.51,415.43,420.59,417.59,424.92,429.74,424.47,426.87,420.56,426.13,430.93,424.75,420.96,417.12,433.77,424.03,432.38,417.29,424.89,415.66,424.29,438.88,431.48,434.01,440.33,424.12,425.07,444.91,426.84,425.03,444.88,434.19,448.89,432.76,450.92,437.46,463.25,444.10,474.92,437.49,432.77,439.69,450.24,443.17,451.73,454.42,450.30,451.13,445.94,447.57,460.79,451.46,438.24,478.44,436.16,430.77,440.66,435.30,435.42,433.32,440.79,441.88,453.91,454.98,426.11,425.06,434.22,421.81,428.09,429.56,433.60,435.82,435.68,432.94,430.82,432.28,434.40,429.06,419.46,424.23,417.44,421.15,422.31,420.15,420.62,426.49,424.02,436.32,432.91,451.01,466.29,454.91,455.64,465.89,468.71,475.26,512.28,,,510.59,506.52,496.67,489.71,492.15,495.42,495.89,437.11,429.71,425.60
2001-02-20 22:04:36.568000,L7,408.40,415.21,419.79,428.59,433.82,431.64,451.43,442.15,449.23,450.39,451.72,439.58,434.41,441.30,444.20,,466.61,461.20,484.78,475.91,460.41,437.34,423.02,424.50,437.33,428.70,452.21,443.82,454.84,466.21,459.52,442.37,434.61,450.45,434.44,436.07,444.63,441.44,434.70,431.57,420.11,436.41,433.16,440.89,438.36,450.20,456.08,478.13,442.40,444.74,450.03,448.34,452.54,452.50,458.41,449.64,466.54,447.78,449.29,442.29,436.52,439.18,450.08,445.50,449.53,450.88,442.99,448.31,450.13,440.80,455.43,452.55,447.41,455.08,460.60,444.31,443.68,444.73,437.69,434.43,456.64,428.96,437.96,444.14,443.62,437.30,434.08,427.25,430.89,444.57,446.89,445.66,455.22,460.02,468.33,468.13,524.41,497.65,501.80,466.15,472.43,452.42,472.91,452.89,453.89,455.20,458.70,448.36,467.16,443.92,461.10,464.44,488.73,500.18,497.16,502.08,495.93,451.07,469.76,465.52,494.94,483.08,470.85,472.50,449.72,522.64,504.76,500.68,500.67,480.28,511.70,487.40,450.33,458.46
2001-04-09 22:04:17.927000,L7,324.47,197.60,,,,,,,308.53,308.20,320.36,325.00,321.47,322.88,,,,,280.65,285.82,288.64,285.82,288.59,286.35,305.62,308.70,317.44,313.30,308.57,293.87,288.16,300.74,290.56,286.56,205.03,171.21,,318.86,357.17,351.53,337.85,350.69,351.33,313.90,308.05,324.60,323.71,329.14,349.22,343.92,332.32,360.22,348.95,363.59,338.06,352.51,344.27,350.07,359.66,350.49,331.55,324.66,289.72,271.40,334.91,367.03,334.34,369.53,357.69,364.62,341.62,337.27,334.80,250.78,234.67,252.35,273.96,318.11,311.94,328.26,326.11,327.57,318.73,329.89,296.75,319.54,321.60,197.26,,,327.52,334.90,300.10,333.76,316.64,257.20,211.47,286.88,278.15,309.32,303.90,317.55,314.53,276.48,,158.70,250.66,304.76,300.38,302.60,310.31,319.67,335.10,345.26,359.12,342.19,339.51,310.78,306.82,309.50,301.16,300.72,233.33,329.09,339.66,330.32,325.46,345.74,341.61,350.34,355.17,,263.54,215.90
2001-05-27 22:04:00.417000,L7,344.87,335.79,344.32,346.89,,,,,,,,,,,,,,,243.51,268.73,291.69,242.41,221.15,215.16,,,299.54,249.66,229.61,,,,408.28,417.60,417.61,413.99,305.86,360.14,365.28,351.52,349.33,360.05,357.27,349.99,347.66,351.40,359.05,354.03,367.06,367.80,365.71,362.53,369.31,367.95,365.16,359.97,363.34,369.08,367.52,364.84,358.74,362.77,362.21,366.84,357.36,365.50,370.29,369.57,349.76,374.24,362.45,356.83,370.43,332.57,309.19,293.39,298.07,316.61,297.50,325.52,331.68,334.05,328.94,268.94,250.41,240.13,227.67,217.71,198.43,369.48,365.01,376.67,375.39,380.62,377.72,376.71,373.99,374.89,380.59,381.84,380.50,370.06,361.96,375.77,348.44,371.97,308.59,361.53,351.65,358.29,357.70,349.44,361.15,365.76,368.76,365.48,369.88,370.13,368.76,377.00,367.92,366.94,364.84,370.22,364.21,361.56,366.37,365.55,359.35,365.31,362.47,369.81,372.87,375.29
2001-06-28 22:03:32.813000,L7,358.80,351.06,353.99,359.20,367.90,372.27,359.93,376.13,377.75,380.65,465.63,430.36,429.95,421.23,445.56,419.79,423.85,439.50,418.73,410.65,401.92,352.49,280.55,274.48,285.89,,,,,,,,,423.38,418.71,416.50,409.31,417.08,409.28,417.40,411.31,419.83,423.40,412.76,416.47,422.80,418.97,431.03,434.66,450.61,436.77,443.00,441.35,481.68,426.60,441.24,426.33,378.29,365.35,372.25,384.95,378.38,376.58,378.60,378.61,387.23,388.50,390.78,387.57,390.99,443.61,441.29,446.70,452.39,449.52,439.89,442.02,451.95,458.63,448.24,432.94,425.26,425.13,421.51,424.35,424.36,407.98,405.71,389.42,431.38,433.88,447.66,444.25,454.16,444.30,443.13,444.42,452.33,443.00,453.42,446.50,451.59,439.00,433.71,437.71,423.53,440.18,443.75,434.73,435.85,423.38,426.53,488.63,436.07,441.69,442.23,437.59,445.36,439.61,437.25,380.49,377.09,386.38,386.59,384.40,377.18,376.02,378.62,445.60,449.33,437.02,421.93,434.30,428.29
2001-07-14 22:03:33.580000,L7,340.62,,,,,,,,321.84,340.37,354.27,363.51,333.25,337.08,364.83,,,,308.14,310.80,314.64,307.83,311.17,308.96,347.25,342.76,341.74,347.85,326.43,325.09,328.17,346.65,347.95,343.85,220.07,198.59,299.71,344.43,336.05,339.03,330.95,344.15,351.50,338.66,334.53,342.11,345.35,361.55,360.65,352.68,352.71,347.62,353.38,347.30,352.71,352.43,350.93,345.33,334.58,343.76,351.65,345.77,345.98,348.71,354.97,360.66,354.11,365.00,367.50,358.38,361.00,365.74,354.31,359.56,331.03,323.35,328.28,326.26,319.36,344.88,350.97,352.13,349.10,343.33,338.05,351.21,348.91,194.15,,347.45,353.40,366.72,319.78,362.38,340.75,228.24,230.57,308.64,333.96,313.02,312.66,354.86,257.88,279.25,,200.71,311.42,321.41,324.71,313.77,313.17,316.74,344.08,356.71,355.87,360.28,350.46,352.46,335.74,352.79,319.23,315.80,268.11,331.28,370.37,355.75,359.84,364.90,354.07,353.03,358.56,,351.63,355.55
2001-08-15 22:03:02.378000,L7,335.86,,,,,,,,329.19,358.90,365.27,364.15,,,,,,,303.24,303.33,323.02,311.90,299.82,299.31,340.77,342.09,320.61,328.28,326.08,329.42,318.66,320.48,334.10,325.30,236.21,202.73,285.79,337.98,348.74,338.33,347.36,350.59,347.82,331.93,326.74,326.17,336.94,345.69,349.83,343.25,344.63,351.21,357.74,359.47,357.63,354.01,356.88,355.33,357.43,344.84,352.81,323.67,295.78,329.39,336.40,345.32,355.22,357.13,351.50,366.82,342.87,341.75,341.76,344.45,326.63,302.20,273.41,306.29,306.43,315.01,315.13,300.32,324.49,331.03,321.56,358.19,354.93,357.46,181.04,204.98,336.83,344.02,313.82,349.18,344.04,347.77,226.30,315.69,296.94,238.56,274.31,301.25,227.18,232.52,,183.11,300.24,312.53,304.20,301.60,303.78,310.33,325.73,356.21,347.60,350.12,339.01,329.04,307.12,305.25,299.65,305.36,264.55,301.65,298.66,342.11,359.89,320.88,348.51,351.14,349.09,,,
2001-10-02 22:02:28.410000,L7,339.98,329.07,336.23,341.97,335.15,336.91,320.64,324.35,329.74,314.26,350.88,352.34,342.41,353.91,343.34,307.70,309.17,279.66,290.15,290.68,293.06,292.24,298.22,302.24,313.06,316.23,319.47,326.49,320.63,320.78,317.27,313.77,298.55,279.86,228.79,201.10,274.87,355.31,364.71,365.60,359.65,369.29,365.89,364.31,348.65,355.38,357.52,362.52,357.21,360.05,360.33,365.17,365.73,366.16,365.82,357.55,362.42,354.86,338.09,340.08,342.17,334.54,318.08,332.77,343.28,188.18,222.49,208.35,246.03,334.88,348.00,349.98,345.84,355.63,352.58,337.17,309.78,328.16,315.84,284.42,323.14,319.32,328.84,331.94,293.41,370.65,379.48,161.13,174.18,455.14,332.50,352.03,329.29,340.76,375.53,296.50,304.72,302.18,274.32,292.56,306.81,306.87,431.79,515.38,489.81,181.61,291.40,301.27,297.41,299.00,298.11,306.58,312.18,315.36,308.82,311.40,313.48,305.79,274.42,228.63,246.47,256.71,210.18,286.58,291.60,268.41,301.21,301.40,318.24,327.15,337.13,422.82,456.80,
2001-10-18 22:02:30.135000,L7,399.34,381.51,402.09,398.74,393.55,398.12,400.17,413.14,421.59,436.68,449.06,457.36,442.82,442.28,412.41,395.58,408.53,401.70,380.28,389.22,405.42,406.68,398.56,402.80,411.18,423.37,417.18,431.47,434.36,427.97,429.49,430.53,430.70,440.16,435.32,439.28,443.54,456.33,456.17,462.12,465.82,498.11,478.03,448.44,449.27,491.44,489.39,462.40,482.78,471.24,464.31,476.86,467.09,475.41,495.02,482.28,521.06,453.74,444.65,446.47,454.57,460.17,458.65,449.91,451.94,467.83,473.75,496.63,493.21,479.17,457.41,464.22,468.60,458.72,451.92,456.34,459.26,473.26,469.22,470.60,459.27,464.24,464.58,459.73,474.67,451.68,442.60,447.88,448.30,434.04,440.32,446.57,457.89,450.00,443.37,444.50,444.25,449.62,449.77,442.69,450.50,455.16,455.58,446.29,441.19,440.42,411.67,410.30,427.58,427.96,417.58,426.09,423.39,421.90,430.94,424.95,424.84,425.36,426.91,429.77,431.50,438.87,441.78,451.99,440.19,446.20,445.74,442.45,444.96,440.05,446.49,443.86,433.16,437.58
2001-11-03 22:02:34.745000,L7,347.55,333.61,352.39,353.01,355.87,355.05,356.24,361.35,367.92,345.87,380.47,378.59,369.14,379.03,378.35,348.41,331.57,308.11,318.89,314.15,317.08,311.17,315.08,331.69,347.67,357.73,357.99,363.47,347.54,338.91,338.81,358.93,336.90,332.95,317.54,227.42,359.97,360.87,375.93,356.63,358.33,364.02,359.36,352.82,348.60,347.13,349.63,360.85,366.22,357.80,364.03,359.35,358.08,370.66,378.25,364.67,305.02,365.94,374.95,367.66,463.56,461.88,402.55,406.02,405.00,214.87,237.55,460.82,526.38,515.81,455.04,413.51,414.31,433.73,460.42,459.55,,172.96,402.77,423.96,429.05,456.27,463.05,433.41,459.12,464.42,454.01,455.38,394.90,410.51,,,215.57,296.62,332.68,264.76,163.55,494.88,397.78,157.40,515.53,500.97,409.75,228.67,233.00,239.40,222.71,179.64,359.58,342.48,352.50,371.34,426.37,424.28,426.31,506.07,487.64,402.42,286.53,413.15,518.64,365.98,168.28,225.33,237.79,360.15,368.42,368.53,371.84,,304.93,383.41,411.03,417.31
2002-03-11 22:03:07.402000,L7,357.12,395.49,409.05,415.41,408.69,413.50,423.95,427.26,433.80,440.90,448.73,439.55,410.95,408.81,390.50,174.48,436.34,428.94,425.86,409.58,411.32,413.57,410.54,414.83,426.26,424.35,432.71,428.66,438.47,444.14,443.38,434.33,443.07,437.64,438.86,423.96,430.77,434.12,438.97,436.12,431.82,430.95,435.63,419.98,415.31,415.91,414.53,424.93,445.46,426.09,438.88,435.92,434.45,447.32,445.86,430.00,442.02,442.13,447.89,447.90,450.29,443.29,447.97,439.67,436.88,442.85,449.55,441.94,442.52,453.17,455.66,447.64,444.45,457.14,452.60,442.58,444.48,444.22,430.56,441.66,442.14,442.02,442.78,443.72,449.02,436.62,422.00,386.98,377.11,377.20,383.78,380.67,383.07,389.96,398.66,390.59,393.23,383.10,390.26,438.67,441.28,441.92,430.79,433.83,378.92,407.02,406.32,401.96,411.51,426.89,419.05,405.50,430.95,422.12,380.91,415.47,417.76,427.90,405.15,420.92,417.67,374.87,380.34,409.90,399.36,426.73,432.58,399.59,431.96,430.68,424.27,397.90,381.94,383.24
