dates,satname,nzd0222-0000,nzd0222-0001,nzd0222-0002,nzd0222-0003,nzd0222-0004,nzd0222-0005,nzd0222-0006,nzd0222-0007,nzd0222-0008,nzd0222-0009,nzd0222-0010,nzd0222-0011,nzd0222-0012,nzd0222-0013,nzd0222-0014,nzd0222-0015,nzd0222-0016,nzd0222-0017,nzd0222-0018,nzd0222-0019,nzd0222-0020,nzd0222-0021,nzd0222-0022,nzd0222-0023,nzd0222-0024,nzd0222-0025,nzd0222-0026,nzd0222-0027,nzd0222-0028,nzd0222-0029,nzd0222-0030,nzd0222-0031,nzd0222-0032,nzd0222-0033,nzd0222-0034,nzd0222-0035,nzd0222-0036,nzd0222-0037,nzd0222-0040,nzd0222-0041,nzd0222-0042,nzd0222-0038,nzd0222-0039
2002-10-23 21:47:39.211000,L7,303.34,302.65,300.51,308.93,306.04,306.32,172.47,215.37,238.63,244.44,247.09,249.70,240.12,304.90,311.59,311.62,314.32,307.64,312.81,306.43,308.70,307.05,302.85,299.77,301.49,309.48,310.94,318.22,322.93,318.86,312.58,320.31,318.40,309.39,,,,,,,,,
2002-11-08 21:47:44.401000,L7,304.07,217.75,207.96,221.24,209.60,186.75,175.99,224.81,248.22,250.16,188.69,251.70,248.02,309.69,256.10,313.90,314.91,308.36,311.82,307.28,287.56,309.77,297.06,303.63,304.37,310.32,311.97,269.09,243.16,317.68,313.39,320.25,315.11,306.90,,,,,,,,,
2002-11-24 21:48:02.112000,L7,302.98,301.31,303.55,334.60,308.47,314.37,311.44,310.05,305.89,308.50,307.36,317.90,316.35,312.11,314.13,312.18,313.80,308.39,305.08,281.58,308.85,286.07,294.18,300.61,303.07,309.26,311.78,316.25,321.00,318.72,312.57,314.63,312.64,304.57,,,,,,,,,
2002-12-26 21:48:11.926000,L7,300.95,300.30,183.80,214.59,200.61,178.74,174.17,221.88,241.65,248.21,249.11,243.76,247.15,306.73,313.64,315.14,312.51,303.21,303.58,306.56,303.52,307.60,296.11,299.32,300.50,309.40,307.78,315.18,319.58,311.64,310.56,313.77,245.50,302.98,295.93,,,,,,,,
2003-01-11 21:48:14.464000,L7,290.56,295.14,296.81,206.69,202.06,190.59,174.24,209.35,234.64,238.87,242.12,241.88,237.86,303.19,302.69,308.81,300.21,296.21,301.17,299.44,268.06,301.59,281.14,284.50,260.22,304.18,302.54,309.36,314.41,284.47,304.80,305.47,307.59,297.18,294.87,,,,,,,,
2003-03-16 21:48:34.204000,L7,,,290.56,298.87,289.26,307.51,,,,,299.05,310.18,306.69,284.28,304.49,308.06,226.72,225.07,224.68,230.62,216.21,193.41,,,,,,,,,298.11,293.28,298.87,,,,,,,,,,
2003-05-03 21:48:37.175000,L7,305.46,306.46,308.05,310.44,309.14,311.12,309.42,315.13,312.96,313.37,191.03,204.79,213.20,237.29,202.95,227.02,223.59,307.59,314.29,317.22,238.83,225.12,,,300.71,312.80,314.36,320.77,321.19,316.18,314.90,316.97,313.90,312.13,,,,,,,,,
2003-08-15 21:36:48.503000,L5,304.43,310.98,307.61,308.69,311.27,310.74,311.41,318.05,315.39,315.28,315.34,320.95,320.55,316.45,233.94,245.18,275.19,236.38,257.57,309.95,314.32,315.79,282.68,,300.66,306.23,308.85,311.97,312.71,313.07,309.59,305.04,305.78,301.05,294.68,,,,,,,,
2003-08-31 21:37:06.588000,L5,315.17,322.73,327.23,326.60,326.40,338.82,334.98,337.16,338.59,323.69,331.21,334.95,342.64,325.39,323.58,328.81,320.63,317.95,318.91,313.74,317.13,320.81,314.22,314.71,312.63,323.54,320.88,341.16,327.06,337.79,332.20,364.73,319.40,319.93,323.44,320.63,295.68,303.89,,,,269.52,272.71
2003-10-18 21:37:48.406000,L5,304.65,311.54,312.95,316.04,311.61,304.49,311.79,321.22,322.30,318.28,325.69,326.71,328.15,319.79,323.09,324.38,317.41,317.40,319.43,317.28,313.27,315.19,312.14,307.27,309.58,312.01,312.39,317.90,319.90,318.26,311.66,308.98,312.15,308.28,304.16,313.10,304.90,,,,,,
2003-11-19 21:38:14.402000,L5,307.11,314.17,316.79,319.05,315.82,320.25,322.55,325.37,322.23,323.62,320.72,327.14,328.98,321.43,322.20,241.46,239.87,245.54,318.04,314.57,313.79,250.60,249.53,259.53,234.34,229.44,204.76,179.44,321.70,317.53,314.22,310.69,316.05,306.90,302.43,313.51,307.04,,,,,,
2004-01-22 21:38:40.402000,L5,252.68,284.80,291.00,292.01,295.11,297.65,297.34,298.86,280.26,,,294.40,299.18,294.21,302.76,194.10,198.95,203.45,200.68,209.92,217.71,211.44,,,,,,,,,282.96,277.06,281.49,280.83,,,,,,,,,
2004-06-30 21:41:46.478000,L5,265.42,279.99,275.96,285.19,281.14,283.71,286.23,287.54,271.23,285.02,287.92,285.23,291.27,242.08,201.63,219.31,224.55,227.69,225.74,229.61,237.83,224.63,,,,,,,,,,,,,,,,,,,,,
2004-09-02 21:43:21.489000,L5,312.03,312.43,311.43,309.71,312.21,311.53,317.23,320.92,315.85,315.86,315.25,324.58,319.23,318.00,321.66,257.76,269.36,263.74,254.25,312.07,319.25,315.46,307.55,302.33,305.40,310.69,309.14,315.83,319.61,315.00,309.68,303.23,307.32,298.58,302.82,,,,,,,,
2004-09-18 21:43:46.845000,L5,302.08,311.68,307.59,311.22,307.36,315.18,311.51,315.68,303.21,313.21,314.89,320.74,317.14,310.62,233.98,249.06,270.32,234.25,250.17,310.42,308.43,293.40,298.76,,,,,,,,,,,,,,,,,,,,
2004-10-20 21:44:28.706000,L5,314.10,318.81,315.42,315.99,316.49,316.25,316.80,320.59,321.33,317.23,320.64,321.80,324.92,316.81,320.26,323.77,316.01,313.17,315.27,312.06,309.91,315.92,248.40,262.04,247.70,233.59,230.97,225.74,190.23,185.99,190.12,306.59,311.46,300.49,301.44,306.99,295.78,,,,,,
2004-12-23 21:45:40.703000,L5,314.11,320.81,318.99,322.18,323.11,320.94,319.81,326.89,323.97,325.05,326.52,326.10,330.28,326.02,327.19,238.65,259.15,259.58,248.04,321.92,250.00,323.14,315.92,310.77,311.54,314.78,316.36,319.44,321.17,206.98,298.73,308.80,312.02,310.66,295.62,307.24,292.70,,,,,,
2005-02-09 21:46:19.482000,L5,314.78,316.57,321.33,322.30,320.62,322.55,324.94,326.56,329.37,328.89,325.93,329.24,331.19,323.67,207.88,247.00,262.06,255.01,247.20,319.99,319.16,258.40,315.76,311.82,314.69,313.95,321.85,321.17,323.24,318.72,315.97,311.18,311.85,310.95,309.50,307.69,308.34,290.72,,,,,
2005-02-25 21:46:35.721000,L5,314.67,320.22,314.23,320.34,322.74,322.61,321.02,325.04,323.94,323.53,326.89,327.67,327.44,324.10,225.92,222.36,218.52,256.93,247.55,316.30,314.78,317.43,311.36,302.04,254.75,312.93,314.20,319.62,211.81,318.72,314.96,310.32,312.54,312.47,304.35,305.89,264.59,279.10,,,,,
2005-03-13 21:46:47.612000,L5,356.44,351.10,353.39,358.13,358.80,360.65,352.66,356.10,359.72,354.84,360.05,358.36,363.41,367.74,363.12,372.14,359.65,367.33,368.01,356.82,359.71,368.53,236.38,249.37,244.30,224.05,235.15,222.95,198.20,192.96,204.35,206.98,217.33,227.75,260.37,266.80,252.85,248.29,331.71,317.54,295.61,224.77,192.80
2005-03-29 21:46:54.602000,L5,307.94,316.62,315.93,316.50,316.85,320.80,321.32,324.24,325.13,321.76,323.82,327.40,327.78,324.15,231.88,246.87,264.36,262.30,237.31,315.21,319.87,320.10,313.89,305.82,306.46,312.43,250.64,319.08,318.84,315.35,309.75,309.76,310.90,313.64,298.79,300.53,,,,,,,
2005-04-30 21:47:03.060000,L5,311.63,319.72,317.90,323.03,325.31,323.07,327.04,329.34,330.49,329.21,327.93,332.55,329.67,321.83,331.14,329.36,318.82,322.20,316.54,320.96,315.97,317.30,263.20,300.76,300.58,314.66,310.86,236.40,321.11,319.06,309.60,307.88,318.36,317.19,299.73,,,,,,,,
2005-06-01 21:47:18.718000,L5,312.50,320.25,321.59,328.53,330.98,328.00,330.22,328.00,334.90,329.43,331.57,334.34,330.04,328.36,232.73,250.59,273.17,264.60,234.20,318.91,327.56,323.42,319.36,314.24,313.97,319.61,320.42,323.65,325.94,318.12,313.64,310.83,322.86,318.72,299.35,,,,,,,,
2005-07-19 21:47:39.248000,L5,308.85,314.04,314.08,210.02,208.18,189.16,174.36,194.61,226.86,220.97,323.96,326.11,323.71,317.39,324.34,320.65,284.63,270.68,316.71,310.18,315.85,306.65,305.98,,289.13,312.63,310.48,314.94,311.22,307.39,305.08,307.42,306.87,250.00,302.28,,,,,,,,
2005-11-08 21:48:04.756000,L5,322.13,323.85,322.40,322.53,324.52,322.59,326.01,328.69,330.30,327.57,330.12,330.68,331.83,329.50,328.97,332.11,326.32,325.18,323.83,322.05,319.76,323.96,244.52,255.49,246.14,228.47,225.53,216.40,191.74,323.86,317.21,311.88,317.81,316.99,264.12,314.81,308.35,295.44,,,,,
2005-11-24 21:48:28.120000,L5,303.15,314.46,312.45,313.88,313.46,315.81,317.29,320.90,322.03,319.21,323.38,323.23,324.30,318.76,216.31,241.36,254.33,244.87,244.82,313.03,312.40,314.05,312.01,301.54,304.71,311.23,311.81,316.73,313.90,310.91,305.60,192.85,306.60,228.66,302.77,303.95,,,,,,,
2006-01-27 21:49:58.544000,L5,306.98,310.59,314.16,316.16,318.95,317.83,320.85,323.67,323.34,323.43,322.27,325.72,326.69,322.76,216.59,241.58,253.81,242.41,322.42,316.50,315.02,321.46,309.25,306.67,307.23,311.36,318.22,321.68,322.92,310.76,310.83,307.95,313.09,310.13,305.71,,,,,,,,
2006-02-12 21:50:20.287000,L5,298.39,308.79,309.73,312.88,313.44,313.52,316.06,316.25,319.53,317.17,317.43,320.10,321.40,314.65,306.83,303.67,297.50,220.56,212.76,221.43,216.15,,,,,,,,,,,,,,,,,,,,,,
2006-02-28 21:50:40.410000,L5,306.61,318.70,318.18,318.91,320.68,322.40,323.86,326.19,327.54,325.60,329.11,330.03,329.54,323.73,220.13,243.75,219.33,253.38,237.75,317.05,320.18,320.79,314.31,309.29,308.86,315.89,317.00,323.22,322.37,318.22,313.26,310.24,227.08,237.57,306.03,280.84,309.71,295.42,,,,,
2006-07-06 21:52:45.642000,L5,289.13,300.23,299.32,305.16,298.66,306.47,301.58,307.96,308.94,308.59,306.17,309.94,306.38,308.09,311.76,310.79,278.35,231.59,236.86,245.26,247.84,238.57,,,,252.47,306.11,247.84,308.18,294.02,304.69,298.76,299.61,298.07,,,,,,,,,
2006-08-23 21:53:23.469000,L5,315.51,321.31,316.59,316.78,321.73,317.96,318.16,327.25,336.79,330.32,330.11,334.51,324.11,323.57,328.93,331.82,324.44,321.73,320.70,316.83,321.46,325.39,314.85,309.39,317.92,243.00,320.31,321.59,326.75,324.24,207.89,314.32,316.33,313.76,316.11,307.97,310.15,,,,,,
2006-10-10 21:53:56.892000,L5,,276.26,275.43,280.43,279.56,286.03,174.72,287.87,291.15,285.83,287.84,235.28,289.41,269.64,286.05,210.20,210.54,215.19,213.69,222.05,225.63,214.41,,,,,,,,,,,,,,,,,,,,,
2006-12-13 21:54:55.384000,L5,308.57,309.82,312.97,313.40,315.14,317.37,321.21,322.00,321.18,318.40,320.47,320.09,316.60,321.80,323.01,317.23,315.62,317.50,318.31,314.78,247.72,240.11,258.79,213.32,222.71,204.99,182.39,178.22,186.23,193.30,313.79,322.63,322.60,321.33,287.18,313.69,,,,,,,
2007-01-30 21:54:48.635000,L5,297.96,302.41,304.23,309.12,308.16,310.43,311.14,313.03,314.96,312.24,311.54,315.83,316.83,318.97,215.50,242.32,249.77,251.08,240.63,384.68,316.95,259.35,295.19,298.52,296.72,302.74,309.41,314.17,311.09,297.70,302.11,295.65,304.03,298.47,294.91,,,,,,,,
2007-02-15 21:54:49.756000,L5,297.24,302.82,308.88,311.01,309.78,314.25,311.75,316.93,316.95,313.96,313.06,319.15,318.21,317.67,317.90,320.44,310.52,310.45,311.14,309.83,307.77,260.95,297.05,301.75,300.12,306.42,308.37,311.74,310.93,202.65,303.90,297.49,306.34,301.18,,,,,,,,,
2011-01-25 21:49:47.233000,L5,275.88,292.31,297.36,298.76,299.82,304.02,300.21,196.54,216.27,229.78,187.08,306.52,306.59,301.85,307.03,307.28,203.73,209.99,215.05,223.89,228.89,220.30,,,,,,,249.00,261.23,283.30,278.66,285.69,285.39,,,,,,,,,
2011-10-24 21:47:48.042000,L5,311.73,321.27,319.68,322.31,324.16,321.70,320.89,325.01,322.39,321.33,327.21,327.75,327.27,324.36,327.25,329.43,325.39,320.84,322.54,318.89,318.30,255.35,313.46,308.73,301.59,310.19,299.64,302.81,316.74,312.25,312.16,312.89,317.63,319.93,309.33,282.28,314.12,308.60,220.55,204.89,301.34,,
2013-06-23 22:01:46.719000,L8,321.64,322.40,318.95,328.27,324.92,327.23,321.16,329.11,327.88,331.66,329.42,333.31,331.57,328.87,335.22,283.11,284.75,284.13,256.08,276.93,323.63,290.78,315.37,322.71,268.93,323.02,324.44,324.06,334.55,326.62,320.65,319.67,321.74,322.83,313.57,,,,,,,,
2013-07-09 22:01:50.636000,L8,314.85,315.35,314.45,321.39,323.48,319.65,318.33,325.83,324.88,322.91,326.10,329.04,326.83,326.46,253.22,283.99,233.98,281.91,280.70,277.14,273.16,324.72,311.17,309.80,311.89,317.98,318.17,324.12,325.49,318.03,320.57,317.09,319.62,316.35,311.91,,,,,,,,
2013-07-25 22:01:49.952000,L8,,,,,289.96,315.59,312.40,317.10,316.17,315.41,317.44,325.88,325.43,317.70,230.23,322.89,312.96,319.62,284.46,311.48,314.82,291.31,,,,,,319.36,240.64,282.63,313.06,306.33,315.10,307.94,,,,,,,,,
2013-09-27 22:01:43.236000,L8,,,,,279.87,297.08,196.83,308.64,293.15,,196.38,310.96,302.98,303.25,302.87,313.81,300.72,242.51,299.47,304.48,303.40,305.70,,,,,,311.70,303.79,270.81,299.14,299.77,303.53,298.12,,,,,,,,,
2013-11-14 22:01:33.487000,L8,312.20,316.00,313.87,322.59,321.03,320.44,318.70,325.90,325.19,321.66,322.73,328.36,329.10,322.17,325.14,331.12,323.88,325.53,321.05,317.76,319.14,322.41,248.28,312.52,312.48,317.89,317.44,323.30,326.66,324.59,219.66,313.30,317.72,316.29,,,,,,301.81,313.60,,
2014-01-01 22:01:14.509000,L8,308.72,310.92,311.67,319.16,318.29,318.65,314.79,320.38,321.58,318.80,321.66,322.50,325.62,319.51,215.80,251.42,263.69,257.87,318.38,314.05,315.51,317.58,310.16,310.01,309.45,315.51,313.42,319.46,322.78,320.39,312.67,309.32,316.47,314.40,,,,,,,,,
2014-01-17 22:00:59.983000,L8,299.58,305.80,305.79,313.33,310.76,311.91,308.77,314.58,314.19,313.42,313.02,320.72,319.90,311.15,316.45,320.73,312.45,308.78,308.49,309.67,307.97,315.87,,,296.23,308.22,259.94,311.97,312.79,282.73,238.19,300.28,307.83,303.98,,,,,,,,,
2014-02-02 22:00:53.662000,L8,315.86,320.85,313.13,322.05,321.44,320.20,317.60,321.60,320.85,317.91,322.45,326.25,328.47,321.23,323.16,330.12,323.96,323.09,314.63,313.96,313.74,306.75,,,300.84,314.37,313.52,320.97,327.02,215.97,317.75,314.39,316.20,318.17,,,,,262.59,311.21,310.44,,
2014-03-06 22:00:25.321000,L8,312.85,313.13,321.01,333.02,322.54,322.74,318.12,322.75,323.40,323.93,322.33,329.74,328.18,323.21,325.99,256.57,266.82,266.08,258.18,317.79,320.87,322.13,311.28,313.48,308.37,316.16,312.88,319.60,332.23,323.45,316.92,311.41,316.47,314.42,,,,,301.04,307.30,314.30,301.47,302.23
2014-03-22 22:00:13.558000,L8,311.88,312.29,317.20,326.92,340.12,336.99,322.30,325.88,341.05,331.72,340.20,346.37,334.09,328.65,336.57,351.92,337.04,324.92,321.80,325.07,324.27,329.44,320.15,323.97,253.59,246.22,320.14,327.70,334.04,329.19,322.10,318.26,323.39,321.14,,,,,318.93,319.23,321.98,312.95,318.34
2014-05-09 21:59:27.549000,L8,313.00,318.03,316.54,328.53,324.43,326.71,320.15,322.95,324.40,324.00,327.60,328.43,329.27,327.10,331.64,275.93,273.87,248.41,257.34,321.56,320.92,323.42,314.01,283.03,314.37,317.15,321.66,323.75,331.20,326.98,322.43,319.84,319.78,268.77,306.17,321.98,,,,307.66,267.87,,
2014-05-25 21:59:22.796000,L8,316.32,319.64,319.95,328.27,328.68,324.49,323.23,321.05,323.59,324.97,325.80,332.47,329.04,327.62,330.37,274.45,277.01,273.18,253.34,279.16,320.98,323.88,,313.78,310.76,317.57,318.58,322.52,328.93,327.18,322.26,246.94,318.61,270.04,,,,,,304.80,278.16,,
2014-07-12 21:59:43.196000,L8,329.31,338.68,328.95,342.32,339.85,364.92,375.91,365.12,368.19,381.38,356.56,364.74,369.63,362.39,368.67,349.57,380.55,347.52,341.19,357.13,349.80,272.07,335.53,346.03,334.46,336.34,343.45,340.22,342.19,348.22,337.34,335.67,335.98,381.78,337.87,335.06,351.53,321.07,324.65,325.65,334.97,324.14,324.08
2014-08-13 21:59:54.812000,L8,271.62,297.59,301.96,308.67,305.37,306.52,306.21,310.43,307.97,309.43,308.64,315.44,312.55,304.42,264.98,288.34,226.00,227.59,226.67,221.42,222.48,,,,,,,312.71,312.66,276.24,308.09,301.50,305.17,285.07,,,,,,,,,
2014-09-14 21:59:59.788000,L8,328.53,331.88,335.64,334.51,336.99,343.31,326.80,347.89,346.79,350.49,348.28,351.28,352.17,343.98,350.05,352.98,347.00,344.11,339.50,338.19,342.42,340.60,327.75,271.21,252.41,247.47,245.42,234.91,214.11,207.28,222.65,225.27,238.08,252.23,285.77,284.32,283.20,269.46,189.32,333.29,352.15,272.69,211.00
2015-01-04 21:59:53.956000,L8,316.39,358.22,351.22,351.72,341.13,322.27,320.11,327.14,323.09,319.87,323.08,326.86,328.26,321.89,322.44,249.53,269.67,263.62,258.33,316.42,314.43,270.27,308.58,306.70,305.95,252.21,312.35,317.87,324.04,218.94,314.58,310.72,315.56,316.35,,,,,235.61,192.11,311.69,,
2015-03-09 21:59:30.556000,L8,317.47,328.45,333.60,328.37,325.53,339.01,323.68,325.58,331.49,334.91,328.84,331.07,329.98,331.18,217.31,248.81,267.93,263.17,261.00,279.40,270.98,314.38,285.63,309.70,315.45,318.73,504.31,362.32,440.83,331.56,311.80,300.75,312.77,318.74,,,,,310.16,315.31,316.21,314.87,309.37
2015-04-10 21:59:13.702000,L8,,,,300.20,297.86,292.52,294.68,301.91,304.86,301.32,277.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12 21:58:53.078000,L8,332.56,330.49,334.84,338.23,334.34,338.30,333.10,342.88,338.16,339.15,333.41,338.76,337.65,344.82,339.73,340.55,338.39,332.50,333.61,331.07,328.80,330.48,320.36,327.48,320.84,325.99,320.99,323.84,332.22,334.19,328.29,324.09,321.39,267.75,316.87,320.61,318.36,300.16,319.61,324.47,197.56,323.41,321.45
2015-05-28 21:58:55.699000,L8,325.46,325.65,327.65,335.23,334.77,330.41,331.24,334.11,336.28,337.16,331.10,337.62,333.89,345.07,335.47,276.76,280.44,269.15,328.55,329.89,324.41,328.51,317.68,324.49,319.05,319.04,321.43,323.23,333.63,330.35,325.91,326.74,327.86,324.96,316.85,310.69,318.86,301.51,310.11,291.68,322.54,,314.91
2015-08-16 21:59:34.814000,L8,310.49,310.09,312.48,313.89,319.07,314.28,316.24,323.99,319.90,320.98,319.19,328.98,323.42,317.76,323.78,277.41,328.64,316.48,316.42,313.41,316.97,321.78,,304.12,266.20,315.61,314.58,317.31,322.95,284.02,315.63,261.13,313.15,314.09,,,,,,,,,
2015-09-01 21:59:39.995000,L8,339.31,332.73,337.02,338.30,336.47,338.25,348.99,346.38,339.85,335.57,335.62,337.38,339.32,348.22,349.08,360.00,351.04,357.68,346.00,341.02,351.03,340.85,252.86,266.91,248.75,242.71,253.23,237.97,214.02,210.10,218.77,227.10,232.86,249.43,285.04,283.93,280.25,270.52,186.59,321.70,336.83,237.84,209.47
