dates,satname,nzd0544-0000,nzd0544-0001,nzd0544-0002,nzd0544-0003,nzd0544-0004,nzd0544-0005,nzd0544-0006,nzd0544-0007,nzd0544-0008,nzd0544-0009,nzd0544-0010,nzd0544-0011,nzd0544-0012,nzd0544-0013,nzd0544-0014,nzd0544-0015,nzd0544-0016,nzd0544-0017,nzd0544-0018,nzd0544-0019,nzd0544-0020,nzd0544-0021,nzd0544-0022,nzd0544-0023,nzd0544-0024,nzd0544-0025,nzd0544-0026,nzd0544-0027,nzd0544-0028,nzd0544-0029,nzd0544-0030,nzd0544-0031,nzd0544-0032,nzd0544-0033,nzd0544-0034,nzd0544-0035,nzd0544-0036,nzd0544-0037,nzd0544-0038,nzd0544-0039,nzd0544-0040,nzd0544-0041,nzd0544-0042,nzd0544-0043,nzd0544-0044,nzd0544-0045,nzd0544-0046,nzd0544-0047,nzd0544-0048,nzd0544-0049,nzd0544-0050
2006-07-27 22:13:58.731000,L5,,,196.85,266.17,237.25,268.59,263.22,247.35,257.97,253.42,248.89,224.98,286.40,257.26,284.07,296.82,296.83,310.75,302.25,305.05,291.71,271.36,296.55,264.63,,263.17,282.30,277.72,,198.65,,251.16,311.89,274.25,248.69,150.89,225.38,239.82,233.17,305.96,276.29,257.52,277.57,199.11,,,,,,,
2006-08-05 22:07:55.109000,L5,,,197.07,260.66,239.56,274.18,269.30,268.87,259.43,278.55,263.70,234.88,258.47,204.84,285.55,294.91,288.99,303.05,300.92,304.48,293.40,257.92,301.50,301.38,250.00,265.18,290.79,272.15,284.93,293.08,213.47,198.04,311.50,287.32,228.55,155.72,224.80,236.49,221.19,303.16,303.32,285.94,268.63,218.54,263.48,198.78,199.84,247.81,249.88,224.48,241.01
2006-08-28 22:14:23.601000,L5,,,205.43,260.25,240.81,268.32,270.76,286.83,275.23,241.18,261.63,252.59,282.32,268.15,298.69,292.13,301.18,310.85,298.17,304.05,282.76,286.24,305.29,306.41,267.32,288.14,288.94,243.42,299.80,293.04,271.92,296.44,266.05,297.86,254.59,239.18,235.84,263.65,293.21,302.42,192.01,181.12,248.43,278.26,217.36,188.13,195.60,212.47,253.44,215.69,231.66
2006-09-06 22:08:43.357000,L5,351.30,338.91,342.53,330.82,319.30,335.02,340.60,347.60,347.18,357.26,348.27,350.80,341.77,351.56,343.76,344.76,343.45,347.11,342.74,350.54,346.22,334.43,348.01,343.15,332.34,334.45,342.25,353.17,365.88,361.29,359.64,367.99,369.63,358.86,352.12,360.12,358.96,369.90,367.24,363.09,365.95,366.35,374.05,383.06,374.07,359.18,338.89,329.44,335.55,327.37,312.06
2006-09-13 22:14:35.259000,L5,,,207.77,239.41,234.76,267.49,265.74,271.49,263.90,227.29,233.44,256.73,277.91,257.87,292.36,295.74,299.43,307.27,292.06,301.25,279.62,275.73,286.19,286.55,244.63,264.21,279.77,251.46,185.83,201.93,,,286.13,250.76,239.33,240.85,225.24,237.49,274.13,162.84,,,,201.43,206.44,203.57,215.95,227.85,250.77,286.60,269.21
2006-10-08 22:08:40.914000,L5,,,,156.39,235.16,265.49,269.25,274.17,275.93,227.77,271.41,270.94,281.35,292.99,297.43,303.70,303.54,290.84,253.99,291.58,291.50,,,,,,,,297.45,301.79,302.60,305.29,316.68,299.99,280.14,262.69,293.99,277.04,306.53,312.61,315.11,312.84,318.59,316.45,304.91,311.28,293.49,282.69,,287.58,263.55
2007-02-04 22:15:45.266000,L5,,,,,,,,308.77,314.35,336.63,262.86,210.65,188.08,250.84,336.24,334.18,318.86,337.07,336.66,344.24,349.32,339.63,351.63,345.12,340.93,334.02,340.80,353.82,367.17,363.32,362.87,368.09,368.78,358.03,350.29,361.17,359.36,369.56,364.66,362.02,365.93,365.20,369.24,375.06,371.97,352.27,342.12,329.77,330.92,328.74,312.50
2007-09-09 22:08:08.993000,L5,,,211.34,259.32,243.90,273.13,280.10,287.40,269.82,280.62,294.31,260.82,269.75,278.43,295.70,301.97,298.94,310.44,295.04,307.06,292.53,280.19,311.12,305.69,261.76,281.23,289.03,281.40,301.08,299.33,277.79,288.80,320.07,302.27,274.13,255.14,262.41,268.30,249.88,306.95,316.01,304.29,322.08,295.21,322.97,305.92,279.62,252.30,252.21,290.34,268.32
2007-10-02 22:13:42.645000,L5,290.73,313.67,304.43,296.56,277.62,291.25,302.49,311.81,308.63,316.05,311.86,287.62,297.43,305.21,312.59,316.07,313.88,319.73,307.60,318.07,255.13,,289.55,300.75,281.58,294.11,301.20,307.17,318.27,314.09,293.76,,313.47,307.29,297.91,297.95,310.28,301.92,315.09,319.37,325.04,200.61,192.54,176.30,,,,,,,
2008-12-23 22:05:16.170000,L5,413.79,350.48,348.82,341.98,326.19,341.76,353.18,356.10,360.31,360.70,353.47,348.66,341.09,352.87,349.08,344.20,344.74,348.04,343.68,350.13,345.55,340.51,351.55,341.77,330.16,329.50,336.39,349.83,364.73,359.62,359.04,362.79,364.82,353.47,347.04,352.49,354.06,365.36,355.96,354.38,356.94,360.47,367.64,372.12,370.44,347.70,327.14,314.20,319.62,324.68,312.16
2009-01-17 21:59:44.398000,L5,411.49,340.69,346.89,337.66,332.98,333.88,354.66,356.73,361.02,356.31,333.25,330.93,311.24,328.84,328.25,343.64,352.99,343.32,338.12,343.12,341.85,335.91,345.05,339.80,325.40,327.29,333.51,345.34,358.32,353.32,353.08,355.20,359.16,347.99,339.99,349.64,353.02,361.40,353.95,353.60,353.75,357.76,364.20,367.47,366.22,347.67,330.13,317.32,323.32,319.05,309.42
2010-02-05 22:05:29.575000,L5,409.59,349.55,349.65,340.76,327.45,348.15,350.94,357.60,362.75,362.01,359.32,353.17,348.82,354.43,349.79,345.76,346.72,351.38,345.45,354.34,348.19,343.01,352.66,343.25,335.91,332.29,340.37,351.34,368.40,364.01,358.07,362.03,362.39,351.21,346.01,357.84,358.47,362.50,358.65,359.08,358.32,362.85,368.00,374.07,373.78,353.28,333.81,322.73,329.57,328.61,317.28
2010-10-26 22:10:38.745000,L5,326.39,319.30,315.99,314.74,307.29,307.55,317.98,325.98,330.62,324.29,323.82,315.07,308.47,319.75,318.07,311.17,312.45,312.21,307.83,312.02,311.79,304.39,313.43,309.02,295.60,297.21,303.46,310.58,327.81,322.94,325.77,334.72,334.22,322.49,320.09,339.00,339.65,340.44,340.13,333.96,335.88,338.78,342.98,355.45,354.42,325.66,304.09,277.94,290.97,288.79,277.81
2010-12-22 22:04:29.137000,L5,375.86,327.44,326.44,318.62,310.00,317.64,333.60,341.32,336.87,335.26,325.52,248.25,,,,,,167.45,322.50,327.78,324.73,318.27,327.78,310.76,286.37,289.06,283.87,,,,,,,202.16,307.92,338.27,341.17,346.81,342.61,338.46,340.12,345.72,350.04,351.73,355.78,331.21,313.42,298.90,305.87,305.91,295.34
2011-02-08 22:04:35.159000,L5,401.06,356.22,348.00,321.11,,146.41,153.06,221.14,297.14,293.62,284.33,307.69,306.85,350.70,346.89,340.35,337.98,343.19,334.52,340.31,338.89,332.48,331.40,328.22,313.09,310.16,331.61,339.60,361.20,359.65,355.69,360.31,363.27,351.23,345.81,357.67,357.16,364.08,358.89,359.28,361.84,365.98,369.75,373.16,365.77,344.12,325.77,310.24,317.51,317.14,307.56
2011-03-12 22:04:31.079000,L5,,,299.22,291.02,256.43,254.75,256.28,287.00,274.56,295.84,228.62,217.95,274.90,281.38,293.72,294.05,281.26,256.92,283.87,300.98,292.38,267.18,295.19,296.61,138.30,179.03,219.12,185.61,293.33,293.72,289.46,287.77,306.01,271.63,253.46,254.76,277.41,277.39,300.53,308.23,304.27,291.25,296.77,297.05,304.30,289.33,274.44,254.52,249.63,270.04,252.19
2013-05-11 22:22:42.945000,L8,374.09,327.96,332.07,311.69,290.18,314.27,323.31,334.18,334.61,330.83,337.43,331.30,327.54,322.56,331.17,323.91,327.96,327.29,324.41,324.02,324.14,317.67,319.78,320.86,304.11,301.31,318.45,323.90,338.43,331.65,330.68,338.57,336.78,334.25,318.98,330.63,327.70,331.70,333.78,329.12,331.31,335.41,342.57,349.75,343.58,321.87,306.79,284.71,292.13,295.40,279.52
2013-07-23 22:16:34.633000,L8,,,200.29,215.20,231.23,231.41,259.91,233.43,232.88,232.10,232.58,217.43,240.12,236.58,261.39,152.45,188.31,193.41,231.19,191.41,195.98,176.83,283.53,236.94,172.33,245.09,247.07,185.98,,,,,253.53,259.27,221.32,,224.42,199.03,210.14,,165.99,170.45,253.95,205.43,202.49,198.37,203.30,221.59,231.42,244.34,186.43
2013-09-25 22:16:28.938000,L8,379.82,341.33,327.25,319.88,308.00,327.18,339.65,347.01,351.11,347.17,343.72,342.48,340.35,334.81,334.70,330.87,330.44,331.17,327.61,335.04,333.39,331.28,329.07,329.97,304.82,304.49,317.27,323.68,344.09,342.95,335.22,343.56,343.95,329.41,321.40,330.88,329.00,336.75,337.84,330.27,329.43,330.73,339.61,344.17,342.59,319.73,300.23,282.58,288.51,290.53,277.69
2013-10-02 22:22:40.460000,L8,393.00,326.69,325.48,317.29,304.32,319.07,333.38,340.67,342.14,335.88,332.17,327.59,325.71,325.46,327.66,327.49,322.51,327.98,321.80,325.98,319.74,322.27,322.11,313.95,299.78,298.91,307.51,318.68,339.23,333.25,332.47,336.46,331.72,323.84,317.74,327.53,326.80,331.14,333.19,327.72,327.95,329.82,336.84,343.24,342.51,319.09,297.64,279.61,286.52,288.54,276.44
2013-10-18 22:22:37.411000,L8,,293.93,298.20,276.07,252.67,255.00,265.41,255.74,243.21,244.17,231.42,210.23,223.09,248.88,261.74,285.01,277.65,284.21,282.95,278.30,281.04,244.14,277.35,283.98,244.43,248.41,267.74,197.57,184.08,186.36,,,,,,,,,,,194.65,176.47,256.39,227.39,244.92,173.90,202.25,211.53,,,
2013-10-27 22:16:19.549000,L8,324.77,311.81,154.66,346.33,,,,,183.53,281.56,328.62,321.99,318.54,315.31,317.77,314.56,312.38,315.93,310.56,309.82,316.69,313.31,310.67,301.45,,281.40,298.54,311.87,329.53,316.80,316.51,321.53,324.14,316.66,292.08,198.29,,,275.70,276.61,312.85,317.99,320.82,329.21,323.49,302.12,284.81,270.48,289.97,285.93,270.72
2013-11-12 22:16:19.914000,L8,393.91,317.85,325.18,314.27,305.11,317.75,334.73,343.81,347.75,337.56,331.83,321.84,317.20,321.40,320.06,319.33,313.51,318.56,316.32,315.93,312.78,308.83,313.59,308.88,295.72,294.73,302.95,314.55,333.35,325.23,323.88,327.86,327.02,319.64,311.78,324.89,326.27,328.71,328.44,322.47,323.00,326.95,331.21,337.98,336.14,311.06,295.45,278.07,282.96,284.09,271.74
2014-02-23 22:21:32.043000,L8,379.89,342.21,353.42,347.80,330.56,339.67,373.14,381.18,396.38,385.27,385.55,373.81,369.21,365.63,361.82,353.43,350.89,351.55,356.20,358.88,352.53,358.57,352.10,345.08,343.20,333.13,348.34,369.79,386.02,379.86,382.79,387.71,372.84,380.18,367.19,378.20,373.47,373.69,372.31,368.21,377.32,382.52,390.79,395.05,392.22,376.22,364.66,344.20,341.13,333.59,322.29
2014-03-11 22:21:19.920000,L8,376.58,345.42,323.38,311.21,299.15,312.42,326.24,336.85,338.43,332.28,328.40,321.67,318.30,319.12,318.48,312.85,310.75,318.17,316.37,315.59,313.82,308.81,313.05,308.15,292.92,292.77,303.71,314.04,334.11,325.24,324.92,329.93,328.70,321.30,315.40,328.33,325.41,327.36,326.64,323.34,323.87,326.74,332.89,339.36,336.81,310.10,293.82,277.22,282.28,283.63,271.38
2014-03-20 22:15:01.497000,L8,376.83,353.44,323.30,314.38,301.80,326.98,333.35,341.08,343.34,334.00,329.44,323.36,320.98,321.18,320.30,321.94,317.39,324.72,322.32,321.33,317.04,310.42,314.91,310.39,297.97,298.82,305.82,315.95,336.63,329.96,327.44,332.46,331.10,325.16,317.77,330.63,327.36,329.59,331.04,326.66,326.81,328.68,336.87,342.05,340.22,316.47,296.83,281.04,285.58,286.41,274.29
2014-03-20 22:15:25.455000,L8,376.91,352.98,322.41,313.34,300.97,326.34,332.94,341.07,341.75,333.51,328.80,322.49,320.31,320.29,319.56,320.70,315.50,323.77,321.33,320.34,316.21,309.97,314.44,309.62,297.06,297.19,305.23,315.06,336.12,328.60,326.80,331.51,330.43,324.09,317.02,329.92,326.44,328.18,329.46,325.82,326.05,327.89,336.00,341.22,339.24,315.07,295.67,279.63,284.38,285.52,273.16
2014-04-21 22:14:29.865000,L8,382.00,332.10,325.00,315.12,298.99,320.88,328.49,337.17,333.96,332.92,330.03,329.06,323.57,322.39,328.90,321.03,321.94,325.94,323.48,322.12,317.89,317.88,319.68,313.42,301.57,299.83,315.44,320.46,338.30,332.39,330.94,336.15,335.63,328.76,319.46,331.05,328.67,332.20,332.75,327.19,328.49,330.41,340.27,345.92,342.25,320.89,302.14,283.55,289.21,291.74,277.22
2014-04-21 22:14:53.828000,L8,382.68,332.49,325.30,315.96,300.53,322.78,329.46,338.06,334.39,333.36,330.41,329.40,324.14,322.84,329.19,321.84,322.29,326.41,324.06,322.45,318.29,318.46,320.15,314.60,302.04,300.29,315.97,320.89,338.69,332.95,331.27,336.73,336.08,329.32,320.02,331.50,329.07,332.64,333.25,327.65,328.90,331.05,340.80,346.65,342.61,321.35,302.75,283.86,289.53,292.09,277.61
2014-07-17 22:20:39.943000,L8,,,199.01,233.22,242.19,251.00,272.03,257.94,265.95,260.98,235.37,233.78,250.46,249.88,264.28,296.19,286.67,295.81,297.74,303.00,290.92,256.51,294.81,293.41,242.13,252.49,264.80,189.96,275.54,251.08,261.85,266.86,267.92,277.87,226.37,222.25,232.26,240.59,222.17,289.45,286.63,184.16,260.43,214.20,243.10,203.45,256.63,247.09,239.04,244.97,229.51
2014-08-02 22:20:46.799000,L8,278.63,303.93,204.23,228.75,244.05,254.68,273.72,254.93,306.79,244.32,233.90,210.17,232.20,199.93,244.09,229.31,212.64,279.09,283.91,288.25,272.25,245.83,248.98,289.43,245.46,253.04,271.84,257.05,285.29,271.65,261.20,267.78,264.36,260.56,236.97,232.82,233.09,247.99,292.27,290.04,243.40,181.76,251.30,208.00,,,,,,,
2014-08-18 22:20:51.886000,L8,,295.34,314.43,276.04,251.85,265.20,278.42,303.76,310.07,307.32,287.90,266.44,274.76,280.07,271.62,300.25,294.64,306.55,299.28,301.91,297.59,265.50,297.62,298.49,256.86,269.20,282.14,278.12,292.84,281.34,276.25,271.26,306.64,285.44,255.96,258.08,288.25,248.05,308.50,297.84,288.59,190.74,299.73,235.72,291.90,215.09,254.72,247.20,244.64,260.59,242.06
2014-09-19 22:20:54.477000,L8,388.60,379.02,378.40,346.75,371.69,386.96,387.82,394.45,371.42,364.12,393.18,382.01,379.22,356.00,346.55,347.81,338.12,339.47,333.67,360.17,361.27,361.05,366.85,364.69,341.28,331.99,338.97,353.68,377.76,372.08,371.71,351.11,356.53,330.80,343.68,366.52,362.20,355.56,362.40,364.56,367.67,365.74,368.30,375.62,369.67,356.41,347.08,343.38,346.81,330.14,319.50
2014-09-28 22:14:44.621000,L8,394.84,336.08,326.14,315.08,303.41,317.74,332.81,340.96,345.57,343.55,341.78,329.34,329.70,332.72,331.94,329.27,322.64,327.38,326.10,324.58,318.18,316.49,321.82,316.84,301.20,304.46,316.28,324.75,341.03,337.43,330.64,333.71,330.04,324.44,316.00,329.72,326.39,327.56,330.21,326.31,326.78,328.66,336.58,341.63,338.82,314.94,297.77,281.77,286.80,287.16,275.60
2014-09-28 22:15:08.593000,L8,373.37,335.48,325.34,314.00,302.11,315.48,331.24,340.24,344.13,341.82,339.89,328.67,328.00,330.85,330.69,328.15,321.60,326.46,325.09,323.85,317.50,314.32,320.55,314.73,300.04,303.22,314.95,323.09,339.98,335.72,329.82,332.70,329.06,323.34,314.94,328.74,325.52,326.70,328.49,325.12,325.90,327.85,335.45,340.85,337.91,313.40,296.56,280.56,285.44,285.93,274.72
2014-10-30 22:15:10.547000,L8,395.62,369.61,342.00,333.44,325.27,365.58,373.46,381.81,396.59,386.66,371.87,365.02,362.57,358.27,354.39,347.83,345.31,353.08,364.98,361.08,359.17,363.24,358.22,343.61,328.79,329.83,333.87,353.23,364.00,358.78,354.33,367.58,359.92,340.19,338.94,352.40,358.22,365.89,364.97,357.86,358.01,356.01,365.15,386.48,384.59,355.90,340.34,330.30,328.95,326.53,311.30
2014-11-06 22:21:01.126000,L8,393.31,314.95,322.88,313.67,302.17,323.15,335.94,345.14,351.74,345.39,341.72,326.47,326.23,327.92,329.80,318.19,309.69,315.13,313.21,312.39,312.38,308.69,313.27,309.16,299.49,300.99,304.15,316.30,335.76,326.40,324.17,326.51,324.68,317.48,311.49,329.58,325.07,327.65,325.62,322.55,322.79,325.28,329.29,338.24,335.25,309.28,295.25,277.65,282.85,283.02,271.13
2014-11-15 22:14:49.314000,L8,388.16,230.66,303.40,334.67,302.54,323.57,337.75,345.59,351.37,343.58,338.07,324.37,320.25,323.56,322.89,316.07,311.39,315.82,313.88,315.72,314.95,315.77,317.44,311.39,302.15,297.52,303.68,316.42,334.15,327.24,325.76,325.62,323.74,316.40,312.10,328.02,326.28,325.55,291.97,264.33,311.19,325.46,329.10,337.88,331.09,300.94,,251.28,285.23,261.96,248.00
