dates,satname,nzd0320-0000,nzd0320-0001,nzd0320-0002,nzd0320-0003,nzd0320-0004,nzd0320-0005,nzd0320-0006,nzd0320-0007,nzd0320-0008,nzd0320-0009,nzd0320-0010,nzd0320-0011,nzd0320-0012,nzd0320-0013,nzd0320-0014,nzd0320-0015,nzd0320-0016,nzd0320-0017,nzd0320-0018,nzd0320-0019,nzd0320-0020,nzd0320-0021,nzd0320-0022,nzd0320-0023
2005-02-23 21:59:43.397000,L5,297.31,232.36,249.57,243.50,233.58,223.27,181.68,252.78,223.17,228.51,,242.88,272.79,268.61,264.48,200.00,239.68,236.50,255.74,303.26,305.27,215.07,250.94,282.64
2005-03-11 21:59:55.791000,L5,337.83,313.67,283.42,283.02,267.82,261.89,227.99,290.81,275.62,288.59,302.18,311.80,318.77,321.67,308.85,295.63,292.56,285.06,296.75,333.48,342.02,321.62,287.20,317.22
2005-03-27 22:00:03.252000,L5,344.58,318.06,287.47,287.28,275.62,266.09,233.23,291.84,276.28,288.50,303.19,312.17,316.79,322.89,312.68,301.49,297.33,289.71,303.52,340.48,346.30,322.76,292.87,321.77
2005-04-28 22:00:11.734000,L5,235.93,249.96,251.10,258.90,250.85,244.02,184.32,257.14,233.12,226.28,,260.76,275.94,290.06,278.30,262.09,253.28,242.10,260.72,309.71,320.99,220.48,251.69,287.16
2005-05-05 22:06:25.562000,L5,262.03,240.39,265.78,263.83,252.39,247.84,160.51,,,,,247.10,281.84,287.86,282.43,265.23,253.32,238.35,262.38,313.68,318.70,222.84,242.65,294.02
2005-05-30 22:00:27.276000,L5,237.30,260.54,273.91,273.33,260.97,252.55,,259.99,245.81,251.45,258.71,277.41,279.27,301.47,291.66,273.92,264.94,256.98,265.16,319.73,332.01,236.30,256.76,295.00
2005-06-15 22:00:34.314000,L5,348.89,325.09,289.04,292.39,275.71,271.01,226.89,295.38,277.79,286.98,297.47,313.08,319.90,333.62,321.16,303.24,298.77,290.58,299.49,345.68,354.58,348.77,283.38,325.60
2005-09-10 22:07:19.674000,L5,310.14,270.88,256.88,258.27,250.89,239.22,,,184.78,268.40,282.35,296.02,302.41,312.92,297.81,282.02,272.86,259.97,271.28,320.30,325.27,311.91,,
2005-09-19 22:01:08.704000,L5,355.35,337.12,306.37,304.00,304.34,290.76,257.07,296.09,292.47,305.14,308.08,318.97,326.74,325.66,317.35,304.13,296.76,290.78,299.80,339.41,346.38,343.20,297.80,324.70
2005-10-05 22:01:05.133000,L5,348.17,328.69,293.91,292.16,275.57,270.08,331.57,370.34,336.52,335.20,308.18,321.18,325.94,327.52,315.19,304.44,303.84,298.95,309.15,341.33,343.51,322.02,293.52,322.71
2005-11-22 22:01:34.747000,L5,336.70,314.70,277.68,274.75,261.74,256.69,226.12,286.10,276.21,296.03,310.42,319.15,327.22,332.09,316.23,302.41,298.55,284.17,295.15,342.31,344.70,329.56,282.38,318.45
2006-02-10 22:03:27.081000,L5,330.04,271.53,273.85,278.72,267.17,260.56,237.88,293.21,283.91,296.39,305.99,316.36,321.21,324.00,311.52,295.35,292.53,281.42,296.43,336.46,338.74,304.26,286.72,320.45
2006-02-26 22:03:47.179000,L5,339.59,311.81,286.74,287.28,263.50,254.55,228.98,283.71,271.36,287.10,302.25,306.13,323.22,325.60,311.87,300.03,296.09,288.41,307.01,338.97,341.40,312.29,288.77,315.94
2006-05-17 22:05:09.745000,L5,220.82,237.93,259.69,266.55,242.34,239.79,,,,,,238.42,278.77,302.89,295.13,270.65,256.74,238.00,241.41,246.89,179.09,199.09,,
2006-06-25 22:11:56.212000,L5,218.35,226.66,246.39,254.78,234.68,227.92,,,,,,,,,,,,,,,,,,
2006-08-21 22:06:31.405000,L5,225.29,243.27,259.09,265.10,247.04,241.64,,254.91,214.99,238.95,,,275.11,283.60,276.03,262.50,248.40,232.55,247.79,306.29,319.81,219.91,263.69,298.08
2006-08-28 22:12:47.566000,L5,315.02,250.70,260.07,262.48,246.30,240.53,191.68,256.57,229.65,229.27,,266.14,273.57,283.31,279.64,257.67,250.44,232.90,257.95,315.97,327.00,230.73,268.83,296.43
2006-09-22 22:06:54.827000,L5,312.13,241.18,256.50,257.05,242.66,236.14,169.73,248.67,,,,,269.73,280.32,265.41,261.82,256.88,241.84,263.76,307.11,312.95,224.18,266.79,291.68
2006-10-24 22:07:14.438000,L5,352.87,340.11,307.58,319.77,322.31,335.79,295.70,315.35,295.23,311.57,322.00,326.08,320.72,325.52,311.06,299.36,295.49,291.83,304.21,344.17,354.87,348.58,304.67,331.01
2006-10-31 22:13:29.135000,L5,292.75,214.96,230.56,235.39,219.44,208.66,,,,,,,,,,,,,,,,,,
2006-12-11 22:08:04.096000,L5,342.84,317.33,283.73,284.09,267.43,255.41,238.41,273.14,267.42,286.93,299.66,310.98,318.40,333.48,324.14,304.15,300.96,290.38,314.23,389.55,382.98,380.58,293.86,341.69
2007-09-09 22:06:09.271000,L5,305.51,235.16,256.61,255.27,242.20,231.37,169.26,,,,,,256.70,283.63,275.51,257.46,230.79,229.57,254.35,304.05,311.44,221.32,260.57,292.37
2007-10-02 22:12:06.896000,L5,348.20,328.03,289.19,292.06,276.06,269.13,242.41,290.55,274.83,288.95,300.67,313.61,318.47,328.17,316.47,309.35,306.19,298.85,317.28,384.85,387.94,381.38,302.85,333.64
2008-10-29 21:56:36.227000,L5,343.14,323.21,288.27,289.85,274.73,265.59,252.69,298.33,283.71,289.19,295.48,307.95,311.86,319.54,308.61,285.63,286.63,292.26,308.55,342.09,347.08,320.53,299.07,320.66
2009-01-24 22:04:30.805000,L5,343.17,308.67,284.89,286.01,269.35,260.45,243.38,293.08,276.83,295.10,304.80,313.64,321.15,325.20,311.29,297.81,295.02,285.70,299.95,335.55,334.95,325.91,283.04,309.18
2009-02-02 21:58:34.187000,L5,211.55,237.41,260.16,255.73,246.01,231.47,189.90,240.64,222.83,235.57,234.94,217.92,267.60,271.94,207.56,205.17,189.68,235.69,252.96,300.72,305.18,205.73,242.53,274.91
2010-02-21 22:03:56.549000,L5,338.42,314.14,283.15,283.51,266.53,259.98,239.08,286.31,269.32,286.95,299.00,311.47,319.93,329.13,318.78,301.61,295.13,286.83,304.84,338.65,338.36,324.87,281.15,314.14
2010-10-03 22:03:04.727000,L5,273.33,216.63,223.89,210.75,204.86,,231.86,221.00,241.69,254.88,266.90,276.64,292.39,280.10,258.06,252.85,248.46,267.13,305.58,307.33,299.23,295.49,228.57,256.61
2010-10-10 22:09:11.852000,L5,356.82,344.87,311.26,303.07,293.75,266.89,239.39,301.96,289.24,307.02,312.85,322.46,326.51,340.04,327.90,312.08,308.59,303.12,320.80,365.04,369.07,369.56,316.39,336.97
2010-11-04 22:02:50.090000,L5,304.58,230.88,249.64,251.83,238.37,229.34,180.39,257.29,241.99,261.36,260.89,278.07,282.94,290.83,277.35,261.70,247.86,233.27,257.24,299.25,303.77,217.61,249.16,281.69
2011-01-07 22:02:56.182000,L5,337.85,314.65,286.71,283.60,271.98,261.09,250.89,285.43,269.85,291.08,301.05,310.42,314.33,323.70,311.23,295.85,294.19,282.67,302.62,338.89,342.09,324.82,285.22,318.51
2011-01-23 22:02:56.734000,L5,338.31,314.26,283.70,287.76,269.68,262.17,240.02,284.64,276.18,291.53,303.44,310.49,319.12,324.71,313.50,294.05,290.07,280.33,298.43,335.50,346.50,332.29,285.96,320.32
2011-02-15 22:09:10.419000,L5,338.85,320.20,282.65,284.34,267.28,260.95,235.95,287.11,268.28,289.17,301.10,317.47,324.24,326.79,317.92,299.10,296.86,288.96,308.67,334.88,338.76,325.69,280.82,310.91
2011-03-12 22:02:55.330000,L5,208.73,246.67,257.50,259.48,246.41,236.19,194.25,246.40,234.82,244.17,248.28,236.55,272.41,270.13,220.01,242.05,229.65,222.56,251.47,292.53,299.30,208.40,240.04,278.95
2011-03-28 22:02:50.009000,L5,302.55,234.75,263.01,263.64,254.32,242.36,200.26,252.95,238.64,243.74,247.97,257.20,272.68,265.68,261.58,252.96,235.22,226.10,253.76,303.99,303.92,215.05,241.37,281.05
2013-05-11 22:21:07.084000,L8,330.12,251.50,269.90,269.70,261.89,246.36,173.53,273.64,265.35,280.20,291.79,268.88,305.47,310.51,294.68,290.40,275.68,263.68,284.69,325.33,330.07,234.44,271.05,306.03
2013-06-05 22:15:03.120000,L8,329.78,236.41,261.18,265.60,252.80,249.76,,,246.34,249.66,265.11,253.58,,298.54,248.73,282.38,198.81,248.99,252.26,315.94,325.46,220.78,260.99,291.34
2013-07-07 22:15:00.081000,L8,332.56,,,,,,,,260.22,277.31,285.07,,,,275.92,290.01,284.50,265.90,290.46,326.73,332.39,240.79,270.65,311.62
2013-07-14 22:21:10.534000,L8,,,,,,,,274.61,264.95,287.62,295.96,310.71,313.17,321.51,312.19,295.06,287.36,273.73,298.05,336.96,335.84,247.64,277.16,316.02
2013-07-23 22:14:58.777000,L8,,223.53,260.13,264.35,252.53,245.57,190.68,,,,,,301.98,313.85,293.18,279.52,267.39,261.34,285.15,323.25,328.34,233.88,268.68,308.90
2013-09-16 22:21:09.463000,L8,342.02,297.89,291.54,294.56,282.35,265.18,247.11,291.82,277.96,300.75,308.30,321.25,325.82,334.45,323.73,300.59,300.98,290.63,309.04,347.05,389.04,316.54,294.33,325.21
2013-09-25 22:14:53.099000,L8,338.04,301.04,296.78,296.47,279.60,261.26,232.25,291.47,277.54,298.02,311.27,321.12,328.52,345.90,328.49,302.84,302.39,290.33,309.74,380.88,395.24,382.68,295.41,331.16
2013-10-18 22:21:01.576000,L8,347.94,328.04,327.75,300.89,286.06,261.90,237.30,296.06,288.73,308.68,318.44,329.68,336.15,336.82,325.77,307.77,316.18,312.60,317.08,353.44,367.33,376.39,301.67,326.57
2013-11-03 22:20:56.205000,L8,371.85,368.04,351.82,355.52,370.71,352.64,364.09,342.61,316.55,320.65,338.40,342.97,371.96,366.87,339.84,328.54,326.13,352.58,359.23,394.90,391.60,408.04,331.14,357.30
2013-11-19 22:20:49.563000,L8,352.31,347.12,353.16,342.31,339.16,297.88,260.62,298.20,290.50,308.44,323.23,327.07,333.18,337.35,334.83,308.24,319.47,297.85,315.23,351.97,370.00,331.02,306.60,335.23
2013-11-28 22:14:37.848000,L8,354.22,344.45,335.78,343.66,368.93,382.19,364.03,365.16,326.32,323.27,348.59,347.05,353.86,357.82,351.79,339.93,342.95,342.39,371.57,389.89,388.93,389.80,349.17,362.04
2013-12-14 22:14:33.459000,L8,335.71,294.85,293.94,298.77,282.06,269.16,233.54,286.72,281.09,299.00,308.81,316.98,324.97,329.95,318.41,299.40,297.97,287.08,309.03,338.86,339.49,279.36,291.28,324.37
2013-12-21 22:20:39.177000,L8,356.41,357.82,353.23,358.88,370.60,375.64,379.31,380.77,370.78,371.93,369.61,376.52,361.87,356.85,360.41,325.11,331.61,373.69,372.28,397.20,405.10,406.07,358.38,369.31
2013-12-30 22:14:25.215000,L8,360.90,350.01,341.56,351.90,356.58,363.74,358.42,364.68,360.16,315.36,327.86,334.63,334.40,347.09,328.18,326.23,338.63,319.01,325.41,384.76,377.29,393.97,346.11,347.64
2014-01-22 22:20:19.626000,L8,337.41,303.09,292.62,297.83,276.09,269.86,226.68,298.38,273.12,301.53,310.42,316.27,324.23,328.22,320.53,298.51,300.44,289.78,306.54,340.34,352.62,320.77,293.95,330.75
2014-02-16 22:13:50.683000,L8,,,,,,222.38,195.80,265.56,260.80,278.32,265.07,,,,,,,,,,,,,
2014-02-23 22:19:56.208000,L8,334.20,297.47,298.24,298.37,292.76,287.60,292.43,303.39,275.71,307.13,314.86,316.58,321.02,326.68,318.15,299.05,294.80,288.30,306.47,341.17,350.26,322.71,293.26,322.12
2014-03-20 22:13:25.653000,L8,209.71,236.73,259.22,261.12,248.94,235.71,209.06,266.56,259.30,272.01,261.11,223.10,276.48,272.49,,277.74,187.07,219.36,240.82,310.75,317.86,191.85,250.40,279.65
2014-04-21 22:12:54.038000,L8,310.29,245.64,261.39,265.12,252.56,240.01,189.22,254.31,257.94,274.32,262.51,216.67,,,252.45,280.33,,200.40,232.55,311.39,322.07,200.44,256.41,289.63
2014-05-14 22:18:44.733000,L8,225.21,245.02,268.96,269.00,261.51,251.82,201.79,277.45,267.11,281.38,268.50,252.12,213.00,315.22,257.93,290.30,279.25,254.63,273.10,326.80,330.88,235.21,270.50,309.69
2014-07-17 22:19:04.091000,L8,327.87,242.46,269.40,271.86,262.31,249.73,,275.62,261.49,281.10,269.46,261.94,275.36,303.45,294.18,286.94,275.92,222.22,268.03,326.73,330.85,233.92,268.05,305.20
2014-07-26 22:12:55.043000,L8,330.11,250.11,267.16,270.15,257.81,247.65,194.90,277.56,261.43,281.47,290.06,291.95,298.74,312.32,299.78,290.28,277.58,263.62,291.20,327.20,330.59,230.43,272.68,309.08
2014-08-11 22:13:03.844000,L8,,,246.57,267.65,248.70,210.20,,291.94,287.05,294.36,304.82,316.39,320.90,329.31,320.91,300.43,294.04,288.59,302.55,344.95,350.26,321.86,301.47,329.93
2014-08-27 22:13:05.288000,L8,393.85,376.47,386.98,392.86,379.23,391.54,386.56,393.06,401.32,375.24,382.43,377.55,385.04,375.94,384.85,413.55,422.67,420.49,400.12,426.73,402.54,416.66,432.18,437.29
2014-09-28 22:13:08.778000,L8,338.85,308.22,297.57,301.67,305.24,270.10,250.51,294.34,283.96,303.05,311.17,342.51,358.39,347.45,344.25,300.30,300.45,293.59,369.65,391.51,396.08,397.63,367.33,353.46
2014-10-14 22:13:14.573000,L8,337.03,292.12,293.62,293.76,274.00,272.55,247.53,287.98,280.01,300.10,322.58,324.34,335.93,353.10,351.93,302.81,302.85,290.17,316.02,373.69,394.58,393.17,310.94,328.65
2014-10-21 22:19:25.564000,L8,359.13,350.94,344.87,355.23,363.99,373.82,374.09,364.26,361.10,363.62,365.82,370.22,365.39,353.35,341.54,363.74,410.12,395.86,431.75,442.55,453.90,450.00,355.15,434.28
2014-11-06 22:19:25.282000,L8,347.17,343.86,333.84,335.45,339.09,340.55,341.60,330.69,330.72,319.52,334.04,334.77,336.99,336.71,329.62,309.22,315.34,311.55,326.64,365.29,362.67,333.41,320.09,346.76
2014-11-15 22:13:13.466000,L8,397.87,352.80,341.53,349.12,355.38,368.00,374.03,376.29,378.26,391.14,386.07,387.76,410.67,372.91,353.21,364.69,378.61,392.94,401.33,420.63,417.77,414.66,417.60,443.40
2015-01-02 22:13:02.831000,L8,,,,,,,,,,283.30,290.29,296.74,290.15,309.10,298.11,277.30,277.72,264.80,287.06,319.91,324.56,235.07,270.08,302.23
2015-01-09 22:19:14.700000,L8,332.56,281.52,291.90,295.82,275.31,270.12,260.60,289.41,278.74,296.71,314.18,316.89,324.22,326.35,315.40,294.60,297.26,287.21,307.93,341.43,379.29,379.11,290.91,324.52
2015-01-25 22:19:08.635000,L8,336.43,291.58,287.58,286.70,282.87,278.60,285.98,300.87,277.04,302.58,309.02,316.16,323.51,326.64,314.53,297.68,298.03,290.18,307.78,339.22,347.71,315.34,295.22,326.00
2015-02-10 22:19:02.830000,L8,331.14,281.20,283.13,280.22,275.80,270.08,273.88,291.41,271.32,294.97,310.11,314.93,320.49,323.38,314.06,297.42,296.30,288.81,305.37,337.31,340.72,322.80,292.08,321.70
2015-02-19 22:12:49.582000,L8,338.15,325.34,313.09,322.30,336.93,377.48,345.47,343.55,353.00,350.62,388.36,346.77,338.80,332.46,355.36,319.89,321.76,379.94,338.41,364.44,369.94,359.23,320.24,336.80
2015-02-26 22:18:58.832000,L8,307.14,230.29,255.21,259.38,247.37,226.35,205.72,263.57,256.46,279.18,286.62,285.56,299.21,305.52,293.73,274.13,223.72,258.16,279.55,313.65,318.60,199.81,258.08,287.18
2015-03-07 22:12:42.077000,L8,339.93,295.20,283.88,283.80,278.77,278.35,276.08,299.93,294.68,301.51,312.39,334.37,334.52,333.37,324.40,322.23,316.48,321.60,316.29,347.82,366.78,315.45,294.14,326.67
2015-03-30 22:18:37.685000,L8,209.70,234.43,258.08,260.55,249.57,230.79,187.08,251.91,252.36,273.55,263.69,238.27,,278.34,288.22,275.03,201.49,251.16,254.92,309.83,318.29,197.67,250.67,277.24
2015-04-15 22:18:34.670000,L8,215.57,243.42,259.00,265.36,254.12,237.72,193.61,269.65,260.29,281.28,277.89,271.20,298.90,302.69,294.20,281.57,211.18,252.62,272.33,315.34,323.61,212.19,261.58,289.51
2015-05-17 22:18:13.391000,L8,327.89,240.38,265.60,268.49,256.13,246.96,,275.48,264.78,282.26,293.30,295.67,309.74,318.25,308.20,290.61,287.67,259.83,281.45,327.79,329.70,237.69,271.36,309.85
2015-05-26 22:12:05.002000,L8,327.44,244.86,266.76,269.55,255.15,251.22,,277.14,265.27,283.48,294.20,298.09,309.52,314.88,304.34,291.33,281.04,263.46,277.03,325.84,331.18,242.83,272.26,307.78
2015-06-27 22:12:22.174000,L8,221.85,236.49,261.71,267.79,254.63,245.99,,,260.43,282.14,290.62,292.00,303.78,310.95,299.42,290.32,278.71,260.44,274.70,320.80,329.14,234.77,264.46,303.88
2015-07-20 22:18:46.533000,L8,224.97,241.31,266.50,269.06,256.32,252.49,,274.50,264.06,282.83,291.28,293.85,308.91,312.54,304.44,290.13,279.68,262.46,286.70,325.99,331.33,234.88,269.13,302.70
2015-08-05 22:18:48.929000,L8,346.56,309.99,298.45,288.93,279.29,282.30,271.86,299.89,285.19,300.59,332.25,336.74,339.78,360.80,347.59,316.40,305.64,302.20,314.54,417.88,415.84,418.48,297.18,357.10
