dates,satname,nzd0154-0000,nzd0154-0001,nzd0154-0002,nzd0154-0003,nzd0154-0004,nzd0154-0005,nzd0154-0006,nzd0154-0007,nzd0154-0008,nzd0154-0009,nzd0154-0010,nzd0154-0011,nzd0154-0012,nzd0154-0013,nzd0154-0014,nzd0154-0015,nzd0154-0016,nzd0154-0017,nzd0154-0018,nzd0154-0019,nzd0154-0020
2001-09-09 21:54:12.928000,L7,,,,189.66,183.40,223.34,216.48,215.35,196.42,234.11,228.05,232.01,198.38,242.57,245.79,252.05,245.27,254.35,248.39,243.75,186.60
2001-09-25 21:54:04.740000,L7,274.61,230.39,,202.33,187.63,224.67,220.38,222.88,222.76,242.00,237.87,243.88,256.31,251.47,256.84,255.65,245.72,259.08,252.36,246.38,198.49
2001-09-25 21:54:28.694000,L7,270.40,232.19,,205.29,187.81,224.52,220.58,222.40,218.85,241.47,238.12,247.92,256.14,249.61,256.14,254.74,247.14,258.22,251.89,245.51,197.90
2001-10-11 21:53:46.024000,L7,351.04,351.25,349.77,326.87,331.16,340.32,352.34,327.27,334.63,351.37,353.69,353.38,365.24,344.84,364.29,338.23,344.79,345.57,356.30,342.39,343.96
2001-10-11 21:54:09.862000,L7,185.55,,,196.48,176.98,218.77,216.72,208.13,198.31,236.18,228.23,232.63,248.38,,,251.80,245.64,251.19,249.67,242.51,188.44
2001-12-30 21:54:13.275000,L7,258.08,211.69,,198.90,185.63,220.93,224.42,203.26,195.26,246.70,236.31,205.89,198.51,247.41,252.02,258.60,244.85,258.70,252.73,248.20,180.38
2001-12-30 21:54:37.254000,L7,262.66,217.66,157.42,201.27,188.15,225.41,226.22,223.46,198.28,249.43,243.41,219.06,204.05,255.62,258.36,263.06,247.88,261.72,256.12,254.19,199.13
2002-01-15 21:54:23.534000,L7,270.11,238.60,286.05,311.55,335.69,318.86,308.67,297.71,309.73,355.56,296.52,313.62,321.15,320.50,327.90,,,,,,
2002-01-31 21:54:26.647000,L7,255.57,213.15,161.72,192.66,183.33,222.49,221.52,221.66,199.15,241.42,237.47,232.13,,,,258.82,246.16,260.06,252.67,248.87,200.38
2002-01-31 21:54:50.570000,L7,252.81,208.71,159.63,185.31,184.01,186.48,221.16,220.54,202.46,245.40,239.88,,,,,260.65,237.98,263.54,254.23,255.31,197.60
2002-02-16 21:54:54.191000,L7,,,,,172.41,205.23,200.04,210.15,303.23,286.96,294.30,285.47,,,,,,,,,
2002-05-23 21:54:18.991000,L7,335.83,298.33,291.70,298.71,191.13,225.53,221.81,224.77,226.20,245.54,239.23,243.31,256.33,254.55,259.82,260.71,253.93,256.88,252.66,248.59,242.03
2002-08-27 21:53:36.267000,L7,261.31,,,208.23,186.86,222.91,219.28,219.30,224.50,236.80,230.95,240.10,254.17,244.05,254.22,253.68,248.56,253.81,249.05,245.15,192.29
2002-08-27 21:54:00.253000,L7,,,,,,,,,,,,,,,,,210.21,249.88,236.57,242.25,
2002-09-12 21:53:31.762000,L7,,,,,,,216.17,193.66,194.54,233.59,226.44,231.68,,,,,,,,,
2002-10-14 21:53:19.813000,L7,222.53,250.26,251.86,267.53,280.28,278.38,273.25,274.19,289.61,288.83,295.23,306.82,266.86,310.48,300.95,306.02,306.55,313.20,316.70,300.74,299.18
2002-10-14 21:53:43.769000,L7,219.18,243.85,244.96,260.57,279.53,276.33,271.66,273.14,285.14,287.84,292.33,303.41,313.18,305.46,300.35,304.98,302.15,311.22,313.76,299.29,297.76
2002-10-30 21:53:25.867000,L7,191.25,200.29,305.99,519.34,444.57,226.73,224.81,221.94,217.84,242.86,228.62,,,,248.40,253.93,485.15,455.75,352.91,252.82,205.22
2002-12-01 21:53:52.985000,L7,236.55,196.44,,,,,217.00,189.06,189.14,242.25,230.52,,,,,254.18,232.52,257.67,250.74,249.10,181.91
2002-12-01 21:54:16.937000,L7,254.45,200.36,,,,,223.38,211.70,200.90,246.44,238.53,204.39,186.38,,,262.87,245.45,259.60,256.67,254.81,202.75
2003-01-18 21:54:06.301000,L7,247.09,199.33,,,186.88,228.89,222.04,222.24,198.88,246.18,241.40,235.50,214.00,245.06,230.24,262.37,250.03,260.74,253.64,248.25,206.21
2003-01-18 21:54:30.278000,L7,236.79,195.70,,,,,217.40,212.47,190.02,240.91,236.16,195.81,,,,256.16,244.70,256.89,250.36,244.07,199.55
2003-03-23 21:54:16.760000,L7,190.60,,,,187.85,221.43,217.44,224.80,238.70,234.50,247.32,250.69,260.57,225.15,227.47,250.02,233.86,255.81,248.21,243.76,190.44
2003-03-23 21:54:40.711000,L7,,,,,,,214.89,220.83,227.11,227.31,,,,,,,,,231.82,176.74,
2003-05-26 21:54:19.958000,L7,401.94,257.90,255.82,237.11,280.64,273.44,271.75,276.45,291.16,298.91,294.37,302.66,308.27,302.13,305.92,305.23,296.57,288.47,292.89,301.48,300.44
2003-05-26 21:54:43.917000,L7,422.50,461.39,449.13,481.10,,546.93,473.64,376.49,374.39,381.19,377.75,366.35,368.11,381.29,371.98,372.68,443.88,359.94,357.74,345.93,359.18
2003-07-21 21:42:33.857000,L5,,,,,206.31,226.19,225.53,210.66,219.89,,,,,,,,,206.51,227.22,226.09,219.43
2003-08-06 21:42:27.230000,L5,,,,,207.47,223.60,218.39,207.92,206.26,,,,,,,,,184.83,218.42,219.96,211.65
2003-10-25 21:43:40.253000,L5,290.20,299.82,285.10,295.97,309.65,329.63,318.94,311.42,317.31,326.09,325.84,334.34,339.04,340.06,331.43,329.38,329.45,311.47,320.09,319.09,309.89
2003-10-25 21:44:04.226000,L5,246.68,206.01,168.35,241.77,266.02,275.76,272.51,266.40,274.61,283.23,286.24,290.88,291.56,290.76,292.14,293.75,276.93,270.35,269.17,269.53,260.99
2004-02-14 21:44:33.705000,L5,,,,206.02,236.45,241.84,233.61,220.76,229.52,240.82,244.88,219.80,251.79,225.44,254.68,250.68,236.54,198.16,220.16,227.03,230.29
2004-04-02 21:44:54.996000,L5,264.23,214.60,172.35,238.59,260.25,264.97,262.45,256.51,267.20,270.26,268.20,274.99,279.72,279.76,283.17,280.85,275.57,266.64,268.78,259.32,258.62
2004-04-02 21:45:18.969000,L5,266.41,216.56,175.33,241.06,261.60,268.13,265.44,258.36,271.16,272.19,271.26,278.55,281.43,282.55,284.43,282.80,277.53,269.60,273.64,262.89,260.41
2004-04-18 21:45:25.586000,L5,351.06,320.15,362.30,308.14,324.98,370.59,317.62,326.61,401.56,316.65,316.40,319.76,322.57,334.01,333.71,353.51,342.47,348.43,346.65,327.81,344.91
2004-04-18 21:45:49.558000,L5,351.11,322.22,358.02,310.29,328.35,372.34,321.80,327.69,401.56,317.09,316.92,320.50,322.84,332.99,333.16,353.25,343.36,348.74,349.00,329.09,344.91
2004-05-04 21:45:52.076000,L5,,,,,221.39,231.87,225.49,213.68,227.28,231.58,239.32,227.81,183.42,172.26,249.25,247.43,241.92,219.92,235.98,217.88,223.32
2004-05-04 21:46:16.049000,L5,,,,,,,,,,,,,,,,,,,,,217.03
2004-05-20 21:46:20.465000,L5,,,,,222.28,230.00,229.79,217.58,219.69,187.63,241.46,,,,,,,,,,
2004-05-20 21:46:44.438000,L5,,,,,191.45,222.80,225.22,210.05,206.96,,,,,,,,,,,,
2004-06-21 21:47:16.748000,L5,,,,,,,,,,,,,,,,,,197.53,239.87,224.93,226.29
2004-07-07 21:47:45.207000,L5,,,,,,,,,,,,208.98,186.43,179.98,246.55,241.95,182.29,190.06,,,
2004-07-23 21:48:09.192000,L5,,,,,,,217.72,212.57,213.43,204.05,237.13,,,,,,,194.24,230.29,213.02,219.64
2004-07-23 21:48:33.165000,L5,,,,,,,,206.31,208.45,188.56,233.47,,,,,,,,,,
2004-09-25 21:49:43.196000,L5,,,,230.99,256.44,260.04,259.52,256.27,264.54,270.84,272.76,280.01,281.22,281.09,282.51,280.79,270.34,264.02,262.89,258.33,251.29
2004-09-25 21:50:07.312000,L5,248.26,200.94,158.39,231.30,256.97,260.41,259.98,257.41,264.97,271.22,273.33,280.36,281.60,281.91,282.87,281.76,270.73,264.71,263.35,258.75,251.71
2005-01-15 21:51:45.464000,L5,268.69,203.43,173.59,236.15,257.96,259.34,254.95,256.69,265.47,271.50,270.35,277.82,285.25,286.28,290.00,289.38,283.40,274.56,272.81,268.08,263.13
2005-01-15 21:52:09.437000,L5,268.82,203.52,172.68,234.46,256.97,258.67,254.26,255.52,264.02,270.33,269.97,277.52,284.51,285.73,289.46,288.55,282.08,271.69,271.33,265.62,262.21
2005-03-20 21:52:38.190000,L5,,,,,,,,,,,,,,,,,,,,,222.25
2005-04-21 21:52:46.920000,L5,262.80,219.48,190.81,242.27,260.13,265.05,260.00,253.95,263.57,273.46,277.45,271.89,278.59,281.36,287.69,285.36,277.08,271.85,266.76,265.15,261.65
2005-06-08 21:53:09.034000,L5,,,,,,229.94,215.93,214.81,218.03,190.49,241.96,,,,,,,,,,
2005-06-08 21:53:33.007000,L5,,,,,,230.25,219.65,219.75,222.20,195.73,244.40,,202.92,175.82,247.41,252.54,228.98,,,,
2005-11-15 21:54:02.336000,L5,355.30,335.95,200.48,236.82,264.44,271.61,264.24,262.66,280.08,263.45,270.98,266.53,269.61,263.25,,,,,,,
2005-11-15 21:54:26.309000,L5,404.03,350.59,203.78,239.02,267.54,275.01,267.08,265.37,285.45,266.13,275.05,269.11,273.96,270.70,,,,,,,
2006-02-19 21:56:15.936000,L5,282.61,275.80,275.98,283.47,295.67,288.62,280.94,273.97,285.23,293.63,297.27,296.90,299.44,299.61,299.98,303.07,300.50,294.62,293.51,283.83,285.95
2006-02-19 21:56:39.909000,L5,282.24,274.71,275.76,284.53,296.90,289.01,280.30,273.78,285.49,294.30,297.74,297.93,299.11,300.87,300.82,303.11,300.49,295.52,294.69,285.11,285.97
2006-04-08 21:57:12.628000,L5,263.19,211.97,182.70,234.19,258.39,261.87,257.25,256.76,264.56,268.94,273.96,275.36,280.98,280.85,278.72,281.11,274.13,271.70,269.01,264.18,259.48
2006-04-08 21:57:36.601000,L5,263.00,212.68,183.38,234.39,258.60,261.77,257.25,257.62,264.64,268.93,273.99,274.65,281.04,281.06,279.88,281.75,274.33,271.70,270.50,264.23,259.67
2006-07-13 21:58:38.362000,L5,,,,,,,,202.24,210.41,209.89,219.83,,,,,,,,,,
2006-07-13 21:59:02.335000,L5,,,,197.95,226.74,245.24,236.69,216.62,227.05,234.14,232.17,174.39,181.43,177.43,241.40,246.21,234.12,207.54,237.37,211.90,225.47
2007-01-05 22:00:28.480000,L5,,,,,,,,,,,,,,,,,,218.80,236.87,177.48,227.13
2007-09-18 21:58:42.182000,L5,275.43,239.39,266.14,275.53,297.31,295.30,290.07,302.22,301.98,304.33,316.44,310.94,312.92,321.21,311.92,311.35,312.78,305.11,303.55,301.36,299.06
2008-12-25 21:50:10.387000,L5,250.27,212.41,190.16,242.27,268.95,274.43,264.52,266.02,269.99,278.33,279.59,276.89,275.19,271.62,276.55,276.09,265.99,262.04,266.08,262.83,258.40
2009-11-26 21:56:28.873000,L5,,,,,,,,,,,,,,,,,,206.98,229.43,225.11,222.46
2010-01-13 21:56:25.416000,L5,233.04,192.72,163.89,,,,230.52,211.21,240.82,237.91,241.28,,,,,,,210.35,233.99,229.04,227.47
2010-02-14 21:56:32.865000,L5,227.89,187.71,166.35,,227.53,243.44,227.32,210.65,239.21,232.77,239.04,,,,,,,215.12,231.37,189.60,219.73
2010-10-28 21:55:27.339000,L5,265.64,266.65,276.95,277.14,288.86,289.90,281.58,283.08,291.42,300.68,298.43,306.33,309.32,306.54,310.15,312.68,305.22,307.79,303.87,301.90,305.25
2010-10-28 21:55:51.312000,L5,265.83,266.60,277.30,278.39,288.61,290.63,281.13,282.87,291.16,301.23,299.15,305.82,309.46,307.42,308.01,312.62,308.15,308.18,301.89,302.63,305.54
2010-11-13 21:55:25.438000,L5,,,,,226.12,243.11,232.37,216.24,229.38,226.42,247.14,,,,,,,,,,
2010-12-31 21:55:32.560000,L5,263.92,210.83,184.31,238.14,259.57,269.78,262.61,260.63,272.97,272.02,279.47,275.58,284.15,285.06,275.97,278.51,272.77,265.09,270.64,265.66,262.05
2010-12-31 21:55:56.533000,L5,,,,,,,,,,,,,,285.74,281.34,276.06,275.54,266.59,275.36,268.29,261.84
2013-04-11 22:07:51.092000,L8,190.17,,,,,,,,,,,,,200.38,245.23,220.74,195.45,249.04,256.17,248.83,237.72
2013-05-29 22:07:41.466000,L8,188.48,,,,,,,207.72,192.52,196.56,254.65,,,,,,,,,,
2013-05-29 22:08:05.425000,L8,,,,,,,230.03,213.63,193.46,203.41,256.83,181.82,195.36,200.04,187.80,,,240.57,249.18,243.80,236.05
2013-06-30 22:08:00.117000,L8,,,,,,,,,,,,,,191.88,227.50,193.47,,,,241.06,239.18
2013-08-17 22:08:03.120000,L8,,,,,,,,,,,,178.96,194.40,194.48,245.12,185.08,168.91,248.04,244.11,245.07,239.04
2013-09-02 22:07:40.639000,L8,186.99,,,,,,229.47,229.61,193.57,192.82,251.52,,180.82,193.71,246.19,,168.48,230.33,248.57,243.36,238.28
2013-09-02 22:08:04.598000,L8,186.35,,,,,,,221.87,193.23,192.05,250.86,,,,,,164.61,227.80,245.79,242.75,237.39
2013-10-20 22:07:26.886000,L8,191.31,162.51,,,,,230.62,233.40,245.69,244.73,252.50,,,243.62,247.93,185.57,,,,245.23,236.75
2013-11-05 22:07:22.900000,L8,197.38,166.56,,,,,233.38,204.64,166.15,,,,,,,,,,,,
2013-11-21 22:07:13.797000,L8,200.81,175.97,,,,,,,,,,,204.28,271.23,262.85,243.22,256.66,253.43,258.40,253.54,248.61
2013-11-21 22:07:37.752000,L8,196.96,171.28,,,,,,,,,,,,263.65,255.49,232.62,251.71,251.27,254.83,249.59,242.40
2013-12-07 22:07:14.870000,L8,,,,234.97,248.91,247.53,241.79,244.36,259.26,267.10,268.23,244.03,268.71,270.49,259.08,244.57,219.06,203.81,234.76,184.59,217.78
2014-01-24 22:06:45.554000,L8,191.02,,,,,,,,,,,,,,,,,,,244.26,235.33
2014-01-24 22:07:09.509000,L8,191.25,,,,,,230.59,212.76,246.26,,,,,,,,,,,199.16,235.50
2014-02-09 22:06:33.299000,L8,187.38,,,,,,,,,,,,,,,,,,,,
2014-02-09 22:06:57.254000,L8,188.40,,,,,,,,,,,,,,,,,,,,
2014-03-29 22:05:52.007000,L8,283.95,180.05,,233.76,249.79,247.50,242.43,245.48,256.63,262.25,263.42,263.31,269.07,271.49,270.55,269.65,263.82,262.82,262.45,254.58,251.46
2014-03-29 22:06:15.961000,L8,537.32,182.95,,234.92,251.83,249.69,244.14,247.14,258.36,262.70,264.84,264.72,270.25,272.32,271.95,272.02,266.13,263.48,263.84,255.51,253.34
2014-04-30 22:05:22.578000,L8,191.44,,,225.38,187.95,239.57,233.07,230.57,194.00,203.04,251.15,,,201.16,220.15,192.37,192.86,243.42,251.24,242.34,244.85
2014-04-30 22:05:46.536000,L8,187.57,,,,,,,,,,,,,,,,,,,227.80,236.59
2014-08-04 22:05:38.545000,L8,192.90,,,,,,,211.00,192.35,195.09,248.25,,,,,,,,,244.07,235.33
2014-08-20 22:05:42.763000,L8,180.38,,,,,,,,,,,,,,,,,,,,
2014-08-20 22:06:06.726000,L8,,,,,,,,193.14,190.15,194.41,,,,,,,,,,241.69,232.04
2014-10-07 22:05:49.968000,L8,,,,,,,,208.08,192.60,193.21,,,,,,,,,,,
2014-11-08 22:05:52.173000,L8,187.98,,,,,,,,,,,,,,,,,,,,
2014-11-08 22:06:16.124000,L8,188.07,,,,,,,,,,,,,,,,,,,,
2015-02-28 22:05:24.487000,L8,193.48,201.14,,,241.80,241.98,233.01,235.24,250.77,254.64,253.94,183.49,259.83,261.79,253.77,255.37,253.82,250.23,247.85,249.91,243.29
2015-02-28 22:05:48.437000,L8,184.14,,,,,,,,,,,,,,,,,,,,
2015-06-20 22:04:57.007000,L8,,,,,,,,,247.45,201.32,254.49,197.06,201.82,203.32,246.77,,,241.07,237.16,248.12,239.59
2015-06-20 22:05:20.970000,L8,,,,,,,,,243.83,196.90,253.72,193.34,201.36,202.30,246.12,,,239.73,235.35,247.95,238.87
2015-07-06 22:05:06.214000,L8,237.39,195.72,164.84,234.97,302.97,301.79,299.01,277.08,313.44,320.88,324.41,295.97,299.56,278.38,326.22,309.18,329.84,270.88,265.08,284.07,291.81
2015-07-06 22:05:30.173000,L8,237.68,196.54,165.05,235.85,303.15,301.75,299.75,276.86,313.48,321.21,324.63,295.75,334.15,278.21,326.76,307.91,330.15,270.55,265.65,284.39,328.76
2015-07-22 22:05:13.606000,L8,,,,,,,,,,,,,,,,,,,,241.78,209.04
2015-08-23 22:05:24.610000,L8,186.35,,,,,,,,,,,,,,,,,,,236.41,202.59
2015-08-23 22:05:48.569000,L8,188.88,,,,,,,207.26,246.60,,,,187.02,194.31,224.24,175.09,,,,241.00,236.33
2015-10-26 22:05:43.801000,L8,185.82,157.08,,,,,,,,,,,,,,,,,,,
2015-10-26 22:06:07.756000,L8,189.39,162.87,,,231.35,234.70,230.59,205.29,245.76,207.49,222.68,,,,,,,,,,
2015-12-29 22:05:45.209000,L8,304.86,311.62,514.17,387.18,479.67,473.24,377.49,354.05,519.69,557.98,542.22,489.22,318.68,268.67,272.17,271.66,271.84,266.41,265.53,265.39,258.99
2015-12-29 22:06:09.164000,L8,,,,,,,,,,228.77,252.82,,,,,257.16,197.73,232.24,248.01,251.58,246.38
2016-03-02 22:05:31.567000,L8,213.26,,,,,,197.89,218.46,249.32,253.02,244.92,173.32,,,,,,,,,
2016-03-02 22:05:55.525000,L8,221.81,190.37,,233.80,245.39,242.61,238.95,239.67,254.30,260.74,261.37,262.12,263.99,251.07,258.51,255.93,254.39,,,,
2016-05-21 22:05:14.459000,L8,,,,,,,230.77,205.74,246.97,194.27,253.81,,,197.07,248.44,,,242.01,246.39,243.06,240.14
2016-05-21 22:05:38.418000,L8,186.59,,,,,,,,,,,,,,,,,,,,211.67
2016-09-10 22:05:51.530000,L8,185.97,,,,,,189.96,204.85,246.29,,,,,,,,,,,242.55,235.40
2016-09-10 22:06:15.488000,L8,186.85,,,,229.31,233.33,230.00,210.42,246.90,208.83,251.02,,,,,,,,,243.21,237.30
2016-10-12 22:05:57.250000,L8,187.16,,,,,,230.53,210.64,246.66,205.46,251.82,,178.09,231.83,245.38,187.08,,238.03,239.87,244.45,238.12
2016-10-12 22:06:21.213000,L8,,,,,,,228.40,203.11,244.15,,,,,,,,,,,242.70,234.95
2016-10-28 22:05:59.220000,L8,240.80,173.75,160.80,234.34,251.28,252.43,247.16,248.66,262.15,268.64,272.68,269.14,276.69,277.56,275.71,271.55,272.77,262.26,266.36,258.71,263.55
2016-10-28 22:06:23.178000,L8,189.22,,,,,,231.42,220.77,243.21,246.83,251.71,,,,,,,,,246.01,239.47
2016-12-15 22:06:18.115000,L8,191.21,,,,,,,234.12,247.78,209.15,251.69,,,,,,,,,248.07,238.28
2017-01-16 22:05:47.126000,L8,,,,,,,237.40,239.51,252.61,257.56,257.17,,,,,,,,252.77,252.68,246.89
2017-01-16 22:06:11.085000,L8,253.91,196.66,172.79,237.15,253.83,252.29,248.50,250.59,260.82,267.47,269.92,268.43,273.79,276.81,275.60,275.05,275.55,268.15,268.93,265.30,272.21
2017-02-01 22:05:40.248000,L8,191.11,,,,,,,202.42,248.03,217.01,,,,,,,,,245.68,248.10,195.74
2017-03-05 22:05:27.019000,L8,189.56,,,,,,180.87,200.66,244.44,207.92,,,,,,,,,,244.20,233.19
2017-03-05 22:05:50.977000,L8,190.16,,,,239.27,228.60,229.28,231.79,244.87,210.61,248.00,,,,,,,,,244.73,234.90
2017-04-06 22:05:10.007000,L8,191.30,,,,,,,,,,,,,,,,,,,,
2017-04-06 22:05:33.966000,L8,190.86,,,,,,,,,,,,,,,,,,,,
2017-05-08 22:04:59.325000,L8,,,,,,,,,,,,,,,,,,,,,234.86
2017-05-08 22:05:23.284000,L8,,,,,,,,202.40,233.87,205.23,,,,,,,,,,213.43,237.91
2017-05-24 22:05:10.453000,L8,190.61,,,,,,,,,,,,,,,,,,,241.93,243.88
2017-05-24 22:05:34.407000,L8,,,,,,,,,,,,,,,,,,,,,237.80
2017-06-25 22:05:23.687000,L8,,,,,,,,204.75,193.77,200.59,,,,,,,,,,,
2017-06-25 22:05:47.638000,L8,,,,,,,232.09,211.54,247.38,257.01,227.73,,,,,,,250.69,246.61,246.89,
2017-07-11 22:05:26.464000,L8,198.49,,,,,,,,,,,,,,,,,,,,
2017-07-11 22:05:50.423000,L8,199.65,,,,,,,,,,,,,193.64,247.11,,,,,241.91,240.79
2017-12-02 22:05:46.939000,L8,201.74,,,235.80,249.80,246.56,239.61,245.01,256.44,264.37,262.87,250.01,269.19,271.15,269.37,271.90,265.57,262.94,257.60,258.66,256.80
2017-12-02 22:06:10.894000,L8,199.14,,,232.40,246.83,244.93,237.17,241.88,253.73,261.79,259.80,212.45,266.93,267.82,264.85,268.22,261.76,259.35,255.53,254.35,253.91
2017-12-18 22:05:49.621000,L8,175.71,,,231.44,245.63,243.88,237.54,240.46,194.53,,,,,,,,,,,253.93,250.85
2018-01-19 22:05:38.704000,L8,198.22,,,234.01,245.88,244.04,238.81,240.97,197.79,223.55,254.31,,181.21,263.56,262.92,260.70,201.10,254.60,254.39,254.03,250.78
2018-01-19 22:06:02.658000,L8,197.48,,,,245.05,243.39,237.11,240.31,197.13,221.59,255.92,,,262.30,258.88,260.80,,253.63,254.16,252.96,250.21
2018-03-08 22:05:15.942000,L8,193.83,,,,,,232.15,207.88,190.04,211.58,255.57,,177.93,202.70,246.68,189.49,,,,245.96,240.27
2018-03-08 22:05:39.901000,L8,190.57,,,,,,,,,,,,,,,,,,,243.09,233.20
2018-06-28 22:04:40.307000,L8,189.84,,,225.54,185.91,232.54,230.36,205.73,189.13,,,,198.00,197.91,246.23,196.50,,,,243.39,239.84
2018-06-28 22:05:04.262000,L8,188.71,,,213.47,184.30,228.56,229.96,204.41,,208.61,225.70,,,197.48,246.64,196.21,,,,243.06,239.56
2018-08-31 22:05:11.322000,L8,,,,,,,230.20,208.78,190.99,,,,,,,,,,,,
2018-10-02 22:05:23.291000,L8,185.11,,,,,,,,,,,,,191.95,240.02,173.39,,,,212.73,234.79
2018-10-02 22:05:47.245000,L8,184.27,,,,,,,,,,,,,,,,,,,,
2018-10-18 22:05:29.751000,L8,186.67,,,,,,,,,,,,,,,,,,,224.03,234.90
2018-10-18 22:05:53.709000,L8,187.15,,,,,,,,,,,,,,,,,,,241.76,234.98
2018-11-03 22:05:33.462000,L8,192.05,,,,,,,,,,,,,,,,,,,241.71,233.37
2018-12-05 22:05:56.093000,L8,189.04,,,,,,,,,,,,,,,,,,,,
2019-01-06 22:05:29.894000,L8,190.33,,,,,,,,,,,,,,,,,,,,
2019-01-06 22:05:53.844000,L8,191.69,,,,,,,,,,,,,,,,,,,,
2019-01-22 22:05:26.296000,L8,246.52,196.07,164.25,242.12,253.22,249.96,245.40,248.57,261.03,266.18,268.68,270.07,275.20,274.55,273.95,273.82,272.13,266.26,268.05,265.42,264.19
2019-01-22 22:05:50.255000,L8,245.17,195.60,163.70,240.96,252.12,248.49,243.04,246.72,258.93,264.56,267.17,267.33,273.96,273.23,272.31,272.25,270.58,264.32,264.85,262.72,261.40
2019-04-12 22:05:06.784000,L8,189.84,,,,,,,,,,,,,,,,,,,,
2019-04-12 22:05:30.743000,L8,191.19,,,,,,,202.31,186.25,197.72,,,,,,,,,,238.04,234.80
2019-06-15 22:05:27.936000,L8,,,,,,,,,,,,,,,,,,,184.25,244.85,244.55
2019-07-17 22:05:35.131000,L8,,,,,,,,,,,,,,,,,,,,,238.02
