dates,satname,nzd0219-0000,nzd0219-0001,nzd0219-0002,nzd0219-0003,nzd0219-0004,nzd0219-0005,nzd0219-0006,nzd0219-0007,nzd0219-0008,nzd0219-0009,nzd0219-0010,nzd0219-0011,nzd0219-0012,nzd0219-0013,nzd0219-0014,nzd0219-0015
2001-10-13 21:41:51.963000,L7,438.50,422.09,422.58,430.04,441.89,440.07,428.39,430.57,424.33,413.18,409.95,400.28,393.32,388.11,384.87,417.18
2001-10-20 21:48:09.707000,L7,321.45,327.35,317.51,312.41,312.17,313.68,292.36,307.93,288.16,279.84,283.59,287.23,278.66,292.39,265.83,274.05
2002-02-09 21:48:45.674000,L7,345.76,389.88,,,,402.28,393.22,374.15,411.25,500.17,345.48,354.60,324.29,425.15,511.01,
2002-02-18 21:42:30.251000,L7,400.42,396.36,420.75,405.04,411.60,401.53,411.68,402.93,407.18,393.34,395.32,389.68,373.43,370.21,361.23,350.95
2002-02-25 21:48:47.943000,L7,416.09,428.79,448.78,443.64,444.44,431.69,436.46,436.26,422.76,415.49,414.65,413.15,380.09,364.23,358.87,367.94
2002-03-13 21:48:44.624000,L7,347.20,341.39,325.99,325.58,314.37,318.50,318.43,320.29,308.84,311.65,309.33,306.12,286.60,297.70,262.94,282.18
2002-03-22 21:42:28.269000,L7,343.88,349.51,324.23,263.90,262.18,293.42,319.92,324.96,315.00,315.05,315.93,298.89,291.73,307.46,306.33,288.88
2002-04-07 21:42:28.931000,L7,260.65,311.83,267.02,266.76,251.85,260.03,225.00,180.20,238.42,249.64,246.04,257.99,256.24,263.25,243.78,225.89
2002-04-14 21:48:38.601000,L7,427.77,434.75,425.03,429.52,438.54,430.75,430.85,435.01,422.86,409.59,410.87,398.92,390.76,400.14,373.72,372.62
2002-05-16 21:48:34.178000,L7,433.08,433.43,430.68,443.81,425.60,414.12,413.90,407.24,412.79,396.94,403.40,390.96,383.50,370.15,369.08,352.57
2002-06-01 21:48:28.245000,L7,426.53,415.56,418.23,430.52,415.50,415.24,412.35,401.73,414.01,399.20,395.78,399.27,399.01,379.69,369.03,347.03
2002-07-19 21:48:09.583000,L7,246.89,273.90,247.82,298.77,295.29,292.22,290.28,316.71,308.29,344.65,328.36,294.88,296.96,269.39,249.32,258.17
2002-08-20 21:47:58.545000,L7,426.98,431.33,414.62,431.47,422.23,419.71,422.63,429.49,429.59,426.83,439.71,420.45,410.83,436.60,399.89,415.19
2002-08-29 21:41:39.340000,L7,416.86,402.58,434.54,414.08,406.66,410.54,423.64,425.49,406.59,397.14,403.45,401.23,386.02,383.42,382.66,360.94
2002-09-14 21:41:31.043000,L7,,447.14,540.30,378.11,383.89,372.02,361.41,333.01,344.05,404.60,502.47,515.64,525.93,,,
2002-10-23 21:47:39.211000,L7,358.55,352.81,352.58,360.72,385.88,361.23,354.89,328.75,368.43,369.91,356.18,340.00,322.76,328.82,316.65,320.57
2002-11-01 21:41:30.201000,L7,326.75,329.03,314.00,310.49,301.79,312.87,312.94,298.36,311.15,303.84,300.03,293.41,281.83,289.17,273.09,291.69
2002-11-08 21:47:44.401000,L7,384.17,369.19,382.61,390.90,394.78,399.92,407.43,409.94,413.42,408.74,403.75,406.73,402.92,449.33,562.35,
2003-01-20 21:42:09.421000,L7,360.12,355.84,346.65,353.25,354.21,354.98,347.64,342.61,381.59,349.72,341.09,370.35,359.52,330.85,317.19,325.44
2003-02-21 21:42:20.469000,L7,353.08,346.90,343.92,349.71,352.21,335.72,338.65,341.13,343.31,341.81,338.44,330.44,313.87,318.80,303.70,306.95
2003-03-16 21:48:34.204000,L7,304.51,315.11,303.12,291.63,250.56,,,,,293.97,290.01,280.32,268.87,209.18,238.49,235.78
2003-04-10 21:42:26.045000,L7,363.72,362.70,367.90,347.02,340.75,337.45,341.16,336.45,341.51,335.24,365.35,362.80,385.63,347.31,290.39,294.41
2003-04-26 21:42:25.606000,L7,422.60,416.20,413.77,433.95,421.66,419.95,421.29,425.11,419.90,421.97,424.47,449.45,420.24,409.09,407.98,360.72
2003-05-03 21:48:37.175000,L7,302.26,321.50,311.06,291.25,270.52,276.97,259.46,,,,,,,,,
2003-05-28 21:42:22.600000,L7,433.23,431.35,426.56,431.67,427.15,433.66,420.18,431.97,419.26,413.02,420.56,399.78,408.78,386.47,385.10,364.41
2003-07-23 21:30:14.355000,L5,297.82,308.74,301.36,293.85,271.90,289.28,274.18,276.68,,,288.44,268.42,270.88,260.27,251.89,269.53
2003-07-30 21:36:33.470000,L5,309.51,306.69,301.47,292.58,268.97,288.83,271.89,257.07,,,290.04,275.82,266.28,263.87,257.88,273.53
2003-08-15 21:36:48.503000,L5,403.59,400.90,405.81,406.62,414.00,398.76,404.53,409.05,400.15,380.85,370.35,373.30,368.87,355.72,351.91,346.18
2003-10-18 21:37:48.406000,L5,368.11,366.05,352.96,367.02,361.12,352.60,346.27,327.99,349.55,342.46,338.23,330.64,325.51,325.27,331.41,348.64
2003-11-19 21:38:14.402000,L5,345.15,330.56,326.90,322.58,318.43,326.47,335.06,327.19,355.23,348.90,340.67,340.27,338.81,338.94,333.63,327.87
2003-11-28 21:32:10.197000,L5,358.81,347.77,342.86,357.75,355.55,353.25,362.85,366.49,365.69,371.14,372.43,352.89,347.57,342.09,350.32,337.54
2003-12-30 21:32:24.694000,L5,355.51,344.18,345.37,344.80,353.32,345.77,348.52,358.40,358.77,357.43,333.31,328.94,312.97,325.22,321.56,337.25
2004-01-15 21:32:26.348000,L5,356.58,343.93,340.57,347.15,352.88,348.19,357.84,365.20,361.80,362.66,349.45,359.20,331.96,330.85,333.46,335.04
2004-01-22 21:38:40.402000,L5,350.77,339.56,345.65,359.69,356.99,346.46,359.51,356.02,356.40,357.60,344.44,335.50,319.38,323.75,322.54,329.25
2004-04-04 21:33:01.582000,L5,360.29,348.41,366.41,369.77,374.37,371.14,382.70,352.06,359.27,352.00,352.07,343.97,334.39,332.13,332.73,330.80
2004-06-07 21:34:54.755000,L5,317.18,309.05,300.40,296.54,277.74,286.91,292.79,278.71,289.89,287.70,298.57,253.01,276.32,258.54,252.86,267.76
2004-06-23 21:35:22.995000,L5,317.79,311.26,300.62,297.64,275.46,285.65,291.61,293.87,285.86,291.43,297.97,274.88,277.27,257.07,246.15,269.16
2004-06-30 21:41:46.478000,L5,307.32,300.47,287.73,287.70,268.66,281.98,287.99,,285.01,288.93,287.58,234.86,274.78,254.01,254.04,271.87
2004-07-25 21:36:14.167000,L5,299.68,302.89,296.49,289.99,262.32,271.33,251.34,,278.06,278.89,280.54,265.60,265.90,263.29,255.05,268.50
2004-08-26 21:36:59.731000,L5,301.75,299.16,264.46,290.71,273.06,275.19,249.26,234.64,282.86,281.19,283.81,257.32,229.18,224.95,244.85,265.79
2004-09-02 21:43:21.489000,L5,344.55,336.30,324.04,325.05,316.12,318.83,335.90,324.66,344.21,329.34,326.98,325.71,310.13,315.88,299.03,316.86
2004-09-18 21:43:46.845000,L5,358.08,349.14,347.02,348.38,340.64,358.98,345.91,329.33,344.37,349.22,329.51,336.85,319.61,324.54,326.47,330.07
2004-10-20 21:44:28.706000,L5,352.28,349.47,330.65,347.77,346.64,334.99,343.90,331.08,343.35,336.52,331.44,331.55,312.63,326.52,346.85,349.66
2004-12-07 21:45:24.093000,L5,369.65,367.00,369.47,380.39,378.85,371.03,370.67,382.06,378.73,356.41,349.40,336.52,336.76,343.22,326.88,401.86
2005-01-24 21:46:06.161000,L5,350.59,338.74,332.39,336.09,338.16,335.88,353.68,343.85,352.72,337.78,326.11,327.49,317.20,326.59,331.44,348.65
2005-02-09 21:46:19.482000,L5,,,,466.94,382.09,363.18,337.67,330.89,348.79,335.55,331.73,325.02,316.94,320.23,314.94,332.14
2005-02-18 21:40:18.476000,L5,361.35,356.56,367.52,375.66,380.46,369.71,373.00,368.36,367.35,373.75,357.56,352.45,334.12,365.69,346.24,357.69
2005-02-25 21:46:35.721000,L5,340.89,328.61,317.70,316.90,317.55,316.92,324.30,325.83,332.41,329.46,324.71,322.38,310.07,316.14,327.86,331.36
2005-04-30 21:47:03.060000,L5,247.86,300.55,282.62,282.45,275.35,274.80,225.18,220.74,,,264.30,237.20,261.51,262.79,247.99,263.17
2005-05-09 21:40:56.205000,L5,304.96,309.64,299.88,295.91,289.36,288.93,293.63,290.28,281.03,289.22,291.21,273.94,272.56,271.77,252.37,275.41
2005-06-01 21:47:18.718000,L5,313.24,311.14,302.67,297.43,284.68,293.45,289.49,286.88,283.80,278.26,290.01,276.26,271.81,272.18,253.54,266.19
2005-06-10 21:41:12.271000,L5,302.18,308.90,302.94,298.46,282.44,292.97,292.21,291.45,280.74,276.20,293.41,281.16,270.47,267.09,250.52,263.73
2005-06-26 21:41:16.724000,L5,371.83,358.63,361.80,370.51,368.65,355.94,368.83,358.93,377.98,377.21,353.92,350.56,358.10,337.76,344.14,322.63
2005-07-12 21:41:23.560000,L5,233.50,303.19,298.68,292.73,,,,,275.97,282.09,286.83,226.31,265.50,217.65,247.78,263.91
2005-07-19 21:47:39.248000,L5,210.18,293.82,281.16,274.25,,,,,267.16,283.30,279.56,229.07,225.66,219.47,238.09,250.04
2005-08-13 21:41:41.670000,L5,301.95,305.35,278.41,,,,,,281.96,288.26,284.86,276.39,265.64,261.93,262.55,275.73
2005-08-29 21:41:46.875000,L5,342.00,330.43,322.56,318.60,315.38,317.54,326.11,323.14,335.63,330.98,323.41,324.75,308.39,308.25,293.25,317.23
2005-09-21 21:47:59.005000,L5,343.66,326.45,323.91,320.58,308.82,323.54,322.38,317.42,337.38,329.09,323.85,326.94,310.89,321.26,309.67,302.70
2005-11-08 21:48:04.756000,L5,349.79,338.23,327.45,324.55,320.90,327.04,329.45,321.51,338.83,334.82,325.13,327.40,309.54,331.04,322.83,339.36
2005-11-17 21:42:07.585000,L5,355.58,340.02,334.39,332.18,342.52,346.69,356.31,361.74,367.51,362.40,354.02,354.46,346.99,337.93,332.69,331.85
2005-11-24 21:48:28.120000,L5,348.23,332.38,336.72,338.21,340.63,342.47,351.21,334.85,363.83,350.97,346.20,329.72,310.36,320.58,332.26,335.11
2006-01-27 21:49:58.544000,L5,336.90,325.73,343.65,327.17,322.05,321.32,332.26,327.21,328.25,335.18,319.38,313.01,301.76,299.57,295.16,321.48
2006-02-12 21:50:20.287000,L5,367.34,360.96,365.14,371.78,370.81,368.51,370.33,374.04,378.97,367.99,364.42,360.23,338.09,339.04,346.30,352.64
2006-06-13 21:46:13.914000,L5,393.46,379.74,384.93,395.79,400.65,399.58,403.50,399.35,398.28,393.40,374.92,369.34,365.38,354.42,342.18,343.83
2006-06-29 21:46:28.892000,L5,,,,,,,,,211.52,266.54,250.46,225.26,207.43,207.21,,
2006-07-22 21:52:58.572000,L5,386.79,383.02,386.45,396.05,406.03,401.32,390.63,389.72,387.42,375.71,380.07,374.88,359.63,350.74,351.12,374.93
2006-08-23 21:53:23.469000,L5,348.33,332.97,328.07,320.39,310.57,318.03,330.91,321.10,333.74,326.81,321.40,318.59,301.57,311.81,301.28,317.94
2006-09-17 21:47:31.164000,L5,391.23,407.94,378.03,394.04,381.05,382.33,382.42,378.58,369.68,372.23,372.51,366.59,348.60,360.05,352.92,402.25
2006-10-03 21:47:41.787000,L5,326.15,323.39,321.40,309.44,310.34,307.36,318.46,307.81,328.61,326.77,316.67,316.87,303.53,314.89,300.22,315.04
2006-10-10 21:53:56.892000,L5,367.29,357.83,358.25,373.93,372.25,362.79,368.91,373.53,374.04,366.24,361.87,363.74,358.96,360.92,350.56,343.47
2006-11-27 21:54:23.315000,L5,352.76,346.53,341.49,339.60,348.43,341.69,354.44,345.69,364.57,360.54,356.59,358.06,350.37,362.64,358.54,376.64
2006-12-06 21:48:41.029000,L5,370.58,365.63,367.82,362.57,382.29,389.35,384.73,385.11,399.74,394.22,393.77,393.86,386.15,404.31,403.32,421.12
2006-12-29 21:54:38.664000,L5,362.32,352.19,347.82,348.05,360.93,358.06,369.54,360.08,375.39,373.56,374.86,373.32,365.03,382.63,376.85,404.68
2007-01-30 21:54:48.635000,L5,362.66,356.13,354.95,361.05,351.89,358.88,363.94,371.79,370.55,356.61,355.87,335.58,332.44,333.49,335.09,374.91
2007-02-08 21:48:38.839000,L5,344.53,333.14,331.01,324.20,329.83,331.14,346.41,343.29,351.40,346.60,341.83,343.42,330.77,333.84,330.76,340.13
2007-02-15 21:54:49.756000,L5,370.88,355.24,354.25,368.48,360.88,357.28,358.40,357.80,355.21,356.20,348.98,346.96,331.63,335.19,337.56,355.60
2011-01-09 21:49:46.887000,L5,257.75,285.54,273.66,278.96,267.93,258.84,273.53,276.36,260.53,269.47,264.38,,,,,
2011-03-07 21:43:36.874000,L5,365.70,348.72,346.39,364.56,360.68,362.34,357.77,376.49,365.15,359.79,350.19,346.32,336.36,332.36,331.00,327.61
2011-10-24 21:47:48.042000,L5,351.80,336.48,328.86,325.65,319.07,327.53,335.20,326.40,350.63,344.36,338.88,335.34,320.62,319.91,314.15,401.18
2013-05-31 21:55:43.729000,L8,362.94,351.02,342.31,329.03,315.26,321.56,334.59,330.77,339.39,332.66,330.15,327.50,309.67,311.60,296.17,296.47
2013-06-23 22:01:46.719000,L8,370.78,356.16,347.50,333.93,321.67,323.61,336.02,341.78,344.11,339.88,334.41,341.33,311.44,313.30,295.82,300.62
2013-07-25 22:01:49.952000,L8,422.98,411.84,405.43,418.51,380.99,391.48,406.41,416.82,422.05,411.34,376.98,366.60,355.44,354.61,347.42,335.36
2013-08-19 21:55:42.209000,L8,353.32,341.30,333.78,327.03,315.11,321.17,333.19,329.68,341.40,331.12,328.03,330.66,307.64,313.74,296.78,301.56
2013-09-04 21:55:42.619000,L8,350.99,340.38,334.84,330.01,322.11,324.14,334.89,339.45,343.45,332.77,329.08,329.06,310.47,317.24,298.60,307.43
2013-09-27 22:01:43.236000,L8,321.34,305.91,289.98,292.74,282.05,,,249.71,299.60,,,,238.84,229.89,271.00,238.89
2013-10-06 21:55:33.702000,L8,326.34,313.90,303.85,300.60,295.02,297.05,302.25,306.46,315.84,295.78,302.56,266.64,251.91,286.60,281.03,295.77
2013-10-29 22:01:34.321000,L8,347.69,339.24,329.75,319.64,316.46,331.37,327.43,330.92,334.80,325.67,319.35,323.37,308.78,312.44,300.45,311.28
2013-11-14 22:01:33.487000,L8,391.09,382.12,365.68,372.78,371.72,383.11,377.12,375.01,365.54,369.96,368.80,365.79,325.91,330.49,316.93,447.77
2013-12-09 21:55:16.438000,L8,349.68,337.62,326.18,320.67,312.49,320.76,328.72,327.80,336.13,324.81,320.60,321.37,307.10,313.50,303.82,315.83
2013-12-16 22:01:21.990000,L8,334.65,322.69,313.62,306.04,301.80,302.77,315.23,319.67,313.83,308.80,307.55,312.23,298.07,300.69,297.17,313.81
2014-01-01 22:01:14.509000,L8,355.78,344.42,329.71,321.01,324.60,317.87,330.93,330.50,369.63,336.45,347.91,324.26,306.91,319.17,309.09,325.78
2014-01-10 21:54:55.235000,L8,400.44,371.40,380.11,383.05,376.83,376.16,376.74,380.45,381.94,381.82,372.29,371.03,353.70,344.72,334.85,372.65
2014-01-17 22:00:59.983000,L8,358.59,347.80,348.20,340.07,335.79,343.03,342.99,350.87,345.84,349.50,336.63,337.80,326.16,333.90,325.70,330.03
2014-02-02 22:00:53.662000,L8,342.05,330.44,323.94,316.13,311.37,311.58,322.93,322.23,327.97,321.26,317.03,345.25,301.52,308.86,297.03,308.34
2014-02-11 21:54:32.873000,L8,347.16,335.79,329.07,321.33,312.56,317.82,326.55,328.20,333.71,325.77,321.34,319.28,307.17,308.16,304.41,313.00
2014-03-06 22:00:25.321000,L8,374.76,360.37,361.11,364.48,359.14,366.32,363.81,370.87,377.48,376.22,364.80,378.84,395.16,359.85,353.78,347.96
2014-03-22 22:00:13.558000,L8,401.36,392.66,399.37,398.28,378.21,370.64,371.85,414.76,414.10,371.40,358.39,356.92,348.04,344.08,359.30,333.89
2014-03-31 21:53:53.631000,L8,401.96,373.21,377.57,377.50,380.89,379.58,379.60,380.68,375.70,376.93,369.43,363.65,357.25,350.96,362.04,335.67
2014-04-23 21:59:43.011000,L8,421.14,405.84,398.24,409.64,408.50,387.43,374.84,375.25,384.90,384.14,374.79,378.87,359.52,360.02,350.85,355.21
2014-05-09 21:59:27.549000,L8,358.97,346.35,338.54,332.56,316.49,323.84,331.53,337.48,335.70,341.60,335.19,332.40,321.34,313.77,296.43,299.93
2014-05-18 21:53:11.680000,L8,329.85,321.88,310.11,304.39,293.55,304.60,301.10,311.53,310.74,306.81,309.81,297.61,288.60,284.88,273.56,259.02
2014-05-25 21:59:22.796000,L8,328.20,319.59,306.97,227.09,,,,,,,303.62,274.71,280.23,281.73,267.18,274.60
2014-06-03 21:53:18.440000,L8,335.55,322.72,311.85,303.78,294.50,303.14,297.50,311.30,260.29,,311.60,293.34,287.82,281.89,263.86,260.28
2014-06-19 21:53:23.387000,L8,359.49,351.92,336.58,328.05,309.36,322.84,329.11,338.35,326.73,333.77,330.63,322.71,307.49,299.90,296.38,298.33
2014-07-05 21:53:29.728000,L8,349.62,353.03,329.10,321.05,304.23,316.96,329.43,325.96,243.74,272.12,252.41,319.84,295.93,296.80,289.49,293.71
2014-07-21 21:53:33.067000,L8,357.44,344.24,337.07,334.27,328.77,323.47,332.53,336.02,341.00,333.42,331.13,325.29,307.15,307.80,295.24,298.72
2014-07-28 21:59:47.112000,L8,346.93,337.64,336.39,389.61,379.72,341.12,341.14,356.01,347.17,335.34,342.77,414.88,444.41,445.36,371.34,381.49
2014-09-07 21:53:48.789000,L8,354.59,346.90,335.20,332.04,317.83,322.99,328.47,335.10,338.25,334.14,326.83,324.65,309.56,308.58,299.51,302.90
2014-09-14 21:59:59.788000,L8,253.14,302.49,249.21,,,,,,,,291.60,262.48,256.32,223.32,263.37,276.64
2014-09-23 21:53:45.463000,L8,347.80,337.46,331.43,325.08,316.40,320.30,327.59,331.86,333.85,326.11,322.36,323.36,308.76,310.46,301.56,309.34
2014-10-25 21:53:52.818000,L8,323.54,314.37,302.15,296.71,290.09,295.49,297.00,307.35,311.76,302.34,260.67,295.34,289.38,290.70,281.52,247.39
2014-11-26 21:53:52.081000,L8,342.68,335.16,327.09,322.95,318.09,318.07,331.20,339.97,336.11,328.74,320.74,324.94,308.00,344.91,308.92,320.93
2014-12-03 22:00:01.875000,L8,337.28,335.54,325.12,319.15,309.17,313.21,326.50,330.39,334.41,322.06,317.67,315.52,306.27,311.12,306.59,317.47
2015-01-29 21:53:37.750000,L8,348.56,355.59,327.39,322.14,315.14,321.27,326.20,337.51,328.35,325.84,321.34,320.37,307.05,309.39,307.47,306.80
2015-02-14 21:53:28.679000,L8,344.33,334.59,326.01,322.05,310.08,316.66,326.15,334.75,330.90,324.46,320.64,319.44,305.04,311.15,308.85,309.76
2015-04-03 21:53:02.921000,L8,354.87,332.47,323.62,327.61,340.58,319.86,328.39,318.43,335.26,339.57,328.39,324.25,304.67,313.77,293.78,303.76
2015-05-12 21:58:53.078000,L8,254.02,248.24,230.65,,,,,,,,271.20,270.13,255.96,231.92,228.06,251.88
2015-05-21 21:52:43.676000,L8,328.15,309.02,298.86,292.51,264.85,247.83,284.06,258.64,303.46,297.51,261.79,283.31,283.01,279.03,259.39,258.87
2015-05-28 21:58:55.699000,L8,333.79,312.43,303.43,296.72,286.89,296.86,294.24,297.53,255.63,280.61,239.44,299.48,286.63,281.71,274.54,280.00
2015-06-06 21:52:52.670000,L8,327.76,308.98,260.56,286.24,,264.72,282.88,249.22,301.09,302.44,305.98,280.31,278.69,274.40,,188.83
2015-07-08 21:53:09.931000,L8,333.79,314.38,303.34,299.16,281.77,297.33,295.01,301.54,304.95,304.16,309.91,298.58,285.43,279.06,240.43,274.67
2015-08-16 21:59:34.814000,L8,347.76,326.92,321.15,321.35,302.08,313.22,311.86,307.17,324.64,324.23,322.07,315.18,298.87,296.65,294.89,298.97
2015-08-25 21:53:27.637000,L8,346.21,328.50,319.90,324.39,301.95,313.48,311.19,305.96,323.80,326.17,319.78,317.65,298.47,299.23,320.44,300.48
2015-10-03 21:59:52.450000,L8,397.26,390.21,390.35,369.33,403.28,388.25,370.25,372.95,374.39,371.62,363.66,363.99,349.50,340.64,329.70,341.05
2015-10-19 21:59:54.006000,L8,338.28,324.65,319.52,322.23,306.73,313.66,316.66,306.88,335.31,324.55,318.75,320.98,304.15,308.41,297.51,313.60
2015-11-13 21:53:46.761000,L8,339.51,328.27,319.05,317.61,307.68,318.48,319.84,307.09,337.69,324.25,322.42,323.16,305.77,309.78,299.59,314.83
2016-01-16 21:53:45.577000,L8,333.12,323.19,313.32,312.76,300.74,307.57,310.86,308.41,321.50,318.62,313.75,315.12,297.68,303.33,295.57,309.34
2016-01-23 21:59:56.211000,L8,247.58,247.29,197.62,,234.95,255.94,254.06,240.53,283.60,290.13,286.58,261.13,268.67,202.10,272.17,276.64
2016-02-24 21:59:45.021000,L8,402.63,383.16,379.76,411.00,407.96,402.98,370.67,372.42,369.36,358.93,360.03,354.39,342.06,336.38,325.89,339.63
2016-03-04 21:53:33.647000,L8,343.31,329.73,321.19,319.49,307.89,313.91,319.45,317.39,333.05,327.66,325.27,354.07,304.12,312.21,296.74,308.98
2016-03-11 21:59:42.538000,L8,347.19,336.86,325.80,323.15,312.61,324.10,324.54,322.09,337.24,330.16,326.76,322.70,308.51,307.78,295.06,306.28
2016-03-20 21:53:27.214000,L8,237.55,306.33,286.76,286.07,279.33,284.70,260.43,250.80,297.57,299.76,296.45,273.29,228.41,278.68,268.95,254.51
2016-03-27 21:59:33.248000,L8,321.15,309.19,293.43,292.90,282.19,291.28,289.21,254.83,298.71,300.93,300.35,279.17,281.57,282.93,269.93,240.05
2016-04-05 21:53:18.618000,L8,356.65,340.77,329.43,325.38,312.69,323.42,323.74,324.20,331.94,344.10,359.27,325.11,309.84,309.59,293.15,303.25
2016-04-21 21:53:12.322000,L8,355.34,344.00,330.27,329.50,313.60,325.33,327.16,325.53,336.82,333.87,329.72,323.89,309.98,306.72,294.85,301.76
2016-05-14 21:59:24.184000,L8,361.98,347.11,334.36,331.48,321.79,327.10,331.48,327.68,338.49,341.04,333.73,335.73,312.36,314.32,297.36,301.65
2016-06-08 21:53:21.761000,L8,341.55,323.84,,307.05,301.69,313.76,314.31,315.89,318.60,315.95,319.63,307.53,296.68,287.01,285.03,284.45
2016-06-15 21:59:33.099000,L8,370.65,353.07,341.59,342.44,325.97,333.44,337.11,326.79,345.49,348.61,341.88,333.67,313.29,313.18,298.69,299.13
2016-07-01 21:59:42.515000,L8,367.38,344.95,336.07,342.31,324.63,330.64,332.05,328.24,334.54,346.35,334.50,331.24,317.31,313.77,299.19,298.83
2016-07-17 21:59:49.332000,L8,357.73,343.42,328.80,330.70,317.24,321.73,330.99,323.36,333.28,332.94,329.16,327.10,303.99,310.51,294.11,296.55
2016-07-26 21:53:40.722000,L8,332.09,315.53,304.89,301.89,261.60,293.87,295.09,297.28,259.53,284.20,266.72,217.55,282.38,273.81,267.17,257.00
2016-08-11 21:53:42.478000,L8,360.82,343.87,327.15,325.06,313.61,323.41,326.72,328.34,337.09,332.34,332.34,324.94,308.70,303.19,296.05,298.01
