dates,satname,nzd0306-0000,nzd0306-0001,nzd0306-0002,nzd0306-0003,nzd0306-0004,nzd0306-0005,nzd0306-0006,nzd0306-0007,nzd0306-0008,nzd0306-0009,nzd0306-0010,nzd0306-0011,nzd0306-0012,nzd0306-0013,nzd0306-0014,nzd0306-0015,nzd0306-0016,nzd0306-0017,nzd0306-0018,nzd0306-0019,nzd0306-0020,nzd0306-0021,nzd0306-0022,nzd0306-0023,nzd0306-0024,nzd0306-0025,nzd0306-0026,nzd0306-0027,nzd0306-0028,nzd0306-0029,nzd0306-0030,nzd0306-0031,nzd0306-0032,nzd0306-0033,nzd0306-0034,nzd0306-0035,nzd0306-0036,nzd0306-0037,nzd0306-0038
2000-07-13 21:52:07.753000,L7,360.81,365.39,377.88,370.38,369.43,363.81,365.48,484.62,518.45,529.70,368.56,373.21,373.44,371.90,374.67,478.93,469.69,478.18,503.70,481.05,482.33,495.86,354.36,322.77,351.65,353.03,366.69,374.24,375.40,379.00,380.72,368.29,374.55,379.00,383.21,376.34,385.74,384.56,487.06
2000-07-29 21:51:50.349000,L7,432.91,402.64,443.61,410.06,402.76,394.07,409.53,429.51,442.62,445.64,449.31,496.16,454.76,509.86,506.21,517.06,504.85,462.28,294.77,317.82,312.41,303.46,300.85,433.07,426.87,436.13,444.04,447.39,442.99,406.77,420.21,414.40,442.23,433.75,418.81,446.76,443.16,462.54,505.77
2000-08-07 21:45:32.940000,L7,373.46,368.12,369.62,370.79,368.62,367.97,369.13,364.11,376.16,370.89,374.59,364.80,374.14,370.05,372.72,367.49,358.46,348.55,362.74,381.50,381.18,376.79,361.18,370.82,356.36,351.89,368.52,376.80,386.45,375.59,387.71,381.13,379.98,380.98,382.46,379.79,374.70,384.65,384.80
2000-08-14 21:51:44.223000,L7,512.29,522.51,376.45,375.49,369.95,368.90,365.42,364.01,370.10,371.39,376.99,373.26,373.49,374.74,371.91,366.68,359.04,299.41,312.09,318.66,325.72,323.70,309.24,406.85,380.04,379.16,369.26,397.20,387.96,392.55,388.94,383.72,388.93,377.41,386.41,383.09,396.13,390.79,389.35
2000-09-15 21:51:13.624000,L7,428.02,440.73,380.94,381.05,486.07,486.62,425.43,371.06,375.90,383.83,504.79,502.25,508.80,520.27,516.39,509.84,284.36,324.65,346.85,358.19,347.01,358.66,351.98,319.44,344.99,350.06,364.96,371.26,374.74,533.87,530.59,488.66,512.90,505.86,511.07,539.84,501.67,440.72,384.02
2000-10-26 21:44:46.815000,L7,415.53,390.66,516.17,507.09,489.48,463.56,473.41,499.04,486.12,503.73,490.86,496.10,495.38,489.70,489.13,511.02,510.47,497.59,480.03,477.65,494.41,526.66,513.34,522.41,485.88,524.97,476.29,521.19,509.48,419.09,447.90,454.11,452.13,454.47,447.36,436.07,428.09,409.55,482.86
2000-12-04 21:50:58.069000,L7,377.04,366.27,372.72,375.30,366.65,367.89,372.60,353.61,513.93,492.77,511.62,525.39,512.28,462.53,451.50,346.14,367.45,357.49,361.60,377.03,362.26,387.68,351.81,290.62,320.39,294.12,305.72,314.04,315.98,320.39,315.51,309.72,319.04,321.86,319.07,321.30,308.39,377.41,369.60
2000-12-13 21:44:52.270000,L7,483.37,499.59,518.98,498.55,504.04,497.47,512.99,496.17,513.01,524.43,506.32,476.33,496.00,364.90,364.18,356.22,427.59,416.41,462.67,462.31,469.29,503.25,507.80,499.80,540.35,463.95,454.29,498.09,520.55,516.24,498.01,493.69,504.70,529.12,526.63,371.30,371.99,375.23,372.62
2001-01-05 21:51:04.492000,L7,441.02,445.54,500.04,490.85,484.92,422.68,428.58,443.48,459.84,453.37,325.81,366.00,392.57,379.81,389.27,324.43,312.37,276.30,337.09,341.60,336.21,343.72,390.96,361.62,407.19,400.03,397.24,407.44,360.18,366.78,409.60,331.19,397.84,355.29,363.18,360.05,343.13,439.20,431.20
2001-01-14 21:44:57.122000,L7,355.66,351.46,468.54,443.12,450.20,426.30,387.09,411.73,313.70,317.39,335.25,340.01,348.33,348.75,349.04,341.04,297.80,340.22,345.57,219.92,225.23,226.69,233.33,288.46,294.56,332.13,340.84,342.50,350.61,349.78,357.11,340.24,344.67,350.17,354.04,351.32,348.92,351.72,358.88
2001-01-21 21:51:10.359000,L7,442.33,421.87,392.82,385.79,381.17,524.72,486.03,492.89,530.22,444.80,440.88,428.30,389.67,439.50,421.59,450.32,443.73,445.90,419.83,438.28,437.50,440.73,441.63,459.10,470.60,471.99,475.20,456.12,438.76,438.18,486.67,465.76,456.00,454.76,449.50,448.43,439.65,439.92,437.51
2001-04-04 21:44:30.925000,L7,388.45,383.97,383.83,386.16,381.05,384.06,379.37,374.65,384.85,396.99,399.29,397.08,393.74,394.11,390.04,377.63,358.78,392.15,395.07,387.01,392.47,384.00,371.87,318.68,388.89,382.16,327.01,316.09,535.28,516.88,527.33,504.59,502.98,498.11,499.39,286.43,289.19,286.75,306.95
2001-04-20 21:44:34.614000,L7,447.72,444.35,447.40,418.59,409.69,406.53,421.56,435.38,441.43,431.91,444.45,455.04,461.62,462.91,464.60,455.59,446.42,449.51,500.31,505.92,536.93,523.52,531.35,518.04,523.35,483.15,477.45,456.06,516.58,499.18,485.21,514.88,486.73,480.80,400.25,390.67,411.22,404.41,390.44
2001-04-27 21:50:43.832000,L7,476.01,491.91,477.55,484.09,479.95,486.68,500.94,515.58,517.64,399.53,389.72,394.93,386.45,335.60,374.49,332.72,353.92,356.12,362.83,368.56,375.98,371.98,381.51,379.48,352.88,370.46,381.37,389.98,390.73,393.24,346.40,394.93,393.15,388.16,386.55,383.51,377.95,380.34,389.20
2001-05-13 21:50:33.259000,L7,501.37,524.99,482.27,460.27,486.64,410.77,471.48,489.45,521.04,464.73,469.74,468.12,455.78,495.94,531.18,303.95,291.70,343.16,492.91,469.82,476.45,470.75,484.40,535.38,506.38,341.95,351.66,472.49,479.29,454.90,356.45,348.12,356.61,354.46,361.70,356.66,355.96,360.63,360.94
2001-05-22 21:44:18.615000,L7,489.85,451.25,471.71,461.39,456.55,456.54,453.76,442.95,447.19,491.35,401.36,404.52,459.22,460.31,467.49,489.87,441.37,419.57,397.82,443.36,406.91,503.09,410.84,361.17,467.38,363.84,409.18,469.13,453.79,,483.49,431.23,435.63,434.40,430.00,422.85,425.72,429.10,419.41
2001-06-07 21:44:06.693000,L7,353.76,366.53,367.49,368.99,365.80,489.83,502.37,514.29,504.38,497.11,501.92,502.63,493.92,498.15,522.72,360.44,330.67,308.34,298.66,282.76,237.64,244.45,258.52,305.54,334.47,365.16,389.68,370.57,369.63,371.51,373.40,351.47,369.76,364.31,373.47,368.97,363.66,365.15,388.59
2001-07-25 21:43:42.718000,L7,339.06,327.03,331.91,304.91,315.03,252.81,193.59,307.60,196.90,237.82,,,522.51,527.99,528.26,501.64,,,,,213.66,224.94,231.34,283.14,312.55,322.69,332.67,333.82,336.21,338.15,343.13,326.62,335.42,342.79,252.56,289.18,276.76,260.75,304.72
2001-09-11 21:43:02.212000,L7,489.11,491.78,508.24,521.85,520.72,494.75,359.91,340.93,343.27,349.60,346.56,341.90,348.35,335.77,346.88,355.78,352.37,351.21,433.18,487.37,511.88,485.35,523.10,322.87,359.40,529.92,514.12,516.79,495.92,498.54,470.47,376.35,380.23,386.97,403.29,400.64,394.10,408.03,394.05
2001-09-18 21:49:05.242000,L7,439.13,404.89,403.32,385.94,383.09,371.91,369.21,368.70,361.11,366.50,358.01,355.03,366.34,365.09,366.53,357.96,351.76,289.46,293.59,305.53,300.63,287.43,248.54,379.48,374.34,343.98,349.02,390.58,369.87,385.66,402.77,369.82,367.20,396.01,395.78,420.03,421.03,417.28,386.82
2001-10-04 21:48:54.017000,L7,379.83,371.96,477.58,489.05,479.64,502.40,480.91,482.48,402.85,412.83,488.03,445.68,433.66,433.54,363.73,406.79,385.57,364.54,325.51,320.79,488.69,481.16,480.84,484.18,468.83,390.68,326.97,367.92,330.47,473.19,465.57,233.97,234.20,192.50,270.32,293.54,278.84,362.38,368.77
2001-10-29 21:42:45.257000,L7,434.65,365.60,397.91,381.18,377.23,470.45,476.10,372.40,415.62,412.24,508.24,514.03,510.05,504.51,498.68,374.33,358.58,349.51,364.35,369.12,359.17,413.55,429.36,416.69,434.05,423.85,363.47,379.12,370.87,422.91,420.85,430.52,378.09,382.57,422.85,367.64,410.87,410.08,380.76
2002-02-02 21:43:18.682000,L7,309.20,424.43,366.99,369.28,403.93,355.76,469.40,444.31,463.37,400.81,399.37,510.31,362.52,357.90,357.57,375.68,325.55,322.80,327.93,515.50,532.34,480.99,496.56,469.91,510.01,334.87,522.97,481.51,522.73,476.65,488.62,496.86,491.91,377.58,383.72,389.95,525.59,415.18,
2002-02-18 21:43:18.247000,L7,381.29,368.41,377.45,367.93,366.03,368.67,374.95,361.38,362.91,365.48,363.26,360.07,363.09,356.31,360.03,348.53,333.02,323.67,455.09,478.94,498.53,493.58,479.24,471.56,324.63,486.15,467.01,484.67,499.25,430.36,367.11,343.16,359.03,362.52,363.98,359.02,352.30,354.26,360.36
2002-02-25 21:49:35.857000,L7,389.38,440.31,453.61,414.50,396.98,421.45,406.21,386.25,352.36,351.87,407.90,408.42,386.01,309.76,342.12,350.27,350.82,298.17,293.02,306.16,369.12,371.58,353.94,341.29,363.16,361.18,381.81,364.85,405.78,399.75,398.88,376.38,412.59,410.47,380.43,417.58,417.64,413.47,433.81
2002-03-06 21:43:23.680000,L7,474.38,468.00,506.97,462.88,482.13,491.03,483.88,513.00,367.35,502.59,519.66,484.40,495.04,472.22,506.64,496.91,471.27,390.63,343.11,343.90,343.19,339.98,349.45,314.43,335.11,346.86,353.50,364.60,365.56,368.21,371.11,359.51,365.12,369.34,371.48,363.13,360.58,369.84,373.68
2002-03-22 21:43:16.355000,L7,370.52,360.37,346.84,374.12,377.22,368.71,363.20,355.52,275.52,275.37,371.24,368.81,322.55,343.47,359.89,362.18,312.87,289.48,245.79,230.34,204.89,220.48,478.59,503.75,502.85,507.13,,,,,,317.76,360.83,382.93,375.11,364.46,321.00,334.43,365.42
2002-04-07 21:43:17.050000,L7,342.95,348.83,348.05,362.61,503.28,490.52,482.97,498.19,466.52,461.04,492.95,482.61,484.12,467.41,464.66,484.14,466.39,453.27,483.31,481.44,476.53,487.02,486.13,511.48,495.25,468.47,348.90,368.81,386.78,401.25,411.69,415.02,417.30,417.51,412.12,398.77,386.91,390.69,299.55
2002-04-14 21:49:26.507000,L7,395.43,388.28,383.69,460.14,476.09,493.73,395.26,403.92,421.90,423.37,425.66,409.32,461.81,383.23,393.12,394.66,431.76,422.59,428.74,369.00,306.40,314.60,317.13,366.75,353.59,410.93,394.09,375.06,379.53,390.02,392.20,393.25,395.62,389.74,396.21,388.40,380.15,389.49,388.31
2002-05-09 21:43:16.766000,L7,350.32,512.67,521.92,514.58,492.63,495.00,501.86,489.71,463.44,491.58,487.66,470.65,510.50,491.94,498.20,482.37,469.70,480.92,485.30,482.35,457.60,263.20,283.78,312.18,339.40,354.68,358.32,370.64,370.97,378.04,380.85,505.78,506.44,526.10,499.86,482.78,364.04,363.77,377.60
2002-05-16 21:49:21.851000,L7,442.91,445.42,455.58,521.96,428.86,504.03,455.76,491.10,,,,,,235.61,258.46,263.07,259.76,276.70,259.39,439.85,438.11,479.97,492.66,364.20,412.17,532.82,488.47,497.81,493.59,494.34,499.45,492.66,495.16,495.68,486.51,423.73,426.61,410.66,393.04
2002-06-10 21:43:00.814000,L7,358.23,356.75,373.78,373.76,382.53,371.69,495.92,487.38,371.79,375.91,367.22,368.51,391.51,394.31,389.19,360.08,338.52,391.02,356.06,320.37,274.10,274.49,290.46,338.71,360.15,352.35,355.02,368.69,370.31,390.45,395.99,401.82,426.42,411.38,413.77,393.10,397.87,397.80,390.62
2002-07-19 21:48:57.399000,L7,352.03,349.66,372.15,510.40,507.04,375.67,381.45,337.88,361.08,355.06,347.27,325.55,362.60,401.89,418.51,411.64,368.03,206.43,245.14,238.84,221.12,255.09,287.55,347.48,343.73,363.46,383.16,379.85,378.17,380.61,401.83,333.64,394.26,382.06,382.69,374.59,388.49,370.83,411.52
2002-09-05 21:48:38.182000,L7,457.24,463.12,471.56,458.90,458.81,444.70,420.27,417.57,437.55,394.65,480.76,487.38,478.67,417.44,281.54,386.53,301.21,356.82,326.01,231.82,425.90,410.05,370.36,353.39,394.64,447.92,378.61,386.49,397.37,339.87,425.51,409.72,215.03,160.16,420.50,294.80,275.95,401.94,310.61
2002-09-14 21:42:19.037000,L7,378.42,369.60,487.41,503.92,489.05,507.32,513.43,518.21,506.35,481.39,518.77,512.22,503.48,450.50,512.88,352.73,339.14,336.66,339.27,332.52,330.92,248.75,264.14,336.03,335.37,341.41,346.61,353.03,358.82,363.40,365.44,349.54,356.56,360.28,367.23,359.09,356.41,355.89,361.06
2002-09-30 21:42:11.676000,L7,389.63,493.36,478.27,513.23,496.37,512.63,494.24,489.10,481.93,481.34,491.05,488.25,474.79,474.61,481.47,529.21,512.73,421.65,466.67,458.27,452.17,451.29,445.56,356.12,357.23,364.34,524.36,538.96,523.13,516.77,497.04,504.79,521.97,510.15,498.23,465.95,436.04,361.22,363.42
2002-10-16 21:42:12.654000,L7,383.79,369.38,351.64,365.78,359.93,359.96,359.43,260.67,285.64,198.19,514.19,508.44,486.30,480.47,,,,,,,222.40,227.77,248.29,295.60,317.58,513.30,517.95,388.93,323.19,349.77,360.40,321.00,326.57,336.38,348.28,335.31,337.96,340.14,343.10
2002-10-23 21:48:27.128000,L7,416.83,402.13,384.77,392.93,389.73,381.84,380.29,376.60,381.78,375.94,376.64,380.65,375.81,385.24,369.22,369.81,365.26,354.32,288.36,349.44,347.87,287.65,352.28,359.88,368.12,410.42,372.21,400.00,386.09,379.51,379.30,369.42,373.39,378.38,408.12,388.23,360.70,360.43,366.01
2002-12-10 21:48:53.163000,L7,392.40,385.56,387.16,386.75,380.79,410.67,409.71,422.01,478.62,434.41,451.67,373.91,375.78,369.41,369.28,365.62,348.09,339.70,430.55,468.20,487.57,461.34,540.68,426.39,452.29,378.71,500.18,,388.36,487.14,492.66,424.05,338.41,,,,,,
2002-12-26 21:48:59.976000,L7,395.32,390.26,385.30,384.44,376.77,369.91,378.50,376.34,370.62,374.87,371.58,372.74,376.93,388.70,412.45,402.94,397.05,363.06,349.34,362.28,367.78,358.55,335.54,335.52,410.62,,465.33,325.62,332.12,289.61,497.40,461.99,502.91,,459.50,406.79,329.47,320.03,
2003-01-11 21:49:02.380000,L7,394.78,339.41,341.11,338.70,335.71,374.84,368.61,448.81,476.72,452.16,478.13,483.99,339.15,320.69,296.84,311.69,290.39,290.66,296.12,226.18,318.01,316.18,298.51,515.23,476.51,357.56,360.13,363.25,369.24,369.60,371.64,359.07,366.24,369.23,373.84,364.90,361.20,368.01,366.02
2003-01-20 21:42:57.343000,L7,395.51,392.09,390.96,388.58,380.41,377.32,378.23,372.71,464.11,482.04,491.90,445.37,424.86,409.25,367.38,412.55,499.73,437.65,366.79,348.19,352.21,349.93,348.35,352.27,491.73,451.38,468.41,459.56,376.70,384.36,391.96,379.75,381.71,375.20,383.50,377.67,365.92,363.31,367.16
2003-01-27 21:49:09.075000,L7,313.24,294.86,235.75,241.89,,,,,,,,,,234.61,259.08,251.05,251.92,258.76,305.56,512.23,495.75,480.43,500.45,499.51,505.96,409.08,405.39,420.54,490.61,480.52,496.66,461.24,413.35,411.70,365.70,346.84,390.06,409.32,390.55
2003-02-05 21:43:05.844000,L7,399.39,394.84,405.96,398.44,391.19,458.63,463.14,456.27,408.12,461.28,462.58,378.39,488.92,321.36,322.33,313.95,402.45,405.59,368.63,365.11,373.98,368.55,255.70,302.88,360.56,367.58,377.24,393.08,387.10,375.88,386.83,380.01,378.30,381.97,385.19,373.06,370.32,372.35,373.52
2003-02-21 21:43:08.504000,L7,467.42,497.37,491.63,448.73,481.37,496.35,511.96,515.66,505.99,508.57,414.45,495.89,504.08,431.29,421.81,418.24,340.67,334.67,334.64,348.78,304.80,519.90,518.81,486.68,342.93,346.27,353.20,494.05,512.60,515.86,491.93,414.01,436.53,442.79,272.75,294.97,257.53,236.55,291.99
2003-03-16 21:49:22.109000,L7,383.30,395.01,389.01,391.79,392.00,378.96,390.46,385.84,384.01,403.58,393.15,385.94,482.14,517.83,506.82,500.81,489.96,528.24,499.95,483.60,389.83,372.57,256.93,324.68,344.45,358.75,365.39,373.66,369.86,377.72,472.47,491.73,501.02,493.23,498.57,371.12,380.79,388.04,504.26
2003-03-25 21:43:05.785000,L7,408.37,394.87,392.79,391.50,383.10,382.51,386.18,383.26,385.89,395.47,393.74,387.60,390.01,387.15,390.76,386.80,367.39,367.54,368.27,388.93,381.59,376.76,345.06,329.79,359.35,362.89,369.27,380.56,383.79,378.64,387.77,370.52,375.90,382.71,384.85,379.80,372.57,377.68,378.08
2003-05-03 21:49:25.094000,L7,370.38,377.17,376.24,379.06,373.54,452.64,445.25,408.71,437.83,402.37,376.66,379.24,427.17,406.89,455.42,464.11,416.05,350.48,437.09,381.93,409.21,398.15,352.22,320.49,355.75,465.90,465.42,426.62,446.94,453.00,442.42,358.00,365.58,369.73,382.38,438.47,382.53,383.53,379.99
2003-05-12 21:43:12.052000,L7,389.83,402.36,505.87,508.53,511.20,492.33,488.44,495.04,495.40,491.43,514.37,493.80,505.97,522.34,512.17,496.86,351.34,353.05,366.32,366.19,417.61,435.98,419.15,335.99,478.19,488.76,525.30,529.12,387.48,383.46,393.22,380.48,381.79,378.00,412.98,409.04,414.51,416.28,438.39
2003-07-30 21:37:21.273000,L5,403.59,386.89,383.90,388.57,391.28,384.27,387.29,377.54,378.37,383.81,380.45,382.94,390.20,377.72,379.93,369.54,360.90,347.96,352.38,359.26,369.87,339.28,364.25,345.68,356.40,375.65,376.98,374.70,381.56,391.68,381.09,380.24,373.54,376.47,381.89,380.12,373.88,372.59,373.09
2003-08-15 21:37:36.307000,L5,393.29,377.15,382.82,379.84,372.53,372.88,371.85,372.80,375.56,387.07,375.87,379.10,389.03,377.37,381.00,370.42,351.16,331.24,347.11,357.84,352.68,360.93,343.82,347.96,340.79,362.30,371.27,374.47,379.39,371.15,366.96,359.93,359.20,366.22,367.82,367.04,367.48,368.29,373.56
2003-10-18 21:38:36.209000,L5,378.73,362.09,361.03,361.16,357.51,363.32,365.09,365.27,365.15,373.13,366.46,365.57,367.86,351.82,357.40,322.68,319.91,302.86,293.87,271.48,233.03,238.25,260.64,315.96,337.81,354.93,359.95,355.08,348.69,342.62,351.12,337.95,343.44,352.25,355.67,362.66,358.49,359.73,365.57
2003-11-28 21:32:58.000000,L5,393.52,386.24,386.37,388.93,384.07,383.86,383.53,369.87,363.47,375.47,374.95,374.91,369.24,366.98,360.34,360.95,354.47,346.78,347.78,370.93,363.43,350.69,332.61,310.13,336.28,351.58,353.44,356.94,368.57,370.03,368.88,365.56,369.53,368.99,371.69,358.15,352.73,355.72,361.91
2003-12-14 21:33:02.337000,L5,383.66,371.16,372.76,371.09,370.21,373.85,375.13,365.24,354.41,362.85,356.19,355.16,352.14,343.75,341.16,322.81,324.84,310.56,295.50,275.80,255.95,257.28,255.09,280.76,309.67,323.94,327.05,333.49,338.21,348.24,351.33,339.42,348.79,351.14,355.22,342.26,335.24,334.55,342.46
2003-12-30 21:33:12.497000,L5,377.44,360.36,361.22,362.64,362.90,376.13,378.08,366.45,363.72,377.64,362.17,364.02,361.58,345.68,340.32,318.77,316.89,297.94,283.07,262.33,246.44,249.25,252.13,297.35,327.36,338.06,341.44,337.43,338.15,342.54,344.13,327.94,336.69,350.26,358.41,351.70,350.11,348.33,355.66
2004-01-15 21:33:14.008000,L5,379.35,371.53,372.57,374.31,373.55,377.76,380.59,369.53,363.07,372.86,359.80,367.39,359.53,354.90,345.98,329.37,326.36,315.52,302.57,279.62,269.51,268.27,250.49,295.56,318.74,333.43,339.29,344.44,347.20,361.37,366.33,346.41,359.44,359.43,364.98,355.76,354.63,349.48,361.64
2004-03-19 21:33:35.101000,L5,380.55,370.75,369.91,369.34,367.23,372.54,377.18,366.24,362.81,373.15,362.59,359.28,363.53,351.26,353.39,330.68,324.60,308.00,292.80,272.90,239.28,246.91,247.04,296.43,327.16,341.40,344.44,347.39,351.71,351.60,358.50,344.86,346.02,352.33,357.19,355.53,349.71,347.47,357.68
2004-04-20 21:34:19.103000,L5,402.70,397.14,391.31,400.61,392.21,396.92,390.08,388.80,387.88,390.65,391.19,394.35,394.11,391.52,396.03,380.50,358.08,370.95,358.50,376.93,368.13,374.56,377.65,336.78,369.08,381.28,375.54,379.70,379.46,378.53,389.40,366.79,378.60,378.18,374.27,377.78,372.21,371.91,381.06
2004-06-07 21:35:42.701000,L5,368.56,362.97,363.87,360.05,363.00,366.63,370.84,361.71,362.40,377.17,370.51,371.57,375.46,370.17,375.70,381.33,371.41,365.63,368.92,389.49,396.83,406.38,420.71,399.29,391.03,417.37,437.78,439.93,425.00,424.44,454.33,436.22,403.51,392.01,390.65,378.99,367.66,365.22,372.60
2004-06-23 21:36:10.798000,L5,334.61,342.70,336.60,330.93,329.45,334.58,336.87,327.90,327.48,341.41,,,318.34,315.87,288.10,282.12,278.73,,,,192.33,221.46,229.82,236.86,298.60,305.87,312.83,317.45,317.98,316.53,327.33,312.43,318.31,328.14,314.64,314.13,282.42,311.96,325.79
2004-07-25 21:37:01.827000,L5,321.72,329.55,327.85,329.27,317.56,332.56,341.02,322.29,319.88,332.81,309.60,318.48,316.82,308.72,301.92,284.77,,,,,188.52,218.27,228.02,247.82,304.46,321.60,317.54,319.50,322.19,322.79,331.16,313.48,326.12,330.94,175.49,311.00,268.68,314.03,329.02
2004-09-18 21:44:34.791000,L5,411.84,390.90,396.74,397.75,397.93,389.77,395.39,384.15,380.25,393.47,400.34,393.17,388.43,384.10,380.33,378.57,355.36,347.58,343.27,343.53,338.87,304.37,322.13,351.18,365.53,370.10,366.37,369.91,371.79,374.86,378.67,368.10,370.31,379.71,387.40,375.71,370.53,373.56,378.12
2004-10-20 21:45:16.509000,L5,392.33,378.86,376.63,374.53,370.22,373.64,373.91,371.65,376.94,387.26,381.24,388.39,385.23,375.76,376.43,360.87,345.95,331.25,343.25,336.44,329.07,256.13,282.76,345.69,362.92,366.13,366.44,369.39,369.47,362.66,368.60,360.34,364.52,369.95,367.13,371.49,370.21,374.23,374.00
2004-11-14 21:39:30.641000,L5,399.71,403.71,388.09,378.90,377.98,378.13,375.46,370.67,369.05,378.89,383.31,380.95,381.43,376.25,384.61,365.64,355.25,338.81,340.51,330.99,323.32,270.16,274.14,331.60,358.58,362.03,365.94,368.25,373.40,374.61,373.64,357.47,362.24,365.30,369.49,361.73,356.90,361.01,378.54
2005-01-17 21:40:37.592000,L5,375.76,360.31,359.93,363.97,361.52,371.60,377.81,362.77,363.24,375.96,362.52,364.77,364.18,347.29,341.23,323.83,321.61,301.81,288.93,270.21,260.80,254.60,261.68,302.06,325.69,341.00,341.19,337.97,342.05,345.73,350.18,330.74,339.57,358.26,364.13,358.88,350.26,355.35,359.19
2005-02-09 21:47:07.285000,L5,366.50,357.81,357.17,368.22,371.50,373.54,377.56,366.61,362.98,380.59,361.81,351.20,347.60,343.85,341.09,318.96,312.08,304.02,292.57,282.27,273.34,255.18,267.97,318.41,335.24,334.33,338.17,340.50,346.60,344.92,351.40,348.68,355.51,360.91,367.62,359.41,351.82,355.30,349.24
