dates,satname,nzd0083-0000,nzd0083-0001,nzd0083-0002,nzd0083-0003,nzd0083-0004
1999-09-27 22:04:48.949000,L7,364.55,348.93,361.24,368.89,364.67
1999-11-14 22:04:42.286000,L7,242.33,252.29,308.11,297.47,242.76
2000-01-01 22:04:37.439000,L7,227.14,204.45,292.30,294.12,239.37
2000-01-17 22:04:35.821000,L7,,201.79,275.38,282.27,202.27
2000-02-18 22:04:29.218000,L7,167.14,208.84,273.93,296.34,241.81
2000-07-11 22:03:17.779000,L7,292.99,307.27,321.57,294.62,240.11
2000-08-12 22:02:54.094000,L7,541.87,461.08,329.50,387.08,460.44
2000-10-15 22:01:56.204000,L7,310.37,318.75,328.78,335.71,304.15
2001-01-03 22:02:12.432000,L7,,258.06,276.90,267.36,236.06
2001-03-24 22:01:59.719000,L7,290.00,292.19,300.23,279.34,243.76
2001-08-15 22:00:38.680000,L7,,,,,225.38
2001-10-02 22:00:04.650000,L7,,195.64,258.32,234.86,228.57
2001-12-05 22:00:18.987000,L7,290.29,204.58,306.36,302.53,277.28
2001-12-21 22:00:29.925000,L7,,,277.67,264.70,242.95
2002-01-06 22:00:31.992000,L7,375.66,387.02,376.43,395.76,367.73
2002-01-22 22:00:40.906000,L7,287.24,330.86,299.83,303.24,292.34
2002-03-27 22:00:37.575000,L7,,194.31,304.47,277.06,192.58
2002-04-28 22:00:38.357000,L7,,,253.19,240.45,194.65
2002-06-15 22:00:19.658000,L7,352.88,377.58,402.56,408.22,446.11
2002-07-01 22:00:15.186000,L7,324.98,328.04,330.39,334.67,331.48
2002-08-02 22:00:01.321000,L7,209.35,255.64,259.75,226.06,234.36
2002-08-18 21:59:57.690000,L7,333.06,333.55,364.01,344.89,309.27
2002-10-21 21:59:36.443000,L7,432.06,431.40,504.26,444.66,438.74
2002-12-24 22:00:09.147000,L7,322.45,316.43,331.35,336.59,335.84
2003-01-25 22:00:18.779000,L7,287.40,180.73,297.65,290.16,241.79
2003-09-14 21:49:18.766000,L5,274.50,271.23,288.93,294.27,267.68
2004-07-30 21:54:28.143000,L5,275.28,272.81,288.97,242.85,253.99
2004-10-18 21:56:23.891000,L5,336.03,329.82,322.72,338.73,322.97
2004-11-03 21:56:42.977000,L5,317.06,316.19,325.58,321.51,308.78
2004-11-19 21:56:55.269000,L5,273.23,265.81,288.83,290.16,252.60
2005-02-23 21:58:31.621000,L5,331.12,324.49,337.81,351.44,343.58
2005-03-11 21:58:44.158000,L5,284.85,282.55,298.51,300.87,267.11
2005-03-27 21:58:51.619000,L5,343.45,337.83,352.98,364.30,356.82
2005-04-12 21:58:55.193000,L5,304.97,302.48,313.64,320.17,289.26
2005-05-30 21:59:15.499000,L5,278.24,278.02,290.81,286.21,266.35
2005-07-17 21:59:35.576000,L5,278.42,279.76,297.77,299.85,272.89
2005-09-03 21:59:56.285000,L5,418.04,418.46,351.35,324.95,309.08
