dates,satname,nzd0215-0000,nzd0215-0001,nzd0215-0002,nzd0215-0003,nzd0215-0004,nzd0215-0005,nzd0215-0006,nzd0215-0007,nzd0215-0008,nzd0215-0009,nzd0215-0010,nzd0215-0011,nzd0215-0012,nzd0215-0013,nzd0215-0014,nzd0215-0015,nzd0215-0016,nzd0215-0017,nzd0215-0018,nzd0215-0019,nzd0215-0020,nzd0215-0021,nzd0215-0022,nzd0215-0023,nzd0215-0024,nzd0215-0025,nzd0215-0026,nzd0215-0027,nzd0215-0028,nzd0215-0029,nzd0215-0030,nzd0215-0031,nzd0215-0032,nzd0215-0033,nzd0215-0034,nzd0215-0035,nzd0215-0036,nzd0215-0037,nzd0215-0038,nzd0215-0039,nzd0215-0040,nzd0215-0041,nzd0215-0042,nzd0215-0043,nzd0215-0044,nzd0215-0045,nzd0215-0046,nzd0215-0047,nzd0215-0048,nzd0215-0049,nzd0215-0050,nzd0215-0051,nzd0215-0052,nzd0215-0053,nzd0215-0054,nzd0215-0055,nzd0215-0056,nzd0215-0057,nzd0215-0058,nzd0215-0059,nzd0215-0060,nzd0215-0061,nzd0215-0062,nzd0215-0063,nzd0215-0064,nzd0215-0065,nzd0215-0066,nzd0215-0067,nzd0215-0068,nzd0215-0069,nzd0215-0070,nzd0215-0071,nzd0215-0072
2001-04-04 21:43:43.008000,L7,,521.67,494.84,522.45,515.52,371.37,392.52,388.22,380.23,393.04,406.57,391.27,376.40,378.63,544.34,533.94,501.35,504.40,489.15,428.48,408.71,426.02,286.01,347.44,375.53,404.04,413.82,415.22,401.77,400.10,397.64,409.56,384.75,383.61,368.64,371.82,378.52,361.79,366.72,376.74,374.24,359.50,365.97,385.53,384.36,409.21,412.60,419.19,421.92,419.39,401.67,384.84,387.25,379.42,378.01,391.95,389.07,395.71,393.09,405.56,413.91,424.03,415.61,415.11,404.69,396.60,390.65,389.82,386.27,391.19,391.95,393.93,402.11
2001-04-20 21:43:46.702000,L7,,506.99,499.41,495.91,500.35,511.69,508.87,388.21,385.23,387.58,395.25,392.66,407.42,421.72,388.99,411.33,410.01,396.23,395.95,398.89,414.34,424.85,401.08,347.77,387.71,405.85,415.03,416.55,416.74,409.77,388.83,389.04,381.13,492.62,456.13,448.03,478.08,358.74,373.92,374.01,544.86,506.76,529.35,377.41,389.43,404.80,413.79,420.28,421.50,418.11,400.43,391.28,384.24,384.49,378.66,381.76,385.58,390.28,392.68,407.16,413.45,422.88,422.30,417.50,398.84,539.83,542.51,538.19,449.51,454.70,445.88,477.17,405.53
2001-05-22 21:43:30.869000,L7,491.52,421.20,416.06,401.34,402.13,381.48,401.27,410.14,420.03,410.89,423.67,394.34,436.89,441.07,418.82,440.93,426.92,521.92,485.45,417.08,425.51,432.02,418.34,352.86,396.24,411.76,424.84,421.83,431.32,418.89,399.51,400.53,477.66,525.23,539.61,377.41,381.04,382.61,398.01,404.73,403.71,399.95,377.28,388.96,406.24,409.07,422.59,424.97,427.35,422.22,413.19,392.09,387.45,387.70,376.13,390.27,525.75,543.34,403.66,408.53,418.94,429.46,423.48,416.19,406.68,396.49,394.39,395.65,389.31,395.12,399.95,400.35,410.64
2001-07-25 21:42:54.824000,L7,429.63,399.51,388.50,386.09,373.91,356.97,369.73,376.32,365.33,377.08,372.72,376.80,362.51,370.15,379.33,372.06,377.12,517.60,523.76,525.89,456.20,359.97,276.38,338.99,371.86,395.70,405.78,398.50,397.25,385.69,377.61,358.39,366.08,353.67,345.04,339.88,355.36,350.28,360.85,369.00,363.50,349.63,359.91,368.08,377.26,397.10,398.95,402.48,408.42,402.30,391.65,377.95,369.21,371.47,358.25,369.69,372.18,380.26,378.61,392.06,403.64,413.00,406.26,395.50,387.71,390.89,387.89,448.21,500.07,469.71,458.76,398.61,396.95
2001-08-10 21:42:36.562000,L7,433.52,492.36,505.53,508.18,486.72,359.48,369.38,375.09,362.90,372.59,375.26,379.33,360.97,360.98,375.91,359.77,370.20,367.79,374.93,368.19,390.43,363.18,284.07,340.74,369.58,389.61,397.12,390.84,386.49,380.20,369.80,359.02,358.33,349.83,340.67,332.94,343.23,340.17,340.84,350.04,356.67,352.61,354.62,358.67,370.09,380.92,394.53,400.16,406.16,402.14,390.79,373.97,368.40,367.75,359.14,365.33,506.77,495.19,528.71,385.62,396.72,407.48,403.20,394.78,387.73,388.69,416.85,403.52,425.19,421.61,425.58,410.89,
2001-08-26 21:42:25.671000,L7,,483.15,405.18,402.62,397.27,385.12,392.04,388.88,382.45,387.50,544.52,500.05,485.15,532.34,533.71,511.66,395.29,387.23,393.13,398.66,510.58,504.87,286.74,349.71,388.00,536.34,485.11,521.21,511.58,520.54,387.72,370.02,379.48,366.39,359.71,359.91,368.97,357.96,371.96,372.08,381.42,490.42,509.29,508.70,542.50,471.03,502.02,424.19,421.65,417.79,402.49,387.59,386.95,516.70,489.88,506.28,533.80,388.18,391.90,535.84,526.18,483.59,473.97,547.26,528.53,504.49,476.90,389.28,385.66,387.82,392.78,398.38,405.24
2001-09-11 21:42:14.303000,L7,416.77,395.79,400.13,388.71,356.53,344.06,353.87,363.61,351.20,362.30,362.59,360.75,341.91,338.43,327.94,313.97,328.91,331.20,335.33,341.80,346.25,343.01,263.59,334.86,369.44,384.74,395.84,385.41,385.02,380.75,374.53,363.82,363.93,356.99,347.93,331.36,333.79,345.02,354.08,373.62,369.92,358.58,359.29,364.73,378.61,374.83,395.89,408.37,426.87,425.79,399.84,399.60,393.99,395.55,390.48,382.54,377.64,387.23,387.37,389.88,394.57,401.22,399.06,382.90,374.05,372.65,370.81,371.81,362.27,370.65,373.28,379.64,385.73
2001-09-27 21:42:05.338000,L7,,,500.40,491.67,434.60,419.30,432.22,458.00,458.39,441.98,445.09,431.40,449.12,465.76,458.49,444.80,421.66,415.32,421.85,428.09,427.77,440.87,447.33,421.57,436.56,479.10,454.67,463.72,441.95,435.54,416.77,414.64,408.21,417.29,401.76,407.01,396.09,407.53,408.39,413.38,408.73,414.44,404.66,414.47,412.59,418.07,507.01,449.45,490.64,531.66,449.13,429.83,426.69,417.55,399.39,403.75,414.76,411.21,413.97,422.87,455.78,455.25,442.22,434.54,423.01,405.87,401.59,396.59,401.23,399.45,415.87,410.28,427.67
2001-10-13 21:41:51.963000,L7,,528.21,436.49,399.71,391.74,380.94,393.29,394.16,382.80,396.33,419.29,389.54,384.07,435.24,431.20,427.53,398.73,395.21,400.80,395.82,407.34,406.20,414.62,347.51,376.91,402.46,417.15,412.72,408.84,396.64,393.19,375.59,382.41,366.94,361.75,359.01,372.00,366.73,375.48,398.14,393.95,394.59,377.90,383.64,391.05,405.45,414.09,415.40,425.70,415.39,404.52,398.92,385.90,391.05,377.32,382.06,386.41,390.22,391.45,404.66,412.75,428.45,417.13,415.80,403.87,396.46,390.44,389.25,387.58,393.17,394.94,398.31,406.14
2001-10-29 21:41:57.341000,L7,287.20,203.33,221.83,341.84,324.01,291.31,317.37,221.94,203.99,206.58,318.05,279.79,301.30,304.41,296.09,277.05,299.12,297.06,287.26,290.95,299.33,264.00,,274.97,245.28,239.55,260.19,,,319.10,284.45,302.70,251.45,250.13,253.39,287.93,281.38,276.40,,270.57,279.71,288.21,295.73,295.62,283.29,233.90,193.48,300.84,338.31,349.99,237.83,224.68,247.86,319.25,303.85,300.85,268.65,308.44,316.26,323.77,341.91,341.48,348.22,319.68,332.24,328.20,,240.03,206.85,317.29,274.76,325.90,336.24
2002-02-18 21:42:30.251000,L7,439.43,407.12,397.47,386.32,388.76,367.71,380.41,386.25,378.95,385.12,379.66,385.39,376.63,380.24,384.25,378.61,379.52,375.02,382.88,388.21,387.57,369.15,280.21,348.73,377.99,398.82,410.34,410.69,399.72,389.07,386.01,365.87,374.62,360.02,351.38,351.45,534.13,519.08,531.15,522.35,371.65,354.06,356.07,374.91,384.59,396.67,405.43,410.38,413.26,413.09,399.28,387.72,384.55,378.98,371.98,376.72,381.23,384.32,387.18,396.13,406.69,416.31,409.87,405.88,393.65,385.22,383.18,382.37,378.25,382.03,384.05,384.58,398.90
2002-03-22 21:42:28.269000,L7,449.13,436.03,423.53,408.76,413.84,384.95,394.24,399.02,401.35,402.31,430.93,401.35,392.73,433.91,431.62,424.49,412.83,394.25,395.68,397.57,415.73,378.32,291.01,366.89,398.65,421.88,443.37,503.30,479.30,519.10,487.03,,,,,498.16,486.49,494.41,553.50,418.69,462.64,,,528.80,539.76,435.52,294.29,,529.23,500.92,,,,,,,,,,,,,,,,,251.65,474.32,521.26,,,,480.11
2002-04-07 21:42:28.931000,L7,,,,,,498.03,487.47,491.26,445.22,400.40,420.80,390.30,383.89,390.75,400.61,339.05,365.88,339.93,336.65,339.78,348.85,369.21,287.95,350.74,382.46,418.62,414.19,426.53,416.60,399.23,393.13,371.54,382.95,360.65,354.61,352.52,359.30,357.92,374.57,373.83,368.11,349.72,357.37,385.18,383.23,404.96,405.10,420.76,413.43,416.91,406.05,384.85,380.28,380.95,369.85,377.35,377.26,386.55,390.36,395.84,411.20,418.94,419.90,410.87,402.56,388.36,391.03,389.50,383.85,387.08,395.43,393.00,401.49
2002-08-29 21:41:39.340000,L7,448.85,407.58,401.93,392.71,387.74,374.19,382.00,384.47,373.37,380.17,376.81,389.20,378.91,389.90,392.17,392.31,387.03,387.53,391.48,392.84,400.16,401.36,516.99,512.60,532.11,513.16,536.80,416.70,409.75,399.20,387.38,368.55,375.01,358.23,355.83,349.92,367.51,357.50,376.24,499.18,477.96,501.56,517.88,483.11,482.21,509.05,405.05,412.93,411.58,411.89,405.04,383.13,385.73,381.24,371.71,379.67,384.85,390.96,395.74,398.26,406.38,412.04,412.23,407.01,397.16,389.29,382.44,380.23,381.74,383.89,388.91,388.81,398.33
2002-09-14 21:41:31.043000,L7,,,547.46,402.02,394.73,378.75,388.87,524.92,500.33,502.31,532.07,391.14,384.42,397.94,402.95,403.34,397.35,397.04,396.98,404.28,410.31,422.13,416.01,348.38,398.76,407.13,420.31,419.49,415.59,405.91,398.60,388.32,387.40,374.12,365.06,358.68,377.47,371.32,374.93,389.55,390.69,386.74,376.17,390.46,406.46,412.45,503.60,527.31,516.12,525.11,521.12,536.86,391.39,394.00,375.21,388.03,389.34,395.85,399.74,409.22,414.38,424.26,423.08,419.47,403.35,401.00,386.62,387.28,388.89,395.92,397.90,397.08,408.14
2002-10-16 21:41:24.730000,L7,,542.64,484.56,389.03,381.21,366.04,375.11,380.48,375.60,383.26,382.80,386.91,375.41,383.38,383.65,390.40,382.68,383.43,383.08,391.33,391.80,381.13,282.03,347.76,384.43,400.19,410.21,407.54,400.50,391.33,385.21,370.63,378.23,371.70,365.20,354.94,372.11,365.01,371.88,379.17,376.49,358.33,366.85,383.61,388.47,398.35,406.18,414.24,420.81,416.38,399.83,388.25,378.83,381.85,370.97,381.39,382.15,383.36,383.96,400.29,410.69,420.76,418.97,411.44,399.23,391.93,389.18,388.03,388.60,391.24,393.13,395.69,402.44
2002-11-01 21:41:30.201000,L7,,554.34,519.25,500.88,395.12,379.89,388.17,391.43,413.24,430.40,400.23,403.72,414.04,404.45,413.86,403.29,392.08,402.88,408.21,411.91,429.48,424.32,440.15,418.13,406.21,409.07,429.63,427.87,424.42,409.33,401.06,536.83,471.07,495.67,521.46,384.61,388.11,388.81,390.90,397.89,392.66,381.60,383.44,396.88,408.37,409.15,423.05,421.10,431.07,430.00,417.69,404.42,395.02,390.62,374.90,386.55,386.91,397.46,409.54,419.77,422.15,432.09,422.89,417.59,403.40,404.31,394.09,396.81,393.90,396.93,404.30,400.73,406.68
2003-01-20 21:42:09.421000,L7,450.17,422.33,421.98,398.70,403.51,369.30,385.83,495.49,484.71,459.14,506.09,513.48,495.34,487.90,395.59,401.37,397.73,438.69,524.72,470.26,472.44,490.06,536.47,504.59,491.48,516.76,491.97,515.42,471.78,396.98,390.11,386.97,385.95,373.73,364.69,359.21,498.50,481.44,470.42,481.64,473.33,524.69,475.66,435.79,466.97,407.91,426.99,423.60,534.37,507.63,491.71,402.17,518.07,450.05,500.96,457.57,473.44,485.10,505.48,513.48,537.53,524.02,498.49,501.19,515.32,498.59,550.07,529.94,522.30,502.83,523.27,518.33,481.48
2003-02-21 21:42:20.469000,L7,249.26,243.70,352.20,353.26,363.08,350.49,349.21,361.02,377.18,481.42,426.27,394.96,412.43,402.21,469.54,383.67,378.14,406.02,452.54,438.49,437.72,386.39,238.92,341.02,506.80,509.08,419.34,446.85,523.02,,488.82,408.95,395.47,389.66,375.30,386.20,452.36,481.30,469.91,507.39,527.52,497.99,455.93,467.21,453.84,479.32,478.81,430.86,511.77,505.54,513.50,517.83,503.58,502.46,456.78,486.51,449.39,401.34,402.43,408.49,422.45,427.01,519.61,498.60,504.97,474.88,472.26,452.52,390.98,398.56,389.57,417.09,416.36
2003-04-10 21:42:26.045000,L7,443.37,406.21,401.84,390.42,388.51,371.65,384.74,387.46,381.98,387.27,527.58,522.76,518.24,535.25,491.43,380.04,377.46,540.27,478.89,495.72,469.13,373.10,291.43,349.76,385.35,400.73,415.27,418.01,413.77,400.12,392.01,379.19,380.48,367.94,356.28,353.86,366.73,362.68,369.89,358.42,379.92,351.60,347.23,380.87,395.01,412.41,406.68,418.83,424.81,423.98,403.03,391.92,385.64,382.60,380.61,387.86,389.04,393.11,399.01,408.02,422.41,420.50,422.90,416.96,405.33,399.45,396.32,392.16,392.46,399.57,545.33,529.35,532.65
2003-04-26 21:42:25.606000,L7,,528.36,515.85,512.63,387.47,369.44,389.37,394.63,382.58,391.93,402.98,398.34,380.91,394.50,387.08,396.49,394.04,395.61,393.83,389.79,398.78,384.27,387.28,350.90,387.49,401.39,417.64,417.50,413.89,413.09,399.26,379.18,383.13,371.55,362.08,353.82,357.95,364.29,356.95,360.91,383.24,371.57,375.34,385.70,394.57,397.09,407.08,416.63,419.58,411.79,407.81,384.41,380.16,381.65,371.75,380.88,390.31,394.72,394.64,406.37,417.39,424.45,419.57,418.14,404.65,396.38,505.00,541.47,387.41,394.79,400.84,402.71,408.83
2003-05-28 21:42:22.600000,L7,,529.40,506.26,518.25,533.76,366.98,391.23,394.81,390.42,399.59,419.49,402.81,394.32,394.38,397.67,406.54,394.53,393.67,393.39,388.73,404.76,408.71,386.34,354.48,388.89,405.11,423.38,424.91,418.77,407.58,395.10,384.62,386.01,375.60,461.44,501.45,487.44,366.00,366.00,364.33,383.90,367.75,368.84,386.44,397.03,404.30,410.48,426.19,416.75,412.20,405.85,381.18,387.46,387.81,363.39,377.19,384.48,390.14,397.75,415.16,422.38,424.30,420.46,413.03,405.54,392.22,388.48,388.47,388.45,395.41,397.84,399.38,406.24
2003-09-25 21:31:19.142000,L5,452.18,393.77,386.23,380.81,364.23,349.53,358.60,364.64,357.71,362.81,361.20,375.74,356.32,360.38,361.17,348.33,340.85,345.14,342.94,349.77,351.02,342.64,284.28,337.29,369.78,384.28,391.07,387.86,375.32,367.72,368.86,357.87,360.02,350.72,339.96,336.14,336.10,340.50,335.77,335.94,338.15,333.25,344.04,348.88,352.89,359.55,375.74,390.69,398.39,402.14,379.26,362.33,351.94,353.84,347.91,363.10,364.61,370.02,376.02,384.00,388.87,395.55,398.31,383.15,378.79,374.53,369.16,366.96,361.78,362.24,366.95,363.29,374.33
2003-12-14 21:32:14.677000,L5,474.77,459.49,463.96,505.32,525.03,430.14,442.03,461.99,439.24,429.77,420.26,426.78,421.98,430.50,438.69,421.30,404.16,403.78,395.31,401.98,405.47,404.42,409.92,405.60,419.84,434.21,448.93,448.12,446.65,425.84,426.42,420.45,422.11,423.39,401.51,398.94,397.88,395.01,395.42,396.22,412.75,399.01,401.06,397.86,403.15,410.40,427.18,436.71,443.25,444.48,434.05,423.46,414.22,404.72,399.36,403.71,399.12,398.82,404.71,418.52,423.23,431.66,426.11,419.79,426.43,408.99,395.88,387.87,396.86,397.47,401.50,395.93,404.25
2003-12-30 21:32:24.694000,L5,431.50,394.17,385.49,373.00,364.17,350.91,359.47,375.40,373.13,373.54,372.37,379.76,364.25,363.81,362.59,353.65,355.00,344.36,343.70,347.90,350.62,339.53,286.26,338.13,367.41,374.58,386.85,383.29,375.92,373.57,366.75,359.71,356.90,351.04,338.52,336.82,339.06,337.32,335.48,331.44,340.32,332.07,338.01,342.98,349.66,357.23,368.88,385.56,394.34,400.79,384.00,367.39,361.44,355.47,357.11,364.21,365.68,369.20,379.17,378.52,387.89,397.32,389.89,381.29,373.01,373.69,375.90,374.48,368.39,364.46,365.32,360.76,368.96
2004-01-15 21:32:26.348000,L5,435.24,392.78,389.34,374.28,377.14,368.80,379.99,377.95,374.01,373.08,365.85,371.40,355.65,356.34,350.61,345.27,342.18,341.74,334.71,350.76,384.10,358.80,295.79,347.44,380.35,451.48,474.73,432.40,434.18,431.65,504.86,357.35,362.35,358.27,352.41,344.33,341.04,337.93,355.69,330.05,330.42,328.92,336.05,341.30,351.60,360.59,376.96,389.76,396.75,400.39,385.36,381.42,373.80,370.04,363.64,367.77,362.23,373.01,374.56,382.58,393.98,400.58,394.42,385.46,375.34,380.71,371.21,375.86,393.13,369.39,368.14,364.40,370.54
2004-04-04 21:33:01.582000,L5,,,,,,,,,245.40,343.36,302.11,209.38,282.25,279.71,300.16,330.38,,,,,,,,303.10,369.46,366.91,371.22,382.36,387.31,360.61,358.57,344.34,340.03,332.97,316.11,316.19,313.17,317.58,310.50,313.44,319.70,316.45,323.63,330.35,339.64,347.21,357.17,370.04,385.04,387.66,370.48,354.42,351.21,344.40,337.47,339.39,346.75,351.21,350.42,361.75,362.23,371.74,367.49,358.66,349.89,354.21,345.24,346.98,337.72,343.75,342.22,345.96,358.69
2004-05-06 21:33:58.336000,L5,441.83,413.66,393.75,386.60,382.34,364.22,378.47,384.12,376.57,381.45,376.43,385.07,374.98,379.54,374.59,372.03,364.98,372.73,375.78,375.95,387.70,362.11,279.49,344.62,381.34,399.04,414.01,406.91,405.69,386.48,381.30,369.70,367.48,363.27,346.38,351.15,349.21,349.80,345.51,349.43,357.63,348.84,362.48,370.49,376.41,390.30,396.28,407.43,410.29,411.62,406.36,390.98,379.63,371.03,369.73,374.33,375.02,378.57,384.17,394.03,397.24,407.81,404.42,387.87,382.78,383.15,384.42,378.55,380.72,372.23,374.88,367.95,377.65
2004-05-22 21:34:26.036000,L5,377.20,346.00,350.06,344.77,333.73,320.34,334.33,343.79,332.30,335.30,340.59,349.50,327.25,322.74,303.97,297.00,309.32,314.23,298.68,296.40,307.90,302.26,,,,,,,,,,,,,,191.68,190.98,221.79,251.80,270.84,259.71,272.78,294.50,282.43,,,,,264.06,360.62,358.89,346.85,346.85,338.27,335.09,334.43,341.99,342.89,350.39,351.57,358.09,367.77,362.25,352.00,341.90,346.32,342.96,343.49,334.82,331.33,331.70,329.41,342.05
2004-06-07 21:34:54.755000,L5,449.70,409.34,409.35,394.50,386.31,380.64,389.18,391.79,385.97,389.86,384.22,391.56,378.37,393.03,377.83,382.06,375.80,380.78,394.30,384.21,400.78,378.71,287.74,348.80,386.99,400.11,410.41,403.72,399.39,394.10,380.26,371.68,378.18,363.85,361.90,349.48,361.96,361.33,355.68,359.55,364.46,365.39,363.50,373.79,377.37,389.44,400.91,410.42,415.70,413.61,401.73,377.28,379.58,369.46,364.88,372.18,374.39,378.33,382.30,395.39,405.28,411.81,402.87,396.12,383.22,381.75,379.98,377.78,375.74,373.07,375.83,369.13,379.40
2004-06-23 21:35:22.995000,L5,455.32,424.77,412.25,400.82,396.98,384.38,386.64,398.56,397.57,394.91,397.17,401.96,405.30,407.05,399.06,396.54,398.25,393.20,388.07,400.51,406.40,401.35,404.30,349.80,403.19,405.12,418.90,411.50,409.91,405.35,388.34,380.85,381.50,374.81,371.83,358.00,368.23,369.81,367.62,361.40,379.60,373.43,373.38,392.76,388.85,404.76,414.68,415.72,421.72,422.65,410.28,403.18,386.24,378.94,396.31,381.55,381.02,384.16,389.40,401.61,416.32,422.07,411.87,401.08,394.61,394.40,381.77,381.33,376.80,378.27,379.08,375.05,384.99
