dates,satname,nzd0201-0000,nzd0201-0001,nzd0201-0002,nzd0201-0003,nzd0201-0004
1999-09-29 21:52:52.243000,L7,346.01,345.67,353.52,297.40,317.80
1999-10-15 21:52:49.322000,L7,346.70,348.32,342.04,349.14,349.93
1999-12-09 21:58:57.676000,L7,371.75,370.75,382.66,410.78,402.74
2000-01-10 21:58:52.465000,L7,,347.90,518.75,479.64,424.00
2000-02-04 21:52:37.377000,L7,357.46,358.43,360.65,361.84,363.49
2000-02-20 21:52:29.720000,L7,353.37,323.95,346.46,347.43,351.40
2000-03-14 21:58:35.291000,L7,320.88,315.01,300.27,187.39,248.16
2000-03-30 21:58:33.541000,L7,318.46,310.11,228.00,243.45,
2000-04-24 21:52:10.308000,L7,335.34,321.29,295.43,254.60,
2000-05-17 21:58:07.485000,L7,333.76,324.06,302.78,262.08,317.92
2000-05-26 21:51:48.668000,L7,279.19,315.70,,,
2000-08-05 21:57:08.715000,L7,313.56,316.32,,,
2000-08-14 21:50:56.232000,L7,337.97,323.30,,,
2000-09-15 21:50:25.712000,L7,216.79,,371.19,256.30,311.82
2000-10-17 21:50:01.277000,L7,354.26,348.59,347.23,349.46,359.82
2000-11-09 21:56:21.390000,L7,332.99,322.23,306.52,260.46,318.08
2000-12-20 21:50:16.996000,L7,350.39,348.71,300.02,295.17,308.56
2001-01-05 21:50:16.585000,L7,365.18,349.91,347.91,346.10,352.39
2001-01-12 21:56:30.696000,L7,377.40,441.13,456.72,479.20,427.84
2001-03-10 21:50:10.732000,L7,340.06,334.29,308.30,302.53,313.08
2001-03-26 21:50:01.268000,L7,339.57,340.39,318.57,304.69,319.96
2001-06-21 21:55:29.297000,L7,325.65,347.69,312.04,310.82,352.79
2001-06-30 21:49:12.248000,L7,326.62,337.44,,,315.66
2001-09-09 21:54:36.880000,L7,349.95,328.97,311.25,367.34,316.89
2001-09-18 21:48:17.356000,L7,,487.02,443.65,404.04,538.11
2001-09-25 21:54:28.694000,L7,340.17,335.95,324.23,323.40,322.51
