dates,satname,nzd0472-0000,nzd0472-0001,nzd0472-0002,nzd0472-0003,nzd0472-0004
2011-01-07 22:04:08.243000,L5,312.83,279.21,261.59,253.10,222.21
2013-10-27 22:15:55.590000,L8,292.98,,303.98,296.16,277.61
2014-02-23 22:21:08.076000,L8,,280.71,295.76,284.11,265.53
2014-03-11 22:20:55.957000,L8,155.66,246.63,238.65,221.94,211.37
2014-03-20 22:14:37.534000,L8,,321.66,344.97,289.29,339.87
2014-09-28 22:14:20.662000,L8,,293.78,246.79,288.30,275.57
2014-12-01 22:14:24.062000,L8,,,299.96,291.12,276.22
2015-02-19 22:14:01.458000,L8,295.66,278.07,299.80,289.35,278.83
2015-03-14 22:19:59.243000,L8,,,298.75,236.92,287.71
2015-06-11 22:13:28.321000,L8,165.46,259.03,243.95,231.55,231.13
2015-11-18 22:14:20.859000,L8,288.54,296.89,303.29,293.98,280.17
2016-01-05 22:14:17.033000,L8,296.71,253.00,248.89,236.99,222.85
2016-01-21 22:14:17.820000,L8,,284.39,295.71,286.70,271.62
2016-02-29 22:20:17.109000,L8,,290.57,302.52,292.76,278.65
2016-05-12 22:13:44.453000,L8,,,301.64,288.56,274.10
2016-07-15 22:14:10.092000,L8,290.25,299.28,307.42,300.81,298.07
2017-02-08 22:14:10.700000,L8,291.25,293.84,300.49,291.18,
2017-02-24 22:14:05.773000,L8,291.95,296.03,303.63,295.08,242.59
2019-03-02 22:13:53.044000,L8,304.41,237.28,231.17,215.27,201.90
2019-10-28 22:14:36.351000,L8,287.88,296.00,300.17,290.42,261.46
2020-01-23 22:20:31.626000,L8,297.57,297.25,305.04,296.83,256.59
2020-03-11 22:20:16.572000,L8,287.07,265.13,,,
2020-09-28 22:14:31.097000,L8,286.49,300.52,301.97,298.43,274.10
2020-10-14 22:14:32.849000,L8,,292.96,301.47,291.12,
2022-03-02 22:14:13.766000,L9,287.20,291.44,298.08,287.40,246.88
2022-06-14 22:14:22.918000,L8,,,302.45,309.45,279.85
2023-05-24 22:13:40.953000,L9,296.78,299.09,302.00,289.84,261.64
2023-08-12 22:13:59.156000,L9,295.21,296.59,300.78,236.07,269.98
2023-09-29 22:14:14.607000,L9,291.87,298.31,302.13,294.34,269.21
2023-12-10 22:14:21.153000,L8,297.30,294.64,301.58,291.05,
2024-04-24 22:13:49.993000,L9,301.23,300.60,303.10,297.65,226.28
2024-09-07 22:14:06.843000,L8,,298.39,298.96,294.12,266.74
2024-09-15 22:14:02.877000,L9,,296.79,298.39,291.61,252.57
2024-09-23 22:14:06.459000,L8,281.21,298.06,300.78,293.83,263.51
2024-10-09 22:14:09.304000,L8,291.12,297.75,299.38,231.24,262.89
2024-11-02 22:14:17.535000,L9,288.41,299.02,299.43,289.91,
2024-12-04 22:14:24.237000,L9,291.28,292.52,298.73,287.76,
2025-01-21 22:14:25.000000,L9,302.04,283.62,258.13,250.14,241.24
2025-02-22 22:14:21.123000,L9,302.15,253.83,247.82,239.81,226.71
2025-04-26 22:19:48.050000,L8,,296.34,296.63,287.34,
