dates,satname,nzd0286-0000,nzd0286-0001,nzd0286-0002,nzd0286-0003,nzd0286-0004,nzd0286-0005,nzd0286-0006,nzd0286-0007,nzd0286-0008,nzd0286-0009,nzd0286-0010,nzd0286-0011,nzd0286-0012,nzd0286-0013,nzd0286-0014,nzd0286-0015,nzd0286-0016,nzd0286-0017,nzd0286-0018,nzd0286-0019,nzd0286-0020,nzd0286-0021,nzd0286-0022,nzd0286-0023,nzd0286-0024,nzd0286-0025,nzd0286-0026,nzd0286-0027,nzd0286-0028,nzd0286-0029,nzd0286-0030,nzd0286-0031,nzd0286-0032,nzd0286-0033,nzd0286-0034,nzd0286-0035,nzd0286-0036,nzd0286-0037,nzd0286-0038,nzd0286-0039,nzd0286-0040,nzd0286-0041,nzd0286-0042,nzd0286-0043,nzd0286-0044,nzd0286-0045,nzd0286-0046,nzd0286-0047,nzd0286-0048,nzd0286-0049,nzd0286-0050,nzd0286-0051,nzd0286-0052,nzd0286-0053,nzd0286-0054,nzd0286-0055,nzd0286-0056,nzd0286-0057,nzd0286-0058,nzd0286-0059,nzd0286-0060,nzd0286-0061,nzd0286-0062
2001-05-22 21:43:54.652000,L7,471.42,,463.80,462.72,465.14,476.65,479.41,486.07,484.35,490.94,427.33,453.55,425.61,406.47,410.23,509.43,508.27,489.85,448.01,514.12,492.42,506.15,504.21,501.88,488.78,433.19,472.94,476.91,483.83,461.35,453.70,437.05,421.61,424.26,425.12,411.75,426.58,420.86,425.18,417.41,416.95,408.34,407.69,412.54,417.76,418.93,426.33,419.80,414.77,412.10,400.72,398.12,401.12,421.88,421.27,423.17,423.35,423.89,418.24,416.21,417.90,424.43,403.85
2001-07-25 21:43:18.753000,L7,345.40,342.64,340.58,344.49,335.80,329.74,326.44,334.55,318.47,334.22,334.23,337.81,349.54,342.12,357.45,370.18,363.06,370.24,350.21,355.36,349.16,352.49,347.29,345.06,335.65,338.84,341.98,347.38,357.89,359.70,388.26,394.48,385.93,387.47,392.82,391.22,396.38,382.64,388.83,311.00,297.00,374.33,217.22,378.82,387.09,387.20,394.76,252.06,372.72,373.12,264.36,238.26,359.09,371.57,370.50,362.98,374.69,368.68,,361.72,354.61,312.02,329.61
2001-09-11 21:42:38.257000,L7,334.93,333.41,335.22,329.53,324.67,271.64,274.16,276.54,336.85,328.19,327.88,328.19,339.96,339.78,344.67,349.93,359.42,350.59,357.69,350.70,315.46,167.86,337.18,423.76,427.10,410.69,327.35,331.21,326.65,234.23,308.73,351.69,250.23,391.91,394.71,366.58,,,,,214.45,359.39,328.13,363.05,338.65,362.98,390.82,368.17,368.76,363.86,280.57,243.92,353.96,359.27,271.31,313.53,198.22,178.23,292.11,283.91,260.81,196.44,353.84
2001-09-27 21:42:29.269000,L7,400.41,330.56,330.82,324.54,321.26,320.42,316.95,335.59,333.25,329.23,328.81,320.35,336.74,341.03,350.98,363.34,359.97,352.08,358.74,345.24,342.77,348.21,344.94,333.57,344.50,317.45,323.38,325.37,314.23,339.91,261.81,465.35,464.94,490.14,493.54,486.55,489.06,493.45,505.67,396.38,192.86,352.88,470.72,453.98,513.98,324.34,473.37,508.48,479.77,500.26,505.62,529.73,511.53,512.54,520.43,531.92,360.74,365.97,362.33,392.90,361.04,362.86,357.84
2001-10-13 21:42:15.922000,L7,325.96,330.15,331.38,324.62,321.41,318.42,309.32,324.51,322.98,316.80,318.20,315.48,331.11,335.19,344.48,353.54,355.23,346.80,348.62,338.03,332.92,334.82,335.85,324.85,332.63,320.32,326.08,326.47,322.70,356.06,354.80,365.64,355.62,365.98,368.15,453.26,454.94,455.35,473.07,,284.17,352.53,,,172.17,320.34,336.77,314.03,263.13,331.95,277.28,224.25,186.05,340.93,509.30,516.11,528.44,498.96,342.79,343.40,346.49,331.65,306.93
2001-10-29 21:42:21.289000,L7,407.46,397.78,395.30,389.40,388.55,484.21,418.81,515.97,428.30,409.34,380.38,358.79,417.63,409.26,336.12,376.54,351.27,349.08,392.22,335.47,334.19,392.68,392.20,382.20,374.78,309.71,268.56,321.99,412.30,396.96,437.25,452.26,446.49,473.36,475.79,470.61,479.08,486.97,492.48,507.18,494.95,398.51,399.84,392.46,396.71,398.49,396.10,398.62,397.93,417.31,410.50,390.35,404.18,415.97,409.04,526.84,,449.14,465.04,497.78,443.02,410.75,405.04
2002-01-17 21:42:52.816000,L7,368.04,388.13,333.64,326.04,458.60,351.30,,,,,,,372.22,402.69,419.51,424.93,454.18,434.65,429.99,347.82,335.62,336.25,327.33,323.70,332.23,325.57,330.34,342.03,337.40,350.18,359.61,366.55,352.83,355.37,404.96,321.25,393.07,374.94,369.13,362.25,343.92,348.52,231.26,339.73,340.22,356.77,379.80,344.70,310.00,311.54,204.26,176.11,173.69,,,,,,,,,,
2002-02-02 21:42:54.721000,L7,349.92,346.37,344.33,344.08,366.23,343.64,353.69,352.46,330.60,341.40,344.10,374.33,352.45,307.37,346.92,373.16,386.60,367.32,390.13,374.48,383.25,398.11,372.91,348.40,352.38,357.99,361.01,380.48,365.94,364.98,362.12,408.96,410.93,289.58,323.94,335.70,366.79,441.15,443.99,441.21,404.18,366.39,435.09,473.31,456.98,386.26,443.02,438.40,395.53,441.16,460.81,466.35,528.46,469.89,277.32,532.89,481.31,247.38,328.47,,,,448.01
2002-02-18 21:42:54.191000,L7,523.11,480.31,440.04,317.63,318.88,319.49,333.42,328.68,328.95,322.31,322.80,326.25,332.53,337.87,346.00,375.57,375.25,348.05,379.82,376.43,364.81,340.44,351.75,336.24,324.04,315.73,323.20,323.24,322.09,357.05,361.34,402.69,381.64,385.86,390.59,376.83,398.30,384.27,384.87,375.48,350.61,361.80,358.78,364.39,346.23,388.44,392.20,346.72,377.46,379.05,357.97,351.73,353.02,365.08,366.95,360.70,367.74,372.51,370.55,364.88,355.64,350.78,352.23
2002-09-14 21:41:55.072000,L7,399.04,333.87,335.67,326.47,325.28,319.65,317.41,331.61,327.54,323.16,438.33,396.67,425.83,337.72,343.12,343.90,354.52,349.11,344.75,340.03,335.70,335.54,328.16,325.28,322.55,320.23,322.05,389.44,373.50,374.86,381.46,377.80,368.77,373.25,373.75,363.65,374.22,373.01,378.80,370.49,354.75,352.34,351.72,350.50,352.98,358.30,378.57,364.91,355.46,357.72,339.89,338.10,351.44,357.55,360.66,357.52,356.09,356.46,311.95,147.68,353.08,353.05,351.71
2002-09-30 21:41:47.719000,L7,476.72,483.43,486.08,431.32,455.28,440.97,479.87,504.77,499.14,502.70,507.74,456.34,426.68,446.67,420.66,428.87,431.49,409.90,342.22,338.14,238.83,201.70,177.22,167.95,321.33,319.45,329.53,371.13,345.71,379.15,405.41,396.28,388.10,390.72,394.24,373.09,391.78,381.37,387.99,374.42,368.66,365.76,365.89,368.10,350.39,383.50,392.48,389.64,379.87,379.54,358.06,352.45,359.29,364.02,375.80,375.04,376.25,372.98,375.74,386.56,361.65,356.75,361.87
2002-11-01 21:41:54.382000,L7,315.17,312.31,312.82,307.58,308.99,309.42,299.94,316.08,317.76,313.45,312.65,304.95,320.34,322.82,326.95,324.64,335.34,337.69,326.05,319.45,326.62,326.14,309.46,395.41,393.63,377.66,377.11,347.08,444.14,425.98,420.07,446.06,448.38,472.91,475.81,468.99,473.25,481.67,493.37,497.59,483.78,462.81,449.82,402.71,484.39,402.90,490.35,487.50,464.18,474.55,484.93,506.30,495.50,495.49,499.63,504.76,532.05,529.69,379.88,371.10,497.93,498.65,503.18
2003-01-20 21:42:33.373000,L7,468.23,445.43,425.01,430.11,438.83,435.27,432.18,432.33,441.38,424.22,410.19,408.36,414.90,417.24,410.37,423.66,435.23,444.78,432.19,415.74,420.74,438.14,412.83,413.23,397.93,400.90,405.95,423.35,430.68,442.18,406.17,464.95,437.00,492.18,449.21,460.36,423.71,422.78,373.74,343.76,404.90,407.63,403.88,407.29,412.91,417.66,425.32,420.99,380.15,389.30,383.61,372.94,387.35,391.33,391.78,393.67,394.19,373.37,394.33,387.39,369.69,388.44,385.75
2003-02-05 21:42:41.878000,L7,318.97,324.12,324.71,319.62,319.09,314.52,304.98,329.38,329.12,319.77,320.58,309.19,328.11,332.66,335.83,327.25,346.37,344.23,328.12,509.60,429.22,394.14,410.47,393.67,426.77,436.56,438.88,402.78,430.57,428.09,409.75,411.01,438.52,396.97,398.60,395.00,405.30,400.27,401.43,400.77,389.43,381.48,384.11,387.63,397.03,395.28,399.58,402.97,407.15,403.37,396.36,372.61,394.22,390.19,402.37,396.52,406.95,354.66,357.15,201.41,352.69,353.67,259.17
2003-02-21 21:42:44.547000,L7,313.84,323.97,320.15,318.21,316.90,312.43,308.86,203.10,328.66,325.46,321.60,320.02,335.04,337.19,341.44,320.31,348.12,345.72,329.49,332.11,335.59,336.92,319.99,306.09,310.05,224.26,325.20,215.26,224.69,323.16,259.28,222.53,307.04,326.13,403.27,397.35,400.78,354.80,,,177.59,319.20,349.84,,182.06,196.29,232.01,303.21,411.22,,,,,,,362.29,358.74,389.43,385.98,313.79,,,229.19
2003-05-12 21:42:48.091000,L7,340.04,337.81,337.04,331.21,332.14,324.58,318.40,327.64,306.72,320.64,321.05,325.65,340.41,339.48,350.40,356.86,373.00,359.93,349.20,349.58,343.54,342.53,335.49,337.38,337.14,330.80,336.01,344.04,371.62,363.73,386.56,383.01,427.69,454.24,459.61,340.57,230.12,189.56,447.91,490.13,466.68,372.41,366.22,348.30,328.40,324.93,339.45,244.36,370.96,377.74,345.13,344.57,353.76,367.20,366.74,361.39,370.82,364.83,,366.72,357.62,354.73,332.35
2003-05-28 21:42:46.560000,L7,401.14,400.43,383.91,355.24,394.94,465.92,438.00,425.36,517.97,443.13,511.54,431.35,495.39,398.32,383.81,382.90,427.34,408.24,410.41,403.61,386.31,380.53,526.55,501.71,499.69,527.69,373.13,392.58,383.43,376.17,386.76,380.06,379.76,378.49,318.74,326.65,354.51,383.38,373.60,172.65,342.66,314.39,184.78,232.52,,329.79,347.41,234.14,298.37,311.94,227.16,165.15,301.11,228.88,342.19,,361.40,330.83,,,284.17,232.27,274.40
2003-08-24 21:31:12.559000,L5,333.10,328.02,326.76,323.94,329.47,317.15,308.98,323.42,331.67,328.87,331.66,332.93,344.16,348.17,353.11,353.58,360.45,354.21,344.99,344.49,341.59,341.24,341.38,339.19,342.83,345.08,348.90,359.62,360.43,357.10,365.98,370.52,365.18,431.31,409.31,466.41,470.95,376.19,385.51,342.52,360.78,338.18,,241.45,310.59,339.87,339.93,353.11,339.10,316.26,282.41,,,355.13,363.44,344.30,351.87,356.41,358.28,361.91,,274.67,193.77
2003-09-25 21:31:42.973000,L5,359.65,357.97,351.37,347.59,350.41,342.85,336.38,351.53,359.60,348.67,354.08,351.54,369.00,370.80,378.43,379.69,382.20,375.40,367.65,364.41,365.59,363.07,360.86,360.00,358.92,361.31,368.04,373.27,373.93,374.72,382.74,387.30,392.63,485.76,468.95,463.36,459.18,465.21,455.42,385.62,373.38,365.60,257.81,334.94,338.83,374.08,376.81,383.49,367.67,378.31,365.60,364.64,367.97,381.44,381.14,376.01,377.68,374.45,391.52,391.12,379.00,376.26,346.55
2003-11-28 21:32:34.027000,L5,339.42,338.11,333.87,335.69,335.06,336.74,324.73,338.38,341.07,336.70,338.98,332.70,323.69,327.85,333.67,356.33,362.20,351.48,352.30,356.92,349.64,341.34,350.68,351.08,353.42,346.09,337.22,345.98,346.93,351.40,358.97,364.19,376.75,366.69,382.02,340.03,358.66,371.95,363.96,280.17,335.16,333.65,,239.25,183.64,319.38,328.58,327.35,353.34,311.45,284.46,214.89,174.62,301.76,,,,354.65,339.83,,,349.36,311.24
2003-12-14 21:32:38.364000,L5,341.92,339.85,334.09,331.58,336.06,336.08,323.10,334.26,340.66,335.81,341.73,337.84,323.21,330.82,333.75,354.56,361.86,351.27,345.09,357.45,351.11,345.46,348.10,346.50,347.73,346.91,330.96,345.03,342.36,347.73,355.62,361.59,374.67,365.73,339.95,342.88,346.43,365.33,379.82,169.65,329.49,328.27,,223.54,183.55,324.80,328.21,327.22,355.76,312.56,281.35,225.92,173.10,305.70,210.24,,,337.40,337.51,,,363.97,312.01
2003-12-30 21:32:48.382000,L5,349.88,336.95,332.64,328.07,328.03,322.76,314.56,306.32,319.67,320.59,332.83,338.31,337.98,338.81,352.60,372.52,368.56,346.32,344.45,343.37,334.38,331.09,333.36,336.25,348.17,344.93,348.04,360.87,360.81,361.12,363.35,358.51,356.02,358.42,366.17,319.93,352.01,372.07,376.72,316.56,357.48,347.90,,265.57,178.45,317.29,323.97,325.81,336.72,299.23,296.27,242.94,197.51,356.85,215.09,365.14,,355.00,347.09,362.58,,348.28,301.83
2004-01-15 21:32:50.035000,L5,342.69,344.75,341.80,339.89,335.62,342.43,337.71,351.47,346.08,345.50,352.73,348.87,350.17,333.86,347.16,360.27,370.29,361.53,353.25,353.99,346.90,351.22,349.48,334.81,309.08,348.86,356.61,348.34,348.22,346.34,360.94,373.65,364.01,235.73,259.99,254.15,349.53,387.10,387.20,348.01,345.38,342.04,,273.63,312.20,328.34,286.12,,,,,,,,,,359.52,364.96,368.71,380.40,382.36,376.14,333.14
2004-03-19 21:33:10.985000,L5,366.91,362.42,355.67,357.16,352.39,352.58,340.68,358.59,358.82,347.89,349.79,353.82,355.14,366.30,371.45,385.12,384.64,375.03,368.41,366.72,360.90,364.06,361.20,355.19,357.83,354.62,354.80,368.76,366.95,375.47,382.89,388.57,385.73,402.13,455.77,466.70,453.55,486.14,477.15,390.40,383.46,383.35,367.01,364.79,376.39,392.47,392.21,385.08,375.28,389.59,372.02,372.11,372.79,382.11,383.78,383.25,382.25,381.36,392.62,395.98,391.48,386.24,357.14
2004-05-06 21:34:22.023000,L5,349.10,348.58,345.19,341.24,339.96,338.42,325.68,338.40,336.56,337.68,337.93,343.39,343.20,341.66,350.74,364.13,370.53,361.87,353.87,355.92,353.48,351.69,346.49,347.81,345.73,347.98,346.01,357.57,355.92,358.04,370.42,373.38,367.21,371.53,381.59,354.52,360.64,371.10,380.64,296.36,349.28,344.05,,272.75,294.92,337.50,328.72,359.94,329.18,306.85,292.21,241.99,194.45,348.09,175.53,318.19,336.50,281.39,305.65,316.88,331.19,226.47,170.93
2004-06-23 21:35:46.683000,L5,349.30,346.07,341.89,337.26,333.55,330.57,308.88,326.99,323.97,324.68,333.57,334.30,336.45,345.22,349.74,367.18,367.77,363.01,355.58,347.79,342.25,347.46,339.81,341.27,340.53,338.60,344.50,361.00,353.87,362.90,371.36,375.44,365.76,373.59,377.82,353.79,370.10,373.05,378.01,323.28,359.76,351.39,,285.82,323.61,346.32,342.21,365.83,312.13,317.33,288.42,237.15,194.28,359.50,183.02,372.92,376.75,371.09,372.96,377.90,350.21,368.62,325.34
2004-07-25 21:36:37.854000,L5,346.95,346.15,342.89,336.72,333.23,331.39,315.20,327.15,331.58,307.45,306.35,310.07,325.08,327.12,303.22,233.77,,273.71,252.46,251.02,295.17,282.05,247.94,253.59,287.96,315.86,313.14,321.53,323.55,,,,,,282.05,321.53,337.05,343.34,368.02,183.47,357.94,351.61,,285.05,326.40,337.19,333.62,325.82,296.95,305.16,279.48,238.14,180.91,301.78,260.45,,,,,,,358.66,332.01
2004-08-10 21:36:56.635000,L5,356.41,353.47,352.42,349.13,350.49,342.72,337.55,338.19,342.14,341.31,340.37,338.56,348.15,348.29,360.20,377.61,374.20,372.55,369.02,367.48,364.06,359.16,347.43,345.04,344.85,345.27,347.13,359.71,362.62,372.76,386.88,390.42,398.05,404.30,453.62,451.62,428.72,401.74,430.47,357.47,366.55,359.30,156.58,329.59,341.86,379.53,358.93,382.08,353.21,351.94,351.57,248.75,311.96,372.70,179.25,283.35,326.74,194.87,392.65,396.83,378.64,371.69,337.26
2004-09-11 21:37:49.351000,L5,351.54,346.97,343.54,339.88,340.30,336.89,320.88,337.17,342.89,335.56,336.09,329.47,347.27,350.15,361.12,369.47,369.99,362.91,357.94,356.60,352.75,354.33,348.21,347.12,346.42,345.05,348.11,357.28,359.53,366.07,371.02,383.05,382.14,377.25,380.62,344.73,357.99,372.19,389.42,337.06,356.74,351.72,477.78,493.46,458.02,505.49,508.06,502.38,469.40,488.37,489.45,462.11,524.78,507.41,510.12,515.92,491.03,473.55,488.25,482.37,455.75,461.86,471.21
2005-02-18 21:40:42.163000,L5,403.60,397.63,389.45,390.66,385.18,396.06,410.10,406.36,406.44,402.62,396.89,395.60,404.07,399.72,400.81,411.10,420.39,417.05,412.82,412.47,403.02,415.91,407.28,386.89,382.31,391.23,387.74,403.08,391.11,398.14,429.05,459.96,455.10,446.68,424.01,462.12,476.02,416.51,418.13,407.21,402.03,389.22,382.45,386.34,396.43,397.02,399.30,397.74,394.73,408.82,401.84,398.09,394.73,403.37,394.03,396.48,396.76,401.16,407.15,416.03,427.49,420.38,434.49
2005-05-09 21:41:19.893000,L5,386.45,378.50,375.09,373.50,379.80,371.57,372.27,379.74,381.36,377.28,373.85,370.25,384.94,388.89,394.26,399.18,401.11,396.95,397.51,392.76,400.01,393.35,384.87,381.04,383.11,375.61,382.09,388.38,390.21,388.21,394.47,395.45,392.79,397.53,401.63,394.11,402.15,407.25,408.68,403.56,395.31,385.79,384.86,380.59,387.39,392.79,401.84,404.38,394.09,399.24,399.13,388.68,392.89,405.34,404.46,407.10,402.89,404.11,409.64,417.92,415.27,422.52,421.37
2005-05-25 21:41:28.038000,L5,389.06,376.71,375.28,376.52,382.31,378.15,370.34,392.22,383.08,383.29,379.07,379.74,381.64,384.80,384.92,392.93,399.65,390.15,396.34,385.87,392.35,397.41,389.35,391.96,388.96,381.58,383.01,386.63,385.72,381.20,393.25,395.88,393.37,402.48,403.27,405.08,405.51,407.71,412.23,402.74,393.53,383.50,383.96,382.86,392.15,398.69,406.04,404.91,399.42,408.91,398.19,390.01,391.27,404.06,395.56,397.74,397.80,402.73,407.39,417.07,407.31,409.72,401.51
2005-06-10 21:41:36.102000,L5,388.04,375.90,372.58,371.89,369.11,367.82,359.15,379.54,376.19,384.83,377.85,374.97,383.36,388.38,393.83,409.17,401.08,403.13,387.86,381.74,382.15,383.55,374.50,370.07,371.73,374.07,381.39,392.53,387.21,386.66,392.80,394.03,393.92,398.77,400.77,400.01,404.21,412.82,414.63,407.50,397.01,388.22,388.01,381.94,392.89,396.19,405.27,403.02,392.51,402.69,402.00,389.46,394.13,414.10,409.45,407.48,398.83,401.41,404.63,409.69,412.53,415.58,406.65
2005-06-26 21:41:40.412000,L5,379.27,373.36,372.02,375.14,369.88,365.18,353.25,378.70,372.69,357.32,367.55,364.43,367.15,374.96,382.68,395.65,400.44,391.00,382.90,386.27,384.14,387.79,371.98,360.55,361.54,362.73,367.07,376.26,373.34,383.34,392.07,399.10,392.30,400.78,401.35,397.49,396.76,401.39,402.50,397.00,381.31,377.15,368.73,376.38,387.99,394.67,399.71,402.94,391.29,396.91,386.42,375.48,378.12,391.69,392.69,392.75,399.78,403.66,405.63,404.83,392.30,397.44,375.93
2005-07-12 21:41:47.390000,L5,373.10,364.66,364.15,359.39,363.71,358.13,351.73,369.31,366.13,361.52,362.72,363.79,376.32,381.49,384.41,393.83,394.64,386.21,379.82,377.79,370.42,381.65,377.66,367.41,376.77,374.83,371.94,381.34,381.92,385.18,391.08,387.79,388.52,397.61,398.00,392.45,398.23,406.44,405.95,403.21,390.79,382.58,374.70,379.41,382.13,388.68,394.57,393.73,388.93,398.15,389.57,376.98,389.10,398.86,400.35,401.50,395.12,393.14,394.78,402.99,392.05,386.76,386.24
2005-07-28 21:41:57.832000,L5,388.81,387.53,396.69,382.18,379.20,373.79,367.69,368.03,376.36,369.67,369.75,368.79,383.22,384.05,388.27,390.31,398.43,414.79,383.96,378.26,327.21,229.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.76,399.09,390.77,390.19,389.84,401.39,411.21,404.95,412.92,395.20
2005-08-29 21:42:10.705000,L5,351.79,349.77,348.50,348.16,348.19,345.01,338.13,351.44,356.23,347.07,350.62,335.89,348.33,352.41,357.35,365.74,376.73,368.65,366.13,361.49,358.30,361.35,355.90,353.46,356.46,338.40,344.42,351.86,353.13,359.91,365.40,377.69,384.54,486.82,480.44,486.72,487.81,488.20,481.53,491.34,404.50,459.54,461.31,484.46,499.91,358.30,353.93,379.87,350.53,322.72,316.84,245.00,196.52,360.10,365.11,362.45,364.48,372.17,387.59,396.71,358.19,379.83,338.33
2006-01-20 21:44:01.121000,L5,342.22,339.93,337.35,328.53,328.69,329.94,324.83,331.24,321.66,329.96,335.39,338.01,339.15,334.23,335.27,359.66,368.12,354.32,345.90,351.20,338.85,344.07,343.55,347.15,346.57,340.99,345.36,348.44,345.82,350.23,363.14,372.75,369.07,361.86,376.02,348.93,359.39,385.88,375.91,281.11,341.80,327.40,,225.46,167.94,297.94,321.97,324.10,339.16,297.41,283.48,192.88,191.85,298.57,219.77,,,358.18,326.08,,360.98,364.85,317.50
2006-02-21 21:44:44.561000,L5,342.61,340.45,337.57,336.44,332.29,332.86,320.34,336.50,329.56,335.20,334.14,344.06,342.17,344.34,349.40,366.60,372.29,361.74,353.87,354.34,346.93,346.35,342.07,339.48,340.82,339.11,344.52,354.29,351.47,357.88,363.20,373.01,364.98,362.85,367.99,329.59,360.72,369.75,374.15,294.54,344.11,335.78,,242.88,284.53,320.26,316.02,315.34,334.79,295.48,281.97,231.62,193.35,317.83,356.24,361.92,,363.27,357.09,,,363.58,312.94
