dates,satname,nzd0102-0000,nzd0102-0001,nzd0102-0002,nzd0102-0003,nzd0102-0004,nzd0102-0005,nzd0102-0006
2013-05-20 22:13:50.559000,L8,301.78,278.86,245.88,195.76,259.31,278.90,256.16
2013-06-05 22:13:51.261000,L8,298.17,283.56,250.25,192.33,260.64,275.96,236.25
2013-06-21 22:13:43.313000,L8,292.03,277.15,244.55,191.08,257.85,279.70,234.14
2013-07-07 22:13:48.209000,L8,291.76,280.84,249.21,203.94,259.92,280.01,260.32
2013-08-08 22:13:49.700000,L8,,,,,236.18,237.37,213.88
2013-09-09 22:13:49.699000,L8,281.30,204.02,204.59,,,,215.18
2013-09-25 22:13:41.239000,L8,,,,182.85,243.83,266.44,221.85
2013-10-27 22:13:31.854000,L8,300.25,276.58,247.96,197.43,257.45,278.38,239.81
2013-11-12 22:13:32.202000,L8,302.19,277.88,250.13,196.50,256.97,277.61,245.39
2013-11-28 22:13:25.971000,L8,281.81,200.21,202.41,,235.46,231.70,224.72
2013-12-14 22:13:21.591000,L8,296.21,275.77,250.76,194.53,256.00,277.31,238.95
2014-01-31 22:12:52.806000,L8,,,,,192.42,180.60,190.54
2014-02-16 22:12:38.819000,L8,,,,,225.77,204.94,213.06
2014-04-05 22:11:58.702000,L8,294.56,217.73,242.27,191.23,252.01,271.21,232.43
2014-07-26 22:11:43.162000,L8,290.75,260.36,234.26,189.84,252.08,274.63,226.37
2014-12-01 22:12:00.318000,L8,276.40,190.85,198.68,,225.68,217.63,214.67
2015-01-02 22:11:50.958000,L8,278.19,194.28,198.43,,226.26,221.79,216.24
2015-03-07 22:11:30.209000,L8,298.89,276.79,258.43,200.30,260.66,280.11,250.08
2015-04-24 22:11:08.401000,L8,278.31,196.93,202.63,,233.89,229.87,216.94
2015-05-10 22:10:52.487000,L8,299.86,278.34,251.57,192.35,258.29,277.61,237.79
2015-07-29 22:11:25.856000,L8,291.02,272.82,247.98,190.71,255.08,276.15,237.19
2015-12-20 22:11:57.501000,L8,300.32,280.38,255.18,195.07,256.74,280.90,252.25
2016-01-21 22:11:54.068000,L8,298.19,273.42,255.31,203.54,258.60,278.93,241.74
2016-02-22 22:11:42.580000,L8,,,,,226.55,216.07,213.88
2016-03-09 22:11:40.902000,L8,292.25,266.96,253.36,194.30,254.68,275.92,237.69
2016-03-25 22:11:32.353000,L8,261.54,,,,223.45,207.42,213.77
2016-04-26 22:11:21.230000,L8,297.38,279.98,253.81,193.26,260.32,278.28,238.39
2016-05-12 22:11:20.683000,L8,282.57,208.00,210.30,182.08,244.86,263.81,220.61
2016-07-15 22:11:46.335000,L8,267.54,,,,,,
2016-08-16 22:11:53.694000,L8,297.02,281.29,254.47,208.30,258.98,278.95,233.30
2016-11-20 22:12:09.409000,L8,302.64,281.65,257.65,207.23,259.45,284.35,242.42
2016-12-22 22:12:03.110000,L8,294.02,228.21,250.69,193.91,253.60,275.85,238.98
2017-01-23 22:11:55.340000,L8,290.93,276.92,255.25,200.52,257.47,280.34,259.22
2017-06-16 22:11:31.847000,L8,,,,,222.66,211.37,212.16
2017-08-03 22:11:47.949000,L8,277.06,198.62,199.26,,231.54,221.46,215.07
2017-08-19 22:11:53.133000,L8,304.27,281.84,263.92,240.02,264.78,280.94,250.96
2018-01-10 22:11:54.118000,L8,298.34,276.12,251.75,197.06,257.60,280.51,259.94
2018-01-26 22:11:45.215000,L8,299.33,277.82,253.38,200.66,257.79,280.52,240.26
2018-04-16 22:11:06.667000,L8,301.12,279.49,256.75,204.53,258.31,282.19,261.77
2018-05-02 22:10:57.873000,L8,279.20,201.24,207.03,,,,
2018-07-05 22:10:54.795000,L8,280.25,208.68,204.04,179.17,245.18,258.91,221.20
2018-08-06 22:11:10.291000,L8,,,,176.03,239.00,256.07,218.50
2018-09-07 22:11:24.397000,L8,297.08,277.78,251.56,199.25,254.75,280.34,254.05
2018-10-25 22:11:42.546000,L8,,,,,239.21,253.71,224.77
2019-03-02 22:11:29.304000,L8,287.78,214.94,208.98,180.48,241.25,263.22,226.01
2019-06-22 22:11:40.996000,L8,202.38,206.88,203.30,177.32,238.94,253.23,220.89
2019-08-09 22:11:55.358000,L8,282.36,207.05,206.18,178.87,238.08,261.58,220.61
2020-01-16 22:11:59.041000,L8,293.72,228.38,224.81,195.93,254.29,279.00,242.33
2020-02-01 22:11:53.781000,L8,373.80,218.82,213.67,194.74,259.29,297.08,311.76
2020-04-21 22:11:21.823000,L8,281.82,209.10,203.44,174.20,242.50,257.41,222.35
2020-05-07 22:11:12.613000,L8,300.71,279.80,269.22,204.08,263.25,286.26,267.78
2020-07-26 22:11:44.648000,L8,291.41,224.07,241.57,194.95,258.45,274.57,232.77
2020-08-27 22:11:56.368000,L8,300.72,267.26,238.49,194.27,253.89,273.56,241.94
2021-01-18 22:11:57.463000,L8,299.02,222.92,227.76,195.88,254.18,273.48,242.14
2021-02-19 22:11:51.945000,L8,294.67,227.23,234.37,192.71,258.47,276.01,265.34
2021-03-23 22:11:37.336000,L8,299.23,258.75,242.86,200.74,258.13,277.60,267.57
2021-04-24 22:11:25.382000,L8,294.66,269.89,242.64,194.35,257.29,276.76,276.70
2021-05-26 22:11:31.065000,L8,290.10,229.57,238.81,189.46,254.69,274.34,233.77
2021-06-11 22:11:38.046000,L8,275.03,,,,229.91,207.61,214.41
2021-07-13 22:11:43.513000,L8,299.94,270.58,243.27,197.38,257.64,281.01,263.71
2021-10-17 22:12:14.625000,L8,277.66,199.88,205.70,,231.32,252.88,215.68
2021-11-06 22:12:48.299000,L9,297.78,282.34,247.11,201.14,265.11,285.68,240.94
2021-11-18 22:12:08.776000,L8,299.36,281.50,245.52,201.10,263.61,286.51,263.38
2022-01-13 22:12:02.740000,L9,,,,,225.16,210.34,213.89
2022-01-21 22:11:59.917000,L8,,,,,231.46,220.45,218.54
2022-01-29 22:12:05.530000,L9,300.25,235.63,238.34,194.45,253.78,274.66,239.43
2022-02-14 22:12:01.049000,L9,301.30,227.15,225.33,193.71,254.76,277.07,241.54
2022-02-22 22:11:50.626000,L8,300.91,228.30,233.65,197.57,258.55,281.62,242.09
2022-04-03 22:11:45.362000,L9,,,,,235.33,222.78,219.89
2022-05-05 22:11:31.114000,L9,279.25,207.44,203.95,,241.09,229.82,220.77
2022-06-14 22:11:59.156000,L8,298.98,256.30,243.08,197.46,258.76,280.02,263.86
2022-06-30 22:12:03.615000,L8,281.19,209.23,202.52,178.08,241.72,256.64,222.29
2022-07-08 22:11:39.226000,L9,276.09,198.93,198.39,,233.64,220.26,214.37
2022-07-16 22:12:03.012000,L8,299.84,283.09,240.26,196.15,261.22,280.79,262.44
2022-09-10 22:12:03.656000,L9,,,,,182.87,217.43,214.00
2023-02-09 22:12:09.040000,L8,303.46,232.30,227.35,198.97,258.95,280.81,251.68
2023-03-13 22:11:47.152000,L8,301.77,279.40,226.38,201.60,260.29,282.95,258.86
2023-03-21 22:11:55.188000,L9,284.29,215.08,213.38,,,,
2023-03-29 22:11:37.049000,L8,295.04,237.39,225.80,199.92,258.67,279.78,249.11
2023-05-16 22:11:04.371000,L8,305.41,286.40,244.10,221.70,262.02,281.73,267.27
2023-05-24 22:11:17.213000,L9,302.59,282.77,228.71,200.57,260.65,281.94,264.60
2023-06-09 22:11:12.914000,L9,275.03,,,,233.63,222.30,215.49
2023-06-25 22:11:08.216000,L9,375.00,333.96,320.35,321.15,326.46,525.61,
2023-07-27 22:11:26.959000,L9,286.48,220.15,216.00,184.57,249.85,270.06,223.95
2023-08-28 22:11:44.258000,L9,303.50,283.83,227.66,196.34,263.37,282.76,260.56
2023-09-13 22:11:53.459000,L9,302.97,283.34,245.89,198.96,260.29,283.51,262.55
2023-10-07 22:11:57.146000,L8,303.32,285.08,243.56,202.03,271.18,286.37,266.95
2023-10-15 22:12:03.081000,L9,294.78,239.01,223.71,195.30,260.75,282.32,241.26
2023-11-08 22:11:57.030000,L8,279.81,206.96,204.09,,239.29,255.88,219.67
2023-11-24 22:12:03.999000,L8,285.18,212.17,210.14,,,,
2024-01-11 22:11:56.446000,L8,301.94,251.24,233.49,206.58,261.11,281.72,256.25
2024-02-04 22:12:07.739000,L9,301.17,259.12,224.55,203.10,257.99,282.42,261.83
2024-02-12 22:11:54.234000,L8,300.95,241.64,225.11,203.57,260.15,280.17,239.79
2024-02-20 22:11:56.095000,L9,304.72,276.69,231.69,208.33,260.54,280.40,261.61
2024-02-28 22:11:48.270000,L8,300.90,281.96,243.72,234.67,267.63,281.71,265.27
2024-03-07 22:12:00.069000,L9,299.77,276.00,224.12,200.04,257.98,278.15,261.98
2024-03-15 22:11:37.973000,L8,,,,,,222.24,220.52
2024-04-16 22:11:19.307000,L8,304.37,282.74,223.67,230.74,270.41,281.07,266.74
2024-05-02 22:11:08.519000,L8,285.17,212.05,206.51,,,,214.57
2024-05-10 22:11:24.784000,L9,307.43,286.49,237.02,242.49,270.18,282.05,264.74
2024-05-18 22:10:55.940000,L8,300.71,280.86,241.57,236.09,264.96,278.98,265.56
2024-05-26 22:11:12.218000,L9,304.43,281.26,227.77,232.08,265.25,280.52,265.72
2024-06-11 22:11:06.286000,L9,294.20,266.31,238.21,197.84,260.34,279.36,233.82
2024-06-27 22:10:53.037000,L9,301.43,280.53,232.83,230.29,266.54,279.14,262.50
2024-08-06 22:11:21.454000,L8,280.23,205.53,201.68,,240.46,253.56,218.70
2024-08-22 22:11:34.534000,L8,302.04,280.03,225.88,201.84,266.39,281.05,263.04
2024-09-23 22:11:42.698000,L8,300.99,283.78,239.25,233.15,268.40,282.17,267.38
2024-11-18 22:11:59.014000,L9,298.78,243.43,226.17,196.34,259.17,275.97,240.12
2024-12-04 22:12:00.480000,L9,304.95,274.49,243.42,204.17,262.88,280.89,248.12
2024-12-28 22:11:50.695000,L8,300.60,266.95,229.69,204.50,268.17,283.71,267.46
2025-01-05 22:11:55.058000,L9,302.04,280.40,237.84,232.54,268.17,284.00,265.40
2025-01-13 22:11:54.516000,L8,286.10,214.02,208.49,178.40,248.12,257.85,220.99
2025-01-21 22:12:01.239000,L9,286.36,215.16,211.83,,232.86,233.92,220.80
2025-01-29 22:11:52.495000,L8,303.80,280.69,230.21,229.72,269.37,285.59,269.69
2025-03-26 22:11:41.456000,L9,292.07,221.04,202.91,,,,
