dates,satname,nzd0511-0000,nzd0511-0001,nzd0511-0002,nzd0511-0003,nzd0511-0004,nzd0511-0005,nzd0511-0006,nzd0511-0007,nzd0511-0008,nzd0511-0009
2001-01-03 22:05:00.181000,L7,,,,,,,,,,253.14
2001-02-27 22:11:06.137000,L7,,,,,,,,,,261.29
2001-11-26 22:09:21.320000,L7,481.04,403.54,386.65,390.78,402.68,403.28,421.10,403.87,381.94,381.37
2002-01-29 22:09:33.112000,L7,,,,,188.92,206.12,229.25,232.62,230.81,261.91
2002-12-24 22:02:57.022000,L7,,,,,,,,,,248.68
2003-08-13 21:51:32.649000,L5,168.16,212.26,212.01,211.60,220.18,240.81,255.16,243.19,210.13,276.41
2003-08-29 21:51:49.928000,L5,,,159.99,185.64,204.96,230.58,244.33,243.57,175.71,275.58
2003-10-07 21:58:35.519000,L5,158.00,198.61,171.59,191.40,215.30,237.71,252.58,249.43,246.09,286.42
2003-11-17 21:52:57.120000,L5,167.65,203.01,203.90,193.32,214.56,230.61,245.31,241.93,239.63,277.04
2003-12-26 21:59:30.091000,L5,190.30,221.44,239.14,230.05,240.56,255.69,266.93,264.77,272.67,304.01
2004-01-27 21:59:38.149000,L5,185.99,213.71,226.15,217.36,228.35,242.21,259.22,255.87,252.06,290.07
2004-03-31 21:59:59.745000,L5,174.40,207.53,211.21,197.81,220.67,242.68,251.66,238.73,234.11,280.00
2004-04-25 21:54:35.260000,L5,,194.62,165.75,181.27,206.04,232.85,248.24,231.13,183.65,260.07
2004-05-18 22:01:26.569000,L5,,203.18,200.86,199.11,201.46,225.71,255.36,221.29,188.42,258.62
2004-07-30 21:57:15.668000,L5,174.41,209.49,218.60,223.49,233.54,235.73,263.88,240.42,209.45,274.72
2004-10-18 21:59:11.702000,L5,157.48,192.14,166.99,186.92,213.02,227.98,247.82,238.00,215.44,275.51
2004-11-10 22:05:47.634000,L5,170.84,203.06,201.43,194.94,215.06,227.09,244.86,238.44,221.20,271.27
2005-01-13 22:06:52.927000,L5,155.32,187.91,204.71,211.17,227.69,240.41,253.56,245.82,249.34,286.53
2005-01-22 22:00:50.292000,L5,,,138.41,188.62,211.86,226.67,247.01,238.64,237.38,283.24
2005-02-14 22:07:21.106000,L5,161.24,193.99,208.19,202.51,219.40,234.62,253.89,249.49,244.94,283.42
2005-03-11 22:01:31.683000,L5,161.28,194.46,199.35,182.49,213.34,230.49,250.40,245.02,139.05,276.77
2005-08-09 22:08:46.932000,L5,157.04,202.90,213.26,216.66,213.10,238.53,256.93,247.16,178.52,274.13
2005-08-25 22:08:52.862000,L5,159.33,202.06,200.42,208.89,219.72,241.60,259.17,250.65,184.18,279.20
2005-09-10 22:08:55.708000,L5,156.69,193.74,206.89,196.84,211.98,232.26,252.24,246.29,184.33,275.82
2005-10-05 22:02:41.026000,L5,167.53,204.24,214.62,208.88,226.43,240.61,256.27,251.57,246.79,281.86
2005-11-06 22:02:46.848000,L5,159.82,196.90,208.83,199.79,217.13,231.08,249.45,251.33,248.44,285.66
2005-11-13 22:09:08.414000,L5,171.29,188.63,207.53,195.16,212.62,228.29,247.46,239.95,235.59,274.48
2006-02-17 22:11:22.491000,L5,173.07,204.01,219.50,216.46,229.17,241.04,257.77,250.67,246.21,281.95
2006-02-26 22:05:22.928000,L5,178.44,201.49,219.18,214.93,223.18,239.84,256.68,252.66,249.39,283.92
2006-03-14 22:05:42.635000,L5,168.81,199.09,212.88,194.58,216.45,230.55,248.85,245.59,235.83,276.16
2006-04-15 22:06:18.610000,L5,168.43,201.62,206.93,193.85,224.68,235.73,251.30,245.45,216.36,274.65
2006-06-25 22:13:31.961000,L5,169.59,205.62,203.83,225.83,192.91,223.49,258.60,231.34,144.39,
2006-07-27 22:13:58.731000,L5,174.60,208.23,213.12,217.33,236.16,243.38,264.09,252.30,220.26,280.19
2006-08-05 22:07:55.109000,L5,166.35,207.16,218.10,221.52,232.00,244.11,258.59,244.72,215.95,274.82
2006-08-28 22:14:23.601000,L5,175.76,200.65,217.12,222.31,232.90,236.18,258.99,254.87,239.61,281.32
2006-09-13 22:14:35.259000,L5,139.96,184.97,201.66,192.29,207.11,226.46,250.69,245.63,230.45,276.81
2006-10-08 22:08:40.914000,L5,,,,,,226.72,257.09,256.00,251.48,287.48
2006-10-31 22:15:04.884000,L5,159.08,199.75,158.86,189.93,219.10,240.84,248.59,240.08,242.12,273.70
2007-01-03 22:15:37.058000,L5,172.48,205.82,213.87,202.66,223.14,239.97,251.86,245.22,247.51,283.80
2007-09-09 22:07:45.163000,L5,178.38,211.41,215.64,203.57,239.20,249.45,265.87,263.27,249.52,281.86
2008-11-14 21:57:52.281000,L5,160.11,199.73,208.07,197.28,219.39,232.81,248.39,239.23,241.13,272.84
2009-01-17 21:59:44.398000,L5,,,,181.66,205.07,226.66,242.33,239.85,234.05,273.28
2010-02-05 22:05:29.575000,L5,,,,180.80,212.98,228.14,244.33,246.65,232.74,274.16
2010-10-26 22:10:38.745000,L5,164.25,204.32,159.38,193.49,220.98,233.86,248.92,231.65,219.77,271.97
2010-11-27 22:10:35.713000,L5,144.78,196.15,199.25,190.74,216.77,233.37,246.55,231.50,231.75,273.99
2010-12-22 22:04:29.137000,L5,170.78,204.65,215.62,207.17,218.59,233.70,250.62,241.84,244.71,280.46
2011-02-08 22:04:35.159000,L5,,,,182.32,209.60,227.33,248.68,241.08,246.12,277.88
2011-03-12 22:04:31.079000,L5,,,138.14,181.09,200.83,225.89,244.39,235.70,213.86,271.29
2013-05-11 22:22:42.945000,L8,,142.13,210.42,214.66,177.15,184.31,234.13,212.65,152.39,
2013-08-08 22:16:37.441000,L8,,154.63,209.10,216.47,186.98,224.20,236.95,219.74,216.75,268.47
2013-08-31 22:22:50.245000,L8,,155.44,201.49,178.16,196.82,185.67,232.18,215.00,220.07,257.80
2013-09-25 22:16:28.938000,L8,,167.89,204.06,204.30,203.51,225.05,235.97,230.13,229.87,263.09
2013-10-02 22:22:40.460000,L8,,,,,,,231.47,231.04,229.51,263.63
2013-10-11 22:16:29.291000,L8,195.27,217.95,233.61,237.75,242.67,255.48,265.60,261.38,251.23,285.49
2013-10-18 22:22:37.411000,L8,,182.04,204.93,203.14,201.98,172.25,202.67,,,
2013-11-12 22:16:19.914000,L8,185.92,204.57,226.89,230.20,236.63,246.02,257.94,255.57,248.86,278.99
2013-11-19 22:22:25.407000,L8,287.32,205.20,223.56,227.10,229.78,244.90,257.98,254.11,247.74,277.31
2013-12-30 22:16:01.055000,L8,156.22,180.45,209.55,209.56,214.51,225.36,240.58,238.18,234.26,265.43
2014-02-23 22:21:32.043000,L8,,171.35,203.01,201.51,203.28,214.24,235.50,232.28,229.09,260.34
2014-03-11 22:21:19.920000,L8,,177.14,205.37,206.73,209.33,224.32,238.42,236.20,231.73,264.46
2014-03-20 22:15:01.497000,L8,,171.55,206.26,195.99,204.08,224.08,237.62,243.25,230.61,264.71
2014-04-21 22:14:29.865000,L8,,161.55,207.23,210.29,186.35,214.12,236.50,226.28,214.62,264.06
2014-08-02 22:20:46.799000,L8,,157.67,210.18,215.66,186.95,222.70,238.65,225.92,145.93,
2014-08-18 22:20:51.886000,L8,,159.08,204.90,195.88,188.19,189.96,235.46,225.47,215.25,
2014-09-03 22:20:54.579000,L8,,,,,,,230.10,225.24,228.29,262.16
2014-09-19 22:20:54.477000,L8,,171.91,206.41,206.91,207.05,223.12,236.56,237.06,230.08,266.27
2014-09-28 22:14:44.621000,L8,,160.62,200.63,164.42,184.75,193.85,234.25,225.87,229.08,263.52
2014-11-06 22:21:01.126000,L8,180.84,206.49,223.99,225.65,229.68,239.98,254.53,251.94,250.67,295.42
2015-01-02 22:14:38.674000,L8,188.22,204.84,223.73,228.61,232.33,257.68,259.50,257.95,251.96,295.26
2015-03-14 22:20:23.206000,L8,,,200.13,198.87,173.72,194.32,234.11,221.01,229.18,244.05
2015-04-15 22:20:10.505000,L8,154.15,176.48,211.75,214.75,200.52,223.81,242.35,236.39,230.21,261.56
2015-05-01 22:20:00.344000,L8,154.49,163.87,213.63,216.57,184.96,224.75,242.75,224.92,173.79,266.80
2015-06-27 22:13:58.027000,L8,,199.16,214.47,223.97,176.96,174.31,237.16,208.98,170.33,227.56
2015-07-29 22:14:13.585000,L8,,149.68,213.64,177.92,174.82,182.08,235.52,215.46,171.74,258.21
2015-08-21 22:20:33.210000,L8,,148.47,202.39,165.21,174.20,183.90,230.08,219.01,171.99,247.25
2015-10-17 22:14:38.194000,L8,180.57,196.82,224.25,231.76,229.17,239.19,254.67,251.10,244.57,286.10
2015-11-18 22:14:44.822000,L8,,164.94,199.04,173.06,183.48,208.64,231.88,221.39,228.30,260.61
2015-12-20 22:14:45.217000,L8,157.73,185.28,210.02,210.43,214.21,227.15,240.62,235.06,233.93,272.81
