dates,satname,nzd0119-0000,nzd0119-0001,nzd0119-0002,nzd0119-0003,nzd0119-0004,nzd0119-0005,nzd0119-0006,nzd0119-0007,nzd0119-0008,nzd0119-0009,nzd0119-0010,nzd0119-0011,nzd0119-0012,nzd0119-0013,nzd0119-0014,nzd0119-0015,nzd0119-0016,nzd0119-0017,nzd0119-0018,nzd0119-0019,nzd0119-0020,nzd0119-0021,nzd0119-0022,nzd0119-0023,nzd0119-0024,nzd0119-0025,nzd0119-0026,nzd0119-0027,nzd0119-0028,nzd0119-0029,nzd0119-0030,nzd0119-0031,nzd0119-0032,nzd0119-0033,nzd0119-0034,nzd0119-0035,nzd0119-0036,nzd0119-0037,nzd0119-0038,nzd0119-0039,nzd0119-0040,nzd0119-0041,nzd0119-0042,nzd0119-0043,nzd0119-0044,nzd0119-0045,nzd0119-0046,nzd0119-0047,nzd0119-0048,nzd0119-0049,nzd0119-0050,nzd0119-0051,nzd0119-0052,nzd0119-0053,nzd0119-0054,nzd0119-0055,nzd0119-0056,nzd0119-0057,nzd0119-0058,nzd0119-0059,nzd0119-0060,nzd0119-0061,nzd0119-0062,nzd0119-0063,nzd0119-0064,nzd0119-0065,nzd0119-0066,nzd0119-0067,nzd0119-0068,nzd0119-0069,nzd0119-0070,nzd0119-0071,nzd0119-0072,nzd0119-0073,nzd0119-0074,nzd0119-0075,nzd0119-0076,nzd0119-0077,nzd0119-0078,nzd0119-0079,nzd0119-0080,nzd0119-0081,nzd0119-0082,nzd0119-0083,nzd0119-0084,nzd0119-0085,nzd0119-0086,nzd0119-0087,nzd0119-0088,nzd0119-0089,nzd0119-0090,nzd0119-0091,nzd0119-0092,nzd0119-0093,nzd0119-0094,nzd0119-0095,nzd0119-0096,nzd0119-0097,nzd0119-0098,nzd0119-0099,nzd0119-0100,nzd0119-0101,nzd0119-0102,nzd0119-0103,nzd0119-0104,nzd0119-0105,nzd0119-0106,nzd0119-0107,nzd0119-0108,nzd0119-0109,nzd0119-0110,nzd0119-0111,nzd0119-0112,nzd0119-0113,nzd0119-0114,nzd0119-0115,nzd0119-0116,nzd0119-0117,nzd0119-0118,nzd0119-0119,nzd0119-0120,nzd0119-0121,nzd0119-0122,nzd0119-0123,nzd0119-0124,nzd0119-0125,nzd0119-0126,nzd0119-0127,nzd0119-0128,nzd0119-0129,nzd0119-0130,nzd0119-0131,nzd0119-0132,nzd0119-0133,nzd0119-0134,nzd0119-0135,nzd0119-0136,nzd0119-0137,nzd0119-0138,nzd0119-0139,nzd0119-0140,nzd0119-0141,nzd0119-0142,nzd0119-0143,nzd0119-0144,nzd0119-0145,nzd0119-0146,nzd0119-0147,nzd0119-0148,nzd0119-0149,nzd0119-0150,nzd0119-0151,nzd0119-0152,nzd0119-0153,nzd0119-0154,nzd0119-0155,nzd0119-0156,nzd0119-0157,nzd0119-0158,nzd0119-0159,nzd0119-0160,nzd0119-0161,nzd0119-0162,nzd0119-0163,nzd0119-0164,nzd0119-0165,nzd0119-0166,nzd0119-0167,nzd0119-0168,nzd0119-0169,nzd0119-0170,nzd0119-0171,nzd0119-0172
2002-10-21 21:59:36.443000,L7,,,,,,,,243.28,430.58,252.23,247.99,255.18,257.58,265.55,257.98,247.58,248.78,248.85,238.14,239.10,232.18,220.53,232.90,227.06,223.80,214.50,227.08,216.01,211.23,221.89,227.03,237.13,235.89,235.78,225.86,221.06,219.12,218.28,208.54,214.20,217.72,218.88,221.11,222.03,220.47,223.47,216.66,214.37,218.99,210.26,208.47,247.13,227.54,209.25,216.19,226.95,234.28,218.86,199.98,206.00,199.31,199.52,215.84,,372.67,358.97,218.04,213.93,206.84,217.49,220.57,212.14,212.47,205.48,211.64,200.22,206.60,204.88,215.36,228.07,202.75,202.12,206.14,197.67,201.11,196.11,199.97,206.79,210.39,204.64,206.74,186.61,190.08,510.77,535.70,372.56,344.79,466.34,379.61,508.29,333.44,,,188.89,261.16,307.10,519.92,,438.97,440.43,,,,,,,477.33,494.06,488.12,492.72,,495.93,411.85,526.62,429.88,447.69,455.94,,,,232.88,399.58,204.39,196.20,196.14,179.77,174.62,,,,,,,,,,,,173.77,194.10,197.98,201.83,202.39,200.87,201.72,204.71,216.19,249.96,207.16,245.95,212.84,215.05,207.83,229.52,231.92,234.35,274.63,278.59,252.80,263.73,190.66,220.66,213.98
2002-10-30 21:53:25.867000,L7,514.03,523.40,471.20,313.96,228.68,276.50,277.07,278.67,269.85,194.16,192.21,195.90,186.54,181.80,178.89,170.32,260.18,223.13,240.70,246.32,259.05,297.10,299.06,309.11,328.95,427.23,532.66,197.47,239.32,311.41,216.87,218.05,214.98,324.07,364.02,480.17,228.19,228.22,181.10,183.90,175.48,534.91,460.36,429.80,444.84,486.35,448.07,456.93,454.40,477.72,501.29,530.21,,,,176.97,196.40,195.79,254.11,370.30,410.99,,,,,542.71,342.23,,,,,342.46,,,,450.60,512.20,438.51,453.11,477.74,206.39,239.24,183.62,225.40,258.64,274.15,270.35,256.34,238.38,381.18,,,,,376.09,240.01,,,367.04,440.18,,287.04,304.80,261.45,215.95,,,,,,,,,,,,,,,390.50,,345.95,374.22,393.42,386.95,404.70,450.01,445.29,406.84,376.87,316.79,281.99,,,,540.59,515.68,,,432.49,261.15,303.51,246.92,238.31,191.35,255.32,,355.99,429.78,522.72,261.93,287.07,306.30,372.96,486.56,,442.91,363.80,431.74,499.62,446.58,,,509.72,458.78,412.34,237.64,306.05,,,,,
2002-11-06 21:59:41.879000,L7,447.46,499.04,441.60,268.68,246.78,239.15,240.39,241.83,239.31,239.36,246.31,249.63,247.67,263.90,254.39,249.18,251.81,244.79,237.87,285.98,235.73,235.03,227.38,223.07,213.32,215.17,213.44,212.85,212.95,227.47,231.19,240.44,234.60,219.65,224.89,218.50,217.91,214.53,213.44,219.11,217.01,217.59,174.49,187.39,180.90,178.01,180.50,177.52,174.75,212.50,204.78,202.74,210.16,212.92,223.02,221.21,230.99,240.72,235.65,498.76,,411.22,351.70,238.36,219.10,293.55,252.01,268.81,212.23,212.94,213.02,206.66,220.04,216.84,225.40,246.56,280.89,231.67,235.72,248.94,208.24,201.71,200.83,179.26,,,187.73,201.39,215.08,204.56,223.93,280.27,216.81,217.87,225.16,285.57,340.24,416.47,284.31,274.78,222.32,208.70,267.65,227.09,244.51,294.68,417.48,327.72,250.59,310.58,262.12,221.72,215.33,209.29,265.65,209.93,210.01,215.98,204.41,211.29,215.77,236.83,198.13,189.97,179.67,183.83,227.28,192.60,213.30,221.24,208.15,214.11,196.01,200.44,214.30,210.44,212.69,232.11,242.30,209.82,,196.26,228.04,215.10,248.02,215.28,210.41,215.62,207.35,205.11,269.72,326.29,430.97,480.72,535.49,,516.70,233.70,204.43,206.55,217.27,217.98,197.98,197.41,196.38,188.97,202.79,220.33,236.58,244.51,258.06,239.14,203.32
2002-12-24 22:00:09.147000,L7,474.65,521.33,465.29,378.91,338.84,294.02,306.20,318.23,212.87,217.56,219.08,218.84,222.77,220.05,218.70,214.71,214.11,208.94,202.64,202.80,192.03,185.59,188.57,188.89,184.92,197.05,189.65,192.65,193.96,202.10,207.58,213.77,211.81,198.98,191.30,185.33,183.19,184.26,184.68,185.23,201.15,202.30,375.10,200.49,199.30,202.75,203.85,199.54,195.34,211.86,205.38,173.71,183.77,191.74,194.98,202.74,204.40,205.48,205.33,198.65,195.16,281.77,292.64,265.06,262.47,255.86,252.19,275.54,281.56,249.26,253.44,267.46,272.09,270.16,269.07,265.30,282.49,260.23,263.83,277.31,276.73,245.84,271.99,266.01,273.58,308.89,281.25,246.41,224.66,241.74,175.29,173.27,176.46,178.68,180.57,182.91,179.80,178.57,268.55,256.13,276.16,285.94,280.00,287.25,283.58,299.40,309.45,284.23,287.54,304.24,334.10,317.72,294.95,323.95,298.57,311.23,334.78,253.21,281.81,263.17,278.55,382.03,366.02,341.14,287.27,335.69,255.97,266.99,276.07,268.45,305.41,318.93,331.73,340.11,346.86,259.63,324.19,302.21,227.68,240.88,272.31,256.54,328.47,312.37,326.34,323.39,325.56,362.05,311.66,322.26,357.08,269.77,272.08,327.91,311.05,336.70,352.07,344.80,312.70,308.73,364.41,294.90,282.66,308.79,277.17,317.55,379.01,405.32,340.59,311.24,279.47,314.13,314.09
2003-01-18 21:54:06.301000,L7,477.71,525.36,481.79,289.81,292.61,327.89,276.11,268.12,294.04,306.16,317.98,326.62,328.31,286.21,308.98,301.22,309.66,280.78,287.89,282.15,291.98,284.05,277.63,291.38,283.51,249.09,249.21,245.38,271.40,265.04,268.70,282.08,282.38,287.65,273.82,260.31,272.10,286.07,276.51,274.64,286.92,278.84,284.39,271.05,270.67,271.65,270.06,252.69,260.86,256.37,250.74,240.05,230.77,238.96,260.27,265.70,279.14,290.84,278.85,252.33,241.06,262.20,267.98,259.60,262.81,263.48,263.53,261.61,239.80,246.84,251.35,257.12,244.89,260.74,271.64,263.03,262.42,267.05,252.14,268.79,243.76,236.07,259.16,234.56,278.64,266.59,255.08,267.83,263.19,262.80,257.93,255.27,240.88,269.24,278.32,274.55,284.28,286.21,288.35,286.68,262.31,243.00,244.35,255.35,273.55,281.34,273.71,266.13,241.27,270.17,255.29,266.28,237.83,254.19,266.09,242.85,248.45,260.99,239.13,236.72,234.30,214.32,227.58,250.82,238.10,211.34,222.40,230.61,227.28,230.16,226.43,223.17,243.48,232.10,245.04,241.78,250.14,240.71,262.44,255.87,236.15,246.78,229.22,278.56,287.84,291.81,289.99,277.79,271.18,274.54,260.98,252.21,256.75,248.27,280.98,266.07,260.27,258.53,262.57,270.82,261.17,281.44,277.69,277.39,262.73,267.84,264.98,268.57,269.30,265.80,239.71,274.10,269.60
2003-01-25 22:00:18.779000,L7,480.87,518.12,470.42,354.08,218.37,218.97,223.64,224.32,225.91,190.00,225.02,223.29,241.21,244.91,251.53,214.44,243.78,239.44,233.40,233.20,224.64,218.92,215.00,213.53,215.64,209.02,205.08,198.75,207.38,216.55,225.21,228.58,229.14,225.04,228.56,224.59,217.66,206.45,216.69,218.92,221.58,222.98,221.93,218.32,213.37,208.22,213.32,205.68,206.47,198.84,202.14,198.07,194.24,205.56,205.29,209.83,206.42,207.15,206.21,203.04,198.78,193.07,267.76,200.59,205.86,208.50,211.17,210.41,205.99,206.76,192.65,194.44,198.12,198.11,199.25,198.56,196.90,200.54,194.46,185.10,185.63,179.66,243.22,175.19,177.00,180.33,185.44,189.12,201.09,198.76,197.46,203.25,199.13,201.66,203.48,206.65,199.75,202.27,209.37,208.02,202.96,202.63,204.42,197.85,200.57,202.39,203.06,203.87,199.15,196.09,197.25,194.98,188.28,190.32,182.26,184.37,179.71,268.22,255.52,267.85,257.43,243.48,237.02,249.83,289.50,263.05,178.21,179.52,183.63,190.01,186.01,180.66,175.52,261.65,264.82,260.35,256.34,264.34,262.73,261.12,181.48,181.53,194.70,201.81,211.20,208.63,199.63,186.86,187.93,330.60,295.45,277.61,271.01,262.21,261.02,286.80,267.95,291.64,275.15,312.70,310.87,280.42,279.30,271.35,272.39,275.86,264.10,272.90,269.18,289.53,304.88,286.84,282.12
2003-03-23 21:54:16.760000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.08,199.00,190.75,193.82,191.23,178.99,184.82,183.18,181.97,175.55,,,,,,,,,,,186.05,190.15,189.98,186.94,188.43,187.92,185.07,186.56,188.98,184.24,184.50,185.47,178.34,192.06,186.53,188.17,180.94,280.99,297.68,266.31,275.79,283.96,282.00,272.03,285.47,268.91,268.64,276.32,290.95,287.71,288.52,289.01,287.68,288.07,284.21,284.79,288.39,286.41,287.25,289.39,279.41,277.56,266.82,287.19,292.93,282.23,279.66,283.16,286.22,275.72,290.11,287.46,287.24,286.46,271.73,279.87,266.91,261.08,257.18,265.86,272.24,286.42,260.97,272.59,285.65,275.42,297.75,265.76,267.48,267.89,259.82,266.55,277.12,265.10,271.91,264.27,256.89,259.23,285.68,294.74,358.26,390.59,336.74,308.87,286.35,322.05,290.58,282.37,262.35,252.98,279.87,277.03,284.59,278.82,268.98,281.60,287.96,284.97,286.29,287.68,283.68,267.74,263.66,265.79,279.10,295.12,269.44,283.72,319.69,295.78,280.83
2003-03-30 22:00:31.029000,L7,,,,494.08,548.84,365.40,403.55,512.45,515.58,495.34,359.31,458.77,469.40,504.55,236.15,228.66,205.49,204.81,377.61,340.16,429.45,508.34,,,,,,,,186.09,248.36,200.67,241.48,,,,529.91,494.46,314.01,,,246.69,459.29,464.45,396.87,,,,,,,,179.60,255.35,291.81,313.80,334.86,319.29,279.54,290.01,278.82,314.88,185.87,192.89,191.91,187.49,188.84,188.84,185.19,186.74,188.02,183.60,187.09,263.29,256.74,274.09,269.52,311.60,321.25,310.30,376.21,391.19,555.87,,,,459.67,494.11,436.35,356.25,251.04,242.68,429.46,390.68,393.71,324.14,309.19,348.64,436.59,501.81,499.06,355.31,368.29,319.87,306.30,351.49,402.66,321.02,312.78,290.28,343.69,342.80,318.89,228.71,226.13,544.25,496.49,468.60,,,516.47,370.47,337.98,275.27,350.85,295.12,277.23,269.75,178.06,214.49,409.91,451.19,514.66,485.20,530.70,244.35,340.64,524.81,509.89,453.29,341.77,353.46,384.57,409.88,436.55,389.24,306.34,398.83,370.53,293.14,292.97,385.83,369.49,335.11,290.69,275.54,293.06,341.39,304.98,320.17,278.45,284.85,340.43,304.06,294.91,279.06,367.35,372.81,361.27,398.23,372.98,325.83,318.07
2003-04-24 21:54:22.477000,L7,510.83,528.57,500.99,525.49,221.07,224.66,428.36,523.38,368.93,337.04,333.15,319.04,317.16,319.43,309.38,313.65,351.56,327.23,356.50,298.26,274.81,264.81,259.64,247.62,260.69,271.48,272.25,283.13,291.06,287.82,288.13,295.04,301.99,299.59,296.63,280.38,271.86,281.69,347.66,269.63,288.19,301.81,271.58,278.78,357.29,297.60,271.07,275.51,269.23,262.16,269.92,276.32,269.37,278.56,292.72,338.45,296.53,286.90,281.07,283.26,272.42,271.52,272.01,290.07,272.87,263.74,273.36,265.13,276.76,290.76,318.70,259.99,270.58,267.20,274.22,281.34,267.31,272.44,267.71,249.71,247.69,247.12,246.39,251.51,293.15,256.79,233.50,224.31,283.89,332.66,316.27,296.40,273.24,360.36,326.57,344.00,359.31,408.95,445.67,518.88,,,,,,,,,,433.13,380.87,364.05,554.41,397.38,,,,,,,,,,230.66,272.74,261.51,,,419.37,308.69,310.50,319.94,249.54,222.31,207.44,223.18,222.81,206.63,276.21,357.42,411.18,395.66,325.17,294.82,293.18,284.83,265.73,258.85,259.02,249.44,225.09,234.51,233.57,243.31,241.97,346.48,384.26,399.24,257.59,427.94,457.07,461.62,445.23,438.64,246.05,240.36,222.86,223.79,204.24,191.38,184.88,176.54,
2003-05-10 21:54:22.508000,L7,510.83,527.55,479.61,335.64,311.20,315.31,333.81,332.95,336.47,340.74,332.99,346.88,344.83,334.64,323.45,320.86,330.74,543.12,440.40,421.85,359.01,,,,,,,,,,,,,,,,,,,,403.43,501.42,299.40,332.60,316.92,299.99,350.04,393.59,351.37,382.95,375.47,412.82,405.62,388.00,314.76,339.92,352.78,434.66,512.50,351.53,406.23,520.22,435.75,367.08,296.78,396.86,490.18,476.37,411.90,407.95,283.23,258.68,262.16,306.03,263.49,282.99,272.95,270.54,290.99,278.51,288.52,280.41,308.27,323.75,293.31,281.44,291.32,296.91,291.88,317.12,323.80,292.06,296.02,302.62,296.78,280.66,281.38,282.29,295.78,278.83,303.21,313.07,317.91,317.96,331.12,329.60,319.84,289.41,281.99,299.84,304.57,293.57,259.10,315.52,302.94,318.88,294.86,295.00,269.07,241.12,293.71,278.22,285.81,289.84,286.79,286.74,292.60,314.54,275.87,268.02,266.61,302.30,310.63,276.48,281.19,265.30,313.13,272.40,272.58,250.05,228.63,307.27,287.25,344.33,333.09,346.26,367.63,371.52,283.44,304.65,307.06,285.71,317.50,310.92,288.32,316.31,278.32,267.50,296.81,295.47,305.40,299.94,311.35,308.22,289.75,257.51,291.58,301.54,320.25,326.01,300.03,252.70,254.04
2003-05-26 21:54:19.958000,L7,406.82,485.73,364.03,218.27,175.89,167.86,178.75,185.48,182.24,181.90,181.29,185.87,184.68,181.17,177.03,169.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.91,512.55,371.59,372.08,417.93,426.40,377.50,372.07,539.70,475.27,,546.57,539.74,473.65,457.23,,500.61,453.44,447.69,384.40,354.27,349.96,302.39,293.68,272.23,241.29,341.12,284.95,290.10,284.89,281.13,295.21,316.50,311.10,295.99,467.20,541.02,268.54,384.88,402.84,543.46,526.98,,,,,421.51,381.98,353.51,316.30,319.49,322.33,279.10,225.77,298.90,332.74,265.62,303.08,291.05,220.58,252.60,293.04,245.43,510.25,342.68,,345.34,325.92,,511.16,446.67,323.74,371.72,486.67,477.49,,,,,,,,,,,,,,,,,,525.45,362.88,377.44,438.92,550.71,490.22,298.12,244.61,287.12,222.19,222.45,229.74,271.85,200.14,,293.44,,,
2003-07-21 21:42:09.884000,L5,463.15,505.54,436.79,222.82,199.40,188.63,180.79,199.46,200.16,192.91,195.65,198.39,192.58,184.06,177.91,164.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-06 21:42:27.230000,L5,448.54,482.37,434.76,229.79,198.13,185.29,183.67,198.82,193.94,189.29,187.14,192.99,184.85,169.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-13 21:48:45.123000,L5,437.12,498.28,419.79,238.46,224.87,225.63,225.33,232.99,233.07,224.47,220.41,226.80,226.68,210.36,207.82,205.08,200.44,200.80,199.62,188.03,186.40,182.75,176.82,185.76,181.79,179.14,179.91,192.05,191.79,195.41,204.07,216.20,193.01,191.84,189.84,184.98,176.51,172.37,172.58,180.37,179.07,187.66,186.33,187.52,180.34,180.57,182.05,182.32,181.78,180.51,177.58,179.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-22 21:42:44.232000,L5,440.55,478.02,418.25,230.70,196.37,184.30,179.86,197.36,195.32,188.22,191.64,196.82,189.59,176.99,178.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-07 21:43:00.591000,L5,480.64,506.12,443.15,236.15,197.93,190.53,182.18,197.11,197.26,191.83,194.37,198.90,196.90,171.29,174.20,170.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-14 21:49:18.766000,L5,450.38,507.50,446.37,249.34,233.58,234.46,233.68,232.51,234.69,230.33,230.59,239.52,237.50,240.11,229.28,219.11,217.83,214.04,206.64,205.36,194.55,184.64,183.00,184.60,177.67,189.07,192.74,198.60,205.97,202.02,212.87,216.93,213.25,215.46,193.73,183.93,186.51,182.21,184.62,184.86,187.45,197.71,198.42,206.35,208.18,208.97,205.52,196.33,195.92,182.06,189.57,174.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.06,187.95,185.37,186.70,181.03,186.23,191.69,188.83,184.96,188.41,189.21,188.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-25 21:43:40.253000,L5,431.71,486.19,421.31,240.71,204.57,192.34,187.85,199.77,197.95,192.83,192.01,194.52,188.86,184.94,183.00,171.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-17 21:50:09.452000,L5,413.53,472.79,438.65,237.98,204.63,190.52,183.75,183.38,183.04,175.35,177.04,183.59,179.22,169.85,176.16,171.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-12 21:44:10.398000,L5,407.53,484.70,416.72,222.58,190.13,181.49,179.41,190.17,197.23,189.35,190.68,195.22,192.78,180.40,181.72,168.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-14 21:44:33.705000,L5,434.30,497.71,437.92,222.24,191.45,179.29,180.68,188.38,191.72,183.62,184.62,189.78,187.72,180.47,179.66,170.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.85,429.11,474.13,527.98,434.34,406.68,462.35,506.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-01 21:44:38.581000,L5,427.80,481.12,426.63,223.83,176.87,181.15,177.07,190.14,186.27,182.01,186.43,190.80,179.90,169.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-02 21:44:54.996000,L5,453.97,501.68,440.52,227.87,194.76,185.63,184.77,193.00,196.19,189.19,194.29,204.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-18 21:45:25.586000,L5,419.37,473.79,400.84,222.78,196.04,190.22,182.05,196.28,202.72,193.82,201.26,201.97,196.87,188.64,185.95,170.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-04 21:45:52.076000,L5,434.35,499.94,424.25,232.74,200.92,193.99,190.98,203.85,202.56,195.85,198.37,199.85,194.05,189.24,185.87,179.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-20 21:46:20.465000,L5,434.04,488.23,402.54,239.95,220.53,209.20,206.15,213.54,216.30,211.41,214.25,214.23,211.78,209.58,201.68,199.74,193.71,202.10,197.49,187.55,177.45,,,,,,,,,176.39,188.40,194.30,188.17,185.43,185.33,181.17,172.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-05 21:46:48.916000,L5,437.07,490.03,405.26,220.71,197.73,190.20,185.33,197.38,195.75,189.82,193.57,195.82,189.99,178.62,177.50,169.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-12 21:53:11.618000,L5,473.84,501.89,439.18,217.58,195.64,190.95,180.74,200.95,198.63,192.89,196.71,195.33,188.28,176.22,175.87,169.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-07 21:47:45.207000,L5,431.37,488.40,414.49,226.88,198.04,192.83,187.42,201.54,199.80,192.54,196.58,197.51,192.77,179.27,177.92,167.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-23 21:48:09.192000,L5,439.43,485.31,398.18,222.79,197.26,185.28,186.31,200.27,197.51,190.09,198.06,196.53,192.79,178.78,180.91,171.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-30 21:54:28.143000,L5,451.11,498.72,436.62,225.96,189.25,185.83,180.45,193.63,195.96,187.79,188.37,194.97,192.93,179.15,179.85,169.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-09 21:49:19.975000,L5,479.95,496.13,450.64,226.64,196.82,188.32,182.68,196.35,200.98,190.54,197.03,198.81,196.24,182.33,183.39,167.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
