dates,satname,nzd0013-0000,nzd0013-0001
2013-06-28 22:19:33.252000,L8,363.39,385.67
2013-07-14 22:19:34.707000,L8,338.50,347.57
2013-08-31 22:19:38.558000,L8,338.25,344.92
2013-10-02 22:19:28.820000,L8,341.83,349.59
2013-10-18 22:19:25.762000,L8,338.42,346.29
2014-02-23 22:18:20.398000,L8,381.66,356.16
2014-03-27 22:17:50.001000,L8,349.57,364.21
2014-05-14 22:17:08.923000,L8,342.58,350.82
2014-05-30 22:17:11.184000,L8,351.06,359.32
2014-07-01 22:17:22.417000,L8,352.00,358.30
2014-07-17 22:17:28.260000,L8,342.49,349.27
2014-09-19 22:17:42.798000,L8,331.38,315.88
2015-01-25 22:17:32.812000,L8,352.03,353.00
2015-02-26 22:17:23.009000,L8,347.19,354.15
2015-06-02 22:16:44.532000,L8,332.96,336.58
2015-07-20 22:17:10.706000,L8,392.57,391.47
2015-08-05 22:17:13.094000,L8,334.83,341.53
2015-10-08 22:17:36.852000,L8,352.42,350.62
2015-10-24 22:17:40.820000,L8,339.64,343.77
2015-12-11 22:17:42.627000,L8,361.30,357.98
2015-12-27 22:17:43.409000,L8,393.66,353.79
2016-01-12 22:17:40.472000,L8,344.37,351.19
2016-04-01 22:17:14.685000,L8,333.28,288.59
2016-08-07 22:17:37.552000,L8,311.95,313.17
2016-09-08 22:17:48.858000,L8,351.10,353.14
2016-09-24 22:17:49.840000,L8,342.36,343.81
2016-10-10 22:17:54.274000,L8,393.19,354.62
2016-10-26 22:17:56.874000,L8,335.89,321.64
2017-01-30 22:17:38.957000,L8,383.62,353.16
2017-03-03 22:17:25.727000,L8,334.01,339.48
2017-04-20 22:16:59.468000,L8,352.29,362.11
2017-06-07 22:17:15.240000,L8,341.77,351.56
2017-07-09 22:17:23.906000,L8,352.30,361.42
2017-09-27 22:17:48.664000,L8,401.51,355.10
2017-10-29 22:17:53.844000,L8,348.80,353.73
2017-11-30 22:17:44.511000,L8,286.12,324.91
2017-12-16 22:17:46.727000,L8,332.93,341.02
2018-02-02 22:17:27.894000,L8,324.28,314.15
2018-02-18 22:17:22.771000,L8,434.25,362.54
2018-04-07 22:16:59.037000,L8,351.04,357.72
2018-05-09 22:16:40.331000,L8,353.54,364.62
2018-05-25 22:16:28.178000,L8,342.29,349.52
2018-06-10 22:16:26.226000,L8,356.55,383.76
2018-06-26 22:16:36.823000,L8,351.58,361.13
2018-07-28 22:16:51.607000,L8,337.16,348.84
2018-11-17 22:17:31.986000,L8,351.72,354.09
2018-12-03 22:17:30.217000,L8,333.03,339.88
2018-12-19 22:17:28.292000,L8,396.85,357.80
2019-01-04 22:17:27.803000,L8,391.10,354.66
2019-02-05 22:17:21.574000,L8,357.89,356.97
2019-03-25 22:17:09.739000,L8,362.15,361.51
2019-04-26 22:16:59.330000,L8,347.53,356.73
2019-05-28 22:17:17.913000,L8,347.11,355.21
2019-06-29 22:17:29.720000,L8,349.25,356.32
2019-07-31 22:17:38.893000,L8,353.62,364.11
2019-08-16 22:17:44.396000,L8,340.81,351.48
2019-10-03 22:17:57.660000,L8,,262.35
2019-11-04 22:17:58.697000,L8,349.36,352.66
2019-11-20 22:17:54.950000,L8,330.83,
2019-12-06 22:17:54.623000,L8,352.75,368.17
2019-12-22 22:17:51.823000,L8,337.67,342.57
2020-01-07 22:17:47.735000,L8,401.58,372.95
2020-02-08 22:17:38.924000,L8,397.81,362.62
2020-02-24 22:17:35.189000,L8,379.23,359.26
2020-03-11 22:17:28.877000,L8,359.33,372.40
2020-03-27 22:17:20.128000,L8,343.61,354.19
2020-04-28 22:17:04.952000,L8,333.69,342.50
2020-07-01 22:17:22.957000,L8,331.96,339.77
2020-07-17 22:17:28.975000,L8,242.50,339.75
2020-08-02 22:17:33.048000,L8,374.40,377.75
2020-09-03 22:17:46.393000,L8,340.74,346.16
2021-01-25 22:17:44.203000,L8,388.35,356.47
2021-04-15 22:17:16.883000,L8,205.54,296.35
2021-05-01 22:17:07.841000,L8,337.01,344.68
2021-05-17 22:17:12.707000,L8,340.87,349.39
2021-06-18 22:17:27.030000,L8,345.95,356.28
2021-07-04 22:17:29.944000,L8,348.31,354.01
2021-10-24 22:18:01.850000,L8,333.99,341.03
2021-11-09 22:17:58.951000,L8,338.42,343.81
2021-12-19 22:17:52.616000,L9,409.78,376.11
2022-01-04 22:17:52.138000,L9,400.96,362.76
2022-01-20 22:17:51.591000,L9,383.86,364.80
2022-02-21 22:17:43.336000,L9,346.94,355.15
2022-03-09 22:17:37.608000,L9,287.77,246.33
2022-04-18 22:17:25.504000,L8,442.74,407.78
2022-05-12 22:17:13.223000,L9,346.00,354.67
2022-06-05 22:17:39.656000,L8,351.14,359.78
2022-06-13 22:17:12.050000,L9,345.96,357.78
2022-06-21 22:17:48.970000,L8,345.14,354.63
2022-07-15 22:17:24.696000,L9,337.04,344.58
2022-07-31 22:17:39.593000,L9,346.72,352.56
2022-08-08 22:18:05.196000,L8,346.45,353.50
2022-09-09 22:18:11.619000,L8,343.67,352.00
2022-11-04 22:18:00.514000,L9,350.09,351.88
2022-11-12 22:18:10.437000,L8,334.62,339.62
2022-12-22 22:17:59.519000,L9,332.91,334.92
2023-01-15 22:17:53.980000,L8,350.14,350.20
2023-01-31 22:17:58.841000,L8,311.86,301.43
2023-02-08 22:18:06.517000,L9,349.26,352.69
2023-02-16 22:17:50.035000,L8,345.77,350.59
2023-03-04 22:17:37.574000,L8,347.61,351.24
2023-03-28 22:17:33.498000,L9,350.45,352.10
2023-04-13 22:17:27.047000,L9,470.96,404.36
2023-05-15 22:17:12.111000,L9,346.10,350.87
2023-05-23 22:16:53.942000,L8,314.42,321.88
2023-06-16 22:16:54.981000,L9,338.57,346.69
2023-06-24 22:17:06.399000,L8,338.80,346.53
2023-07-02 22:17:05.775000,L9,345.92,353.03
2023-07-26 22:17:23.328000,L8,350.28,361.95
2023-09-12 22:17:38.225000,L8,351.52,355.34
2023-09-20 22:17:40.026000,L9,339.82,345.63
2023-10-14 22:17:45.774000,L8,349.82,352.08
2023-10-22 22:17:50.479000,L9,341.31,345.41
2023-11-07 22:17:46.155000,L9,336.16,340.61
2023-11-15 22:17:47.856000,L8,397.85,384.81
2024-01-10 22:17:52.010000,L9,350.85,351.95
2024-01-18 22:17:42.241000,L8,331.51,281.96
2024-02-11 22:17:53.113000,L9,391.96,357.30
2024-02-19 22:17:39.652000,L8,390.95,354.02
2024-03-30 22:17:36.478000,L9,349.75,352.36
2024-04-07 22:17:11.830000,L8,394.79,396.69
2024-04-15 22:17:28.257000,L9,350.29,404.45
2024-04-23 22:17:03.194000,L8,344.13,351.94
2024-05-01 22:17:11.831000,L9,348.63,354.81
2024-05-09 22:16:51.826000,L8,350.05,358.39
2024-05-17 22:17:03.987000,L9,354.80,374.65
2024-06-18 22:16:43.968000,L9,331.41,337.64
2024-06-26 22:16:52.651000,L8,351.16,359.19
2024-07-12 22:17:00.992000,L8,349.53,353.16
2024-08-05 22:17:06.640000,L9,333.34,339.78
2024-08-21 22:17:19.711000,L9,350.08,352.27
2024-08-29 22:17:21.978000,L8,342.86,347.68
2024-11-01 22:17:31.195000,L8,353.75,350.55
2024-11-17 22:17:38.841000,L8,334.44,339.43
2024-12-03 22:17:45.212000,L8,349.87,350.73
2025-01-12 22:17:45.559000,L9,354.56,353.38
2025-01-28 22:17:42.532000,L9,397.96,362.39
2025-02-05 22:17:39.822000,L8,401.45,384.75
2025-03-01 22:17:39.455000,L9,352.48,357.70
2025-03-09 22:17:26.663000,L8,348.72,352.92
2025-03-25 22:17:16.100000,L8,406.53,403.87
2025-05-04 22:17:17.676000,L9,353.87,368.21
