dates,satname,nzd0105-0000,nzd0105-0001,nzd0105-0002,nzd0105-0003,nzd0105-0004,nzd0105-0005,nzd0105-0006,nzd0105-0007,nzd0105-0008,nzd0105-0013,nzd0105-0014,nzd0105-0015,nzd0105-0016,nzd0105-0026,nzd0105-0027,nzd0105-0028,nzd0105-0029,nzd0105-0030,nzd0105-0031,nzd0105-0032,nzd0105-0033,nzd0105-0034,nzd0105-0035,nzd0105-0036,nzd0105-0037,nzd0105-0038,nzd0105-0039,nzd0105-0040,nzd0105-0041,nzd0105-0042,nzd0105-0043,nzd0105-0044,nzd0105-0045,nzd0105-0046,nzd0105-0047,nzd0105-0048,nzd0105-0049,nzd0105-0050,nzd0105-0051,nzd0105-0053,nzd0105-0054,nzd0105-0055,nzd0105-0056,nzd0105-0057,nzd0105-0058,nzd0105-0059,nzd0105-0060,nzd0105-0061,nzd0105-0062,nzd0105-0063,nzd0105-0064,nzd0105-0065,nzd0105-0066,nzd0105-0067,nzd0105-0068,nzd0105-0069,nzd0105-0070,nzd0105-0071,nzd0105-0073,nzd0105-0074,nzd0105-0075,nzd0105-0076,nzd0105-0077,nzd0105-0078,nzd0105-0079,nzd0105-0080,nzd0105-0081,nzd0105-0082,nzd0105-0083,nzd0105-0084,nzd0105-0085,nzd0105-0086,nzd0105-0087,nzd0105-0088,nzd0105-0089,nzd0105-0090,nzd0105-0094,nzd0105-0095,nzd0105-0096,nzd0105-0097,nzd0105-0098,nzd0105-0099,nzd0105-0100,nzd0105-0101,nzd0105-0102,nzd0105-0103,nzd0105-0104,nzd0105-0105,nzd0105-0106,nzd0105-0107,nzd0105-0108,nzd0105-0109,nzd0105-0110,nzd0105-0111,nzd0105-0112,nzd0105-0113,nzd0105-0114,nzd0105-0115,nzd0105-0116,nzd0105-0117,nzd0105-0118,nzd0105-0119,nzd0105-0120,nzd0105-0122,nzd0105-0123,nzd0105-0124,nzd0105-0125,nzd0105-0126,nzd0105-0127,nzd0105-0128,nzd0105-0129,nzd0105-0131,nzd0105-0132,nzd0105-0133,nzd0105-0134,nzd0105-0135,nzd0105-0136,nzd0105-0137,nzd0105-0138,nzd0105-0145,nzd0105-0146,nzd0105-0147,nzd0105-0148,nzd0105-0149,nzd0105-0150,nzd0105-0152,nzd0105-0153,nzd0105-0154,nzd0105-0155,nzd0105-0156,nzd0105-0157,nzd0105-0158,nzd0105-0159,nzd0105-0009,nzd0105-0010,nzd0105-0011,nzd0105-0012,nzd0105-0017,nzd0105-0018,nzd0105-0019,nzd0105-0020,nzd0105-0021,nzd0105-0052,nzd0105-0072,nzd0105-0121,nzd0105-0130,nzd0105-0139,nzd0105-0140,nzd0105-0141,nzd0105-0142,nzd0105-0143,nzd0105-0144,nzd0105-0151,nzd0105-0160,nzd0105-0167,nzd0105-0168,nzd0105-0169,nzd0105-0170,nzd0105-0171,nzd0105-0172,nzd0105-0173,nzd0105-0174,nzd0105-0175,nzd0105-0176,nzd0105-0177,nzd0105-0178,nzd0105-0091,nzd0105-0092,nzd0105-0093,nzd0105-0163,nzd0105-0164,nzd0105-0165,nzd0105-0166,nzd0105-0161,nzd0105-0162,nzd0105-0179,nzd0105-0023,nzd0105-0024,nzd0105-0025,nzd0105-0022
1999-08-26 22:04:44.971000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.23,268.32,374.38,238.03,253.81,336.48,185.06,326.14,420.06,462.00,257.19,,,,265.12,271.01,347.07,328.90,279.15,,,376.91,385.17,335.15,534.11,498.31,,,414.07,400.41,425.84,352.48,424.75,358.98,417.45,329.72,197.23,203.15,220.00,244.26,,541.50,400.11,409.17,,,,,,,,,,,,256.70,375.37,393.16,360.37,379.13,,,355.25,196.27,411.10,429.67,433.66,448.12,260.24,225.99,239.65,248.23,283.39,346.38,327.42,322.15,300.32,,230.20,385.74,469.14,209.72,497.30,442.19,426.67,435.93,360.31,,,,
1999-09-27 22:04:48.949000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.24,,,321.21,280.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.26,386.02,,,,,,,404.78,359.56,,,,,,,,,,,,,,,205.71,177.67,200.81,213.42,225.52,258.15,,,,,,,372.10,309.59,,,,,,,,,,,,,,,,203.62,,222.18,236.95,272.87,276.13,239.99,258.72,253.00,290.66,359.64,329.96,324.61,360.92,,,,212.46,215.60,239.28,205.75,,,368.86,,,,
1999-11-14 22:04:42.286000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.94,173.96,209.08,226.09,247.01,268.88,283.21,266.02,233.63,234.30,236.98,253.99,258.49,241.56,228.95,,,283.28,290.87,299.65,318.42,297.04,279.80,208.84,206.53,342.04,308.66,265.12,260.96,260.69,252.04,319.39,263.32,322.69,361.36,368.44,370.47,360.88,246.04,408.98,393.24,395.63,421.82,327.81,433.05,234.05,182.53,195.44,279.39,298.21,327.92,330.03,304.59,301.28,252.01,274.17,273.53,317.57,352.43,318.65,312.72,318.46,290.17,243.55,310.11,258.93,300.58,293.21,189.85,203.53,494.64,385.89,246.94,252.68,258.00,263.38,265.14,273.12,275.11,321.49,286.87,287.00,292.35,299.44,310.01,189.97,298.37,343.40,342.78,346.68,357.69,368.25,372.22,378.38,370.84,373.66,388.98,386.27,398.92,412.32,410.97,,,,,,,,,,269.94,348.09,475.56,283.96,290.68,306.89,319.96,339.38,345.65,350.23,381.15,415.82,458.59,459.48,471.12,474.38,485.91,492.94,488.22,509.49,509.26,533.32,519.80,530.04,389.60,373.29,386.79,432.03,432.53,447.45,454.24,420.39,411.86,521.68,,,,
2000-01-01 22:04:37.439000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.93,220.06,234.58,235.93,247.33,218.14,239.46,210.84,236.44,272.97,238.18,245.42,287.42,282.66,294.33,353.38,332.72,370.54,319.32,214.71,176.46,,196.67,305.03,318.13,350.77,328.27,352.45,389.31,256.12,271.57,357.65,320.49,371.19,391.53,417.56,421.81,436.74,483.16,221.24,201.72,,,,450.92,512.56,476.17,477.26,492.24,543.03,475.47,511.89,243.87,293.55,319.53,318.78,217.60,251.24,539.80,487.08,,,,,,235.21,194.27,295.00,301.77,341.69,448.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.70,370.17,,,,,,,,,,,448.71,452.57,451.14,440.39,472.18,479.35,538.63,507.36,503.17,507.39,,,,,,470.26,473.51,465.54,452.10,,532.25,,,,,
2000-02-18 22:04:29.218000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.86,322.55,255.31,,,,,,216.01,325.08,227.09,230.46,330.07,295.90,,,,,,,212.94,229.80,238.58,365.31,259.85,211.48,287.68,239.20,304.58,314.18,227.59,214.02,202.25,214.61,244.96,,256.09,238.31,275.27,299.45,324.20,346.25,288.36,285.67,283.35,207.76,213.82,228.48,281.42,373.64,426.79,270.22,277.31,283.27,284.60,240.68,299.29,309.76,283.82,264.52,332.62,334.98,486.26,522.56,398.92,,,,,,,,,,,,,264.95,380.15,274.73,405.34,391.91,323.92,221.69,329.35,280.32,329.34,341.84,342.17,409.67,475.35,474.49,379.42,383.12,381.11,368.08,448.85,442.47,,,,311.98,308.17,296.38,325.96,303.08,355.99,401.83,,,,
2000-05-24 22:03:46.662000,L7,,,,,,,,,,,,,,266.14,203.02,282.37,,,,367.71,337.61,,,329.18,383.70,390.99,386.27,396.80,420.10,407.43,222.36,193.90,212.80,237.94,251.34,355.67,,,,,,,,,,,187.95,255.63,216.22,,,,508.66,411.61,330.80,313.80,312.20,318.54,381.76,454.85,278.15,214.32,525.20,493.18,,,,,,,,,,,,259.16,265.61,268.43,254.13,266.36,278.36,256.90,264.90,287.07,356.76,303.40,268.89,337.89,346.54,323.11,433.61,436.27,374.57,380.83,,359.77,307.44,358.34,309.25,301.12,,,,343.25,404.73,381.29,360.44,367.64,442.73,465.02,437.72,,,,510.73,231.88,273.55,481.55,492.52,,515.94,408.51,392.79,331.89,341.71,543.91,538.90,227.81,239.86,502.11,526.33,521.65,507.99,,,,,,310.32,198.40,292.33,320.76,,359.04,,420.62,469.80,440.86,449.23,525.58,462.37,466.11,504.26,,218.33,219.10,263.03,269.53,223.32,252.90,257.20,290.31,349.45,328.80,326.58,339.72,286.46,279.37,336.48,201.33,226.54,255.00,200.73,,,369.74,,,,
2000-07-11 22:03:17.779000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.80,190.17,239.11,263.30,,,,,180.59,207.77,224.56,230.40,218.90,,,,,,,,,206.73,218.98,236.67,257.85,,,,,,,251.20,260.13,266.50,,,,,,,,,,,,,,,,,,,,438.04,458.93,421.72,467.54,486.07,490.33,421.68,,,,490.17,475.60,479.31,485.60,489.89,,542.33,524.33,,225.67,184.44,214.14,207.45,236.78,247.92,529.76,537.03,183.96,257.08,,,,,,,,,,,,,,497.31,464.78,,,,,202.58,239.72,230.03,228.49,265.61,267.55,225.71,257.02,260.12,289.64,353.59,336.91,328.28,343.92,274.15,248.78,,224.71,235.33,255.52,201.82,216.37,187.07,375.70,,,,
2000-08-12 22:02:54.094000,L7,,,,,,,,,,537.54,539.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.27,435.30,388.60,,,,,,,,,,,,,477.61,427.92,,364.11,352.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.14,330.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-13 22:02:26.190000,L7,,,,,,,,,,,,,,,,,,,,,,,,495.35,288.60,,,,,,,,419.99,482.71,522.87,371.37,,,,,,,,,,,,287.39,272.99,,,,,,,277.65,258.51,274.51,329.63,320.96,343.82,354.24,353.31,519.45,522.38,360.82,356.83,379.48,386.44,391.65,408.44,398.45,298.43,309.85,281.87,313.82,282.57,407.57,435.34,526.86,398.75,389.77,390.68,477.17,185.71,239.27,186.50,191.53,191.82,199.78,203.51,184.62,275.95,261.14,466.21,470.51,464.99,554.39,497.40,,,,,,,,,,401.79,,,501.00,436.76,361.86,312.24,372.65,522.22,495.90,388.64,,503.18,525.74,509.96,504.93,512.46,552.67,495.42,,,,,,,,,,,,308.15,397.59,406.36,338.96,,561.97,,466.71,415.17,425.33,437.00,508.03,,,503.80,,,,,,,,,,,,,,267.47,282.19,234.28,,,,,,,,391.50,377.86,,405.33
2000-10-15 22:01:56.204000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.16,226.72,,,235.01,250.11,247.00,321.80,,332.32,,,,,,,,266.18,203.69,261.18,448.74,207.52,216.12,221.37,216.41,400.29,226.09,,249.07,323.01,,,,314.07,307.46,267.99,,445.58,531.01,,,452.49,292.44,282.29,,,305.63,397.24,413.41,185.85,390.37,461.43,429.12,213.32,194.24,282.02,223.97,242.85,275.77,,281.01,196.59,229.96,,,,,,,,,,,,493.25,478.62,444.05,417.23,440.03,504.62,,557.99,212.53,433.80,248.11,299.20,270.13,308.25,256.21,498.27,538.86,315.53,374.04,344.06,336.51,378.85,,238.37,249.60,509.97,240.43,295.93,272.29,427.55,483.43,389.45,,,,
