dates,satname,nzd0009-0000,nzd0009-0001,nzd0009-0002,nzd0009-0003,nzd0009-0004,nzd0009-0005,nzd0009-0006,nzd0009-0007,nzd0009-0008,nzd0009-0009,nzd0009-0010,nzd0009-0011,nzd0009-0012,nzd0009-0013,nzd0009-0014,nzd0009-0015,nzd0009-0016,nzd0009-0017,nzd0009-0018,nzd0009-0019,nzd0009-0020,nzd0009-0021,nzd0009-0022,nzd0009-0023,nzd0009-0024,nzd0009-0025,nzd0009-0026,nzd0009-0027,nzd0009-0028,nzd0009-0029,nzd0009-0030,nzd0009-0031,nzd0009-0032,nzd0009-0033,nzd0009-0034,nzd0009-0035,nzd0009-0036,nzd0009-0037,nzd0009-0038,nzd0009-0039,nzd0009-0040,nzd0009-0041,nzd0009-0042,nzd0009-0043,nzd0009-0044,nzd0009-0045,nzd0009-0046,nzd0009-0047,nzd0009-0048,nzd0009-0049,nzd0009-0050,nzd0009-0051,nzd0009-0052,nzd0009-0053,nzd0009-0054,nzd0009-0055,nzd0009-0056,nzd0009-0057,nzd0009-0058,nzd0009-0059,nzd0009-0060,nzd0009-0061,nzd0009-0062,nzd0009-0063,nzd0009-0064,nzd0009-0065,nzd0009-0066,nzd0009-0067,nzd0009-0068,nzd0009-0069,nzd0009-0070,nzd0009-0071,nzd0009-0072,nzd0009-0073,nzd0009-0074,nzd0009-0075,nzd0009-0076,nzd0009-0077,nzd0009-0078,nzd0009-0079,nzd0009-0080,nzd0009-0081,nzd0009-0082,nzd0009-0083,nzd0009-0084,nzd0009-0085,nzd0009-0086,nzd0009-0087,nzd0009-0088,nzd0009-0089,nzd0009-0090,nzd0009-0091,nzd0009-0092,nzd0009-0093,nzd0009-0094,nzd0009-0095,nzd0009-0096,nzd0009-0097,nzd0009-0098,nzd0009-0099,nzd0009-0100,nzd0009-0101,nzd0009-0102,nzd0009-0103,nzd0009-0104,nzd0009-0106,nzd0009-0107,nzd0009-0108,nzd0009-0109,nzd0009-0110,nzd0009-0111,nzd0009-0112,nzd0009-0113,nzd0009-0114,nzd0009-0115,nzd0009-0116,nzd0009-0117,nzd0009-0118,nzd0009-0119,nzd0009-0120,nzd0009-0121,nzd0009-0122,nzd0009-0123,nzd0009-0124,nzd0009-0125,nzd0009-0126,nzd0009-0127,nzd0009-0128,nzd0009-0129,nzd0009-0130,nzd0009-0131,nzd0009-0132,nzd0009-0133,nzd0009-0134,nzd0009-0135,nzd0009-0136,nzd0009-0137,nzd0009-0138,nzd0009-0139,nzd0009-0140,nzd0009-0141,nzd0009-0142,nzd0009-0143,nzd0009-0144,nzd0009-0145,nzd0009-0146,nzd0009-0147,nzd0009-0148,nzd0009-0149,nzd0009-0150,nzd0009-0151,nzd0009-0152,nzd0009-0153,nzd0009-0154,nzd0009-0155,nzd0009-0156,nzd0009-0157,nzd0009-0158,nzd0009-0159,nzd0009-0160,nzd0009-0161,nzd0009-0162,nzd0009-0163,nzd0009-0164,nzd0009-0165,nzd0009-0166,nzd0009-0167,nzd0009-0168,nzd0009-0169,nzd0009-0170,nzd0009-0171,nzd0009-0172,nzd0009-0173,nzd0009-0174,nzd0009-0175,nzd0009-0176,nzd0009-0177,nzd0009-0178,nzd0009-0179,nzd0009-0180,nzd0009-0181,nzd0009-0182,nzd0009-0183,nzd0009-0184,nzd0009-0185,nzd0009-0186,nzd0009-0187,nzd0009-0188,nzd0009-0189,nzd0009-0190,nzd0009-0191,nzd0009-0192,nzd0009-0193,nzd0009-0194,nzd0009-0195,nzd0009-0196,nzd0009-0197,nzd0009-0198,nzd0009-0199,nzd0009-0200,nzd0009-0201,nzd0009-0202,nzd0009-0203,nzd0009-0204,nzd0009-0205,nzd0009-0206,nzd0009-0207,nzd0009-0208,nzd0009-0209,nzd0009-0210,nzd0009-0211,nzd0009-0212,nzd0009-0213,nzd0009-0214,nzd0009-0215,nzd0009-0216,nzd0009-0217,nzd0009-0218,nzd0009-0219,nzd0009-0220,nzd0009-0221,nzd0009-0222,nzd0009-0223,nzd0009-0224,nzd0009-0225,nzd0009-0226,nzd0009-0227,nzd0009-0228,nzd0009-0229,nzd0009-0230,nzd0009-0231,nzd0009-0232,nzd0009-0233,nzd0009-0234,nzd0009-0235,nzd0009-0236,nzd0009-0237,nzd0009-0238,nzd0009-0239,nzd0009-0240,nzd0009-0241,nzd0009-0242,nzd0009-0243,nzd0009-0244,nzd0009-0245,nzd0009-0246,nzd0009-0247,nzd0009-0248,nzd0009-0249,nzd0009-0250,nzd0009-0251,nzd0009-0252,nzd0009-0253,nzd0009-0254,nzd0009-0255,nzd0009-0256,nzd0009-0257,nzd0009-0258,nzd0009-0259,nzd0009-0260,nzd0009-0261,nzd0009-0262,nzd0009-0263,nzd0009-0264,nzd0009-0265,nzd0009-0266,nzd0009-0267,nzd0009-0268,nzd0009-0269,nzd0009-0270,nzd0009-0271,nzd0009-0272,nzd0009-0273,nzd0009-0274,nzd0009-0275,nzd0009-0276,nzd0009-0277,nzd0009-0105,nzd0009-0278
1999-10-04 22:10:38.131000,L7,,,330.45,331.65,316.10,363.95,388.66,451.22,385.26,326.73,429.40,479.32,386.32,472.67,509.45,447.53,477.23,490.99,441.76,433.75,473.91,480.55,447.46,432.40,356.68,317.55,436.35,327.40,247.11,411.84,409.14,488.00,476.82,533.95,396.97,355.03,350.77,552.75,412.43,427.99,442.70,412.37,325.62,444.82,255.16,279.96,260.88,221.78,262.50,263.99,259.24,259.25,321.95,233.02,226.64,393.42,396.21,410.03,420.62,458.11,459.57,224.36,329.04,280.45,338.13,256.15,438.09,429.45,441.62,471.03,543.71,485.15,516.65,467.10,,242.50,355.67,349.58,406.33,432.14,468.58,463.75,534.23,480.35,489.88,394.23,550.12,,,,,,,531.00,494.17,455.37,434.60,446.79,463.82,407.55,289.92,278.90,215.02,448.53,436.02,394.50,417.96,452.51,434.75,448.34,485.89,246.83,278.25,390.54,369.96,354.01,343.67,349.18,,,415.53,455.46,270.91,328.51,326.16,330.57,310.23,239.67,351.85,345.91,350.36,388.06,445.82,405.85,495.74,,340.47,210.98,234.22,299.62,,343.90,314.42,488.07,473.58,325.49,250.72,224.33,320.27,330.53,337.67,349.08,341.00,387.41,348.35,329.27,351.73,361.08,351.12,366.56,,390.71,390.71,388.84,400.91,406.44,364.36,322.32,365.52,256.07,242.29,232.33,239.92,235.97,245.54,248.27,266.33,249.72,250.80,281.61,286.54,301.02,258.97,202.49,218.65,220.28,218.39,225.25,262.05,239.63,236.01,540.18,232.35,205.99,325.46,328.97,325.81,328.50,316.27,195.49,200.61,336.35,300.31,316.20,358.02,325.15,379.97,249.40,305.33,358.31,218.46,406.35,480.41,475.74,477.67,469.70,473.66,271.28,486.95,540.28,201.06,188.85,531.27,520.76,531.79,521.22,518.99,516.28,504.35,496.55,526.53,542.44,515.56,519.55,350.31,352.49,,289.94,349.72,509.70,401.10,275.86,300.35,329.08,457.31,326.97,332.48,342.97,450.02,344.47,344.62,500.11,506.73,464.05,499.81,512.22,465.89,435.84,414.71,418.65,496.17,453.10,,528.95,520.81,518.84,383.76,427.93,396.58,407.68,400.68,494.72,465.80,486.72,492.11,520.20,,473.71,
1999-11-21 22:10:24.244000,L7,,,,,,,479.78,423.35,549.03,511.25,497.62,461.10,392.79,370.42,452.52,268.59,234.91,443.15,402.71,415.89,362.68,431.46,514.25,322.89,410.85,389.14,386.80,528.15,494.98,514.45,475.91,477.98,432.76,296.12,314.55,419.25,469.44,448.11,449.54,459.67,454.13,437.46,444.56,482.53,238.45,190.02,212.04,202.34,209.65,219.17,407.63,421.51,391.11,298.01,344.42,227.24,218.06,186.66,550.26,518.62,511.53,511.85,509.85,466.28,478.26,312.11,504.79,496.02,494.66,530.00,451.60,515.40,456.40,455.63,455.84,468.28,446.48,442.80,427.88,237.77,269.47,208.24,241.95,366.53,358.61,213.63,413.40,450.76,380.75,392.91,422.88,425.13,462.20,,301.45,273.76,197.65,259.62,215.91,206.64,466.98,476.82,452.54,421.62,410.33,408.67,448.93,425.69,403.93,374.69,282.72,330.27,358.02,402.94,404.23,439.81,440.14,346.37,354.94,515.94,440.68,359.15,451.85,465.51,396.59,484.02,456.48,447.42,376.83,434.89,323.80,337.51,413.54,437.35,453.58,395.10,485.10,445.29,347.48,341.03,254.32,,,,,,189.07,196.53,236.72,254.99,249.49,268.03,434.81,393.16,390.07,458.10,283.01,210.37,456.85,278.43,294.89,378.53,370.23,358.06,395.34,511.83,198.05,202.27,198.91,241.65,259.06,259.66,226.79,252.15,369.29,359.54,396.09,226.10,258.43,298.24,290.69,323.54,299.03,308.46,312.66,316.98,362.75,311.31,407.08,542.12,382.91,490.53,245.67,349.50,361.99,372.46,223.17,390.16,335.24,339.88,332.60,518.69,435.74,375.90,388.27,354.58,272.67,533.94,482.30,506.92,507.96,493.29,385.63,477.10,510.14,277.31,333.19,331.42,294.79,302.01,303.79,305.59,324.62,345.72,373.25,225.02,336.56,340.82,356.13,488.59,495.19,517.93,492.11,425.39,419.93,499.27,468.85,425.88,346.02,358.10,358.94,493.49,447.62,413.51,533.88,534.77,543.98,304.80,321.07,347.78,345.32,345.36,360.30,343.84,321.62,316.49,265.87,487.03,504.92,183.32,182.77,199.34,214.32,300.14,341.43,320.84,349.55,358.41,377.63,368.19,387.99,276.65,485.94,390.54,399.01,379.14,437.54,399.49,
1999-12-07 22:10:30.042000,L7,,,390.06,392.53,393.06,418.54,363.94,343.09,,292.20,337.93,434.58,440.84,451.80,483.99,264.01,248.83,392.77,260.33,278.74,412.58,372.12,509.56,427.48,252.74,255.14,262.85,277.22,308.83,333.01,368.81,309.77,323.87,333.21,,258.84,318.85,537.93,529.40,494.62,501.23,462.90,478.92,471.32,413.36,416.95,418.45,251.49,258.66,250.98,,,265.80,359.68,435.21,283.55,249.28,254.56,258.84,257.50,277.24,305.64,,,,473.91,427.17,450.15,,,468.00,425.84,461.16,459.82,502.40,515.98,,,,,307.66,312.22,349.71,336.27,,454.84,475.25,447.65,440.51,433.91,424.36,431.95,,,,,304.31,475.07,498.56,488.63,307.54,305.39,338.82,427.22,435.42,,,,,417.71,434.78,422.41,464.16,473.20,387.01,467.52,537.78,538.46,,,,537.32,524.59,548.35,,,,,,429.26,367.51,324.90,297.21,292.19,345.32,398.10,441.85,469.75,552.21,346.43,390.05,463.34,,,,,,,292.35,305.90,283.99,275.17,491.90,395.30,543.43,246.16,239.75,,,,,,,,,,,383.81,510.45,549.19,,,,491.82,425.83,546.79,,,515.82,465.69,481.09,,472.97,490.01,490.09,,,,398.49,403.55,411.94,,,,,,,,,,,,,,,,,,,,,,427.86,475.25,482.41,517.53,506.01,,,,,,,,,,,,,,,,,526.67,540.59,550.18,409.09,546.07,458.44,530.06,492.90,,,,,403.09,510.24,544.26,433.32,519.20,,,,390.44,407.74,470.85,,,,,,,,,,,,433.53,440.52,489.26,,,,,,278.14,495.03,431.04,
2000-04-29 22:09:53.797000,L7,314.42,389.45,461.19,306.91,444.97,316.13,190.22,234.19,394.02,394.26,379.62,391.34,363.16,452.41,460.86,547.19,491.18,556.24,457.70,325.25,363.06,337.18,308.90,449.09,439.58,439.01,450.16,467.15,518.18,309.84,290.91,277.00,254.73,259.60,270.40,204.35,193.46,280.93,195.67,200.17,350.00,433.47,428.92,400.64,401.26,386.84,390.53,406.19,410.64,423.24,436.08,419.88,408.82,394.23,321.38,312.70,449.94,439.97,446.80,469.67,478.87,480.74,481.68,517.25,494.19,483.32,517.54,523.75,452.59,446.17,458.41,485.36,337.23,354.91,280.27,298.77,304.04,264.10,247.77,258.01,254.67,252.06,256.31,231.43,237.24,246.02,247.19,263.05,259.02,225.00,212.47,279.30,240.31,316.56,320.86,338.99,340.32,465.80,522.23,517.44,491.70,214.33,220.83,215.61,317.80,300.68,255.38,257.32,238.76,234.54,370.98,258.56,221.62,331.25,339.95,400.29,357.26,338.85,357.49,387.64,381.97,357.51,243.41,264.45,500.28,451.24,455.64,486.99,277.79,275.49,497.05,466.96,505.00,400.30,546.10,474.12,418.84,437.00,445.05,459.85,358.77,345.97,396.37,258.17,246.16,541.81,534.56,497.88,455.94,339.76,414.36,286.81,336.08,324.71,328.55,304.57,342.75,529.98,478.80,370.95,415.76,410.61,536.06,494.85,461.93,488.63,459.73,446.65,447.27,457.52,456.48,239.37,245.33,242.98,236.14,230.61,494.07,488.80,516.26,510.12,471.18,476.15,376.26,417.66,409.33,417.99,450.75,429.91,444.21,531.41,519.39,491.61,471.60,478.41,475.20,490.47,497.09,518.97,515.49,497.41,510.75,496.84,495.79,540.69,518.67,511.26,529.24,523.20,544.21,542.43,538.24,538.60,513.27,486.96,511.60,501.83,491.52,504.57,506.39,299.68,326.60,321.90,342.95,242.03,508.14,519.03,518.74,509.19,518.19,538.70,537.79,527.09,530.26,522.43,302.20,322.64,324.62,318.85,224.39,249.98,428.28,436.05,433.30,363.61,370.22,280.67,382.58,332.66,444.85,243.94,308.28,333.18,333.22,320.86,289.28,372.59,383.15,441.68,377.88,454.33,364.01,308.37,524.80,543.27,508.18,524.94,525.13,528.80,504.55,532.82,370.04,430.84,278.80,513.43,445.53,368.58,390.25,,
2000-05-15 22:09:42.527000,L7,428.12,382.80,392.15,383.69,382.28,320.18,373.83,238.92,383.52,395.61,414.41,327.18,256.15,247.65,238.43,231.85,221.73,241.48,270.07,275.85,273.79,285.42,267.89,259.57,242.65,292.79,207.08,242.01,269.00,254.44,234.81,231.00,219.28,227.79,222.50,227.79,240.16,317.52,304.57,312.17,243.99,248.81,231.93,252.16,362.85,267.42,247.72,278.30,212.11,218.42,244.71,226.77,378.72,398.14,364.21,200.92,216.19,218.13,196.96,206.00,219.62,247.24,178.01,246.74,238.53,199.81,196.45,208.70,219.58,314.80,186.29,274.40,270.68,321.89,413.74,289.08,273.08,257.89,275.89,289.11,285.86,183.77,186.03,181.55,198.82,213.12,203.44,428.11,414.33,324.51,418.95,411.60,318.44,234.97,297.19,311.28,200.57,290.16,364.19,388.24,231.46,176.73,206.83,223.52,259.46,252.09,258.98,225.45,351.86,351.68,321.05,305.85,290.80,304.24,288.15,344.32,333.64,327.97,344.29,335.17,314.67,303.14,306.83,359.49,402.49,396.18,236.80,266.34,285.54,284.33,269.94,391.96,397.84,276.33,266.00,266.04,284.74,307.38,339.66,353.27,368.99,396.27,408.48,402.58,435.75,430.87,404.34,385.89,377.41,378.62,391.60,322.35,317.10,292.47,254.40,320.38,248.78,280.51,256.69,246.44,279.77,264.18,296.11,281.65,259.37,257.28,269.88,265.46,256.08,281.96,431.15,393.84,419.45,390.05,313.00,318.46,348.04,376.77,459.26,447.47,459.30,474.35,461.81,414.55,308.95,387.44,405.69,413.54,425.28,510.05,366.63,446.42,520.96,482.61,513.23,507.73,498.37,398.80,368.24,346.32,347.92,351.94,487.98,481.91,540.74,345.68,354.94,403.10,396.69,372.44,377.47,355.32,371.66,360.27,358.11,371.43,366.35,382.95,382.74,480.45,528.64,498.80,534.10,538.51,547.42,359.58,350.73,541.20,542.65,507.39,530.11,504.80,519.23,529.18,260.51,303.74,192.26,503.53,269.64,313.67,282.43,263.78,230.99,449.07,459.61,522.72,433.39,438.34,515.09,530.85,469.27,194.75,362.36,201.86,250.84,347.28,338.89,349.79,254.71,431.80,504.41,514.22,518.75,333.35,373.92,458.85,359.50,361.00,427.77,256.34,338.66,338.10,342.39,355.20,268.32,313.02,415.92,248.90,
2000-08-03 22:08:44.137000,L7,230.30,277.54,220.65,236.49,248.67,239.90,228.67,249.17,211.23,,,,,,,,,,,186.80,209.11,220.78,216.41,243.31,228.27,194.61,,172.47,259.27,284.76,224.70,224.74,237.68,221.43,288.49,284.48,254.18,252.61,196.64,274.49,258.65,251.10,250.61,256.79,291.29,276.05,301.75,423.44,457.31,469.10,482.63,,454.24,491.34,520.56,394.00,554.04,458.14,536.93,515.06,,,,,,540.52,507.20,479.11,476.50,261.19,513.74,540.20,,,,254.86,298.22,188.49,201.61,248.00,269.93,290.01,264.58,327.37,347.52,334.56,351.24,320.00,303.28,297.51,285.59,244.87,198.38,261.56,269.77,337.68,333.05,203.87,234.68,292.96,279.16,297.76,260.57,190.85,188.67,,,,,,,213.19,238.23,254.17,277.64,284.09,291.95,246.53,306.12,539.86,325.17,423.20,541.38,,,386.02,395.25,357.10,294.63,553.13,445.05,476.24,479.09,236.64,225.04,193.82,,,556.20,349.24,,,497.88,396.78,402.24,396.82,350.67,342.04,297.20,292.80,324.15,317.75,283.95,273.08,233.52,,,,,199.31,238.40,235.91,224.46,221.48,231.48,273.83,308.92,308.91,320.00,297.01,288.51,291.55,321.84,305.48,293.68,284.17,,,,,190.34,204.22,262.78,336.55,340.33,294.78,294.52,299.75,287.67,351.22,349.07,364.55,,360.50,328.16,276.89,257.62,232.01,,,,402.84,210.64,348.39,363.45,364.72,377.97,277.99,,,,,,,,,,,,,,,,,,,,,,,,,389.41,419.79,378.59,373.31,318.86,247.71,426.07,437.16,444.44,426.96,361.13,356.82,313.82,333.56,324.22,356.18,332.22,403.36,350.34,367.76,349.34,314.78,265.00,246.64,320.55,369.23,377.41,354.75,344.17,343.74,285.75,329.29,314.87,330.88,202.12,196.28,363.84,313.08,370.77,412.26,424.03,439.24,323.99,447.23,451.26,,
2000-09-04 22:08:22.800000,L7,,,,,,,,,,,,,,,,,,,,,,,391.32,396.88,384.99,406.11,524.44,493.88,464.22,,418.14,238.03,207.94,229.22,195.33,516.97,470.43,454.07,278.76,476.02,403.10,,535.07,409.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.33,428.88,476.75,249.74,481.94,310.41,477.53,497.81,400.64,321.06,393.40,483.88,,,,,,,,,,,,,,484.93,492.54,520.22,481.54,498.79,469.37,485.61,297.47,462.03,292.59,457.21,517.55,460.44,441.27,461.15,448.22,433.76,386.44,405.57,407.92,451.58,487.77,459.95,456.54,463.98,445.16,463.49,501.72,411.92,509.35,510.90,532.43,541.54,260.52,304.28,315.24,198.42,519.46,435.36,406.12,486.35,414.70,368.55,460.72,272.96,245.41,244.72,253.39,253.54,364.41,270.13,468.60,253.54,263.99,237.41,498.22,464.20,504.18,491.98,497.75,456.47,500.55,491.79,485.34,531.25,338.18,349.58,350.28,339.24,374.89,532.02,486.12,503.83,497.77,500.35,504.19,503.03,357.88,514.06,535.98,330.30,342.57,447.94,420.07,418.56,515.63,502.77,448.66,449.61,412.84,409.58,423.94,436.31,421.74,423.68,414.30,417.08,422.93,423.30,409.01,412.19,445.79,440.97,458.85,447.49,313.02,288.40,284.81,283.88,286.46,274.91,402.65,410.53,432.82,409.29,410.21,506.77,400.95,421.60,506.28,400.40,436.87,410.02,345.66,522.46,482.37,459.15,439.93,429.44,430.85,426.83,420.19,431.48,414.84,434.54,420.07,408.69,403.59,430.25,382.08,525.16,501.44,440.59,551.60,546.13,446.38,461.92,450.14,425.50,429.70,434.70,442.25,539.21,499.33,535.64,452.49,494.09,502.68,516.22,514.11,504.72,542.57,422.66,432.23,382.76,389.13,388.97,507.99,445.45,427.70,475.84,508.25,,
2000-09-20 22:08:03.348000,L7,419.15,403.95,406.88,414.79,348.53,312.24,260.72,255.98,243.87,279.87,252.51,259.47,249.39,207.95,200.58,196.00,218.19,205.43,277.53,243.26,292.75,403.46,404.74,348.85,321.62,380.40,376.82,414.99,394.85,371.91,494.94,437.74,254.22,186.13,230.52,367.06,366.99,368.84,347.56,318.83,368.17,340.17,459.93,437.95,473.88,348.09,433.05,403.20,316.93,340.84,290.27,,285.84,452.92,458.02,358.98,346.17,309.46,318.42,322.41,328.11,365.29,337.85,373.48,330.08,340.36,366.19,383.23,363.42,378.30,437.68,439.28,399.17,347.31,510.99,513.50,522.59,535.24,542.97,552.96,491.31,478.87,530.60,482.21,541.76,406.11,304.73,324.76,420.37,485.01,460.18,475.13,431.43,456.28,414.39,351.87,355.44,349.98,380.00,357.57,408.00,515.67,493.53,518.80,369.76,330.39,355.20,385.46,394.78,394.32,406.61,385.78,353.11,347.03,377.36,349.11,373.88,379.76,370.00,385.40,349.41,354.34,281.80,345.24,271.08,269.96,367.35,372.02,382.25,339.97,344.83,368.32,390.53,358.45,364.83,379.71,407.46,417.39,437.31,339.85,378.56,456.59,490.74,429.03,534.27,442.67,473.90,416.46,376.54,412.77,312.46,419.14,249.12,298.11,257.72,283.64,356.80,351.49,300.44,268.00,262.99,267.20,287.30,286.19,291.93,291.24,200.73,210.35,255.80,239.02,275.74,264.48,218.41,220.57,212.28,248.63,479.19,532.18,494.70,485.80,507.64,413.23,378.96,366.52,490.85,383.46,511.68,,436.57,402.15,446.20,447.90,381.17,399.24,391.65,443.11,510.21,500.40,440.33,538.68,460.03,488.25,400.13,472.78,310.02,302.38,296.59,344.59,373.73,544.40,537.56,446.89,441.85,439.61,392.52,398.60,383.00,,,,348.55,444.55,520.99,468.78,520.48,407.40,363.60,244.03,442.53,412.66,431.34,341.04,340.24,447.14,417.49,356.82,490.12,437.00,304.30,291.17,489.45,531.59,491.87,441.84,290.21,381.27,398.97,435.99,439.63,416.67,473.70,439.83,479.63,439.32,418.99,440.29,424.29,427.46,396.24,453.09,420.30,472.19,436.19,414.02,467.31,449.90,447.28,429.18,321.48,433.35,313.20,452.46,404.49,393.91,404.02,450.21,449.07,344.65,
2000-10-06 22:07:59.689000,L7,424.29,405.85,435.67,423.07,444.95,410.00,243.78,245.85,245.21,240.97,186.08,412.60,422.18,377.73,325.03,462.73,373.11,419.65,248.55,257.91,250.74,260.02,251.21,269.77,198.84,281.75,385.01,193.19,207.69,193.37,436.93,464.08,496.45,524.83,504.64,502.82,420.27,388.73,417.09,346.30,313.62,531.93,343.53,444.35,475.26,418.96,479.19,466.70,477.51,529.31,486.51,542.44,504.96,394.81,481.46,455.61,488.19,513.92,399.71,431.14,436.44,509.58,215.53,228.26,246.57,257.99,264.74,213.81,251.16,439.17,441.31,343.37,465.99,487.50,411.55,404.28,439.54,428.92,434.25,437.84,446.08,483.28,378.89,380.57,401.78,401.99,405.22,421.22,532.19,200.06,284.86,268.02,410.54,427.56,449.27,300.46,444.69,499.79,398.76,421.08,404.80,417.33,312.19,339.45,280.06,247.35,258.80,264.63,272.77,298.40,317.07,265.33,373.28,359.90,374.22,323.64,525.14,427.97,519.73,523.58,527.86,500.55,391.11,421.58,258.50,263.99,273.22,248.52,237.90,244.27,277.66,273.40,265.18,236.97,278.70,281.83,280.33,316.71,297.23,332.82,338.98,189.94,238.14,370.91,358.17,353.13,275.88,379.29,499.32,383.94,447.79,515.99,373.79,423.38,524.77,516.96,290.81,299.69,306.19,299.18,309.79,319.47,408.95,420.85,401.62,215.76,316.81,404.51,338.36,289.84,295.56,254.40,218.98,432.68,431.91,343.33,316.11,272.61,284.90,521.13,492.71,515.24,458.36,368.08,398.10,268.31,317.29,325.46,347.21,525.66,488.04,319.18,307.80,298.39,440.67,369.43,304.52,302.24,401.25,306.39,312.20,315.15,307.16,331.58,324.53,340.20,377.47,535.47,464.52,487.92,486.71,526.97,542.75,457.28,424.52,403.70,415.36,478.16,472.99,425.34,446.55,488.80,495.45,500.08,538.98,439.53,468.59,437.16,441.25,453.80,428.46,509.69,406.38,412.86,506.11,462.16,355.28,470.39,511.17,409.67,394.10,324.70,346.55,489.38,477.01,427.15,429.93,502.98,414.01,494.37,476.27,447.26,464.66,441.93,,,,377.03,381.54,381.59,505.85,513.80,422.18,423.14,502.32,499.73,353.92,218.20,391.66,345.91,496.07,545.92,546.75,423.80,523.21,490.52,,262.95,
2000-10-22 22:07:50.487000,L7,502.55,529.38,495.05,517.71,513.47,520.63,502.48,492.20,518.30,418.67,529.55,404.93,348.26,452.77,535.15,469.99,435.66,,538.06,277.60,302.28,344.05,369.96,408.69,381.03,463.32,478.97,463.50,498.26,354.24,547.68,410.36,412.29,296.46,308.09,296.79,301.39,293.32,293.05,221.16,214.96,475.90,451.87,491.03,554.50,539.30,473.13,472.81,469.81,208.52,231.18,239.17,242.22,252.24,272.62,277.85,263.65,495.71,470.42,451.31,345.98,338.32,315.44,431.39,429.79,478.02,496.66,367.71,439.01,454.23,384.89,382.04,244.93,266.92,220.70,471.24,475.25,488.36,416.78,552.50,501.13,464.22,403.05,416.37,473.70,514.58,501.12,514.19,534.68,204.95,280.39,278.76,371.69,380.01,374.60,375.53,362.93,544.07,515.23,494.73,508.77,498.88,514.96,544.24,401.48,531.40,539.25,537.92,523.64,484.63,449.18,473.37,467.83,505.09,472.76,489.63,290.00,284.08,264.83,269.69,300.11,317.20,440.78,363.53,454.44,448.76,464.73,440.16,318.52,276.64,219.90,240.58,255.18,268.96,283.03,290.14,299.36,314.96,306.53,341.40,355.76,383.35,428.40,502.33,284.99,255.31,273.03,284.63,297.99,274.30,275.68,216.21,264.45,210.18,206.72,219.50,234.08,260.29,255.59,242.51,257.18,285.16,276.50,272.48,288.40,302.28,327.60,315.75,299.97,430.38,416.01,464.24,469.58,498.09,484.16,487.86,522.53,519.99,486.04,527.78,452.51,511.02,468.94,442.89,515.05,517.60,524.84,526.97,460.40,379.94,403.88,409.14,416.60,416.70,415.01,423.91,445.15,257.56,422.60,417.53,445.43,410.00,408.76,419.42,549.61,395.41,471.59,508.40,493.68,474.18,362.68,372.34,413.07,356.16,346.30,325.68,426.52,435.50,445.42,450.39,463.58,367.41,429.70,548.21,396.17,317.47,325.88,466.21,517.25,429.86,389.80,431.31,427.55,465.78,409.21,375.79,493.38,485.66,479.67,489.24,472.37,472.16,463.37,485.28,476.17,261.08,441.87,439.27,488.18,402.03,405.01,456.89,457.32,451.18,453.36,463.27,454.76,546.85,529.28,537.20,434.07,487.22,511.89,516.10,470.73,495.83,500.51,401.99,382.46,493.12,359.13,393.59,455.97,450.93,449.54,537.19,535.33,529.62,
