dates,satname,nzd0558-0000,nzd0558-0001,nzd0558-0002,nzd0558-0003,nzd0558-0004,nzd0558-0005,nzd0558-0006,nzd0558-0007,nzd0558-0008,nzd0558-0009,nzd0558-0010,nzd0558-0011,nzd0558-0012,nzd0558-0013,nzd0558-0014,nzd0558-0015,nzd0558-0016,nzd0558-0017,nzd0558-0018,nzd0558-0019,nzd0558-0020,nzd0558-0021,nzd0558-0022,nzd0558-0023,nzd0558-0024,nzd0558-0025,nzd0558-0026
2005-02-14 22:07:21.106000,L5,290.16,317.62,311.26,312.60,318.34,332.91,345.50,346.45,346.70,349.38,348.68,346.33,360.95,354.64,361.17,355.71,363.97,373.01,379.03,366.91,338.61,342.17,347.99,357.44,363.98,402.41,462.34
2005-05-12 22:14:14.883000,L5,347.01,318.68,337.96,350.39,346.72,351.76,355.20,330.57,342.02,352.88,346.53,349.19,344.44,338.30,331.25,321.44,318.96,333.45,322.84,271.55,260.51,264.57,283.28,287.18,295.12,344.05,375.27
2005-06-22 22:08:22.866000,L5,,,,,,,,506.45,430.48,371.04,371.38,434.40,512.34,460.79,470.22,422.54,488.56,508.04,489.67,450.77,378.18,365.42,434.94,452.76,399.61,417.56,446.69
2005-06-22 22:08:46.839000,L5,258.42,,,,,,,520.55,435.44,374.08,396.24,479.51,401.66,368.70,386.03,415.37,484.32,501.78,488.81,449.83,402.47,363.53,437.62,416.84,409.29,441.72,464.30
2005-07-24 22:09:02.355000,L5,,208.11,250.39,227.11,231.41,222.99,245.54,265.90,279.09,267.18,,,189.53,264.16,289.48,280.12,302.47,314.05,298.67,267.87,258.44,265.44,180.93,264.09,291.52,,
2005-08-09 22:08:46.932000,L5,315.59,352.36,341.19,355.28,349.90,359.08,378.05,369.29,368.80,386.29,396.03,374.41,390.87,381.56,393.67,392.15,528.64,495.64,516.16,479.68,434.24,360.05,378.90,384.70,397.24,410.40,480.63
2005-08-09 22:09:10.905000,L5,316.36,347.71,340.75,353.77,355.50,364.89,377.01,378.04,372.95,395.88,405.35,387.20,393.51,397.72,393.51,385.17,522.74,507.17,521.43,489.04,351.61,366.53,376.25,391.86,411.68,415.47,490.60
2005-08-25 22:08:52.862000,L5,,217.85,236.14,230.82,244.42,242.92,258.72,272.78,283.12,274.13,231.67,236.01,224.21,144.87,,,,,,,,,,,,,
2005-08-25 22:09:16.835000,L5,175.66,218.92,244.83,237.75,248.39,247.66,263.15,275.55,286.18,279.00,250.20,250.80,232.11,164.18,194.97,,,,,,,,,,,,
2005-09-10 22:08:55.708000,L5,286.31,334.50,318.18,322.23,320.73,331.52,342.88,348.62,348.56,353.47,359.04,363.32,366.81,354.67,361.44,353.05,357.36,363.75,373.64,355.17,330.73,344.96,349.97,362.37,376.87,400.39,466.55
2005-10-28 22:09:12.238000,L5,292.18,316.96,302.64,307.72,307.90,314.02,321.97,319.74,322.63,329.15,335.39,336.28,351.21,346.83,346.38,349.28,349.10,358.69,365.00,345.83,321.21,331.74,340.32,352.33,365.46,368.57,448.10
2005-11-13 22:09:08.414000,L5,297.29,331.98,327.62,327.28,326.68,335.71,340.24,333.98,336.18,343.21,339.44,341.90,355.86,349.38,358.25,360.33,356.46,367.36,372.19,341.82,322.26,332.14,344.23,354.02,375.44,369.22,451.51
2005-11-13 22:09:32.387000,L5,292.24,327.29,320.85,323.31,319.72,331.00,336.30,328.26,327.96,338.00,333.38,336.27,353.88,345.63,356.02,355.70,354.09,364.26,368.12,334.17,317.16,328.88,340.20,352.19,370.13,367.24,451.60
2006-01-23 22:16:59.639000,L5,,,282.41,290.54,284.26,280.20,303.00,300.14,300.14,303.63,,,,,,,,,,,,,,,,,
2006-02-01 22:11:01.629000,L5,277.02,319.03,303.19,303.20,302.68,302.98,313.78,317.44,319.77,325.15,318.58,311.14,334.97,335.22,340.31,340.89,341.12,347.29,353.19,330.24,305.24,314.44,320.80,336.81,346.77,421.02,468.21
2006-02-08 22:17:21.928000,L5,,,,,,,,,,,,,,,,,,,,,279.42,285.89,291.22,306.43,310.67,344.11,363.22
2006-02-17 22:11:22.491000,L5,324.34,357.52,349.80,354.25,352.04,356.85,364.71,364.14,363.24,363.42,368.46,371.93,385.15,374.32,365.46,376.70,500.31,492.41,524.99,492.42,343.94,355.29,367.78,379.52,416.36,431.88,485.04
2006-04-13 22:18:38.042000,L5,,,,,,,,379.18,433.61,483.71,515.04,334.61,346.53,337.34,339.71,334.20,334.33,336.85,335.43,282.56,266.71,277.04,,,,,
2006-04-22 22:12:36.093000,L5,289.17,308.61,314.70,329.81,315.11,328.81,327.62,333.49,331.59,337.32,341.09,340.98,349.95,340.27,344.95,348.83,350.13,357.46,362.81,339.63,321.84,327.75,333.97,345.86,356.52,373.87,459.07
2006-04-29 22:18:53.476000,L5,322.96,252.67,249.83,263.54,250.58,258.28,283.14,,,,,,,,,,,,,,,,,,,,
2006-05-31 22:19:19.777000,L5,,,,,,,,,,,,,,,,,,,241.99,216.93,215.70,212.45,226.53,232.62,223.74,240.81,240.92
2006-07-27 22:13:58.731000,L5,330.67,346.16,340.79,343.58,352.07,368.60,376.80,379.30,388.92,390.19,398.14,402.62,404.98,398.74,381.62,394.59,491.82,486.23,,493.88,496.23,365.92,371.31,387.36,426.13,436.15,
2006-08-03 22:20:15.113000,L5,,,,,,,,,,,,,,,,,,,,,271.58,273.76,285.26,303.15,319.37,307.25,327.25
2006-08-28 22:14:23.601000,L5,310.76,330.96,341.49,361.42,372.87,386.16,388.35,395.16,397.78,403.24,406.92,399.90,408.60,400.33,396.86,398.65,404.83,504.13,,,367.94,381.20,385.11,393.87,412.82,511.98,
2006-08-28 22:14:47.574000,L5,309.68,329.28,341.20,361.47,374.44,387.52,392.39,392.05,397.15,405.59,410.40,403.94,408.51,401.83,397.89,397.28,404.82,511.64,,,364.25,383.00,387.31,395.43,416.11,512.80,
2006-09-20 22:20:51.034000,L5,,,,,,,,,357.55,436.46,372.26,502.29,516.12,364.74,362.02,354.52,356.12,357.39,350.17,300.40,287.81,300.26,308.22,,,,
2007-02-04 22:15:45.266000,L5,297.34,346.74,320.04,313.25,312.33,315.74,318.64,321.84,324.52,327.15,322.13,330.38,344.75,345.51,354.77,350.16,505.90,494.15,392.74,489.40,328.70,333.18,343.85,352.09,379.21,428.17,485.63
2008-10-20 22:05:05.306000,L5,,,,,,,,,,,,,,,267.72,263.44,275.99,273.44,262.43,221.98,238.11,241.76,265.58,278.54,286.03,285.68,295.00
2008-10-27 22:10:37.958000,L5,299.30,302.41,318.48,321.59,319.84,334.38,338.41,335.17,331.32,336.66,342.45,345.08,352.41,341.53,340.28,333.04,335.85,339.72,330.14,282.21,271.01,276.97,282.35,290.18,290.61,287.27,293.38
2008-12-23 22:05:16.170000,L5,,214.20,283.12,293.20,292.60,291.51,288.69,295.66,300.54,302.50,301.14,298.85,321.05,320.08,330.75,328.34,328.58,333.65,342.86,309.46,293.34,301.48,312.61,321.65,,,
2009-02-09 22:06:55.604000,L5,295.26,347.88,332.14,347.73,369.84,336.93,335.63,329.01,330.82,333.35,339.62,341.52,349.24,350.93,348.13,349.98,349.68,359.39,367.06,339.08,318.79,332.45,338.49,354.84,365.68,405.88,444.34
2010-02-12 22:12:05.723000,L5,291.66,317.43,304.21,305.82,342.94,491.52,369.33,415.55,464.05,468.83,518.37,340.29,358.02,363.44,366.82,362.47,360.15,365.25,382.44,344.25,320.19,330.18,339.90,350.19,370.78,364.59,404.96
2010-10-10 22:11:11.716000,L5,309.67,340.59,327.34,333.66,340.01,348.52,349.92,357.29,363.44,368.32,376.77,376.70,382.17,372.59,367.74,372.93,499.91,458.85,520.09,480.75,347.50,359.51,366.70,371.43,395.68,419.38,479.09
2010-11-27 22:10:35.713000,L5,301.06,337.41,311.17,310.41,312.18,313.10,318.33,320.63,322.04,331.17,337.57,333.89,342.02,344.88,348.37,346.92,345.68,352.68,360.66,340.77,321.25,332.01,335.09,347.68,356.49,357.30,442.98
2010-12-13 22:11:01.179000,L5,286.25,334.24,303.94,305.55,306.13,310.94,316.96,317.85,319.78,320.79,325.33,331.33,339.00,342.11,345.48,345.34,347.88,357.43,361.19,331.43,316.06,326.49,333.05,346.58,358.03,361.86,443.41
2011-01-21 22:16:54.354000,L5,356.15,335.58,353.14,359.02,365.11,372.96,371.08,378.03,377.99,379.42,384.14,385.00,398.54,388.31,384.75,381.92,455.37,,495.40,451.64,393.59,318.15,322.71,335.24,381.19,,
2011-02-06 22:16:56.485000,L5,348.17,330.33,356.70,366.67,364.48,372.39,374.76,365.18,367.57,375.36,370.30,375.91,376.61,364.07,368.92,363.64,467.01,411.66,489.18,448.84,280.79,291.86,300.21,305.77,358.21,383.94,402.78
2011-03-03 22:11:08.609000,L5,295.83,325.77,336.67,335.47,336.34,349.04,355.25,340.60,344.83,345.11,349.97,358.81,363.18,360.30,363.57,358.10,364.03,371.18,379.68,341.45,327.20,343.66,348.72,361.14,370.04,370.63,380.23
2013-09-23 22:28:51.997000,L8,297.79,305.22,327.76,325.49,325.63,327.47,328.30,326.03,324.64,321.18,315.18,317.06,329.68,325.66,323.69,321.02,319.10,322.45,319.50,273.75,258.56,263.00,263.55,273.25,280.11,341.59,389.01
2013-10-02 22:22:40.460000,L8,294.83,302.96,321.46,321.86,327.56,336.30,332.08,338.05,340.87,348.21,340.52,340.26,353.79,346.78,338.09,344.82,332.72,388.06,388.81,342.44,335.39,334.05,342.69,350.11,400.62,397.25,423.49
2013-10-18 22:22:37.411000,L8,283.90,291.40,306.75,311.00,308.29,304.66,299.35,303.80,309.97,314.95,305.84,305.11,305.76,310.92,312.88,315.59,315.07,319.14,333.55,320.01,277.16,293.54,294.94,301.48,320.12,315.98,434.64
2013-11-19 22:22:25.407000,L8,289.89,301.51,315.16,311.94,307.80,314.97,313.20,315.75,316.99,318.58,317.28,313.07,319.46,315.56,331.38,327.31,327.26,328.06,337.83,319.48,306.48,310.44,315.92,329.00,341.73,334.86,432.94
2013-11-26 22:28:34.840000,L8,297.42,303.65,323.56,325.39,324.11,324.42,330.29,325.52,322.12,319.40,311.41,316.06,325.07,321.83,325.20,318.23,313.26,315.60,308.85,263.03,249.85,255.42,252.16,268.44,274.16,269.05,275.81
2013-12-28 22:28:23.669000,L8,347.75,358.01,373.35,366.87,366.12,370.06,370.25,367.62,362.70,375.38,360.15,368.70,388.18,387.83,366.61,344.02,345.00,374.93,393.20,288.84,273.02,281.87,282.64,292.94,339.77,340.48,387.49
2014-02-23 22:21:32.043000,L8,,,,,244.87,246.63,241.95,265.36,278.84,286.48,280.66,263.25,267.22,221.96,288.87,256.27,281.94,297.49,266.62,218.60,228.15,247.14,267.71,292.57,299.53,300.03,307.75
2014-03-11 22:21:19.920000,L8,310.68,342.31,336.28,344.08,339.28,381.16,377.38,383.47,385.46,385.39,389.44,399.23,406.04,396.83,395.82,393.83,391.74,390.73,491.11,464.67,357.45,372.69,387.51,395.43,409.19,408.99,448.18
2014-04-12 22:20:49.109000,L8,310.31,356.08,333.16,339.14,356.77,380.14,386.17,358.91,355.88,396.68,388.25,390.66,406.59,395.46,397.56,392.31,390.91,395.81,484.59,462.00,415.64,377.04,390.18,405.71,411.87,412.99,446.72
2014-05-05 22:26:35.984000,L8,370.38,389.73,406.74,402.60,410.11,422.28,425.62,413.93,408.59,412.49,415.00,419.25,416.96,408.79,395.87,388.55,493.55,424.64,,,319.77,331.32,333.07,342.65,351.84,427.36,434.30
2014-07-17 22:20:39.943000,L8,327.84,354.19,352.60,348.71,353.38,363.53,371.62,365.77,377.90,382.04,390.50,397.54,399.38,386.65,382.71,369.78,389.55,386.72,483.47,471.29,329.33,355.22,385.99,400.05,399.31,406.54,451.99
2014-07-17 22:21:03.910000,L8,327.77,353.47,351.36,348.59,353.85,364.60,373.71,368.02,377.47,384.88,393.25,398.84,403.53,389.12,385.75,352.32,391.67,390.22,493.33,473.39,332.63,357.65,388.58,400.82,402.53,408.24,458.67
2014-08-02 22:20:46.799000,L8,314.14,324.44,335.79,340.55,350.42,360.24,358.76,359.44,366.96,395.70,394.67,385.14,406.74,405.02,398.82,364.77,344.61,517.42,477.04,512.31,493.49,352.96,396.77,356.86,409.52,476.72,
2014-08-02 22:21:10.767000,L8,314.02,324.04,336.10,341.76,351.83,360.69,358.19,360.04,373.55,395.42,395.31,404.27,407.99,406.54,401.55,364.23,346.59,518.48,479.19,515.99,408.31,354.71,398.84,391.45,410.72,475.95,
2014-08-18 22:20:51.886000,L8,,,277.80,243.98,240.53,258.35,257.24,279.25,287.46,294.66,271.90,244.64,245.33,277.14,311.81,303.44,307.91,317.74,316.11,274.51,263.12,256.25,240.58,290.79,312.61,296.53,322.55
2014-08-18 22:21:15.849000,L8,,,268.64,236.08,239.11,252.75,254.27,279.66,284.99,292.68,220.78,235.02,241.66,275.23,311.53,303.57,307.41,318.82,316.49,272.72,259.15,256.36,286.08,288.03,312.56,294.71,323.16
2014-09-03 22:20:54.579000,L8,247.11,180.86,192.58,,,,191.35,211.70,291.22,295.06,226.75,231.66,232.41,282.24,300.13,302.87,306.31,306.47,319.58,298.50,280.33,272.50,287.52,299.29,314.32,307.81,319.66
2014-09-19 22:20:54.477000,L8,287.45,340.18,349.40,324.09,322.58,325.25,312.22,447.87,512.57,448.73,385.10,337.91,315.34,316.85,326.59,335.72,323.96,327.83,338.20,326.06,315.65,325.26,327.76,323.49,335.75,316.36,331.15
2014-09-19 22:21:18.444000,L8,286.33,334.09,348.08,323.84,321.53,325.19,312.44,364.96,512.46,448.02,342.00,338.39,317.12,317.29,327.31,335.51,324.49,328.44,338.99,325.73,315.01,325.40,327.62,323.89,336.37,316.51,331.80
2014-10-12 22:27:11.441000,L8,293.18,300.75,322.32,324.15,323.43,322.66,327.11,324.48,323.96,318.49,312.25,314.28,326.32,320.59,322.01,317.16,312.49,311.06,308.64,267.67,253.96,261.28,261.22,270.23,276.29,268.88,382.62
2014-10-28 22:27:08.358000,L8,299.28,306.37,327.43,330.13,327.36,327.99,331.62,328.75,326.17,323.76,313.17,318.26,330.28,327.35,332.44,321.88,317.19,316.34,312.39,269.18,256.15,263.25,264.08,271.58,280.75,271.05,386.52
2014-11-06 22:21:01.126000,L8,284.96,293.18,307.32,307.36,307.10,310.63,309.65,310.34,311.83,313.97,310.44,303.32,310.56,314.12,322.25,326.80,322.97,324.58,333.58,321.71,305.73,306.95,314.88,322.06,333.72,400.54,434.01
2014-12-15 22:27:04.889000,L8,362.31,356.95,365.85,364.57,367.78,375.27,379.55,368.50,359.93,367.65,360.18,366.62,374.98,355.95,386.12,388.25,374.68,374.73,466.43,438.45,433.10,280.18,286.52,293.06,349.39,349.72,389.58
2014-12-31 22:26:59.445000,L8,348.72,362.86,372.35,349.47,349.82,394.70,411.85,401.23,355.26,364.51,355.45,355.75,370.44,355.37,381.84,336.75,333.08,338.49,331.20,289.61,278.18,283.94,284.85,290.43,299.61,287.10,304.87
2015-01-16 22:26:59.157000,L8,350.79,361.22,379.81,396.49,396.53,369.32,395.44,389.37,358.64,356.84,357.75,364.64,364.42,353.74,375.78,368.25,337.45,366.62,338.47,286.22,273.01,282.03,278.55,289.45,301.58,328.60,374.13
2015-03-14 22:20:23.206000,L8,304.16,359.38,330.23,350.45,370.62,362.98,379.85,365.55,384.41,387.05,392.53,391.59,402.35,398.98,395.72,393.05,391.90,402.79,475.85,472.73,365.86,375.28,393.94,400.58,403.45,407.00,444.29
2015-03-14 22:20:47.169000,L8,303.40,358.68,330.18,350.26,370.74,380.36,379.77,384.89,384.87,359.35,392.71,392.48,403.74,399.66,397.26,393.40,393.20,501.52,496.15,473.15,366.82,376.16,394.00,402.32,404.35,407.98,444.82
2015-04-06 22:26:20.815000,L8,374.11,378.70,403.51,399.49,408.94,420.32,421.32,415.35,411.04,412.39,420.39,413.94,422.99,409.73,398.08,390.52,379.52,356.30,497.79,447.39,331.96,312.41,309.47,343.43,353.78,466.38,
2015-07-11 22:26:29.559000,L8,,,,221.50,244.31,245.65,273.27,261.22,276.15,,,,241.15,279.63,293.35,282.68,273.35,269.67,243.80,198.35,201.17,171.46,200.39,221.33,218.92,238.50,239.62
