dates,satname,nzd0081-0000,nzd0081-0001,nzd0081-0002
2013-06-21 22:13:43.313000,L8,277.13,261.59,261.78
2013-07-07 22:13:24.262000,L8,271.15,255.53,252.72
2013-07-07 22:13:48.209000,L8,286.06,269.23,297.75
2013-08-08 22:13:49.700000,L8,522.06,475.56,335.04
2013-09-09 22:13:25.749000,L8,,251.20,251.91
2013-09-09 22:13:49.699000,L8,,250.69,251.93
2013-09-25 22:13:17.289000,L8,271.18,254.38,255.45
2013-09-25 22:13:41.239000,L8,328.19,305.87,287.03
2013-10-27 22:13:07.896000,L8,286.15,264.23,266.39
2013-10-27 22:13:31.854000,L8,283.15,262.89,264.97
2013-11-12 22:13:08.247000,L8,281.63,263.87,269.18
2013-11-12 22:13:32.202000,L8,280.94,262.60,268.56
2013-11-28 22:13:02.012000,L8,252.92,247.83,253.47
2013-11-28 22:13:25.971000,L8,277.51,265.32,264.84
2013-12-14 22:12:57.636000,L8,281.01,264.69,267.05
2013-12-14 22:13:21.591000,L8,280.76,265.00,267.53
2014-01-15 22:12:33.689000,L8,278.96,264.83,267.41
2014-01-31 22:12:28.855000,L8,282.76,265.51,266.13
2014-01-31 22:12:52.806000,L8,284.77,266.63,267.03
2014-03-04 22:11:59.077000,L8,289.86,268.91,268.93
2014-04-05 22:11:34.747000,L8,243.43,245.61,240.87
2014-04-05 22:11:58.702000,L8,281.76,264.62,264.95
2014-04-21 22:11:18.224000,L8,252.62,243.45,244.08
2014-04-21 22:11:42.175000,L8,285.40,265.05,266.45
2014-05-23 22:11:18.694000,L8,230.24,248.57,247.67
2014-07-26 22:11:19.207000,L8,414.04,371.54,393.24
2014-10-14 22:11:38.746000,L8,262.89,250.24,244.50
2014-10-14 22:12:02.705000,L8,278.03,260.20,260.78
2014-12-01 22:11:36.363000,L8,283.84,265.99,266.91
2014-12-01 22:12:00.318000,L8,282.32,264.81,265.39
2015-01-02 22:11:27.004000,L8,281.49,264.92,267.51
2015-01-02 22:11:50.958000,L8,280.76,264.52,266.67
2015-03-07 22:11:06.255000,L8,265.39,260.22,261.85
2015-03-07 22:11:30.209000,L8,271.78,262.47,264.17
2015-04-24 22:10:44.446000,L8,209.09,220.94,203.52
2015-04-24 22:11:08.401000,L8,209.24,221.02,204.43
2015-05-10 22:10:28.533000,L8,285.71,267.25,267.66
2015-05-10 22:10:52.487000,L8,274.66,258.53,260.62
2015-06-11 22:10:40.593000,L8,276.35,258.37,259.50
2015-06-27 22:10:46.339000,L8,288.98,270.14,271.16
2015-06-27 22:11:10.298000,L8,263.76,249.93,249.87
2015-07-29 22:11:01.897000,L8,282.15,264.73,265.67
2015-07-29 22:11:25.856000,L8,282.08,264.12,266.03
2015-08-14 22:11:07.472000,L8,268.19,253.75,252.11
2015-08-14 22:11:31.426000,L8,287.15,268.63,269.61
2015-11-02 22:11:31.889000,L8,264.76,249.11,252.19
2015-12-20 22:11:33.546000,L8,280.60,263.73,266.33
2015-12-20 22:11:57.501000,L8,280.55,263.85,266.50
2016-03-09 22:11:16.948000,L8,307.62,287.43,282.41
2016-03-09 22:11:40.902000,L8,307.75,287.41,281.75
2016-03-25 22:11:08.402000,L8,249.30,245.88,248.66
2016-03-25 22:11:32.353000,L8,214.93,231.30,200.88
2016-04-10 22:11:01.721000,L8,208.63,183.42,193.20
2016-04-26 22:11:21.230000,L8,285.95,267.42,266.60
2016-05-12 22:10:56.720000,L8,318.95,277.38,309.02
2016-05-12 22:11:20.683000,L8,283.39,265.98,268.23
2016-06-13 22:11:06.720000,L8,257.09,225.28,243.44
2016-06-13 22:11:30.674000,L8,226.41,209.89,
2016-06-29 22:11:39.087000,L8,337.53,301.93,298.88
2016-07-15 22:11:22.376000,L8,287.85,266.48,268.74
2016-07-15 22:11:46.335000,L8,288.58,266.85,269.25
2016-08-16 22:11:29.744000,L8,284.52,261.50,265.15
2016-08-16 22:11:53.694000,L8,286.93,263.23,266.54
2016-11-20 22:11:45.458000,L8,263.34,252.50,255.93
2016-11-20 22:12:09.409000,L8,288.22,268.02,270.55
2016-12-22 22:11:39.155000,L8,284.36,264.35,265.89
2016-12-22 22:12:03.110000,L8,283.85,264.57,266.61
2017-01-23 22:11:55.340000,L8,259.26,252.81,261.30
2017-06-16 22:11:07.889000,L8,312.28,304.48,293.99
2017-07-18 22:11:40.412000,L8,,255.23,251.23
2017-08-19 22:11:29.174000,L8,292.32,270.12,270.29
2017-08-19 22:11:53.133000,L8,286.28,265.91,265.94
2017-09-04 22:11:31.619000,L8,282.79,266.71,265.68
2017-09-04 22:11:55.578000,L8,282.05,265.87,265.02
2018-01-10 22:11:30.163000,L8,240.69,245.08,240.97
2018-01-10 22:11:54.118000,L8,241.68,245.72,242.42
2018-01-26 22:11:21.264000,L8,246.55,245.87,249.61
2018-01-26 22:11:45.215000,L8,225.75,242.73,244.59
2018-03-31 22:10:51.947000,L8,254.22,245.65,220.79
2018-03-31 22:11:15.901000,L8,,,207.22
2018-04-16 22:10:42.721000,L8,284.94,265.23,264.12
2018-04-16 22:11:06.667000,L8,288.15,267.72,266.06
2018-05-18 22:10:23.040000,L8,304.58,291.68,276.10
2018-07-05 22:10:30.841000,L8,295.14,275.46,282.86
2018-07-05 22:10:54.795000,L8,300.77,293.11,293.53
2018-08-06 22:10:46.333000,L8,281.76,266.40,264.07
2018-08-06 22:11:10.291000,L8,247.81,244.15,241.31
2018-09-07 22:11:00.442000,L8,283.03,268.26,266.66
2018-09-07 22:11:24.397000,L8,282.13,267.19,265.88
2018-10-09 22:11:13.339000,L8,292.19,271.01,269.40
2019-02-14 22:11:09.519000,L8,272.46,261.88,262.48
2019-02-14 22:11:33.473000,L8,273.95,262.50,263.45
2019-03-02 22:11:05.349000,L8,280.61,265.09,266.00
2019-03-02 22:11:29.304000,L8,279.83,264.70,265.62
2019-05-21 22:11:27.314000,L8,287.72,270.72,267.66
2019-06-06 22:11:11.322000,L8,340.93,313.95,307.62
2019-06-06 22:11:35.277000,L8,272.92,260.18,256.30
2019-06-22 22:11:17.033000,L8,291.98,274.63,271.22
2019-06-22 22:11:40.996000,L8,255.38,250.73,243.23
2019-07-08 22:11:20.766000,L8,295.09,272.02,274.12
2019-07-08 22:11:44.725000,L8,291.35,267.89,270.66
2019-07-24 22:11:25.033000,L8,236.46,246.16,231.67
2019-07-24 22:11:48.987000,L8,,224.04,184.19
2019-08-09 22:11:31.395000,L8,265.43,252.21,254.12
2019-08-09 22:11:55.358000,L8,255.78,245.30,243.87
2019-08-25 22:11:35.797000,L8,289.74,270.16,263.83
2019-09-10 22:11:39.873000,L8,256.88,255.46,252.33
2019-09-26 22:11:45.238000,L8,286.34,268.81,265.73
2019-11-29 22:11:44.191000,L8,294.61,276.56,271.94
2019-12-31 22:11:38.231000,L8,287.66,269.58,268.20
2020-01-16 22:11:35.087000,L8,288.95,270.19,269.99
2020-02-01 22:11:29.826000,L8,291.99,271.12,270.85
2020-02-01 22:11:53.781000,L8,292.09,271.09,270.69
2020-02-17 22:11:26.315000,L8,280.33,267.22,266.68
2020-04-21 22:11:21.823000,L8,247.83,251.44,252.34
2020-05-07 22:11:12.613000,L8,285.94,271.67,269.17
2020-06-08 22:11:00.065000,L8,274.46,261.07,260.70
2020-06-08 22:11:24.028000,L8,291.53,272.25,270.58
2020-06-24 22:11:08.920000,L8,260.89,251.48,251.80
2020-07-10 22:11:39.723000,L8,288.97,270.07,268.45
2020-07-26 22:11:44.648000,L8,284.71,267.84,267.10
2020-08-27 22:11:32.405000,L8,303.18,308.44,266.59
2020-08-27 22:11:56.368000,L8,302.41,307.37,265.84
2020-09-12 22:11:38.984000,L8,255.66,251.56,253.83
2020-09-28 22:11:43.377000,L8,288.04,268.08,267.42
2020-10-30 22:11:44.191000,L8,289.99,269.65,268.95
2020-12-17 22:11:45.420000,L8,292.29,272.56,268.62
2020-12-17 22:12:09.375000,L8,332.65,311.62,304.04
2021-02-03 22:11:56.237000,L8,280.27,266.45,266.02
2021-02-19 22:11:27.994000,L8,280.89,265.44,266.33
2021-02-19 22:11:51.945000,L8,283.26,266.25,267.45
2021-04-24 22:11:01.432000,L8,285.72,268.03,267.90
2021-04-24 22:11:25.382000,L8,280.23,263.67,264.38
2021-05-26 22:11:07.110000,L8,263.85,248.88,248.44
2021-05-26 22:11:31.065000,L8,260.08,245.72,245.54
2021-06-11 22:11:14.087000,L8,233.33,241.67,226.26
2021-06-11 22:11:38.046000,L8,232.13,238.88,225.17
2021-07-13 22:11:19.559000,L8,290.81,274.75,271.22
2021-07-13 22:11:43.513000,L8,290.41,275.16,271.86
2021-07-29 22:11:27.417000,L8,272.33,258.24,257.24
2021-08-14 22:11:33.700000,L8,253.91,251.98,226.74
2021-08-30 22:11:38.264000,L8,251.96,248.17,244.67
2021-10-01 22:11:46.773000,L8,290.10,267.72,265.80
2021-10-01 22:12:10.732000,L8,291.41,269.53,267.15
2021-10-17 22:11:50.671000,L8,251.94,248.57,245.82
2021-10-17 22:12:14.625000,L8,259.10,252.13,250.52
2021-11-06 22:12:48.299000,L9,302.72,276.38,276.57
2021-11-18 22:11:44.821000,L8,289.05,271.23,267.26
2021-11-18 22:12:08.776000,L8,290.47,272.94,268.72
2022-01-13 22:12:02.740000,L9,259.13,255.34,260.56
2022-01-21 22:11:35.958000,L8,285.53,265.50,264.54
2022-01-21 22:11:59.917000,L8,369.53,324.17,304.90
2022-02-14 22:11:37.090000,L9,288.56,267.80,266.61
2022-02-14 22:12:01.049000,L9,284.42,264.82,264.62
2022-02-22 22:11:26.680000,L8,250.96,246.22,246.27
2022-02-22 22:11:50.626000,L8,289.20,268.57,268.59
2022-03-26 22:11:11.888000,L8,282.78,265.26,264.27
2022-05-21 22:10:55.639000,L9,237.04,232.49,187.05
2022-05-21 22:11:19.594000,L9,257.53,251.90,212.49
2022-07-08 22:11:15.271000,L9,272.21,259.31,258.26
2022-07-08 22:11:39.226000,L9,263.08,253.87,253.54
2022-07-16 22:11:39.057000,L8,276.96,260.95,261.48
2022-07-16 22:12:03.012000,L8,279.20,260.93,261.33
2022-08-09 22:11:34.517000,L9,292.78,270.76,269.72
2022-08-09 22:11:58.475000,L9,287.79,267.57,265.40
2022-09-10 22:12:03.656000,L9,265.43,251.60,233.34
2022-10-20 22:11:59.771000,L8,293.63,272.15,270.13
2023-02-09 22:11:45.094000,L8,311.16,274.97,273.77
2023-02-09 22:12:09.040000,L8,339.02,304.93,305.24
2023-03-13 22:11:23.206000,L8,265.04,253.19,248.32
2023-03-13 22:11:47.152000,L8,262.66,252.86,248.13
2023-03-21 22:11:31.242000,L9,291.00,270.90,270.21
2023-03-21 22:11:55.188000,L9,299.90,277.77,278.55
2023-03-29 22:11:37.049000,L8,301.61,284.81,277.65
2023-05-16 22:10:40.417000,L8,292.55,270.48,269.92
2023-05-16 22:11:04.371000,L8,289.76,268.53,267.74
2023-05-24 22:10:53.254000,L9,288.01,267.53,265.55
2023-05-24 22:11:17.213000,L9,286.36,265.66,263.94
2023-06-09 22:10:48.959000,L9,263.01,250.60,246.34
2023-06-09 22:11:12.914000,L9,215.69,243.18,241.63
2023-06-17 22:10:53.102000,L8,295.52,274.27,272.24
2023-06-17 22:11:17.056000,L8,292.55,270.65,269.97
2023-07-11 22:11:00.406000,L9,292.42,270.16,269.45
2023-07-11 22:11:24.365000,L9,288.77,266.51,265.56
2023-07-27 22:11:03.005000,L9,291.64,270.29,268.43
2023-07-27 22:11:26.959000,L9,265.78,254.64,248.14
2023-08-12 22:11:11.436000,L9,262.97,247.02,246.17
2023-08-20 22:11:23.591000,L8,340.11,310.16,307.30
2023-08-20 22:11:47.546000,L8,299.61,280.42,270.84
2023-08-28 22:11:20.303000,L9,283.34,263.17,260.17
2023-08-28 22:11:44.258000,L9,277.53,260.33,257.29
2023-09-05 22:11:22.812000,L8,193.61,245.16,227.33
2023-09-05 22:11:46.771000,L8,192.85,243.77,225.26
2023-09-13 22:11:29.496000,L9,276.37,253.95,257.82
2023-09-13 22:11:53.459000,L9,276.53,254.22,257.42
2023-09-29 22:11:26.883000,L9,294.91,275.73,271.55
2023-10-15 22:11:39.127000,L9,294.00,276.00,270.93
2023-10-15 22:12:03.081000,L9,306.10,288.60,280.86
2023-12-18 22:11:45.147000,L9,347.58,301.74,303.78
2024-01-11 22:11:32.492000,L8,288.28,267.62,268.34
2024-01-11 22:11:56.446000,L8,248.37,246.83,240.38
2024-02-04 22:11:43.788000,L9,285.94,266.72,268.61
2024-02-04 22:12:07.739000,L9,284.93,266.02,268.10
2024-02-28 22:11:24.320000,L8,,451.33,471.16
2024-03-07 22:12:00.069000,L9,185.08,182.90,
2024-04-16 22:10:55.356000,L8,285.92,267.15,267.76
2024-04-16 22:11:19.307000,L8,285.92,267.29,267.64
2024-05-02 22:10:44.568000,L8,,212.94,244.14
2024-05-02 22:11:08.519000,L8,,223.42,245.27
2024-05-10 22:11:00.825000,L9,287.53,266.66,265.48
2024-05-10 22:11:24.784000,L9,259.73,248.05,252.34
2024-05-18 22:10:31.990000,L8,287.61,268.26,267.98
2024-05-18 22:10:55.940000,L8,286.31,267.50,267.12
2024-05-26 22:10:48.268000,L9,283.83,264.05,263.97
2024-05-26 22:11:12.218000,L9,258.56,248.63,253.84
2024-06-11 22:10:42.335000,L9,253.49,245.01,252.94
2024-06-11 22:11:06.286000,L9,236.99,241.20,247.69
2024-06-27 22:10:29.087000,L9,458.48,436.07,446.93
2024-08-06 22:10:57.495000,L8,242.49,244.15,242.56
2024-08-06 22:11:21.454000,L8,241.96,243.39,242.73
2024-08-22 22:11:10.580000,L8,293.44,273.10,269.31
2024-08-22 22:11:34.534000,L8,310.05,288.13,274.86
2024-09-07 22:11:43.073000,L8,260.92,254.42,253.67
2024-12-04 22:12:00.480000,L9,189.83,244.22,241.74
2024-12-28 22:11:26.745000,L8,288.17,269.56,268.72
2024-12-28 22:11:50.695000,L8,289.38,270.57,269.89
2025-01-13 22:11:30.558000,L8,283.61,267.41,267.15
2025-01-13 22:11:54.516000,L8,286.03,269.47,269.12
2025-01-29 22:11:28.545000,L8,289.61,268.83,269.65
2025-01-29 22:11:52.495000,L8,289.45,268.70,269.65
2025-02-06 22:11:31.478000,L9,288.95,269.73,269.17
2025-03-10 22:11:52.276000,L9,285.51,267.81,268.06
2025-03-26 22:11:41.456000,L9,285.33,267.77,267.07
2025-04-27 22:11:08.866000,L9,305.28,280.38,278.63
