dates,satname,nzd0318-0000,nzd0318-0001,nzd0318-0002,nzd0318-0003,nzd0318-0004,nzd0318-0005,nzd0318-0006,nzd0318-0007,nzd0318-0008,nzd0318-0009,nzd0318-0010,nzd0318-0011,nzd0318-0012,nzd0318-0013,nzd0318-0014,nzd0318-0015,nzd0318-0016,nzd0318-0017,nzd0318-0018,nzd0318-0019,nzd0318-0020,nzd0318-0021,nzd0318-0022,nzd0318-0023,nzd0318-0024,nzd0318-0025,nzd0318-0026,nzd0318-0027,nzd0318-0028,nzd0318-0029,nzd0318-0030,nzd0318-0031,nzd0318-0034,nzd0318-0035,nzd0318-0032,nzd0318-0033,nzd0318-0036
2001-07-14 22:02:21.695000,L7,364.45,347.87,306.07,303.68,323.03,313.20,308.37,312.08,326.91,314.45,300.89,245.83,368.88,319.40,313.64,310.38,342.73,307.82,348.43,321.17,275.40,314.63,317.27,375.62,402.46,429.44,408.53,335.88,342.79,335.50,466.79,466.13,322.43,320.90,497.60,451.08,326.78
2001-08-15 22:01:50.547000,L7,,430.60,357.00,422.99,490.46,414.10,426.62,415.19,538.36,355.26,429.61,377.71,404.07,455.59,506.94,440.42,,,,,458.47,508.94,484.36,450.52,440.75,443.62,447.51,480.04,457.14,556.78,519.64,504.54,440.04,430.08,420.08,481.81,466.47
2001-08-31 22:01:41.241000,L7,314.46,342.69,276.58,408.44,354.41,363.47,385.37,395.46,387.45,228.08,261.21,242.46,275.72,274.33,280.51,260.69,265.10,272.09,266.04,254.92,181.69,254.66,359.49,299.82,305.53,295.75,279.97,312.31,304.75,330.68,260.19,225.90,205.16,185.90,202.24,239.48,192.05
2001-10-02 22:01:16.521000,L7,340.18,334.72,292.58,306.65,262.47,290.41,389.57,359.10,343.29,296.73,280.62,262.75,284.34,292.56,294.03,288.20,287.39,292.96,295.06,282.84,278.25,284.32,320.15,370.30,340.15,329.41,362.03,366.36,367.70,347.62,378.81,357.21,335.52,328.24,349.11,347.15,332.66
2001-11-03 22:01:22.838000,L7,309.76,308.44,274.29,268.69,253.81,258.33,245.96,239.72,203.22,212.37,207.54,245.19,255.71,198.36,,,,,,,,,282.37,267.69,256.53,234.42,223.78,292.12,267.42,299.34,304.46,290.96,201.51,179.61,269.31,233.60,
2002-01-22 22:01:52.791000,L7,334.28,305.43,264.81,278.79,271.33,341.34,340.51,339.45,338.21,327.77,329.43,323.77,359.43,302.39,316.63,331.67,316.93,319.08,490.45,,515.96,493.14,484.10,478.16,516.94,483.00,378.32,341.88,379.03,373.50,336.58,538.13,487.95,349.01,479.28,440.22,544.79
2002-02-07 22:01:54.032000,L7,523.87,512.67,466.02,447.27,444.59,456.34,479.09,482.59,496.43,514.33,487.90,486.72,464.59,430.92,434.72,461.18,469.49,448.87,458.15,440.65,481.10,460.51,453.11,447.56,389.79,440.82,397.42,391.45,439.61,415.21,401.48,394.38,390.88,380.29,403.07,380.71,393.95
2002-03-11 22:01:55.664000,L7,316.48,316.92,295.85,298.97,284.10,309.33,330.86,323.73,314.10,318.25,305.60,321.91,314.54,340.60,324.49,325.26,319.07,310.72,325.81,323.11,326.08,330.77,341.79,349.08,327.24,289.83,325.18,338.41,219.47,289.13,343.32,,,,,,
2002-03-27 22:01:49.448000,L7,250.18,282.58,287.38,297.46,273.21,323.29,328.97,307.73,348.93,304.70,295.65,295.01,302.39,273.75,231.36,202.68,,,,,185.37,446.21,468.79,288.81,281.91,292.36,342.80,436.83,452.08,,328.56,388.35,278.17,249.77,255.21,270.06,221.38
2002-05-14 22:01:43.334000,L7,293.93,294.49,259.88,269.76,286.21,423.45,456.89,458.38,288.83,221.67,201.71,251.37,277.12,224.52,209.64,,,,403.61,491.57,442.00,436.57,294.48,280.32,278.04,250.68,227.64,280.23,228.97,255.97,294.14,428.45,437.13,455.12,382.16,436.31,
2002-05-30 22:01:37.827000,L7,371.21,384.93,359.30,309.93,311.49,326.10,314.86,319.63,315.60,318.92,315.11,307.17,347.49,315.49,333.79,303.28,302.24,489.82,474.26,481.68,439.23,468.49,466.53,458.90,460.82,352.80,348.11,365.50,377.14,379.62,379.00,346.90,348.33,341.21,346.49,356.62,347.57
2002-08-02 22:01:13.191000,L7,332.91,337.46,302.93,304.89,290.85,300.40,302.93,314.98,260.37,221.26,206.12,250.59,311.78,325.69,352.61,325.93,316.35,312.14,307.42,294.13,258.77,300.85,315.13,314.93,370.69,404.48,394.81,355.85,359.91,296.73,338.69,287.82,221.39,196.91,270.95,244.83,204.34
2002-08-18 22:01:09.559000,L7,320.08,333.20,293.27,289.16,500.87,527.35,533.90,529.29,515.06,244.66,253.34,256.81,283.16,268.11,299.07,249.13,227.50,288.51,290.94,275.36,266.39,295.20,298.78,339.29,322.47,362.52,344.38,374.33,302.21,303.85,301.66,309.36,223.29,211.92,307.15,270.58,191.05
2002-10-05 22:00:43.353000,L7,256.23,260.47,238.49,219.11,244.21,247.01,236.96,235.44,196.62,217.20,203.87,,,,,,,,,,,,,258.97,255.40,244.48,236.52,247.79,214.70,,,,,,,,
2002-10-21 22:00:48.324000,L7,314.07,333.26,272.72,267.45,255.50,265.25,254.58,270.78,208.46,229.99,215.59,250.33,262.81,213.94,242.65,231.23,208.88,176.79,255.00,260.39,191.77,260.82,284.61,270.78,261.21,259.13,282.25,296.82,281.26,299.46,306.54,196.07,,,,,
2003-01-25 22:01:30.681000,L7,387.42,383.24,354.07,333.93,318.46,326.58,295.92,316.17,311.79,325.35,328.71,296.26,348.52,323.53,314.80,318.46,384.79,386.56,392.52,354.63,322.85,350.41,366.15,382.35,376.52,395.66,389.06,393.35,413.81,404.30,354.57,399.30,472.03,291.28,493.22,472.55,404.15
2003-03-21 22:07:51.717000,L7,,,,172.60,234.47,283.40,336.66,363.60,354.54,363.41,351.63,335.77,356.09,356.03,353.01,360.66,407.83,406.27,407.00,404.35,411.32,407.95,396.06,390.99,395.40,,,,,,,,,,,,
2003-04-15 22:01:45.971000,L7,305.80,306.46,289.16,273.33,271.65,283.97,305.80,290.97,287.87,217.29,207.34,264.84,293.41,306.27,281.05,316.80,274.40,256.95,272.69,319.17,325.87,294.74,289.32,288.61,274.54,259.87,247.93,264.06,204.48,223.73,191.63,274.66,207.47,186.49,217.97,237.00,194.61
2003-08-13 21:49:56.757000,L5,302.95,297.86,269.95,256.90,250.58,254.12,235.44,235.07,187.69,,,,,,,,,,,,,,277.19,261.17,241.46,240.01,221.95,271.22,247.73,218.42,188.53,266.98,201.97,,238.20,227.84,
2003-08-29 21:50:14.179000,L5,300.20,284.96,263.15,251.12,246.84,245.40,220.21,219.08,178.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-16 21:50:55.996000,L5,313.54,300.20,271.55,261.45,259.62,262.33,236.93,226.66,182.28,,,,,,,,,,,,,,271.00,253.77,234.54,221.35,201.84,259.97,248.63,221.07,191.25,210.73,205.65,176.75,246.22,229.78,
2004-01-04 21:51:46.048000,L5,299.19,289.51,263.05,251.47,246.90,258.41,237.84,263.00,194.89,190.03,186.98,256.26,258.77,188.20,,,,,,,,272.63,287.23,272.41,254.58,236.43,226.63,264.73,240.13,217.04,185.10,266.02,202.60,,238.61,223.94,
2004-01-27 21:58:02.115000,L5,311.00,295.75,271.59,251.61,242.60,254.77,236.65,268.93,,,,,,,,,,,,,,,,,,246.62,240.70,275.61,251.66,280.54,297.38,274.92,,,,,
2004-04-09 21:52:31.725000,L5,314.94,305.90,276.77,270.19,260.54,274.70,259.79,286.13,197.25,211.19,195.05,245.33,268.65,248.43,248.63,226.85,199.90,,266.49,273.59,218.65,176.60,287.58,275.90,254.07,250.52,242.50,277.04,256.38,267.03,298.93,284.06,213.69,185.92,256.60,240.38,
2004-06-12 21:54:23.537000,L5,264.76,267.65,236.66,217.12,205.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-14 21:55:18.989000,L5,304.41,301.59,271.22,261.64,253.45,258.69,243.84,267.49,198.66,,,,,,,,,,,,,,276.26,264.53,247.91,228.24,205.83,269.01,246.20,223.68,192.50,267.89,205.90,184.60,243.73,230.54,
2004-08-15 21:56:01.630000,L5,311.19,305.86,278.62,267.63,263.91,272.45,260.81,279.10,223.31,233.21,217.73,257.81,274.11,257.80,263.57,243.15,228.00,265.40,261.04,268.77,254.24,285.96,288.99,281.73,269.57,268.95,295.66,290.67,268.81,263.70,295.47,287.80,223.17,195.67,258.37,245.35,180.80
2004-10-02 21:57:14.880000,L5,292.41,282.49,254.27,242.14,238.78,239.65,215.46,213.22,179.74,,,,,,,,,,,,,,264.88,245.30,186.40,199.65,,,,,,,,,,,
2005-01-29 22:05:29.709000,L5,309.10,296.87,276.30,256.99,247.40,254.56,231.25,251.98,181.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-23 21:59:43.397000,L5,300.95,288.91,267.85,258.37,251.12,259.84,234.45,265.16,186.27,,,,,,,,,,,,,273.84,283.71,269.22,247.13,232.65,227.33,267.75,243.99,216.49,184.54,266.40,203.08,,240.69,226.16,
2005-03-11 21:59:55.791000,L5,305.95,295.33,272.53,264.25,253.42,265.44,246.79,272.33,188.07,,,,,,,,,,,,,271.16,278.72,270.24,245.07,240.50,240.64,274.69,249.78,232.27,294.21,275.04,207.90,179.71,252.61,234.51,
2005-03-27 22:00:03.252000,L5,261.84,272.66,257.69,249.25,243.67,243.74,221.78,221.01,184.14,,,,,,,,,,,,,,275.27,260.51,238.02,221.46,215.13,263.41,236.93,211.29,,,,,,,
2005-04-28 22:00:11.734000,L5,312.99,301.06,277.59,268.24,262.61,267.51,258.97,280.42,193.58,180.45,,,,,,,,270.93,272.71,271.98,229.91,222.49,288.09,279.59,256.31,252.61,251.56,279.63,256.44,267.62,295.90,281.09,210.52,188.06,249.94,236.53,
2005-05-05 22:06:25.562000,L5,303.95,299.29,271.31,262.19,253.85,261.79,235.89,265.25,186.35,,,,,,,,,,,,,246.08,275.82,270.24,241.00,233.11,232.54,268.24,247.43,220.47,192.36,267.09,201.88,178.65,238.53,230.58,
2005-05-30 22:00:27.276000,L5,319.17,314.37,282.21,277.01,262.30,286.33,289.76,338.95,317.65,262.25,322.37,265.73,279.11,261.30,257.70,242.07,213.64,278.63,287.92,279.62,252.02,286.64,294.37,289.64,272.51,254.02,279.61,288.05,262.30,251.96,301.02,286.99,223.34,199.42,259.87,256.39,
2005-06-15 22:00:34.314000,L5,294.05,287.76,262.10,249.40,239.67,239.91,201.83,216.21,,,,,,,,,,,,,,,258.35,240.16,221.23,201.88,,,,,,,,,,,
2005-09-19 22:01:08.704000,L5,307.89,293.11,270.60,259.61,254.66,255.77,228.96,250.79,190.52,,,,,,,,,,,,,266.70,203.59,268.82,248.86,235.38,228.95,271.97,246.03,222.75,191.43,259.12,201.17,,240.26,226.88,
2005-11-22 22:01:34.747000,L5,300.01,283.50,259.67,239.37,234.15,233.74,200.97,205.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-10 22:03:27.081000,L5,303.86,292.45,271.68,267.15,257.56,265.69,246.79,270.46,181.98,,,,,,,,,,,,,277.50,291.15,281.16,262.25,248.81,252.64,278.59,253.25,245.95,296.23,278.24,210.86,182.67,252.75,238.97,
2006-02-26 22:03:47.179000,L5,302.58,288.88,264.75,258.22,249.71,250.97,211.69,211.39,,,,,,,,,,,,,,,265.05,248.69,222.25,,,,,,,263.76,197.93,,236.68,223.97,
2006-05-17 22:05:09.745000,L5,313.39,309.40,281.46,268.35,258.98,267.64,243.37,280.27,192.87,173.25,,,,,,,,,,,,275.61,280.77,273.55,261.73,239.59,245.33,279.91,255.14,236.08,299.09,275.58,211.24,183.87,249.97,236.79,
2006-06-25 22:11:56.212000,L5,,,,,,,,,,,180.94,199.30,263.02,201.54,,,,,,,,,281.79,275.13,260.27,245.07,248.45,281.64,255.56,,,,,,,,
2006-08-21 22:06:31.405000,L5,298.09,290.35,270.65,256.96,254.54,263.79,239.48,266.76,195.35,173.81,,,,,,,,,,,,,211.35,271.33,255.68,233.59,231.05,268.24,246.53,222.96,275.06,269.16,208.90,184.18,239.92,227.28,
2006-08-28 22:12:47.566000,L5,303.14,300.42,274.49,258.78,261.81,274.82,239.47,277.69,198.48,181.96,,,,,,,,,,,,275.99,286.45,276.28,256.66,248.11,229.87,270.52,243.79,227.01,190.17,,,,,,
2006-09-22 22:06:54.827000,L5,312.37,296.63,273.25,262.96,257.97,261.67,232.80,257.69,190.95,,,,,,,,,,,,,,273.19,260.63,241.50,226.48,217.56,266.88,237.66,218.98,187.68,271.53,206.03,180.73,250.90,232.51,
2006-10-24 22:07:14.438000,L5,299.70,289.32,264.87,256.62,250.00,257.22,222.18,250.32,189.72,,,,,,,,,,,,,262.43,281.77,267.26,248.64,231.16,222.37,264.29,238.60,214.43,185.03,267.78,199.99,,240.30,226.13,
2006-12-11 22:08:04.096000,L5,306.52,297.73,270.66,259.72,251.36,272.03,245.27,277.88,196.39,177.93,,,,,,,,,,,,209.58,288.56,282.99,268.92,254.25,251.70,285.28,255.46,287.93,317.21,271.98,213.19,182.09,249.80,236.08,
2007-09-09 22:06:09.271000,L5,291.37,281.09,260.17,247.49,242.72,248.39,202.96,203.60,176.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-02 22:12:06.896000,L5,309.30,303.84,277.90,270.50,263.42,276.23,247.95,274.73,200.34,180.89,,,,,,,,,,,,284.02,203.20,259.92,241.36,226.65,219.64,264.59,239.65,223.75,191.61,277.13,216.14,187.82,256.28,240.71,
2009-01-24 22:04:30.805000,L5,310.13,297.01,271.20,265.49,259.68,263.03,221.04,,,,,,,,,,,,,,,,,,,,,,,,290.28,275.95,212.05,183.59,254.58,239.13,
2009-02-02 21:58:34.187000,L5,307.99,294.76,271.13,266.62,256.77,267.67,224.66,267.98,,,,,,,,,,244.98,263.51,260.54,213.94,178.33,281.39,272.39,248.97,243.70,240.44,268.51,241.95,227.91,194.89,276.10,211.54,181.63,254.37,236.94,
2009-02-18 21:58:58.554000,L5,312.74,296.27,272.97,264.57,255.38,264.98,256.91,265.51,,,,,,,,,,249.64,198.37,260.69,210.84,279.71,281.25,270.48,244.88,239.72,233.52,266.76,243.39,216.71,195.81,271.93,207.91,179.83,253.29,237.94,
2010-02-05 22:03:53.684000,L5,290.28,275.26,253.34,234.52,234.87,242.13,197.69,,,,,,,,,,,,,,,,259.02,246.36,223.45,,,,,,,,,,,,
2010-02-21 22:03:56.549000,L5,295.94,281.48,257.35,246.92,239.70,236.44,189.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-03 22:03:04.727000,L5,264.74,235.94,221.69,212.38,223.15,187.28,,,,,,,,,,,,,,,,243.38,230.70,209.57,187.74,172.56,,,,,,,,,,,
2010-10-10 22:09:11.852000,L5,318.30,304.85,281.30,274.95,267.02,278.72,252.82,277.95,185.90,,,,,,,,,,,,,284.41,205.92,270.37,251.60,233.57,227.38,267.11,238.25,222.90,300.70,287.58,214.92,189.25,256.42,243.76,
2010-11-04 22:02:50.090000,L5,299.13,283.68,260.52,253.86,245.63,256.11,210.59,186.44,,,,,,,,,,,,,,,208.64,261.26,238.68,216.59,216.35,204.15,220.32,209.19,177.36,262.28,193.31,,231.63,219.02,
2011-01-07 22:02:56.182000,L5,305.46,294.83,272.11,263.88,257.00,271.62,263.10,271.34,181.62,,,,,,,,,,,,,278.79,283.11,267.48,247.89,238.49,232.98,268.96,238.44,231.18,288.83,274.50,209.43,,251.06,234.86,
2011-01-23 22:02:56.734000,L5,309.79,293.81,268.26,260.48,249.73,266.42,256.43,270.54,,,,,,,,,,,,,,277.66,281.55,269.71,256.35,238.24,237.88,270.10,240.99,226.63,193.26,275.43,206.44,,247.03,232.13,
2011-02-15 22:09:10.419000,L5,299.94,289.33,264.97,256.30,247.20,254.25,202.34,,,,,,,,,,,,,,,,264.76,250.91,227.10,204.86,210.22,195.46,229.51,214.16,182.76,267.11,203.09,,243.60,229.18,
2011-03-12 22:02:55.330000,L5,308.36,295.42,274.29,269.38,253.78,269.51,268.87,276.38,181.36,,,,,,258.42,255.19,260.57,272.93,274.45,273.87,221.67,220.75,285.64,275.26,258.60,250.43,243.91,277.46,249.49,264.38,292.73,277.36,213.49,183.59,254.83,240.15,
2011-03-28 22:02:50.009000,L5,308.30,299.01,273.81,269.22,260.20,271.17,269.01,278.12,184.17,235.52,,,,,256.54,257.47,258.21,271.50,273.43,271.38,247.14,186.06,289.29,281.01,261.82,246.59,244.68,280.70,247.55,264.68,296.16,277.30,213.79,187.74,252.85,240.65,
2013-05-11 22:21:07.084000,L8,318.38,308.47,278.94,270.60,252.73,269.76,271.89,283.83,268.98,,,,,273.95,272.07,192.33,235.69,283.33,272.83,282.09,263.82,211.49,186.32,289.71,263.79,267.53,300.03,292.33,264.52,230.76,199.55,284.51,222.78,199.34,267.77,248.97,183.50
2013-06-05 22:15:03.120000,L8,320.16,307.51,274.11,266.85,252.99,269.10,274.11,284.79,275.14,242.02,189.68,255.57,268.65,199.70,269.09,269.00,239.84,280.22,269.68,280.41,260.82,210.38,186.08,289.48,254.76,264.93,297.75,290.68,264.32,228.00,198.85,285.85,221.13,198.03,266.65,247.56,180.27
2013-07-14 22:21:10.534000,L8,319.58,315.01,282.29,274.44,254.54,276.64,276.95,287.18,241.05,182.89,191.33,256.86,271.16,272.27,270.06,269.10,245.78,287.61,292.89,286.44,275.52,290.45,292.46,291.27,281.19,268.32,300.61,291.90,268.37,291.04,308.60,288.35,226.42,201.65,269.14,253.89,183.55
2013-09-16 22:21:09.463000,L8,310.28,296.39,269.21,266.40,248.39,268.13,240.28,283.82,181.23,,,,,,263.13,258.89,190.11,,264.42,282.26,259.97,287.36,289.56,285.80,270.93,258.05,245.29,286.31,255.94,227.64,197.58,282.64,219.01,195.14,264.63,244.36,
2013-09-25 22:14:53.099000,L8,309.74,292.50,264.93,261.14,244.56,261.57,213.58,220.67,177.25,,,,,,,,,,257.46,257.60,244.98,188.70,180.48,281.29,256.24,243.27,240.65,280.51,247.98,224.76,195.08,281.28,216.38,190.91,262.74,242.71,
2013-10-18 22:21:01.576000,L8,333.88,308.51,281.31,278.27,256.08,315.11,279.93,291.14,268.75,249.21,220.61,261.70,273.76,272.44,269.75,265.95,325.65,328.96,270.53,285.16,260.69,295.12,296.19,293.87,278.12,268.95,309.40,291.15,259.60,308.73,218.76,292.33,221.93,197.37,268.69,248.35,189.62
2013-10-27 22:14:43.714000,L8,273.07,307.45,,,,,,,,,,,,,,,,,,,,288.31,214.25,293.47,278.17,237.48,,286.15,248.37,229.15,194.36,203.60,215.79,190.39,263.94,243.84,
2013-11-03 22:20:56.205000,L8,309.19,291.44,265.52,261.19,248.24,261.89,208.93,186.68,,,,,,,,,,,256.60,253.41,197.50,185.20,287.14,276.03,257.95,238.04,236.14,281.43,247.38,224.35,191.17,281.79,214.39,184.68,262.06,240.58,
2013-11-19 22:20:49.563000,L8,308.41,293.16,271.05,267.82,250.53,269.96,268.05,283.05,180.85,,,,,,261.43,257.86,,270.81,261.23,267.00,252.79,195.29,292.92,287.26,275.39,253.61,243.20,285.26,252.62,227.92,194.13,285.18,215.88,187.58,266.20,243.13,
2013-11-28 22:14:37.848000,L8,316.71,305.80,275.54,278.17,255.50,278.89,279.72,202.57,181.91,,,,,268.50,261.00,251.50,193.18,,263.78,259.08,253.15,290.90,297.60,304.72,314.72,269.47,299.52,288.08,256.29,228.84,196.98,204.24,219.28,190.86,267.27,252.94,
