dates,satname,nzd0252-0000,nzd0252-0001,nzd0252-0002,nzd0252-0003,nzd0252-0004,nzd0252-0005,nzd0252-0006,nzd0252-0007,nzd0252-0008,nzd0252-0009,nzd0252-0010,nzd0252-0011,nzd0252-0012,nzd0252-0013,nzd0252-0014,nzd0252-0015,nzd0252-0016,nzd0252-0017,nzd0252-0018,nzd0252-0019,nzd0252-0020,nzd0252-0024,nzd0252-0025,nzd0252-0026,nzd0252-0027,nzd0252-0028,nzd0252-0029,nzd0252-0030,nzd0252-0031,nzd0252-0032,nzd0252-0021,nzd0252-0022,nzd0252-0023
2022-05-22 22:06:22.554000,L8,307.13,283.00,295.98,315.31,314.46,300.53,299.90,282.32,260.56,284.71,260.34,289.36,261.69,286.11,255.86,250.56,264.17,264.13,268.81,260.68,220.41,288.03,336.40,327.74,292.54,259.71,253.83,258.70,281.29,256.98,263.44,309.75,268.81
2022-06-07 22:06:31.506000,L8,286.92,234.73,250.83,289.14,,,,,,,,,,,209.99,218.09,230.91,241.22,249.86,237.30,181.74,,,,,225.33,210.36,222.57,219.19,220.87,,,
2022-06-15 22:06:03.914000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,199.00,211.43,215.29,216.85,,,
2022-08-10 22:06:56.211000,L8,,,,,,,,,,,225.94,286.65,232.91,255.53,214.82,223.08,237.43,246.08,250.37,199.20,,279.65,319.42,318.91,,213.95,206.81,208.31,213.79,218.38,,,
2022-08-26 22:06:58.286000,L8,298.30,225.09,237.48,264.57,279.70,275.95,,,,,,,,,205.56,210.86,225.25,238.50,249.80,232.67,,274.72,317.49,319.38,,177.58,203.85,214.28,210.99,215.34,,,
2022-09-03 22:06:40.023000,L9,,,194.98,260.54,282.52,279.57,268.10,,,,,250.79,230.18,248.37,210.36,217.77,225.98,241.49,253.23,232.60,,269.83,313.47,307.12,,182.54,201.80,215.25,211.84,215.89,,,
2022-10-05 22:06:46.770000,L9,309.49,307.59,312.12,315.73,316.16,301.91,302.68,291.35,286.66,290.61,283.86,297.89,274.65,285.01,293.34,195.66,,,,,,300.70,262.27,309.24,300.10,273.91,288.83,286.20,309.79,293.61,,,
2022-10-21 22:06:53.495000,L9,285.77,264.93,277.68,292.08,292.36,279.33,274.43,263.97,246.22,263.21,246.88,269.14,228.33,252.67,241.85,223.94,220.98,243.83,254.21,231.70,,271.46,314.20,315.51,296.15,213.40,213.12,216.57,217.33,227.54,,,
2022-12-24 22:06:50.044000,L9,276.84,262.04,261.84,277.69,275.95,254.02,,,,,208.52,248.30,202.12,234.37,222.04,206.11,213.06,236.51,244.27,220.02,,,,,,188.18,198.17,200.48,207.44,187.20,,,
2023-01-17 22:06:42.340000,L8,305.95,304.84,313.28,317.18,319.91,416.70,444.45,185.15,199.51,196.66,260.17,266.79,318.50,307.37,255.36,276.25,258.33,270.61,281.14,255.30,206.98,283.52,328.04,331.78,314.20,,,,,242.46,195.28,198.91,267.98
2023-02-18 22:06:37.945000,L8,256.44,255.69,255.28,272.58,282.06,278.44,,,,,,,,231.19,208.33,214.32,229.96,239.61,248.34,183.31,,246.82,313.98,315.19,307.02,194.60,216.30,225.60,216.39,229.40,,,
2023-03-06 22:06:26.184000,L8,315.17,305.73,313.27,325.55,318.74,310.19,309.41,298.27,314.60,294.07,286.32,294.00,293.12,294.27,267.39,276.17,261.17,320.74,311.76,261.97,230.04,315.59,334.89,333.00,325.57,302.87,285.18,286.87,315.83,322.47,201.16,207.46,276.49
2023-03-14 22:06:35.185000,L9,330.05,329.76,318.96,320.25,318.80,307.84,313.03,300.75,288.80,294.62,280.52,296.97,275.67,287.39,263.86,277.45,261.52,269.57,277.31,260.39,222.13,291.05,336.94,328.99,321.79,267.29,266.33,283.85,305.64,283.05,201.63,208.69,279.66
2023-03-22 22:06:16.808000,L8,256.73,257.88,254.94,306.63,288.46,282.61,275.03,,,,221.13,265.19,224.93,243.18,214.48,220.08,237.04,240.69,250.93,226.61,,275.08,312.50,318.30,278.69,188.75,211.53,224.03,215.57,225.61,,,
2023-03-30 22:06:23.236000,L9,325.36,330.77,360.57,482.17,498.18,,525.89,342.17,361.21,421.51,444.52,489.45,365.79,515.25,511.19,429.51,337.48,276.45,542.11,542.40,508.65,288.39,333.36,326.56,316.09,280.90,288.50,296.65,408.73,395.64,512.52,214.37,272.45
2023-04-07 22:06:04.212000,L8,255.84,237.52,250.53,266.41,275.97,269.76,,,,,,,,,206.47,210.86,227.83,235.05,246.98,190.14,,269.85,312.75,291.02,,,199.94,200.92,209.66,213.73,,,
2023-04-23 22:05:57.137000,L8,284.51,281.09,289.03,301.78,299.68,283.38,286.31,274.69,258.16,265.96,238.52,245.07,209.87,204.85,191.92,212.28,212.77,214.83,233.13,219.95,,,,,,,,,,,,,
2023-05-25 22:05:44.594000,L8,,,,,,,,,,,,,,,191.71,205.81,218.35,233.98,231.28,218.07,,,,,,,,,,,,,
2023-06-10 22:05:51.824000,L8,248.96,217.52,235.99,251.60,,,,,,,,,,,201.27,210.04,229.15,237.77,249.54,230.31,,272.84,311.35,,,,199.57,214.90,210.66,211.78,,,
2023-07-28 22:06:14.924000,L8,305.43,278.31,278.28,314.51,311.42,297.94,287.99,275.26,262.44,279.73,256.95,284.98,283.96,275.27,259.98,254.36,246.55,258.00,269.32,258.79,224.81,284.11,329.39,323.20,273.23,256.65,273.78,271.43,287.85,278.37,183.66,195.41,264.77
2023-08-21 22:06:16.088000,L9,271.29,224.20,235.02,267.95,277.50,,,,,,,,,,202.72,213.29,227.01,237.29,251.26,231.71,,268.25,317.70,317.44,,,201.33,215.53,209.97,216.04,,,
2023-08-29 22:06:26.093000,L8,263.35,233.77,238.32,257.53,282.97,278.33,,,,,,,232.44,242.12,208.51,214.17,225.33,238.28,244.41,226.70,,,,,,,,,,,,,
2023-10-08 22:06:34.267000,L9,320.34,318.98,338.03,330.65,326.27,316.08,315.69,312.62,298.57,301.94,291.21,320.49,322.65,292.26,284.13,290.71,265.45,285.59,290.76,276.37,236.09,298.01,335.20,330.98,324.00,293.14,295.67,294.55,327.96,320.33,196.67,211.74,283.69
2023-11-01 22:06:38.922000,L8,312.69,330.17,333.52,316.20,325.89,291.21,292.90,195.37,,,,,,,,,,,,,,223.64,261.65,306.82,322.23,276.09,267.05,276.85,306.05,285.33,,,
2023-11-09 22:06:36.795000,L9,322.11,329.38,349.25,371.99,382.82,347.39,365.24,342.79,363.25,366.64,320.67,330.00,350.77,354.55,335.62,332.38,319.39,308.90,327.16,328.13,473.80,357.16,380.26,352.12,350.60,366.47,422.50,419.85,409.52,383.76,466.95,490.09,352.91
2023-11-25 22:06:44.562000,L9,313.91,314.24,326.42,344.04,347.70,325.66,321.60,317.02,323.08,318.32,296.23,319.43,309.80,311.96,308.28,305.62,300.12,299.66,308.66,305.53,278.21,312.86,327.59,329.53,339.34,344.78,345.94,339.68,336.82,340.87,254.63,275.09,303.50
2024-01-12 22:06:42.879000,L9,313.07,315.85,329.80,341.71,332.26,330.78,329.64,361.17,353.07,384.95,385.58,389.84,397.35,414.46,366.32,318.86,323.45,325.74,303.51,376.72,297.59,399.06,339.18,372.72,528.60,529.49,493.86,506.60,508.71,438.82,279.63,306.37,442.55
2024-01-28 22:06:42.172000,L9,289.81,284.20,301.78,279.71,261.32,,,286.07,254.05,282.21,255.59,272.84,253.91,261.97,250.68,249.49,241.86,254.56,259.23,,,,,,,207.04,215.08,246.49,281.12,274.78,,,
2024-02-13 22:06:41.897000,L9,315.98,315.98,318.96,329.60,328.29,313.89,322.71,309.37,307.10,295.04,290.45,295.73,291.36,304.60,274.06,284.48,265.49,283.13,287.24,266.86,230.01,301.75,338.12,332.20,321.27,290.93,295.31,290.54,321.16,324.59,194.44,211.08,273.81
2024-02-29 22:06:35.434000,L9,314.14,314.80,318.67,323.54,319.55,305.55,306.76,296.04,290.34,290.33,282.48,292.70,334.73,285.03,266.19,279.22,259.86,272.39,285.40,264.72,228.75,297.20,335.71,330.24,320.07,277.97,257.31,265.43,297.94,280.02,196.64,208.27,282.08
2024-03-16 22:06:35.486000,L9,,,,,,,,,,,,,,,,,,,,,,271.18,314.70,311.76,188.13,193.71,209.60,220.95,214.37,231.19,,,
2024-05-03 22:06:01.963000,L9,259.96,220.73,228.45,261.72,,,,,,,,,,,200.11,212.82,224.72,236.47,242.72,224.99,,269.10,314.75,317.64,,,199.78,205.81,209.44,210.59,,,
2024-06-04 22:05:47.886000,L9,,,,,,,,,,,,,194.51,238.63,205.50,205.03,216.28,233.24,232.51,221.04,,,,,,,208.00,212.92,217.66,213.42,,,
2024-06-20 22:05:30.931000,L9,305.96,249.47,265.82,324.88,309.40,312.25,285.97,191.53,244.07,259.55,243.65,289.29,288.82,294.54,230.38,238.98,249.53,255.97,271.36,259.25,231.93,286.76,332.47,207.11,173.86,234.45,235.12,240.84,241.95,246.88,184.45,199.32,270.33
2024-07-22 22:05:52.386000,L9,280.45,230.71,242.09,304.45,275.13,,,,,,226.40,230.88,236.89,263.93,210.51,224.21,236.94,248.78,255.52,240.68,193.24,277.25,324.16,274.85,,,216.21,226.69,218.05,228.68,,,
2024-08-31 22:06:15.369000,L8,,,,,,,,,,,,,,,,,,,,,,263.03,308.69,308.88,,176.53,205.72,214.03,210.95,216.56,,,
2024-09-24 22:06:13.437000,L9,,,200.16,211.59,203.66,248.93,245.40,179.40,280.09,241.82,,,267.89,285.31,272.98,283.60,263.35,243.81,228.20,,,284.81,323.21,323.77,313.37,286.25,288.44,293.40,301.46,295.02,,,
2024-11-03 22:06:24.531000,L8,,,489.62,352.43,367.54,331.80,318.34,316.42,323.06,320.91,294.28,299.95,299.61,295.62,306.38,301.60,295.30,283.22,289.08,299.01,300.61,348.26,335.96,330.56,340.48,508.59,413.68,314.40,320.06,323.17,310.92,320.63,331.26
2024-11-11 22:06:27.642000,L9,312.64,314.55,331.14,329.79,329.25,317.37,312.44,312.89,296.97,301.94,292.06,298.42,290.02,289.80,295.57,289.54,262.74,268.94,283.45,267.72,361.36,297.07,338.78,327.42,325.38,334.19,324.64,300.08,316.35,352.71,208.10,216.59,266.36
2024-11-27 22:06:42.405000,L9,315.72,319.05,333.92,350.86,333.04,316.55,318.22,314.74,306.17,327.72,325.57,322.10,297.56,294.00,293.55,294.89,280.64,286.22,290.73,273.66,231.89,312.90,338.47,336.33,334.01,333.35,328.76,321.58,333.23,335.49,212.46,214.88,293.99
2024-12-05 22:06:33.321000,L8,312.41,309.29,327.75,326.32,328.11,314.36,320.02,307.92,300.99,295.45,309.98,320.74,321.44,290.82,286.41,288.38,267.64,285.15,290.62,269.58,228.47,343.51,336.50,331.95,327.50,321.30,305.37,397.01,432.81,399.05,206.77,213.48,288.39
2025-01-06 22:06:30.529000,L8,311.25,315.33,320.72,329.40,334.16,320.30,318.34,304.99,305.16,297.15,292.40,298.99,289.44,292.89,285.40,290.99,264.04,287.32,291.70,271.00,230.43,306.97,337.90,330.75,323.92,304.95,298.07,300.84,326.60,326.70,205.32,209.59,285.61
2025-01-14 22:06:37.191000,L9,356.19,362.15,369.08,342.50,346.20,402.40,311.36,350.04,358.45,378.25,348.66,310.35,360.41,355.06,437.85,354.59,431.62,336.21,470.40,353.70,300.47,330.75,335.34,382.77,426.23,422.47,470.32,446.79,348.72,401.22,294.26,314.47,325.18
2025-01-22 22:06:25.560000,L8,309.37,311.35,320.35,323.27,328.07,310.33,312.47,307.16,299.26,296.09,285.25,332.65,283.23,291.33,286.18,289.82,267.00,282.56,287.16,266.73,221.36,299.56,335.90,328.27,323.31,308.12,299.35,294.84,321.92,320.35,202.94,206.53,282.20
2025-01-30 22:06:32.148000,L9,218.05,255.51,264.56,275.08,281.89,268.45,224.36,,,,,,,,,,,,,,,246.14,313.38,319.77,309.41,242.67,220.05,227.82,231.12,233.74,,,
2025-02-07 22:06:29.219000,L8,,,,,,,,,,,,,,,,,,,,,,250.27,308.39,316.51,312.53,264.21,241.37,242.07,221.93,227.33,,,
2025-02-23 22:06:19.447000,L8,329.40,307.98,325.58,316.88,326.29,305.95,306.72,296.62,311.06,288.38,280.73,293.03,271.57,284.54,271.35,284.03,264.66,277.87,283.99,262.51,211.44,290.62,330.92,329.11,321.21,293.06,292.38,291.49,317.70,300.89,201.52,205.74,277.49
2025-03-19 22:06:18.809000,L9,230.15,236.25,237.05,268.48,281.15,277.48,,,,,,,,237.34,201.29,211.22,224.49,234.79,239.57,,,265.73,199.52,313.51,,182.39,203.84,215.63,214.71,216.18,,,
2025-04-04 22:06:15.881000,L9,258.01,238.45,236.23,276.66,285.54,279.68,,,,,,,,,,,,,,,,262.50,304.27,305.01,,,,,,,,,
2025-04-12 22:06:00.386000,L8,312.40,311.71,310.40,324.39,341.86,326.64,317.78,294.62,293.69,297.34,304.98,302.70,301.91,303.92,309.84,247.42,250.56,264.90,277.27,263.14,228.08,286.25,337.21,333.02,331.86,224.12,241.48,254.79,248.25,320.44,203.57,205.44,279.96
2025-04-28 22:05:51.078000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,196.55,203.68,207.10,214.90,,,
2025-05-06 22:06:06.538000,L9,311.47,278.36,262.90,315.53,316.59,304.34,306.02,222.56,259.81,287.81,269.95,291.21,271.33,280.60,233.37,241.20,247.68,261.84,271.99,260.25,221.18,285.86,332.92,326.23,264.86,235.12,236.31,248.13,242.45,238.55,199.18,200.15,266.57
