dates,satname,nzd0348-0000,nzd0348-0001,nzd0348-0002,nzd0348-0003,nzd0348-0004,nzd0348-0005,nzd0348-0006,nzd0348-0007,nzd0348-0008,nzd0348-0009,nzd0348-0010,nzd0348-0011,nzd0348-0012,nzd0348-0013,nzd0348-0014,nzd0348-0015,nzd0348-0016,nzd0348-0017,nzd0348-0018,nzd0348-0019,nzd0348-0020,nzd0348-0021,nzd0348-0022,nzd0348-0023,nzd0348-0024,nzd0348-0025,nzd0348-0026,nzd0348-0027,nzd0348-0028,nzd0348-0029,nzd0348-0030
2003-01-27 21:49:33.029000,L7,400.03,393.50,386.41,389.98,489.91,534.44,456.57,411.24,417.50,394.08,396.82,398.29,391.93,392.39,392.12,394.66,397.94,412.38,396.58,401.11,416.05,399.78,386.10,464.15,458.26,472.34,482.11,482.90,466.67,434.27,359.49
2003-03-16 21:49:46.061000,L7,228.51,298.29,326.66,318.76,303.98,295.37,345.94,342.34,334.93,344.08,341.38,340.77,345.63,291.23,347.04,326.55,357.92,342.13,,332.40,353.66,334.74,322.70,298.96,296.56,295.73,308.04,319.27,313.53,195.67,301.19
2003-05-03 21:49:49.056000,L7,457.28,445.28,429.18,428.84,432.15,452.94,444.41,432.57,438.94,424.89,433.08,487.36,447.62,427.32,426.22,417.20,410.46,434.13,436.91,440.49,429.81,428.05,404.58,436.30,393.43,392.10,482.50,449.24,392.84,382.91,379.96
2003-07-30 21:37:45.389000,L5,397.96,393.83,388.91,385.18,379.42,399.68,397.97,389.46,385.46,386.82,391.33,392.00,384.83,387.58,390.50,383.24,386.21,385.99,384.71,389.67,401.06,394.93,375.63,358.29,352.31,359.51,364.03,372.96,367.14,349.95,349.53
2003-10-18 21:39:00.182000,L5,394.05,390.57,385.25,394.22,390.41,406.31,401.40,395.86,397.88,397.99,397.53,387.63,380.73,380.33,383.73,382.57,383.61,386.23,393.95,403.74,402.49,402.67,383.71,368.34,361.54,362.83,364.09,368.19,363.06,341.11,337.61
2003-11-19 21:39:26.321000,L5,411.83,405.35,405.06,403.87,400.58,413.76,408.58,380.14,383.87,389.08,390.78,389.72,385.89,385.26,403.57,407.38,410.35,406.80,418.54,421.39,423.30,412.80,387.69,362.29,358.77,365.95,366.24,387.20,371.90,367.07,375.44
2004-01-22 21:39:52.321000,L5,419.39,414.26,407.29,399.06,404.13,416.05,407.56,403.25,382.42,387.54,389.13,390.99,382.73,384.87,385.09,398.23,400.15,402.97,407.66,411.02,415.81,411.03,384.53,357.12,353.43,354.17,362.72,384.97,370.29,355.29,356.38
2004-02-23 21:40:02.028000,L5,418.24,459.74,478.53,443.01,416.88,425.88,428.98,418.90,414.88,438.13,418.10,410.06,406.58,393.18,399.82,394.27,416.71,406.87,425.81,427.94,419.53,414.80,399.74,386.03,386.55,380.36,401.13,439.88,432.09,419.42,350.16
2004-09-18 21:44:58.764000,L5,395.81,392.06,385.33,388.98,379.99,400.11,396.00,386.24,381.44,385.48,380.29,378.73,380.34,375.95,379.11,378.37,381.35,387.33,388.94,394.64,397.61,393.93,373.48,355.40,343.94,347.40,357.30,371.03,363.05,346.36,338.33
2004-10-20 21:45:40.625000,L5,430.67,421.96,421.91,421.97,424.76,438.03,438.70,439.88,435.94,425.71,422.40,421.86,412.01,404.95,411.20,412.56,406.96,410.27,404.33,438.64,423.40,419.99,401.81,403.70,379.32,388.34,383.40,396.53,371.73,353.56,359.72
2005-02-09 21:47:31.401000,L5,441.12,445.80,445.95,447.47,455.82,459.55,451.12,430.73,407.89,417.36,429.84,436.83,448.55,404.29,423.43,431.91,438.05,452.98,427.68,427.68,422.29,413.96,406.75,388.68,369.25,388.53,469.91,428.86,374.67,450.83,452.29
2005-03-13 21:47:59.531000,L5,426.08,419.78,420.34,416.11,419.94,428.34,428.45,424.68,433.29,403.18,418.40,430.32,413.05,419.71,407.39,400.07,407.91,411.53,411.95,409.17,411.62,410.89,385.29,371.40,365.34,357.93,365.97,388.38,371.16,423.46,355.54
2005-04-30 21:48:14.979000,L5,,,478.33,478.89,444.06,468.30,459.97,427.08,426.23,433.90,478.29,431.47,458.96,462.25,455.04,473.07,413.44,407.13,409.56,413.41,419.96,412.01,384.96,383.89,367.88,365.82,382.84,408.09,391.75,367.27,359.43
2005-06-01 21:48:30.637000,L5,399.11,392.86,391.99,385.40,385.43,397.31,390.80,387.49,387.10,385.26,387.58,390.68,384.89,386.85,391.18,388.32,387.71,392.85,392.84,393.87,394.06,391.05,370.20,352.77,350.40,351.68,355.27,367.09,365.84,346.79,344.68
2005-08-20 21:49:06.970000,L5,409.79,402.47,392.45,398.65,399.06,405.75,403.84,393.33,391.85,391.98,397.15,398.22,397.84,392.68,396.12,397.55,394.11,402.49,395.62,403.31,398.92,406.92,389.55,361.34,372.30,359.65,369.01,383.87,376.36,355.64,362.94
2005-10-07 21:49:06.876000,L5,424.99,413.51,411.35,411.85,416.60,428.84,424.03,406.32,401.44,405.56,399.76,399.20,399.06,397.10,397.51,391.54,396.96,403.53,409.51,413.12,414.54,407.44,384.55,372.00,357.24,356.78,362.15,379.83,367.66,351.55,346.20
2005-11-08 21:49:16.532000,L5,398.29,392.88,389.38,389.81,388.89,401.22,397.18,387.45,375.80,380.11,384.52,383.18,380.25,379.93,378.88,381.57,385.00,388.16,385.26,395.92,399.84,395.96,371.04,345.34,337.29,340.05,344.97,357.56,352.52,331.69,340.65
2006-01-27 21:51:10.462000,L5,,,,,483.35,513.84,480.71,454.13,444.88,442.55,444.84,440.43,439.21,434.78,425.52,434.71,444.57,455.36,478.47,453.83,495.67,,442.15,428.96,393.68,393.41,470.01,443.81,407.19,425.67,423.20
2006-02-28 21:51:52.186000,L5,415.49,413.41,401.97,402.81,411.24,419.73,411.78,405.82,402.27,406.33,403.18,403.75,404.24,402.89,403.58,400.29,396.96,399.44,399.45,403.36,408.14,404.78,383.41,365.86,362.83,366.65,369.97,407.59,378.54,372.36,355.34
2006-07-22 21:54:10.491000,L5,403.75,399.93,393.92,390.09,386.18,400.75,395.72,394.88,389.69,390.62,388.04,394.29,387.75,388.85,394.17,391.52,396.67,397.96,395.21,401.36,400.80,395.54,376.57,361.92,356.63,356.49,362.85,376.85,374.67,353.15,355.64
2006-08-23 21:54:35.388000,L5,404.62,399.16,393.47,392.98,393.37,399.17,390.69,388.14,383.85,383.04,388.69,388.71,395.55,391.13,392.36,397.20,396.04,398.63,397.72,411.78,400.04,393.03,373.37,358.21,351.50,356.38,365.04,382.51,377.29,355.10,362.49
2006-10-10 21:55:08.811000,L5,455.44,463.55,431.99,424.36,467.91,504.96,489.54,448.73,434.95,450.43,407.90,397.50,400.70,406.08,417.99,437.60,405.41,419.38,477.86,440.79,433.24,427.58,420.02,406.20,398.53,393.22,407.59,422.42,389.38,414.63,362.84
2006-11-27 21:55:35.233000,L5,396.94,390.05,387.03,383.24,388.02,405.26,401.78,399.98,396.53,399.60,400.84,399.85,395.15,396.90,378.09,381.65,386.45,388.66,383.59,393.77,394.40,399.87,379.71,362.80,360.81,364.78,364.71,381.99,370.57,351.56,335.25
2006-12-06 21:49:29.117000,L5,417.49,419.91,412.62,419.85,417.95,436.54,425.21,419.90,427.46,443.21,459.57,427.83,416.38,413.54,416.83,400.91,397.47,409.71,439.05,400.76,398.97,407.65,398.60,398.69,371.68,392.73,381.02,421.43,380.17,405.78,363.70
2006-12-29 21:55:50.726000,L5,,,297.23,275.88,291.28,,,155.71,163.30,322.11,326.12,335.12,333.73,334.81,335.20,330.11,334.75,332.21,205.68,345.91,347.51,330.18,311.02,293.53,290.58,297.45,288.55,,,,
2007-01-07 21:49:43.456000,L5,232.52,316.80,316.44,311.82,304.64,320.31,339.90,337.23,335.59,342.57,341.88,338.72,347.47,348.34,340.98,336.29,341.76,341.83,,184.97,355.44,348.17,332.41,306.67,304.89,304.20,301.08,,,,
2007-01-30 21:56:00.553000,L5,416.11,403.02,389.30,395.76,392.96,403.52,405.25,393.39,385.26,399.43,404.94,403.17,404.84,404.99,400.95,397.13,402.09,391.23,389.06,394.37,396.37,400.55,375.38,355.68,360.29,368.24,371.91,386.24,373.96,354.83,373.07
2007-02-08 21:49:50.615000,L5,392.97,388.56,389.16,380.98,383.35,389.09,391.75,388.72,387.04,392.10,388.91,393.78,386.96,391.09,389.79,383.30,380.11,377.56,381.58,386.27,388.48,387.48,374.67,354.92,350.58,352.95,359.71,371.93,366.72,344.13,337.80
2011-01-09 21:50:58.806000,L5,223.41,238.56,248.20,231.39,255.07,262.16,312.05,343.73,349.54,360.21,352.35,360.37,361.77,363.85,360.32,362.66,350.57,343.47,,364.55,365.62,359.09,339.18,322.84,324.45,326.52,333.97,347.05,344.72,327.03,330.41
2011-01-25 21:50:59.151000,L5,443.93,451.41,433.82,412.61,425.80,424.94,420.22,425.81,429.24,462.34,428.18,468.14,422.18,414.35,441.90,432.25,450.31,453.58,446.46,449.18,439.88,,406.52,416.46,411.32,428.55,460.51,433.16,431.72,436.30,425.93
2013-07-25 22:03:01.828000,L8,371.89,376.24,371.62,367.35,367.20,375.53,375.44,361.68,362.90,363.68,365.35,364.17,372.99,370.05,370.66,369.68,367.50,366.37,367.90,368.93,372.87,366.93,343.66,326.23,323.05,330.84,335.93,340.07,334.93,318.15,320.79
2013-10-29 22:02:46.185000,L8,422.80,415.45,417.99,437.49,421.91,444.63,440.06,442.29,471.79,443.62,431.67,425.83,425.76,473.39,438.27,458.38,443.22,433.30,416.95,413.63,421.81,403.40,387.17,360.78,358.57,362.28,477.22,438.15,385.14,426.67,407.34
2013-11-14 22:02:45.355000,L8,371.59,377.16,354.46,355.87,343.83,361.72,363.56,355.41,350.69,354.58,359.54,355.56,379.96,374.36,377.34,375.97,381.01,377.37,377.54,379.93,385.91,373.91,358.50,340.52,335.39,341.42,349.38,335.05,357.05,335.82,325.88
2013-11-30 22:02:40.518000,L8,416.10,421.68,410.22,406.06,410.26,420.13,414.95,406.75,406.44,406.49,410.95,415.61,419.24,478.06,440.80,417.60,417.16,415.79,417.02,416.28,419.94,532.84,453.69,374.97,371.25,372.53,453.74,459.29,469.26,457.26,395.57
2014-02-02 22:02:05.518000,L8,389.36,387.09,374.91,374.12,373.21,382.11,380.15,372.97,369.09,376.33,382.01,381.25,378.79,372.35,376.32,377.79,372.56,375.19,375.26,381.12,379.48,378.65,359.70,339.70,334.04,333.74,337.50,354.57,346.16,331.24,338.95
2014-02-18 22:01:51.922000,L8,401.61,399.65,393.26,400.42,408.77,412.34,408.81,404.64,403.06,400.91,408.80,414.08,407.95,409.88,396.54,401.67,407.34,392.99,394.74,387.85,408.94,391.57,371.54,348.37,352.57,351.38,365.57,408.00,377.40,399.90,342.46
2014-03-06 22:01:37.193000,L8,368.49,367.42,358.56,356.03,357.09,370.72,370.48,365.72,364.88,369.06,370.43,363.22,363.11,364.35,382.55,359.55,363.38,366.51,364.48,371.53,370.48,360.89,343.45,331.36,328.11,321.02,328.29,338.78,335.20,319.69,320.11
2014-07-12 22:00:55.077000,L8,390.71,398.33,390.39,385.08,381.62,397.77,392.24,393.82,393.66,388.08,402.94,399.13,405.79,386.33,389.24,385.12,379.18,383.43,392.07,398.73,393.78,404.34,374.37,352.55,348.61,359.58,372.13,399.95,370.51,388.28,371.83
2014-08-13 22:01:06.684000,L8,374.97,372.60,366.74,360.69,364.23,374.15,376.46,370.88,371.94,373.47,372.73,373.45,365.85,397.53,396.28,372.29,368.67,369.62,365.52,376.32,378.37,370.69,353.26,338.00,335.07,334.73,341.84,347.30,337.86,326.11,317.79
2014-11-01 22:01:14.483000,L8,455.35,466.73,468.35,474.39,439.91,469.84,424.99,456.58,465.40,477.06,422.56,433.94,425.50,431.91,421.17,458.92,436.31,459.72,410.44,414.16,403.80,427.31,464.25,459.68,413.36,405.00,418.70,454.18,444.90,413.04,439.81
2014-11-17 22:01:14.600000,L8,399.17,398.30,389.77,389.60,399.46,407.05,400.46,391.46,393.13,394.38,430.30,414.83,461.03,453.75,404.61,384.14,399.58,392.03,391.72,393.93,419.58,389.59,368.55,352.84,351.37,355.83,397.66,424.62,383.09,363.16,375.18
2015-01-04 22:01:05.828000,L8,403.72,420.75,414.13,414.38,424.96,430.46,424.25,411.69,415.60,407.05,410.36,407.25,413.26,414.46,405.53,409.04,401.29,402.59,404.21,398.06,404.62,413.80,377.84,364.09,362.66,353.74,358.80,394.07,370.58,352.46,353.18
2015-03-09 22:00:42.428000,L8,390.24,388.12,376.01,379.19,389.63,399.70,394.53,373.11,374.11,375.93,381.93,378.46,378.28,379.03,371.16,482.35,482.43,483.93,475.31,468.92,377.93,379.70,354.77,337.10,329.83,334.19,352.77,361.36,352.25,340.71,334.05
2015-05-12 22:00:04.946000,L8,375.22,371.04,361.22,356.50,356.60,372.76,375.71,363.38,361.46,369.79,360.76,357.48,361.85,354.81,359.18,364.34,365.12,368.75,362.41,366.33,371.76,359.74,337.43,326.57,319.47,330.94,335.18,341.65,334.32,314.27,315.25
2015-05-28 22:00:07.580000,L8,378.53,371.69,365.73,365.32,365.70,376.40,378.69,372.20,369.63,365.29,367.78,372.83,369.12,368.83,371.06,366.29,369.49,368.75,376.04,375.54,378.41,372.97,346.86,333.93,329.83,334.12,351.17,362.54,346.69,335.68,346.09
2015-06-13 22:00:19.815000,L8,370.67,370.46,377.05,375.98,376.02,393.07,393.70,384.69,387.39,371.26,378.19,373.05,371.92,369.85,372.54,366.64,360.08,362.18,379.46,380.89,380.04,371.04,351.79,330.64,326.75,334.66,348.70,349.58,339.33,329.72,343.63
2015-06-29 22:00:26.396000,L8,376.00,370.90,370.35,370.95,376.98,389.20,393.59,387.70,379.39,367.73,370.18,389.20,375.00,368.91,364.75,371.39,355.37,363.07,376.45,380.57,386.11,373.43,358.93,331.96,326.30,330.61,347.06,361.15,345.67,328.80,344.70
2015-07-15 22:00:36.323000,L8,288.20,347.11,350.99,345.16,339.86,357.47,363.12,353.01,348.06,345.09,343.12,346.35,345.65,343.54,354.40,356.21,165.86,159.87,288.65,362.14,364.28,357.30,334.68,316.09,313.58,322.98,333.30,332.75,322.09,313.00,299.91
2015-08-16 22:00:46.699000,L8,367.11,383.69,367.76,357.49,350.15,366.61,373.82,365.80,362.87,371.55,355.69,354.31,355.59,368.72,353.60,360.67,352.30,358.54,357.59,365.57,367.14,360.38,340.13,325.32,323.13,328.73,339.71,348.79,333.58,311.99,331.72
2015-09-17 22:01:00.336000,L8,522.88,448.79,425.43,420.94,400.81,412.32,472.51,489.07,462.57,424.04,401.42,407.08,423.73,418.24,429.26,392.70,406.76,456.94,,,,490.96,391.50,356.10,355.04,360.28,361.30,398.72,369.69,360.15,374.68
2015-10-19 22:01:05.887000,L8,297.15,364.00,354.62,357.90,345.59,336.96,351.93,334.40,186.16,316.02,289.92,343.50,313.74,356.90,354.28,352.44,352.71,522.87,481.68,434.07,473.93,427.37,344.99,331.71,319.32,370.36,337.51,443.28,504.32,,
2015-12-06 22:01:10.909000,L8,342.90,344.24,345.02,338.82,334.91,352.81,356.67,347.52,342.79,345.00,339.09,340.28,337.97,347.05,361.27,355.97,,,343.49,353.52,354.16,349.35,346.37,319.89,307.69,310.89,317.92,327.23,313.81,296.36,293.04
2016-02-08 22:01:03.169000,L8,347.32,345.74,343.29,339.62,334.80,353.15,355.61,348.24,343.60,347.56,350.31,342.32,346.09,340.18,351.47,341.77,309.50,339.31,340.26,345.98,349.42,342.38,319.23,304.49,298.85,304.47,314.98,324.47,312.83,297.59,296.43
2016-02-24 22:00:56.902000,L8,352.50,348.64,349.10,344.04,337.31,356.33,359.84,349.94,345.58,348.53,354.81,352.32,353.75,361.14,355.58,349.99,365.70,361.28,340.41,347.68,351.26,341.46,338.63,319.82,319.26,323.81,320.31,334.79,322.03,305.65,302.46
2016-03-27 22:00:45.116000,L8,375.93,373.25,370.57,365.48,364.34,375.81,374.47,365.98,362.68,368.60,366.94,359.19,365.30,362.97,359.69,354.03,360.66,361.57,354.56,360.91,357.45,352.54,338.90,318.86,308.69,311.81,323.55,339.31,334.25,328.15,319.48
2016-04-28 22:00:37.466000,L8,441.63,464.08,478.14,435.37,456.04,453.72,442.13,434.09,407.65,478.09,488.12,476.32,420.94,425.81,400.60,408.74,425.23,405.27,407.92,416.83,427.21,442.61,388.22,365.58,360.43,373.05,386.00,431.24,391.99,374.23,354.28
2016-06-15 22:00:44.975000,L8,408.12,392.86,388.01,382.48,388.37,399.72,394.25,388.29,386.90,387.69,391.91,391.10,382.09,379.44,374.26,379.17,369.06,376.74,381.99,388.99,393.83,382.47,352.95,334.46,341.50,338.63,351.38,363.37,348.22,330.66,342.91
2016-07-01 22:00:54.396000,L8,356.18,355.40,354.69,346.56,339.39,357.64,364.78,353.75,349.56,348.19,351.62,351.87,354.41,353.77,351.10,358.55,349.37,347.38,339.56,349.25,353.53,343.57,331.20,313.44,305.48,330.44,348.99,329.86,318.16,304.48,302.56
2016-11-22 22:01:23.648000,L8,410.60,399.52,401.10,399.28,406.50,418.25,409.12,410.13,421.32,412.61,397.27,394.99,397.70,454.89,461.63,483.31,481.50,439.20,467.49,458.26,457.80,441.95,400.74,370.89,361.25,391.28,447.57,432.39,416.43,404.59,386.21
2017-01-09 22:01:14.158000,L8,,522.36,436.78,429.61,493.21,491.75,485.54,485.45,478.28,,,,525.10,433.00,395.42,386.25,432.40,463.91,469.91,476.85,482.57,452.42,372.68,359.90,361.91,352.77,476.14,442.39,442.73,432.35,407.78
2017-01-25 22:01:08.707000,L8,354.69,347.16,342.73,340.92,335.05,352.55,355.47,348.85,343.61,344.78,345.05,340.39,341.18,350.05,343.85,346.92,346.41,344.72,339.61,358.17,357.36,355.80,326.40,312.62,299.63,309.30,315.65,324.69,319.97,307.65,303.24
2017-02-10 22:01:00.454000,L8,382.13,381.09,363.54,346.96,347.38,358.19,387.52,390.17,378.80,387.63,387.87,378.04,376.22,374.50,363.63,305.85,321.00,390.75,389.16,388.70,376.83,377.37,343.64,324.63,329.62,329.00,341.88,395.28,356.69,312.48,157.40
2017-03-30 22:00:38.167000,L8,414.66,467.86,440.81,425.59,425.07,443.78,507.37,491.02,490.27,478.09,478.95,512.68,458.46,469.33,473.61,415.73,446.56,471.71,473.04,443.19,435.79,430.66,407.91,452.23,360.75,365.07,464.43,437.28,376.45,422.89,354.64
2017-04-15 22:00:30.050000,L8,372.95,373.44,368.36,361.11,361.88,378.15,377.22,365.54,361.51,391.79,364.72,362.98,365.37,360.06,362.49,360.80,362.08,364.81,364.30,366.48,362.16,358.27,342.34,324.63,315.89,324.56,332.92,340.21,336.50,320.66,321.12
2017-05-01 22:00:19.697000,L8,363.69,367.56,362.08,358.07,356.23,367.38,370.49,360.79,356.06,354.78,356.13,350.89,355.52,353.31,349.00,349.86,352.39,355.61,354.20,359.08,359.83,352.67,340.41,316.97,310.38,318.78,318.69,335.31,329.67,309.68,308.26
2017-06-18 22:00:46.718000,L8,434.34,417.76,490.69,,489.86,447.97,437.06,471.44,464.09,449.48,424.07,497.17,466.98,415.33,405.41,455.31,421.63,460.90,484.24,459.62,433.54,479.31,422.06,389.81,394.48,409.80,478.41,440.62,405.75,427.02,372.36
2017-07-04 22:00:50.541000,L8,374.00,381.34,381.94,371.10,373.58,378.83,376.24,364.86,361.01,362.88,362.15,359.25,364.53,367.42,363.98,363.88,358.05,363.82,376.22,369.12,370.03,362.56,351.39,332.23,318.80,321.17,331.79,347.73,336.66,324.86,342.82
2017-09-06 22:01:09.877000,L8,413.20,409.14,467.25,426.70,485.11,495.65,485.43,468.65,424.70,462.47,485.18,472.86,463.32,465.03,428.00,510.33,469.19,466.96,478.12,485.08,413.55,414.29,418.52,398.15,391.07,404.18,462.92,435.18,391.51,415.27,366.51
2017-10-24 22:01:21.408000,L8,411.61,402.91,394.52,393.88,405.84,416.83,418.17,404.09,403.85,403.71,392.35,393.47,395.84,403.13,400.90,391.70,388.77,402.28,419.03,416.73,398.80,394.15,367.41,352.31,347.86,348.88,349.94,425.52,375.84,353.70,345.12
2017-12-11 22:01:12.448000,L8,372.13,363.71,359.24,349.30,347.37,,460.48,302.66,259.74,352.34,376.57,335.14,322.05,366.46,360.09,354.70,342.85,304.74,333.87,349.74,351.96,345.73,336.69,308.59,297.37,304.60,312.02,328.33,323.71,300.98,337.14
2018-03-17 22:00:35.960000,L8,382.51,380.90,372.65,378.66,351.07,368.50,387.93,380.53,382.66,390.38,386.35,386.21,378.27,370.53,361.26,369.04,371.96,375.59,377.67,379.84,386.09,386.03,366.83,352.58,340.97,340.30,348.13,372.00,359.34,344.15,345.54
2018-04-18 22:00:19.528000,L8,417.35,408.77,396.31,404.76,401.33,440.58,414.13,401.23,413.79,400.39,403.94,399.02,411.31,393.80,394.63,386.15,401.17,398.08,442.29,437.79,417.64,410.29,390.51,433.09,374.43,368.87,402.65,418.48,429.56,423.50,371.44
2018-05-20 21:59:59.627000,L8,408.98,381.01,370.95,373.15,383.31,388.14,397.37,388.70,383.56,379.91,382.94,381.13,376.23,385.55,375.88,374.42,370.80,380.42,388.97,384.40,386.69,376.78,361.50,344.78,336.87,343.60,354.55,366.11,365.05,351.16,333.55
2018-08-08 22:00:25.669000,L8,158.73,179.95,208.96,215.58,218.03,224.65,168.43,167.32,171.92,334.68,330.28,326.90,328.14,332.89,332.46,340.60,344.25,348.79,321.57,348.86,348.86,337.92,328.43,310.52,303.36,310.46,310.25,318.89,313.76,292.53,291.99
