dates,satname,nzd0010-0000,nzd0010-0001,nzd0010-0002,nzd0010-0003,nzd0010-0004,nzd0010-0005,nzd0010-0006,nzd0010-0013,nzd0010-0014,nzd0010-0015,nzd0010-0016,nzd0010-0017,nzd0010-0018,nzd0010-0025,nzd0010-0026,nzd0010-0027,nzd0010-0028,nzd0010-0029,nzd0010-0030,nzd0010-0031,nzd0010-0032,nzd0010-0033,nzd0010-0034,nzd0010-0035,nzd0010-0036,nzd0010-0057,nzd0010-0058,nzd0010-0076,nzd0010-0077,nzd0010-0078,nzd0010-0088,nzd0010-0089,nzd0010-0090,nzd0010-0091,nzd0010-0092,nzd0010-0093,nzd0010-0094,nzd0010-0095,nzd0010-0096,nzd0010-0097,nzd0010-0126,nzd0010-0127,nzd0010-0128,nzd0010-0129,nzd0010-0130,nzd0010-0131,nzd0010-0132,nzd0010-0133,nzd0010-0134,nzd0010-0148,nzd0010-0149,nzd0010-0150,nzd0010-0151,nzd0010-0152,nzd0010-0153,nzd0010-0168,nzd0010-0169,nzd0010-0170,nzd0010-0171,nzd0010-0172,nzd0010-0173,nzd0010-0174,nzd0010-0175,nzd0010-0176,nzd0010-0177,nzd0010-0178,nzd0010-0179,nzd0010-0180,nzd0010-0181,nzd0010-0182,nzd0010-0183,nzd0010-0184,nzd0010-0185,nzd0010-0186,nzd0010-0187,nzd0010-0188,nzd0010-0189,nzd0010-0190,nzd0010-0191,nzd0010-0192,nzd0010-0193,nzd0010-0194,nzd0010-0195,nzd0010-0196,nzd0010-0197,nzd0010-0198,nzd0010-0199,nzd0010-0200,nzd0010-0201,nzd0010-0202,nzd0010-0203,nzd0010-0204,nzd0010-0205,nzd0010-0206,nzd0010-0208,nzd0010-0209,nzd0010-0212,nzd0010-0213,nzd0010-0216,nzd0010-0220,nzd0010-0221,nzd0010-0222,nzd0010-0223,nzd0010-0225,nzd0010-0226,nzd0010-0227,nzd0010-0228,nzd0010-0229,nzd0010-0230,nzd0010-0231,nzd0010-0232,nzd0010-0233,nzd0010-0234,nzd0010-0235,nzd0010-0236,nzd0010-0237,nzd0010-0238,nzd0010-0239,nzd0010-0240,nzd0010-0241,nzd0010-0242,nzd0010-0245,nzd0010-0246,nzd0010-0247,nzd0010-0248,nzd0010-0249,nzd0010-0250,nzd0010-0251,nzd0010-0252,nzd0010-0253,nzd0010-0254,nzd0010-0255,nzd0010-0256,nzd0010-0257,nzd0010-0007,nzd0010-0008,nzd0010-0009,nzd0010-0010,nzd0010-0011,nzd0010-0012,nzd0010-0019,nzd0010-0023,nzd0010-0024,nzd0010-0037,nzd0010-0038,nzd0010-0039,nzd0010-0040,nzd0010-0041,nzd0010-0042,nzd0010-0043,nzd0010-0044,nzd0010-0045,nzd0010-0046,nzd0010-0047,nzd0010-0048,nzd0010-0049,nzd0010-0050,nzd0010-0051,nzd0010-0052,nzd0010-0053,nzd0010-0054,nzd0010-0055,nzd0010-0056,nzd0010-0059,nzd0010-0060,nzd0010-0065,nzd0010-0066,nzd0010-0068,nzd0010-0069,nzd0010-0070,nzd0010-0071,nzd0010-0072,nzd0010-0079,nzd0010-0080,nzd0010-0081,nzd0010-0082,nzd0010-0098,nzd0010-0099,nzd0010-0100,nzd0010-0101,nzd0010-0102,nzd0010-0103,nzd0010-0104,nzd0010-0105,nzd0010-0106,nzd0010-0107,nzd0010-0109,nzd0010-0110,nzd0010-0111,nzd0010-0112,nzd0010-0113,nzd0010-0114,nzd0010-0115,nzd0010-0116,nzd0010-0117,nzd0010-0118,nzd0010-0119,nzd0010-0120,nzd0010-0121,nzd0010-0122,nzd0010-0123,nzd0010-0124,nzd0010-0125,nzd0010-0136,nzd0010-0137,nzd0010-0138,nzd0010-0139,nzd0010-0140,nzd0010-0154,nzd0010-0155,nzd0010-0156,nzd0010-0157,nzd0010-0158,nzd0010-0159,nzd0010-0160,nzd0010-0161,nzd0010-0162,nzd0010-0163,nzd0010-0164,nzd0010-0165,nzd0010-0210,nzd0010-0211,nzd0010-0214,nzd0010-0215,nzd0010-0217,nzd0010-0218,nzd0010-0219,nzd0010-0062,nzd0010-0063,nzd0010-0064,nzd0010-0067,nzd0010-0085,nzd0010-0086,nzd0010-0087,nzd0010-0020,nzd0010-0021,nzd0010-0022,nzd0010-0073,nzd0010-0075,nzd0010-0083,nzd0010-0243,nzd0010-0244,nzd0010-0061,nzd0010-0207,nzd0010-0074,nzd0010-0167,nzd0010-0084,nzd0010-0108,nzd0010-0145,nzd0010-0146,nzd0010-0147,nzd0010-0224,nzd0010-0143,nzd0010-0144,nzd0010-0135,nzd0010-0141,nzd0010-0166,nzd0010-0142
2009-01-24 22:02:55.057000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.53,459.83,545.62,488.33,,,,,,,,,,483.67,500.96,269.18,,,,,,,474.56,457.33,405.98,249.99,,,550.31,506.52,497.44,493.35,486.88,478.88,480.13,430.18,313.07,514.35,492.19,,,,,355.24,386.37,365.46,431.69,535.62,492.12,,,465.39,416.51,406.05,446.52,473.07,,,,,,,,,,,,,,,254.71,473.38,543.55,434.34,353.12,459.20,485.11,412.15,292.37,283.59,335.67,328.31,328.23,415.29,450.67,474.59,407.17,404.94,314.23,471.23,515.26,514.10,536.29,431.44,496.36,486.79,480.46,506.90,495.37,499.04,518.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.36,476.89,492.34,493.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.60,392.27,,,,,,,,,,,,,413.01,,,
2010-01-27 22:08:26.527000,L5,,,,,,,,,,,,,,,,,,299.86,359.18,318.88,,,,,,,,,,,,,,475.89,456.54,360.10,537.07,498.50,,,,,,,,,515.70,,,,,,,,,485.32,471.72,284.87,255.59,517.78,514.96,502.18,489.82,492.87,493.36,482.53,469.09,483.61,456.39,319.53,312.96,407.33,548.70,,,,,,,,,,,,,,,,,486.41,505.05,490.15,486.24,495.35,520.21,474.67,,,,,,,,286.80,519.50,,,,369.32,491.01,355.11,277.43,285.35,413.87,336.39,315.11,403.27,452.14,470.43,319.83,387.65,303.69,467.94,503.37,489.46,484.20,426.75,494.09,482.29,479.70,470.17,470.92,493.94,518.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.10,385.38,,443.71,,,,,,,,,,,,,,
2010-02-12 22:08:30.110000,L5,,,,,,,,,,,,,,,,,,,321.89,306.27,326.97,,,,,,,,,321.17,,,,469.94,463.51,363.70,363.30,503.51,,,,,,,,,521.94,,,,,,,,,,,,,,,,236.64,439.50,491.36,489.01,475.53,485.55,445.61,307.03,306.21,402.73,527.22,534.18,545.66,529.21,505.43,,,,,,,,,,,,,485.47,508.43,475.83,483.31,502.14,523.04,471.69,,,,,,,,,,,,,368.11,480.54,512.73,291.77,280.82,418.08,339.34,319.48,401.80,451.59,472.50,397.42,394.90,287.65,461.84,490.77,484.52,476.53,414.33,485.29,475.72,472.68,465.60,472.18,493.28,517.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.36,477.66,449.25,450.81,483.12,506.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.15,385.08,,477.87,,,,,,,,,,,,,,
2010-10-10 22:07:36.102000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.80,348.97,,,373.97,207.72,244.60,279.49,275.51,279.54,300.27,349.65,394.44,,,499.40,539.98,459.69,432.09,478.69,455.01,458.06,,,,,,,524.51,442.85,291.66,,,514.97,494.58,476.79,464.63,476.49,467.55,470.31,468.86,454.85,421.73,306.19,372.35,542.09,,292.42,342.50,357.85,,,,,,,,,,,,,,,234.33,440.93,433.75,,,,,424.81,,261.37,261.39,290.02,362.44,446.42,,,432.12,289.40,488.00,488.85,481.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.17,446.53,529.03,,,,,,,392.65,509.39,502.86,,,270.73,371.27,,,,,512.76,,,,,,,,,,,,,,,,,,,,,,,,,,,553.44,,,,,,,170.62,434.48,487.78,,,,,,,,,,,498.23,,,,,234.39,366.41,524.98,,,,,,,398.97,463.28,,,,,412.05,485.83,,,,,,,472.36,,,518.17,,,
2010-11-27 22:07:24.215000,L5,,,,,,,,,,,,,,,529.29,438.50,520.44,511.70,531.46,438.38,428.92,238.37,213.57,439.16,,,,,450.24,,,,,548.12,470.84,535.59,521.30,478.96,,,,,,,,,,,,,,,,,,,546.25,464.71,321.57,331.42,336.98,278.88,488.25,474.15,385.75,433.14,466.74,476.81,448.17,338.68,329.32,481.55,542.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.48,268.09,450.79,493.69,517.33,271.53,293.21,423.56,363.84,327.04,407.55,454.19,473.59,388.90,402.05,316.65,472.77,498.87,500.62,524.13,428.15,500.03,487.62,475.48,468.31,473.83,504.10,523.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.38,386.31,,,,,,,,,,,,,,,,
2011-01-14 22:07:31.728000,L5,,,,,,,,,,,,,,,,,503.70,,433.79,233.27,324.43,239.87,196.55,,,,,,,,,,,478.24,448.95,535.31,527.45,480.11,,,,,,,,,,,,,546.88,507.32,529.88,478.58,420.81,,,,,,,,,,,,,,,,,,510.15,266.40,189.92,,,,,,,,,,,,,,,,,,,,494.78,463.67,,,,,,,,,,,231.42,458.92,450.22,490.62,227.43,309.51,291.06,423.20,341.71,320.98,410.97,456.53,473.84,384.95,404.86,308.38,469.80,498.78,500.47,523.55,427.54,491.39,481.30,472.18,467.76,473.74,501.09,521.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.97,394.73,,,,,,,,,,,,,,,,
2011-09-11 22:06:09.236000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.55,309.35,,,,,,,,,,,,,,,,471.95,366.25,,,,534.53,512.62,501.09,490.00,509.16,500.55,485.63,476.18,458.68,509.25,445.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.70,527.59,472.76,483.84,479.07,520.73,,496.08,472.56,456.08,424.46,369.17,459.03,488.49,498.55,489.89,421.63,379.42,484.83,513.80,534.83,550.12,441.11,507.76,489.17,475.27,470.45,482.47,510.55,534.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.53,165.70,,,,,,,,,494.90,520.02,,,,,,538.66,392.58,315.71,358.26,283.79,,353.47,404.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.12,409.47,,,,379.82,,419.86,,,,,,,,,,
2013-04-25 22:19:21.025000,L8,,,,,,,,,,,,,,,,,,,,381.97,210.32,322.90,365.84,517.67,294.15,,,193.84,490.06,,268.00,258.22,299.70,255.34,484.46,522.96,552.44,474.11,,,335.47,252.08,322.82,241.25,305.18,272.83,484.98,465.78,275.57,269.44,453.71,334.94,538.50,216.41,,,,,,,,220.01,427.43,464.43,474.52,464.23,440.35,453.57,364.88,242.77,242.77,,,,,,,,,,,,,,,367.08,274.92,206.72,,,,,,,531.66,496.48,517.29,,,521.09,420.41,438.07,537.82,380.44,513.61,543.71,,,441.79,515.84,493.03,472.22,459.26,413.22,349.90,336.23,436.15,472.18,483.22,222.71,337.96,339.63,495.64,486.80,536.62,523.79,509.61,546.57,484.74,468.72,477.63,478.11,516.88,530.77,,,,,,,,,,387.30,416.02,,,398.13,385.34,265.55,516.90,517.06,504.69,531.38,476.22,487.19,518.94,525.69,428.65,,,,,,,,,,279.25,272.58,371.10,,,,,,,,225.72,515.93,324.01,,,,,,199.07,486.90,489.26,464.33,333.55,315.78,466.64,191.32,164.62,,,,,,,550.14,399.41,447.40,292.35,271.28,326.88,272.46,,,,,,,,,,,,,,521.61,,,,,374.07,396.03,402.14,,,318.11,271.95,366.45,,,,,,525.47,188.25,345.33,,,,,514.87,,,,183.76,,,,359.54,,,
2013-05-11 22:19:31.249000,L8,,,,,,,,,,,,,,460.35,467.65,407.08,221.39,443.93,451.32,372.33,495.07,527.44,454.66,443.40,459.92,,,442.26,,,,454.24,364.96,466.03,483.88,553.74,484.67,,,,,,,,,412.25,,,397.03,,,,,296.13,355.22,487.96,376.36,274.60,232.49,500.68,506.14,465.83,431.69,468.78,469.71,463.82,449.48,505.48,445.14,472.60,442.89,,,,,,,,,,,,,,,,,,,553.43,511.37,508.15,349.25,365.29,529.40,497.89,488.81,,,,,,,374.90,518.86,286.26,235.10,271.73,402.80,182.83,262.48,321.99,407.91,412.41,344.26,336.60,269.22,262.29,288.30,186.50,430.93,331.47,495.28,485.81,537.83,503.62,498.45,544.55,482.95,467.95,477.04,477.54,508.89,528.82,,,,,,,,,479.74,255.40,408.97,,,396.77,383.06,338.49,497.46,522.81,497.99,529.71,457.52,514.14,512.98,529.06,,,,,,424.73,424.86,520.08,510.88,,,276.66,377.50,503.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.86,,,,,,,,,,,,,,,,,,,394.34,393.96,476.96,,,,,,,,265.91,465.02,,375.81,399.85,,529.96,241.29,386.72,,,,,,,,,,,,
2013-06-28 22:19:33.252000,L8,,,,,,,,,,,,,,459.61,441.52,,480.46,487.78,481.72,532.25,440.67,192.45,184.15,445.97,460.19,,,536.30,,,,452.35,361.84,468.62,485.39,554.53,487.45,,,,,,,,,412.12,,229.41,314.51,,,,,296.07,405.89,488.90,395.13,299.11,223.35,505.62,499.55,468.68,431.62,471.41,475.41,470.45,451.67,506.36,459.62,509.30,440.51,,,,,,,,,,,,,,,,,,,462.43,,508.56,349.37,283.42,461.63,459.07,487.43,,,,,,,380.16,514.49,347.43,460.00,468.37,376.10,182.13,263.69,324.65,444.24,413.18,343.97,334.44,434.91,488.61,476.89,452.79,431.91,346.14,495.70,487.28,538.61,505.92,496.53,542.35,483.04,468.48,482.24,478.02,513.77,529.73,,,,,,,,,478.96,256.58,466.35,,409.77,395.84,384.06,350.06,517.08,521.61,502.92,539.88,479.33,441.13,517.20,527.13,,,,,,549.10,549.12,521.34,470.74,,,273.09,378.12,451.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.46,474.25,,,,,,,,,,,,,,,,,,394.30,392.69,477.12,535.46,,,,,,,450.62,419.82,,377.59,400.10,,311.86,479.81,346.11,,,,,,,,,,,,
2013-07-14 22:19:34.707000,L8,,,,,,,,,,,,,,458.71,439.84,,429.58,416.28,476.99,327.02,437.57,382.90,377.54,517.46,458.59,,,449.35,,,,450.53,360.99,474.21,484.92,519.68,486.04,,,,,,,,,415.63,,,,,,,,291.54,354.52,489.50,365.18,,,509.43,507.11,466.94,433.19,468.97,476.38,475.11,450.73,507.11,462.19,291.60,438.54,,,,,,,,,,,,,,,,,,,,,511.01,306.07,359.13,452.90,492.32,488.45,,,,,,,383.48,514.47,302.17,459.81,439.82,459.87,182.86,263.21,325.08,410.46,411.85,344.31,336.05,435.37,488.05,479.05,225.29,285.08,337.85,497.23,487.18,539.11,504.76,502.72,493.52,484.21,468.77,479.25,482.16,513.27,529.42,,,,,,,,,480.14,256.10,473.63,,400.77,396.67,383.51,341.44,518.88,522.71,501.75,534.15,420.81,440.94,442.78,525.96,,,,,,,,521.38,468.19,,,274.66,375.87,436.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.43,533.50,499.63,,,,,,,,,,,,,,,,,392.39,392.14,476.28,534.02,,,,,,,271.12,395.51,,185.35,400.15,,312.98,475.23,511.12,,,,,,,,,,,,
2013-08-31 22:19:38.558000,L8,,,,,,,,,,,,,,452.13,440.58,257.40,460.26,451.34,548.29,523.63,437.32,295.46,327.13,516.95,461.16,,,337.18,480.14,,,453.46,366.90,467.89,488.39,517.18,481.24,,,,,,,,,407.56,,,,,,,,290.91,444.95,488.75,390.12,,,507.99,501.68,467.96,427.46,467.82,473.82,470.28,465.04,500.19,458.97,472.57,439.75,,,,,,,,,,,,,,,,,,,,,506.05,350.18,351.32,330.17,458.17,483.84,,,,,,,453.43,515.31,297.36,235.13,269.17,454.08,517.90,488.19,321.87,324.59,411.71,341.46,337.25,433.27,485.20,471.50,263.27,284.47,339.34,490.31,485.66,535.79,510.34,509.21,541.93,484.53,474.51,483.95,519.62,518.72,534.31,,,,,,,,,485.95,253.97,463.63,,,395.27,383.69,348.99,515.09,519.20,503.67,536.04,474.48,438.93,517.20,522.08,,,,,,,,460.52,402.72,,,269.73,233.23,405.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.20,,,,,,,,,,,,,,,,,,,394.53,330.12,460.57,534.66,,,,,,,265.78,248.46,,372.53,401.35,,279.47,478.31,484.10,,,,,,,,,,,,
2013-10-02 22:19:28.820000,L8,,,,,,,,,,,,,,359.47,538.74,467.90,529.32,511.85,,303.36,492.10,476.43,511.41,,,,,441.60,,,539.03,222.01,231.56,,254.45,527.54,382.37,308.48,,,,,,,536.40,241.76,457.44,408.23,362.45,,,,,291.47,452.43,489.34,386.57,198.12,278.11,509.06,491.30,443.90,429.40,467.49,471.15,273.91,198.97,,,175.35,168.65,331.81,315.68,453.84,399.97,433.33,425.39,353.11,529.31,168.82,191.78,452.68,474.55,437.14,,,,,,466.21,,494.87,324.89,242.74,471.85,487.91,318.62,408.40,,534.65,416.97,457.32,526.05,462.23,524.56,,,,,,,,,,,,,,,,,,,483.64,535.24,496.51,507.69,539.08,481.98,467.89,473.69,476.52,509.57,528.11,,,,,,,,,486.72,,,,,,,,,,,,,,,,,,,,,,,462.32,527.75,,,277.41,371.61,411.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.84,,,,,,,,,,,,518.21,414.56,440.67,,,,,,,,497.60,,,,,,,210.67,411.13,,,,,446.55,475.97,350.84,,,,,,,,,,,,
2013-10-18 22:19:25.762000,L8,,,,,,,,,,,,,,450.72,434.70,266.50,273.38,413.76,522.16,520.26,,342.98,184.77,513.18,453.36,,,441.15,,,,453.68,365.33,,,516.89,488.15,427.35,,398.36,,,,,,353.69,,,,,,,,292.08,455.36,488.00,383.12,,504.60,498.93,488.27,465.40,430.91,467.42,478.14,471.82,481.45,496.95,454.72,509.16,437.97,,,,,,,,,,,,,,,,,,,,,507.74,490.81,533.30,,,296.48,,482.72,,447.42,406.61,449.65,420.35,515.08,551.87,228.48,266.10,451.86,178.69,261.68,321.04,325.85,410.41,341.83,337.25,432.73,470.25,355.90,470.67,432.05,332.29,494.27,485.95,537.26,500.32,485.81,545.25,479.79,464.25,486.88,474.00,517.15,534.41,,,,,,,,,473.14,374.03,469.82,,,395.24,265.35,,,,,,,,,,,,,,,,,457.46,407.44,,276.91,278.18,371.10,412.74,,,,,475.97,391.05,371.84,427.44,494.22,485.72,500.01,485.16,,,,,,,,,,,,,,,,,,,,,,,,,531.99,,,,,,,,,,,,,,522.58,455.81,,,,391.76,404.52,507.11,539.85,,,,,,,473.75,267.62,,374.38,399.29,,524.21,469.63,486.26,,,,,,517.41,,,,,,
2013-12-05 22:19:13.005000,L8,,,,,,,,,,,,,,461.87,306.91,274.53,527.44,442.25,445.39,369.09,494.76,423.83,292.63,442.31,452.26,,,441.19,,,509.07,263.28,323.69,469.23,,,491.50,307.29,248.75,256.80,,,,491.98,406.25,,,557.89,511.19,,,,,,,488.90,389.15,198.69,,507.32,468.87,446.66,419.16,458.61,279.56,294.38,,,,,,,,,,,,,,,,,,,,,,,,,245.45,536.39,498.70,357.43,484.98,321.66,534.44,546.16,538.53,320.84,206.12,237.72,283.46,409.98,458.13,307.50,230.76,275.18,453.73,362.85,487.67,324.75,458.04,412.21,345.14,336.77,265.72,266.79,353.22,392.05,188.62,350.50,497.07,484.73,536.11,506.54,497.27,548.36,484.42,470.13,478.76,477.02,514.76,530.20,,,,,,,,,480.76,256.24,466.10,,,,384.40,305.31,,,,,,,,,,,,,,,,461.34,473.35,,,273.78,368.38,435.94,,,,,256.87,252.05,170.19,,,,,,,,176.07,188.49,356.53,,,,,,538.98,386.03,546.69,457.16,242.61,209.61,193.48,421.57,443.45,,255.90,366.73,419.39,273.73,,,,,,,,,,,,,342.38,488.18,,,422.50,417.72,364.16,391.65,395.39,463.06,544.87,,,,,,,448.03,424.19,,180.17,399.87,,482.83,485.56,360.17,,,,,,516.37,,,218.58,299.21,,381.95
2014-01-06 22:18:54.881000,L8,,,,,,,,,,,,,,358.41,317.16,184.98,457.94,303.09,,527.01,438.51,193.87,329.02,409.34,199.37,537.09,544.51,297.72,,,,362.93,360.29,497.49,481.80,452.81,,,,,,,,,,,,,,,,365.07,552.68,258.63,505.23,497.61,380.14,184.28,468.05,384.90,494.08,482.33,433.56,477.78,493.49,443.40,484.91,484.65,356.71,,,,,269.15,292.82,283.31,168.14,451.91,462.06,515.52,534.93,,,,,,,,271.15,241.20,,,,,,,,,,,,,,,,,,474.83,235.49,267.88,492.86,489.75,407.93,402.94,491.66,410.15,358.58,343.63,322.19,255.28,253.91,451.60,490.45,514.75,490.45,543.73,512.31,,,,,,,,,,,,,,,526.71,483.20,382.13,480.60,,511.55,399.13,391.21,318.31,,,,,477.95,528.20,510.07,441.91,,,,,,507.76,473.70,520.02,482.28,,,269.00,374.82,463.41,,,,,370.03,248.97,258.71,325.07,367.94,518.85,177.48,221.78,445.16,530.52,397.54,224.81,267.49,,,,,,,,,,,,,,,,,,267.29,356.19,487.96,,,,,,,,,,,,,,,,,,,395.82,393.93,476.51,538.15,,,,,,,404.26,202.31,,366.42,473.19,521.77,,439.77,497.24,,452.60,,,,,,,,304.47,,294.69
2014-02-07 22:18:33.391000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.38,491.52,371.44,350.50,376.76,344.67,,,489.80,539.18,,,,,186.73,530.43,481.06,,409.59,527.02,,,,447.73,,,,,289.58,314.91,388.66,331.86,378.83,482.25,470.87,465.84,483.79,464.62,508.93,434.46,,,,,,,,,,,,,,,,,402.18,427.26,400.40,343.88,371.64,388.32,425.08,405.36,297.02,478.32,,,,,,,441.12,522.82,538.80,473.05,474.30,387.84,519.77,493.63,322.78,462.99,411.96,351.17,357.28,434.08,468.65,422.07,475.95,432.58,358.85,428.55,434.81,,504.78,510.90,537.41,480.67,470.85,478.44,477.16,496.53,530.51,,,,,,,,,,,,,,391.43,384.89,319.34,,,,,,,,,,,,,,,,467.16,465.40,,490.12,453.82,534.25,527.11,407.07,420.74,491.57,443.34,269.76,,,,,,,549.77,389.04,235.52,337.36,354.22,499.56,305.30,336.87,,,493.61,532.04,466.90,522.34,,,,,327.14,378.24,,,,,,470.08,505.42,433.41,,,,,,,,,,336.51,383.28,,,,,,277.32,497.40,501.57,545.14,,,,,,,308.84,,,382.18,413.83,,422.14,231.21,,,256.98,,,410.10,,,,,,,
2014-02-23 22:18:20.398000,L8,,,,,,,,,,,,,,457.13,469.52,214.90,327.09,421.91,450.09,368.90,483.18,417.13,347.28,410.78,205.17,,,438.30,483.85,,,477.75,364.74,466.83,512.62,514.08,477.61,,,,,,,,,402.26,,,,,,,,,453.01,486.16,386.19,,,511.25,500.40,474.26,430.70,470.40,475.41,466.52,449.86,497.94,449.47,294.63,437.22,,,,,,,,,,,,,,,,,,,,,509.55,224.57,278.97,524.74,,480.46,516.57,,,511.77,442.98,,456.24,456.85,294.83,370.17,469.94,374.52,180.99,256.95,325.14,466.55,412.49,341.94,335.73,433.07,194.82,291.24,475.05,428.68,333.84,491.87,484.41,533.78,507.52,496.98,537.17,480.04,466.36,473.68,477.90,511.97,527.56,,,,,,,,,485.85,254.53,467.26,,,395.83,385.83,296.40,,,,,463.39,438.70,,,,,,,,,,512.56,409.79,,,275.41,369.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.47,499.13,430.89,,,,,,,,,,,,,,,,,396.17,393.77,468.47,541.38,,,,,,,472.72,467.78,,374.23,401.13,,527.79,237.62,481.60,,,,,,,,,,,,
2014-03-11 22:18:08.266000,L8,,,,,,,,,,,,,,459.30,437.29,229.41,327.26,205.32,318.39,372.53,442.77,488.84,458.53,447.56,459.09,,,443.09,483.05,,,479.46,362.58,468.16,504.87,514.75,470.65,,,,,,,,,409.73,,,,,,,,289.70,453.64,488.71,382.84,,,512.54,501.00,476.80,432.13,474.91,476.82,471.85,457.21,500.47,446.28,296.10,436.42,,,,,,,,,,,,,,,,,,,455.60,,507.93,283.00,344.71,289.39,491.35,482.66,519.05,,,,,,411.37,421.94,484.06,463.41,472.11,394.43,183.07,264.07,326.02,469.27,412.67,343.73,336.92,433.57,194.31,289.73,479.16,431.39,337.50,493.23,484.75,537.55,498.68,510.73,535.73,480.99,470.04,473.34,484.23,517.88,531.10,,,,,,,,535.74,483.83,255.41,475.34,,,398.07,391.45,251.59,,,,,489.57,410.91,516.43,477.89,508.13,528.16,513.92,,,445.19,425.65,515.66,527.89,502.98,198.29,279.37,303.54,411.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.48,501.32,436.25,,,,,,,,,,,,,,,,,397.49,402.59,477.70,543.56,,,,,,,472.61,469.37,,375.38,404.02,,527.54,187.90,518.83,,,,,,,,,,,,
2014-03-27 22:17:50.001000,L8,,,,,,,,,,,,,,426.65,484.98,261.17,471.02,251.98,458.57,373.43,434.39,324.20,292.39,453.76,232.87,,,433.69,483.93,,,483.78,354.03,464.96,519.01,519.34,486.07,,,,,,,,,393.77,,,,,,,534.68,291.04,481.01,539.28,458.08,552.91,230.46,518.89,508.77,478.25,431.26,477.81,480.90,470.89,455.12,481.76,443.63,489.87,438.77,,,,,,,,,,,,,,,,,,,558.65,501.68,508.43,286.92,346.95,495.69,492.25,294.65,519.71,,,,,,402.03,520.53,547.41,451.57,465.43,449.68,183.60,261.11,319.98,322.21,408.17,338.63,333.40,267.44,190.43,287.98,472.52,426.69,320.67,486.26,483.66,534.17,489.39,484.67,484.83,477.39,465.36,465.71,447.76,507.58,529.74,,,,,,,,521.54,487.22,254.43,475.31,,,,384.58,,521.41,494.05,504.82,536.85,479.79,498.71,519.30,526.29,,,,,,,,518.05,525.18,,259.78,266.55,242.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.38,393.22,,550.19,,,,,,,521.89,421.00,,372.74,397.73,,309.94,482.19,,,,,,,,,,,,,
2014-04-12 22:17:37.464000,L8,,,511.95,539.94,553.77,,,,,,,,,313.76,222.12,,,412.76,,536.06,482.46,,344.47,327.60,187.12,464.01,472.11,457.96,,,,366.82,,,,,,,,,,,,,,,,,,,,,,,,380.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.86,402.72,458.73,495.54,483.65,529.72,531.02,483.12,234.55,466.88,490.45,496.07,450.96,404.58,405.62,416.45,438.10,434.34,443.70,415.41,505.61,534.62,464.42,451.58,529.33,400.78,488.58,491.45,443.35,541.09,290.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.40,483.23,550.05,445.43,432.26,447.99,,,,,,,,,,,,282.51,472.71,502.92,528.99,,,,,,,207.09,332.57,,,,453.34,,426.92,,,,,,,,,,,,,
