dates,satname,nzd0093-0000,nzd0093-0001,nzd0093-0002,nzd0093-0003,nzd0093-0004,nzd0093-0005,nzd0093-0006,nzd0093-0007
1999-09-27 22:04:48.949000,L7,301.32,334.32,335.88,346.38,349.41,338.78,312.50,360.46
1999-11-14 22:04:42.286000,L7,294.17,324.96,294.03,297.93,335.03,327.32,290.00,297.70
2000-01-17 22:04:35.821000,L7,297.83,325.73,317.36,263.92,235.26,332.29,299.94,350.65
2000-09-13 22:02:26.190000,L7,288.31,307.03,247.42,304.97,339.25,322.92,302.69,326.23
2000-10-15 22:01:56.204000,L7,291.46,315.67,296.78,326.43,340.15,328.99,,
2001-01-03 22:02:12.432000,L7,294.81,323.22,247.24,295.55,336.57,282.43,163.34,229.38
2001-02-04 22:02:14.384000,L7,229.34,287.66,246.44,247.49,334.37,322.37,314.88,245.91
2001-06-12 22:01:24.980000,L7,,216.53,241.92,214.24,243.59,,,
2001-08-15 22:00:38.680000,L7,293.16,337.13,346.85,343.04,350.94,332.50,321.82,356.94
2001-10-02 22:00:04.650000,L7,309.34,337.23,345.35,283.26,327.94,336.21,353.85,278.05
2001-11-03 22:00:10.954000,L7,305.14,331.53,312.15,331.79,349.54,329.10,317.23,359.52
2002-01-22 22:00:40.906000,L7,305.65,332.55,299.47,269.82,299.40,321.58,301.42,346.23
2002-02-23 22:00:43.620000,L7,279.88,253.41,,,,,,349.28
2002-03-27 22:00:37.575000,L7,334.68,334.57,341.41,335.50,358.61,358.07,339.39,375.24
2002-04-28 22:00:38.357000,L7,289.26,330.37,,250.93,313.27,309.66,300.83,
2002-06-15 22:00:19.658000,L7,,201.42,275.61,283.41,189.97,,,
2002-08-18 21:59:57.690000,L7,339.42,346.53,361.98,367.53,377.47,371.92,368.19,381.17
2002-12-24 22:00:09.147000,L7,337.56,326.37,296.84,330.10,338.57,323.08,291.13,347.38
2003-09-14 21:49:18.766000,L5,260.90,196.33,223.79,335.54,326.92,309.29,332.33,338.86
2003-09-30 21:49:30.432000,L5,278.25,293.83,276.12,336.06,331.09,319.37,351.16,349.09
2003-12-03 21:50:19.675000,L5,316.73,324.26,340.86,353.87,347.47,349.93,363.73,370.04
2004-07-30 21:54:28.143000,L5,,,,258.22,326.69,301.35,,
2004-11-03 21:56:42.977000,L5,252.38,264.13,244.92,305.13,311.95,306.50,250.33,
2004-11-19 21:56:55.269000,L5,288.27,304.25,264.77,343.25,328.05,319.01,331.45,236.70
2005-02-23 21:58:31.621000,L5,291.38,292.40,268.58,333.40,320.55,312.94,332.31,340.31
2005-03-11 21:58:44.158000,L5,274.27,265.61,,,,,,
2005-07-17 21:59:35.576000,L5,,,,319.34,329.79,305.64,,
2006-05-17 22:03:57.969000,L5,,,,329.86,312.01,296.64,,
2006-07-04 22:04:41.660000,L5,276.82,293.87,269.88,331.38,327.00,314.37,,
2006-11-25 22:06:19.953000,L5,327.60,325.37,280.39,320.62,322.38,290.09,288.05,332.73
2006-12-11 22:06:28.205000,L5,383.72,345.43,334.83,269.77,190.94,201.04,237.23,215.87
2007-02-13 22:06:47.368000,L5,380.66,386.70,396.46,392.04,397.55,404.71,409.82,411.41
2008-02-16 22:02:22.163000,L5,,,,184.02,283.16,311.72,316.99,336.51
2009-01-01 21:56:31.615000,L5,314.38,328.85,179.77,,,,,
2009-02-02 21:57:22.411000,L5,,,,186.37,210.14,260.78,245.48,
2010-02-21 22:02:44.773000,L5,,,,191.38,250.65,284.42,249.66,
2011-01-07 22:01:44.406000,L5,,,,189.22,222.04,255.68,252.66,
2011-03-12 22:01:43.554000,L5,260.49,272.59,219.96,191.90,274.66,289.96,251.45,
2011-03-28 22:01:38.376000,L5,278.59,284.71,231.20,184.42,320.28,277.97,245.54,
2011-09-04 22:00:27.603000,L5,,,,321.22,331.48,299.91,327.79,340.20
2013-05-20 22:13:50.559000,L8,299.95,325.33,248.90,306.88,328.20,278.17,,325.38
2013-06-05 22:13:51.261000,L8,305.34,321.14,249.67,309.20,338.77,309.59,306.62,328.51
2013-06-21 22:13:43.313000,L8,303.47,325.23,250.05,316.16,341.65,325.09,307.86,331.93
2013-07-07 22:13:48.209000,L8,287.95,315.88,215.44,,,,,322.14
2013-09-09 22:13:49.699000,L8,297.08,322.10,340.11,336.75,340.84,337.13,337.04,351.04
2013-10-11 22:13:41.596000,L8,304.10,320.25,291.44,329.90,334.54,302.42,307.46,347.84
2013-10-27 22:13:31.854000,L8,303.45,319.84,253.68,189.14,289.14,290.24,295.82,347.78
2013-11-12 22:13:32.202000,L8,332.26,329.23,360.07,352.35,352.31,346.43,355.04,367.88
2013-11-28 22:13:25.971000,L8,302.04,314.28,245.13,,242.52,232.60,227.95,234.76
2013-12-14 22:13:21.591000,L8,306.40,318.05,248.49,184.94,292.37,275.71,284.79,313.49
2014-01-31 22:12:52.806000,L8,310.40,322.65,296.36,334.58,339.57,306.87,306.60,354.05
2014-02-16 22:12:38.819000,L8,,,,183.59,331.85,281.79,307.90,328.86
2014-03-20 22:12:13.789000,L8,307.22,316.85,246.27,186.80,295.21,298.75,304.75,327.93
2014-04-05 22:11:58.702000,L8,300.61,318.04,242.48,185.19,270.75,275.07,231.69,243.41
2014-04-21 22:11:42.175000,L8,432.97,462.57,366.32,358.72,357.83,358.42,364.37,375.01
2014-05-23 22:11:18.694000,L8,291.11,316.87,197.08,185.27,251.31,203.62,,249.22
2014-07-26 22:11:43.162000,L8,288.86,319.65,248.76,310.52,338.20,303.25,305.75,330.56
2014-10-14 22:12:02.705000,L8,298.55,317.62,280.87,333.78,335.21,304.36,325.42,349.50
2014-10-30 22:11:58.859000,L8,,,283.39,343.51,336.30,310.86,326.62,351.71
2014-12-01 22:12:00.318000,L8,305.89,317.96,254.83,195.42,289.87,297.25,294.12,262.96
2015-04-24 22:11:08.401000,L8,308.07,324.79,262.71,309.07,334.27,297.02,304.71,328.47
2015-05-10 22:10:52.487000,L8,305.53,323.85,247.73,310.13,338.28,296.84,313.69,330.97
2015-06-27 22:11:10.298000,L8,290.49,316.55,248.63,309.52,339.34,308.64,326.31,329.57
2015-07-29 22:11:25.856000,L8,291.59,327.21,253.58,310.55,344.16,333.55,309.86,336.37
2015-08-14 22:11:31.426000,L8,287.64,318.69,262.47,237.13,334.90,307.27,309.38,348.82
2015-12-20 22:11:57.501000,L8,308.43,318.53,252.27,191.91,194.51,233.97,238.25,262.76
2016-01-21 22:11:54.068000,L8,,,,,284.74,215.63,221.39,265.51
2016-02-22 22:11:42.580000,L8,310.70,320.81,283.54,330.36,328.03,294.33,312.55,345.63
2016-03-09 22:11:40.902000,L8,311.37,323.00,260.18,333.53,334.45,311.02,321.55,349.53
2016-03-25 22:11:32.353000,L8,309.14,324.30,257.44,329.94,329.78,301.91,312.46,346.81
2016-05-12 22:11:20.683000,L8,298.26,316.03,242.44,184.56,327.78,287.51,229.96,316.08
2016-06-13 22:11:30.674000,L8,287.96,263.35,247.65,,,,,240.93
2016-07-15 22:11:46.335000,L8,284.16,315.20,241.40,184.32,291.15,,,
2016-08-16 22:11:53.694000,L8,288.36,323.52,282.59,337.77,341.87,306.29,336.33,323.51
2016-11-04 22:12:09.415000,L8,311.03,320.73,290.53,264.29,331.32,304.98,336.12,345.69
2016-11-20 22:12:09.409000,L8,308.05,317.20,254.14,274.70,321.05,299.83,307.06,320.96
2016-12-22 22:12:03.110000,L8,303.96,280.56,246.51,,247.44,230.88,234.68,231.78
2017-06-16 22:11:31.847000,L8,286.83,308.39,239.12,186.79,268.78,217.46,,231.63
2017-07-18 22:11:40.412000,L8,,,,,,,317.83,315.40
2017-08-03 22:11:47.949000,L8,296.64,317.79,,,,,280.00,357.67
2017-08-19 22:11:53.133000,L8,297.00,326.29,290.57,339.91,340.68,306.13,337.92,316.74
2018-01-10 22:11:54.118000,L8,299.79,321.21,253.67,192.03,279.09,232.16,301.79,233.69
2018-01-26 22:11:45.215000,L8,306.19,322.79,260.87,331.63,332.65,302.93,311.41,345.94
2018-04-16 22:11:06.667000,L8,216.87,314.63,248.57,185.59,329.38,277.24,301.54,240.79
2018-07-05 22:10:54.795000,L8,288.92,324.76,240.93,341.61,331.84,285.29,314.01,311.52
2018-08-06 22:11:10.291000,L8,287.76,323.88,245.11,183.05,268.23,260.76,225.72,
2018-09-07 22:11:24.397000,L8,299.14,325.46,340.74,342.56,341.53,337.85,344.93,354.79
2019-02-14 22:11:33.473000,L8,299.88,324.34,254.39,237.62,269.51,303.25,296.69,246.64
2019-03-02 22:11:29.304000,L8,300.78,249.45,250.74,185.06,283.70,277.42,300.86,235.22
2019-06-22 22:11:40.996000,L8,294.86,328.86,292.21,331.45,342.26,322.74,333.85,349.29
2019-07-08 22:11:44.725000,L8,284.29,320.57,245.96,302.45,332.58,302.14,307.51,279.29
2019-07-24 22:11:48.987000,L8,,,,181.85,245.72,,,233.42
2019-08-09 22:11:55.358000,L8,281.59,319.59,198.33,297.11,303.55,292.12,302.44,238.62
2020-01-16 22:11:59.041000,L8,309.52,320.67,314.69,332.96,340.34,308.35,327.12,350.02
2020-02-01 22:11:53.781000,L8,399.14,379.67,379.53,378.24,375.00,373.02,376.48,385.94
2020-04-21 22:11:21.823000,L8,306.13,324.24,260.61,296.11,337.88,299.45,305.13,320.74
2020-05-07 22:11:12.613000,L8,297.52,320.63,240.86,230.30,330.86,268.11,280.00,270.34
2020-07-10 22:11:39.723000,L8,279.55,315.03,242.00,263.14,330.69,,,243.24
2020-07-26 22:11:44.648000,L8,288.03,330.81,293.68,331.26,342.87,318.80,341.20,351.61
2020-08-27 22:11:56.368000,L8,288.58,320.18,288.94,307.14,341.06,334.98,275.36,273.75
2020-12-17 22:12:09.375000,L8,299.79,237.41,241.76,189.52,178.23,231.32,211.27,
2021-01-18 22:11:57.463000,L8,296.12,232.82,241.02,,,,,
2021-02-19 22:11:51.945000,L8,308.48,324.38,255.72,326.89,327.91,290.54,274.01,320.86
2021-04-24 22:11:25.382000,L8,,285.31,258.49,308.28,335.82,308.05,306.90,322.90
2021-05-26 22:11:31.065000,L8,,299.69,214.82,,,,,
2021-06-11 22:11:38.046000,L8,289.39,317.47,249.60,308.72,341.16,307.23,317.80,352.88
2021-07-13 22:11:43.513000,L8,282.92,313.53,243.35,306.16,340.25,298.10,309.20,321.41
2021-10-01 22:12:10.732000,L8,,,,299.10,311.45,,,
2021-10-17 22:12:14.625000,L8,333.84,335.97,357.83,357.83,354.76,349.19,361.52,368.52
2021-11-06 22:12:48.299000,L9,294.05,312.17,246.03,301.19,328.48,290.87,306.05,346.87
2021-11-18 22:12:08.776000,L8,300.57,314.52,248.45,323.42,333.26,297.88,321.99,346.77
2022-01-13 22:12:02.740000,L9,302.92,321.21,247.22,183.81,249.61,231.87,280.31,234.46
2022-01-29 22:12:05.530000,L9,,,243.27,187.28,280.94,290.84,236.86,237.75
2022-02-14 22:12:01.049000,L9,297.52,317.98,242.27,179.93,307.06,225.08,299.48,234.33
2022-02-22 22:11:50.626000,L8,299.52,319.37,243.24,326.53,335.36,292.69,305.28,235.28
2022-04-03 22:11:45.362000,L9,296.28,322.21,246.84,259.97,326.74,268.54,224.35,235.36
2022-05-05 22:11:31.114000,L9,299.85,321.02,249.23,308.91,334.61,284.73,304.77,275.12
2022-05-21 22:11:19.594000,L9,292.91,320.05,248.34,306.89,329.38,284.04,304.06,315.87
2022-06-14 22:11:59.156000,L8,287.60,320.09,251.29,230.44,342.85,295.78,328.60,322.79
2022-07-08 22:11:39.226000,L9,279.25,309.62,237.42,,,,,299.83
2022-07-16 22:12:03.012000,L8,287.42,318.57,282.31,308.57,335.70,319.81,341.97,324.22
2022-08-09 22:11:58.475000,L9,289.24,319.15,240.42,230.54,337.03,293.99,318.39,346.31
2022-11-13 22:12:17.201000,L9,300.09,316.41,239.91,251.41,322.86,289.48,304.52,312.33
2023-02-09 22:12:09.040000,L8,298.50,319.96,240.03,327.66,331.32,290.86,322.36,347.81
2023-03-05 22:12:01.427000,L9,296.58,318.26,243.04,327.10,338.69,296.80,315.42,319.85
2023-03-13 22:11:47.152000,L8,291.90,305.99,239.95,182.69,326.50,283.48,279.68,281.60
2023-03-21 22:11:55.188000,L9,296.15,318.69,283.25,328.46,335.17,323.24,330.44,346.31
2023-03-29 22:11:37.049000,L8,347.90,351.26,362.32,364.52,366.81,369.19,371.01,373.85
2023-05-16 22:11:04.371000,L8,293.10,320.40,239.37,,,,,
2023-06-01 22:11:07.279000,L8,,,,,,,,295.67
2023-06-09 22:11:12.914000,L9,283.91,299.45,236.89,177.92,246.81,189.88,,303.97
2023-06-17 22:11:17.056000,L8,283.76,313.41,235.78,179.24,245.46,195.50,,
2023-07-11 22:11:24.365000,L9,285.25,310.47,237.75,,,,,232.87
2023-07-27 22:11:26.959000,L9,283.23,224.99,238.36,179.16,329.12,207.41,,
2023-08-28 22:11:44.258000,L9,290.33,316.81,249.70,315.77,337.15,286.80,310.28,241.13
2023-09-05 22:11:46.771000,L8,280.78,,,,327.54,219.32,,
2023-09-13 22:11:53.459000,L9,289.46,305.63,241.73,,,,,
2023-11-08 22:11:57.030000,L8,300.58,315.25,247.95,307.25,333.98,296.16,330.38,346.16
2023-11-24 22:12:03.999000,L8,300.59,313.87,245.71,309.27,327.78,299.13,220.79,271.55
2024-01-03 22:12:03.955000,L9,294.07,312.44,237.69,304.63,329.20,271.62,300.11,347.18
2024-01-11 22:11:56.446000,L8,294.57,235.79,236.13,,242.12,222.72,166.91,219.35
2024-02-04 22:12:07.739000,L9,298.12,259.10,243.44,,252.81,285.39,283.23,224.56
2024-02-28 22:11:48.270000,L8,294.99,307.09,239.02,,245.09,262.73,237.43,232.83
2024-03-07 22:12:00.069000,L9,301.61,332.69,241.18,179.59,217.60,179.48,,
2024-03-15 22:11:37.973000,L8,292.02,232.10,238.31,,242.33,222.51,,
2024-04-16 22:11:19.307000,L8,297.74,318.75,242.35,307.59,327.00,287.90,296.21,317.06
2024-05-02 22:11:08.519000,L8,300.41,325.58,246.19,307.27,339.78,294.12,306.03,355.45
2024-05-10 22:11:24.784000,L9,291.80,320.78,239.48,258.92,331.79,281.97,160.34,311.07
2024-05-26 22:11:12.218000,L9,290.29,311.90,237.98,304.97,329.07,283.49,225.89,314.92
2024-06-11 22:11:06.286000,L9,285.37,225.42,236.88,308.08,332.13,283.98,179.31,239.26
2024-06-27 22:10:53.037000,L9,284.24,317.03,237.17,306.55,265.94,280.50,223.53,302.94
