dates,satname,nzd0109-0000,nzd0109-0001,nzd0109-0002,nzd0109-0003,nzd0109-0004,nzd0109-0005,nzd0109-0006,nzd0109-0007,nzd0109-0008,nzd0109-0009,nzd0109-0010,nzd0109-0011,nzd0109-0012,nzd0109-0013,nzd0109-0014,nzd0109-0015,nzd0109-0016
2024-03-23 22:11:55.610000,L9,323.81,317.16,310.48,275.30,292.49,319.63,315.79,317.38,321.56,316.69,299.48,328.33,292.10,300.71,297.90,,187.35
2024-04-08 22:11:47.225000,L9,317.09,274.36,292.00,198.67,286.33,289.55,297.93,313.97,319.11,314.65,294.20,290.44,295.42,297.05,286.67,309.77,315.97
2024-04-16 22:11:19.307000,L8,,,,,,,,,,,279.27,289.22,289.07,292.10,290.49,263.63,313.56
2024-05-02 22:11:08.519000,L8,,256.56,229.78,266.37,286.34,272.87,313.72,177.43,293.03,313.96,280.30,290.25,292.49,296.45,291.81,312.09,315.91
2024-05-10 22:11:24.784000,L9,263.39,310.33,272.11,263.43,287.15,273.26,233.28,274.39,294.10,310.22,197.33,270.14,245.83,298.02,295.05,306.59,311.38
2024-05-18 22:10:55.940000,L8,,261.37,204.23,194.93,283.22,272.67,230.75,273.21,294.11,301.64,290.12,290.67,292.83,294.89,295.03,214.38,316.92
2024-05-26 22:11:12.218000,L9,,,192.66,193.01,282.50,272.29,199.28,308.94,316.23,302.53,,289.64,292.99,294.96,296.16,210.88,302.19
2024-06-11 22:11:06.286000,L9,,259.35,275.43,199.56,286.40,307.74,197.52,277.01,296.91,184.10,275.57,287.76,294.23,299.04,298.47,306.57,261.49
2024-06-27 22:10:53.037000,L9,202.31,259.26,204.30,202.03,286.91,274.55,235.35,308.29,228.46,289.92,277.38,290.17,294.37,300.07,299.72,307.58,305.30
2024-07-06 22:04:57.074000,L9,,,204.64,193.57,284.05,268.39,230.00,310.57,316.07,297.67,,285.11,289.94,296.55,295.10,208.59,298.11
2024-08-06 22:11:21.454000,L8,203.42,260.85,203.19,192.56,282.06,268.46,230.80,306.13,312.97,,,287.45,291.58,297.13,298.75,205.63,304.68
2024-08-22 22:11:34.534000,L8,325.42,323.42,323.76,279.86,298.28,545.36,524.58,322.65,326.80,319.77,303.22,304.22,304.22,320.20,322.14,556.13,537.08
2024-09-23 22:11:42.698000,L8,261.63,311.23,315.18,270.21,285.51,279.33,313.14,304.08,315.91,303.06,287.57,269.31,293.73,298.94,298.21,308.65,310.66
2024-10-26 22:05:48.252000,L9,,,,,267.46,224.14,215.68,,310.04,292.03,,,236.75,294.94,293.03,212.63,312.78
2024-11-18 22:11:59.014000,L9,260.31,266.06,240.66,202.84,285.18,273.02,227.82,303.22,315.91,291.51,183.03,287.97,292.99,296.83,297.34,306.53,311.86
2024-12-04 22:12:00.480000,L9,204.31,264.26,271.38,195.61,283.21,266.25,197.52,303.16,,,,286.44,290.47,295.53,294.92,241.29,311.67
2024-12-28 22:11:50.695000,L8,246.82,265.34,277.73,200.47,284.90,269.69,198.43,271.68,292.29,309.20,294.60,292.24,291.28,297.48,296.78,314.06,318.30
2025-01-05 22:11:55.058000,L9,,,202.21,193.27,283.82,268.60,198.88,302.54,313.84,293.39,195.73,287.56,292.17,295.97,295.10,310.21,311.53
2025-02-06 22:11:55.429000,L9,199.91,263.24,279.69,197.05,281.70,266.97,203.30,266.60,,,,284.32,291.13,295.98,297.20,240.20,316.13
2025-03-10 22:11:52.276000,L9,313.69,317.24,313.57,321.29,291.58,217.33,,253.50,315.40,318.21,297.44,293.85,291.23,295.99,293.83,314.76,321.94
2025-03-26 22:11:41.456000,L9,,,,,,,,,,195.14,287.44,,,,,,
2025-04-11 22:11:41.675000,L9,262.30,264.56,,,,,199.03,310.58,246.70,275.51,282.11,269.01,227.85,294.73,293.70,310.48,313.07
2025-04-19 22:11:17.173000,L8,264.88,304.29,279.93,197.19,279.90,266.34,229.77,274.37,311.69,307.50,178.29,289.15,285.26,287.62,293.03,268.84,306.10
