dates,satname,nzd0514-0000,nzd0514-0001,nzd0514-0002,nzd0514-0003,nzd0514-0004,nzd0514-0005,nzd0514-0006,nzd0514-0007,nzd0514-0008,nzd0514-0009,nzd0514-0010,nzd0514-0011,nzd0514-0012,nzd0514-0013,nzd0514-0014,nzd0514-0015,nzd0514-0016,nzd0514-0017,nzd0514-0018,nzd0514-0019,nzd0514-0020,nzd0514-0021,nzd0514-0022,nzd0514-0023,nzd0514-0024,nzd0514-0025,nzd0514-0026,nzd0514-0027,nzd0514-0028,nzd0514-0029,nzd0514-0030,nzd0514-0031,nzd0514-0032,nzd0514-0033,nzd0514-0034,nzd0514-0035,nzd0514-0036,nzd0514-0037,nzd0514-0038,nzd0514-0039,nzd0514-0040,nzd0514-0041,nzd0514-0042,nzd0514-0043,nzd0514-0045,nzd0514-0046,nzd0514-0047,nzd0514-0048,nzd0514-0049,nzd0514-0044
2001-02-20 22:05:00.525000,L7,328.74,321.71,323.40,320.28,319.68,300.75,300.55,308.22,312.95,309.28,462.59,464.36,486.71,458.05,315.31,310.93,313.01,313.62,152.17,200.43,234.85,243.05,327.93,329.84,330.80,334.49,340.22,344.07,341.26,328.90,319.41,314.45,317.09,314.90,315.72,314.61,306.47,299.83,293.60,287.09,272.01,299.53,308.13,313.90,313.41,308.83,306.56,294.13,301.95,316.20
2001-02-27 22:11:06.137000,L7,359.67,401.22,401.90,406.87,400.34,311.82,306.59,315.52,507.58,508.67,317.55,312.49,311.07,322.13,318.29,313.62,315.00,316.19,318.57,324.01,325.07,328.07,335.48,330.63,333.53,342.83,343.34,345.55,343.19,329.85,323.56,316.76,318.57,387.32,384.74,385.33,382.17,300.40,293.54,295.77,269.97,304.58,306.26,315.07,313.17,308.35,309.22,293.37,302.96,316.39
2001-04-09 22:04:41.882000,L7,338.04,335.84,342.58,328.33,332.52,313.24,309.12,321.20,322.60,311.79,319.07,314.20,290.30,322.24,319.16,322.64,318.76,316.23,321.36,324.22,326.58,328.18,329.77,333.69,334.51,340.71,345.71,348.09,345.07,322.22,329.79,321.76,318.63,314.64,379.85,374.55,372.24,370.62,391.65,363.63,370.84,364.25,369.88,377.84,378.13,501.91,432.01,339.35,498.23,382.99
2001-04-16 22:10:54.636000,L7,325.54,318.74,287.92,322.96,294.17,292.82,301.67,314.21,309.93,306.85,312.41,306.13,275.10,316.22,305.94,310.45,314.08,308.73,314.60,207.65,236.56,319.45,327.70,329.43,330.52,325.13,343.35,334.34,345.32,326.22,320.53,314.75,312.60,312.97,319.03,311.30,310.64,286.41,299.65,298.16,277.97,304.49,309.39,309.82,311.06,305.98,300.48,291.44,295.63,312.75
2001-07-05 22:10:09.496000,L7,337.36,330.64,327.29,312.74,330.45,292.96,314.49,319.84,322.98,326.40,326.51,331.87,293.41,334.60,313.55,336.34,319.87,321.36,331.18,319.17,335.97,328.79,330.24,348.20,338.89,347.58,351.81,362.81,353.57,340.89,310.89,323.08,310.98,304.95,299.90,309.05,312.21,304.60,306.67,302.64,268.31,303.97,313.91,316.85,315.23,310.33,304.87,292.39,301.48,320.07
2001-08-15 22:03:26.328000,L7,267.07,169.76,232.45,167.73,157.04,302.95,303.98,306.74,311.94,310.78,309.81,309.57,306.09,314.61,287.92,308.74,307.54,285.09,319.73,309.78,305.28,304.26,275.65,270.82,302.41,330.49,289.62,315.66,324.35,246.53,297.92,297.35,306.00,308.13,319.10,310.31,309.68,302.02,274.85,291.15,271.44,293.51,305.66,303.49,306.74,307.81,302.91,290.68,305.94,311.83
2001-11-03 22:02:58.699000,L7,323.61,320.72,303.02,327.01,272.56,359.07,322.21,313.98,311.43,318.67,310.43,311.24,515.17,492.38,416.58,329.73,360.93,464.64,482.04,477.56,478.05,457.36,469.13,473.12,489.09,416.45,428.15,438.44,343.34,327.81,280.05,225.67,207.62,189.58,147.99,,,466.50,446.36,,,,,,,,,,,
2001-11-26 22:09:21.320000,L7,450.85,465.04,474.63,468.40,466.28,475.60,474.40,455.62,482.77,,456.76,429.17,453.74,435.93,419.78,399.62,421.40,,,438.41,393.64,426.78,414.68,469.72,433.48,360.35,384.01,380.77,375.00,356.66,350.75,348.17,351.02,355.70,359.01,354.40,507.32,395.43,436.57,454.82,438.46,424.25,444.81,422.85,402.17,392.15,395.06,495.26,487.50,412.08
2001-12-12 22:09:26.650000,L7,423.08,436.08,439.03,429.30,317.21,396.14,397.07,484.70,421.23,314.48,317.04,303.62,305.78,323.14,316.96,316.40,320.05,317.36,323.78,320.24,311.30,325.50,327.65,328.96,334.31,327.01,328.09,336.38,328.98,334.09,314.26,311.26,307.43,313.56,312.81,301.46,304.61,301.83,303.42,290.68,275.82,295.74,299.27,304.51,307.60,307.58,308.18,292.43,294.40,305.50
2002-01-29 22:09:33.112000,L7,465.96,377.64,377.98,399.29,453.33,386.46,376.51,313.08,312.68,318.16,316.60,310.77,310.62,317.71,317.39,374.42,377.76,375.96,224.91,206.00,217.93,321.51,326.66,331.63,333.74,327.86,326.15,330.93,397.54,396.41,387.08,381.10,375.37,373.28,311.54,304.62,304.52,297.98,292.13,288.84,272.70,296.81,297.43,306.27,304.31,301.21,300.44,292.20,293.53,307.37
2002-02-23 22:03:31.354000,L7,336.94,325.90,324.00,322.21,322.21,309.41,307.74,318.13,320.33,319.71,319.66,310.58,312.84,331.02,318.61,322.92,320.76,318.86,322.13,319.51,315.87,413.82,416.80,400.08,424.09,327.80,328.02,334.60,338.43,331.88,317.39,314.13,316.69,314.65,315.92,308.37,308.32,299.13,296.48,291.42,274.24,295.50,299.80,307.79,313.95,311.36,309.35,301.71,303.46,313.56
2002-03-11 22:03:31.366000,L7,,361.97,369.78,372.61,377.01,365.37,467.47,454.25,489.68,472.20,465.10,469.89,483.56,463.03,448.93,469.73,459.66,455.29,439.58,449.76,448.30,457.07,357.06,365.06,422.72,363.64,373.50,375.40,370.21,361.49,352.42,356.02,356.02,351.73,350.51,346.62,319.15,347.22,307.55,336.79,336.11,339.98,346.15,359.56,350.21,348.49,346.56,344.59,355.60,358.47
2002-04-12 22:03:25.302000,L7,330.92,496.39,458.63,508.07,489.24,488.37,483.92,482.88,326.01,323.02,322.80,313.71,312.02,323.55,322.42,325.13,327.35,484.64,496.31,510.79,459.66,328.72,333.81,339.76,342.38,497.58,501.84,333.94,337.11,397.16,375.95,393.47,369.55,379.49,320.51,311.71,311.50,306.21,300.54,295.53,271.27,302.62,302.99,311.23,312.43,303.76,303.39,292.58,303.27,314.48
2002-05-05 22:09:37.985000,L7,326.79,323.70,322.18,316.00,307.09,270.82,309.36,320.66,313.50,322.96,326.72,306.97,309.19,326.70,316.25,320.92,322.35,325.41,332.89,321.49,316.91,327.38,330.56,336.04,333.47,341.27,331.83,337.59,337.78,320.88,315.60,321.54,318.49,322.46,322.86,313.51,315.16,306.42,300.43,301.12,286.32,308.63,301.67,287.42,315.99,327.59,303.63,302.64,288.79,326.72
2002-05-14 22:03:19.418000,L7,331.75,333.70,334.52,333.15,325.35,316.78,315.17,325.49,321.17,327.42,324.75,314.84,304.37,328.74,325.89,324.27,324.71,324.43,330.93,330.30,320.09,333.08,339.23,341.35,347.95,350.67,350.26,349.10,340.55,342.21,331.86,334.95,332.24,333.49,321.74,321.73,319.18,316.14,306.97,308.52,279.64,289.70,298.58,259.63,304.40,313.69,309.31,313.18,312.92,320.18
2002-06-22 22:09:15.051000,L7,326.16,320.81,311.32,,295.65,312.94,314.90,301.20,305.17,321.51,321.20,307.16,308.87,310.01,297.66,316.32,307.13,329.29,323.34,323.80,318.85,308.72,324.92,260.56,318.91,341.66,322.58,347.95,335.32,224.22,307.99,316.23,318.10,324.60,321.01,315.09,310.89,307.36,306.13,300.78,240.93,301.61,308.83,312.61,305.04,316.88,311.63,299.13,311.19,321.94
2002-09-10 22:08:43.416000,L7,274.27,322.29,323.59,320.73,318.47,306.68,304.51,314.38,421.24,416.79,407.88,398.00,412.08,322.63,310.61,314.24,321.42,317.44,308.36,449.24,465.23,427.01,424.81,328.56,329.04,326.77,321.43,326.62,324.87,314.53,311.32,311.80,308.77,312.30,308.37,301.77,296.81,295.30,290.35,293.18,270.95,293.17,298.71,304.61,311.56,305.64,302.29,292.45,303.12,313.21
2002-11-29 22:09:01.492000,L7,304.47,306.21,308.33,310.36,293.76,297.13,292.19,276.60,287.81,293.44,283.97,291.80,280.48,312.56,299.60,296.12,304.85,300.76,299.40,298.98,301.70,313.35,311.58,311.40,301.07,295.26,306.64,301.74,282.21,309.07,288.63,306.03,294.55,301.01,188.91,494.58,229.28,258.35,243.16,252.64,519.80,456.37,473.33,494.37,444.24,297.48,,,,447.64
2003-02-01 22:09:21.746000,L7,467.40,381.64,386.59,363.08,318.83,308.13,305.15,314.46,314.29,318.25,316.70,307.09,302.69,317.43,315.48,310.83,313.54,313.88,308.98,377.69,515.04,503.85,488.02,494.03,499.64,508.02,496.80,405.83,395.16,391.04,374.02,309.00,306.96,305.67,305.70,301.07,294.13,375.24,367.04,372.15,371.18,293.88,389.60,365.50,394.69,404.90,389.29,395.17,397.16,401.27
2003-08-13 21:51:32.649000,L5,320.97,306.80,,,,,311.54,305.82,,,250.74,233.09,215.10,305.79,283.05,297.90,297.76,278.44,268.92,256.27,279.31,263.96,266.74,269.01,290.49,293.20,294.35,307.16,303.73,236.23,296.69,292.38,179.84,264.12,278.98,229.04,285.07,291.97,267.11,262.03,273.14,291.98,305.98,299.33,313.43,310.05,305.71,286.79,296.03,320.24
2003-08-29 21:51:49.928000,L5,322.47,318.51,,,287.80,232.70,286.88,307.23,,320.78,281.59,240.97,280.86,297.13,289.68,303.38,302.07,286.49,311.75,253.99,275.14,269.40,289.77,265.90,289.46,290.35,291.71,301.21,302.12,244.54,281.61,187.11,264.94,261.91,284.45,222.33,272.65,290.27,253.84,264.17,274.09,283.81,301.54,285.25,303.25,299.92,298.22,289.44,304.41,303.89
2003-10-07 21:58:35.519000,L5,369.96,385.00,382.76,381.80,390.62,373.73,366.42,371.25,377.05,379.56,376.59,376.47,389.82,378.22,371.51,373.17,377.25,378.71,379.05,370.70,372.12,375.12,389.13,387.62,385.00,385.44,389.46,386.89,383.00,379.92,370.19,371.10,366.13,369.81,371.92,372.36,369.55,366.54,358.08,374.13,376.70,380.61,382.43,389.03,382.42,385.37,382.56,388.05,388.66,383.19
2003-11-17 21:52:57.120000,L5,353.57,368.99,367.28,376.06,377.19,372.44,361.40,367.01,371.91,373.65,358.61,349.40,358.59,364.13,357.47,356.99,354.46,351.07,357.63,358.31,358.99,365.99,373.39,375.49,376.37,380.75,380.05,384.66,383.39,379.77,364.74,367.46,363.79,356.10,355.14,349.19,347.67,342.96,336.21,337.05,337.60,345.81,358.15,375.03,374.88,377.41,373.68,374.18,372.52,379.20
2003-12-26 21:59:30.091000,L5,372.71,378.91,384.28,390.46,389.58,388.55,371.95,373.29,374.14,388.74,386.43,379.26,386.67,390.64,383.64,385.46,388.86,384.09,385.23,384.18,384.87,390.44,389.98,387.38,385.20,388.88,389.52,396.79,394.06,384.45,373.11,369.64,365.65,379.57,380.71,380.42,383.32,378.87,368.31,371.92,377.77,377.68,388.52,382.20,370.17,382.87,380.54,378.48,394.52,365.84
2004-01-27 21:59:38.149000,L5,318.93,314.25,293.67,311.37,324.42,273.13,328.32,328.82,330.85,340.98,337.15,300.12,334.62,334.18,328.40,331.88,332.11,314.07,303.94,318.46,321.29,330.92,336.09,336.11,334.47,331.42,336.08,343.75,343.97,344.16,332.54,326.80,330.10,336.56,337.73,328.12,329.54,320.51,315.87,292.48,288.27,318.81,320.72,329.42,328.23,324.78,317.27,306.19,315.09,331.03
2004-03-31 21:59:59.745000,L5,,,,,,,,,,,260.86,246.37,297.58,312.17,313.97,313.47,311.44,300.54,313.73,252.25,261.94,311.25,314.64,313.84,317.34,297.39,316.32,327.21,328.62,308.92,303.03,306.68,308.37,316.82,321.03,224.51,311.56,305.28,298.64,274.47,277.15,299.05,300.91,291.25,305.94,294.92,298.65,293.36,296.99,301.71
2004-04-25 21:54:35.260000,L5,,,,,,,,,,,244.89,236.44,223.91,309.24,304.12,298.50,299.18,257.29,271.60,241.17,264.62,230.14,259.77,260.82,311.76,306.80,288.49,316.94,328.10,236.21,264.84,172.48,300.43,313.16,312.29,221.02,302.74,290.71,280.49,260.57,268.81,297.57,301.02,278.83,290.35,295.68,299.27,239.12,285.18,311.81
2004-05-02 22:00:57.398000,L5,333.13,273.90,178.70,180.35,293.92,307.24,317.98,326.28,338.71,352.05,317.20,308.39,347.17,348.40,344.75,343.49,355.92,354.36,367.85,368.75,369.00,355.74,353.97,361.29,344.64,343.04,347.31,360.78,340.15,350.45,342.59,347.06,355.65,354.21,351.53,349.33,346.43,343.78,339.89,332.44,341.36,349.30,350.60,351.24,346.30,337.01,335.78,334.16,343.34,355.72
2004-05-18 22:01:26.569000,L5,,,,,,,,,,,219.53,227.17,213.25,301.73,297.86,286.34,269.33,261.36,303.53,258.83,278.50,243.62,262.22,253.86,312.62,304.30,285.18,316.58,320.75,237.65,248.29,165.09,260.73,305.29,309.29,223.89,243.96,288.45,258.44,247.15,265.22,297.13,302.04,292.45,302.83,292.18,300.63,229.83,284.92,308.64
2004-06-12 21:55:59.429000,L5,,,,,,,,,,,220.24,231.88,295.59,304.56,295.69,301.01,,171.53,280.94,250.82,269.54,239.53,252.62,249.41,278.80,310.28,283.37,285.27,310.00,,268.33,173.46,258.54,267.57,270.14,222.46,287.34,295.89,242.12,241.36,274.98,295.11,301.68,300.36,268.88,293.05,293.95,229.17,228.07,258.78
2004-07-30 21:57:15.668000,L5,,,,,,,314.41,311.37,299.28,326.63,311.11,236.48,235.49,302.19,289.37,270.31,310.67,269.93,303.07,245.90,282.10,250.91,259.58,271.51,307.74,290.17,287.11,290.02,301.82,237.10,296.88,272.07,305.94,311.36,307.17,231.75,267.61,285.64,263.19,255.86,273.53,294.11,309.89,293.81,301.01,302.79,301.18,252.83,301.67,316.61
2004-10-18 21:59:11.702000,L5,497.00,386.09,388.27,398.27,390.94,385.45,382.40,384.93,390.81,387.78,383.77,384.88,390.08,389.15,389.40,384.84,383.51,383.71,383.88,391.91,386.19,379.90,385.15,388.99,398.20,397.51,400.47,408.03,402.08,396.40,384.60,380.40,379.79,389.56,390.57,391.80,385.61,376.42,369.67,369.25,369.69,374.22,373.06,375.72,376.50,380.64,377.20,380.83,393.15,378.66
2004-11-10 22:05:47.634000,L5,346.35,344.01,344.49,342.07,355.43,350.15,350.46,356.14,360.95,361.39,357.23,340.40,353.83,352.34,349.10,352.50,355.67,353.99,343.85,340.23,343.74,350.15,353.08,358.59,363.20,357.62,359.14,362.57,359.27,363.57,353.92,355.62,354.64,366.67,366.19,369.16,359.19,354.10,346.82,333.74,320.94,334.47,338.26,339.81,342.48,344.87,341.01,329.80,344.64,339.23
2005-01-13 22:06:52.927000,L5,518.39,412.84,395.46,397.39,403.34,398.88,397.79,391.31,384.71,379.99,377.99,385.42,495.93,389.71,368.64,380.67,396.40,394.78,401.10,396.80,395.79,395.68,399.21,403.94,410.50,423.21,425.88,412.28,396.50,383.62,379.56,383.53,384.67,374.94,377.78,379.18,378.24,375.67,378.30,379.70,376.54,381.97,395.25,405.72,389.81,379.74,394.77,403.18,411.30,405.98
2005-01-22 22:00:50.292000,L5,,,,,,,,,,143.35,257.57,247.22,310.66,319.82,316.85,319.38,317.32,311.84,322.31,319.50,315.87,329.61,334.53,331.33,324.33,316.36,321.56,335.31,334.93,326.77,315.81,310.34,309.70,318.20,323.64,321.23,322.94,313.62,306.17,300.15,291.21,319.27,317.33,327.99,319.70,319.40,314.67,292.05,304.49,319.38
2005-02-07 22:01:03.020000,L5,,,,,278.21,224.35,298.75,306.25,231.73,,226.08,229.60,219.43,306.68,267.20,297.17,200.54,190.22,260.72,299.93,278.48,291.33,330.56,324.14,323.58,314.37,318.01,344.10,334.91,267.19,245.58,174.61,,,,,296.21,290.48,289.01,280.99,288.12,321.56,318.45,329.50,333.74,334.51,325.54,290.37,289.90,335.18
2005-02-14 22:07:21.106000,L5,369.58,379.26,386.22,385.69,382.49,381.64,374.60,376.52,377.96,387.32,379.17,372.44,377.38,374.22,368.92,370.16,371.48,373.29,376.01,374.53,377.75,379.12,385.55,395.50,400.24,400.98,402.90,397.89,393.08,391.01,373.52,370.57,368.19,363.32,371.15,364.72,357.29,356.86,352.21,356.93,359.90,367.86,374.99,373.91,382.46,381.86,389.78,385.15,383.81,380.40
2005-03-11 22:01:31.683000,L5,,,,,,,,,,,,,178.87,316.11,309.71,312.63,313.24,308.20,313.63,312.38,310.67,323.88,326.45,326.04,324.74,321.45,329.14,341.96,335.40,327.68,311.63,312.63,309.77,318.35,325.89,313.51,314.86,307.36,301.22,294.46,281.95,312.81,313.86,313.47,322.04,322.20,314.68,292.35,299.01,322.20
2005-05-14 22:01:54.308000,L5,,,,,,,,,,,199.08,223.86,303.97,305.66,302.41,309.13,232.29,264.32,273.99,256.58,301.25,319.36,247.91,257.99,267.32,298.94,325.34,336.56,328.99,232.17,298.83,301.26,196.26,310.76,324.04,309.20,314.30,306.05,297.20,278.60,278.66,306.55,291.61,293.81,307.84,318.13,305.52,219.51,218.16,289.92
2005-06-15 22:02:10.206000,L5,324.10,305.81,,,,,,,,,213.84,230.10,315.38,311.27,300.26,308.20,257.42,273.04,302.71,247.33,298.76,313.02,322.25,244.65,245.77,312.06,314.49,298.42,330.68,236.62,301.89,282.08,272.26,212.40,322.25,309.70,317.90,309.81,293.89,279.01,283.00,309.68,299.57,304.39,305.22,315.32,304.62,215.60,240.40,292.93
2005-06-22 22:08:22.866000,L5,326.54,306.63,,,,,314.32,319.34,317.43,324.78,223.45,225.78,310.87,305.60,301.85,299.67,309.24,264.50,314.04,246.46,307.51,313.99,316.32,268.91,284.61,319.86,331.13,339.46,333.11,238.97,294.41,313.51,319.10,216.45,319.02,301.80,314.56,303.77,291.06,290.57,280.28,304.85,293.39,310.83,312.96,313.85,304.16,227.78,278.31,277.78
2005-08-09 22:08:46.932000,L5,323.42,304.01,,,,,,,,271.17,321.08,245.97,228.74,309.29,296.31,301.52,310.38,297.94,312.51,315.91,292.81,305.15,314.82,304.55,285.65,317.91,319.62,343.99,330.06,322.46,314.94,275.40,282.55,235.65,319.96,228.29,306.65,300.86,290.64,290.88,278.33,298.06,302.79,300.45,316.08,317.76,313.55,291.45,297.70,300.55
2005-08-25 22:08:52.862000,L5,323.56,310.21,,,,,,,,177.27,254.72,246.26,220.40,304.08,292.32,298.43,313.07,298.33,313.75,244.09,281.12,238.69,304.22,289.96,299.59,312.16,321.23,331.84,316.21,312.53,299.61,310.41,277.29,299.42,308.53,217.87,298.00,290.88,264.25,288.40,280.13,300.05,302.10,304.63,314.54,317.66,312.89,297.81,304.62,306.92
2005-09-10 22:08:55.708000,L5,321.97,308.94,,,,,311.38,291.78,313.56,199.63,260.57,256.12,229.11,306.51,292.45,304.16,310.04,296.65,316.59,305.28,295.47,296.49,289.01,274.85,309.97,319.76,321.92,330.26,331.48,327.86,314.41,275.04,277.66,287.91,312.17,296.34,302.10,293.73,289.80,274.35,277.33,301.46,297.82,299.62,313.47,317.19,311.76,302.37,309.40,306.55
2005-09-19 22:02:44.739000,L5,318.24,307.49,,,,,,,,,234.38,239.50,221.43,234.87,228.28,263.17,260.48,276.00,316.93,315.28,310.65,317.74,315.98,294.17,313.60,312.54,305.69,315.55,305.13,323.32,299.55,268.15,279.24,287.21,290.50,224.89,298.79,297.15,289.91,274.82,263.06,276.15,270.68,275.40,307.62,313.96,306.33,305.88,309.07,307.88
2005-10-05 22:02:41.026000,L5,353.40,351.16,356.78,357.91,359.95,364.95,356.71,362.26,369.26,381.83,384.59,368.67,369.18,382.44,385.32,391.58,409.14,398.57,399.21,397.50,396.53,402.19,393.37,392.59,401.89,399.11,386.08,399.43,389.16,402.52,386.76,391.43,374.34,393.04,374.53,383.86,371.31,361.46,361.30,374.35,345.57,344.30,347.14,350.39,355.35,358.75,370.00,390.32,411.13,361.61
2005-11-06 22:02:46.848000,L5,370.99,388.44,383.47,384.07,385.79,387.43,372.41,377.82,381.13,380.87,375.17,382.30,391.66,380.41,375.05,376.89,380.24,380.05,384.34,395.30,399.61,391.77,399.67,396.64,395.84,391.12,388.21,391.30,391.30,379.15,370.55,367.87,372.98,375.77,383.25,379.96,379.93,371.19,368.55,369.04,368.96,375.15,374.40,383.12,376.81,376.92,381.48,388.07,391.92,369.45
2005-11-13 22:09:08.414000,L5,,,,,,,,,,216.79,258.69,250.98,318.97,318.47,316.57,303.48,322.64,320.77,324.35,323.61,321.98,330.61,333.79,336.49,336.10,335.22,340.18,356.33,356.52,351.14,336.18,335.90,334.51,340.36,342.97,334.33,333.28,316.99,308.26,306.91,289.23,317.49,310.76,315.34,317.46,332.56,330.61,326.17,323.32,312.40
2006-02-01 22:11:01.629000,L5,343.93,344.85,350.20,344.17,354.48,350.65,345.73,345.75,351.28,356.82,354.65,338.11,354.49,349.96,346.21,348.71,349.51,346.96,349.99,344.41,348.30,352.99,359.00,362.49,361.57,360.70,365.92,368.35,366.67,364.21,352.69,352.52,351.93,353.39,355.58,350.81,350.34,341.24,335.89,328.36,331.03,339.14,344.05,347.97,351.28,350.92,344.53,335.93,343.90,354.00
2006-02-17 22:11:22.491000,L5,343.02,346.30,350.40,347.83,354.10,352.02,350.03,348.96,353.10,354.60,348.50,337.73,349.45,349.58,344.60,346.37,349.88,344.06,345.61,347.40,348.76,352.78,360.38,364.28,364.46,362.92,366.80,370.96,369.22,362.71,352.89,349.89,347.13,348.42,352.26,345.43,341.80,338.56,331.70,323.48,323.35,338.54,342.44,353.00,357.62,350.03,346.57,341.98,341.24,352.73
2006-04-15 22:06:18.610000,L5,,,,,,,,,,,206.00,215.99,207.15,209.70,218.72,292.36,224.96,254.29,256.69,239.62,261.89,215.21,244.99,246.21,278.68,287.63,290.44,302.66,312.04,238.70,283.52,158.24,241.88,258.90,256.52,199.91,225.67,261.67,224.85,245.04,255.38,288.46,281.22,257.59,286.89,275.60,287.08,281.74,289.14,277.04
2006-06-25 22:13:31.961000,L5,,,,,,,,,,,220.55,144.81,215.23,292.95,221.55,289.03,206.93,260.03,270.84,241.98,265.79,248.04,230.40,248.93,292.03,298.81,298.39,287.33,290.15,232.96,298.58,171.31,259.49,274.77,274.99,203.92,295.02,284.67,238.45,247.91,270.53,,276.66,292.81,306.10,301.27,305.36,,,288.39
