dates,satname,nzd0297-0000,nzd0297-0001,nzd0297-0002,nzd0297-0003,nzd0297-0004,nzd0297-0005,nzd0297-0006,nzd0297-0007
1999-08-21 21:47:20.968000,L7,,,,,,181.32,257.78,232.46
1999-10-24 21:47:20.173000,L7,525.78,490.25,471.72,480.65,449.44,,,
1999-11-16 21:53:32.114000,L7,,,,,436.84,489.83,445.92,470.43
2000-01-19 21:53:25.812000,L7,197.20,208.45,527.41,510.12,518.58,489.43,479.36,534.46
2000-04-17 21:46:44.595000,L7,469.72,478.09,195.61,237.59,207.56,257.79,266.64,406.28
2000-05-19 21:46:31.829000,L7,,,,,,182.18,245.96,189.79
2000-10-26 21:44:46.815000,L7,459.09,440.43,442.68,455.79,478.27,492.76,460.83,407.01
2000-11-27 21:44:50.678000,L7,333.47,323.41,328.64,335.68,326.82,333.58,320.68,305.61
2000-12-04 21:50:58.069000,L7,,,,,467.77,459.29,448.64,493.31
2001-01-05 21:51:04.492000,L7,,,,,,188.23,228.19,228.90
2001-01-14 21:44:57.122000,L7,,,,,,199.14,235.90,275.38
2001-01-21 21:51:10.359000,L7,481.79,485.60,473.36,477.15,452.99,184.66,217.21,228.98
2001-04-20 21:44:34.614000,L7,,,,,,183.93,246.37,236.85
2001-05-22 21:44:18.615000,L7,,,431.34,473.32,456.94,,,
2001-10-04 21:48:54.017000,L7,,,,,,189.55,232.53,260.18
2001-10-29 21:42:45.257000,L7,,,,,,189.80,229.83,231.83
2002-01-17 21:43:16.786000,L7,,,173.91,190.74,196.05,209.03,378.67,367.41
2002-02-18 21:43:18.247000,L7,,,,,,195.10,235.07,250.00
2002-02-25 21:49:35.857000,L7,470.19,450.39,347.71,344.62,308.41,332.29,463.62,407.92
2002-03-06 21:43:23.680000,L7,,,,,,182.79,233.11,230.95
2002-04-14 21:49:26.507000,L7,,,,,,190.15,172.52,246.23
2002-09-05 21:48:38.182000,L7,,,,,,184.74,229.13,230.18
2002-10-16 21:42:12.654000,L7,,,,,,187.79,228.49,239.96
2002-10-23 21:48:03.157000,L7,,,,,,185.05,225.18,195.78
2002-10-23 21:48:27.128000,L7,,,,,,185.16,227.68,231.40
2002-12-10 21:48:53.163000,L7,,,,,,194.87,200.57,474.21
2002-12-26 21:48:59.976000,L7,347.26,333.17,328.69,337.31,332.56,352.56,332.31,312.58
2003-01-11 21:49:02.380000,L7,,,,,,189.64,224.99,277.62
2003-01-27 21:49:09.075000,L7,513.27,463.37,475.10,484.03,469.87,474.11,453.73,407.60
2003-02-05 21:43:05.844000,L7,,,400.91,396.20,371.18,381.16,,
2003-02-21 21:43:08.504000,L7,,405.69,420.85,428.66,,,,
2003-05-03 21:49:25.094000,L7,201.17,219.44,196.33,236.86,183.57,249.25,267.65,278.19
2003-07-30 21:37:21.273000,L5,186.21,167.08,164.87,218.58,,272.30,304.71,312.69
2003-08-15 21:37:36.307000,L5,186.17,160.04,165.99,222.72,212.96,282.85,305.77,313.17
2003-10-18 21:38:36.209000,L5,217.61,242.10,213.66,346.51,340.86,346.17,345.56,341.88
2003-11-28 21:32:58.000000,L5,357.54,346.65,351.57,351.12,348.74,360.74,354.13,346.94
2003-12-14 21:33:02.337000,L5,222.58,245.42,206.33,297.78,329.24,330.04,326.28,330.14
2003-12-30 21:33:12.497000,L5,202.37,219.56,190.26,236.83,285.55,309.59,319.36,317.88
2004-01-15 21:33:14.008000,L5,217.83,238.83,200.77,297.34,332.19,330.45,326.20,328.87
2004-02-23 21:39:37.913000,L5,238.71,344.31,346.60,354.08,355.29,356.47,359.15,336.77
2004-03-19 21:33:35.101000,L5,220.84,232.37,201.84,333.31,332.70,333.44,334.11,340.72
2004-04-20 21:34:19.103000,L5,191.71,172.19,161.34,213.45,206.11,260.20,288.78,314.18
2004-06-23 21:36:10.798000,L5,191.58,161.12,167.06,225.03,,274.03,305.66,319.88
2004-09-11 21:38:13.467000,L5,,,,,,181.71,289.41,312.57
2004-09-18 21:44:34.791000,L5,,,158.81,212.54,212.88,265.02,291.64,304.96
2004-10-20 21:45:16.509000,L5,218.45,242.85,208.09,343.92,338.35,349.84,348.94,345.25
2004-11-30 21:39:51.941000,L5,207.49,211.54,171.46,315.02,331.62,334.26,337.99,341.80
2005-01-17 21:40:37.592000,L5,202.51,234.23,196.61,335.58,341.54,332.18,336.19,328.44
2005-02-09 21:47:07.285000,L5,,,,204.07,201.39,208.77,262.98,189.66
2005-02-18 21:41:06.279000,L5,200.22,226.22,189.67,239.34,318.62,316.93,314.42,328.29
2005-05-09 21:41:44.008000,L5,,,,,,254.49,283.66,306.08
2005-05-25 21:41:52.011000,L5,,,,,,180.54,291.94,305.45
2005-06-10 21:42:00.075000,L5,,,,,,265.88,285.42,307.49
2005-08-13 21:42:29.474000,L5,190.54,159.90,169.43,214.27,205.17,270.53,302.73,316.78
2005-08-20 21:48:42.854000,L5,,,163.52,209.88,204.26,261.24,292.44,309.36
2005-08-29 21:42:34.821000,L5,,,168.27,210.23,198.50,257.79,290.02,305.37
2005-11-08 21:48:52.559000,L5,225.64,247.98,193.85,240.63,329.48,336.46,335.58,339.53
2006-01-20 21:44:25.094000,L5,169.90,194.64,163.96,222.84,226.21,273.99,302.64,321.70
2006-01-27 21:50:46.347000,L5,,,,222.15,220.34,262.86,290.34,308.52
2006-02-12 21:51:08.090000,L5,205.84,222.47,191.17,313.23,324.25,328.63,327.38,337.31
2006-02-21 21:45:08.534000,L5,205.34,221.20,190.93,324.69,324.32,325.68,322.68,329.83
2006-03-09 21:45:28.526000,L5,204.15,222.63,189.54,328.48,332.24,318.78,319.74,331.29
2006-04-10 21:46:04.979000,L5,,,,205.32,196.03,227.13,270.06,287.69
2006-04-26 21:46:20.696000,L5,,,158.16,213.93,184.60,254.88,287.86,308.11
2006-06-04 21:53:04.449000,L5,,,,,,257.99,293.31,302.20
2006-06-13 21:47:01.718000,L5,,,,,,238.45,277.29,294.21
2006-08-23 21:54:11.272000,L5,192.54,168.71,165.29,217.13,202.23,254.17,281.66,299.26
2006-09-01 21:48:07.347000,L5,,,162.83,207.75,209.77,271.14,294.76,306.65
2006-12-06 21:49:05.144000,L5,202.18,217.17,189.15,320.21,325.77,317.79,332.52,328.62
2006-12-13 21:55:19.357000,L5,196.27,202.00,168.61,249.36,275.82,286.83,278.41,278.66
2007-01-30 21:55:36.438000,L5,195.69,217.69,181.11,327.39,327.68,329.02,334.56,340.53
2007-02-08 21:49:26.499000,L5,197.53,218.36,192.27,330.89,338.60,319.28,325.31,334.22
2011-01-02 21:44:23.135000,L5,184.23,197.01,175.50,232.11,235.70,290.92,324.40,326.89
2011-01-18 21:44:24.452000,L5,190.10,208.43,174.40,338.37,334.34,308.31,337.92,344.95
2011-01-25 21:50:35.036000,L5,204.47,227.74,193.51,245.29,332.99,314.56,320.97,319.32
2011-10-24 21:48:35.845000,L5,351.15,345.07,351.62,356.45,350.62,362.68,357.05,347.64
2013-05-15 21:56:27.145000,L8,199.28,187.24,,,,,230.82,290.03
2013-05-31 21:56:31.642000,L8,,,,,,251.04,230.82,293.05
2013-06-16 21:56:25.784000,L8,,,,,,255.92,230.81,295.60
2013-06-23 22:02:10.678000,L8,212.63,189.80,175.42,308.97,306.94,309.88,302.08,302.60
2013-06-23 22:02:34.637000,L8,209.70,181.11,167.76,,,259.48,239.50,296.44
2013-07-18 21:56:26.327000,L8,,,,,,261.15,165.33,299.41
2013-07-25 22:02:13.906000,L8,214.35,181.05,169.35,,,252.48,248.67,288.42
2013-07-25 22:02:37.865000,L8,215.96,183.96,171.18,,,253.74,255.77,289.97
2013-08-26 22:02:18.205000,L8,215.37,192.02,182.66,216.82,199.67,257.04,292.95,296.32
2013-10-06 21:56:21.607000,L8,211.33,205.36,184.35,307.77,306.65,317.06,317.66,311.07
2013-10-29 22:01:58.276000,L8,215.15,302.77,309.06,313.17,312.10,318.14,317.71,309.33
2013-10-29 22:02:22.230000,L8,216.43,303.50,309.40,313.46,312.47,318.59,319.29,310.18
2013-11-07 21:56:13.098000,L8,,,,188.80,183.60,255.18,295.86,294.53
2013-11-14 22:01:57.437000,L8,211.63,317.47,312.02,316.33,313.14,322.38,332.73,317.37
2013-11-14 22:02:21.400000,L8,,,,187.91,196.03,254.24,300.24,293.19
2013-11-30 22:02:16.559000,L8,182.44,299.54,307.64,310.80,309.37,317.62,315.15,303.15
2013-12-16 22:01:45.949000,L8,162.05,189.64,,184.75,195.29,252.73,300.12,294.16
2013-12-16 22:02:09.908000,L8,176.50,303.82,308.54,304.50,311.35,317.46,312.77,301.59
2014-02-02 22:01:17.613000,L8,179.45,208.53,315.03,192.41,202.99,257.20,314.50,303.45
2014-02-02 22:01:41.567000,L8,173.93,197.91,,187.66,195.29,253.75,307.60,299.09
2014-02-11 21:55:20.778000,L8,194.24,300.26,307.98,312.12,250.47,315.42,308.73,301.13
2014-03-06 22:00:49.280000,L8,188.11,199.48,,190.54,195.37,253.12,303.65,295.46
2014-03-06 22:01:13.234000,L8,215.30,316.25,271.61,255.53,238.10,323.01,313.20,304.49
2014-05-02 21:54:10.285000,L8,211.81,189.02,,,,246.09,266.06,292.07
2014-05-09 21:59:51.499000,L8,,,,,,246.64,261.17,289.50
2014-05-09 22:00:15.454000,L8,227.63,210.84,311.89,313.52,317.61,321.52,311.33,303.79
2014-05-18 21:53:59.589000,L8,219.09,208.15,187.39,319.12,323.02,322.33,316.11,309.74
2014-05-25 21:59:46.755000,L8,217.72,198.94,291.17,311.55,312.47,316.28,307.77,303.12
2014-05-25 22:00:10.718000,L8,217.57,199.67,309.10,311.05,311.71,315.14,305.71,301.45
2014-06-19 21:54:11.305000,L8,,,,,,250.82,236.68,293.68
2014-07-05 21:54:17.655000,L8,,,,,,256.70,264.90,295.46
2014-07-12 22:00:07.159000,L8,,,,,,244.78,238.80,285.02
2014-07-12 22:00:31.114000,L8,221.08,214.63,313.79,319.85,322.01,323.71,336.94,312.47
2014-07-21 21:54:20.985000,L8,212.78,196.12,170.41,,,309.22,307.99,299.23
2014-08-06 21:54:29.719000,L8,,,,,,252.35,268.20,295.82
2014-08-13 22:00:18.767000,L8,236.64,314.74,328.15,341.99,336.47,346.35,331.72,325.62
2014-08-13 22:00:42.730000,L8,232.78,241.68,314.72,322.73,320.87,322.03,322.38,315.96
2014-09-07 21:54:36.706000,L8,209.81,202.66,182.29,219.62,199.34,259.02,309.22,299.80
2014-09-23 21:54:33.372000,L8,196.10,191.55,166.69,202.15,193.59,265.37,307.47,301.73
2014-10-25 21:54:40.727000,L8,198.87,204.47,306.71,314.02,308.40,317.93,335.19,319.72
2014-11-01 22:00:26.566000,L8,199.77,207.54,177.98,312.47,252.94,313.80,319.76,303.91
2014-11-01 22:00:50.529000,L8,198.48,204.11,176.09,311.26,306.60,311.60,315.76,302.81
2014-11-17 22:00:50.637000,L8,192.17,205.89,173.49,310.97,307.03,312.84,314.94,304.68
2014-12-03 22:00:25.829000,L8,187.87,284.57,281.18,311.92,308.93,315.96,315.35,305.57
2015-01-04 22:00:17.911000,L8,386.20,372.00,388.79,402.77,398.22,391.79,386.27,375.88
2015-01-04 22:00:41.874000,L8,384.03,369.88,387.02,400.83,397.04,390.43,384.47,374.37
2015-04-03 21:53:50.839000,L8,221.95,193.97,311.81,265.30,314.43,318.40,302.46,299.44
2015-04-19 21:53:50.674000,L8,211.46,188.31,,,,205.48,260.63,284.54
2015-05-12 21:59:17.028000,L8,222.29,290.95,275.79,325.39,325.82,344.79,315.36,311.39
2015-05-12 21:59:40.983000,L8,219.94,210.74,312.16,319.39,319.47,322.94,309.29,302.76
2015-05-21 21:53:31.594000,L8,,,,,,205.80,257.40,287.60
2015-05-28 21:59:19.654000,L8,,,,,,248.23,265.52,289.90
2015-05-28 21:59:43.617000,L8,,,,,,252.25,286.95,292.69
2015-06-06 21:53:40.583000,L8,,,,,,,239.76,267.39
2015-06-13 21:59:55.847000,L8,230.14,209.57,318.85,323.94,329.63,345.17,335.73,324.75
2015-07-15 21:59:48.397000,L8,210.54,187.23,185.34,215.03,,299.06,172.24,297.14
2015-07-15 22:00:12.360000,L8,214.51,194.03,187.82,219.66,274.50,313.62,307.33,300.36
2015-07-24 21:54:04.364000,L8,253.00,513.42,520.48,479.69,498.19,492.35,392.01,435.49
2015-08-25 21:54:15.555000,L8,224.58,209.28,310.53,313.29,263.57,323.56,316.50,312.67
2015-10-03 22:00:16.404000,L8,190.40,190.89,,204.03,196.33,258.37,303.11,294.85
2015-10-19 22:00:17.969000,L8,,494.61,501.09,482.82,296.45,301.47,311.60,301.78
2015-10-19 22:00:41.924000,L8,200.29,194.46,175.03,218.02,303.65,311.65,314.99,304.23
2015-11-13 21:54:34.679000,L8,,,,196.40,195.16,255.93,304.30,295.23
2015-11-29 21:54:37.466000,L8,,,,309.79,303.83,314.03,313.47,303.57
2015-12-06 22:00:46.946000,L8,181.19,196.80,163.77,310.49,306.12,315.51,313.74,301.57
2016-01-23 22:00:20.166000,L8,168.59,191.59,304.90,195.41,205.48,253.74,306.42,298.75
2016-01-23 22:00:44.120000,L8,168.11,191.27,304.49,309.82,306.21,311.62,306.66,299.16
2016-02-01 21:54:31.283000,L8,440.48,465.71,463.60,478.15,382.05,388.26,374.86,400.92
2016-02-24 22:00:08.984000,L8,166.22,190.09,,195.98,192.74,251.28,295.24,293.26
2016-02-24 22:00:32.934000,L8,173.51,192.36,306.97,198.96,198.93,254.41,301.20,297.39
2016-03-04 21:54:21.556000,L8,167.42,190.54,,308.82,302.52,300.80,296.79,296.98
2016-03-20 21:54:15.119000,L8,184.01,192.58,,307.87,300.51,294.27,292.16,294.45
2016-04-21 21:54:00.236000,L8,,,,,,212.53,261.34,275.92
2016-04-28 21:59:49.549000,L8,227.90,210.04,314.51,314.01,312.98,318.77,307.29,301.58
2016-04-28 22:00:13.508000,L8,223.79,203.04,311.04,310.87,307.85,298.32,301.03,296.80
2016-05-14 21:59:48.138000,L8,211.50,196.99,309.48,311.69,309.93,310.72,300.30,298.52
2016-05-23 21:54:05.534000,L8,,,,,,249.08,279.09,292.69
2016-06-15 21:59:57.053000,L8,209.99,189.62,175.16,231.33,176.40,254.98,296.63,299.18
2016-06-15 22:00:21.016000,L8,,,,,,206.10,256.06,264.93
2016-07-01 22:00:30.433000,L8,,,,,,246.49,266.73,282.36
2016-07-17 22:00:37.249000,L8,,,,,,198.49,172.34,177.36
2016-08-11 21:54:30.396000,L8,205.96,198.06,172.51,217.33,185.72,251.31,281.80,291.15
2016-08-27 21:54:38.045000,L8,,,172.50,214.09,185.75,250.49,287.75,291.38
2016-09-12 21:54:42.081000,L8,217.51,202.80,185.87,310.93,301.29,297.56,307.73,297.87
