dates,satname,nzd0302-0000,nzd0302-0001,nzd0302-0002,nzd0302-0003,nzd0302-0004,nzd0302-0005,nzd0302-0006,nzd0302-0007,nzd0302-0008,nzd0302-0009,nzd0302-0010,nzd0302-0011,nzd0302-0012,nzd0302-0013,nzd0302-0014,nzd0302-0015,nzd0302-0016,nzd0302-0017,nzd0302-0018,nzd0302-0019,nzd0302-0020,nzd0302-0021,nzd0302-0022,nzd0302-0023,nzd0302-0024,nzd0302-0025,nzd0302-0026,nzd0302-0027,nzd0302-0031,nzd0302-0032,nzd0302-0033,nzd0302-0034,nzd0302-0035,nzd0302-0036,nzd0302-0037,nzd0302-0038,nzd0302-0039,nzd0302-0040,nzd0302-0041,nzd0302-0028,nzd0302-0029,nzd0302-0030
2000-05-19 21:46:31.829000,L7,398.73,414.51,420.70,431.83,419.52,410.39,426.25,435.64,465.09,441.29,411.16,413.42,428.22,424.30,442.66,489.10,482.76,449.93,453.48,456.26,431.28,422.86,414.84,396.31,389.34,403.79,397.58,405.68,500.70,484.16,485.73,459.45,477.36,526.98,517.33,459.41,444.26,443.88,405.30,416.86,404.68,482.89
2000-05-26 21:52:36.566000,L7,355.36,364.19,377.47,376.44,361.20,367.85,371.73,368.26,370.13,361.45,338.51,347.37,348.25,311.70,505.05,489.25,490.41,517.20,479.99,539.28,373.67,375.71,356.30,353.46,347.92,355.74,348.54,356.25,348.13,364.99,368.21,366.37,510.74,499.59,507.11,504.62,507.77,509.07,367.72,358.52,353.62,341.07
2000-07-13 21:52:07.753000,L7,455.87,458.02,465.70,459.18,437.07,358.57,351.83,356.72,358.72,318.90,318.45,330.43,327.81,320.13,298.09,305.21,302.71,297.67,328.00,339.82,366.66,391.75,362.18,345.03,353.32,353.01,366.21,347.06,338.86,352.66,339.27,344.72,346.33,366.86,362.03,366.92,368.48,384.66,368.94,360.75,359.37,342.49
2000-07-29 21:51:50.349000,L7,,,,,528.58,530.17,462.07,492.47,368.67,338.83,334.75,364.17,389.31,357.96,467.54,493.07,506.08,521.11,503.17,381.38,472.14,490.02,478.03,419.24,440.71,468.89,448.09,482.54,361.46,382.30,399.21,397.96,391.95,382.30,375.21,367.31,384.59,414.96,378.32,,526.43,450.51
2000-08-07 21:45:32.940000,L7,338.01,350.56,364.90,360.82,356.43,346.67,346.78,346.70,337.39,323.93,322.65,329.30,334.99,322.21,306.14,307.10,312.10,310.98,330.84,366.72,374.92,376.88,359.61,348.77,344.31,344.30,344.65,346.74,343.97,358.40,349.80,354.02,352.64,363.69,357.39,366.65,365.49,371.59,365.60,353.77,346.69,339.31
2000-08-14 21:51:44.223000,L7,354.21,362.64,377.98,371.57,361.94,349.00,353.52,351.27,339.38,321.51,311.46,320.45,324.65,311.61,302.18,299.18,441.69,432.87,441.63,452.81,372.88,376.25,363.48,348.78,345.51,349.26,342.79,354.79,337.78,350.97,344.35,351.22,357.79,369.48,369.87,362.62,367.54,377.12,364.05,357.59,344.97,334.00
2000-09-15 21:51:13.624000,L7,335.67,338.92,349.33,351.72,348.67,335.31,339.39,336.67,324.56,311.24,305.17,318.33,321.52,298.03,510.32,513.63,293.45,300.44,317.59,340.76,354.69,361.55,350.58,339.37,331.23,338.70,338.75,341.88,342.20,348.16,344.01,346.27,346.10,359.88,360.43,358.51,354.61,361.64,355.02,348.85,340.54,329.39
2000-10-26 21:44:46.815000,L7,,,,527.37,515.74,471.32,429.07,410.97,414.14,401.46,385.76,380.09,389.64,373.58,510.37,522.82,520.86,459.11,454.34,495.44,425.78,465.06,408.19,382.42,374.42,384.78,389.40,384.29,463.94,497.30,490.31,373.83,390.15,403.07,398.26,401.35,411.58,414.70,388.20,519.86,516.01,510.06
2000-12-04 21:50:58.069000,L7,471.70,429.58,388.53,395.99,384.66,370.53,370.76,350.74,283.38,275.60,315.77,323.13,352.95,429.51,342.50,341.67,359.28,362.24,378.03,376.83,379.12,386.61,366.43,356.70,352.41,359.46,355.77,361.18,347.86,366.21,361.36,353.68,359.72,375.50,371.25,366.65,374.12,378.58,359.88,367.21,354.08,340.79
2000-12-13 21:44:52.270000,L7,233.04,287.32,299.05,296.57,305.52,275.90,273.01,272.96,241.72,249.98,250.51,257.26,246.45,236.77,200.88,197.04,205.60,220.13,195.45,262.47,270.84,286.05,284.84,235.22,232.67,217.88,222.46,271.39,291.51,295.91,299.73,297.07,299.51,312.30,307.83,304.17,303.86,315.70,310.05,291.52,284.34,276.02
2001-01-05 21:51:04.492000,L7,,,,520.99,474.31,418.81,415.46,435.85,433.06,398.48,389.06,400.67,403.61,405.18,412.29,465.73,465.57,436.27,433.22,473.56,436.37,466.45,413.93,396.10,391.38,398.49,397.93,401.95,392.58,414.51,421.97,464.61,455.98,464.88,480.30,425.81,426.38,432.02,403.90,408.71,397.83,389.59
2001-01-14 21:44:57.122000,L7,341.95,352.25,360.34,366.26,362.37,353.57,348.74,349.16,345.08,318.68,316.57,377.53,153.18,259.75,263.41,281.77,275.72,286.72,180.25,355.48,362.03,229.43,169.36,182.05,198.86,226.92,362.20,,,,,,,,,,,,,343.17,342.03,
2001-01-21 21:51:10.359000,L7,,,,,487.41,517.85,413.21,438.08,445.48,400.89,437.73,411.13,415.23,479.80,478.79,461.61,457.74,438.23,495.08,526.43,432.99,440.19,411.98,397.79,394.48,409.48,402.01,400.63,399.29,427.09,439.38,410.69,434.79,,,447.55,433.67,438.39,403.94,402.76,402.65,390.83
2001-04-04 21:44:30.925000,L7,324.72,330.74,340.81,344.39,331.62,379.29,371.03,371.30,367.39,339.23,345.44,355.02,367.18,347.93,505.77,520.86,527.57,341.79,359.29,370.30,391.68,396.89,379.20,361.84,361.61,367.17,372.77,377.08,360.60,379.15,371.23,372.53,375.69,384.27,377.05,369.46,388.44,407.54,380.57,380.80,368.74,358.26
2001-04-20 21:44:34.614000,L7,382.53,401.05,434.89,420.37,401.68,370.76,370.29,380.31,392.49,336.61,335.54,348.47,348.02,357.14,370.41,336.80,331.34,339.36,351.19,363.48,386.90,403.48,381.83,371.74,373.66,359.23,324.20,367.50,350.69,369.76,367.26,374.06,369.68,381.63,365.08,366.93,373.88,379.54,366.62,368.78,370.60,351.99
2001-04-27 21:50:43.832000,L7,356.94,367.37,371.92,375.40,367.13,366.25,369.10,361.04,341.31,322.91,332.52,338.70,340.86,420.67,402.16,415.42,419.15,416.89,405.42,363.12,381.16,376.91,391.35,365.33,356.62,362.38,356.13,361.67,354.46,364.38,367.50,359.84,364.75,379.95,398.95,394.05,375.47,375.46,362.75,368.10,358.06,347.71
2001-05-13 21:50:33.259000,L7,340.03,344.13,356.34,363.07,353.44,340.22,344.50,351.13,301.69,315.84,318.86,319.36,325.32,305.16,296.02,300.64,306.51,327.24,338.25,343.44,362.65,360.62,350.89,340.10,334.96,335.98,342.05,322.24,343.05,356.61,356.51,352.14,364.79,368.06,351.97,373.52,373.43,370.97,350.98,353.16,345.91,338.89
2001-05-22 21:44:18.615000,L7,363.36,373.09,386.85,382.90,369.98,363.44,356.22,371.68,379.13,353.57,334.63,345.16,346.84,329.04,315.59,338.86,353.30,328.44,367.56,386.71,396.80,399.68,378.07,365.51,348.24,362.29,349.63,355.75,365.30,385.15,364.72,387.34,363.96,376.46,370.62,372.31,379.13,387.28,373.23,353.13,353.69,349.61
2001-06-07 21:44:06.693000,L7,313.89,340.99,365.57,362.45,368.97,314.80,322.80,306.73,302.65,277.62,318.85,341.72,350.16,337.68,309.26,283.63,282.97,308.24,338.47,351.63,375.94,378.42,387.90,368.80,372.58,367.72,372.11,361.82,424.31,515.60,470.30,458.73,486.26,424.83,438.50,449.79,437.49,419.28,380.89,369.29,364.43,351.29
2001-07-25 21:43:42.718000,L7,321.49,326.27,337.12,335.11,340.37,295.69,325.45,316.35,290.84,286.38,288.30,302.80,303.72,288.41,275.50,273.67,270.34,276.61,298.53,323.56,350.92,337.18,335.82,323.03,329.20,320.40,317.38,319.28,322.19,341.59,330.64,326.87,334.93,357.08,342.19,348.84,341.96,357.89,355.19,329.02,325.08,313.67
2001-09-11 21:43:02.212000,L7,313.17,307.73,325.09,321.51,329.87,304.01,327.46,333.19,338.45,312.92,291.03,299.01,301.00,295.87,281.81,265.74,264.53,275.20,288.04,351.05,329.63,325.74,329.89,335.40,319.51,307.27,306.16,298.64,332.84,400.19,334.08,297.40,418.48,386.83,340.73,350.69,399.63,385.26,443.64,309.03,302.33,325.46
2001-09-18 21:49:05.242000,L7,455.77,450.49,473.20,466.45,484.21,489.70,494.42,451.16,,,,,,,495.17,495.49,514.73,476.23,505.11,520.30,,441.20,440.26,435.79,480.90,498.71,391.40,396.16,472.93,517.32,533.90,423.21,455.95,485.97,485.82,462.17,514.69,466.08,401.21,402.49,396.34,381.85
2001-10-04 21:48:54.017000,L7,389.72,399.09,413.47,406.60,406.63,403.94,406.36,421.17,436.34,431.20,421.52,399.58,408.85,414.33,476.64,472.64,491.38,499.41,515.78,,517.92,420.55,411.85,394.97,389.91,394.59,396.38,406.96,396.16,454.26,467.56,462.68,465.88,485.36,490.93,478.90,520.57,441.69,407.99,412.61,400.15,386.55
2001-10-29 21:42:45.257000,L7,,,,,511.40,428.99,426.85,448.80,465.84,425.07,398.67,408.32,423.13,425.09,478.18,483.77,483.08,469.99,481.67,457.77,454.10,443.00,420.96,401.47,398.49,401.33,404.22,407.51,401.58,421.01,436.18,422.72,433.44,432.24,425.70,426.66,449.90,453.76,416.13,418.46,406.52,401.47
2002-01-17 21:43:16.786000,L7,388.02,406.08,411.30,409.88,402.12,403.44,396.85,404.02,395.84,382.10,368.81,379.49,390.08,374.47,364.48,372.95,366.38,394.99,422.48,469.44,534.85,,,412.21,384.43,385.61,391.65,390.80,385.31,395.17,403.58,401.74,403.18,408.94,402.39,395.36,437.14,408.61,395.35,397.49,392.66,381.27
2002-02-02 21:43:18.682000,L7,170.29,281.27,300.49,300.58,197.08,195.91,189.51,177.99,151.52,237.98,242.64,257.07,253.67,234.05,189.62,204.13,202.92,,,,,238.21,251.62,265.58,187.34,271.76,250.52,259.96,286.55,283.47,,,155.90,318.42,293.99,274.72,202.97,,,,,
2002-02-18 21:43:18.247000,L7,334.39,337.96,352.90,354.79,354.85,341.33,340.01,343.59,334.67,319.65,310.23,319.12,319.95,311.57,289.11,433.77,409.91,447.00,399.73,380.46,370.38,369.36,358.50,340.54,335.46,341.51,341.71,344.38,359.68,357.99,361.90,360.54,347.20,366.61,375.41,362.62,347.80,354.84,359.06,355.02,356.52,345.85
2002-02-25 21:49:35.857000,L7,498.44,494.59,515.25,519.55,517.09,519.08,447.01,466.94,405.57,412.56,385.84,390.20,392.47,369.08,358.22,370.68,388.47,385.97,355.12,394.35,430.35,475.21,417.90,393.67,388.83,389.70,388.60,406.79,367.91,385.56,396.58,394.12,404.01,407.15,402.67,417.84,415.53,440.46,396.58,412.07,399.06,403.47
2002-03-06 21:43:23.680000,L7,347.93,353.74,362.95,364.36,361.81,346.31,352.94,353.20,345.72,330.19,323.77,331.27,333.40,317.48,304.96,467.71,431.07,450.97,528.28,531.67,366.48,373.37,360.83,349.36,344.01,348.57,347.44,356.71,345.66,446.68,408.78,365.79,365.50,369.43,358.33,369.58,376.82,375.16,357.49,361.68,351.56,340.52
2002-03-22 21:43:16.355000,L7,318.98,307.98,326.84,327.94,311.39,270.19,295.41,306.18,299.10,289.10,275.99,272.44,228.09,223.84,259.64,267.15,268.58,258.31,336.37,323.46,361.39,334.45,328.75,318.74,318.85,340.59,348.71,346.20,429.48,382.29,479.67,,,,,,,,,356.23,497.85,499.98
2002-04-07 21:43:17.050000,L7,360.97,399.58,419.32,373.01,362.30,374.38,374.78,346.60,357.98,335.11,331.81,348.34,332.22,308.22,299.55,303.11,465.76,470.79,331.26,361.31,384.12,378.28,365.32,355.20,358.88,359.50,352.05,356.73,346.94,357.53,354.54,354.71,371.41,385.72,390.00,375.87,388.42,401.90,372.12,357.02,342.27,334.52
2002-04-14 21:49:26.507000,L7,344.13,365.43,352.03,369.10,357.35,347.18,349.36,356.37,343.67,334.96,331.71,325.57,332.56,318.53,312.57,307.61,304.42,312.27,349.66,358.17,368.61,367.80,360.12,351.75,344.94,356.57,349.65,353.99,343.02,352.27,378.06,359.21,366.30,378.52,380.05,377.22,380.34,381.93,359.46,354.43,350.10,329.78
2002-05-09 21:43:16.766000,L7,428.65,430.84,440.15,423.92,360.91,354.25,358.36,368.07,343.88,344.60,339.47,333.45,327.48,317.04,511.01,479.80,491.69,469.56,457.74,356.97,383.03,384.42,373.66,373.74,351.68,359.71,366.37,357.75,343.61,354.66,359.25,350.64,369.52,374.80,381.41,372.84,373.79,410.83,386.91,367.70,347.81,333.68
2002-06-10 21:43:00.814000,L7,363.36,378.54,403.91,389.24,370.95,357.82,366.32,360.92,354.31,375.28,335.18,355.96,343.79,324.78,327.26,316.18,425.98,470.63,344.31,357.40,379.24,380.02,365.51,358.50,349.38,357.68,352.55,386.69,349.79,366.06,359.30,358.66,364.52,376.25,367.15,387.58,378.88,379.87,387.57,379.43,363.08,351.34
2002-07-19 21:48:57.399000,L7,,,475.96,469.43,447.59,423.06,424.50,425.38,438.18,428.90,414.56,406.67,415.76,400.23,405.69,486.02,404.92,427.12,389.84,409.17,428.97,426.14,413.57,402.71,392.35,402.48,400.77,412.73,378.74,395.64,399.33,399.55,427.74,430.91,427.72,414.36,435.42,437.60,399.44,413.69,407.21,394.64
2002-09-05 21:48:38.182000,L7,495.81,501.33,502.24,511.24,512.31,494.40,458.97,312.36,267.20,263.99,266.08,305.00,283.78,257.20,252.47,248.92,236.42,242.39,262.71,288.35,302.89,309.65,293.78,289.09,286.21,296.39,286.89,291.65,263.21,291.91,300.52,292.46,311.08,299.00,310.67,285.20,330.08,275.18,290.63,303.58,293.05,284.56
2002-09-14 21:42:19.037000,L7,332.24,337.40,348.98,357.83,353.64,334.09,341.82,335.91,326.42,315.78,316.12,316.74,327.05,309.11,513.92,484.56,471.40,483.04,330.07,338.07,362.27,368.78,359.70,343.41,340.80,338.09,340.55,349.20,343.73,350.80,348.82,348.20,347.94,360.84,370.08,358.36,355.88,356.88,354.82,358.05,350.90,331.91
2002-09-30 21:42:11.676000,L7,332.48,338.58,350.28,354.01,354.24,341.43,351.57,343.87,339.65,323.17,321.10,322.87,321.22,308.39,296.61,494.94,483.46,473.73,476.35,341.56,363.17,369.90,354.76,343.82,342.24,345.14,343.71,351.59,336.63,356.64,351.63,353.35,345.70,366.72,414.78,378.53,364.49,359.36,355.21,359.68,349.75,336.28
2002-10-23 21:48:27.128000,L7,391.50,401.18,413.91,404.92,415.31,408.93,410.41,419.33,421.78,411.92,387.17,394.50,414.48,428.24,393.58,410.89,405.03,406.77,396.95,414.81,419.81,423.16,408.14,388.74,394.59,393.32,395.90,396.89,386.05,401.17,394.90,398.53,413.55,420.94,414.37,434.15,419.51,416.19,385.97,403.51,393.56,379.67
2002-12-10 21:48:53.163000,L7,321.94,331.06,314.90,324.35,322.23,298.78,300.54,300.64,,271.35,279.68,285.50,286.05,271.83,258.92,262.12,256.18,260.26,283.77,299.15,319.89,322.86,316.49,204.50,209.95,212.92,239.29,224.70,315.25,328.99,323.66,324.99,328.58,340.46,338.68,337.60,336.80,343.31,333.42,209.09,251.86,300.06
2002-12-26 21:48:59.976000,L7,370.92,383.40,387.47,387.25,387.35,383.27,366.10,370.26,368.33,350.95,497.17,436.88,381.78,364.37,536.50,345.20,430.46,,,,297.26,522.38,411.38,,,430.89,,,,410.29,477.56,516.09,478.97,353.11,414.80,395.96,359.87,352.38,318.49,,,
2003-01-11 21:49:02.380000,L7,334.40,340.30,348.74,369.80,336.67,342.29,329.74,339.95,330.98,347.03,355.75,359.16,356.53,344.99,328.99,320.78,319.44,498.15,510.27,538.51,385.24,347.58,335.81,323.82,312.07,324.34,325.24,363.19,352.19,365.75,366.82,533.71,487.77,465.22,508.08,506.30,368.43,369.53,359.49,368.61,360.27,350.16
2003-01-20 21:42:57.343000,L7,390.64,395.48,407.00,406.49,406.69,408.84,400.90,407.75,401.94,389.52,394.58,396.80,424.44,432.09,396.69,401.92,394.10,407.45,405.10,403.58,410.01,416.12,409.29,383.47,386.55,394.31,389.37,391.18,381.91,434.14,395.31,389.50,398.79,400.78,389.33,386.43,384.07,390.98,377.21,481.84,464.19,499.56
2003-02-05 21:43:05.844000,L7,358.48,367.64,378.62,377.05,377.17,368.70,370.26,372.03,364.93,341.96,351.40,349.86,377.86,339.84,329.97,337.20,320.39,338.79,349.48,379.44,386.53,385.81,378.83,358.66,350.86,359.32,357.48,365.50,348.00,366.65,362.76,375.28,367.72,380.85,358.78,351.30,355.79,362.41,347.57,366.60,358.84,342.98
2003-02-21 21:43:08.504000,L7,292.81,324.95,330.02,363.28,358.70,352.08,355.93,360.49,448.10,378.67,317.61,295.50,283.83,427.03,392.79,393.24,385.54,306.11,329.15,349.95,363.67,365.06,341.63,341.56,341.43,296.26,302.55,345.40,337.98,350.99,347.25,347.79,349.24,356.76,345.19,359.90,336.22,355.84,342.92,351.09,339.35,330.01
2003-03-16 21:49:22.109000,L7,,,,,,511.76,428.00,490.28,379.43,361.98,347.67,383.55,392.07,361.08,341.63,335.85,343.22,352.30,473.07,455.54,,488.52,392.38,378.70,360.34,371.14,387.54,377.36,365.03,377.52,375.20,374.67,385.35,388.48,371.26,360.90,370.16,379.58,372.12,387.85,397.67,394.75
2003-03-25 21:43:05.785000,L7,366.29,377.62,386.31,383.97,380.32,376.90,373.41,373.09,371.43,393.22,398.24,356.47,354.99,348.97,330.71,325.53,328.37,331.76,345.36,374.61,386.51,393.93,378.99,362.49,354.78,360.38,360.01,362.68,502.68,486.06,481.83,365.78,367.32,373.67,366.74,360.01,365.64,369.18,361.03,371.02,365.53,523.73
2003-05-03 21:49:25.094000,L7,518.53,407.06,414.07,423.31,406.55,417.00,412.38,423.10,417.75,400.62,383.67,394.71,394.92,390.05,420.71,497.46,409.32,510.45,508.57,432.99,423.67,477.61,404.95,398.97,395.50,399.02,396.62,408.13,395.16,405.01,404.56,435.67,420.84,419.45,408.58,408.99,415.06,405.87,389.84,408.86,397.48,384.32
2003-05-12 21:43:12.052000,L7,455.17,463.75,464.62,464.54,452.89,382.18,384.84,384.59,366.08,346.40,342.76,365.17,359.65,505.81,440.92,467.84,511.30,507.30,513.70,391.99,399.75,410.06,379.13,364.70,359.02,365.83,364.46,374.35,473.75,466.89,448.99,482.53,474.03,466.48,498.55,371.11,377.83,383.09,367.04,381.46,370.85,501.23
2003-07-30 21:37:21.273000,L5,350.45,369.28,370.83,363.40,366.25,361.27,358.49,358.48,356.40,332.23,329.02,335.64,352.94,331.22,314.52,326.59,322.10,328.60,338.51,357.68,373.49,375.99,370.98,364.36,348.72,353.47,361.42,356.31,356.80,368.58,361.95,348.42,365.81,375.57,367.69,353.51,353.96,364.24,353.76,363.96,360.32,350.66
2003-08-15 21:37:36.307000,L5,337.95,348.88,357.50,354.74,352.98,348.40,356.08,356.91,341.23,329.76,321.07,325.08,331.90,316.90,311.00,304.20,305.04,309.70,323.21,349.42,366.75,373.44,368.75,351.29,350.87,338.93,345.01,347.57,350.92,363.04,361.85,356.35,359.78,369.70,366.93,361.81,348.54,359.87,345.06,353.63,349.33,340.97
2003-10-18 21:38:36.209000,L5,359.52,374.75,387.81,383.12,389.03,379.63,389.90,389.67,369.85,349.94,348.95,361.67,357.74,354.41,344.87,340.66,335.70,355.37,362.63,380.63,410.15,402.93,385.22,371.61,353.68,362.63,366.37,364.45,368.21,385.27,383.57,380.02,385.70,388.11,381.68,359.33,361.58,369.44,357.10,379.42,370.87,359.89
2003-11-28 21:32:58.000000,L5,377.77,389.82,402.23,390.99,380.73,372.82,370.11,373.24,397.15,363.36,370.87,387.16,400.10,407.84,402.44,399.81,370.18,360.99,364.67,368.40,383.85,388.57,380.55,362.04,369.33,373.82,377.61,380.01,367.77,388.24,388.04,392.46,400.98,399.37,382.28,376.11,383.82,396.05,375.62,387.56,378.58,372.39
2003-12-14 21:33:02.337000,L5,368.69,371.53,391.59,380.68,377.92,363.59,365.45,359.45,349.78,326.32,327.83,352.68,356.81,347.22,335.56,332.26,331.33,332.80,334.45,346.88,371.18,375.82,374.36,351.97,369.07,369.12,371.11,367.96,353.25,359.62,360.51,354.63,359.90,371.20,362.80,366.29,368.82,375.57,364.87,383.38,371.24,361.19
2003-12-30 21:33:12.497000,L5,339.32,353.09,364.78,369.77,367.16,360.88,357.60,363.49,342.41,324.71,326.21,333.80,335.03,319.67,314.25,317.88,333.55,331.34,337.66,360.84,377.43,381.30,358.68,341.16,334.78,345.13,341.06,350.39,352.06,363.30,366.00,359.92,362.70,363.93,354.26,343.52,346.91,352.48,344.89,354.51,358.17,348.83
2004-01-15 21:33:14.008000,L5,381.85,394.79,396.79,402.58,391.64,386.65,383.32,396.82,388.22,350.11,354.50,377.24,396.32,402.38,388.41,381.09,397.88,410.45,405.66,390.86,403.28,406.84,385.64,369.61,371.88,378.88,384.36,382.41,374.67,383.22,379.89,379.90,380.14,391.29,381.96,385.95,387.57,383.25,382.75,393.43,384.52,376.21
2004-03-19 21:33:35.101000,L5,327.61,330.02,335.67,340.75,340.58,323.95,328.39,331.77,310.05,306.18,304.51,304.42,310.93,298.39,286.58,283.45,281.21,287.14,309.83,330.47,344.91,352.38,342.90,327.59,325.05,332.67,326.56,339.90,333.91,348.67,343.68,341.79,343.46,358.22,357.03,348.00,352.48,352.47,347.14,338.23,337.09,323.89
2004-04-20 21:34:19.103000,L5,352.89,361.51,370.58,367.41,369.98,353.16,362.51,367.42,355.60,351.32,342.04,340.22,368.79,336.91,335.51,328.20,327.86,329.07,344.48,357.91,378.36,383.50,370.29,360.57,354.71,360.89,360.38,366.36,362.84,373.76,369.34,361.63,376.55,382.81,375.01,362.87,368.58,369.77,366.07,374.59,365.60,356.01
2004-06-07 21:35:42.701000,L5,329.36,328.03,336.30,340.46,340.86,320.08,327.99,332.12,323.75,316.96,313.34,316.95,318.68,307.16,298.89,305.93,303.10,308.94,317.49,340.14,349.30,375.52,392.08,363.54,352.16,351.31,398.38,455.21,509.38,352.16,345.86,519.92,440.53,373.45,512.21,398.84,390.23,,,460.99,465.00,
2004-06-23 21:36:10.798000,L5,336.91,349.91,363.81,354.70,359.56,337.99,351.32,353.52,337.19,320.69,325.76,318.74,325.01,315.39,303.91,303.79,304.67,308.60,331.33,346.79,362.62,377.15,365.11,352.69,347.61,348.79,355.68,351.00,339.73,354.16,356.57,350.83,355.82,366.23,361.78,355.26,362.93,363.10,361.18,361.58,351.52,335.09
2004-07-25 21:37:01.827000,L5,346.24,360.77,371.24,371.36,369.41,364.99,377.33,375.04,378.71,343.30,334.12,332.28,353.93,330.28,316.69,314.13,332.53,326.12,341.11,363.65,374.02,378.40,373.26,356.26,348.06,356.71,362.71,369.97,354.74,368.18,367.15,357.59,362.91,369.84,365.38,359.75,361.50,365.60,363.55,367.68,359.63,356.83
2004-09-18 21:44:34.791000,L5,365.43,380.03,387.38,379.64,375.34,393.75,378.31,382.12,358.97,337.17,339.66,343.92,352.66,326.52,325.04,331.21,339.40,335.67,348.13,377.28,384.84,389.52,388.81,370.55,356.30,371.47,365.22,371.10,495.10,,,,,,,,,,,444.40,,359.29
