dates,satname,nzd0349-0000,nzd0349-0001,nzd0349-0002,nzd0349-0003,nzd0349-0004,nzd0349-0005,nzd0349-0006,nzd0349-0007,nzd0349-0008,nzd0349-0009,nzd0349-0010,nzd0349-0011,nzd0349-0012,nzd0349-0013,nzd0349-0014,nzd0349-0015,nzd0349-0016,nzd0349-0017,nzd0349-0018,nzd0349-0019
2001-06-14 21:50:38.006000,L7,266.99,322.71,316.79,,233.58,201.81,291.01,304.74,252.68,223.04,292.18,322.08,280.78,292.11,255.49,260.89,,,174.38,347.13
2001-09-18 21:49:29.215000,L7,358.22,353.83,351.89,361.19,359.21,340.09,339.15,352.28,364.03,365.26,365.08,363.45,362.20,356.86,371.99,367.25,362.79,368.32,380.40,380.92
2001-10-04 21:49:17.977000,L7,362.90,390.10,410.40,365.57,363.10,347.82,339.59,353.72,362.03,382.51,438.33,377.87,364.57,381.76,384.92,366.56,367.96,438.07,441.14,389.61
2002-07-19 21:49:21.346000,L7,361.26,352.21,357.13,363.44,354.09,342.86,364.96,348.89,359.63,358.66,366.54,282.89,282.47,272.39,368.17,380.19,379.97,374.31,387.35,398.92
2002-08-20 21:49:10.402000,L7,381.25,359.54,359.87,371.75,362.14,349.53,342.42,361.25,375.03,377.07,386.22,381.13,418.88,390.32,410.34,391.39,388.27,423.86,462.29,503.79
2002-10-23 21:48:51.087000,L7,,214.57,263.38,269.86,244.51,202.23,186.53,191.56,234.51,234.41,182.23,175.51,194.86,150.76,318.78,329.73,331.01,338.03,350.40,355.60
2002-12-26 21:49:23.939000,L7,336.40,330.08,330.92,338.03,329.10,310.79,301.33,323.75,329.43,322.25,329.87,272.85,277.68,224.46,328.90,344.20,333.00,328.55,340.56,362.16
2003-01-27 21:49:33.029000,L7,299.61,312.33,310.01,183.41,268.73,204.70,227.80,306.29,315.26,292.99,297.14,309.11,243.60,301.02,251.18,,,,,
2003-02-12 21:49:43.898000,L7,374.38,376.24,371.25,382.67,378.42,373.61,367.43,367.25,375.32,380.29,383.14,378.29,376.36,368.92,378.79,384.39,378.70,388.38,392.57,389.01
2003-03-16 21:49:46.061000,L7,346.36,339.45,336.87,345.10,348.85,312.79,309.74,339.76,346.68,351.26,346.79,344.86,344.02,341.89,346.20,248.67,297.62,256.00,203.03,363.88
2003-05-03 21:49:49.056000,L7,,,,302.33,301.59,,245.08,254.08,266.23,234.60,182.19,158.07,211.36,187.03,208.97,182.53,312.80,333.21,323.10,342.11
2003-07-30 21:37:45.389000,L5,373.33,370.65,373.47,375.08,373.11,347.80,351.71,362.92,370.41,368.81,373.49,371.72,362.06,356.66,361.87,367.39,367.85,368.28,378.37,378.79
2003-10-18 21:39:00.182000,L5,383.97,375.85,376.52,381.60,367.68,360.88,350.94,358.42,370.57,375.93,370.48,365.40,366.29,357.49,371.10,379.40,381.59,383.42,387.78,390.69
2003-11-19 21:39:26.321000,L5,341.19,332.13,333.99,341.31,339.40,314.69,306.94,331.75,348.34,348.78,344.42,344.69,343.64,338.32,342.58,339.82,,357.00,361.83,355.07
2004-01-22 21:39:52.321000,L5,404.24,404.11,386.54,396.03,391.85,381.55,374.53,384.31,411.58,399.50,418.21,407.64,411.57,403.44,457.76,415.37,411.26,418.06,415.92,403.02
2004-02-23 21:40:02.028000,L5,407.46,410.15,402.09,417.12,393.68,384.63,374.27,381.90,378.44,381.98,384.80,388.17,401.34,391.00,393.43,391.92,414.36,402.93,412.95,402.68
2004-09-18 21:44:58.764000,L5,344.34,335.46,330.70,337.06,335.27,300.40,297.20,315.83,323.47,300.29,319.86,224.45,318.75,307.74,321.84,330.15,332.89,339.48,341.32,347.62
2004-10-20 21:45:40.625000,L5,403.98,402.62,402.69,405.94,394.98,377.14,360.61,368.32,379.42,376.75,397.85,394.01,415.73,380.84,377.98,389.14,392.59,388.97,396.99,398.03
2005-02-09 21:47:31.401000,L5,393.35,379.36,377.23,385.45,382.38,364.89,356.44,364.75,382.73,385.23,388.51,394.77,395.07,386.64,390.47,391.99,398.29,397.60,386.94,404.68
2005-04-30 21:48:14.979000,L5,407.15,399.81,418.01,426.84,422.90,414.58,403.69,405.93,413.08,402.64,396.08,395.31,386.36,378.22,388.27,385.44,386.08,420.56,403.32,417.32
2005-06-01 21:48:30.637000,L5,374.30,371.18,370.36,377.58,372.05,356.39,357.55,363.55,370.53,369.10,370.98,370.72,365.50,359.34,366.87,367.85,369.11,369.36,376.64,381.01
2005-08-20 21:49:06.970000,L5,398.59,364.99,369.85,372.80,376.58,355.84,351.92,362.57,372.13,377.36,373.80,370.81,368.78,359.10,365.68,374.87,368.06,371.74,382.18,381.91
2005-10-07 21:49:06.876000,L5,380.00,371.00,364.62,368.34,365.43,351.02,346.63,355.72,362.54,366.66,367.74,371.16,367.87,363.60,372.55,378.38,379.10,378.68,386.75,383.41
2005-11-08 21:49:16.532000,L5,372.80,352.22,354.60,363.27,362.56,344.65,339.50,349.26,358.07,362.88,362.73,363.37,359.93,353.04,361.77,365.65,364.85,367.31,375.13,377.50
2006-01-27 21:51:10.462000,L5,,440.31,427.42,431.06,447.96,419.40,402.28,398.29,408.38,416.99,423.39,422.88,419.68,417.69,428.17,442.13,433.81,441.20,425.75,421.41
2006-02-28 21:51:52.186000,L5,391.95,392.71,384.42,389.62,389.68,383.78,374.99,375.30,384.73,386.09,384.16,377.11,371.48,368.85,375.06,375.33,380.31,381.28,388.25,390.25
2006-07-22 21:54:10.491000,L5,398.91,377.31,377.65,381.86,376.31,356.41,357.78,363.89,368.99,371.83,374.01,373.64,367.22,364.37,368.39,375.24,375.52,378.11,385.05,388.94
2006-08-23 21:54:35.388000,L5,387.45,367.82,367.71,374.84,372.55,356.13,366.40,368.89,370.57,370.12,368.81,367.63,366.02,361.36,371.50,370.12,367.24,368.00,374.11,378.10
2006-10-10 21:55:08.811000,L5,370.21,361.78,356.17,364.16,362.49,347.78,343.56,349.78,357.40,355.43,361.99,364.42,361.47,357.21,361.56,367.82,369.51,369.74,374.76,377.40
2006-11-27 21:55:35.233000,L5,367.48,361.60,364.15,376.15,373.50,354.41,354.84,360.71,362.83,365.90,368.63,362.89,369.97,351.14,346.25,363.88,366.20,367.71,368.70,368.30
2006-12-06 21:49:29.117000,L5,369.55,363.98,364.30,369.50,369.67,353.61,347.67,377.20,,,368.93,366.97,368.84,363.20,369.71,374.36,373.32,371.46,376.66,371.93
2006-12-29 21:55:50.726000,L5,272.31,196.20,185.08,167.99,164.72,159.55,230.43,209.72,290.95,291.14,289.19,258.55,215.70,239.37,247.04,284.00,308.15,310.38,269.86,242.11
2007-01-07 21:49:43.456000,L5,348.53,340.05,337.90,347.28,344.77,311.12,314.90,328.66,331.35,334.58,330.81,329.51,329.81,322.76,325.91,342.70,328.26,323.33,259.23,336.68
2007-01-30 21:56:00.553000,L5,,404.54,410.00,414.17,415.54,401.67,383.97,387.75,396.24,391.32,391.26,384.84,382.22,372.26,387.19,376.15,383.81,393.31,393.53,390.44
2007-02-08 21:49:50.615000,L5,377.22,374.16,378.60,384.47,385.18,358.06,357.82,363.30,362.29,360.34,364.26,364.29,360.93,353.58,362.23,365.46,363.04,364.90,372.40,378.52
2011-01-09 21:50:58.806000,L5,392.48,394.88,400.44,463.51,425.55,410.38,390.26,391.20,459.40,400.65,390.78,415.15,418.99,408.43,393.35,415.46,399.54,459.29,409.75,427.47
2011-01-25 21:50:59.151000,L5,391.91,396.09,386.12,410.72,396.17,411.53,389.80,398.69,397.34,397.44,406.70,411.58,394.45,401.74,393.73,387.98,380.82,373.11,381.90,394.28
2013-07-25 22:03:01.828000,L8,356.80,341.08,345.73,349.08,345.86,332.63,326.49,323.65,336.71,332.60,335.79,343.55,340.81,329.90,339.62,347.55,336.17,333.91,344.11,354.95
2013-10-29 22:02:46.185000,L8,338.55,329.42,330.55,336.04,339.82,319.80,298.30,294.13,315.12,318.80,325.01,328.66,328.67,327.56,327.17,329.32,230.29,328.51,343.65,358.54
2013-11-14 22:02:45.355000,L8,450.78,390.50,403.32,394.17,393.01,377.53,366.82,367.34,382.60,382.99,389.25,381.90,384.34,380.78,380.26,380.86,375.96,378.24,382.77,385.01
2013-11-30 22:02:40.518000,L8,521.97,405.23,404.69,419.73,416.71,398.31,381.62,385.55,400.35,401.64,413.59,428.56,401.73,393.64,397.03,394.31,388.33,389.59,400.05,403.39
2014-02-02 22:02:05.518000,L8,375.10,350.84,355.17,359.33,359.57,350.69,340.00,343.17,346.58,348.17,363.80,365.00,360.61,339.80,343.57,365.18,358.91,356.62,364.68,368.59
2014-02-18 22:01:51.922000,L8,375.31,367.94,361.81,380.15,394.24,392.34,395.89,366.49,419.11,373.37,389.61,395.81,367.78,402.63,402.72,392.60,404.83,396.86,401.82,387.37
2014-03-06 22:01:37.193000,L8,353.20,340.95,345.23,349.77,359.67,348.71,334.84,330.44,336.14,330.49,339.67,346.11,339.60,334.82,342.79,346.08,346.97,349.46,372.89,357.13
2014-07-12 22:00:55.077000,L8,418.99,363.98,349.57,361.77,378.05,351.64,321.23,304.74,335.55,338.87,351.37,352.65,349.72,348.74,349.08,343.45,352.09,351.32,344.34,365.51
2014-08-13 22:01:06.684000,L8,357.08,338.54,346.42,352.47,351.31,345.08,326.93,333.05,336.30,331.50,342.95,345.40,341.82,339.77,343.02,348.66,346.93,344.42,347.65,354.72
2014-11-01 22:01:14.483000,L8,377.97,390.87,381.66,377.05,380.54,393.59,393.04,460.01,456.51,387.67,386.49,483.92,441.17,442.39,428.10,393.09,388.27,418.63,433.12,426.15
2014-11-17 22:01:14.600000,L8,379.31,370.65,372.88,386.98,377.66,358.43,347.86,355.56,357.61,371.73,370.03,370.35,365.39,361.13,374.93,399.49,373.18,372.48,381.49,378.46
2015-01-04 22:01:05.828000,L8,412.92,407.25,400.13,416.90,410.28,385.91,367.66,373.36,375.42,367.52,383.82,408.78,389.36,385.07,391.61,386.78,378.39,377.50,382.58,389.55
2015-03-09 22:00:42.428000,L8,333.04,323.48,328.37,335.67,334.84,317.46,296.73,296.24,315.69,313.26,317.18,330.77,327.26,318.15,323.04,328.40,324.69,332.22,327.85,333.15
2015-05-12 22:00:04.946000,L8,371.32,402.39,393.51,397.18,395.11,411.93,351.34,356.08,391.23,366.91,393.90,456.01,378.64,364.93,376.68,379.29,371.62,372.52,424.78,385.28
2015-05-28 22:00:07.580000,L8,357.54,356.43,359.09,373.08,367.79,357.77,290.55,279.14,303.42,313.16,325.54,330.06,328.41,333.47,341.14,492.18,470.41,497.30,350.53,373.44
2015-06-13 22:00:19.815000,L8,356.10,357.05,357.51,363.88,360.47,341.63,283.75,283.94,304.46,314.55,351.42,339.51,323.91,320.78,333.10,341.11,336.04,337.71,350.73,355.90
2015-06-29 22:00:26.396000,L8,363.52,361.69,355.18,358.58,360.72,344.25,278.98,273.90,300.72,323.43,327.78,352.20,327.18,340.27,334.98,342.72,344.68,339.96,352.09,362.10
2015-07-15 22:00:36.323000,L8,511.96,368.55,368.54,378.15,369.61,355.28,349.47,341.33,348.35,363.04,370.37,362.35,349.14,348.21,351.79,360.10,360.87,357.02,357.49,426.56
2015-07-31 22:00:40.324000,L8,429.63,385.41,388.62,390.33,377.50,360.15,359.34,346.85,353.78,363.73,364.90,371.26,357.81,385.58,374.52,423.16,432.70,421.43,411.74,406.94
2015-08-16 22:00:46.699000,L8,358.59,336.78,350.95,355.86,354.33,338.49,267.84,245.41,295.93,312.56,322.22,330.93,329.98,326.35,328.77,338.85,336.17,341.35,341.80,354.93
2015-09-17 22:01:00.336000,L8,356.52,356.97,353.26,362.49,364.01,341.75,271.52,263.61,299.83,332.06,338.59,337.36,327.49,325.64,335.90,342.59,336.59,339.74,347.77,360.22
2015-10-19 22:01:05.887000,L8,360.07,355.29,353.69,365.26,361.12,349.07,335.44,317.86,304.01,328.04,333.41,339.30,337.27,325.42,331.30,342.68,338.64,342.95,346.35,356.01
2015-12-06 22:01:10.909000,L8,416.35,403.92,453.15,432.58,462.44,395.41,484.81,405.99,396.61,500.82,488.93,479.69,443.50,437.41,425.54,443.25,445.96,443.84,417.84,441.85
2016-02-08 22:01:03.169000,L8,409.31,405.47,404.15,415.02,454.65,408.40,391.39,398.18,418.51,383.66,393.46,392.19,386.11,375.81,384.70,378.16,375.41,384.10,387.74,388.41
2016-02-24 22:00:56.902000,L8,335.78,328.88,329.52,336.08,336.55,323.08,303.14,303.69,317.03,321.17,329.50,326.29,324.13,318.46,317.51,334.95,346.37,342.39,327.18,354.23
2016-03-27 22:00:45.116000,L8,353.49,350.43,344.24,361.97,353.02,349.79,346.97,350.45,355.11,350.30,352.76,345.04,335.78,353.99,358.20,360.43,340.58,340.10,354.65,364.35
2016-04-28 22:00:37.466000,L8,469.59,401.18,380.40,392.72,386.99,421.30,436.19,459.85,457.57,405.95,394.71,409.55,460.42,446.75,386.73,417.46,373.91,379.10,389.36,422.94
2016-05-30 22:00:42.618000,L8,339.13,336.34,347.99,350.29,347.24,246.97,197.17,,221.72,334.84,335.84,252.48,250.78,,,,,,,
2016-06-15 22:00:44.975000,L8,362.95,353.72,360.69,362.32,375.84,372.41,331.02,346.46,348.53,347.71,354.50,348.73,478.21,478.33,468.07,461.37,344.04,351.29,362.35,360.64
2016-07-01 22:00:54.396000,L8,486.02,370.33,364.00,364.23,366.60,357.48,331.14,339.72,358.06,358.01,364.05,363.66,359.79,356.17,366.86,368.90,366.23,363.71,375.09,369.03
2016-11-22 22:01:23.648000,L8,376.87,359.82,358.50,373.83,372.53,351.55,340.51,347.47,356.33,340.48,356.14,352.27,349.20,348.26,355.30,357.32,365.70,364.62,360.46,364.59
2017-01-09 22:01:14.158000,L8,,,,,,,197.26,222.86,281.14,296.67,306.86,288.23,221.37,177.40,302.30,313.88,315.05,,,
2017-01-25 22:01:08.707000,L8,396.53,363.70,363.34,371.61,376.37,382.90,365.47,364.68,362.20,363.41,369.44,371.20,358.32,353.06,360.96,362.08,359.68,361.09,373.30,379.03
2017-02-10 22:01:00.454000,L8,,,,367.91,351.19,421.27,361.37,387.29,322.54,327.13,363.55,349.51,356.46,361.15,362.65,367.61,358.87,361.37,370.33,364.91
2017-03-30 22:00:38.167000,L8,468.15,415.88,414.70,422.05,450.57,422.31,429.16,434.12,450.38,474.28,418.85,417.64,410.25,400.76,402.16,379.15,387.83,391.95,439.76,404.42
2017-04-15 22:00:30.050000,L8,350.85,338.52,342.69,351.93,353.02,349.99,327.25,332.94,326.47,341.31,348.96,343.94,332.59,325.92,331.08,338.46,327.04,334.45,343.67,352.31
2017-05-01 22:00:19.697000,L8,345.21,335.07,340.00,350.10,349.31,334.80,325.58,306.54,318.96,335.60,340.17,332.17,327.89,323.77,327.55,331.85,319.88,332.19,342.04,347.76
2017-06-18 22:00:46.718000,L8,365.77,354.76,357.89,370.00,364.88,347.81,329.73,334.80,348.98,345.90,344.12,353.38,348.11,360.04,342.26,355.81,343.15,345.98,369.56,363.13
2017-07-04 22:00:50.541000,L8,361.79,361.92,368.81,383.21,379.64,351.38,334.42,332.33,330.93,345.42,355.16,348.75,341.20,336.30,348.90,344.22,338.60,352.58,357.84,359.10
2017-09-06 22:01:09.877000,L8,403.48,382.00,418.99,403.67,390.56,372.53,360.45,359.90,380.21,408.04,432.31,408.85,455.32,389.61,423.24,429.82,431.44,447.50,452.92,454.71
2017-09-22 22:01:13.818000,L8,362.44,360.54,357.72,354.00,357.28,350.04,344.48,349.09,324.82,344.30,354.40,365.08,354.90,339.75,349.48,356.87,350.71,351.76,361.96,365.11
2017-10-24 22:01:21.408000,L8,365.89,358.06,379.02,366.46,365.09,362.24,400.11,384.48,357.97,348.70,377.74,378.96,365.90,365.35,397.91,377.77,372.06,407.00,401.50,388.90
2017-12-11 22:01:12.448000,L8,335.38,327.19,329.83,335.78,337.02,318.26,299.53,306.23,316.93,315.77,322.82,321.59,315.31,317.39,316.09,329.84,334.55,342.33,348.82,343.34
2018-03-17 22:00:35.960000,L8,380.73,366.02,360.38,382.71,376.52,377.45,365.47,363.70,383.00,374.93,369.21,362.19,358.70,360.47,480.83,484.56,519.44,496.35,389.06,390.08
2018-04-18 22:00:19.528000,L8,373.42,354.89,359.47,363.32,367.33,358.07,349.51,360.10,363.07,360.79,359.90,389.13,383.19,380.54,399.32,397.68,393.28,370.08,403.76,425.41
2018-05-20 21:59:59.627000,L8,364.36,372.17,364.64,370.11,378.83,395.64,367.53,386.91,386.78,383.96,377.90,415.85,426.20,417.77,428.94,428.32,428.01,425.91,435.24,386.36
2018-08-08 22:00:25.669000,L8,401.91,380.98,387.28,403.32,405.77,362.18,359.75,354.52,370.58,377.27,376.18,331.89,328.27,367.60,375.56,366.50,368.80,360.16,376.31,381.02
2018-08-24 22:00:33.638000,L8,365.42,364.42,359.55,371.95,373.42,365.72,347.89,351.80,361.14,348.78,375.04,383.39,371.05,359.95,367.84,366.42,360.59,358.93,366.11,366.61
2018-10-27 22:00:57.222000,L8,365.68,387.88,356.76,369.22,379.28,363.88,347.70,377.38,359.79,379.11,403.18,397.67,444.81,375.13,386.57,434.76,417.22,414.15,454.26,444.44
2018-11-12 22:00:59.324000,L8,360.75,356.83,354.06,361.71,406.75,410.70,406.64,440.84,379.47,435.80,425.05,406.73,470.41,438.58,411.74,355.49,349.15,359.04,365.52,381.38
2019-02-16 22:00:47.319000,L8,,423.30,400.45,393.44,415.93,411.98,389.27,366.14,387.77,397.64,399.90,406.21,402.40,392.07,383.45,390.89,384.28,379.66,383.75,391.41
2019-03-04 22:00:42.823000,L8,405.89,371.00,362.75,389.24,380.09,404.01,382.49,373.76,385.43,386.87,392.89,499.30,507.43,455.50,496.39,450.17,489.86,477.18,383.51,376.84
2019-05-07 22:00:32.643000,L8,364.61,348.25,355.09,363.91,364.14,344.69,339.27,345.94,352.26,343.29,356.33,348.30,342.26,332.93,341.19,344.21,348.11,344.32,355.19,359.25
2019-05-23 22:00:42.651000,L8,352.49,340.32,348.64,353.21,358.85,336.75,321.31,330.73,337.54,337.73,347.92,345.52,332.36,326.60,332.87,340.34,339.72,341.05,346.09,350.38
2019-06-08 22:00:50.322000,L8,344.63,343.65,337.05,343.43,342.53,319.44,309.36,319.42,326.81,323.78,331.34,327.68,323.68,314.56,323.40,331.83,330.06,331.35,333.63,338.50
2019-07-10 22:00:59.262000,L8,370.04,362.84,364.08,374.14,363.12,342.29,335.16,344.56,338.30,341.78,345.98,340.49,330.08,331.15,330.82,356.42,341.28,344.00,350.28,355.86
2019-07-26 22:01:04.108000,L8,356.59,363.79,360.09,368.23,360.40,347.88,330.92,329.43,333.83,332.23,341.52,342.99,353.94,343.48,342.13,346.59,340.77,337.00,344.57,354.77
2019-08-11 22:01:10.247000,L8,343.78,335.92,338.37,346.74,347.75,332.36,308.07,298.16,308.09,277.28,226.35,261.79,266.78,208.72,180.30,,,,,
2019-08-27 22:01:14.407000,L8,402.36,372.22,368.67,378.20,371.18,372.68,358.83,364.91,362.32,358.43,362.43,362.63,355.40,343.65,352.22,357.86,350.09,353.05,365.29,371.21
2019-10-30 22:01:26.665000,L8,379.87,371.99,374.36,374.14,370.82,362.58,351.19,349.00,361.17,347.65,354.74,355.01,349.89,349.97,348.54,350.09,347.39,348.54,361.11,367.57
2020-02-03 22:01:07.154000,L8,384.72,370.62,372.22,389.21,382.14,391.23,360.57,356.93,368.53,367.15,372.44,474.08,408.95,451.81,446.89,435.03,454.03,448.33,451.46,374.68
2020-03-06 22:00:58.462000,L8,358.80,352.56,348.18,349.22,359.59,340.69,324.17,340.68,346.08,350.74,355.32,352.06,348.68,344.89,356.65,359.67,356.20,356.34,367.37,366.50
2020-04-23 22:00:35.031000,L8,397.11,377.18,387.58,387.11,406.12,402.13,440.07,463.93,412.25,432.96,421.80,404.93,472.44,401.32,411.52,402.96,399.24,449.79,417.68,442.50
2020-05-09 22:00:26.885000,L8,375.37,364.88,364.13,359.93,374.29,371.69,368.93,360.78,367.76,362.59,355.54,352.84,343.48,336.54,337.27,340.49,340.51,344.06,354.36,357.29
2020-06-10 22:00:39.456000,L8,357.28,344.14,344.47,355.97,354.47,349.39,331.65,318.72,337.31,335.10,343.12,342.19,331.57,329.22,331.51,339.56,340.16,335.18,346.15,357.69
2020-07-12 22:00:54.669000,L8,313.79,310.89,313.65,319.70,311.74,236.15,212.20,226.46,239.98,214.71,173.38,223.17,205.88,189.09,190.29,,,296.70,306.65,318.37
2020-08-29 22:01:11.546000,L8,414.33,387.19,387.39,394.67,407.41,416.51,389.35,390.64,419.75,397.01,411.40,413.05,467.59,474.25,480.77,468.14,369.28,385.18,396.47,407.77
2020-09-14 22:01:17.845000,L8,373.25,362.29,361.07,375.88,376.07,389.82,364.13,357.24,366.03,369.68,380.86,372.78,487.99,471.89,470.42,468.60,465.83,469.62,375.61,380.69
2020-09-30 22:01:21.925000,L8,363.83,366.22,360.79,376.79,370.41,360.21,337.34,347.25,350.04,356.42,368.68,357.54,348.95,331.82,340.35,350.93,352.00,357.48,362.89,371.44
2021-01-04 22:01:18.489000,L8,391.15,402.50,388.45,399.20,466.48,370.15,411.33,405.86,432.22,455.64,421.75,442.67,375.34,375.01,386.40,392.58,393.38,402.70,400.00,389.23
2021-02-21 22:01:05.416000,L8,339.74,329.14,330.32,335.28,336.42,323.35,309.88,311.38,319.12,321.54,332.79,332.60,323.22,336.05,323.20,345.42,338.31,334.85,349.63,357.52
2021-03-25 22:00:51.177000,L8,425.84,377.02,375.84,389.87,397.40,377.15,370.74,367.39,378.19,399.41,396.33,399.54,377.82,372.67,376.15,366.79,362.24,370.44,379.57,382.49
2021-04-10 22:00:46.354000,L8,357.36,362.25,368.05,350.95,353.01,329.44,330.03,328.41,340.89,347.45,361.99,355.67,341.15,344.21,353.11,360.05,354.41,505.44,494.75,
2021-07-31 22:01:06.526000,L8,311.92,307.52,306.84,318.46,317.21,286.25,204.45,206.82,257.22,279.37,157.86,,,,,,,,172.19,268.25
2021-09-01 22:01:17.106000,L8,374.38,359.37,362.66,361.50,360.55,343.17,340.52,338.52,339.34,343.11,352.11,357.90,345.92,345.54,355.34,357.80,353.01,349.65,363.43,369.19
2021-11-18 22:00:34.762000,L9,492.74,396.88,402.01,383.84,366.09,363.15,359.52,354.32,365.48,361.57,372.82,379.10,375.68,370.66,369.90,374.40,370.36,370.49,379.22,380.75
2021-12-22 22:01:21.754000,L8,338.32,343.18,346.45,347.39,342.45,326.90,296.93,302.77,305.95,311.93,330.65,311.47,317.65,314.12,306.12,327.72,333.02,336.55,354.73,359.46
2021-12-30 22:01:20.361000,L9,408.62,388.22,389.18,405.70,400.22,378.45,361.06,384.54,375.33,367.27,477.30,464.03,463.23,449.43,456.26,465.94,457.33,440.79,458.08,394.81
2022-01-07 22:01:17.661000,L8,355.59,346.67,350.85,363.11,356.13,331.34,329.84,333.65,338.20,340.42,347.80,347.36,339.96,339.35,344.83,347.49,341.44,349.53,353.04,362.76
2022-01-15 22:01:17.704000,L9,374.54,373.24,371.84,377.80,374.44,367.62,355.91,362.04,356.64,357.16,361.78,364.34,368.09,370.20,385.37,383.92,367.67,369.56,374.58,377.86
2022-02-16 22:01:14.119000,L9,488.22,403.16,424.51,396.65,414.43,480.37,449.07,445.08,453.13,450.25,465.46,484.68,434.02,443.32,468.76,472.42,454.94,430.42,427.00,400.92
2022-03-04 22:01:04.617000,L9,371.35,363.45,356.27,360.28,364.45,357.00,356.60,352.80,361.46,365.27,364.04,351.55,341.82,469.31,483.42,470.30,458.77,351.07,363.20,364.92
2022-04-21 22:00:48.097000,L9,369.53,362.37,372.63,392.68,392.74,466.14,358.77,388.67,361.75,399.72,382.99,400.64,388.96,373.77,381.69,385.32,366.12,376.93,392.90,402.89
2022-04-29 22:00:49.264000,L8,504.88,375.61,389.68,369.01,362.60,364.76,342.29,347.19,358.79,355.53,362.84,357.81,352.34,338.98,339.41,349.70,358.13,365.16,379.04,377.94
2022-05-23 22:00:33.752000,L9,363.85,348.84,350.73,356.45,363.82,343.72,337.46,342.93,347.61,342.22,342.59,336.23,330.37,319.59,329.25,339.51,334.23,339.42,344.51,359.71
2022-05-31 22:01:02.606000,L8,361.62,348.82,352.19,355.72,354.74,348.72,360.56,342.86,342.58,333.86,345.82,341.61,327.29,322.58,339.02,349.98,337.81,342.47,348.83,365.39
2022-07-02 22:01:17.924000,L8,357.56,346.81,350.77,360.62,346.64,336.56,327.78,312.52,337.45,344.63,344.55,336.95,445.09,451.76,459.81,436.09,458.50,460.47,348.54,359.87
2022-08-03 22:01:30.192000,L8,369.37,386.39,370.06,385.94,391.15,386.19,378.48,386.90,391.62,389.92,389.29,399.64,388.62,362.17,368.44,389.57,369.60,362.67,378.50,388.49
2022-08-11 22:01:13.680000,L9,352.59,332.90,343.27,344.67,346.25,328.02,296.57,235.09,296.36,303.18,344.50,339.99,333.27,316.01,331.45,345.55,330.29,353.67,358.23,364.85
2022-09-12 22:01:19.280000,L9,368.82,358.50,359.54,362.10,361.86,349.26,337.39,338.37,349.77,355.25,360.64,358.59,352.27,336.00,349.79,354.22,351.44,349.46,361.11,366.73
2022-10-22 22:01:39.081000,L8,489.62,364.86,362.62,366.37,362.93,355.38,354.98,345.33,357.60,355.21,361.15,361.20,350.55,506.40,508.11,504.15,489.07,353.12,364.59,373.37
2022-11-07 22:01:40.727000,L8,493.94,398.87,406.85,433.57,464.50,414.48,351.73,351.87,355.98,354.79,372.95,374.40,366.00,371.46,372.28,501.72,486.15,494.29,373.66,373.00
2022-11-15 22:01:31.563000,L9,379.92,353.86,363.47,378.89,362.41,360.68,343.42,339.71,355.67,355.83,354.70,406.89,379.91,376.32,355.87,354.71,364.55,386.26,381.50,386.08
