dates,satname,nzd0134-0000,nzd0134-0001,nzd0134-0002,nzd0134-0003
2011-01-07 22:01:44.406000,L5,330.06,312.20,335.82,311.62
2011-02-17 21:55:37.006000,L5,361.80,339.52,357.26,335.55
2011-03-28 22:01:38.376000,L5,308.72,291.56,324.57,230.21
2011-04-13 22:01:34.017000,L5,328.01,309.22,325.68,223.68
2011-09-04 22:00:27.603000,L5,316.80,222.51,309.43,305.28
2013-04-11 22:07:51.092000,L8,326.06,176.64,289.90,292.03
2013-04-11 22:08:15.067000,L8,,310.63,319.78,307.22
2013-04-27 22:07:23.594000,L8,327.67,310.27,323.43,307.79
2013-04-27 22:07:47.557000,L8,327.30,309.27,322.59,305.33
2013-05-13 22:07:59.284000,L8,191.06,305.85,316.36,309.82
2013-05-20 22:13:50.559000,L8,321.05,312.12,332.11,321.62
2013-05-29 22:07:41.466000,L8,325.40,311.75,330.34,322.02
2013-05-29 22:08:05.425000,L8,324.90,310.23,329.29,321.38
2013-06-05 22:13:51.261000,L8,328.19,318.58,338.40,328.32
2013-06-30 22:07:36.163000,L8,295.05,317.09,331.24,321.65
2013-06-30 22:08:00.117000,L8,328.30,317.76,332.27,322.45
2013-07-07 22:13:48.209000,L8,196.34,312.98,332.65,321.18
2013-08-08 22:13:49.700000,L8,207.39,211.95,320.83,314.24
2013-08-17 22:08:03.120000,L8,434.35,327.49,340.45,335.75
2013-09-02 22:07:40.639000,L8,325.96,310.32,293.84,312.36
2013-09-02 22:08:04.598000,L8,324.95,307.91,281.48,307.37
2013-09-25 22:13:41.239000,L8,318.66,307.67,298.59,310.12
2013-10-11 22:13:41.596000,L8,336.87,328.35,342.59,342.30
2013-11-05 22:07:22.900000,L8,375.45,373.15,365.27,371.65
2013-11-05 22:07:46.855000,L8,370.08,369.27,360.70,366.18
2013-11-12 22:13:32.202000,L8,377.89,323.93,339.08,327.29
2013-11-21 22:07:13.797000,L8,341.79,332.76,346.27,332.53
2013-11-21 22:07:37.752000,L8,375.21,372.88,364.56,372.15
2013-12-14 22:13:21.591000,L8,377.91,326.10,345.61,333.89
2014-01-24 22:06:45.554000,L8,338.33,327.15,341.63,330.53
2014-01-24 22:07:09.509000,L8,339.45,327.40,342.03,330.85
2014-01-31 22:12:52.806000,L8,353.60,340.47,357.17,343.82
2014-02-16 22:12:38.819000,L8,323.65,304.79,325.70,308.28
2014-03-20 22:12:13.789000,L8,375.51,372.32,384.95,368.34
2014-03-29 22:05:52.007000,L8,371.64,364.40,344.66,339.94
2014-03-29 22:06:15.961000,L8,427.17,404.08,,
2014-04-05 22:11:58.702000,L8,336.95,328.41,342.03,329.19
2014-04-21 22:11:42.175000,L8,324.66,307.25,315.79,
2014-04-30 22:05:22.578000,L8,326.36,309.43,320.24,242.11
2014-04-30 22:05:46.536000,L8,326.71,310.00,321.99,245.14
2014-07-26 22:11:43.162000,L8,327.10,311.20,303.86,322.02
2014-08-04 22:05:38.545000,L8,327.30,308.86,308.32,320.16
2014-10-30 22:11:58.859000,L8,327.14,311.88,325.50,318.03
2014-11-08 22:05:52.173000,L8,344.83,339.02,351.19,338.88
2014-11-08 22:06:16.124000,L8,332.39,316.40,330.83,322.65
2014-12-01 22:12:00.318000,L8,336.19,322.75,342.32,329.23
2014-12-26 22:05:43.117000,L8,375.27,372.42,362.49,367.88
2015-01-02 22:11:50.958000,L8,371.37,324.54,342.88,331.47
2015-02-28 22:05:24.487000,L8,374.62,324.84,339.22,331.07
2015-02-28 22:05:48.437000,L8,373.73,324.35,338.81,330.72
2015-03-07 22:11:30.209000,L8,324.64,306.98,329.75,309.96
2015-03-16 22:05:13.611000,L8,362.73,327.38,338.40,330.69
2015-04-24 22:11:08.401000,L8,326.16,310.73,332.26,315.78
2015-05-03 22:04:48.802000,L8,190.53,,292.07,300.26
2015-05-10 22:10:52.487000,L8,323.68,312.10,333.88,321.21
2015-05-19 22:04:40.718000,L8,327.63,316.68,331.81,321.98
2015-05-19 22:05:04.672000,L8,327.17,315.13,331.05,321.18
2015-06-20 22:04:57.007000,L8,198.61,316.00,335.43,326.28
2015-06-20 22:05:20.970000,L8,275.95,312.55,333.46,324.26
2015-06-27 22:11:10.298000,L8,326.05,313.41,334.14,321.45
2015-07-22 22:05:13.606000,L8,289.21,310.85,325.07,320.36
2015-07-22 22:05:37.569000,L8,289.45,310.98,325.58,320.08
2015-07-29 22:11:25.856000,L8,326.50,314.36,332.91,323.17
2015-08-07 22:05:16.273000,L8,324.17,225.54,301.29,318.67
2015-08-07 22:05:40.232000,L8,325.51,311.67,326.05,320.28
2015-08-23 22:05:24.610000,L8,328.36,311.60,327.64,322.51
2015-08-23 22:05:48.569000,L8,327.96,310.23,326.31,321.52
2015-12-20 22:11:57.501000,L8,323.74,315.99,335.68,313.13
2016-02-22 22:11:42.580000,L8,325.57,312.63,333.68,318.81
2016-03-09 22:11:40.902000,L8,326.13,314.56,335.20,320.36
2016-03-25 22:11:32.353000,L8,325.82,311.97,333.66,321.78
2016-04-03 22:05:16.685000,L8,410.12,324.04,341.27,332.20
2016-04-26 22:11:21.230000,L8,326.99,317.18,338.03,324.63
2016-05-12 22:11:20.683000,L8,326.94,318.19,341.21,328.39
2016-05-21 22:05:14.459000,L8,309.80,310.26,330.50,173.70
2016-05-21 22:05:38.418000,L8,309.63,310.16,330.51,319.32
2016-06-13 22:11:30.674000,L8,323.60,311.88,334.15,172.54
2016-07-15 22:11:46.335000,L8,324.50,312.26,333.88,323.66
2016-07-24 22:06:01.938000,L8,326.22,309.81,329.10,321.66
2016-08-16 22:11:53.694000,L8,323.99,309.87,326.50,318.04
2016-09-10 22:05:51.530000,L8,329.11,314.52,326.96,315.40
2016-09-10 22:06:15.488000,L8,329.26,314.50,326.69,315.31
2016-10-12 22:05:57.250000,L8,329.34,315.07,328.16,319.28
2016-10-12 22:06:21.213000,L8,329.07,315.02,327.67,318.71
2016-10-28 22:05:59.220000,L8,401.92,367.20,374.93,368.91
2016-10-28 22:06:23.178000,L8,378.54,333.19,347.91,336.00
2016-11-04 22:12:09.415000,L8,325.97,264.03,298.03,317.44
2016-11-20 22:12:09.409000,L8,372.67,371.37,362.56,370.81
2016-12-15 22:06:18.115000,L8,319.70,328.51,342.58,323.72
2016-12-22 22:12:03.110000,L8,335.88,323.64,343.47,329.43
2017-01-16 22:05:47.126000,L8,310.33,217.40,252.17,299.07
2017-01-16 22:06:11.085000,L8,,204.26,246.12,294.19
2017-01-23 22:11:55.340000,L8,383.05,326.61,345.12,331.34
2017-03-05 22:05:27.019000,L8,338.43,329.57,342.01,334.15
2017-03-05 22:05:50.977000,L8,338.33,329.30,341.51,333.99
2017-04-06 22:05:10.007000,L8,331.20,319.16,334.13,322.75
2017-04-06 22:05:33.966000,L8,327.51,313.10,328.29,316.21
2017-04-13 22:11:17.034000,L8,302.93,304.96,327.39,304.71
2017-05-08 22:04:59.325000,L8,326.24,313.47,331.89,319.49
2017-05-08 22:05:23.284000,L8,326.44,313.55,332.18,319.37
2017-05-24 22:05:10.453000,L8,289.45,314.81,331.50,321.34
2017-05-24 22:05:34.407000,L8,294.49,313.61,330.51,320.53
2017-06-25 22:05:23.687000,L8,324.52,225.34,323.93,
2017-06-25 22:05:47.638000,L8,324.40,223.92,322.86,
2017-07-11 22:05:26.464000,L8,324.95,243.74,329.60,320.36
2017-07-11 22:05:50.423000,L8,212.57,233.31,327.96,318.83
2017-08-03 22:11:47.949000,L8,326.64,311.83,326.83,320.35
2017-08-19 22:11:53.133000,L8,380.35,321.94,340.38,330.00
2017-08-28 22:05:44.051000,L8,327.69,314.29,328.80,319.97
2017-08-28 22:06:08.010000,L8,327.02,312.87,,282.75
2017-09-04 22:11:55.578000,L8,375.04,325.97,346.50,332.92
2017-12-02 22:05:46.939000,L8,369.55,329.71,344.51,334.76
2017-12-02 22:06:10.894000,L8,370.01,330.57,345.11,335.44
2017-12-18 22:05:49.621000,L8,361.77,339.23,350.77,339.90
2018-01-10 22:11:54.118000,L8,326.48,308.19,327.72,
2018-01-19 22:05:38.704000,L8,323.56,242.76,,
2018-01-19 22:06:02.658000,L8,326.55,308.64,325.07,
2018-01-26 22:11:45.215000,L8,323.86,308.39,330.03,317.34
2018-02-04 22:05:29.733000,L8,329.68,312.09,328.83,
2018-02-20 22:05:24.255000,L8,319.85,259.19,323.78,
2018-03-08 22:05:15.942000,L8,380.17,375.30,393.55,377.62
2018-03-08 22:05:39.901000,L8,380.09,375.28,393.47,377.59
2018-03-31 22:11:15.901000,L8,336.75,327.94,348.46,
2018-04-25 22:04:50.953000,L8,329.14,315.38,334.67,322.71
2018-04-25 22:05:14.903000,L8,332.97,320.00,338.59,327.48
2018-05-02 22:10:57.873000,L8,324.43,313.90,333.10,169.26
2018-07-05 22:10:54.795000,L8,295.37,310.20,332.29,322.38
2018-08-31 22:05:11.322000,L8,326.73,310.80,327.93,318.87
2018-08-31 22:05:35.273000,L8,326.95,310.32,327.20,318.45
2018-09-07 22:11:24.397000,L8,413.81,321.17,342.42,332.01
2018-09-16 22:05:15.874000,L8,329.00,313.08,327.34,320.15
2018-09-16 22:05:39.825000,L8,329.09,313.45,327.81,320.39
2018-10-02 22:05:23.291000,L8,336.35,326.12,340.86,331.59
2018-10-02 22:05:47.245000,L8,342.62,331.40,347.68,337.38
2018-10-18 22:05:29.751000,L8,364.27,327.81,341.05,331.85
2018-10-18 22:05:53.709000,L8,366.16,326.42,339.93,330.73
2018-10-25 22:11:42.546000,L8,278.58,210.22,203.24,292.13
2018-11-03 22:05:33.462000,L8,379.21,325.43,340.47,333.95
2018-11-03 22:05:57.421000,L8,335.08,322.70,337.82,330.15
2019-02-07 22:05:47.667000,L8,343.13,333.89,347.51,333.74
2019-02-14 22:11:33.473000,L8,372.74,324.00,342.58,329.88
2019-02-23 22:05:44.581000,L8,329.25,307.82,319.69,300.50
2019-03-02 22:11:29.304000,L8,375.43,325.42,340.08,327.90
2019-04-12 22:05:06.784000,L8,379.52,374.99,392.73,376.19
2019-04-12 22:05:30.743000,L8,377.22,372.22,387.46,373.18
2019-04-28 22:05:02.570000,L8,328.06,313.59,329.43,287.38
2019-06-15 22:05:27.936000,L8,290.88,313.69,331.41,322.27
2019-06-15 22:05:51.895000,L8,190.54,310.88,328.78,
2019-06-22 22:11:40.996000,L8,182.16,281.77,329.87,320.01
2019-07-08 22:11:44.725000,L8,209.31,277.60,332.20,257.12
2019-07-17 22:05:35.131000,L8,325.27,312.95,329.93,322.19
2019-07-17 22:05:59.094000,L8,325.13,312.45,329.32,321.56
2019-07-24 22:11:48.987000,L8,331.65,324.01,341.43,332.98
2019-08-09 22:11:55.358000,L8,325.20,310.14,332.93,321.35
2019-08-18 22:05:47.276000,L8,202.50,228.45,320.53,318.53
2019-08-18 22:06:11.235000,L8,323.90,242.26,325.36,319.76
2019-11-06 22:06:00.727000,L8,375.89,327.77,340.50,335.62
2019-11-06 22:06:24.678000,L8,359.69,328.69,341.81,338.11
2019-11-22 22:05:57.141000,L8,376.45,325.97,339.86,330.51
2019-11-22 22:06:21.092000,L8,432.73,329.24,343.72,337.44
2020-01-09 22:05:49.761000,L8,357.94,368.05,355.67,365.97
2020-01-09 22:06:13.711000,L8,370.82,368.02,355.04,365.93
2020-01-16 22:11:59.041000,L8,369.57,370.88,358.70,372.38
2020-01-25 22:05:45.614000,L8,344.50,366.91,352.93,342.57
2020-01-25 22:06:09.569000,L8,344.16,366.60,352.16,341.45
2020-02-01 22:11:53.781000,L8,325.38,311.19,329.36,
2020-02-10 22:05:40.938000,L8,340.64,329.62,340.91,334.66
2020-02-10 22:06:04.888000,L8,339.19,328.40,339.76,332.90
2020-02-26 22:05:36.872000,L8,330.43,315.19,328.77,246.31
2020-03-13 22:05:30.251000,L8,335.81,325.87,338.37,326.29
2020-03-13 22:05:54.202000,L8,337.72,328.45,341.04,330.50
2020-04-21 22:11:21.823000,L8,326.77,311.99,331.05,306.29
2020-05-16 22:05:27.607000,L8,327.88,267.51,237.51,294.07
2020-06-08 22:11:24.028000,L8,196.10,309.25,328.54,319.26
2020-08-20 22:05:42.019000,L8,326.79,308.15,325.05,308.97
2020-08-20 22:06:05.973000,L8,324.31,,,
2020-08-27 22:11:56.368000,L8,323.92,308.97,327.72,319.47
2020-09-21 22:05:54.893000,L8,324.58,308.13,297.98,313.41
2020-09-21 22:06:18.848000,L8,328.53,316.32,328.81,321.99
2020-10-07 22:06:21.789000,L8,330.46,311.35,302.37,304.72
2020-11-08 22:05:55.364000,L8,320.73,216.14,286.38,296.87
2020-12-01 22:12:09.987000,L8,370.05,367.12,358.89,345.55
2020-12-26 22:05:56.607000,L8,380.37,369.66,369.50,369.52
2020-12-26 22:06:20.557000,L8,372.56,330.83,345.82,336.82
2021-01-11 22:05:50.293000,L8,373.61,367.58,349.96,367.84
2021-01-11 22:06:14.248000,L8,326.13,310.27,329.04,307.54
2021-02-03 22:11:56.237000,L8,327.55,315.24,333.45,320.07
2021-02-12 22:05:43.398000,L8,340.53,327.28,341.13,330.76
2021-02-12 22:06:07.348000,L8,332.81,316.19,331.99,321.13
2021-02-19 22:11:51.945000,L8,373.45,371.07,354.81,367.67
2021-03-23 22:11:37.336000,L8,329.73,318.75,335.64,321.87
2021-04-24 22:11:25.382000,L8,327.27,315.04,333.40,322.42
2021-05-19 22:05:16.285000,L8,325.87,313.39,331.21,321.58
2021-05-19 22:05:40.235000,L8,325.63,312.94,330.72,321.12
2021-05-26 22:11:31.065000,L8,191.55,307.67,329.09,309.05
2021-06-11 22:11:38.046000,L8,302.96,259.13,331.94,318.75
2021-06-20 22:05:53.843000,L8,,,326.86,
2021-07-13 22:11:43.513000,L8,324.25,311.69,335.71,321.39
2021-09-24 22:05:56.897000,L8,330.14,320.36,335.97,325.31
2021-09-24 22:06:20.847000,L8,,219.38,296.82,288.41
2021-11-06 22:12:48.299000,L9,371.16,368.80,360.23,345.97
2021-11-18 22:12:08.776000,L8,328.89,315.27,331.54,320.84
2021-12-29 22:05:53.312000,L8,325.99,311.24,328.10,302.72
2022-01-21 22:11:59.917000,L8,328.17,311.81,332.67,317.67
2022-01-22 22:05:54.259000,L9,311.67,247.57,315.69,
2022-01-22 22:06:18.213000,L9,318.88,264.89,266.71,
2022-01-29 22:12:05.530000,L9,376.08,360.73,345.04,332.20
2022-01-30 22:06:10.369000,L8,328.83,312.79,330.44,309.25
2022-02-14 22:12:01.049000,L9,340.95,330.27,343.52,334.09
2022-02-22 22:11:50.626000,L8,368.37,368.06,353.21,366.47
2022-02-23 22:05:44.132000,L9,374.28,372.03,363.24,373.40
2022-02-23 22:06:08.091000,L9,347.38,366.26,351.67,346.88
2022-03-02 22:11:50.022000,L9,328.21,313.93,335.04,316.73
2022-03-11 22:05:39.861000,L9,327.15,308.20,241.60,
2022-03-27 22:05:58.509000,L9,338.16,324.39,342.21,332.99
2022-04-03 22:11:45.362000,L9,,266.73,327.99,316.60
2022-05-05 22:11:31.114000,L9,321.43,310.28,327.69,313.20
2022-05-06 22:05:29.729000,L8,325.99,309.42,328.54,321.28
2022-05-06 22:05:53.688000,L8,325.02,307.81,326.85,240.27
2022-05-21 22:11:19.594000,L9,275.52,309.88,332.09,320.89
2022-05-22 22:05:34.636000,L8,273.11,310.22,330.86,317.06
2022-05-22 22:05:58.595000,L8,201.43,306.47,327.18,310.25
2022-06-07 22:05:43.588000,L8,192.26,308.91,329.92,323.32
2022-06-07 22:06:07.543000,L8,324.04,309.92,331.13,323.99
2022-06-14 22:11:59.156000,L8,299.13,310.15,338.44,325.87
2022-06-15 22:05:16.001000,L9,197.57,312.25,331.41,322.87
2022-06-15 22:05:39.951000,L9,325.71,314.92,333.62,325.14
2022-06-22 22:11:38.702000,L9,323.78,311.53,334.40,322.74
2022-07-01 22:05:54.433000,L9,325.53,315.07,331.95,322.61
2022-07-08 22:11:39.226000,L9,288.12,309.90,331.56,286.54
2022-07-16 22:12:03.012000,L8,319.27,313.04,337.29,323.14
2022-07-25 22:05:59.697000,L8,326.06,312.51,332.22,316.44
2022-07-25 22:06:23.647000,L8,324.91,309.80,328.92,226.83
2022-08-02 22:06:07.308000,L9,324.08,293.92,326.50,314.40
2022-08-10 22:06:08.294000,L8,328.90,316.83,330.32,322.65
2022-08-10 22:06:32.253000,L8,326.57,312.09,326.05,319.61
2022-08-26 22:06:34.331000,L8,,,246.68,225.81
2022-11-22 22:06:05.804000,L9,323.70,222.49,288.48,304.09
2022-11-22 22:06:29.758000,L9,,,276.72,
2022-11-30 22:06:11.965000,L8,227.28,259.48,298.17,305.07
2022-11-30 22:06:35.920000,L8,228.28,260.00,299.16,305.34
2022-12-24 22:06:26.081000,L9,326.08,307.84,320.33,317.18
2023-01-16 22:12:10.212000,L9,383.65,372.57,379.36,368.18
2023-01-17 22:06:18.381000,L8,354.88,328.39,342.11,336.82
2023-01-24 22:12:10.678000,L8,325.80,309.11,329.43,317.67
2023-02-09 22:12:09.040000,L8,374.90,369.55,367.45,365.83
2023-02-17 22:12:13.542000,L9,315.09,220.48,297.80,307.44
2023-02-18 22:05:50.040000,L8,376.60,365.03,356.43,349.66
2023-02-18 22:06:13.995000,L8,376.63,365.12,356.28,349.88
2023-02-25 22:11:52.258000,L8,360.48,357.39,362.84,350.67
2023-03-05 22:12:01.427000,L9,330.00,315.02,337.18,322.74
2023-03-13 22:11:47.152000,L8,340.48,327.27,348.47,334.62
2023-03-14 22:05:47.276000,L9,338.99,327.83,344.91,337.23
2023-03-14 22:06:11.235000,L9,327.84,311.45,330.00,321.78
2023-03-21 22:11:55.188000,L9,328.23,312.24,335.52,322.14
2023-03-22 22:05:28.899000,L8,328.31,311.77,330.10,316.53
2023-03-22 22:05:52.850000,L8,328.92,312.55,330.88,318.76
2023-03-29 22:11:37.049000,L8,379.25,375.33,386.05,373.18
2023-03-30 22:05:35.326000,L9,339.32,327.01,346.54,340.22
2023-03-30 22:05:59.281000,L9,328.76,312.61,333.30,321.62
2023-04-07 22:05:40.262000,L8,323.86,304.79,317.65,241.45
2023-04-23 22:05:09.227000,L8,324.02,232.60,323.28,297.99
2023-04-23 22:05:33.182000,L8,323.79,231.96,322.40,296.97
2023-05-16 22:11:04.371000,L8,257.49,308.77,332.09,322.66
2023-05-24 22:11:17.213000,L9,303.15,267.25,331.07,321.74
2023-05-25 22:04:56.681000,L8,324.41,310.89,334.29,325.54
2023-05-25 22:05:20.631000,L8,323.96,310.14,333.51,324.85
2023-06-02 22:05:05.917000,L9,191.60,270.59,329.19,322.30
2023-06-02 22:05:29.872000,L9,189.89,308.71,328.80,321.86
2023-06-09 22:11:12.914000,L9,193.24,251.71,333.27,322.52
2023-06-10 22:05:03.911000,L8,325.96,314.67,332.25,326.63
2023-06-10 22:05:27.865000,L8,190.86,256.08,327.97,284.85
2023-06-17 22:11:17.056000,L8,199.71,309.03,335.39,324.07
2023-06-18 22:04:57.703000,L9,262.52,313.24,332.58,325.66
2023-06-18 22:05:21.666000,L9,194.09,312.66,331.87,325.16
2023-06-25 22:11:08.216000,L9,192.73,250.28,332.68,323.06
2023-07-11 22:11:24.365000,L9,207.47,247.69,331.06,322.62
2023-07-12 22:05:20.312000,L8,324.16,194.10,331.84,324.77
2023-07-12 22:05:44.275000,L8,324.51,227.84,332.25,324.94
2023-07-27 22:11:26.959000,L9,318.75,308.83,330.51,322.03
2023-08-04 22:11:40.478000,L8,308.64,251.12,330.77,322.30
2023-08-05 22:05:23.191000,L9,323.54,249.30,326.94,321.63
2023-08-05 22:05:47.142000,L9,324.09,310.03,328.36,322.42
2023-08-13 22:05:32.097000,L8,306.78,227.40,315.56,315.47
2023-08-21 22:05:28.170000,L9,325.06,312.87,326.33,322.18
2023-08-21 22:05:52.129000,L9,324.85,312.15,325.55,321.56
2023-08-28 22:11:44.258000,L9,381.51,322.18,346.55,333.47
2023-10-07 22:11:57.146000,L8,323.88,304.94,,
2023-11-01 22:06:14.963000,L8,332.24,311.47,325.12,322.75
2023-11-08 22:11:57.030000,L8,425.21,373.90,388.02,372.17
