dates,satname,nzd0364-0000,nzd0364-0001,nzd0364-0002,nzd0364-0003,nzd0364-0004,nzd0364-0005,nzd0364-0006,nzd0364-0007,nzd0364-0008,nzd0364-0009,nzd0364-0010,nzd0364-0011,nzd0364-0012,nzd0364-0013,nzd0364-0014,nzd0364-0015,nzd0364-0016,nzd0364-0017,nzd0364-0018
2001-10-11 21:55:21.747000,L7,377.25,380.63,370.07,363.51,346.19,359.02,343.42,330.98,351.26,318.34,314.67,303.82,296.96,293.52,276.69,257.05,251.57,248.69,256.28
2001-12-30 21:55:49.115000,L7,363.34,364.81,362.56,359.25,350.65,341.62,337.41,333.52,328.67,326.25,322.27,311.68,300.63,287.40,279.81,259.73,249.16,243.60,259.23
2002-01-15 21:55:59.365000,L7,355.50,361.66,347.67,339.75,354.60,329.48,315.69,299.13,305.67,284.42,273.28,,,266.68,273.11,263.58,247.39,240.40,253.80
2002-02-16 21:56:06.046000,L7,353.46,351.64,343.53,342.49,324.86,314.51,312.90,316.27,279.20,295.35,291.09,290.68,289.48,280.04,263.28,246.11,214.26,,
2002-05-07 21:56:03.729000,L7,338.59,264.85,253.61,266.13,333.46,326.39,327.88,314.55,275.01,,,,,274.51,260.86,246.27,247.41,240.85,248.96
2002-08-27 21:55:12.096000,L7,354.82,369.99,349.43,366.60,335.96,326.96,329.44,321.69,316.50,296.63,291.63,296.67,289.09,276.67,257.12,252.37,241.74,238.79,248.23
2002-09-12 21:55:07.575000,L7,365.51,371.96,365.19,362.61,349.85,340.86,334.27,331.20,323.40,311.55,304.88,307.17,294.93,285.91,268.86,257.01,245.37,243.31,250.11
2002-10-14 21:54:55.882000,L7,368.40,374.46,369.65,370.30,350.91,352.87,346.00,338.35,332.16,329.41,310.73,238.06,253.88,298.59,272.63,264.95,254.37,244.86,254.20
2002-10-30 21:55:01.471000,L7,353.50,360.65,360.29,348.74,341.51,334.77,335.11,329.67,331.70,307.23,308.20,295.26,299.71,272.99,261.32,250.09,244.75,239.98,245.90
2003-01-02 21:55:34.113000,L7,335.88,332.14,241.30,264.90,310.46,309.70,293.94,296.01,270.22,,,,,,,,,,
2003-01-18 21:55:42.118000,L7,343.74,333.92,323.70,341.97,324.34,334.25,296.32,298.49,269.69,,,,,262.68,259.40,247.59,237.53,241.29,247.08
2003-02-19 21:55:54.479000,L7,344.03,351.28,241.08,263.96,312.33,322.79,296.53,301.03,271.01,273.87,,,273.65,285.18,264.33,252.69,248.02,236.90,255.57
2003-03-23 21:55:52.571000,L7,330.68,330.78,325.03,319.89,317.89,320.83,298.99,282.56,264.64,,,,,,257.83,248.70,246.31,228.32,244.82
2003-04-08 21:55:59.443000,L7,298.46,338.49,249.18,264.62,320.06,319.82,297.95,330.82,269.48,295.55,,276.16,276.14,257.43,261.65,248.45,240.26,237.40,247.20
2003-04-24 21:55:58.309000,L7,291.91,352.68,344.09,348.26,321.38,305.60,305.43,290.50,265.79,272.84,,,,,258.14,242.48,245.38,234.63,247.92
2003-07-21 21:43:45.776000,L5,346.67,354.39,357.24,349.97,336.79,324.34,321.24,315.37,309.49,288.58,,,280.10,276.59,264.51,235.91,219.53,,
2003-07-30 21:37:45.389000,L5,,,,,,298.19,300.46,293.38,291.85,273.81,,,284.82,289.26,288.63,253.04,245.94,229.12,
2003-12-21 21:39:43.071000,L5,,,,316.09,307.93,302.12,304.89,303.16,362.06,288.43,,294.01,300.42,354.18,335.35,264.85,268.37,267.13,256.73
2003-12-28 21:45:57.554000,L5,341.28,336.25,336.09,265.48,277.64,233.19,230.74,177.86,292.66,284.13,,290.66,258.92,292.20,260.24,225.08,225.65,219.24,208.44
2004-04-02 21:46:30.745000,L5,395.48,354.88,354.64,353.81,334.79,329.00,333.82,349.92,311.75,288.36,290.67,293.73,331.92,301.18,271.28,242.60,243.65,234.06,237.15
2004-05-04 21:47:27.968000,L5,,,,,,,296.29,312.43,298.18,288.49,,285.05,282.63,301.96,315.36,228.78,225.52,207.90,
2004-05-20 21:47:56.357000,L5,343.25,355.58,352.54,343.36,334.87,324.38,323.76,316.01,295.62,285.15,,288.60,283.12,283.80,263.29,217.54,,,
2004-06-05 21:48:24.950000,L5,352.80,357.99,358.38,347.81,339.65,334.68,330.86,323.76,322.65,322.80,322.33,317.19,308.92,301.15,280.99,244.01,230.80,231.35,230.26
2004-07-07 21:49:21.098000,L5,346.51,355.60,352.08,343.86,334.64,326.61,324.75,316.42,301.27,295.46,295.64,293.84,291.13,290.47,276.75,243.91,221.25,204.54,206.79
2004-07-23 21:49:45.084000,L5,336.54,352.31,350.30,346.68,191.16,216.15,193.88,308.83,277.81,277.89,,,,,,,,,
2004-08-24 21:50:29.935000,L5,344.54,352.76,348.73,339.74,271.26,213.10,191.75,310.44,297.30,288.27,,274.90,279.69,276.26,262.71,216.08,217.44,,
2004-09-18 21:44:58.764000,L5,292.98,314.85,312.28,310.45,307.26,301.20,307.66,299.62,296.45,292.20,295.29,293.57,300.21,307.91,299.03,272.48,255.55,251.99,247.38
2004-09-25 21:51:19.231000,L5,361.90,359.92,354.62,350.82,337.34,337.67,320.81,317.19,312.10,302.20,299.78,290.21,287.39,280.80,266.24,232.28,232.35,223.01,217.12
2004-10-04 21:45:19.602000,L5,286.20,299.26,301.75,301.35,238.92,186.02,199.94,232.36,209.11,257.07,255.16,267.78,257.01,247.87,270.60,,,,
2004-10-20 21:45:40.625000,L5,,,,,,298.19,297.24,293.91,292.56,284.89,285.18,285.74,288.91,292.83,285.85,248.14,247.12,241.70,241.51
2004-11-12 21:52:15.232000,L5,357.22,360.26,353.95,350.35,335.80,326.32,320.60,316.63,311.01,302.52,300.42,295.63,293.27,293.19,273.71,240.36,239.55,225.22,222.01
2005-01-15 21:53:21.356000,L5,341.85,346.30,351.36,352.41,338.27,329.92,335.47,319.78,306.00,302.11,,268.19,298.49,292.66,260.50,222.49,222.24,222.20,211.45
2005-03-04 21:54:04.136000,L5,357.00,349.72,346.17,251.65,263.23,211.16,206.65,317.50,300.11,293.24,289.51,290.35,285.12,279.63,264.59,239.44,236.77,230.08,228.20
2005-04-05 21:54:19.058000,L5,404.25,355.90,353.64,264.05,269.65,224.42,216.83,170.32,301.13,252.25,,282.21,295.21,225.74,326.53,306.47,246.95,210.51,214.28
2005-04-21 21:54:22.812000,L5,392.33,358.92,358.04,352.30,257.55,207.61,193.06,359.68,351.71,339.36,301.75,290.38,296.52,294.48,274.79,225.18,220.53,214.21,210.76
2005-05-23 21:54:36.577000,L5,352.81,357.44,349.20,348.88,335.00,327.18,321.12,312.31,310.52,292.53,,286.72,287.88,284.02,268.84,238.29,227.70,,
2005-06-08 21:54:44.925000,L5,346.42,354.18,352.26,346.76,338.01,327.97,328.97,316.68,311.79,296.07,289.16,291.42,288.73,290.96,267.16,237.02,218.06,,
2005-07-10 21:54:55.488000,L5,335.31,354.80,350.24,348.19,334.39,325.13,320.37,311.21,305.30,283.99,,,283.68,282.01,,,,,
2005-08-20 21:49:06.970000,L5,,,,,,,,299.91,295.06,289.86,285.40,295.31,313.82,319.15,315.98,259.92,236.59,238.72,238.88
2005-08-27 21:55:20.007000,L5,349.59,353.72,350.55,344.40,335.23,326.51,323.10,318.58,315.84,302.10,294.49,294.83,289.83,294.56,270.49,238.67,226.29,203.66,214.68
2005-09-28 21:55:20.450000,L5,352.65,353.75,344.74,336.36,343.75,325.05,323.85,316.18,305.63,291.59,289.12,292.74,287.23,286.64,266.38,226.26,212.08,,
2005-10-07 21:49:06.876000,L5,,,,,,,,,,289.55,280.96,292.74,298.58,307.37,301.20,262.32,243.59,239.48,
2005-10-30 21:55:15.307000,L5,349.84,357.04,347.94,349.56,331.72,325.61,316.69,309.51,306.60,295.55,304.13,255.94,282.05,285.13,258.22,182.56,,,
2005-11-08 21:49:16.532000,L5,,,,,,,,,,,277.15,293.89,292.71,302.35,297.35,255.73,237.57,,
2006-02-19 21:57:51.685000,L5,346.37,345.34,341.40,251.09,265.82,225.98,216.28,306.74,288.19,248.34,,,279.17,235.16,260.83,223.79,220.60,216.00,221.55
2006-06-27 22:00:00.431000,L5,344.27,356.92,354.25,347.79,333.88,324.78,320.80,315.17,307.40,284.52,,281.17,283.46,279.13,263.26,229.66,177.43,,
2006-09-15 22:01:03.273000,L5,342.30,354.38,348.15,335.22,336.63,320.51,315.43,309.72,297.27,280.74,,281.42,279.36,280.39,264.68,225.45,217.00,,
2006-10-10 21:55:08.811000,L5,,,301.92,306.58,303.29,301.07,297.80,302.63,292.01,285.14,277.58,292.87,295.07,300.33,292.22,261.28,239.01,242.11,
2006-11-02 22:01:32.743000,L5,354.38,357.47,350.66,347.21,337.32,329.84,323.63,315.80,295.69,293.74,286.99,295.66,289.94,293.19,333.86,239.44,233.54,212.09,207.30
2006-11-27 21:55:35.233000,L5,286.14,297.30,295.19,297.35,238.31,203.94,206.20,218.81,281.75,279.91,,,,304.83,302.44,251.17,177.16,,
2007-01-05 22:02:04.371000,L5,339.08,337.46,338.59,335.91,275.54,244.98,231.80,187.76,213.68,285.98,,,,272.90,263.76,233.91,227.50,210.97,215.48
2007-01-21 22:02:09.591000,L5,342.01,340.43,336.37,202.19,262.40,236.95,228.50,169.95,292.46,284.92,,,283.13,268.30,262.31,235.94,233.13,226.44,234.89
2007-01-30 21:56:00.553000,L5,333.68,303.61,308.85,308.90,296.89,285.09,290.11,283.45,269.05,,,,,,284.21,252.28,262.52,255.97,244.47
2007-02-06 22:02:11.997000,L5,345.26,344.30,342.32,339.63,318.83,315.71,312.24,307.14,294.53,285.85,,,281.47,271.44,263.44,236.44,234.18,225.15,227.01
2008-02-25 21:57:37.029000,L5,354.77,347.58,342.98,264.37,308.18,309.76,305.27,298.99,283.04,259.96,,,,,247.66,218.75,226.87,217.32,224.24
2008-12-09 21:51:18.382000,L5,350.78,351.02,351.23,349.64,336.69,329.59,324.33,319.47,304.46,293.49,292.15,294.66,290.11,290.61,277.82,245.31,236.28,229.19,230.64
2008-12-25 21:51:46.135000,L5,347.69,342.60,344.10,265.67,273.41,241.54,220.94,179.15,286.89,280.32,,,278.91,275.27,268.34,233.19,225.49,,
2010-01-29 21:58:05.346000,L5,355.93,350.35,349.71,248.20,264.02,235.46,204.69,314.05,290.93,,,290.17,284.44,278.30,268.56,240.20,241.07,230.11,233.17
2010-10-12 21:57:13.086000,L5,342.77,350.50,342.60,340.56,331.92,323.39,321.15,314.18,311.41,289.77,284.12,288.76,284.99,286.38,270.51,235.52,221.15,,
2011-01-16 21:57:09.950000,L5,356.56,348.59,345.38,317.11,,,,,,,,289.96,298.64,308.12,286.68,248.66,242.01,222.28,226.46
2011-02-17 21:57:12.898000,L5,366.36,361.79,360.94,353.33,340.50,336.53,330.77,315.73,295.10,279.87,,,,,234.73,240.76,247.16,211.19,225.60
2011-09-13 21:55:45.838000,L5,348.14,350.27,349.54,344.24,334.19,326.09,320.53,312.13,302.60,288.85,281.35,282.14,281.97,282.98,264.57,229.34,220.54,,
2013-04-11 22:09:26.995000,L8,343.35,343.68,340.31,342.00,328.24,325.46,319.15,309.77,296.07,286.71,290.06,285.08,283.68,283.40,268.89,250.28,249.15,234.84,247.34
2013-05-13 22:09:11.169000,L8,343.31,347.91,344.44,344.30,330.25,326.42,319.88,307.68,301.32,286.86,287.20,285.11,286.32,292.13,266.49,248.61,248.63,235.25,244.18
2013-05-29 22:09:17.297000,L8,341.09,344.98,341.80,342.33,332.12,332.50,320.58,310.01,307.45,294.14,263.27,245.08,252.21,288.40,267.87,251.28,247.53,233.84,244.75
2013-06-30 22:09:11.994000,L8,344.62,352.63,347.02,344.60,335.36,329.76,321.94,313.02,311.69,294.53,287.06,287.40,283.67,284.09,267.35,252.28,247.56,233.99,243.66
2013-09-02 22:09:16.475000,L8,357.99,365.88,364.22,360.37,342.10,341.48,336.22,323.76,317.79,306.93,298.89,294.79,289.41,292.88,282.73,270.66,257.04,243.88,253.15
2013-12-07 22:08:50.709000,L8,344.94,342.01,339.81,338.70,328.03,325.65,320.41,312.28,302.31,198.06,292.35,286.72,282.56,282.70,270.48,260.27,254.82,236.13,248.20
2014-01-24 22:08:21.364000,L8,340.89,342.01,339.82,338.20,320.98,320.22,311.69,303.69,274.20,279.50,,260.95,278.13,280.05,264.64,240.43,252.57,237.50,246.89
2014-03-13 22:07:45.256000,L8,346.10,343.27,343.26,340.26,325.65,323.33,317.99,310.33,301.52,286.11,287.45,283.57,278.15,281.85,265.07,254.86,251.60,237.89,247.08
2014-04-30 22:06:58.400000,L8,341.63,342.27,340.82,337.79,325.08,321.99,315.24,304.19,273.57,245.96,,282.05,279.20,273.53,258.67,227.60,250.37,230.22,242.84
2014-05-16 22:06:45.666000,L8,341.26,345.03,343.31,342.54,327.37,323.90,316.31,305.76,276.63,286.23,231.50,282.05,281.56,274.58,258.76,246.50,251.66,230.96,243.67
2014-06-01 22:06:50.694000,L8,,,325.21,339.34,329.30,328.12,320.52,310.78,309.81,290.33,282.50,284.19,279.26,280.16,263.96,246.24,246.82,227.29,242.18
2014-07-03 22:07:01.995000,L8,342.43,345.10,344.85,341.28,329.77,325.43,319.90,310.40,288.28,294.52,284.41,286.52,285.13,283.46,263.16,246.12,251.84,234.00,243.10
2014-08-04 22:07:14.381000,L8,342.34,353.30,348.36,344.82,330.47,328.34,324.74,316.43,311.53,298.34,288.06,287.76,284.98,285.75,267.80,256.77,252.44,237.67,246.13
2014-09-05 22:07:21.754000,L8,374.25,376.52,370.35,369.42,361.51,357.51,349.42,340.08,332.54,325.45,308.11,303.68,309.74,304.89,281.41,273.19,257.72,244.57,255.82
2014-10-07 22:07:25.795000,L8,340.23,344.49,337.61,337.84,326.60,321.14,316.84,309.37,295.61,288.97,,,,,,,248.09,227.07,242.50
2014-11-08 22:07:28.004000,L8,336.75,342.40,333.04,335.84,321.62,317.73,312.82,304.91,276.17,283.98,281.92,257.71,276.90,277.66,259.72,236.96,248.87,224.90,243.66
2014-12-26 22:07:18.944000,L8,343.46,339.00,341.71,338.80,325.13,326.44,316.22,306.50,277.53,284.57,286.03,287.90,281.86,279.29,266.87,257.50,255.30,241.75,250.34
2015-01-11 22:07:16.745000,L8,,,322.13,319.36,313.69,317.01,305.16,304.76,277.10,256.22,284.01,281.13,277.98,273.37,262.26,251.25,253.15,235.46,246.07
2015-01-27 22:07:11.201000,L8,339.65,341.76,341.75,337.03,321.31,319.27,308.98,305.66,276.89,283.40,285.50,282.77,277.56,278.62,263.22,255.81,254.33,240.89,249.90
2015-02-12 22:07:03.113000,L8,341.10,339.09,336.51,335.12,320.84,318.16,308.88,305.13,274.75,279.85,280.02,280.27,276.67,273.09,261.30,254.56,253.55,242.43,249.38
2015-02-28 22:07:00.305000,L8,386.24,343.63,344.21,336.24,322.75,322.35,309.83,307.02,295.38,281.76,282.33,283.91,278.09,277.96,262.75,259.08,254.39,240.14,250.58
2015-04-01 22:06:37.659000,L8,345.92,343.53,356.65,350.86,326.02,326.31,318.25,309.11,301.93,284.67,284.22,285.28,281.13,282.06,264.60,260.54,255.01,243.13,249.21
2015-05-19 22:06:16.557000,L8,336.29,345.54,345.85,338.48,324.37,323.90,314.22,304.33,275.81,287.68,232.78,285.03,281.68,277.65,261.52,251.77,170.96,239.53,245.96
2015-06-20 22:06:32.847000,L8,342.40,347.45,345.57,342.10,329.25,326.34,317.27,307.89,286.82,289.57,233.45,285.41,285.48,293.45,264.22,252.29,170.49,238.20,246.37
2015-07-22 22:06:49.445000,L8,341.72,349.26,349.19,341.60,328.29,322.09,316.86,305.99,278.06,291.43,285.74,261.19,284.67,287.68,264.29,252.48,252.26,237.47,245.13
2015-08-23 22:07:00.453000,L8,339.99,347.13,345.94,337.96,325.54,321.75,315.67,306.47,288.85,288.42,282.84,285.78,283.47,283.60,262.73,249.96,208.15,233.61,244.29
2015-09-08 22:07:06.448000,L8,343.58,372.16,362.70,346.49,335.97,327.70,321.36,317.72,307.73,290.95,291.35,288.51,286.84,289.68,265.02,261.02,254.10,240.42,247.00
2015-09-24 22:07:13.635000,L8,336.38,344.52,332.66,248.64,179.05,214.33,187.10,300.58,274.57,288.61,284.88,283.11,284.02,285.56,264.30,242.12,250.15,229.07,244.46
2015-10-10 22:07:14.813000,L8,330.37,333.28,329.89,331.83,315.76,314.26,307.28,293.33,267.79,,,279.49,277.68,280.61,255.88,223.50,,,239.36
2015-11-27 22:07:23.156000,L8,339.37,339.74,343.34,340.96,324.67,323.64,311.77,304.76,276.51,283.49,288.90,286.93,284.51,290.74,265.90,255.09,254.58,244.77,248.00
2015-12-13 22:07:21.432000,L8,340.74,343.03,339.63,337.52,325.27,325.28,313.64,306.36,296.53,285.82,289.88,288.08,285.05,288.73,270.53,266.25,257.07,245.32,250.26
2015-12-29 22:07:21.036000,L8,342.28,340.61,345.17,344.51,334.74,339.34,339.25,285.07,273.12,,287.08,285.42,284.47,281.49,273.49,225.02,232.19,236.16,
2016-02-15 22:07:09.441000,L8,271.97,332.62,341.26,339.13,317.99,,,,,,,283.75,281.02,278.65,263.08,254.29,253.54,236.72,245.70
2016-03-02 22:07:07.398000,L8,341.91,338.68,334.72,337.17,319.51,319.99,311.41,304.29,276.24,277.22,285.22,283.48,281.92,283.44,261.21,261.09,255.12,238.26,250.19
2016-03-18 22:07:01.867000,L8,344.43,340.70,345.64,346.10,325.55,326.79,316.01,306.76,297.13,282.17,285.80,284.65,283.24,281.94,263.63,259.37,255.06,245.55,249.09
2016-04-19 22:06:46.856000,L8,342.53,356.69,348.69,341.42,329.58,327.60,320.14,310.62,295.22,285.65,290.57,286.60,286.29,289.39,262.54,260.39,254.35,237.90,248.92
2016-05-05 22:06:50.290000,L8,342.28,343.99,345.44,345.13,331.07,329.31,347.77,379.48,387.48,390.76,353.34,335.85,343.24,305.54,263.87,259.78,253.71,238.18,247.81
2016-06-06 22:06:54.973000,L8,342.96,355.26,348.10,341.37,330.56,327.73,320.51,310.47,276.21,198.06,287.84,288.85,284.78,290.95,264.34,253.23,253.82,242.70,193.97
2016-07-24 22:07:13.819000,L8,337.82,342.40,337.62,336.09,325.66,325.06,316.78,309.22,274.13,292.34,285.34,288.80,285.89,292.62,262.81,243.65,251.26,231.87,243.92
2016-09-10 22:07:27.365000,L8,333.63,338.15,330.03,206.21,245.87,217.23,191.48,299.96,268.21,276.18,266.37,279.94,278.16,282.38,257.11,225.52,247.78,185.35,206.66
2016-10-12 22:07:33.085000,L8,342.32,344.96,344.32,338.07,327.26,325.52,318.49,362.50,359.30,352.83,294.27,289.01,286.76,289.07,264.98,258.14,252.50,238.82,245.52
2016-12-15 22:07:29.991000,L8,345.81,344.61,340.47,339.25,329.64,327.99,321.73,310.78,303.74,292.52,295.65,292.76,291.67,296.69,272.93,273.06,258.37,248.29,251.50
2017-01-16 22:07:22.953000,L8,342.38,340.85,341.47,337.72,326.26,326.06,320.16,310.82,301.19,288.98,294.12,290.95,290.19,294.68,270.70,269.59,258.83,249.55,252.02
2017-03-05 22:07:02.841000,L8,338.20,338.57,336.65,334.26,321.62,322.08,311.69,302.02,272.63,,,284.34,283.50,285.50,261.69,233.02,254.02,233.40,246.20
2017-04-06 22:06:45.830000,L8,369.51,382.12,377.73,372.15,359.89,358.86,352.92,346.50,339.58,327.47,319.70,319.68,310.52,316.18,302.17,289.38,269.92,371.05,320.15
2017-04-22 22:06:36.244000,L8,377.44,384.10,379.14,377.82,370.90,364.07,361.79,355.36,355.38,345.22,342.59,304.28,307.55,307.90,305.40,289.17,262.78,265.15,261.29
2017-05-08 22:06:35.164000,L8,354.15,380.67,373.59,369.20,364.73,359.45,356.83,349.18,345.40,306.18,309.53,302.21,305.72,306.62,300.28,286.76,260.45,262.53,258.99
2017-05-24 22:06:46.292000,L8,435.37,377.60,376.81,373.85,366.47,368.16,359.55,350.82,349.55,335.85,309.79,304.12,307.64,309.08,299.10,288.80,264.25,357.72,333.88
2017-06-09 22:06:54.260000,L8,359.34,380.92,379.74,372.66,362.27,362.88,358.50,325.60,322.06,301.50,297.30,296.27,298.41,307.44,289.25,286.31,265.29,261.68,256.24
2017-08-28 22:07:19.886000,L8,363.42,382.24,377.89,363.84,348.73,346.75,341.16,331.13,323.14,314.60,308.28,303.92,307.94,310.71,303.98,279.69,259.56,259.40,255.31
2017-10-31 22:07:31.844000,L8,335.81,339.17,331.14,265.15,262.36,228.53,195.59,303.93,275.77,278.19,290.80,285.87,252.56,290.59,267.77,236.32,,,241.05
2017-11-16 22:07:28.249000,L8,359.12,379.56,363.91,356.03,346.63,345.97,339.14,324.23,321.27,312.60,312.06,308.14,307.53,312.52,308.71,331.47,284.28,270.14,275.88
2017-12-02 22:07:22.770000,L8,351.58,355.77,354.55,348.50,341.06,338.54,335.75,320.66,313.62,301.33,304.73,298.84,301.63,304.40,292.52,280.34,266.10,258.26,253.68
2018-01-19 22:07:14.526000,L8,352.96,363.86,355.08,351.67,342.57,341.19,330.89,321.49,310.22,302.76,302.36,299.69,301.54,304.12,282.20,274.07,262.79,255.76,254.61
2018-02-20 22:07:00.077000,L8,348.33,352.00,348.09,346.33,334.62,332.33,324.76,314.15,299.50,291.19,297.48,291.61,291.71,296.72,279.79,268.18,259.77,242.14,248.97
2018-03-24 22:06:44.096000,L8,342.43,340.94,339.81,338.34,328.70,325.85,317.94,303.79,278.66,279.48,287.19,283.76,283.89,285.60,264.61,238.12,,,
2018-04-25 22:06:26.771000,L8,370.45,384.63,377.15,372.62,362.54,360.00,356.20,346.08,333.84,331.61,328.53,316.06,316.62,316.95,307.21,334.80,306.68,325.32,284.78
2018-05-27 22:06:04.650000,L8,346.94,355.24,352.20,349.62,336.69,334.13,326.75,311.66,303.11,234.57,232.42,250.56,291.35,294.90,265.09,254.12,251.36,240.28,244.37
2018-06-28 22:06:16.147000,L8,379.28,381.69,380.26,377.99,368.01,363.23,359.41,352.26,347.50,335.65,329.90,324.10,326.86,322.38,316.18,336.49,312.67,364.88,338.92
2018-08-31 22:06:47.157000,L8,352.57,368.70,371.92,354.31,343.57,341.02,332.48,322.55,319.12,307.78,310.12,298.83,302.59,308.70,289.46,279.97,258.44,252.66,252.83
2018-10-02 22:06:59.122000,L8,347.41,350.93,344.07,345.81,333.17,329.51,324.36,315.80,315.47,304.08,315.62,292.98,294.63,301.50,276.81,265.93,253.92,232.50,246.59
2018-10-18 22:07:05.594000,L8,345.78,349.65,343.33,341.61,331.61,327.61,321.31,310.83,303.24,297.93,301.94,294.18,293.57,299.70,281.36,265.26,254.99,239.59,245.58
2018-12-21 22:07:06.566000,L8,436.61,382.90,381.87,378.45,359.91,369.10,364.22,361.76,357.35,348.47,340.86,330.21,320.00,321.98,365.86,358.86,380.35,370.91,424.98
2019-01-22 22:07:02.132000,L8,319.27,337.62,327.86,264.28,261.23,231.62,194.92,294.94,274.02,,285.19,279.03,280.08,281.57,264.95,235.93,252.38,225.56,243.92
