dates,satname,nzd0440-0000,nzd0440-0001,nzd0440-0002,nzd0440-0003,nzd0440-0004,nzd0440-0005,nzd0440-0006
1999-08-26 22:06:44.761000,L7,347.57,327.63,328.96,288.24,294.77,271.86,281.96
1999-09-04 22:00:33.926000,L7,359.49,331.66,344.41,279.90,303.83,276.22,279.36
1999-09-27 22:06:48.795000,L7,363.71,341.84,342.13,295.14,311.91,292.11,300.46
1999-12-16 22:06:45.781000,L7,355.34,319.45,312.90,200.11,188.76,246.22,
2000-01-26 22:00:26.187000,L7,351.13,328.71,317.92,270.03,247.97,167.13,268.37
2000-02-11 22:00:21.827000,L7,356.47,336.26,347.85,321.05,334.77,289.32,285.93
2000-02-27 22:00:16.353000,L7,361.86,332.16,354.29,301.70,284.74,273.62,337.22
2000-03-30 22:00:09.363000,L7,359.94,337.53,346.00,300.12,267.61,284.19,299.03
2000-05-01 21:59:54.563000,L7,229.68,315.96,322.91,253.06,265.09,250.64,
2000-05-08 22:05:56.985000,L7,235.83,185.80,180.71,299.93,270.17,264.08,245.44
2000-06-18 21:59:27.736000,L7,338.23,330.07,327.78,295.07,266.67,243.23,248.71
2000-07-11 22:05:17.570000,L7,253.90,199.70,172.72,274.95,152.40,205.95,
2000-07-27 22:05:00.333000,L7,156.83,237.41,207.12,272.94,175.94,208.26,221.72
2000-08-05 21:58:44.520000,L7,349.21,334.65,327.21,289.82,271.64,261.19,237.43
2000-08-12 22:04:53.965000,L7,229.26,201.92,309.48,270.41,,,
2000-09-06 21:58:22.821000,L7,379.56,364.99,371.15,379.05,375.40,368.91,376.30
2000-10-08 21:58:00.300000,L7,340.42,313.81,317.37,243.61,251.28,237.74,189.15
2000-11-09 21:57:57.236000,L7,368.54,335.87,348.71,304.38,304.99,291.30,279.66
2000-11-25 21:57:58.896000,L7,373.18,342.69,362.31,327.70,296.26,308.90,296.37
2001-06-05 21:57:16.389000,L7,353.36,340.51,337.41,307.37,313.20,317.60,309.42
2001-07-07 21:57:00.006000,L7,345.97,343.41,367.87,304.53,291.30,303.72,263.89
2001-07-14 22:03:09.614000,L7,261.89,206.23,321.15,283.30,275.35,,
2001-08-15 22:02:38.465000,L7,227.75,183.21,319.56,277.82,257.19,,
2001-09-25 21:56:04.528000,L7,357.60,327.61,319.78,270.43,263.20,246.51,206.80
2001-10-02 22:02:04.420000,L7,354.23,348.62,371.56,311.06,307.85,342.27,301.33
2001-12-14 21:56:17.682000,L7,348.53,328.01,319.78,236.29,257.86,267.57,245.83
2001-12-30 21:56:13.010000,L7,357.79,333.36,350.31,293.57,276.66,297.16,298.17
2002-01-22 22:02:40.699000,L7,342.12,241.66,220.44,188.06,256.64,282.96,258.97
2002-02-16 21:56:30.006000,L7,336.57,306.44,311.37,238.20,146.36,,
2002-03-04 21:56:33.807000,L7,348.68,320.97,321.84,287.11,268.62,275.70,268.44
2002-05-07 21:56:27.687000,L7,364.99,343.91,348.86,322.77,326.69,322.11,315.71
2002-05-30 22:02:25.514000,L7,330.10,318.14,301.78,293.94,149.39,256.46,254.30
2002-06-15 22:02:19.651000,L7,325.11,313.42,,,,,
2002-08-02 22:02:01.110000,L7,330.35,312.86,313.18,249.36,,,
2002-08-18 22:01:57.478000,L7,367.67,339.55,360.18,306.51,309.44,290.92,310.10
2002-09-03 22:01:48.053000,L7,344.34,315.65,325.46,277.44,261.95,248.31,208.36
2002-10-14 21:55:19.836000,L7,356.22,331.29,339.83,296.09,313.19,303.34,295.91
2002-10-21 22:01:36.247000,L7,358.41,338.78,351.90,342.68,306.32,306.95,297.47
2002-10-30 21:55:25.430000,L7,363.86,329.30,349.37,300.80,338.86,302.92,305.87
2002-11-22 22:01:57.598000,L7,357.58,342.42,350.75,307.60,313.29,313.08,278.18
2002-12-08 22:02:03.591000,L7,521.70,433.09,428.10,383.05,425.15,375.04,400.58
2002-12-24 22:02:09.084000,L7,326.32,298.84,296.29,233.62,,,
2003-01-18 21:56:06.129000,L7,366.77,349.20,367.31,365.04,271.09,339.21,300.21
2003-02-19 21:56:18.422000,L7,364.59,342.47,346.08,320.01,263.38,293.73,283.21
